"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"247","2021-03-15 18:27:32-03","USP","SPF","166765","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Souza, VC","s.n.",NA,"Brasil",NA,NA,"Árvore, 4 m alt. Flores amarelas.","SPF00166765",NA,NA,"(Meisn.) Mez","Assis, LCS","1987","09","18","São Paulo","São Paulo","Parque Previdência","-46.6300010681152","-23.5400009155273",NA,"2005","03",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"248","2021-03-15 18:27:32-03","USP","SPF","94046","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Sordi, SJ","s.n.",NA,"Brasil",NA,NA,"Arbusto, 3 m de altura, DAP: 5 cm, flores creme, sub bosque.","SPF00094046",NA,NA,"(Meisn.) Mez","Baitello, JB","1993","10","20","São Paulo","São Paulo","Parque Previdência","-46.6300010681152","-23.5400009155273",NA,"1997","09",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"249","2020-07-17 08:31:38-03","UEFS","HUEFS","146771","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Hatschbach, G.","72737",NA,"Brasil",NA,NA,NA,"HUEFS0146771","Angiospermae","Laurales","(Meisn.) Mez",NA,"2001","11","28","Paraná","Guaraqueçaba","Paruquara.","-48.3288993835449","-25.3066997528076","HUEFS0146771",NA,NA,NA,NA,NA,NA,NA,"37295","auto","Magnolianae",NA,NA,NA,NA
"250","2020-07-17 08:31:38-03","UEFS","HUEFS","235709","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Popovkin, A.V.","2028",NA,"Brasil",NA,NA,NA,"HUEFS0235709","Angiospermae","Laurales","(Meisn.) Mez",NA,NA,NA,NA,"Bahia","Entre Rios","Algodão",NA,"-12.166667","HUEFS0235709",NA,NA,NA,"37W58'120''","12S10'",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"251","2020-07-17 08:31:38-03","UEFS","HUEFS","235704","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Popovkin, A.V.","2023",NA,"Brasil",NA,NA,NA,"HUEFS0235704","Angiospermae","Laurales","(Meisn.) Mez",NA,NA,NA,NA,"Bahia","Entre Rios","Algodão",NA,"-12.166667","HUEFS0235704",NA,NA,NA,"37W58'140''","12S10'",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"252","2020-07-17 08:31:38-03","UEFS","HUEFS","118635","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Raggi, F.","18",NA,"Brasil",NA,NA,"Floresta Estacional Semidecidual Montana.","HUEFS0118635","Angiospermae","Laurales","(Meisn.) Mez",NA,"2004","08","30","Minas Gerais","São Gonçalo do Rio Abaixo","EPDA - Peti (CEMIG).","-43.366667","-19.883333","HUEFS0118635",NA,NA,NA,"43W22'","19S53'","680","680",NA,NA,"Magnolianae",NA,NA,NA,NA
"253","2020-07-17 08:31:38-03","UEFS","HUEFS","232103","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Silva, J.M.","9443",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa Montana.","HUEFS0232103","Angiospermae","Laurales","(Meisn.) Mez","M.L.Brotto","2016","09","28","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.640278","-24.815833","HUEFS0232103","2016","11",NA,"48W38'25''","24S48'57''","823","823",NA,NA,"Magnolianae",NA,NA,NA,NA
"254","2020-07-17 08:31:38-03","UEFS","HUEFS","35902","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Lombardi, J.A.","2000",NA,"Brasil",NA,NA,"Mata Atlântica.","HUEFS0035902","Angiospermae","Laurales","(Meisn.) Mez","M.L.Brotto","1997","09","14","Minas Gerais","Marliéria","Estrada Salão dourado-Capolina, logo após cancéla.","-42.5","-19.7","HUEFS0035902 HUEFS0035902_e1","2017","02",NA,"42W30'","19S42'",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"255","2020-07-17 08:31:38-03","UEFS","HUEFS","251596","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moraes, P.L.R.","4430",NA,"Brasil",NA,NA,NA,"HUEFS0251596","Angiospermae","Laurales","(Meisn.) Mez",NA,"2014","12","09","Bahia","Ibirapitanga","APA do Pratigi, Serra da Papuã.","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto","Magnolianae",NA,NA,NA,NA
"256","2020-07-17 08:31:38-03","UEFS","HUEFS","165137","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,"5033",NA,"Brasil",NA,NA,"Mata de Tabuleiro","HUEFS0165137","Angiospermae","Laurales","(Meisn.) Mez","S.O.Santos","2004","02","23","Espírito Santo","Linhares","Estrada Gávea. Reserva Natural Vale.","-40.0722007751465","-19.3910999298096","HUEFS0165137","2011","05",NA,NA,NA,NA,NA,"48094","auto","Magnolianae",NA,NA,NA,NA
"257","2015-03-07 08:33:41-03","F","FMNH-SEEDPLANTS","V0157222F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0157222F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0157222F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"258","2019-06-11 12:42:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Mello Barreto","1774","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1935","7","26","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","1774",NA,NA,NA
"259","2019-09-04 18:39:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya","Type [status unknown]","J. B. E. Pohl","3538","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"260","2019-06-11 12:38:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"A. Ginzberger","813","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1927","11","2","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","813",NA,NA,NA
"261","2018-04-04 16:24:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P. L. R. Moraes","1155","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","1155",NA,NA,NA
"262","2015-03-07 08:33:41-03","F","FMNH-SEEDPLANTS","V0157223F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0157223F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0157223F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"263","2015-03-07 08:23:43-03","F","FMNH-SEEDPLANTS","V0158318F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0158318F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0158318F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"264","2015-03-07 08:23:43-03","F","FMNH-SEEDPLANTS","V0158321F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0158321F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0158321F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"265","2015-03-07 08:23:43-03","F","FMNH-SEEDPLANTS","V0158322F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0158322F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0158322F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"266","2015-03-07 08:23:43-03","F","FMNH-SEEDPLANTS","V0158324F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0158324F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0158324F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"267","2015-03-07 08:23:43-03","F","FMNH-SEEDPLANTS","V0158325F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0158325F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0158325F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"268","2015-03-07 08:23:43-03","F","FMNH-SEEDPLANTS","V0158323F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0158323F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0158323F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"269","2015-03-07 08:33:58-03","F","FMNH-SEEDPLANTS","V0167953F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lucida","Ocotea lucida",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0167953F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0167953F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"270","2019-09-04 18:35:12-03","F","FMNH-SEEDPLANTS","V0061678F","PreservedSpecimen","Plantae","Lauraceae","Oreodaphne","brachybotrya","Oreodaphne brachybotrya","Isotype","J. B. E. Pohl","3538","South America","Brazil",NA,NA,NA,"V0061678F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0061678F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"271","2020-04-29 16:29:59-03","UFVJM","HDJF","4829","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moreira, SN; Pereira, E","2071","Southern America","Brasil",NA,NA,NA,"HDJF004829","Dicotyledoneae",NA,"(Meisn.) Mez","Alves, FM","2016","08","18","Minas Gerais","Conceição do Mato Dentro",NA,"-43.427778","-18.904722","HDJF004829_01","2016","09","14","-43.427778","-18.904722","851","851",NA,NA,NA,NA,NA,NA,NA
"272","2020-07-23 12:09:35-03","CEPLAC","CEPEC","62212","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"W. W. Thomas","10428",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P. Moraes","1994","05","20","Bahia","URUÇUCA","Escola Média de Agropecuária da Região Cacaueira. Reserva Gregório Bondar.","-39.266667","-14.983333",NA,NA,NA,NA,"39W16'","14S59'",NA,NA,NA,NA,NA,NA,NA,"30/07/2010",NA
"273","2020-07-23 12:09:35-03","CEPLAC","CEPEC","106931","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Amorim, A. M.","4561",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P. Moraes","2004","12","27","Bahia","MASCOTE","Entrada na cabeceira da ponte do Rio Pardo Rod. (BR. 101), próximo de são João do Paraíso, Faz. Ai tais a ca. 5,5 km da (BR. 101). Área localizada depois do Rio Pardo. (Atravesia de Canoa).","-39.3725","-15.606667",NA,NA,NA,NA,"39W22'21","15S36'24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-07-23 12:09:35-03","CEPLAC","CEPEC","115951","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Amorim, A. M.","6885",NA,"Brasil",NA,NA,"UNICATA.",NA,NA,NA,NA,"P. L. R. de Moraes","2007","02","11","Bahia","ITAMARAJÚ","Serra de Itamaraju. Morro Pescoço. Aproximadamente 15km da entrada da cidade.","-39.600833","-16.986944",NA,NA,NA,NA,"39W36'3","16S59'13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-07-23 12:09:35-03","CEPLAC","CEPEC","141276","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Amorim, A. M.","8516",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. Daneu","2014","02","13","Bahia","Itajuípe","Rodovia Itajuípe a Coaraci. Ramal que dá acesso ao município de Barro Preto em região da Serra dos Macacos.","-39.531944","-14.741667",NA,NA,NA,NA,"39W31'55","14S44'30","900","900",NA,NA,NA,NA,NA,NA,NA
"276","2020-07-23 12:09:35-03","CEPLAC","CEPEC","152332","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. de Moraes","4247",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","Camacã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-07-23 12:09:35-03","CEPLAC","CEPEC","152881","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. de Moraes","4212",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","Camacã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-07-23 12:09:35-03","CEPLAC","CEPEC","153997","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. de Moraes","4244",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Sem Informação",NA,NA,NA,"Bahia","Camacã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-07-23 12:09:35-03","CEPLAC","CEPEC","154044","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. de Moraes","4137",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","Camacã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-07-23 12:09:35-03","CEPLAC","CEPEC","154215","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. de Moraes","4341",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","PRADO",NA,"-39.2207984924316","-17.341100692749",NA,NA,NA,NA,NA,NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA
"281","2020-07-23 12:09:35-03","CEPLAC","CEPEC","154285","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. de Moraes","4430",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Sem Informação",NA,NA,NA,"Bahia","IBIRAPITANGA",NA,"-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA
"282","2020-07-23 12:09:35-03","CEPLAC","CEPEC","154172","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. de Moraes","4430",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","IBIRAPITANGA",NA,"-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA
"283","2020-07-23 12:09:32-03","CEPLAC","CEPEC","43696","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"E. B. dos Santos","203",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"P. J. Maas","1987","12","09","Bahia","UNA","Fazenda Piedade. Rod. São José/Uma, a 9K do entroncamento com a BR-101.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA
"284","2020-07-23 12:09:35-03","CEPLAC","CEPEC","43747","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"E. B. dos Santos","96",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"P. Moraes",NA,NA,NA,"Bahia","UNA","Reserva Florestal da Estação de Canavieiras. (CEPLAC/ESCAN). KM 40 da Rod. Uma/Sta. Luzia.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA
"285","2020-07-23 12:09:35-03","CEPLAC","CEPEC","152878","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. de Moraes","4156",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","Camacã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-11-19 14:06:19-03","Unimontes","MCMG","5935","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Oliveira,O.S .; Tolentino, G.S.",NA,NA,"Brasil",NA,NA,"Mata Atlântica",NA,NA,NA,"(Meisn.) Mez(A.)",NA,"2017","03","21","Minas Gerais","Mariana","Monsenhor Horta","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,"33524","auto",NA,NA,NA,NA,NA
"287","2019-02-27 14:02:14-03","UFSJ","HUFSJ","375","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Atala, AC","s.n.",NA,"Brasil",NA,NA,"Odor adocicado","HUFSJ000375",NA,NA,"(Meisn.) Mez",NA,NA,NA,NA,"Minas Gerais","São João del-Rei","Mata Ciliar do Rio das Mortes",NA,NA,"HUFSJ000375_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-02-27 14:02:14-03","UFSJ","HUFSJ","4157","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Sobral, M; Barbosa, AM; Gontijo, D","15080",NA,"Brasil",NA,NA,"Árvore 4 m, em interior de mata; frutos imaturos, com cúpula avermelhada.","HUFSJ004157",NA,NA,"(Meisn.) Mez","Domingos, DQ","2012","10","25","Minas Gerais","Carandaí","Caranaíba","-43.728139","-20.945167","HUFSJ004157_01 HUFSJ004157_02 HUFSJ004157_v00","2018","03",NA,"-43.728139","-20.945167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-11-04 17:29:15-03","UEM","HUEM","31511","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Silva, JM; Brotto, ML; Voltz, RR","9443",NA,"Brasil",NA,NA,"Árvore com 6m de altura; botões florais esverdeados e poucas flores abertas de com amarela.; Floresta Ombrófila Densa Montana","HUEM000014293",NA,NA,"(Meisn.) Mez","Brotto, ML","2016","09","28","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.640278","-24.815833","HUEM000014293","2016","11","22","-48.640278","-24.815833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2016-08-23 10:59:38-03","NHMLondon","NHM-LONDON-BOT","BM000947301","S","Plantae","Lauraceae","Oreodaphne","lucida","Oreodaphne lucida","Type","Gardner","811",NA,"Brasil",NA,"NHMUK:ecatalogue:570800","<a href=http://www.nhm.ac.uk/services/media-store/asset/b13daaf26cb2af7dc793ca7e5b7b25e24bd10c1a/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Meisn.",NA,"1837","07",NA,NA,NA,NA,"-53.08982","-10.773109",NA,"1887",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-11-12 17:00:44-03","UEL","FUEL","40060","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"França, GS; Raggi, F","510",NA,"Brasil",NA,NA,NA,"FUEL004458","Tracheophyta","Laurales","(Meiss.) Mez","França, GS","2004","04","13","Minas Gerais","Timóteo","Parque Estadual do Rio Doce","-42.568611","-19.591111",NA,NA,NA,NA,"-42.568611","-19.591111","248","248",NA,NA,NA,NA,NA,NA,NA
"292","2020-11-12 17:00:44-03","UEL","FUEL","55415","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Silva, JM; Brotto, ML; Völtz, RR","9443",NA,"Brasil",NA,NA,NA,"FUEL055415","Tracheophyta","Laurales","(Meiss.) Mez","Brotto, ML","2016","09","28","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.640278","-24.815833",NA,"2016","11","22","-48.640278","-24.815833","823","823",NA,NA,NA,NA,NA,NA,NA
"293","2020-11-12 17:00:44-03","UEL","FUEL","22840","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Braga, PIS; et al.","s.n.",NA,"Brasil",NA,NA,NA,"FUEL004459","Tracheophyta","Laurales","(Meiss.) Mez","Baitello, JB","1991","11","23","Minas Gerais","Caratinga","Fazenda Macedônea, CENIBRA-Ipaba","-42.1391983032227","-19.7896995544434",NA,"1999","10","14",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"294","2020-11-12 17:00:44-03","UEL","FUEL","32805","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Hatschbach, G; Barbosa, E; Lorenzi, HJ","72737",NA,"Brasil",NA,NA,NA,"FUEL004460","Tracheophyta","Laurales","(Meiss.) Mez","Assis, LCS","2001","11","28","Paraná","Guaraqueçaba","Paruquara, floresta à beira do manguezal","-48.3288993835449","-25.3066997528076",NA,"2005",NA,NA,NA,NA,"3","3","37295","auto",NA,NA,NA,NA,NA
"295","2019-11-01 15:01:59-03","UnB","UB","150148","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Oliveira, E","1098","Southern America","Brasil",NA,NA,"Madeira; Árvore de 4m, frutos um pouco oval, caules verde escuro, t.f.; Mata",NA,"Dicotyledoneae",NA,"(Meisn.) Mez","Barreto, R","1960","09","01","Maranhão",NA,"Km 372 da Rodovia Belém-Brasília",NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-01 15:01:59-03","UnB","UB","133336","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Krieger, L","8985","Southern America","Brasil",NA,NA,"Fruto em maturação.; Árvore.",NA,"Dicotyledoneae",NA,"(Meisn.) Mez","Domingos, DQ","1970","07","29","Minas Gerais","Santa Rita de Jacutinga",NA,"-44.0950012207031","-22.1494007110596",NA,"2015","04","29",NA,NA,NA,NA,"20148","auto",NA,NA,NA,NA,NA
"297","2019-11-01 15:01:59-03","UnB","UB","150147","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Ivanauskas, NM","6052","Southern America","Brasil",NA,NA,"Arvoreta 1,80m, frutos imaturos verdes",NA,"Dicotyledoneae",NA,"(Meisn.) Mez","Franco, GADC","2005","12","12","São Paulo","Embu","Itatuba, Avenida 7 de Setembro, Fundo do pesqueiro do Sr. Francisco do Xuxú. Alt. 805m","-46.8499984741211","-23.6399993896484",NA,"2006",NA,NA,NA,NA,NA,NA,"6851","auto",NA,NA,NA,NA,NA
"298","2019-05-06 11:58:24-03","UFU","HUFU","53203","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Hatschbach, G.; Barbosa, E. & Lorenzi, H.","72737",NA,"Brasil",NA,NA,"Arvoreta, ca. 3,5 m. Flor creme.","HUFU00012070",NA,NA,"(Meisn.) Mez","Assis, L.C.S.","2001","11","28","Paraná","Guaraqueçaba","Paruquara, Floresta a beria do manguezal.","-48.3288993835449","-25.3066997528076","HUFU00012070","2005",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"299","2021-03-04 15:44:06-03","IF","SPSF","15969","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"E.B.Santos & M.C.Alves","96","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B.Baitello","1987","10","15","BA","Una","R.F.Estacao de Canavieiras","-39.0752983093262","-15.2932996749878",NA,"2008","05","20",NA,NA,NA,NA,"36070","auto","Magnoliopsida",NA,NA,NA,NA
