"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"530","2020-12-21 16:46:29-03","MBM","MBM","43788","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Rambo, B.","Rambo, B.","37379",NA,NA,NA,"Brazil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"MBM043788","MBM043788",NA,NA,NA,"Vila Manresa, próximo de Porto Alegre",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"531","2020-12-21 16:46:27-03","MBM","MBM","248814","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Smith, S.F.","Wasum, R.","172",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"MBM248814","MBM248814",NA,NA,NA,"Linha São Paulo",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"532","2020-12-21 16:46:27-03","MBM","MBM","265160","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Smith, S.F.","Wasum, R.","1146",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"MBM265160","MBM265160",NA,NA,NA,"Parque Paraíso da Serra",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"533","2020-12-21 16:46:27-03","MBM","MBM","242861","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Smith, S.F.","Wasum, R.","112",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"MBM242861","MBM242861",NA,NA,NA,"Várzea do Cedro",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"534","2020-12-21 16:46:27-03","MBM","MBM","116505","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Klein, R.","Klein, R.; et al.; et al.","11892",NA,NA,NA,"Brazil","Rio Grande do Sul","São Lourenço do Sul","-51.9782981872559","-31.3652992248535",NA,NA,"MBM116505","MBM116505",NA,NA,NA,"Próximo do Arroio Santa Isabel",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"48842","auto",NA,NA,NA,NA,NA,NA
"535","2020-12-21 16:46:29-03","MBM","MBM","51384","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Nevling, L.I.","Reitz, R.; Klein, R.M.; Klein, R.M.","16262",NA,NA,NA,"Brazil","Santa Catarina","Anita Garibaldi","-51.1300010681152","-27.6891994476318",NA,NA,"MBM051384","MBM051384",NA,NA,NA,"Colônia Santa Ana",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"23768","auto",NA,NA,NA,NA,NA,NA
"536","2020-12-21 16:46:29-03","MBM","MBM","51383","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Nevling, L.I.","Reitz, R.; Klein, R.M.; Klein, R.M.","16285",NA,NA,NA,"Brazil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"MBM051383","MBM051383",NA,NA,NA,"Ipema",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"537","2020-12-21 16:46:29-03","MBM","MBM","51380","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Nevling, L.I.","Reitz, R.; Klein, R.M.; Klein, R.M.","13665",NA,NA,NA,"Brazil","Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799",NA,NA,"MBM051380","MBM051380",NA,NA,NA,"Porto União",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"41804","auto",NA,NA,NA,NA,NA,NA
"538","2020-12-21 16:46:29-03","MBM","MBM","51381","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Nevling, L.I.","Reitz, R.; Klein, R.M.; Klein, R.M.","3051",NA,NA,NA,"Brazil","Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799",NA,NA,"MBM051381","MBM051381",NA,NA,NA,"Porto União",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"41804","auto",NA,NA,NA,NA,NA,NA
"539","2020-12-21 16:46:27-03","MBM","MBM","335780","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Liebsch, D.","1119","2006","08","08","Brazil","Santa Catarina","Vargem Bonita","-51.7400016784668","-27.0067005157471",NA,NA,"MBM335780","MBM335780",NA,NA,NA,"Fazenda Ressaca",NA,NA,"Arbusto, 2m, capoeira",NA,NA,"Southern America",NA,NA,NA,"18827","auto",NA,NA,NA,NA,NA,NA
"540","2020-12-21 16:46:27-03","MBM","MBM","194024","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Robim, M.J.","Pastore, J.A.","263",NA,NA,NA,"Brazil","São Paulo","Assis","-50.4099998474121","-22.6599998474121",NA,NA,"MBM194024","MBM194024",NA,NA,NA,"Estação Experimental de Agronomia",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA
"541","2020-12-21 16:46:27-03","MBM","MBM","206220","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Queiróz, L.P. de","Queiróz, L.P. de; et al.; et al.","2813",NA,NA,NA,"Brazil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,"MBM206220","MBM206220",NA,NA,NA,"Brotas",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"542","2020-12-21 16:46:27-03","MBM","MBM","158742","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Queiróz, L.P. de","Queiróz, L.P. de","2813",NA,NA,NA,"Brazil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,"MBM158742","MBM158742",NA,NA,NA,"Viveiro de Produção",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"543","2020-12-21 16:46:27-03","MBM","MBM","196715","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Rossi, L.","Souza, V.C.; et al.; et al.","4252",NA,NA,NA,"Brazil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"MBM196715","MBM196715",NA,NA,NA,"Fazenda Ibiti",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"544","2020-12-21 16:46:27-03","MBM","MBM","196714","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Lúcia Rossi","Souza, V.C.; et al.; et al.","4043",NA,NA,NA,"Brazil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"MBM196714","MBM196714",NA,NA,NA,"Fazenda São Nicolau",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"545","2017-05-23 11:04:17-03","MNHN","RECOLNAT_MNHN_P","P00393605","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","leguizamonis","Daphnopsis leguizamonis","Lorentz",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00393605",NA,NA,NA,NA,"Paraguay",NA,NA,"Récolement : HMP.Tris et classement des collections en vrac Galerie 4 e étage.GGA 1966.(s/papier) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00393605' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"xy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2016-02-18 13:09:09-02","MNHN","RECOLNAT_MNHN_P","P00713284","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Nevling","Hassler, E.",NA,"1898","10",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00713284","P00713284_01",NA,NA,NA,"Iter ad Yerbales montium Sierra de Maracayu : In altoplanitie et decliviis Sierra de Maracayu",NA,NA,"Reçu le 02-10-1900 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713284' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5040",NA
"547","2015-09-05 12:43:16-03","MNHN","RECOLNAT_MNHN_P","P06803620","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,NA,NA,NA,NA,NA,"[Paraguay]",NA,NA,NA,NA,NA,NA,"P06803620","P06803620_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06803620' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2015-09-28 22:39:29-03","MNHN","RECOLNAT_MNHN_P","P00753752","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Hassler, E.",NA,"1898","10",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00753752","P00753752_01",NA,NA,NA,"Iter ad Yerbales montium Sierra de Maracayu : In altoplanitie et decliviis Sierra de Maracayu",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753752' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5040",NA
"549","2015-09-28 20:00:07-03","MNHN","RECOLNAT_MNHN_P","P00758271","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Nevling","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00758271","P00758271_01",NA,NA,NA,"Province de Rio de Janeiro",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758271' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1850",NA
"550","2015-09-04 18:48:38-03","MNHN","RECOLNAT_MNHN_P","P06713565","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Loefgren",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P06713565","P06713565_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713565' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"832",NA
"551","2015-09-04 18:49:14-03","MNHN","RECOLNAT_MNHN_P","P06713566","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Loefgren",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P06713566","P06713566_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713566' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"832",NA
"552","2015-09-04 18:49:14-03","MNHN","RECOLNAT_MNHN_P","P06713567","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Glaziou",NA,"1891","11","8","Brasil","São Paulo",NA,NA,NA,NA,NA,"P06713567","P06713567_01",NA,NA,NA,"Serra da Bocaina",NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713567' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"19814",NA
"553","2015-09-04 18:49:14-03","MNHN","RECOLNAT_MNHN_P","P06713568","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Loefgren",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P06713568","P06713568_01",NA,NA,NA,"Brésil",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713568' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"887",NA
"554","2015-09-04 18:49:14-03","MNHN","RECOLNAT_MNHN_P","P06713569","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"P06713569","P06713569_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713569' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14",NA
"555","2015-09-04 18:49:14-03","MNHN","RECOLNAT_MNHN_P","P06713570","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Gaudichaud",NA,"1833","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,"P06713570","P06713570_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713570' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"98",NA
"556","2015-09-04 18:49:14-03","MNHN","RECOLNAT_MNHN_P","P06713571","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Glaziou, A.",NA,"1891","11","8","Brasil","São Paulo",NA,NA,NA,NA,NA,"P06713571","P06713571_01",NA,NA,NA,"Serra da Bocaina",NA,NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713571' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"19814",NA
"557","2015-09-04 18:49:14-03","MNHN","RECOLNAT_MNHN_P","P06713572","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Gaudichaud",NA,"1833","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"P06713572","P06713572_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713572' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"15",NA
"558","2015-09-04 18:49:15-03","MNHN","RECOLNAT_MNHN_P","P06713591","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P06713591","P06713591_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713591' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"866",NA
"559","2015-09-04 18:49:15-03","MNHN","RECOLNAT_MNHN_P","P06713592","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Sellow",NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"P06713592","P06713592_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713592' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4643",NA
"560","2015-09-04 18:49:15-03","MNHN","RECOLNAT_MNHN_P","P06713593","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Smith, L.B.|Klein, R.M.",NA,"1964","11","11","Brasil","Santa Catarina","Itapiranga","-53.76667","-27.16667",NA,NA,"P06713593","P06713593_01",NA,NA,NA,"Forest above Rio Uruguai, Barra Macaco Branco","150","250","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713593' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13181",NA
"561","2015-09-04 18:49:15-03","MNHN","RECOLNAT_MNHN_P","P06713594","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P06713594","P06713594_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713594' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4550",NA
"562","2015-09-04 18:49:15-03","MNHN","RECOLNAT_MNHN_P","P06713595","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Ule, E.",NA,"1889","8","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,"P06713595","P06713595_01",NA,NA,NA,"Arbusto no mato de Conconhar perto de Tubarão",NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713595' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1295",NA
"563","2015-09-04 19:23:28-03","MNHN","RECOLNAT_MNHN_P","P06733747","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Rambo, B.",NA,"1932","11","10","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"P06733747","P06733747_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06733747' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,"29946","auto",NA,NA,NA,NA,"14004",NA
"564","2015-09-04 18:49:15-03","MNHN","RECOLNAT_MNHN_P","P06713589","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Rambo, B.",NA,"1949","9","9","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"P06713589","P06713589_01",NA,NA,NA,"Morro da Policia",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713589' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,"29946","auto",NA,NA,NA,NA,"43340",NA
"565","2015-09-04 18:49:15-03","MNHN","RECOLNAT_MNHN_P","P06713590","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Rambo, B.",NA,"1949","5","31","Brasil","Rio Grande do Sul","Canoas","-51.1836013793945","-29.9178009033203",NA,NA,"P06713590","P06713590_01",NA,NA,NA,"Pr. Porto Alegre",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713590' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,"8037","auto",NA,NA,NA,NA,"41766",NA
"566","2020-12-11 11:42:36-03","UFMG","BHCB","107515","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Mendes, MS; et al.","s.n.","2007","02","02","Brasil","Minas Gerais","Itabiriro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Região da Gerdal, Próximo a BR 040, Mina Várzea do Lopes",NA,NA,"Habito: arbóreo","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-12-11 11:42:36-03","UFMG","BHCB","173353","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Motta, JT; Silva, JM; Cordeiro, J; Barbosa, E","4099","2013","09","22","Brasil","Paraná","Coronel Domingos Soares","-52.010833","-26.304167","-52.010833","-26.304167","BHCB018211",NA,"2014","02","05","Fazenda São Geraldo.","1107","1107","Arbusto de 1,2 m, flores cremes.; Floresta ambrófila mista.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-12-11 11:42:36-03","UFMG","BHCB","27344","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2020-12-11 11:42:36-03","UFMG","BHCB","33946","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-12-11 11:42:36-03","UFMG","BHCB","50608","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2020-12-11 11:42:36-03","UFMG","BHCB","59991","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Barbosa, E; et al.","368",NA,NA,NA,"Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"572","2020-12-11 11:42:36-03","UFMG","BHCB","172907","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Korte, A; Kniess, A","4395","2010","09","17","Brasil","Santa Catarina","Monte Castelo","-50.2310981750488","-26.4622001647949",NA,NA,"BHCB017641",NA,"2010","10","15","Serra da Garganta.",NA,NA,"Florística. Arbusto.; Floresta Ambrófila Mista.","Dicotyledon",NA,"Southern America",NA,NA,NA,"43489","auto",NA,NA,NA,NA,NA,NA
"573","2021-02-11 17:21:56-03","UFPR","UPCB","3171","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Lange, R.",NA,NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Barigui",NA,NA,"Arbusto com 1m de altura..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"574","2021-02-11 17:21:56-03","UFPR","UPCB","2514","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Hatschbach, G.","Braga, R.","293",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Barigui do Portão",NA,NA,"Arbusto de até 2,5m, flores branco-creme..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"575","2021-02-11 17:21:56-03","UFPR","UPCB","10059","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Hatschbach, G.","Saito, Y.","90",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"1974","09",NA,"Capão da Imbuia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"576","2021-02-11 17:21:56-03","UFPR","UPCB","14010","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Silva, S.M.","Britez, R.M.","890","1986","09","15","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,NA,"Fazenda do Durgo",NA,NA,"Arbusto com 2,5m. Flores creme. Região de transição entre o campo de inundação e a floresta..",NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"577","2021-02-11 17:21:56-03","UFPR","UPCB","28347","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Kozera, C.","Kozera, C.","182","1996","08","31","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"1996","09",NA,"Parque Barigüi",NA,NA,"Arbusto, 1,5m, flor alva feminina..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"578","2021-02-11 17:21:56-03","UFPR","UPCB","28129","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Cervi, A.C.","Cervi, A.C.","3783","1992","09","29","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"1992","09",NA,"Rio das Mortes",NA,NA,"Arbusto, fruto verde. Beira de rio..",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"579","2021-02-11 17:21:56-03","UFPR","UPCB","33599","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Silva, S.M.","Silva, S.M.",NA,"1997","08","29","Brasil","Paraná","Pinhais","-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,"1997","08",NA,"Rio Pequeno",NA,NA,"Arbusto de flores creme, masculinas. No subosque..",NA,NA,NA,NA,NA,NA,"10418","auto",NA,NA,NA,NA,NA,NA
