"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"445","2021-03-21 19:35:49-03","UFC","EAC","57770","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Guedes, M.L.; Gomes, F.S.","2012","03",NA,"Gomes, F.S.; Guedes, M.L.; Silveira, E.R.; et al.","2011","08","12","Brasil","Ceará","Pacoti","caminho para Baturité, área antropizada.","-38.846667","-4.374167","-38.846667","-4.374167","Árvore, 6m; folhas com folíolos jovens, cartáceos; inflorescência com flores amarelo-ouro.","EAC0057770","962","EAC0057770","1371","1371","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-03-21 19:35:49-03","UFC","EAC","39092","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Queiroz, L.P.",NA,NA,NA,"Figueiredo, M.A.; Loiola, M.I.B.; et al.","1996","05","29","Brasil","Ceará","Aiuaba","Sítio, EEA.","-40.183611","-6.676667","-40.183611","-6.676667","Arbórea, +/- 7m, terrestre, caule tronco, casca cinza rugosa, folha composta coriácea senescente, fruto imaturo maduro. Fruto Vagem castanha","EAC0039092","598","EAC0039092","370","370","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-03-21 19:35:49-03","UFC","EAC","41191","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Pereira, B.A.S.","2005","09",NA,"Pereira, B.A.S.; Haidar, R.F.; Alvarenga, D.; Oliveira, N.R.","2005","08","30","Brasil","Goiás","Nerópolis","Parque Est. Altamiro de Moura Pacheco, Solo podzólico.","-49.151111","-16.522222","-49.151111","-16.522222","Árvore decidual, 6m; flor amarela, perfumada.; Floresta estacional decidual","EAC0041191","3484","EAC0041191","795","795","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2021-03-21 19:35:49-03","UFC","EAC","42456","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Fernandes, A.; Nunes, E.; et al.","1997","11",NA,"Figueiredo, M.A.; et al.","1996","05","29","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba, Substrato: terraço lateral do riacho Cachoeira, material de origem cristalina.","-40.183667","-6.666667","-40.183667","-6.666667","Árvore, 7m, ocasional; folha composta, coriácea.; Caatinga arbórea","EAC0042456","598","EAC0042456","370","370","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-03-21 19:35:49-03","UFC","EAC","42514","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Lima-Verde, L.W.","1996","08","07","Paula-Zárate, E.L.","1996","08","07","Brasil","Ceará","Aiuaba","Gameleira, Substrato: planossolo solódico.","-40.166667","-6.65","-40.166667","-6.65","Árvore.; Caatinga arbórea","EAC0042514","281","EAC0042514",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-03-21 19:35:49-03","UFC","EAC","45604","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Nunes, E.; Gomes, V.","2005","08","15","Gomes, V.; Xavier, A.","2004","07","09","Brasil","Ceará","Baturité","Sítio Taveira","-38.919556","-4.298417","-38.919556","-4.298417","Floresta Ombrófila Montana","EAC0045604","9071","EAC0045604","600","600","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-03-21 19:35:49-03","UFC","EAC","62566","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Guedes, M.L.","2014","10",NA,"Guedes, M.L.; Borges, R.L.; Stadnik, A.; Sacramento, C.C.","2014","10","15","Brasil","Bahia","Licínio de Almeida","caminho para Rio Fundo","-42.516667","-14.583333","-42.516667","-14.583333","Árvore, de ca. 3 m de altura, folíolos cartáceos, discolores, frutos secos, marrons.; Caatinga arbórea.","EAC0062566","22583","EAC0062566",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-03-21 19:35:49-03","UFC","EAC","47275","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Fernandes, A.","2010","08","11","Fernandes, A.","2010","08","07","Brasil","Ceará","Fortaleza","Av. 13 de maio, residência","-38.543098449707","-3.71722006797791",NA,NA,"Árvore, 7-8m; flor amarela; fruto sâmara.","EAC0047275","EAC47275","EAC0047275",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA
"453","2021-03-21 19:35:49-03","UFC","EAC","25896","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Pereira, B.A.S.","1996","09",NA,"Pereira, B.A.S.; Alvarenga, D.","1996","09","10","Brasil","Goiás","Rialma","Km13 da Rodovia Rialma/Nova Glória","-49.584400177002","-15.3149995803833",NA,NA,"Árvore ca. 10m de alt.; Mata mesofítica","EAC0025896","3155","EAC0025896",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"17940","auto",NA,NA,NA,NA,NA,NA
"454","2021-03-21 19:35:49-03","UFC","EAC","40570","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vog.) Klitg.","Lima, J.R.","2009","03","02","Gomes, V.S.; Silveira, A.P.","2003","10","13","Brasil","Ceará","Mulungu","Sítio Jardim.","-39.010556","-4.285278","-39.010556","-4.285278","Fl. Estacional Semidecidual Montana","EAC0040570","850","EAC0040570",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"nitens",NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-03-21 19:35:49-03","UFC","EAC","21560","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vog.) Klitg.","Lima, J.R.","2008","08","26","Medeiros, J.B.L.P.; Araújo, F.S.","1993","08","03","Brasil","Ceará","Capistrano","Fazenda Araçanga.","-38.9014015197754","-4.46999979019165",NA,NA,"Arbórea","EAC0021560","s.n.","EAC0021560",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"nitens","16641","auto",NA,NA,NA,NA,NA,NA
"456","2021-03-21 19:35:49-03","UFC","EAC","42107","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vog.) Klitg.","Lima, J.R.",NA,NA,NA,"Lima, J.R.","2007","09","21","Brasil","Ceará","Guaramiranga","Sítio lagoa.","-38.9331016540527","-4.26332998275757",NA,NA,"Árvore. Flor amarela.; Sotavento","EAC0042107","234","EAC0042107",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"nitens","13198","auto",NA,NA,NA,NA,NA,NA
"457","2021-03-21 19:35:49-03","UFC","EAC","42109","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vog.) Klitg.","Lima, J.R.",NA,NA,NA,"Lima, J.R.","2007","09","19","Brasil","Ceará","Mulungu","Sítio jardim, mata do damásio.","-38.9963989257812","-4.30556011199951",NA,NA,"Árvore.; Sotavento","EAC0042109","171","EAC0042109","770","770","Southern America",NA,NA,"Dicotyledon",NA,"nitens","10506","auto",NA,NA,NA,NA,NA,NA
"458","2021-03-21 19:35:49-03","UFC","EAC","16929","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vog.) Klitg.","Lima, J.R.; Mansano, V.F.",NA,NA,NA,"Cavalcanti, F.S.; Nunes, E.","1990","10","05","Brasil","Ceará","Pacoti","Garganta.","-38.9233016967773","-4.22499990463257",NA,NA,"Arvoreta; flor amarela.; Caatinga","EAC0016929","s.n.","EAC0016929",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"nitens","9622","auto",NA,NA,NA,NA,NA,NA
"459","2021-03-21 19:35:51-03","UFC","EAC","14498","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Grupo Pedra do Cavalo","1980","09",NA,"Brasil","Bahia","Cachoeira","Vale dos rios Paraguaçu e Jacuípe","-39.083333","-12.533333","-39.083333","-12.533333","Árvore ca. 3,0m., flor amarela","EAC0014498","776","EAC0014498","40","120","Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"460","2021-03-21 19:35:51-03","UFC","EAC","14583","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Zardini, E.M.; Fernandes, A.","1985","02","15","Brasil","Ceará","Crato","29 Km W do Crato CE-090, Chapada do Araripe","-39.083333","-7.25","-39.083333","-7.25","Árvore 25m.; Mata","EAC0014583","50101","EAC0014583","700","730","Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-03-21 19:35:51-03","UFC","EAC","33001","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Suellen, C.","2003","09","17","Brasil","Ceará","Fortaleza","Campus do Itaperi-UECE","-38.929431","-4.320444","-38.929431","-4.320444","Flor amarela","EAC0033001","EAC33001","EAC0033001",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"462","2021-03-21 19:35:51-03","UFC","EAC","52312","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Loiola, M.I.B.; Nunes, E.",NA,NA,NA,"Loiola, M.I.B.; et al.","2012","06","07","Brasil","Ceará","Tianguá","estrada entre Tianguá e Ubajara","-40.97725","-3.791889","-40.97725","-3.791889","Árvore, +/- 5 m; sâmara verde.","EAC0052312","1897","EAC0052312","881","881","Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"463","2021-03-21 19:35:51-03","UFC","EAC","31983","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Silveira, E.R.","2002","08","17","Brasil","Ceará","Acarape","Garapa","-38.7083015441895","-4.22417020797729",NA,NA,"Árvore., flor amarela","EAC0031983","s.n.","EAC0031983",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","15420","auto",NA,NA,NA,NA,NA,NA
"464","2021-03-21 19:35:51-03","UFC","EAC","31052","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Silveira, E.R.","2001","11","07","Brasil","Ceará","Acarape","Garapa","-38.7083015441895","-4.22417020797729",NA,NA,"Árvore.","EAC0031052","s.n.","EAC0031052",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","15420","auto",NA,NA,NA,NA,NA,NA
"465","2021-03-21 19:35:51-03","UFC","EAC","11954","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Viana, F.A.","1982","09","22","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,"Árvore de 8m.; Chapada","EAC0011954","s.n.","EAC0011954",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","68662","auto",NA,NA,NA,NA,NA,NA
"466","2021-03-21 19:35:51-03","UFC","EAC","38307","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Lemos, J.R.; Matias, P.","2004","08","11","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,"Árvore ca. 2,8m., flor amarela; Caatinga","EAC0038307","250","EAC0038307",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","68662","auto",NA,NA,NA,NA,NA,NA
"467","2021-03-21 19:35:51-03","UFC","EAC","38308","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Lemos, J.R.","2004","09","09","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,"Árvore ca. 5,0m., flor amarela; Caatinga","EAC0038308","259","EAC0038308",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","68662","auto",NA,NA,NA,NA,NA,NA
"468","2021-03-21 19:35:51-03","UFC","EAC","13770","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Fernandes, A.; Nunes, E.; Figueiredo, M.A.","1985","10","17","Brasil","Ceará","Caririaçu","Povoado de Cobra","-39.2835998535156","-7.04222011566162",NA,NA,"Árvore.","EAC0013770","EAC13770","EAC0013770",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","23277","auto",NA,NA,NA,NA,NA,NA
"469","2021-03-21 19:35:51-03","UFC","EAC","1480","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Fernandes, A.","1955","09","29","Brasil","Ceará","Fortaleza","Barro Vermelho","-38.543098449707","-3.71722006797791",NA,NA,"Árvore mediana., flor amarela","EAC0001480","EAC1480","EAC0001480",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","19924","auto",NA,NA,NA,NA,NA,NA
"470","2021-03-21 19:35:49-03","UFC","EAC","1000","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Ducke, A.","1954","10","11","Brasil","Ceará","Maranguape","Serra de Maranguape","-38.6856002807617","-3.89083003997803",NA,NA,"Árvore mediana., flor amarela","EAC0001000","2348","EAC0001000",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","40608","auto",NA,NA,NA,NA,NA,NA
"471","2021-03-21 19:35:49-03","UFC","EAC","1077","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Fernandes, A.","1955","01","04","Brasil","Ceará","Meruoca","Sítio Santo Antônio","-40.4550018310547","-3.54167008399963",NA,NA,"Árvore pequena.","EAC0001077","EAC1077","EAC0001077",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","14054","auto",NA,NA,NA,NA,NA,NA
"472","2021-03-21 19:35:51-03","UFC","EAC","8959","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Martins, P.; Nunes, E.","1980","10","09","Brasil","Ceará","Pacoti","Sítio Santa Madalena","-38.9233016967773","-4.22499990463257",NA,NA,"Árvore 3-5m.; Capoeira de mata","EAC0008959","s.n.","EAC0008959",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","9622","auto",NA,NA,NA,NA,NA,NA
"473","2021-03-21 19:35:51-03","UFC","EAC","22499","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Araújo, F.S.","1992","08","28","Brasil","Ceará","Ubajara","Jaburuna/Norte, Planalto da Ibiapaba","-40.9211006164551","-3.85443997383118",NA,NA,"Árvore.","EAC0022499","542","EAC0022499",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","27385","auto",NA,NA,NA,NA,NA,NA
"474","2021-03-21 19:35:51-03","UFC","EAC","22517","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Araújo, F.S.","1994","09","23","Brasil","Ceará","Ubajara","Planalto da Ibiapaba, Jaburuna Sul","-40.9211006164551","-3.85443997383118",NA,NA,"Árvore., flor laranja; Carrasco","EAC0022517","982","EAC0022517",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","27385","auto",NA,NA,NA,NA,NA,NA
"475","2021-03-21 19:35:51-03","UFC","EAC","29172","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Cavalcanti, F.S.","2000","02","19","Brasil","Bahia","Jacobina","Margem direita estrada Saúde","-40.5182991027832","-11.1806001663208",NA,NA,"Árvore. , flor amarela","EAC0029172","618","EAC0029172",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","62396","auto",NA,NA,NA,NA,NA,NA
"476","2021-03-21 19:35:51-03","UFC","EAC","29176","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Cavalcanti, F.S.; Alves, M.A.; Cavada, B.S.","2000","02","23","Brasil","Bahia","Santana","Km 675 B116, saída de Jequie-F","-44.0511016845703","-12.9833002090454",NA,NA,"Árvore.","EAC0029176","716","EAC0029176",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","49190","auto",NA,NA,NA,NA,NA,NA
"477","2021-03-21 19:35:51-03","UFC","EAC","34814","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Silveira, E.R.","2005","03","04","Brasil","Ceará","Acarape","Garapa","-38.7083015441895","-4.22417020797729",NA,NA,"Sem flores","EAC0034814","s.n.","EAC0034814",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","15420","auto",NA,NA,NA,NA,NA,NA
"478","2021-03-21 19:35:49-03","UFC","EAC","11940","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Viana, F.A.","1982","09","21","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,"Árvore de 7m., flor amarela","EAC0011940","s.n.","EAC0011940",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","68662","auto",NA,NA,NA,NA,NA,NA
"479","2021-03-21 19:35:51-03","UFC","EAC","11941","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Viana, F.A.","1982","07","22","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,"SubarbustoÁrvore., flor amarela; Caatinga","EAC0011941","s.n.","EAC0011941",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","68662","auto",NA,NA,NA,NA,NA,NA
"480","2021-03-21 19:35:51-03","UFC","EAC","28379","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Fernandes, A.","1999","08","07","Brasil","Ceará","Caucaia","Capinan-BR 222","-38.6530990600586","-3.73610997200012",NA,NA,"Árvore., flor amarela","EAC0028379","EAC28379","EAC0028379",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","40484","auto",NA,NA,NA,NA,NA,NA
"481","2021-03-21 19:35:51-03","UFC","EAC","15799","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Nunes, E.; Custódio, A.V.","1989","07","28","Brasil","Ceará","Caucaia","Praia do Pacheco","-38.6530990600586","-3.73610997200012",NA,NA,"Árvore.; Litorâneo","EAC0015799","EAC15799","EAC0015799",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","40484","auto",NA,NA,NA,NA,NA,NA
"482","2021-03-21 19:35:51-03","UFC","EAC","24699","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Fernandes, A.","1997","03","10","Brasil","Ceará","Crato","Belmonte, Encosta da Chapada do Araripe","-39.4094009399414","-7.23416996002197",NA,NA,"Arvoreta., flor amarela; Cerradão","EAC0024699","EAC24699","EAC0024699",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","30071","auto",NA,NA,NA,NA,NA,NA
"483","2021-03-21 19:35:51-03","UFC","EAC","21292","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Castro, A.S.F.","1994","08","21","Brasil","Ceará","Fortaleza","Siqueira","-38.543098449707","-3.71722006797791",NA,NA,"Arbusto., flor amarela","EAC0021292","22","EAC0021292",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","19924","auto",NA,NA,NA,NA,NA,NA
"484","2021-03-21 19:35:49-03","UFC","EAC","39446","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Fernandes, A.; Nunes, E.","2006","08","28","Cavalcanti, F.S.","2006","08","10","Brasil","Ceará","Guaraciaba do Norte","Sítio do Nazareno - Sussuanha","-40.747501373291","-4.16694021224976",NA,NA,"Arbórea, flor amarela","EAC0039446","1029","EAC0039446",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"39588","auto",NA,NA,NA,NA,NA,NA
"485","2021-03-21 19:35:51-03","UFC","EAC","25248","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Arriaga, A.M.C.","1997","08","31","Brasil","Ceará","Maracanaú","Sítio da Ângela-Distrito de Maracanaú","-38.6255989074707","-3.87666988372803",NA,NA,"Árvore., flor amarela","EAC0025248","s.n.","EAC0025248",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","10325","auto",NA,NA,NA,NA,NA,NA
"486","2021-03-21 19:35:51-03","UFC","EAC","32292","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Fernandes, A.","2003","01","17","Brasil","Ceará","Meruoca","Fernandes-Serra da Meruoca","-40.4550018310547","-3.54167008399963",NA,NA,"Árvore mediana., flor amarela; Mata seca","EAC0032292","EAC32292","EAC0032292",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","14054","auto",NA,NA,NA,NA,NA,NA
"487","2021-03-21 19:35:51-03","UFC","EAC","32238","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.","Queiroz, L.P.","2006","05","12","Fernandes, A.","2002","03","02","Brasil","Ceará","Meruoca","Sítio Almas-Serra da Meruoca","-40.4550018310547","-3.54167008399963",NA,NA,NA,"EAC0032238","EAC32238","EAC0032238",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"obtusifolium","14054","auto",NA,NA,NA,NA,NA,NA
"488","2021-03-21 19:35:49-03","UFC","EAC","46139","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vog.) Klitg.","Lima, J.R.",NA,NA,NA,"Lima, J.R.","2008","07","12","Brasil","Ceará","Pacoti","Sítio Pau d'alho, Vertente barlavento.","-38.9233016967773","-4.22499990463257",NA,NA,"Árvore.; Floresta-ombrófila-densa-montana","EAC0046139","s.n.","EAC0046139","800","800","Southern America",NA,NA,"Dicotyledon",NA,"nitens","9622","auto",NA,NA,NA,NA,NA,NA
