"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"141","2021-03-21 19:34:16-03","UFC","EAC","19423","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Fernandes, A.","Araújo, F.S.","297","1991","02","16","Southern America","Brasil","Ceará","Novo Oriente","Planalto da Ibiapaba","-40.7742004394531","-5.53444004058838",NA,"Árvore; Carrasco.","EAC0019423","EAC0019423",NA,NA,NA,NA,NA,NA,NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA
"142","2021-03-21 19:34:16-03","UFC","EAC","26017","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Castro, A.S.F.","Castro, A.S.F.","507","1998","01","02","Southern America","Brasil","Ceará","Poranga","encosta da Chapada da Ibiapaba","-40.9261016845703","-4.74471998214722",NA,"Carrasco","EAC0026017","EAC0026017",NA,NA,NA,NA,NA,NA,"1998","01","20591","auto",NA,NA,NA,NA,NA,NA
"143","2021-03-21 19:34:16-03","UFC","EAC","32444","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Fernandes, A.","Fernandes, A.; Cardoso, H.L.","EAC32444","2003","05","02","Southern America","Brasil","Ceará","Viçosa do Ceará","Cocalzinho-Chapada da Ibiapaba","-41.0922012329102","-3.56222009658813",NA,"Subarbusto; Flor branca; Frequência comum.; Carrasco","EAC0032444","EAC0032444","700","700",NA,NA,NA,NA,"2003","05","34051","auto","02",NA,NA,NA,NA,NA
"144","2021-03-21 19:34:16-03","UFC","EAC","18041","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Fernandes, A.","Lisboa, P.; Silva, C.","452342","1991","02","12","Southern America","Brasil","Pernambuco","Exu","Serra do Araripe","-39.7242012023926","-7.51194000244141",NA,"Arbusto, 1,5 m de altura, frutos maduros, verdes.; Vegetação serrana, latossolo vermelho-amarelo.","EAC0018041","EAC0018041",NA,NA,NA,NA,NA,NA,"1991","02","29194","auto",NA,NA,NA,NA,NA,NA
"145","2021-03-21 19:34:16-03","UFC","EAC","11107","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Fernandes, A.; Bezerra, P.","Figueiredo, M.A.; et al.","145","1982","02","11","Southern America","Brasil","Piauí","Covadonga",NA,NA,NA,NA,"Arbusto.; Carrasco","EAC0011107","EAC0011107",NA,NA,NA,NA,NA,NA,"1982","03",NA,NA,"28",NA,NA,NA,NA,NA
"146","2021-03-21 19:34:16-03","UFC","EAC","14629","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Fernandes, A.","Gentry, A.; Zardini, E.M.; Fernandes, A.","50166","1985","02","15","Southern America","Brasil","Ceará","Crato","CE 090, 8km Oeste de Crato, Chapada do Araripe.","-39.833333","-7.25",NA,"Subarbusto 1,5m.; Mata","EAC0014629","EAC0014629","800","800",NA,NA,"-39.833333","-7.25","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-21 19:34:16-03","UFC","EAC","33444","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Sobrinho, M.S.; Bruno, M.M.A.","2","2001","07","06","Southern America","Brasil","Ceará","Crateús","RPPN Serra das Almas","-51.683333","-5.25",NA,NA,"EAC0033444","EAC0033444","650","650",NA,NA,"-51.683333","-5.25","2002","03",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-21 19:34:16-03","UFC","EAC","40874","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Gomes, V.","Silveira, A.P.; Oliveira, R.F.","191","2002","08","27","Southern America","Brasil","Ceará","Guaramiranga","Sítio Arvoredo, Levantamento Fitossociológico Ponto 108 Quadrante 1","-38.931806","-4.218056",NA,"Floresta Ombrófila Montana","EAC0040874","EAC0040874",NA,NA,NA,NA,"-38.931806","-4.218056","2006","03",NA,NA,"21",NA,NA,NA,NA,NA
"149","2021-03-21 19:34:16-03","UFC","EAC","41226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Barros, E.O.; Souza, M.M.A.","218","1998","03","04","Southern America","Brasil","Ceará","Aiuaba","Flamengo, Fazenda Nova, Substrato: latossolo vermelho-amarelo.","-40.378361","-6.730806",NA,"Arvoreta; folha cartácea com pêlos escamosos e prateados na parte costal.; Carrasco","EAC0041226","EAC0041226",NA,NA,NA,NA,"-40.378361","-6.730806","1998","03",NA,NA,"10",NA,NA,NA,NA,NA
"150","2021-03-21 19:34:16-03","UFC","EAC","41229","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Andrade, I.M.","Lima-Verde, L.W.","668","1997","04","10","Southern America","Brasil","Ceará","Aiuaba","Serra dos Bois, Sítio Olho d'Água, Substrato: podzólico vermelho-amarelo.","-40.046861","-6.577083",NA,"Arvoreta; folha cartácea com pêlos escamosos e prateados na parte central.; Caatinga arbórea","EAC0041229","EAC0041229",NA,NA,NA,NA,"-40.046861","-6.577083","1998","02",NA,NA,"10",NA,NA,NA,NA,NA
"151","2021-03-21 19:34:16-03","UFC","EAC","49281","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","3607","2009","03","28","Southern America","Brasil","Ceará","Mulungu","Sítio Jardim, mata do Damásio, Sotavento.","-39.000306","-4.282528",NA,"Hábito arbustivo, flor creme, estudo polínico n° 189.; Mata seca","EAC0049281","EAC0049281","790","790",NA,NA,"-39.000306","-4.282528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-21 19:34:16-03","UFC","EAC","55554","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Loiola, M.I.B.; Tabosa, F.R.S.","2013","2013","05","24","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba, Gameleira.","-40.321389","-6.730278",NA,"Árvore, 4,5m; flor verde-amarelada.; Carrasco.","EAC0055554","EAC0055554","673","673",NA,NA,"-40.321389","-6.730278","2013","06",NA,NA,"26",NA,NA,NA,NA,NA
"153","2021-03-21 19:34:16-03","UFC","EAC","55593","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.; Loiola, M.I.B.","Loiola, M.I.B.; et al.","2048","2013","04","11","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba, Gameleira.","-40.324722","-6.732222",NA,"Arbusto, 3m; botões esverdeados.; Carrasco.","EAC0055593","EAC0055593",NA,NA,NA,NA,"-40.324722","-6.732222","2013","06",NA,NA,"06",NA,NA,NA,NA,NA
"154","2021-03-21 19:34:16-03","UFC","EAC","55679","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Araújo, F.S.","Silva, F.K.G.; Araújo, F.S.","37","2014","02","20","Southern America","Brasil","Ceará","Aiuaba","Gameleira","-40.3225","-6.732222",NA,"Carrasco.","EAC0055679","EAC0055679","670","670",NA,NA,"-40.3225","-6.732222","2014","02",NA,NA,"20",NA,NA,NA,NA,NA
"155","2021-03-21 19:34:16-03","UFC","EAC","55682","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Araújo, F.S.","Silva, F.K.G.; Araújo, F.S.","36","2014","02","20","Southern America","Brasil","Ceará","Aiuaba",NA,"-40.261389","-6.742222",NA,"Carrasco.","EAC0055682","EAC0055682","605","605",NA,NA,"-40.261389","-6.742222","2014","02",NA,NA,"20",NA,NA,NA,NA,NA
"156","2021-03-21 19:34:16-03","UFC","EAC","56325","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Moura, R.","Mayer, M.","74","2014","04","02","Southern America","Brasil","Ceará","Quiterianópolis","congl. 271, sub. 4, árv. 2-RN.&nf;Vegetação regenerante, área atingida pelo fogo. Solo profundo com textura arenosa.","-40.859997","-5.940008",NA,"Inventário Florestal Nacional - CE; Arbusto, fruto verde.","EAC0056325","EAC0056325",NA,NA,NA,NA,"-40.859997","-5.940008","2014","05",NA,NA,"05",NA,NA,NA,NA,NA
"157","2021-03-21 19:34:16-03","UFC","EAC","59760","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Mascena, V.M.","C90","2015","04","06","Southern America","Brasil","Pernambuco","Moreilândia","Serra do Catolé, refúgio das abelhas Professor Paulo Nogueira Neto.","-39.470333","-7.464167",NA,"Manejo da abelha uruçu no chão.; Arbusto; flor branca.; Carrasco.","EAC0059760","EAC0059760","880","880",NA,NA,"-39.470333","-7.464167","2015","06",NA,NA,"22",NA,NA,NA,NA,NA
"158","2021-03-21 19:34:16-03","UFC","EAC","20379","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Cordeiro, I.","Andrade Neto, M.","s.n.","1994","02","20","Southern America","Brasil","Bahia","Jacobina",NA,"-40.5182991027832","-11.1806001663208",NA,NA,"EAC0020379","EAC0020379",NA,NA,NA,NA,NA,NA,"2002","08","62396","auto",NA,NA,NA,NA,NA,NA
"159","2021-03-21 19:34:16-03","UFC","EAC","12423","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Fernandes, A.; Bezerra, P.","Nunes, E.","EAC12423","1984","03","23","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica, Próximo á lagoa do Manuel Rufino.","-40.1236000061035","-6.57360982894897",NA,"Arbusto; Flor branca.; Carrasco","EAC0012423","EAC0012423",NA,NA,NA,NA,NA,NA,"1984","05","68662","auto","02",NA,NA,NA,NA,NA
"160","2021-03-21 19:34:16-03","UFC","EAC","10238","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Fernandes, A.; Bezerra, P.","Martins, P.","s.n.","1981","04","29","Southern America","Brasil","Ceará","Aiuaba","estrada Gameleira-Cedro.","-40.1236000061035","-6.57360982894897",NA,"Arbusto; Flor creme.; Caatinga","EAC0010238","EAC0010238",NA,NA,NA,NA,NA,NA,"1981","05","68662","auto","13",NA,NA,NA,NA,NA
"161","2021-03-21 19:34:16-03","UFC","EAC","55568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.; Loiola, M.I.B.","Loiola, M.I.B.; et al.","2041","2013","04","09","Southern America","Brasil","Ceará","Aiuaba","Serra do Rosio, Estação Ecológica de Aiuaba","-40.1236000061035","-6.57360982894897",NA,"Arbusto, 3m; flor esbranquiçada; folha prateada.","EAC0055568","EAC0055568",NA,NA,NA,NA,NA,NA,"2013","06","68662","auto","06",NA,NA,NA,NA,NA
"162","2021-03-21 19:34:16-03","UFC","EAC","27041","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.; Nunes, E.","Maia, G.N.","s.n.","1998","05","14","Southern America","Brasil","Ceará","Aiuaba","Sítio Estação Ecológica de Aiuaba","-40.1236000061035","-6.57360982894897",NA,"Arbusto.; Caatinga","EAC0027041","EAC0027041",NA,NA,NA,NA,NA,NA,"1998","11","68662","auto","12",NA,NA,NA,NA,NA
"163","2021-03-21 19:34:16-03","UFC","EAC","3162A","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Fernandes, A.; Bezerra, P.","Fernandes, A.; Matos, F.J.A.","EAC3162A","1977","04","21","Southern America","Brasil","Ceará","Carnaubal",NA,"-40.942798614502","-4.16666984558105",NA,"Arbusto.; Carrasco","EAC003162A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20796","auto",NA,NA,NA,NA,NA,NA
"164","2021-03-21 19:34:16-03","UFC","EAC","35032","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Costa, R.C.","Costa, R.C.","s.n.","2003","03","08","Southern America","Brasil","Ceará","Crateús","Boa Nova - Serra das Almas","-40.6775016784668","-5.1783299446106",NA,"Fanerófito; Árvore.; Carrasco","EAC0035032","EAC0035032",NA,NA,NA,NA,NA,NA,"2004","05","43216","auto",NA,NA,NA,NA,NA,NA
"165","2021-03-21 19:34:16-03","UFC","EAC","35038","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Costa, R.C.","Costa, R.C.","s.n.","2003","05","07","Southern America","Brasil","Ceará","Crateús","Melancias - RPPN Serra das Almas","-40.6775016784668","-5.1783299446106",NA,"Árvore; Fanerófito; Probio 116.; Mata seca","EAC0035038","EAC0035038",NA,NA,NA,NA,NA,NA,"2004","05","43216","auto",NA,NA,NA,NA,NA,NA
"166","2021-03-21 19:34:16-03","UFC","EAC","35034","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Costa, R.C.","Costa, R.C.","s.n.","2003","03","08","Southern America","Brasil","Ceará","Crateús","Tucuns-Serra das Almas","-40.6775016784668","-5.1783299446106",NA,"Árvore; Fanerófito; Probio 35.; Mata seca","EAC0035034","EAC0035034",NA,NA,NA,NA,NA,NA,"2004","05","43216","auto",NA,NA,NA,NA,NA,NA
"167","2021-03-21 19:34:16-03","UFC","EAC","15910","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Fernandes, A.","Fernandes, A.; Matos, F.J.A.","EAC15910","1989","01","13","Southern America","Brasil","Ceará","Crato","Chapadão do Araripe.","-39.4094009399414","-7.23416996002197",NA,"Arbusto; Flor creme.; Cerradão","EAC0015910","EAC0015910",NA,NA,NA,NA,NA,NA,"1989","01","30071","auto","13",NA,NA,NA,NA,NA
"168","2021-03-21 19:34:16-03","UFC","EAC","44764","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","1351","1999","04","28","Southern America","Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Arbusto muito fino, 1,5m; estigmas ramificados; folhas prateadas.; Carrasco","EAC0044764","EAC0044764",NA,NA,NA,NA,NA,NA,"2000","12","30071","auto","06",NA,NA,NA,NA,NA
"169","2021-03-21 19:34:16-03","UFC","EAC","44765","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","1981","2000","03","01","Southern America","Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Subarbusto, 2,5m; corola esbranquiçada.; Carrasco","EAC0044765","EAC0044765",NA,NA,NA,NA,NA,NA,"2000","12","30071","auto","06",NA,NA,NA,NA,NA
"170","2021-03-21 19:34:16-03","UFC","EAC","44766","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","1968","2000","03","01","Southern America","Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Arbusto, 1,5m; corola esbranquiçada.; Carrasco","EAC0044766","EAC0044766",NA,NA,NA,NA,NA,NA,"2000","12","30071","auto","06",NA,NA,NA,NA,NA
"171","2021-03-21 19:34:16-03","UFC","EAC","44767","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","1977","2000","03","01","Southern America","Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Subarbusto, <1m; corola esbranquiçada.; Carrasco","EAC0044767","EAC0044767",NA,NA,NA,NA,NA,NA,"2000","12","30071","auto","06",NA,NA,NA,NA,NA
"172","2021-03-21 19:34:16-03","UFC","EAC","44768","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","1345","2000","04","28","Southern America","Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Arbusto muito fino, 2m; estames ramificados.; Carrasco","EAC0044768","EAC0044768",NA,NA,NA,NA,NA,NA,"2000","12","30071","auto","06",NA,NA,NA,NA,NA
"173","2021-03-21 19:34:16-03","UFC","EAC","44769","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","1343","1999","04","28","Southern America","Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Arbusto muito fino, 1,5m; estames não ramificados; folhas prateadas.; Carrasco","EAC0044769","EAC0044769",NA,NA,NA,NA,NA,NA,"2000","12","30071","auto","06",NA,NA,NA,NA,NA
"174","2021-03-21 19:34:16-03","UFC","EAC","44770","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","1297","1999","02","25","Southern America","Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Arbusto, 2m; folhas prateadas.; Carrasco","EAC0044770","EAC0044770",NA,NA,NA,NA,NA,NA,"2000","12","30071","auto","06",NA,NA,NA,NA,NA
"175","2021-03-21 19:34:16-03","UFC","EAC","44771","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","1311","1999","03","26","Southern America","Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Carrasco","EAC0044771","EAC0044771",NA,NA,NA,NA,NA,NA,"2000","12","30071","auto","06",NA,NA,NA,NA,NA
"176","2021-03-21 19:34:16-03","UFC","EAC","44772","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","1307","1999","02","25","Southern America","Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Arbusto.; Carrasco","EAC0044772","EAC0044772",NA,NA,NA,NA,NA,NA,"1999","12","30071","auto","06",NA,NA,NA,NA,NA
"177","2021-03-21 19:34:16-03","UFC","EAC","44773","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","1319","1999","03","26","Southern America","Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Corola creme.; Carrasco","EAC0044773","EAC0044773",NA,NA,NA,NA,NA,NA,"1999","12","30071","auto","06",NA,NA,NA,NA,NA
"178","2021-03-21 19:34:16-03","UFC","EAC","45645","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","1274","1999","02","25","Southern America","Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Arbusto; Floresta ombrófila","EAC0045645","EAC0045645",NA,NA,NA,NA,NA,NA,"2000","12","30071","auto","06",NA,NA,NA,NA,NA
"179","2021-03-21 19:34:16-03","UFC","EAC","45646","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","1379","1999","04","29","Southern America","Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Arbusto escandente; Floresta ombrófila","EAC0045646","EAC0045646",NA,NA,NA,NA,NA,NA,"2000","12","30071","auto","06",NA,NA,NA,NA,NA
"180","2021-03-21 19:34:16-03","UFC","EAC","21760","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Fernandes, A.","Neto, M.A.","s.n.","1993","05","05","Southern America","Brasil","Ceará","Crato","Serra dos prazeres - Chapada do Araripe","-39.4094009399414","-7.23416996002197",NA,"Arbusto; Flor esverdeada.","EAC0021760","EAC0021760",NA,NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA
"181","2021-03-21 19:34:16-03","UFC","EAC","46715","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Lucena, F.","Sampaio, G.; Bonilla, O.H.","s.n.","2010","03","24","Southern America","Brasil","Ceará","Fortaleza","UECE, Campus do Itaperi, zona experimental do Lab.","-38.543098449707","-3.71722006797791",NA,NA,"EAC0046715","EAC0046715",NA,NA,NA,NA,NA,NA,"2010","06","19924","auto","08",NA,NA,NA,NA,NA
"182","2021-03-21 19:34:16-03","UFC","EAC","15995","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Fernandes, A.","Figueiredo, M.A.; Araújo, F. .S.; Barboza, M. .A.","s.n.",NA,NA,NA,"Southern America","Brasil","Ceará","Novo Oriente","Baixa fria - M. R. Crateús","-40.7742004394531","-5.53444004058838",NA,NA,"EAC0015995","EAC0015995","810","810",NA,NA,NA,NA,NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA
"183","2021-03-21 19:34:16-03","UFC","EAC","19171","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Fernandes, A.","Araújo, F.S.","45","1990","03","28","Southern America","Brasil","Ceará","Novo Oriente","Baixa Fria, Planalto da Ibiapaba.","-40.7742004394531","-5.53444004058838",NA,"Arbusto.","EAC0019171",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA
