"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","typeStatus","fieldNumber","infraspecificEpithet","sex"
"303","2020-01-27 18:24:44-03","IAC","IAC","45777","S","Plantae","Euphorbiaceae-3.Crotonoideae","Croton","serratifolius","Croton serratifolius","Baill.","M.B.R. Caruzo","H. Lorenzi; E.F. Souto & L.C. Bernacci","2005","05","06","Brasil","São Paulo","Itararé","-49.272611","-24.239222","-49.272611","-24.239222",NA,NA,NA,NA,"5297",NA,NA,NA,NA,NA,"24o 14#?# 21.2S, 49o 16#?# 21.4W",NA,NA,"2006","02",NA,"15",NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-11-12 17:01:03-03","UEL","FUEL","22226","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Pereira, APN","Souza, LRM; Francisco, EM; Cloclet, FA","1998","07","30","Brasil","Paraná","Ivaí","-50.8588981628418","-25.010799407959",NA,NA,"OK",NA,"Tracheophyta","Malpighiales","s.n.",NA,"Estrada de terra Ivaí - Palmeira, Palmeira",NA,NA,NA,NA,"21096","auto","2016","10",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-01 14:57:40-03","UnB","UB","5391","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Caruzo, MBR","Gomes Júnior, JC","1964","02","14","Brasil","Mato Grosso do Sul","Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,NA,NA,"Dicotyledoneae",NA,"1524","Southern America","Ponta Porã Km 8 da estrada para Campo Grande - Cerrito",NA,NA,NA,"Folhas prateadas.; Arbusto 0,5m. Flor alva. Fruto verde.; .","102608","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-08-20 20:39:39-03","UFSC","FLOR","6502","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Falkenberg, D.B.","Smith, L.B.; Klein, R.M.","1964","12","04","Brasil","Santa Catarina","Água Doce","-51.5560989379883","-26.9978008270264",NA,NA,"FLOR0006502",NA,NA,"Malpighiales","13528",NA,"Fazenda Esperança, Campos de Palmas, 6 km ao sul de Horizonte, PR.","1100","1100",NA,NA,"52743","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-03-04 15:44:37-03","IF","SPSF","22727","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"V.C.Souza","1993","10","06","Brasil","SP","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","4039","América do Sul",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","27729","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2017-09-11 17:09:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.",NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2017-09-11 16:27:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus abortivus","Müll.Arg.",NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","Habitat cum var. alfa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortivus",NA
"310","2017-09-11 16:27:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus genuinus","Müll.Arg.",NA,"Sello, HL",NA,NA,NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","Habitat in Montevideo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA
"311","2017-09-11 16:27:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus genuinus","Müll.Arg.",NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1656","Southern America","et in prov. Rio Grande do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA
"312","2017-09-11 16:27:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus major","Müll.Arg.",NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","Habitat in Brasilia meridionali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major",NA
"313","2017-09-11 16:27:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus abortivus","Müll.Arg.",NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","Habitat cum var. alfa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortivus",NA
"314","2017-09-11 16:27:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus genuinus","Müll.Arg.",NA,"Sello, HL",NA,NA,NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","Habitat in Montevideo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA
"315","2017-09-11 16:27:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus genuinus","Müll.Arg.",NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1656","Southern America","et in prov. Rio Grande do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA
"316","2017-09-11 16:27:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus major","Müll.Arg.",NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","Habitat in Brasilia meridionali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major",NA
"317","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2704","Southern America","Habitat in prov. Rio Grande do Sul, in lapidosis prope Estancia d' Itaruquin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-08 12:41:07-03","UFRGS","ICN","186146","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Pereira, APN","Silva, JM; Saridakis, DP; Nunes, MC; Costa, CTA","2014","03","30","Brasil","PR","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Dicotyledon",NA,"8510","América do Sul","Ponte dos Arcos","830","830",NA,"Arbusto de 1m; flor creme.; Orla de capão.","27346","auto","2019","04",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-02-08 12:41:07-03","UFRGS","ICN","198596","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Valduga, E","Hagelund, K","1977","10","01","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Dicotyledon",NA,"11713","América do Sul","granja Faxinal",NA,NA,NA,NA,"29956","auto","2018","06",NA,"21",NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-02-08 12:41:07-03","UFRGS","ICN","045793","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Pereira, APN","Krapovickas, A; Cristóbal, CL","1979","01","19","Brasil","MS",NA,"-54.916667","-22.583333","-54.916667","-22.583333",NA,NA,"Dicotyledon",NA,"34329","América do Sul","9km W de Caarapó",NA,NA,NA,"Doação CTES; Subarbusto 60cm altura.; En campo.",NA,NA,"2019","04",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-03-22 16:23:05-03","FEPAGRO","BLA","16040","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.","C. Dillenburg","B. H. Souza",NA,NA,NA,"Brasil","Rio Grande do Sul","Livramento",NA,NA,NA,NA,"BLA016040",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-08-26 10:48:43-03","MCN-FZBRS","HAS","32298","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill","Cordeiro, I.","Silveira, N.","1985","09",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"HAS0032298",NA,"Magnoliophyta",NA,"3497",NA,"na praia de Itapeva",NA,NA,NA,"Nas dunas (próximo ao morro), flores rosas.","20837","auto","1999","09",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-08-26 10:48:43-03","MCN-FZBRS","HAS","32288","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill","Cordeiro, I.","Silveira, N.","1985","09",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"HAS0032288",NA,"Magnoliophyta",NA,"4207",NA,"na praia de Itapeva",NA,NA,NA,"No mato. Flores rosas","20837","auto","1999","09",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"324","2014-09-23 11:01:31-03","G","G-DC","G00312518","S","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus var. garckeanus","Baill.","CAT.HERB.PRODR.","Sellow, F.",NA,NA,NA,"Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556","G00312518","G00312518",NA,NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=228095&base=img&lang=en",NA,NA,"2011","01",NA,"01",NA,NA,NA,NA,NA,NA,"var. garckeanus",NA
"325","2019-11-21 10:04:00-03","IBt","SP","235116","S","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.","Webster, GL","Hahn, WJ","1983","11","01","Paraguai","Amambay",NA,"-56.083333","-22.666667","-56.083333","-22.666667",NA,NA,NA,NA,"1757",NA,"Parque Nacional Cerro Corá, Open savannah dominated by Anadenanthera, Gochnatia, Styrax, with many myrtaceous shrubs with Butia, Allagoptera, Annona & Cassia also common. Open plain of pale-colored, sandy soil surrounded by forested hills of reddish",NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-21 10:04:00-03","IBt","SP","252950","S","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.","Ginzbarg, S","Ginzbarg, S; et al.","1987","02","15","Paraguai","Amambay",NA,"-56.016667","-22.666667","-56.016667","-22.666667",NA,NA,NA,NA,"523",NA,"Parque Nacional Cerro Corá, 1,5 km al N de la casa del guarda parque. Sendero a Cerro Muralla, 0,1 km del camino. Cerrado.",NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-21 10:04:00-03","IBt","SP","69943","S","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.","Cordeiro, I","Kuhlmann, E","1952","02","05","Brasil","Mato Grosso do Sul","Dourados","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Entre Dourados e Ponta-Porã.&nf;Campo Limpo.",NA,NA,NA,NA,"74744","auto","1994","10",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-21 10:04:00-03","IBt","SP","331403","S","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.","Cordeiro, I","Silveira, NJE; et al.","1985","09","25","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"4207",NA,"Praia de Itapeva.",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-21 10:04:00-03","IBt","SP","331402","S","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.","Cordeiro, I","Silveira, NJE; et al.","1985","09","25","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"3497",NA,"Praia de Itapeva.&nf;Nas dunas (próximo ao Morro).",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-21 10:04:07-03","IBt","SP","279812","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I; Caruzo, MBR","Souza, VC; et al.","1994","06","03","Brasil","São Paulo","Itararé","-49.271667","-24.240833","-49.271667","-24.240833",NA,NA,NA,NA,"6063",NA,"Fazenda Ibiti (RIPASA).&nf;Mata com Araucária.","1200","1200",NA,NA,NA,NA,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-21 10:04:07-03","IBt","SP","320225","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I","Correa Gomes Jr, J","1963","11","18","Paraguai","Amambay","Pedro Juan Caballero","-55.766667","-22.55","-55.766667","-22.55",NA,NA,NA,NA,"1450",NA,"10 Km divisa com Brasil, na altura do Km 16.",NA,NA,NA,"Planta arbustiva 1m.",NA,NA,"2003","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-21 10:04:07-03","IBt","SP","446493","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I","Cordeiro, I; Pscheidt, AC; Ribas, OS","2012","10","18","Brasil","Paraná","Porto Amazonas","-49.816889","-25.554167","-49.816889","-25.554167",NA,NA,NA,NA,"3374",NA,"Usnia de Caiacanga, cujo acesso é feito pelo Haras Valente","844","844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-21 10:04:07-03","IBt","SP","447538","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I","Pott, A; Pott, VJ; Grosso, C; Bastos, R","2001","08","18","Brasil","Mato Grosso do Sul","Nioaque","-55.726944","-20.848056","-55.726944","-20.848056",NA,NA,NA,NA,"9351",NA,"Assentamento Andalúcia.",NA,NA,NA,NA,NA,NA,"2010","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-21 10:04:07-03","IBt","SP","497326","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Barboza, E","Silva, JM; Motta, JT","2015","03","20","Brasil","Paraná","Curitiba","-49.326944","-25.553333","-49.326944","-25.553333",NA,NA,NA,NA,"8834",NA,"CIC","906","906",NA,NA,NA,NA,"2016","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-21 10:04:07-03","IBt","SP","497344","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Barboza, E","Silva, JM; Mueller, AC","2015","06","03","Brasil","Paraná","Castro","-50.120278","-24.737222","-50.120278","-24.737222",NA,NA,NA,NA,"8873",NA,"PCH Castro, beira de estrada","980","980",NA,NA,NA,NA,"2016","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-21 10:04:07-03","IBt","SP","447578","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I","Oliveira, A","1990","11","01","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Margem da BR.262, próximo a Penitenciaria C.G./M.S.",NA,NA,NA,NA,"161190","auto","2010","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-21 10:04:07-03","IBt","SP","160803","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I","Davidse, G; D'Arcy, WG","1976","03","15","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,"11325",NA,"41 km E of Guarapuava along Highway BR-227 to Curitiba.","720","720",NA,"Grassy roadside embankment throught Araucaria dominated forest.","53832","auto","2003","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-21 10:04:07-03","IBt","SP","118673","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I; Caruzo, MBR","Mattos, JR; Mattos, NF","1967","03","15","Brasil","São Paulo","Avaré","-48.9199981689453","-23.0900001525879",NA,NA,NA,NA,NA,NA,"14522",NA,"A 37 Km de Avaré, rodovia Avaré-São Manoel.&nf;Cerrado degradado.",NA,NA,NA,NA,"29856","auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-21 10:04:07-03","IBt","SP","1932","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I; Caruzo, MBR","Hoehne, W","1945","09","12","Brasil","São Paulo","Caieiras","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"9448","auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-21 10:04:07-03","IBt","SP","46435","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I; Caruzo, MBR","Hoehne, W","1942","01","06","Brasil","São Paulo","Caieiras","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"9448","auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-21 10:04:07-03","IBt","SP","276668","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I; Caruzo, MBR","Souza, VC; et al.","1993","09","06","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"4039",NA,NA,NA,NA,NA,NA,"27729","auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-21 10:04:07-03","IBt","SP","296920","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I; Caruzo, MBR","Souza, VC; et al.","1995","08","18","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"8807",NA,"Estrada Itararé-Bom Sucesso de Itararé. Fazenda Ibiti (Ripasa).&nf;Mata de Araucária.",NA,NA,NA,NA,"27729","auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-21 10:04:07-03","IBt","SP","288125","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I; Caruzo, MBR","Souza, VC; et al.","1994","11","13","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"7146",NA,"Estrada Itararé-Bonsucesso. Fazenda Ibiti (Ripasa).&nf;Mata de Araucária. Beira de mata.",NA,NA,NA,NA,"27729","auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-21 10:04:07-03","IBt","SP","287259","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I; Caruzo, MBR","Souza, VC; et al.","1995","05","28","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"8681",NA,"Estrada Itararé-Itapeva, próximo à ponte do Rio Verde.&nf;Cerrado, com banhado adjacente.",NA,NA,NA,NA,"27729","auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-21 10:04:07-03","IBt","SP","102550","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I; Caruzo, MBR","Mattos, JR","1966","10","21","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"14107",NA,"Serra de Bom Sucesso, Campos de São Pedro, fazenda Ventania.&nf;Capoeira.",NA,NA,NA,NA,"27729","auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-21 10:04:07-03","IBt","SP","7155","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I; Caruzo, MBR","Brade, AC","1915","03","14","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,"7334",NA,"Campo",NA,NA,NA,NA,"17840","auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2015-10-03 19:47:41-03","UM","RECOLNAT_UM_MPU","MPU014783","PreservedSpecimen",NA,"Euphorbiaceae","Croton","garckeanus","Croton garckeanus guaraniticus","Chodat & Hassl.","Chodat","Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"MPU014783",NA,NA,NA,NA,NA,"Iter ad 'Yerbales' montium 'Sierra de Maracayú'. In regione vicine 'Igatimí'",NA,NA,"hb","Double de P00634716 et P00603232 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014783' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","4873","guaraniticus",NA
"348","2013-10-30 18:44:55-02","UM","RECOLNAT_UM_MPU","MPU014784","PreservedSpecimen",NA,"Euphorbiaceae","Croton","garckeanus","Croton garckeanus latifolia","Chodat & Hassl.","Chodat","Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"MPU014784",NA,NA,NA,NA,NA,"Iter ad Paraguariam septentrionalem : in regione cursus superioris fluminis Apa",NA,NA,"hb","Double de P00634717 et P00634718, Croton garckeanus Baill. var. guaraniticus f. latifolia Chodat & Hassler <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014784' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","7902","latifolia",NA
"349","2015-10-03 19:47:41-03","UM","RECOLNAT_UM_MPU","MPU014783","PreservedSpecimen",NA,"Euphorbiaceae","Croton","garckeanus","Croton garckeanus guaraniticus","Chodat & Hassl.","Chodat","Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"MPU014783",NA,NA,NA,NA,NA,"Iter ad 'Yerbales' montium 'Sierra de Maracayú'. In regione vicine 'Igatimí'",NA,NA,"hb","Double de P00634716 et P00603232 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014783' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","4873","guaraniticus",NA
"350","2019-09-25 15:23:55-03","UM","RECOLNAT_UM_MPU","MPU014861","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius rupestris","Chod.& Hassl.","Chodat","Hassler, E.","1900","1","1","Paraguay",NA,NA,NA,NA,NA,NA,"MPU014861",NA,NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acá",NA,NA,"hb","doubles à P : P00493377 & P00493378 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014861' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","7056","rupestris",NA
"351","2013-09-06 10:13:30-03","UM","RECOLNAT_UM_MPU","MPU014860","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius tomentosus","Chod.& Hassl.","Chodat","Hassler, E.","1900","12",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"MPU014860",NA,NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acá",NA,NA,"hb","cf. doubles à P : P00493379 & P00493380 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014860' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","6856","tomentosus",NA
"352","2019-09-25 15:23:55-03","UM","RECOLNAT_UM_MPU","MPU014861","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius rupestris","Chod.& Hassl.","Chodat","Hassler, E.","1900","1","1","Paraguay",NA,NA,NA,NA,NA,NA,"MPU014861",NA,NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acá",NA,NA,"hb","doubles à P : P00493377 & P00493378 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014861' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","7056","rupestris",NA
"353","2010-08-16 16:38:40-03","A","HU-HERB","A 00047380","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","pimeleus","Croton pimeleus","Müller Argoviensis",NA,"A. F. C. P. Saint-Hilaire",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1391","South America","Auprès de [next to] Peitura, Rio-Verde, etc.",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","1391",NA,"undetermined"
"354","2010-12-16 15:16:33-02","A","HU-HERB","A 00047422","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baillon",NA,"A. F. C. P. Saint-Hilaire",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2704","South America","Prov. de Rio Grande, pres de l'estancia d'Itaruquim",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","2704",NA,"undetermined"
