"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"193","2021-03-15 16:37:00-03","NY","NYBG","00960141","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"E. T. Neto","2676","1998","02","South America","Brazil","Salinas. Barragem de Matrona. Córrego Baé","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033872' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960141","NY00960141_01","18","Minas Gerais",NA,NA,NA,NA,NA,"R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-15 16:37:00-03","NY","NYBG","515349","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A. S. Moreira","87","1965","12","South America","Brazil","Guanabara, Recreio dos Bandeirantes, pr. Reserva Biológica","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331225' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515349","NY00515349_01","20","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-15 16:37:00-03","NY","NYBG","515333","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A. P. Duarte","4172","1952","11","South America","Brazil","Arredores de Santa Teresa","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331229' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515333","NY00515333_01","25","Espírito Santo","Santa Teresa","-40.598137","-19.937786",NA,NA,"R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-15 16:37:00-03","NY","NYBG","633855","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"B. D. Sucre","4460","1969","01","South America","Brazil","Estado da Guanabara, mata do Rumo, (Reserva Florestal do Jardim Botânico)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331214' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633855","NY00633855_01","19","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-15 16:37:00-03","NY","NYBG","515336","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A. C. Brade","15062","1936","02","South America","Brazil","Itatiaia, lote 15","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331206' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515336","NY00515336_01","20","Rio de Janeiro","Itatiaia","-44.65833","-22.358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-02-19 11:35:07-03","UFPI-MRV","HDELTA","2280","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Farias, P.P.","4","2012","01",NA,"Brasil",NA,NA,NA,"HDELTA002280",NA,"20","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-02-19 11:35:07-03","UFPI-MRV","HDELTA","1315","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"SOUSA, F.C.D.","26","2014","06",NA,"Brasil","Serragem",NA,"<ll>dwc_commonname:</ll> Catingueira-preta","HDELTA001315",NA,"14","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-19 11:35:07-03","UFPI-MRV","HDELTA","3321","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Silva, M.S.S.","77","2015","05",NA,"Brasil","Fazenda Trapiá",NA,"<ll>dwc_commonname:</ll> Catingueira-preta.","HDELTA003321",NA,"25","Piauí","Caxingó","-41.773917","-3.366694",NA,NA,"Silva, M.S.S.",NA,NA,"2015","05","25","41°46'26,10''W","03°22'00,10''S",NA,NA,NA,NA,NA
"201","2021-02-19 11:35:07-03","UFPI-MRV","HDELTA","6141","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Araújo, L.S.; Lemos, J.R.","288","2018","08",NA,"Brasil",NA,NA,NA,"HDELTA006141",NA,"24","Piauí","Murici dos Portelas","-42.0938987731934","-3.31889009475708","25662","auto","Araújo, L.S.",NA,NA,"2018","08","25",NA,NA,NA,NA,NA,NA,NA
"202","2021-02-19 11:35:07-03","UFPI-MRV","HDELTA","4074","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Lima, G.A.; Vieira-Filho, M.A.M.","28","2015","06",NA,"Brasil","Embrapa",NA,"<ll>dwc_commonname:</ll> Catingueira preta","HDELTA004074",NA,"01","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791","25571","auto","Lima, G.A.",NA,NA,"2015","05","04",NA,NA,NA,NA,NA,NA,NA
"203","2020-11-13 09:19:44-03","UFRJ","RFA","13572","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A.P. Duarte","7213","1962","10",NA,"Brasil","Estrada de Belterra",NA,"árvore de média a grande, com floração cauliflora. Densa planta de grande efeito decorativo","RFA12241",NA,"07","Pará","Santarém","-54.7083015441895","-2.44305992126465","205258","auto","M.F. Castilhori",NA,NA,"2019","04","05",NA,NA,NA,NA,NA,NA,NA
"204","2020-06-29 11:30:25-03","UFRJ","RFA","7426","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"E. Pereira","4503","1959","02",NA,"Brasil","Restinga de Jacarepaguá",NA,"Sub-arbusto de flores amarelas","RFA26938",NA,"24","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto","M.F. Castilhori",NA,NA,"2019","04","05",NA,NA,NA,NA,NA,NA,NA
"205","2020-11-13 09:19:44-03","UFRJ","RFA","9450","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"P. Occhioni","3833","1970","02",NA,"Brasil","Restinga de Sernambetiba",NA,"Arvoreta de flores amarelas","RFA28072",NA,"00","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto","M.F. Castilhori",NA,NA,"2019","04","15",NA,NA,NA,NA,NA,NA,NA
"206","2020-06-29 11:30:25-03","UFRJ","RFA","12529","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Magalhães, M.","19552","1965","04",NA,"Brasil","Margem da rodovia de Ubaitaba para Lage",NA,"Duplicata cedida pelo Herbário Bradeanum, registro: 39277","RFA11739",NA,"27","Bahia","Bahia",NA,NA,NA,NA,"M.F. Castilhori",NA,NA,"2019","04","15",NA,NA,NA,NA,NA,NA,NA
"207","2020-11-13 09:19:44-03","UFRJ","RFA","26896","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"F. B. Pereira","fev-74","2001","02",NA,"Brasil","Fazendas Consorciadas.",NA,"Árvore, 26m de altura, 53cm de DAP, flor amarela.","RFA38956",NA,"17","Rio de Janeiro","Guapimirim","-42.910833","-22.56",NA,NA,"H. C. de Lima & L. F. G. da Silva","25","25","2002","02","20","42º54'39''W","22º33'36''S",NA,NA,NA,NA,NA
"208","2020-11-13 09:19:44-03","UFRJ","RFA","27572","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"F. B. Pereira","18/87","2001","04",NA,"Brasil","Fazenda Beira Muqui.",NA,"Árvore, 36m de altura, 50cm de DAP, folha verde.","RFA38958",NA,"10","Espírito Santo","Mimoso do Sul","-41.331667","-21.1825",NA,NA,"H. C. de Lima & L. F. G. da Silva","30","30","2001","12","17","41º19'54''W","21º10'57''S",NA,NA,NA,NA,NA
"209","2020-11-13 09:19:44-03","UFRJ","RFA","27727","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"F. B. Pereira","mai-92","2001","05",NA,"Brasil","Distrito de Gaviões. Fazendas Novo Horizonte e Águas Claras.",NA,"Árvore, 26m de altura, 35cm de DAP, folha e fruto verdes.","RFA38959",NA,"10","Rio de Janeiro","Silva Jardim","-42.529167","-22.555278",NA,NA,"H. C. de Lima & L. F. G. da Silva","28","28","2001","12","17","42º31'45''W","22º33'19''S",NA,NA,NA,NA,NA
"210","2020-11-13 09:19:44-03","UFRJ","RFA","27760","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"F. B. Pereira","39/92","2001","05",NA,"Brasil","Distrito de Gaviões. Fazendas Novo Horizonte e Águas Claras.",NA,"Árvore, 5m de altura, 11cm de DAP, folha e fruto verdes, flor amarela.","RFA38960",NA,"13","Rio de Janeiro","Silva Jardim","-42.5025","-22.568333",NA,NA,"H. C. de Lima & L. F. G. da Silva","81","81","2001",NA,NA,"42º30'9''W","22º34'6''S",NA,NA,NA,NA,NA
"211","2020-06-29 11:30:25-03","UFRJ","RFA","29125","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Veloso, H.P.",NA,"1970","04",NA,"Brasil","Km 80 da estrada Recife - João Pessoa",NA,NA,"RFA19982",NA,"16","Paraíba","Paraíba",NA,NA,NA,NA,"M.F. Castilhori",NA,NA,"2019","04","15",NA,NA,NA,NA,NA,NA,NA
"212","2020-11-13 09:19:44-03","UFRJ","RFA","29894","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A. Quinet","28/138","2001","12",NA,"Brasil","Distrito de Piabetá.",NA,"Árvore, 7m de altura, 71cm de DAP, folíolo discolor verde, botões verdes.","RFA38952",NA,"28","Rio de Janeiro","Magé","-43.133889","-22.596111",NA,NA,"H. C. de Lima & L. F. G. da Silva","50","50","2002","06","03","43º8'2''W","22º35'46''S",NA,NA,NA,NA,NA
"213","2020-06-29 11:30:25-03","UFRJ","RFA","39520","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Finotti R.; Caruzo J.","18",NA,NA,NA,"Brasil","Interior de fragmento florestal cujo o entorno é ocupado por várias pequenas propriedades, antigo assentamento do INCRA",NA,"Arvore de 8 metros de altura e PAP de 71 cm.","RFA24480",NA,NA,"Rio de Janeiro","Guapimirim","-42.845833","-22.577222",NA,NA,"R. D. Ribeiro","50","50",NA,NA,NA,"42º50'45''W","22º34'38''S",NA,NA,NA,NA,NA
"214","2020-11-13 09:19:44-03","UFRJ","RFA","20153","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"D. Sucre; T. Plowmann 2791","5091","1969","05",NA,"Brasil","Restinga da Praia de Itaipú",NA,"Arbusto com cerca de 2m de altura, flores com cálice marrom-esverdeado, corola amarela, anteras brancas","RFA16951",NA,"27","Rio de Janeiro","Niterói","-43.1035995483398","-22.88330078125","14785","auto","M.F. Castilhori",NA,NA,"2019","04","15",NA,NA,NA,NA,NA,NA,NA
"215","2021-04-08 17:39:37-03","EAO","IAN","111229","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel","paratipo","Oliveira, E","1387","1961","03","Southern America","Brasil","Rio Araguaia, região do Xambióa. Mata de terra firme.",NA,"Árvore de 10 mts, flores amarelas.","IAN111229",NA,"11","Pará",NA,NA,NA,NA,NA,"Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-04-08 17:39:37-03","EAO","IAN","111232","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel","paratipo","Oliveira, E","1390","1961","03","Southern America","Brasil","Rio Araguaia, região de Xambioá. Mata de terra firme.",NA,"Árvore de 15 mts, flores amarelas.","IAN111232",NA,"12","Pará",NA,NA,NA,NA,NA,"Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-04-08 17:39:37-03","EAO","IAN","42100","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel","paratipo","Fróes, RL","23424","1948","09","Southern America","Brasil","Igarapé São Miguel. Rio Tocantins. Terra firme high land, border of creek rocke, soil.",NA,"Tree, 6 meters, 25 cm.","IAN042100",NA,"11","Pará",NA,NA,NA,NA,NA,"Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-04-08 17:39:37-03","EAO","IAN","43096","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel","paratipo","Fróes, RL; Pires, JM","24158","1949","03","Southern America","Brasil","RIo Capim. Mata de terra firme baixa, ao longo do rio.",NA,"Árvore de 3 m., flores amarelas.","IAN043096",NA,"26","Pará",NA,NA,NA,NA,NA,"Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-04-08 17:39:37-03","EAO","IAN","64031","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel","paratipo","Fróes, RL","27003","1951","04","Southern America","Brasil","Rio Vermelho. Região do Tocantins. Terra firme, baixa. Floresta alta.",NA,"Árvore, 18 metros, flores amarelas.","IAN064031","IAN064031 IAN064031_e IAN064031_e1","23","Pará",NA,NA,NA,NA,NA,"Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-04-08 17:39:37-03","EAO","IAN","64060","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel","paratipo","Fróes, RL","27032","1951","05","Southern America","Brasil","Rio Vermelho. Região do Tocantins. Terra firme, baixa.",NA,"Árvore de 8 metros, flores amarelas.","IAN064060","IAN064060 IAN064060_e IAN064060_e1","01","Pará",NA,NA,NA,NA,NA,"Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-04-08 17:39:37-03","EAO","IAN","71083","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel","paratipo","Andrade-Lima, D de","758","1950","12","Southern America","Brasil","Pb. Tabuleiro de També.",NA,"Arbusto pequeno, flores amarelas.","IAN071083",NA,"29","Pernambuco",NA,NA,NA,NA,NA,"Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-04-08 17:39:37-03","EAO","IAN","87795","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel","paratipo","Fróes, RL","31965","1955","07","Southern America","Brasil","Rio Curuaúna, região do Planalto de Santarém, onde foi feito o levantamento estatístico florestal pelo IAN, FAO e SPVEA. Mata de terra firme, flanco do planalto Rio Cuuá Una.",NA,"Árvore 8 metros.","IAN087795",NA,"18","Pará",NA,NA,NA,NA,NA,"Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-04-08 17:39:37-03","EAO","IAN","XILO5234X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel",NA,"Silva, NT da","s.n.",NA,NA,"Southern America","Brasil",NA,NA,NA,"IANXILO5234X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-04-08 17:39:37-03","EAO","IAN","XILO5234X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel",NA,"Silva, NT da","s.n.",NA,NA,"Southern America","Brasil",NA,NA,NA,"IANXILO5234X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-04-08 17:39:37-03","EAO","IAN","137181","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora",NA,"Cassia ramiflora","Vogel",NA,"Belém, RP; Pinheiro, RS","3199","1967","01","Southern America","Brasil","Mata costeira.",NA,NA,"IAN137181",NA,"30","Bahia","Belmonte","-38.8828010559082","-15.8631000518799","71281","auto","Irwin, HS",NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-04-08 17:39:37-03","EAO","IAN","106756","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","ramiflora","Cassia ramiflora ramiflora","Vogel",NA,"Magalhães, MG","17690","1959","11","Southern America","Brasil","Capoeira agreste em transição para caationaga.",NA,NA,"IAN106756",NA,NA,"Minas Gerais","Pedra Azul","-41.2971992492676","-16.0053005218506","39993","auto","Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-04-08 17:39:37-03","EAO","IAN","79007","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel","paratipo","Fróes, RL","29469","1953","03","Southern America","Brasil","Rio Curuá. Estrada Irapurú-Água Branca. Terra firme, alta, área dos castanhais.",NA,"Árvore de 10 metros, flor amarela.","IAN079007",NA,"04","Pará","Alenquer","-54.7383003234863","-1.94166994094849","394828","auto","Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-04-08 17:39:37-03","EAO","IAN","64101","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel","paratipo","Fróes, RL","27076","1951","05","Southern America","Brasil","Rio Tocantins, Mata de terra firme, alta, perto do Rio.",NA,"Árvore de 8 metros, flor amarela.","IAN064101","IAN064101 IAN064101_e IAN064101_e1","14","Pará","Jacundá","-49.1164016723633","-4.45082998275757","46473","auto","Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-04-08 17:39:37-03","EAO","IAN","90169","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","amazonica","Cassia ramiflora amazonica","Vogel","isoparatipo","Fróes, RL","32429","1955","11","Southern America","Brasil","Rio Perí, afl. do Rio Xingú. Regioão onde foi feito o levantamento estatístico florestal pelo IAN, FAO e SPVEA. Mata virgem de terra firme, Planalto baixo, com relevo.",NA,"Árvore de 30 m; flores amarelas.","IAN090169",NA,"29","Pará","Porto de Moz","-52.2383003234863","-1.74832999706268","154178","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-04-08 17:39:37-03","EAO","IAN","80112","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","ramiflora","Cassia ramiflora ramiflora","Vogel",NA,"Andrade-Lima, D de","124","1948","12","Southern America","Brasil","Mata de Dois Irmãos.",NA,NA,"IAN080112",NA,"12","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-04-08 17:39:37-03","EAO","IAN","39439","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","ramiflora","Cassia ramiflora ramiflora","Vogel",NA,"Andrade-Lima, D de","124","1948","12","Southern America","Brasil","Mata de Dois Irmãos.",NA,NA,"IAN039439",NA,"12","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-04-08 17:39:37-03","EAO","IAN","106756","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","ramiflora","Cassia ramiflora ramiflora","Vogel",NA,"Magalhães, MG","17690","1959","11","Southern America","Brasil","Capoeira agreste em transição para caationaga.",NA,NA,"IAN106756",NA,NA,"Minas Gerais","Pedra Azul","-41.2971992492676","-16.0053005218506","39993","auto","Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-04-08 17:39:37-03","EAO","IAN","80112","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","ramiflora","Cassia ramiflora ramiflora","Vogel",NA,"Andrade-Lima, D de","124","1948","12","Southern America","Brasil","Mata de Dois Irmãos.",NA,NA,"IAN080112",NA,"12","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-04-08 17:39:37-03","EAO","IAN","39439","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Cassia","ramiflora","ramiflora","Cassia ramiflora ramiflora","Vogel",NA,"Andrade-Lima, D de","124","1948","12","Southern America","Brasil","Mata de Dois Irmãos.",NA,NA,"IAN039439",NA,"12","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","Irwin, HS",NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-04-08 17:39:41-03","EAO","IAN","196957","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Braga, DPP","568","2016","11","Southern America","Brasil","Propriedade de Chico Gordo, pasto, terra firme",NA,"flor amarela","IAN196957",NA,"16","Pará","Senador José Porfírio","-51.868222","-2.622278",NA,NA,NA,"38","38",NA,NA,NA,"-51.868222","-2.622278",NA,NA,NA,NA,NA
"236","2021-04-08 17:39:41-03","EAO","IAN","196970","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Braga, DPP","605","2017","01","Southern America","Brasil","Propriedade de Firmiano, pasto, terra firme",NA,"flor amarela","IAN196970",NA,"19","Pará","Pacajá","-51.044833","-3.522194",NA,NA,NA,"97","97",NA,NA,NA,"-51.044833","-3.522194",NA,NA,NA,NA,NA
