"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","order","continentOcean","preparationType","barcode","imagecode","typeStatus","class","fieldNumber"
"277","2019-11-01 15:17:56-03","UnB","UB","106477","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Rocha, MAL",NA,NA,NA,"Rocha, MAL","171","2007","04","12","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Interior da mata de galeria, lugar sombreado, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma prostrado com escamas cast.claras. Lâminas inteiras. Soros acrosticóides.; Erva, terrestre 0,5m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033579","UB0033579",NA,NA,NA
"278","2019-11-01 15:17:56-03","UnB","UB","106491","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","192","2007","04","27","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Interior mata de galeria, lugar sombreado.","-47.5995","-14.164667",NA,NA,"Rizoma prostrado com escamas cast.claras. Lâminas inteiras. Soros acrosticóides.; Erva, terrestre; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033587","UB0033587",NA,NA,NA
"279","2019-11-01 15:17:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","113","2007","01","02","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. interior da mata, lugar sombreado, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma prostrado com escamas cast.claras; Soros acrosticóides.; Erva, terrestre 0,7m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033608","UB0033608",NA,NA,NA
"280","2019-11-01 15:17:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","192","2007","04","27","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Interior mata de galeria, lugar sombreado.","-47.5995","-14.164667",NA,NA,"Rizoma prostrado com escamas cast.claras. Lâminas inteiras. Soros acrosticóides.; Erva, terrestre; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033610","UB0033610",NA,NA,NA
"281","2019-11-01 15:17:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","169","2007","04","12","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Interior da mata de galeria, lugar sombreado, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma prostrado com escamas cast.claras. Lâminas inteiras. Soros acrosticóides.; Erva, terrestre 1,5m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033611","UB0033611",NA,NA,NA
"282","2019-11-01 15:17:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","120","2007","02","08","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Interior da mata, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma curto-reptante; frondes dimórficas; soros acrosticóides.; Erva, terrestre 0,8m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0032941","UB0032941",NA,NA,NA
"283","2019-11-01 15:17:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","56","2006","09","16","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada. Sobre barranco, lugar sombreado.","-47.5995","-14.164667",NA,NA,"Frondes dimorfas, inteiras; soro acrosticóides.; Erva, terrestre 0,7m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033600","UB0033600",NA,NA,NA
"284","2019-11-01 15:17:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2012","02",NA,"Rocha, MAL","57","2006","09","16","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada. Sobre barranco, lugar sombreado.","-47.5995","-14.164667",NA,NA,"Frondes dimorfas, inteiras; soro acrosticóides.; Erva, terrestre 0,6m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033639","UB0033639",NA,NA,NA
"285","2019-11-01 15:17:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","107","2007","01","02","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Interior da mata, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma curto-reptante; frondes dimorfas; soros acrosticóides.; Erva, terrestre 0,6m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033603","UB0033603",NA,NA,NA
"286","2019-11-01 15:17:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","140","2007","02","23","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. interior da mata, lugar sombreado, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma prostrado com escamas cast. claras. Soros acrosticóides.; Erva, terrestre 0,8m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033592","UB0033592",NA,NA,NA
"287","2019-11-01 15:17:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","106","2007","01","02","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Interior da mata, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma curto-reptante; frondes dimorfas; soros acrosticóides.; Erva, terrestre 0,6m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033602","UB0033602",NA,NA,NA
"288","2019-11-01 15:17:56-03","UnB","UB","135333","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2012","01",NA,"Rolim, LB; et al.","358","2006","04","04","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi","-43.478333","-20.475278",NA,NA,"Terrestre; Floresta estacional semidecidual montana",NA,"-43.478333","-20.475278","694","694",NA,"Southern America",NA,"UB0033607","UB0033607",NA,NA,NA
"289","2019-11-01 15:17:56-03","UnB","UB","15149","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Novelino, RF",NA,NA,NA,"Novelino, RF","1427","1998","12","08","Brasil","Distrito Federal","Brasília","APA de Cafuringa","-47.9296989440918","-15.7797002792358","70570",NA,".","auto",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"290","2019-11-01 15:17:56-03","UnB","UB","114363","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2012","03",NA,"Santos, RF","57","2009","05","11","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa. Córrego da cachoeira","-47.9296989440918","-15.7797002792358","70570",NA,"Planta com duas pinas férteis, sobre substrato orgânico; Herbácea; Mata Ciliar","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033773","UB0033773",NA,NA,NA
"291","2019-11-01 15:17:56-03","UnB","UB","143234","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Novelino, RF","2007","07","07","Heringer, EP","s.n.B","1960","07","05","Brasil","Minas Gerais","Belo Horizonte","Arredores de Belo Horizonte; rodovia Belo Horizonte - Rio de Janeiro","-43.937801361084","-19.9207992553711","17082",NA,"Mata de serra","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033595","UB0033595",NA,NA,NA
"292","2019-11-01 15:17:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Novelino, RF","2007","07","07","Heringer, EP","s.n.B","1960","07","05","Brasil","Minas Gerais","Belo Horizonte","Arredores de Belo Horizonte; rodovia Belo Horizonte - Rio de Janeiro","-43.937801361084","-19.9207992553711","17082",NA,"Mata de serra","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033597","UB0033597",NA,NA,NA
"293","2019-11-01 15:17:56-03","UnB","UB","143411","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Novelino, RF","CESJ24115","1989","09","18","Brasil","Minas Gerais","Ouro Preto","Campinhas","-43.5080986022949","-20.2875003814697","44599",NA,"Mata pluvial tropical","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033594","UB0033594",NA,NA,NA
"294","2019-11-01 15:17:56-03","UnB","UB","143232","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Novelino, RF","695","1989","09","18","Brasil","Minas Gerais","Ouro Preto","Morro de S. João","-43.5080986022949","-20.2875003814697","44599",NA,"Frondes bifurcadas às vezes; Entre pedras ou nos barrancos","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033599","UB0033599",NA,NA,NA
"295","2021-02-08 12:46:32-03","UFRGS","ICN","15340a","S","Plantae","Fern","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T. Moore","Kieling-Rubio, MA","2012","03","26","Sehnen, Pe","s.n.",NA,NA,NA,"Brasil",NA,NA,"Morro das Pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"296","2021-02-08 12:46:32-03","UFRGS","ICN","184879","S","Plantae","Fern","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T. Moore","Waechter, JL","2015","04",NA,"Melo, EA; Waechter, JL","EAM30","2015","05","18","Brasil","RS","Maquiné","Barra do Ouro","-50.279722","-29.585278",NA,NA,"Material testemunho; Erva epipétrica; Afloramento arenítico",NA,"-50.279722","-29.585278",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"297","2021-02-08 12:46:32-03","UFRGS","ICN","086729","S","Plantae","Fern","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T. Moore","Fernandes, I",NA,NA,NA,"Fernandes, I","346","1987","07","24","Brasil","RS","Montenegro","Morro do Cabrito","-51.4611015319824","-29.6886005401611","21601",NA,"Sobre rocha humosa","auto",NA,NA,"255","255",NA,"América do Sul",NA,NA,NA,NA,NA,NA
"298","2021-02-08 12:46:32-03","UFRGS","ICN","173617","S","Plantae","Fern","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T. Moore","Kieling-Rubio, MA",NA,NA,NA,"Steffens, C","s.n.","2004","09","26","Brasil","RS","Tabaí","Camping","-51.682201385498","-29.6431007385254","13433",NA,"Em parede vertical de afloramento rochoso arenítico, com umidade e pouco substrato","auto",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
