"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","coordinatePrecision","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","recordNumber","typeStatus","phylum","order","infraspecificEpithet","class","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","relatedCatalogItem"
"454","2020-06-15 15:30:35-03","UNESP-RC","HRCB","6029","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Cesar, O.","1985","12","19","Paoli, A.A.S.","1985","10","04","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,NA,"21773","Árvore até 8m. DAP=6cm","auto",NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-06-15 15:30:35-03","UNESP-RC","HRCB","6086","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Monteiro, R.","1985","12","09","Cesar, O.","1985","11","25","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"Campus UNESP","21773",NA,"auto",NA,NA,NA,"642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-06-15 15:30:35-03","UNESP-RC","HRCB","40085","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Assis, M.A. & Rampin, V.T.","2003","10",NA,"Assis, M.A.","2003","10","03","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"Fazenda São José","21773","Arvoreta, cálice e corola esverdeadas, estames alvos na base e rosados acima","auto",NA,NA,NA,"1664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-06-15 15:30:35-03","UNESP-RC","HRCB","7","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Monteiro, R.","1979","10","23","Monteiro, R.","1979","09","04","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"Floresta Estadual Navarro de Andrade","21773","Árvore até 4m. Flores róseas","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2017-11-24 14:10:45-02","UFLA","ESAL","5808","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","J.M.Fernandes",NA,NA,NA,"Guilherme C. de Araújo",NA,NA,NA,"Brasil","Minas Gerais","Campo do Meio","-45.8302993774414","-21.1067008972168",NA,NA,NA,NA,NA,NA,"Fazenda Santa Terezinha","15418","arbusto; 1,0 - 2,0; vermelha ou rosa;; formação antrópica","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2017-11-24 14:10:45-02","UFLA","ESAL","1510","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"?",NA,NA,NA,"Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,"28343","; ; ;","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2018-10-09 16:31:21-03","UFLA","ESAL","21273","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Ednahia Souza",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"Prox. ao colégio Gammon",NA,"; ; ;",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-10-20 15:00:15-03","FUVATES","HVAT","5025","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","F. Bruxel","2016","08","30","F. Bruxel","2016","05","31","Brasil","Rio Grande do Sul","Lajeado","-52.5875","-29.777222","-52º35'15''W","-29º46'38''S",NA,NA,"HVAT00005025",NA,"AP - Mata Ciliar.",NA,"Arbusto; Mata Ciliar do rio Taquari",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-07 11:44:30-03","FUVATES","HVAT","5264","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","E. Freitas","2017","09","07","A. Dutra","2017","09","07","Brasil","Rio Grande do Sul","Pantano Grande","-52.458889","-30.230556","-52º27'32''W","-30º13'50''S",NA,NA,"HVAT00005264",NA,"Linha Capivarita.",NA,"Arbusto, flores vermelhas (estames).; Mata de galeria",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-10-20 15:00:15-03","FUVATES","HVAT","2247","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","E. Freitas","2008","02","08","G. Bruisma","2008","01","26","Brasil","Rio Grande do Sul","Arroio do Meio","-51.945","-29.401111","-51º56'42''W","-29º24'4''S",NA,NA,"HVAT00002247",NA,"Morro Gaúcho.",NA,"Estames vermelhos.",NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-10-20 15:00:15-03","FUVATES","HVAT","72","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","D. Rusdrel","1998","01","26","C. Gonçalves; A. Jaer; E. Musskopf","1996","09","21","Brasil","Rio Grande do Sul","Derrubadas","-53.860833","-27.264722","-53º51'39''W","-27º15'53''S",NA,NA,"HVAT00000072",NA,"Serra das Encantadas.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-07 11:44:30-03","FUVATES","HVAT","5445","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","C. R. Orlandi","2017","09","07","C. R. Orlandi","2017","09","07","Brasil","Rio Grande do Sul","Pantano Grande","-52.500833","-30.324722","-52º30'3''W","-30º19'29''S",NA,NA,"HVAT00005445",NA,"Vila Capivarita, Horto Florestal Tarumã.",NA,"Arbusto; Mata de galeria dentro do Horto Florestal.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-10-20 15:00:15-03","FUVATES","HVAT","2295","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","E. Freitas","2008","02","14","G. Bruisma","2006","12","21","Brasil","Rio Grande do Sul","Vila Flores","-51.533333","-28.862778","-51º31'60''W","-28º51'46''S",NA,NA,"HVAT00002295",NA,NA,NA,"Arbusto; Coletado na mata ciliar do Rio Carreiro.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-10-20 15:00:15-03","FUVATES","HVAT","3266","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","P. Zampol","2011","01","26","G. Bruisma","2010","07","07","Brasil","Rio Grande do Sul","Arroio do Meio","-51.932778","-29.337222","-51º55'58''W","-29º20'14''S",NA,NA,"HVAT00003266",NA,"Morro Gaúcho.",NA,NA,NA,NA,NA,NA,"101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-10-20 15:00:15-03","FUVATES","HVAT","3821","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","F. Lucheta","2013","02","22","F. Lucheta","2013","02","21","Brasil","Rio Grande do Sul","Lajeado","-52.5675","-29.755278","-52º34'3''W","-29º45'19''S",NA,NA,"HVAT00003821",NA,"Bairro Carneiros, Mata Ciliar do Rio Taquari.",NA,"Arbusto.; Mata Ciliar.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-06-10 10:10:46-03","FZB-BH","BHZB","86","S","Plantae","Fabaceae - Mimosoideae","Calliandra","tweedii","Calliandra tweedii",NA,NA,NA,NA,NA,"Fernandes, M.G.C.","1993","02","08","Brasil","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Horto Florestal do Betânia.","17082","#Erro <ll>dwc_commonname:</ll> Esponjinha","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2021-01-26 14:12:34-03","CPACT","ECT","4483","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","A.C.Lima","2018","02","01","D.R.Vahl","2018","01","07","Brasil","Rio Grande do Sul","Morro Redondo","-52.626111","-31.588056","52º37'34''W","31º35'17''S","204","204","ECT0004483","ECT0004483","BR 392, km 101,5. Propriedade privada, próximo a entrada da Colônia Maciel. Habitat barranco. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.",NA,NA,NA,NA,NA,NA,"77",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-01-26 14:12:34-03","CPACT","ECT","1275","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","A.C.Lima",NA,NA,NA,"G.Heiden","2003","11","02","Brasil","Rio Grande do Sul","São Lourenço do Sul","-52.019444","-31.251667","52º1'10''W","31º15'6''S","113","113","ECT0001275","ECT0001275","Passo do Coqueiro. Viúva Heiden. Habitat: beira de mata. HCT 422. Nomes comuns: topete-de-cardeal, caliandra. Coordenadas geográficas obtidas secundariamente.",NA,NA,NA,NA,NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA
"472","2021-01-26 14:12:34-03","CPACT","ECT","1591","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","A.C.Lima","2020","11","06","G.Heiden","2002","11","16","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.583333","-29.448056","50º35'W","29º26'53''S","907","907","ECT0001591","ECT0001591","Centro. Nomes comuns: caliandra, tapete-de-cardeal. Coordenadas geográficas obtidas secundariamente. Sede do município.",NA,NA,NA,NA,NA,NA,"192",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-01-26 14:12:34-03","CPACT","ECT","1276","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","A.C.Lima",NA,NA,NA,"T.S.Venzke; E.B.Decker | M.R.Fetter | E.Almeida | G.P.Seibel | C.G.Espinosa | M.A.D.Costa","2008","03","25","Brasil","Rio Grande do Sul","Pelotas","-52.179167","-31.713889","52º10'45''W","31º42'50''S","5","5","ECT0001276","ECT0001276","Bairro Laranjal. Praia do Totó. Nome comum: quebra-foice. Altitude obtida a partir dos dados de coordenadas geográfias.",NA,NA,NA,NA,NA,NA,"71",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-03-01 11:53:58-03","UFPE","UFP","31070","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Calliandra","tweedii","Calliandra tweedii","Benth.","Santos, P","2005","01","19","Albuquerque, M","2001","06","08","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP031070",NA,NA,"18865",NA,"auto",NA,NA,NA,"2",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA
"475","2021-03-01 11:53:58-03","UFPE","UFP","32075","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Calliandra","tweedii","Calliandra tweedii","Benth.","Ataíde, M","2005","05","09","Barbosa, M","2002","05","02","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP032075",NA,NA,"18865","Flores vrmelhas; presença de formigas.; Flores vrmelhas; presença de formigas.","auto",NA,NA,NA,"UFP32075",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA
"476","2021-03-01 11:53:58-03","UFPE","UFP","24076","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Calliandra","tweedii","Calliandra tweedii","Benth.","Marco Haussen, João Barbo",NA,NA,NA,"Schlindwein, C","1989","09","30","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"200","200","UFP024076",NA,NA,"50525","Mourella, plebeia, borboletas, beija-flores.; Mourella, plebeia, borboletas, beija-flores.","auto",NA,NA,NA,"382",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA
"477","2021-03-01 11:53:58-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Fabaceae-Mimo.","Calliandra","tweedii","Calliandra tweedii","Benth.","Marco Haussen, João Barbo",NA,NA,NA,"Schlindwein, C","1989","09","30","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"200","200",NA,NA,NA,"50525","Mourella, plebeia, borboletas, beija-flores.; Mourella, plebeia, borboletas, beija-flores.","auto",NA,NA,NA,"382",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA
"478","2020-09-12 05:00:02-03","US","US","3418101","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"S. Diesel","1998","10","22","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US02196863","US02196863_01","Canela / RS - BR",NA,NA,NA,"South America",NA,NA,"1671",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"479","2020-09-12 05:00:02-03","US","US","1175671","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,NA,NA,NA,NA,NA,NA,"US02196851",NA,"Paraguayenses. In regione fluminis Alto Parana.",NA,NA,NA,"South America",NA,NA,"5404",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"480","2020-09-12 05:00:02-03","US","US","2324185","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"A. Mattos & H. Filho","1959","10",NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02196880","US02196880_01","Procedencia: Passeio Publico - Curitiba",NA,NA,NA,"South America",NA,NA,"s.n.",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"481","2020-09-12 05:00:02-03","US","US","1178048","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"C. Osten","1913","3","18","Uruguay","Tacuarembó",NA,NA,NA,NA,NA,NA,NA,"US02196856",NA,"In margine silvae.",NA,NA,NA,"South America",NA,NA,"6532",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"482","2020-09-12 05:00:02-03","US","US","2173965","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"I. Gilberto M.","1950","2","8","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US02196868","US02196868_01","Inst. Agr. do Sul (Pelotas) R. G. do Sul",NA,NA,NA,"South America",NA,NA,"65/1682",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"483","2020-09-12 05:00:02-03","US","US","2909235","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"B. Rambo","1949","9","20","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US02196869","US02196869_01","Brasil. Rio Grande do Sul, Gloria pr. P. Alegre.",NA,NA,NA,"South America",NA,NA,"43477",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"484","2020-09-12 05:00:02-03","US","US","2101870","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"B. Rambo","1950","5","22","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US02196867","US02196867_01","Brasiliae australis. Brasilia, RGS, Vila Manresa p. Alegre. In silvula campestri.",NA,NA,NA,"South America",NA,NA,"47073",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"485","2020-09-12 05:00:02-03","US","US","1496384","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"D. Martins","1930","7",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US02196885","US02196885_01","Tigucha, Rio de Janeiro.",NA,NA,NA,"South America - Neotropics",NA,NA,"16",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"486","2020-09-12 05:00:02-03","US","US","2532987","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"G. Hatschbach","1962","2","5","Brazil","Paraná",NA,NA,NA,NA,NA,"515",NA,"US02196879","US02196879_01","Brasil. Mun. Campo Mourao. Rio de Vargem",NA,NA,NA,"South America",NA,NA,"8861",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"487","2020-09-12 05:00:02-03","US","US","3379799","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"M. Rossato & et al.","1998","11","28","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US02196862","US02196862_01","RS - Mun. de Cacapava do Sul - Pedra do Segredo",NA,NA,NA,"South America",NA,NA,"13332",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"488","2020-09-12 05:00:02-03","US","US","3394368","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"M. Rossato & et al.","1998","11","28","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US02196861","US02196861_01","RS - Mun. de Cacapava do Sul - Pedra do Segredo",NA,NA,NA,"South America",NA,NA,"13709",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"489","2020-09-12 05:00:02-03","US","US","2771656","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"F. C. Hoehne","1931","10",NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US02196884","US02196884_01","Proc. [unsure placement] - cultivada no Jardim Botanico de Sao Paulo, fl.",NA,NA,NA,"South America - Neotropics",NA,NA,"herb28403",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"490","2020-09-12 05:00:02-03","US","US","2743048","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"L. Smith & R. Reitz","1964","10","23","Brazil","Santa Catarina",NA,"-52.33","-26.58",NA,NA,"900","1000","US02196874","US02196874_01","Mun. Abelardo Luz: Pastured forest, north bank of Rio Chapeco at Abelardo Luz",NA,NA,NA,"South America",NA,NA,"12871",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"491","2020-09-12 05:00:02-03","US","US","2143802","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"A. A. Beetle","1952","7","11","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US02196866","US02196866_01","At Porto Alegre near Escuela Agronomia.",NA,NA,NA,"South America",NA,NA,"1541",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"492","2020-09-12 05:00:02-03","US","US","2815273","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"H. Fox","1833",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US02196872","US02196872_01","Rio Grande, South Brazil.",NA,NA,NA,"South America",NA,NA,"428",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"493","2020-09-12 05:00:02-03","US","US","2631404","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"J. C. Lindeman & J. H. Haas","1966","7","17","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US02196873","US02196873_01","Brasiliae Australis. Road from Laguna to Tuberrao, behind lagoa.",NA,NA,NA,"South America",NA,NA,"1863",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"494","2020-09-12 05:00:02-03","US","US","3410003","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"A. Kegler","2000","6","13","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"780",NA,"US02196860","US02196860_01","RS - Mun. de Caxias do Sul - Criuva",NA,NA,NA,"South America",NA,NA,"1021/15798",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"495","2020-09-12 05:00:02-03","US","US","2743049","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"L. Smith & R. Reitz","1964","10","16","Brazil","Santa Catarina",NA,"-53.33","-27.07",NA,NA,"250",NA,"US02196876","US02196876_01","Mun. Riqueza: Rocky banks. Rio Iracema, east of Riqueza",NA,NA,NA,"South America",NA,NA,"12597",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"496","2020-09-12 05:00:02-03","US","US","3443538","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"M. Rossato","2001","10","14","Brazil","Rio Grande do Sul",NA,"-52.6331","-29.2661",NA,NA,"600",NA,"US02196858","US02196858_01","RS - Mun. de Gramado Xavier",NA,NA,NA,"South America",NA,NA,"80/18364",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"497","2020-09-12 05:00:02-03","US","US","1421675","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"J. W. Harshberger","1927","8","16","Chile","Valparaíso (V)",NA,NA,NA,NA,NA,NA,NA,"US02196855",NA,"Overhanging garden walls, Las Zonas. Valparaiso, Chile.",NA,NA,NA,"South America",NA,NA,"1042",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"498","2020-09-12 05:00:02-03","US","US","1483506","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"H. Grosse & C. A. M. Lindman","1894","2",NA,"Paraguay","Paraguari",NA,NA,NA,NA,NA,NA,NA,"US02196853",NA,NA,NA,NA,NA,"South America",NA,NA,"A3605",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"499","2020-09-12 05:00:02-03","US","US","2281140","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"G. Tessmann",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02196881","US02196881_01","Procedencia: Faz. no Rio Vermelho ( Norte do Parana Br.",NA,NA,NA,"South America",NA,NA,"s.n.",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"500","2020-09-12 05:00:02-03","US","US","1175672","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,NA,NA,NA,NA,NA,NA,"US02196852","US02196852_01","Paraguayenses. In regione fluminis Alto Parana.",NA,NA,NA,"South America",NA,NA,"5402",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"501","2020-09-12 05:00:02-03","US","US","388558","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"J. de Campos Novães","1900","9",NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US02196886","US02196886_01","Campinas",NA,NA,NA,"South America - Neotropics",NA,NA,"238",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"502","2020-09-12 05:00:02-03","US","US","2894597","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"S. A. Renvoize, M. Wilmot-Dear & F. Zuloaga","1978","10","14","Argentina","Misiones",NA,NA,NA,NA,NA,"200",NA,"US02196854","US02196854_01","Misiones, Apostoles. San Jose, Escuela Agrotecnico Don Bosco. Buenos Aires.",NA,NA,NA,"South America",NA,NA,"3083",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"503","2020-09-12 05:00:02-03","US","US","2771616","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"P. Goncalves & M. Kuhlman","1946","7","23","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US02196883","US02196883_01","Brasil. Estado de Sao Paulo: entre Guarulhos e Nazare Paulista",NA,NA,NA,"South America - Neotropics",NA,NA,"1377",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"504","2020-09-12 05:00:02-03","US","US","2743045","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"L. Smith & R. Reitz","1964","10","21","Brazil","Santa Catarina",NA,"-53.73","-26.53",NA,NA,"300","400","US02196875","US02196875_01","Sun. Sao Miguel d'Oeste: Forest above Rio Reperi-guacu, Peperi",NA,NA,NA,"South America",NA,NA,"12778",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"505","2020-09-12 05:00:02-03","US","US","2026894","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"B. Rambo","1949","8","12","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US02196870","US02196870_01","Brasil. prope Novo Hamburgo",NA,NA,NA,"South America",NA,NA,"42879",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"506","2020-09-12 05:00:02-03","US","US","2281176","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"C. Stellfeld",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02196882","US02196882_01","Procedencia: Curitiba. Pr. Br.",NA,NA,NA,"South America",NA,NA,"s.n.",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
"507","2020-09-12 05:00:02-03","US","US","3370282","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"A. Kegler","1998","9","2","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"780",NA,"US02196864","US02196864_01","RS - Caxias do Sul - Barros Pimentel - Vila Cristina",NA,NA,NA,"South America",NA,NA,"28/12764",NA,NA,"Rosales",NA,"Dicotyledonae","1",NA,NA,NA,NA
