"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","eventTime","sex"
"1175","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549423","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Lucas",NA,NA,NA,"Balansa, B.",NA,"1880","12",NA,"paraguay",NA,NA,"Guarapi",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549423' target='other'> <mi>dwc_moreinfo</mi></a>","P00549423","P00549423_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3042",NA,NA
"1176","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549424","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Lucas",NA,NA,NA,"Balansa, B.",NA,"1880","12",NA,"paraguay",NA,NA,"Guarapi",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549424' target='other'> <mi>dwc_moreinfo</mi></a>","P00549424","P00549424_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3042",NA,NA
"1177","2016-01-12 12:53:30-02","MNHN","RECOLNAT_MNHN_P","P00549426","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Legrand",NA,NA,NA,"Hassler, E.",NA,NA,NA,NA,"Paraguay",NA,NA,"in vicine dumetis Villa Rica",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549426' target='other'> <mi>dwc_moreinfo</mi></a>","P00549426","P00549426_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1551 b",NA,NA
"1178","2016-01-12 12:39:12-02","MNHN","RECOLNAT_MNHN_P","P00549427","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Legrand",NA,NA,NA,"Fiebrig, K.",NA,"1903","3","15","Paraguay",NA,NA,"Cordillera de Altos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549427' target='other'> <mi>dwc_moreinfo</mi></a>","P00549427","P00549427_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"982",NA,NA
"1179","2016-01-12 12:51:59-02","MNHN","RECOLNAT_MNHN_P","P00549428","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Smith, L.B.|Reitz, R.",NA,"1964","10","24","Brésil",NA,NA,"Mun. Fachinal dos Guedes, Rio Irani, 12 km SE Fachinal dos Guedes, Santa Catarina","-52.2","-26.95",NA,NA,"500","600","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549428' target='other'> <mi>dwc_moreinfo</mi></a>","P00549428","P00549428_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12907",NA,NA
"1180","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549429","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Widgren",NA,"1845",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549429' target='other'> <mi>dwc_moreinfo</mi></a>","P00549429","P00549429_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549431","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Claussen",NA,"1842","11",NA,"Brésil",NA,NA,"Novo Friburgo, prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549431' target='other'> <mi>dwc_moreinfo</mi></a>","P00549431","P00549431_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA,NA
"1182","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549432","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Claussen",NA,"1842","11",NA,"Brésil",NA,NA,"Novo Friburgo, prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549432' target='other'> <mi>dwc_moreinfo</mi></a>","P00549432","P00549432_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA,NA
"1183","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549433","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Claussen",NA,"1842","11",NA,"Brésil",NA,NA,"Novo Friburgo, prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549433' target='other'> <mi>dwc_moreinfo</mi></a>","P00549433","P00549433_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA,NA
"1184","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549434","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Claussen",NA,"1838",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549434' target='other'> <mi>dwc_moreinfo</mi></a>","P00549434","P00549434_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"714",NA,NA
"1185","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549435","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Claussen",NA,"1838",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549435' target='other'> <mi>dwc_moreinfo</mi></a>","P00549435","P00549435_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"714",NA,NA
"1186","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549436","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Claussen",NA,"1838",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549436' target='other'> <mi>dwc_moreinfo</mi></a>","P00549436","P00549436_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"714",NA,NA
"1187","2015-09-04 19:58:01-03","MNHN","RECOLNAT_MNHN_P","P00549437","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Claussen",NA,"1841",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549437' target='other'> <mi>dwc_moreinfo</mi></a>","P00549437","P00549437_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1677",NA,NA
"1188","2015-09-04 13:38:26-03","MNHN","RECOLNAT_MNHN_P","P00549438","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Riedel, L.",NA,"1824","10",NA,"Brésil",NA,NA,"prov. Santa Luzia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549438' target='other'> <mi>dwc_moreinfo</mi></a>","P00549438","P00549438_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"662",NA,NA
"1189","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549439","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833",NA,NA,"Brésil",NA,NA,"prov. San Paolo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549439' target='other'> <mi>dwc_moreinfo</mi></a>","P00549439","P00549439_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"737",NA,NA
"1190","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549440","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833",NA,NA,"Brésil",NA,NA,"Prov. San Paolo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549440' target='other'> <mi>dwc_moreinfo</mi></a>","P00549440",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"692",NA,NA
"1191","2015-09-04 13:38:02-03","MNHN","RECOLNAT_MNHN_P","P00549441","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833",NA,NA,"Brésil",NA,NA,"Prov. San Paolo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549441' target='other'> <mi>dwc_moreinfo</mi></a>","P00549441","P00549441_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"691",NA,NA
"1192","2015-09-04 19:58:01-03","MNHN","RECOLNAT_MNHN_P","P00549442","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Reitz|Klein",NA,"1965","12","15","Brésil",NA,NA,"Riop Coitinho, Guarapuava, Parana",NA,NA,NA,NA,"1000",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549442' target='other'> <mi>dwc_moreinfo</mi></a>","P00549442","P00549442_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17665",NA,NA
"1193","2015-09-04 19:58:01-03","MNHN","RECOLNAT_MNHN_P","P00549443","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Sello",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"donné en 1864 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549443' target='other'> <mi>dwc_moreinfo</mi></a>","P00549443","P00549443_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4795",NA,NA
"1194","2015-09-04 19:58:01-03","MNHN","RECOLNAT_MNHN_P","P00549444","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549444' target='other'> <mi>dwc_moreinfo</mi></a>","P00549444","P00549444_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2015-09-04 19:58:01-03","MNHN","RECOLNAT_MNHN_P","P00549445","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Mosen",NA,"1873","10","30","Brésil",NA,NA,"Caldas, prov. Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549445' target='other'> <mi>dwc_moreinfo</mi></a>","P00549445","P00549445_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2015-09-04 10:07:25-03","MNHN","RECOLNAT_MNHN_P","P00549447","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Regnell, A.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549447' target='other'> <mi>dwc_moreinfo</mi></a>","P00549447","P00549447_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2015-09-04 13:38:01-03","MNHN","RECOLNAT_MNHN_P","P00549448","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Lofgren, A.",NA,"1887","8","17","Brésil",NA,NA,"Tatuhy, prov. San Paolo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549448' target='other'> <mi>dwc_moreinfo</mi></a>","P00549448","P00549448_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171",NA,NA
"1198","2015-09-04 13:38:01-03","MNHN","RECOLNAT_MNHN_P","P00549449","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549449' target='other'> <mi>dwc_moreinfo</mi></a>","P00549449","P00549449_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11979",NA,NA
"1199","2015-09-04 19:58:01-03","MNHN","RECOLNAT_MNHN_P","P00549450","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Glaziou, A.",NA,"1881","11","4","Brésil",NA,NA,"Nova Friburgo (Rio)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549450' target='other'> <mi>dwc_moreinfo</mi></a>","P00549450","P00549450_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13451",NA,NA
"1200","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549451","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Glaziou, A.",NA,"1887","9","13","Brésil",NA,NA,"Bords du rio das Velhas à Itabira do Campo (Minas)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549451' target='other'> <mi>dwc_moreinfo</mi></a>","P00549451","P00549451_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16977",NA,NA
"1201","2015-09-04 19:58:01-03","MNHN","RECOLNAT_MNHN_P","P00549452","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Glaziou, A.",NA,"1887","9","13","Brésil",NA,NA,"Bords du rio das Velhas à Itabira do Campo (Minas)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549452' target='other'> <mi>dwc_moreinfo</mi></a>","P00549452","P00549452_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16977",NA,NA
"1202","2015-09-04 13:38:01-03","MNHN","RECOLNAT_MNHN_P","P00549453","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Glaziou, A.",NA,"1887","9","22","Brésil",NA,NA,"Barbacena (Minas)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549453' target='other'> <mi>dwc_moreinfo</mi></a>","P00549453","P00549453_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16978",NA,NA
"1203","2016-01-12 12:36:41-02","MNHN","RECOLNAT_MNHN_P","P00549454","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Glaziou, A.",NA,"1888","1","28","Brésil",NA,NA,"Theresopolis à La Vargem (Rio)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549454' target='other'> <mi>dwc_moreinfo</mi></a>","P00549454","P00549454_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16988",NA,NA
"1204","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549455","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Lucas",NA,NA,NA,"Dusén, P.",NA,"1910","10","24","Brésil",NA,NA,"Jaguariahyva, Parana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549455' target='other'> <mi>dwc_moreinfo</mi></a>","P00549455","P00549455_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10700",NA,NA
"1205","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549456","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Lucas",NA,NA,NA,"Dusén, P.",NA,"1908","11","18","Brésil",NA,NA,"Tamandaré, Parana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549456' target='other'> <mi>dwc_moreinfo</mi></a>","P00549456","P00549456_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7067",NA,NA
"1206","2016-01-22 15:49:30-02","MNHN","RECOLNAT_MNHN_P","P00549457","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Lucas",NA,NA,NA,"Riedel, L.",NA,NA,NA,NA,"Brésil",NA,NA,"San Bartholomeu",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549457' target='other'> <mi>dwc_moreinfo</mi></a>","P00549457","P00549457_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2496",NA,NA
"1207","2000-01-19 14:55:49-02","MNHN","RECOLNAT_MNHN_P","P00549458","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Lucas",NA,NA,NA,"Reitz, R.",NA,"1945","9","15","Brésil",NA,NA,"Sanga d'Anta Avarangua, Santa Catarina",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549458' target='other'> <mi>dwc_moreinfo</mi></a>","P00549458","P00549458_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1213",NA,NA
"1208","2016-01-22 16:07:47-02","MNHN","RECOLNAT_MNHN_P","P00553615","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Lima",NA,NA,NA,"Hassler, E.",NA,NA,NA,NA,"Paraguay",NA,NA,"Tacuaral",NA,NA,NA,NA,NA,NA,"reçu le 3 juillet 1897 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553615' target='other'> <mi>dwc_moreinfo</mi></a>","P00553615","P00553615_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1575",NA,NA
"1209","2015-10-09 15:09:06-03","MNHN","RECOLNAT_MNHN_P","P00553663","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Lima",NA,NA,NA,"Hassler, E.",NA,"1900","12","1","Paraguay",NA,NA,"in regione cursus superioris fluminis Y-aca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553663' target='other'> <mi>dwc_moreinfo</mi></a>","P00553663","P00553663_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6831",NA,NA
"1210","2015-12-29 15:01:35-02","MNHN","RECOLNAT_MNHN_P","P00553664","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Lima",NA,NA,NA,"Hassler, E.",NA,"1900","12","1","Paraguay",NA,NA,"in regione cursus superioris fluminis Y-aca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553664' target='other'> <mi>dwc_moreinfo</mi></a>","P00553664","P00553664_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6831",NA,NA
"1211","2016-03-09 18:13:15-03","MNHN","RECOLNAT_MNHN_P","P01817794","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Balansa, B.",NA,"1880","12",NA,"paraguay",NA,NA,"Guarapi",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817794' target='other'> <mi>dwc_moreinfo</mi></a>","P01817794","P01817794_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3042",NA,NA
"1212","2015-10-28 22:49:48-02","MNHN","RECOLNAT_MNHN_P","P01817795","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Balansa, B.",NA,"1880","12",NA,"paraguay",NA,NA,"Guarapi",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817795' target='other'> <mi>dwc_moreinfo</mi></a>","P01817795","P01817795_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3042",NA,NA
"1213","2015-12-11 16:50:20-02","MNHN","RECOLNAT_MNHN_P","P04776076","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Miranda, L.C.|Hernandez, V.A.N.",NA,"1996","10","16","Brasil","São Paulo",NA,"Avaí, mata rupícola do rio Batalha.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04776076' target='other'> <mi>dwc_moreinfo</mi></a>","P04776076","P04776076_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"279",NA,NA
"1214","2015-12-11 16:50:16-02","MNHN","RECOLNAT_MNHN_P","P05262125","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Lima",NA,NA,NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05262125' target='other'> <mi>dwc_moreinfo</mi></a>","P05262125","P05262125_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4229",NA,NA
"1215","2015-09-04 20:47:26-03","MNHN","RECOLNAT_MNHN_P","P05262152","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Lima",NA,NA,NA,"Burchell",NA,NA,NA,NA,"[Brésil]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05262152' target='other'> <mi>dwc_moreinfo</mi></a>","P05262152","P05262152_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5954",NA,NA
"1216","2015-09-04 20:48:08-03","MNHN","RECOLNAT_MNHN_P","P05262220","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Rosa",NA,NA,NA,"Claussen",NA,"1839","7","1","Brasil","Minas Gerais",NA,"Brésil. Caxoeira do Campo. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Donné par M. Delessert. 1843 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05262220' target='other'> <mi>dwc_moreinfo</mi></a>","P05262220","P05262220_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140",NA,NA
"1217","2015-09-04 20:48:08-03","MNHN","RECOLNAT_MNHN_P","P05262232","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Lima",NA,NA,NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05262232' target='other'> <mi>dwc_moreinfo</mi></a>","P05262232","P05262232_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7600",NA,NA
"1218","2016-01-22 15:49:31-02","MNHN","RECOLNAT_MNHN_P","P00549416","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana paraguayensis","O.Berg","Legrand",NA,NA,NA,"Pedersen, T.M.",NA,"1967","10","12","Paraguay",NA,NA,"Carayo, dept. Caaguazu",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549416' target='other'> <mi>dwc_moreinfo</mi></a>","P00549416","P00549416_01",NA,NA,"hb",NA,NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,"8620",NA,NA
"1219","2015-09-04 19:58:01-03","MNHN","RECOLNAT_MNHN_P","P00549417","PreservedSpecimen",NA,"Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana paraguayensis","O.Berg","Legrand",NA,NA,NA,"Pedersen, T.M.",NA,"1967","10","7","Paraguay",NA,NA,"Estancia Carumbe, Distr. Lima, San Pedro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549417' target='other'> <mi>dwc_moreinfo</mi></a>","P00549417","P00549417_01",NA,NA,"hb",NA,NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,"8520",NA,NA
