"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","day","imagecode","order","recordNumber","continentOcean","preparationType","phylum","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","eventTime","fieldNumber","previousCatalogNumber"
"606","2021-02-08 12:40:49-03","UFRGS","ICN","095299","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Bordignon, S","1988","02","Brasil","RS","Cachoeira do Sul","Mangueirinha","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,NA,"08",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA
"607","2021-02-08 12:40:49-03","UFRGS","ICN","095301","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Schenkel, E; Bordignon, S","1988","02","Brasil","RS","Campo Bom",NA,"-51.0532989501953","-29.6788997650146",NA,NA,NA,NA,NA,NA,"04",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"7073","auto",NA,NA,NA,NA,NA,NA
"608","2021-02-08 12:40:49-03","UFRGS","ICN","153066","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Hagelund, K","1967","04","Brasil","RS","Giruá","Mato Grande","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,"30",NA,NA,"5352","América do Sul",NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"609","2021-02-08 12:40:49-03","UFRGS","ICN","156315","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Hagelund, K","1967","04","Brasil","RS","Giruá","Matto Grande","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.; Fruto verde com 10 listras avermelhadas",NA,"30",NA,NA,"5352","América do Sul",NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"610","2021-02-08 12:40:49-03","UFRGS","ICN","095303","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Freitas, P; Farias, M","1985","03","Brasil","RS","Gravataí","Rincão da Madalena","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,"23",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA
"611","2021-02-08 12:40:49-03","UFRGS","ICN","143866","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Matzenbacher, NI","2006","06","02","Matzenbacher, NI","2006","06","Brasil","RS","Guaíba","Fazenda Maximiano BR-116 km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Trepadeira sobre ramos caídos no solo.; Em capoeira e campo sujo.",NA,"02",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"612","2021-02-08 12:40:49-03","UFRGS","ICN","063276","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Klein, VLG","1991","04","22","Stehman, JR","1983","03","Brasil","RS","Osório","Itati","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Trepadeira escandente, flores amarelas",NA,"19",NA,NA,"95","América do Sul",NA,"Dicotyledon",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"613","2021-02-08 12:40:49-03","UFRGS","ICN","007746","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Gomes-Klein, VL","2004","11","25","Ferreira, AG; Irgang, BE","1970","06","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"trepadeira",NA,"29",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"614","2021-02-08 12:40:49-03","UFRGS","ICN","049357","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Klein, VLG","2004","11","25","Pedralli, G","1981","03","Brasil","RS","Porto Alegre","Av. Bento Gonçalves mato da UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"mato",NA,"07",NA,NA,"113","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"615","2021-02-08 12:40:49-03","UFRGS","ICN","010083","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Gomes-Klein, VL","2004","11","25","Valls, JFM","1972","06","Brasil","RS","Porto Alegre","Faculdade de Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"flores amarelas, folhas dimorfas; em várzea úmida",NA,"23",NA,NA,"2120","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"616","2021-02-08 12:40:49-03","UFRGS","ICN","019423","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Klein, VLG","1996","05","13","Augusto, Irm","1939","04","Brasil","RS","Porto Alegre","Morro Petrópolis","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"10",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"617","2021-02-08 12:40:49-03","UFRGS","ICN","153067","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Hagelund, K","1984","04","Brasil","RS","Porto Alegre","Petrópolis Jardim do Vald. Hagelberg","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"15",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"618","2021-02-08 12:40:49-03","UFRGS","ICN","007966","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Klein, VLG","1996","05","13","Porto, ML","1971","03","Brasil","RS","Porto Alegre","Ponta Grossa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Flores brancas, fruto com listras escuras, trepadeira; Mato",NA,"10",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"619","2021-02-08 12:40:49-03","UFRGS","ICN","007757","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Klein, VLG","1996","05","13","Porto, ML","1970","05","Brasil","RS","Porto Alegre","Rua Passo da Pátria","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Trepadeira em árvore, frutos pretos com listras vermelhas",NA,"13",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"620","2021-02-08 12:40:49-03","UFRGS","ICN","009534","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Klein, VLG","1996","05","13","Irgang, B","1972","01","Brasil","RS","Rio Grande",NA,"-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Trepadeira",NA,"08",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA
"621","2021-02-08 12:40:49-03","UFRGS","ICN","163373","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Dettke, GA","2010","01","Brasil","RS","Santana da Boa Vista","Ponte sobre o rio Camaquã BR 392 30°58'17 88S 53°0237 97W","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"trepadeira em beira de mata",NA,"12",NA,NA,"307","América do Sul",NA,"Dicotyledon",NA,NA,"47489","auto",NA,NA,NA,NA,NA,NA
"622","2021-02-08 12:40:49-03","UFRGS","ICN","148348","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Lima, LFP",NA,NA,NA,"Spellmeier, J","2007","02","Brasil","RS","São Francisco de Assis",NA,"-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,NA,NA,"15",NA,NA,"198","América do Sul",NA,"Dicotyledon",NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA
"623","2021-02-08 12:40:49-03","UFRGS","ICN","163077","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Hagelund, K","1977","03","Brasil","RS","Tenente Portela","Parque Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,"17",NA,NA,"11241","América do Sul",NA,"Dicotyledon",NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA
"624","2021-02-08 12:40:49-03","UFRGS","ICN","008117","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Porto, ML",NA,NA,NA,"Lorscheitter, ML","1971","09","Brasil","RS","Três Coroas","beira da estrada entre Três Coroas e Gramado","-50.7778015136719","-29.5168991088867",NA,NA,NA,NA,"beira de estrada",NA,"18",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"15072","auto",NA,NA,NA,NA,NA,NA
"625","2021-02-08 12:40:49-03","UFRGS","ICN","063597","S","Plantae","Cucurbitaceae","Cayaponia","cf. tibiricae","Cayaponia cf. tibiricae","Cogn.","Porto, ML","1985",NA,NA,"Porto, ML","1984","05","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"04",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"626","2021-02-08 12:40:49-03","UFRGS","ICN","156364","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.",NA,NA,NA,NA,"Hagelund, K","1964","11","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,NA,NA,NA,"2731","América do Sul",NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"627","2021-02-08 12:40:49-03","UFRGS","ICN","156317","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.",NA,NA,NA,NA,"Hagelund, K",NA,NA,"Brasil","RS","Santo Ângelo",NA,"-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.; Lado esquerdo do Rio Ijuí",NA,NA,NA,NA,"10752","América do Sul",NA,"Dicotyledon",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"628","2021-02-08 12:40:49-03","UFRGS","ICN","156320","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.",NA,NA,NA,NA,"Hagelund, K","1976","12","Brasil","RS","Santo Ângelo",NA,"-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.; Lado Esquerdo do Rio Ijuí",NA,"14",NA,NA,"10746","América do Sul",NA,"Dicotyledon",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"629","2021-02-08 12:40:49-03","UFRGS","ICN","156337","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.",NA,NA,NA,NA,"Hagelund, K","1973","11","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,"18",NA,NA,"7217","América do Sul",NA,"Dicotyledon",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"630","2021-02-08 12:40:49-03","UFRGS","ICN","163079","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.",NA,NA,NA,NA,"Hagelund, K","1976","12","Brasil","RS","Santo Ângelo","lado esquerdo do Rio Ijuí","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,"14",NA,NA,"10746","América do Sul",NA,"Dicotyledon",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"631","2021-02-08 12:40:49-03","UFRGS","ICN","156318","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.",NA,NA,NA,NA,"Hagelund, K","1980","11","Brasil","RS","Arroio dos Ratos","Fazenda Santa Rita","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,"29",NA,NA,"13431","América do Sul",NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"632","2021-02-08 12:40:49-03","UFRGS","ICN","163080","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.",NA,NA,NA,NA,"Hagelund, K","1980","11","Brasil","RS","Arroio dos Ratos","Faz. Santa Rita","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,"29",NA,NA,"13341","América do Sul",NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"633","2021-02-08 12:40:49-03","UFRGS","ICN","095359","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.",NA,NA,NA,NA,"?","1988","02","Brasil","RS","Dois Irmãos",NA,"-51.0853004455566","-29.5802993774414",NA,NA,NA,NA,"Fruto verde oliva",NA,"01",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"7716","auto",NA,NA,NA,NA,NA,NA
"634","2021-02-08 12:40:49-03","UFRGS","ICN","156362","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.",NA,NA,NA,NA,"Hagelund, K","1963","11","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,NA,NA,NA,"1383","América do Sul",NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"635","2021-02-08 12:40:49-03","UFRGS","ICN","156363","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.",NA,NA,NA,NA,"Hagelund, K","1963","11","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,NA,NA,NA,"1382","América do Sul",NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"636","2021-02-08 12:40:49-03","UFRGS","ICN","156366","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","Porto, ML",NA,NA,NA,"Hagelund, K","1966","11","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,"16",NA,NA,"4950","América do Sul",NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"637","2021-02-08 12:40:49-03","UFRGS","ICN","156368","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.",NA,NA,NA,NA,"Hagelund, K","1976","12","Brasil","RS","Santo Ângelo",NA,"-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.; Lado esquerdo do Rio Ijuí",NA,"14",NA,NA,"10740","América do Sul",NA,"Dicotyledon",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"638","2021-02-08 12:40:49-03","UFRGS","ICN","156367","S","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.",NA,NA,NA,NA,"Hagelund, K","1976","10","Brasil","RS","Santo Ângelo","Br. Km 387","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,"15",NA,NA,"10500","América do Sul",NA,"Dicotyledon",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"639","2020-08-26 10:48:33-03","MCN-FZBRS","HAS","1268","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.","Porto, M.L.","1975","10",NA,"Callegari, S.M.","1975","01","Brasil","Santa Catarina","Catanduvas","Campina da Alegria","-51.6617012023926","-27.0706005096436",NA,NA,NA,NA,"flores verde externamente e amarelo claro internamente","HAS0001268",NA,NA,NA,"242",NA,NA,"Magnoliophyta",NA,NA,"16067","auto",NA,NA,NA,NA,NA,NA
"640","2020-08-26 10:48:33-03","MCN-FZBRS","HAS","1338","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Aguiar, L. ; Callegari, S.M.","1975","03","27","Aguiar, L.; Soares, Z.","1975","03","Brasil","Rio Grande do Sul","Porto Alegre","Ilha das Flores","-51.262302","-29.987192","-51,262302","-29,987192","4","4","frutos verdes raiados de amarelo; flores amarelo pálido","HAS0001338",NA,NA,NA,"s.n.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-08-26 10:48:33-03","MCN-FZBRS","HAS","13528","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Bueno, O.","1982","05",NA,"Bueno, O.","1981","07","Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico.","-51.178068","-30.051692","-51,178068","-30,051692","53","53","Trepadeira de fruto verde com listra amarela e vermelha bem forte, muito numerosa e agrupada em campo sujo, próximo à ida para o viveiro. Projeto Vegetação Espontânea do Jardim Botânico. Uso medicinal.","HAS0013528",NA,NA,NA,"2995",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-08-26 10:48:33-03","MCN-FZBRS","HAS","12933","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Bueno, O.","1982","05",NA,"Bueno, O.","1981","04","Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico.","-51.178068","-30.051692","-51,178068","-30,051692","53","53","Trepadeira com fruto verde rajado, numerosa e agrupada. Exemplares muito grandes em cima deBaccharisarbustivo.","HAS0012933",NA,NA,NA,"2972",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-08-26 10:48:34-03","MCN-FZBRS","HAS","94347","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Piovesani, W. S.","2017",NA,NA,"Piovesani, W. S.","2017","03","Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico de Porto Alegre","-51.178068","-30.051692","-51,178068","-30,051692",NA,NA,"Trepadeira com gavinhas opostas às folhas; frutos carnosos; beira de mata próxima ao anfiteatro. Nome pop;: taiuiá","HAS0094347",NA,NA,NA,"s.n.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2020-08-26 10:48:33-03","MCN-FZBRS","HAS","9001","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","cf. martiana","Cayaponia cf. martiana","(Cong.) Cong.","Klein, V.L.","1991","04","24","Bueno, O.","1979","01","Brasil","Rio Grande do Sul","Cambará do Sul","Ponte Restinga","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"frutos verdes","HAS0009001",NA,NA,NA,"1132",NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"645","2020-08-26 10:48:33-03","MCN-FZBRS","HAS","1563","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.",NA,NA,NA,NA,"Aguiar, L.; Medaglia, C.","1975","04","Brasil","Rio Grande do Sul","Campo Bom",NA,"-51.0532989501953","-29.6788997650146",NA,NA,NA,NA,NA,"HAS0001563",NA,NA,NA,"s.n.",NA,NA,"Magnoliophyta",NA,NA,"7073","auto",NA,NA,NA,NA,NA,NA
"646","2020-12-01 09:01:31-03","MCN-FZBRS","HAS","41297","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Senna, R.M.","2004",NA,NA,"Abruzzi, M.L.","2003","04","Brasil","Rio Grande do Sul","Palmares do Sul","Lagoa do Gateados (Norte)","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,NA,"HAS0041297",NA,NA,NA,"4580",NA,NA,"Magnoliophyta",NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA
"647","2020-08-26 10:48:34-03","MCN-FZBRS","HAS","42654","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","M. Neves","2004",NA,NA,"Pairet Jr., M.","2004","03","Brasil","Rio Grande do Sul","Palmares do Sul","peninsula entre Lagoa do Casamento e Lag. Capivari","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"trepadeira","HAS0042654",NA,NA,NA,"4",NA,NA,"Magnoliophyta",NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA
"648","2020-08-26 10:48:34-03","MCN-FZBRS","HAS","688","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Porto, M.L.","1974","08",NA,"Real, M.C.","1967","07","Brasil","Rio Grande do Sul","Porto Alegre","Morro da Glória ou Teresópolis","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"erva escandescente no mato e beira do mato; abobrinha-de-mato, capitão-do-mato, purga-do-caboclo; MCR - 17","HAS0000688",NA,NA,NA,"s.n.",NA,NA,"Magnoliophyta",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"649","2020-08-26 10:48:33-03","MCN-FZBRS","HAS","11816","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Aguiar, L.; Martau, L.; Soares, Z.","1980","09",NA,"Aguiar, L.","1980","05","Brasil","Rio Grande do Sul","Porto Alegre","Morro São Pedro, oeste.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Trepadeira, fruto vermelho e preto esverdeado rajado de amarelo pouco numeroso, em beira de mato, relevo na encosta, solo granito.","HAS0011816",NA,NA,NA,"341",NA,NA,"Magnoliophyta",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"650","2020-08-26 10:48:34-03","MCN-FZBRS","HAS","428","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","Porto, M.L.","1973",NA,NA,"Alves, M.B.","1973","01","Brasil","Rio Grande do Sul","Canela","Parque do Caracol - 8 km N de Canela, colina do arroio","-50.854669","-29.311825","-50,854669","-29,311825","670","670","trepadeira, fruto verde; trans. 19-38; ICN 21894","HAS0000428",NA,NA,NA,"s.n.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2014-09-23 11:01:25-03","G","G-DC","G00137501","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana var. acutiloba","(Cogn.) Cogn.","CAT.HERB.PRODR.","2008","01","01","Martius, C. F. P.",NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=136106&base=img&lang=en","G00137501",NA,"G00137501",NA,"248","AMERIQUE DU SUD",NA,NA,"var. acutiloba","SYNTYPUS of Trianosperma martiana var. acutiloba Cogn.",NA,NA,NA,NA,NA,NA,NA,NA
"652","2014-09-23 11:01:25-03","G","G-DC","G00137501","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana var. acutiloba","(Cogn.) Cogn.","CAT.HERB.PRODR.","2008","01","01","Martius, C. F. P.",NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=136106&base=img&lang=en","G00137501",NA,"G00137501",NA,"248","AMERIQUE DU SUD",NA,NA,"var. acutiloba","SYNTYPUS of Trianosperma martiana var. acutiloba Cogn.",NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-10-08 08:52:34-03","IBt","SP","335164","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Amorim, AM","1998","09","Brasil","Bahia","Porto Seguro","Parque Nacional de Monte Pascoal","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,"13",NA,NA,"2513",NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA
"654","2020-08-27 12:19:39-03","IBt","SP","310805","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Bertoncini, AP","1996","12","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"18",NA,NA,"792",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"655","2019-11-21 10:03:20-03","IBt","SP","309122","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Rossi, L",NA,NA,NA,"Fávero, OA; et al.","1992","05","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Aguapeu, próximo ao caminho para a Aldeia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Trepadeira espontânea, inflorescência com botões pequenos e esverdeados, restinga",NA,"09",NA,NA,"477",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"656","2020-08-13 18:01:49-03","IBt","SP","298189","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Corrêa, MA","1996","04","Brasil","São Paulo","Mogi das Cruzes",NA,"-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,"28",NA,NA,"63",NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"657","2020-05-07 17:14:02-03","IBt","SP","267980","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Lima, AS","1940","12","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"19",NA,NA,"s.n.",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
