"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","locality","minimumElevationInMeters","maximumElevationInMeters","month","day","stateProvince","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"392","2019-01-25 04:35:00-02","MO","MOBOT","2736537","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|J. Latorre","Valenzuela Gamarra 3961","South America","Peru",NA,NA,NA,NA,"2004","Dist. Lacco Yabero. Bosque Húmedo Primario.","2169.00000000",NA,"6","18","Cusco","Calca","-72.49833","-12.49861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"393","2014-11-15 05:40:00-02","MO","MOBOT","2737046","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Isau Huamantupa|M. Ninanzuro","Huamantupa Chuquimaco 4184","South America","Peru",NA,NA,NA,NA,"2004","Dist. Santa Teresa, Yerbabuenayoc. Bosque Montano Tropical.","2300.00000000",NA,"3","18","Cusco","La Convención","-72.61444","-13.12638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"394","2014-11-15 05:40:00-02","MO","MOBOT","2737881","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C. M. Taylor (MO)","Isau Huamantupa","Huamantupa Chuquimaco 4328","South America","Peru",NA,NA,NA,NA,"2004","Dist. Santa Teresa, cerro Yerbabuenayoc. Bosque Montano Tropical.","2400.00000000",NA,"3","23","Cusco","La Convención","-72.61444","-13.12638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"395","2013-06-02 05:38:00-03","MO","MOBOT","2740134","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","CMT","Washington L. Galiano|Efraín Suclli|Percy Núñez V.|A. Rodríguez|V. Chama","Galiano 6144","South America","Peru",NA,NA,NA,NA,"2004","Dist. Maranura, Mesapelada, Bosque Primario.","2450.00000000",NA,"4","19","Cusco","La Convención","-72.61833","-12.90916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"396","2011-02-10 21:38:00-02","MO","MOBOT","2740566","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Washington L. Galiano|Isau Huamantupa|Percy Núñez V.","Galiano 6422","South America","Peru",NA,NA,NA,NA,"2004","Dist. Machu Picchu,Camino Inka, entre Wiñay Wayna e Intipunku. Quebrada Wacraytambo, Bosque Primario.","2737.00000000",NA,"5","24","Cusco","Urubamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"397","2011-03-22 14:29:00-03","MO","MOBOT","2744918","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","CMT","Juan Perea","Perea 0937","South America","Peru",NA,NA,NA,NA,"2004","Dist. Oxapampa. Camino San Alberto. Bosque secundario.","2400.00000000",NA,"4","20","Pasco","Oxapampa","-75.35888","-10.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"398","2011-02-12 21:42:00-02","MO","MOBOT","2745185","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Gloria Calatayud|Isau Huamantupa|L. Cárdenas|H. Coasaca|E. Apaza","Calatayud Hermosa 2217","South America","Peru",NA,NA,NA,NA,"2004","Dist. Huayopata, Balconpata. Bosque Primario Intervenido.","2200.00000000",NA,"4","15","Cusco","La Convención","-72.54611","-12.86694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"399","2011-02-12 21:42:00-02","MO","MOBOT","2745486","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Gloria Calatayud|Isau Huamantupa|L. Cárdenas|H. Coasaca|E. Apaza","Calatayud Hermosa 2272","South America","Peru",NA,NA,NA,NA,"2004","Dist. Huayopata, Balconpata. Bosque Intervenido.","2200.00000000",NA,"4","17","Cusco","La Convención","-72.54611","-12.86694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"400","2011-02-12 21:46:00-02","MO","MOBOT","2747664","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Gloria Calatayud|Isau Huamantupa|Belizario Gonzales","Calatayud Hermosa 2815","South America","Peru",NA,NA,NA,NA,"2004","Dist. Santa Ana, Tunquimayo. Bosque Primario.","2675.00000000",NA,"9","22","Cusco","La Convención","-72.83694","-12.91027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"401","2019-01-25 04:35:00-02","MO","MOBOT","2748028","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|A. Carazas","Valenzuela Gamarra 2913","South America","Peru",NA,NA,NA,NA,"2004","Dist. Echarati, Delicias. Bosque Secundario Húmedo.","1839.00000000",NA,"2","25","Cusco","La Convención","-72.54861","-12.8375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"402","2012-04-20 05:09:00-03","MO","MOBOT","2749231","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Rocío Rojas","Rojas Gonzáles 3050","South America","Peru",NA,NA,NA,NA,"2004","Dist. Chontabamba, sector La Suiza Nueva. Remante de Bosque.","2000.00000000","2200.00000000","6","23","Pasco","Oxapampa","-75.45861","-10.64277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"403","2012-04-20 05:09:00-03","MO","MOBOT","2749327","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Rocío Rojas","Rojas Gonzáles 3098","South America","Peru",NA,NA,NA,NA,"2004","Dist. Huancabamba, Oso playa. Remante de bosque.","2200.00000000",NA,"6","26","Pasco","Oxapampa","-75.56972","-10.3225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"404","2017-08-03 05:22:00-03","MO","MOBOT","2769274","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Philip A. Silverstone-Sopkin|Néstor Paz Z.|Andrés Giraldo|M. Cerna|N. Saltos|et al.","Silverstone-Sopkin 9830","South America","Ecuador",NA,NA,NA,NA,"2003","Res. Ecologi Los Ilnizas; Cordillera Occidental;","1900.00000000",NA,"8","5","Cotopaxi","Pujilí","-79.10611","-0.97833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2009-10-06 19:34:00-03","MO","MOBOT","3096021","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Stephan G. Beck","Beck 21118","South America","Bolivia",NA,NA,NA,NA,"1992","Circuata 13 km hacia Licoma.",NA,NA,"4","24","La Paz","Inquisivi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-05-20 22:20:00-03","MO","MOBOT","2772572","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","F. Miranda|Rúben Huanca|Pamela Mollinedo","Miranda Aviles 752","South America","Bolivia",NA,NA,NA,NA,"2005","Área Natural de Manejo Integrado Apolobamba, orilla del camino carretero entre Quita Calzon y Florida.","1010.00000000",NA,"4","25","La Paz","Bautista Saavedra","-68.5416666","-15.1663889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-05","6",NA
"407","2010-08-21 21:01:00-03","MO","MOBOT","2924496","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","CMT","Walter H. Hodge","Hodge 6078","South America","Peru",NA,NA,NA,NA,"1943","Mountain rainforest in valley of HUARI-HUARI River 1 mile above LA OROYA.","914.40000000",NA,"10","7","Puno","Sandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2010-08-21 21:01:00-03","MO","MOBOT","2924498","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","CMT","Walter H. Hodge","Hodge 6073","South America","Peru",NA,NA,NA,NA,"1943","Junction of QUITON & INAMBARI near OROYA.","914.40000000",NA,"10","5","Puno","Sandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2010-08-21 21:01:00-03","MO","MOBOT","2926257","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","CMT","Walter H. Hodge","Hodge 6112","South America","Peru",NA,NA,NA,NA,"1943","Colorada. Montaña in Quebrada Lebanto across lake from the village of POMOCOCHAS.","2316.48000000",NA,"12","12","Amazonas","Bongará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2010-08-21 21:01:00-03","MO","MOBOT","2926260","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","CMT","Walter H. Hodge","Hodge 6074","South America","Peru",NA,NA,NA,NA,"1943","Samba Morada or Morada. Valley of QUITON River near its junction with INAMBARI River at OROYA.","914.40000000",NA,"10","5","Puno","Sandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2014-02-18 12:07:00-03","MO","MOBOT","2926262","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","CMT","Walter H. Hodge","Hodge 6099","South America","Peru",NA,NA,NA,NA,"1943","Tall rainforest at bottom of Quebrada PANQUA near TABACONAS.","2316.48000000",NA,"11","15","Cajamarca","Jaén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"412","2010-08-21 21:01:00-03","MO","MOBOT","2926263","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","CMT","Walter H. Hodge","Hodge 6114","South America","Peru",NA,NA,NA,NA,"1943","Near summit of trail between POMOCOCHAS and YAMBRASBAMBA.","2194.56000000",NA,"12","15","Amazonas","Bongará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2010-08-21 21:01:00-03","MO","MOBOT","2926265","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Walter H. Hodge","Hodge 6127","South America","Peru",NA,NA,NA,NA,"1944","Km. 65 near CHINCHAO on road between Huanuco and Tingo Maria.","1828.80000000","2133.60000000","2","1","Huánuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2010-08-21 21:01:00-03","MO","MOBOT","2926271","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Walter H. Hodge","Hodge 6149","South America","Peru",NA,NA,NA,NA,"1944","In the mountain rainforests in Quebrada Chido, 2 miles southwest of village. POMOCOCHAS.","2392.68000000",NA,"4","1","Amazonas","Bongará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2010-08-21 21:01:00-03","MO","MOBOT","2926279","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Walter H. Hodge","Hodge 6157","South America","Peru",NA,NA,NA,NA,"1944","Pomocochas. Mountain rainforests in Quebrada Corazon Jacko, on south end of Lake Pomocochas.","2438.40000000",NA,"4","9","Amazonas","Bongará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2010-08-21 21:01:00-03","MO","MOBOT","2926282","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","CMT","Walter H. Hodge","Hodge 6164","South America","Peru",NA,NA,NA,NA,"1944","Rio Mamatoca at Tacaña, below La Oroya on the alto Inambari River. Called Samba Morada.","975.36000000",NA,"5","29","Puno","Carabaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2010-08-21 21:01:00-03","MO","MOBOT","2926284","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","CMT","Walter H. Hodge","Hodge 6111","South America","Peru",NA,NA,NA,NA,"1943","Montaña in Quebrada Lebanto across lake from village of POMOCOCHAS.","2316.48000000",NA,"12","12","Amazonas","Bongará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2010-08-21 21:01:00-03","MO","MOBOT","2926285","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","CMT","Walter H. Hodge","Hodge 6117","South America","Peru",NA,NA,NA,NA,"1943","San Geronimo.","2133.60000000","2438.40000000","12","18","Amazonas","Luya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-05-27 04:37:00-03","MO","MOBOT","2962723","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C. Maldonado (LPB)","Alfredo F. Fuentes|Moises Mendoza|M.C. López|Remy Roque","Fuentes Claros 10343","South America","Bolivia",NA,NA,NA,NA,"2006","ANMI Apolobamba, sector arroyo Colloarani, entre Pelechuco y Apolo. Bosque de yungas montano superior pluvial, con Weinmannia spp. y Clusia spp. Plantas sin alcoholizar. Inventario Fitosociologico Madidi 68","2500.00000000",NA,"4","19","La Paz","Franz Tamayo","-69.0091667","-14.7755556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-22","5",NA
"420","2019-03-26 16:45:00-03","MO","MOBOT","2979646","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C. M. Taylor","Bernie Peyton|S.Tilney Peyton","Peyton 371","South America","Peru",NA,NA,NA,NA,"1982","Machu Picchu', in the streambed of the Rio Mandor 2.5 km from Machu Picchu'.","2055.00000000",NA,"6","2","Cusco","Urubamba","-72.5313889","-13.1583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121","1",NA
"421","2009-07-31 06:58:00-03","MO","MOBOT","2983064","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","G.A.Sillivan","Calaway H. Dodson|Alwyn H. Gentry","Dodson 10139","South America","Ecuador",NA,NA,NA,NA,"1980","3 km E of Macuchi on Quevedo-Latacunga road.","1800.00000000",NA,"4","2","Cotopaxi",NA,"-79.037","-0.933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41",NA,NA
"422","2008-05-27 22:02:00-03","MO","MOBOT","3095986","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Salinas, Lopez","SALINAS","SALINAS 2438","South America","Bolivia",NA,NA,NA,NA,"1994","Choquetanga; Chimu; valle lateral al rio Chimu","3000.00000000",NA,"1","26","La Paz","Inquisivi","-67.25","-16.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2012-04-12 05:10:00-03","MO","MOBOT","2996847","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO), 8/","Alfredo F. Fuentes|C. Monroy|E. Monroy","Fuentes Claros 10782","South America","Bolivia",NA,NA,NA,NA,"2006","Monte Puncu, Machayani, entre Camata y Cuibaja. Mancha mas o menos extensa del bosque montano superior estacional humedo con Weinmannia spp, Lauraceae spp y Melastomataceae spp. Inventario Fitosociologico Madidi 77. Plantas alcoholizadas.","2680.00000000",NA,"5","18","La Paz","Muñecas","-68.7666667","-15.3097222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-39","8",NA
"424","2010-08-21 21:01:00-03","MO","MOBOT","3025616","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","W.T. Kittredge","Walter H. Hodge","Hodge 6210","South America","Peru",NA,NA,NA,NA,"1944","Road between Tingo Maria and Pucallpa.",NA,NA,"10","21","Huánuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2014-02-18 17:41:00-03","MO","MOBOT","3028282","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. Andersson","Walter H. Hodge","Hodge 6257","South America","Peru",NA,NA,NA,NA,"1945","Province of Quillabamba. 1 km from Machu Picchu on road to Quillabamba.","2100.00000000",NA,"2","6","Cusco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"426","2014-03-13 11:50:00-03","MO","MOBOT","3028286","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. Andersson","Roberto Jaramillo M.|Jorge Hernández Camacho|Thomas van der Hammen","Jaramillo Mejía 770","South America","Colombia",NA,NA,NA,NA,"1958","Carretera a Onzaga, hoya de la quebrada San Antonio, bosque esclerófilo (Quercetum humboldtii).","2760.00000000",NA,"8","2","Boyacá","Soata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2010-08-21 21:01:00-03","MO","MOBOT","3032598","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","W.T. Kittredge","Walter H. Hodge","Hodge 6262","South America","Peru",NA,NA,NA,NA,"1945","Huanuco-Tingo María Rd. Mossy forest on central highway vicinity of Chinchao.","2194.56000000",NA,"3","14","Huánuco","Huánuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2010-08-21 21:01:00-03","MO","MOBOT","3046508","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","!W.T. Kittredge (GH)","Walter H. Hodge","Hodge 6723","South America","Colombia",NA,NA,NA,NA,"1946","Bosque bajo de la cumbre cerca de Las Palmas, camino entre Medellín y El Retiro.","2500.00000000",NA,NA,NA,"Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2010-08-21 21:01:00-03","MO","MOBOT","3046509","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","W.T. Kittredge (GH)","Walter H. Hodge","Hodge 6720","South America","Colombia",NA,NA,NA,NA,"1946","Bosque bajo de la cumbre cerca de Boquerón, camino entre Medellín y Palmitas.","2300.00000000","2500.00000000","3","10","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-01-25 04:35:00-02","MO","MOBOT","3067913","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","H. van der Werff|Luis Valenzuela G.|Efraín Suclli|Jim Farfán","van der Werff 21416","South America","Peru",NA,NA,NA,NA,"2006","Distr. Huayapata, San Cristobal. Disturbed cloud forest. Few small epiphytic ferns.","2120.00000000",NA,"5","6","Cusco","La Convención","-72.54944","-12.98083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"417","7",NA
"431","2009-10-30 07:48:00-02","MO","MOBOT","3095604","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C. M. Taylor","Boris A. Krukoff","Krukoff 10868","South America","Bolivia",NA,NA,NA,NA,"1939","Tuiri;","490.00000000","750.00000000",NA,NA,"La Paz","Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2009-10-19 09:11:00-02","MO","MOBOT","3095613","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Lennart Andersson","F. Marion Ownbey","Ownbey 2708","South America","Ecuador",NA,NA,NA,NA,"1944","11 km. N of Archidona on trail between Naeza and Tena","3000.00000000",NA,"3","18","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2009-10-06 19:34:00-03","MO","MOBOT","3095654","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Stephan G. Beck","Beck 539","South America","Bolivia",NA,NA,NA,NA,"1979","Caranvi, 28kms hacia Coroico; Matorral seco sobre rocas","930.00000000",NA,NA,NA,"La Paz","Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2009-10-19 09:11:00-02","MO","MOBOT","3095672","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Lennart Andersson","F. Marion Ownbey","Ownbey 2708","South America","Ecuador",NA,NA,NA,NA,"1944","11 km. N of Archidona on trail between Baeza and Tena","914.40000000",NA,"3","18","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2015-08-01 05:59:00-03","MO","MOBOT","3095674","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F.R. Fosberg","Fosberg 21804","South America","Colombia",NA,NA,NA,NA,"1944","Scattered patch on steep brushy slope. Scattered patch on steep brushy slope.","2300.00000000",NA,"4","18","Santander",NA,"-73.68333","6.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2014-02-18 11:45:00-03","MO","MOBOT","3095685","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Walter H. Hodge","Hodge 6042","South America","Peru",NA,NA,NA,NA,"1943",NA,"1828.80000000",NA,"7","20","Cajamarca","Jaén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"437","2014-02-18 11:55:00-03","MO","MOBOT","3095737","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","W.T. Kittredge","Walter H. Hodge","Hodge 6182","South America","Peru",NA,NA,NA,NA,"1944","specimens from a recently felled tree and samples therefore in poor condition.","1828.80000000",NA,"6","30","Puno","Sandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"438","2008-05-27 22:02:00-03","MO","MOBOT","3095759","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"FERREYRA","FERREYRA 11380","South America","Peru",NA,NA,NA,NA,"1955","Arriba de Huacapistana, entre Tarma y San Ramon. Monte bajo.","2000.00000000","2100.00000000",NA,NA,"Junín","Tarma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2010-08-21 21:01:00-03","MO","MOBOT","3095771","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Walter H. Hodge","Hodge 6264","South America","Peru",NA,NA,NA,NA,"1945","vicinity of Chinchao","2194.56000000",NA,"3","14","Huánuco","Huánuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2008-05-27 22:02:00-03","MO","MOBOT","3095810","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Julian A. Steyermark","Steyermark 54503","South America","Ecuador",NA,NA,NA,NA,"1943","Along quebrada Achupallas","2500.00000000","2800.00000000","10","9","Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2015-08-01 05:59:00-03","MO","MOBOT","3095862","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F.R. Fosberg","Fosberg 19888","South America","Colombia",NA,NA,NA,NA,"1943","ridge s. of Quebrada Cascajosa, 8km; finca los cedros","1700.00000000",NA,"1","30","Huila","Garzon","-75.56666","2.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2008-05-27 22:02:00-03","MO","MOBOT","3095938","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"SALINAS","SALINAS 2417","South America","Bolivia",NA,NA,NA,NA,"1994","comunidad Choquetanga; valle Chimu, valle lateral al rio Chimu","3000.00000000",NA,"1","26","La Paz","Inquisivi","-67.25","-16.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
