"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"859","2021-02-08 12:41:14-03","UFRGS","ICN","090809","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Sobral, M","1990",NA,NA,"Sobral, M; et al.","1990","01",NA,"Brasil","RS","Tenente Portela","Parque Florestal do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,"Arvoreta 3-4m altura.; Em interior de mata.","6120","14404","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"860","2021-02-08 12:41:14-03","UFRGS","ICN","034886","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Stehmann, JR; Sobral, M","1981","03","26","Baptista, LRM; Citadini, V",NA,NA,NA,"Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Material estéril.; No mato.","s.n.","20837","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"861","2021-02-08 12:41:14-03","UFRGS","ICN","029451","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Allem, AC","1975",NA,NA,"Waechter, JL","1975","10","02","Brasil","RS","Torres","Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Árvore, exemplar masculino.","s.n.","20837","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"862","2021-02-08 12:41:14-03","UFRGS","ICN","159764","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Molz, M",NA,NA,NA,"Molz, M","2003",NA,NA,"Brasil","RS","Araricá","cerca de 1 2 km do centro da cidade 22J506253.23 E 6725537.64 S área de mestrado de Martin Molz","-50.935556","-29.599722","-50.935556","-29.599722","90","90",NA,NA,NA,"147",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"863","2021-02-08 12:41:14-03","UFRGS","ICN","118817","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.",NA,NA,NA,NA,"Rossoni, MG","1999","07","31","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"s.n.","7549","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"864","2021-02-08 12:41:14-03","UFRGS","ICN","118839","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Rossoni, MG",NA,NA,NA,"Rossoni, MG","1998","08","30","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,"Com flores.","s.n.","7549","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"865","2021-02-08 12:41:14-03","UFRGS","ICN","120177","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Sevegnani, L",NA,NA,NA,"Sevegnani, L","1993","06","26","Brasil","RS","Maquiné","Estação Experimental Fitotécnica","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,"Árvore com 18 m de altura em floresta secundária de aproximadamente 50 anos.","s.n.","28094","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"866","2021-02-08 12:41:14-03","UFRGS","ICN","103937","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Sevegnani, L",NA,NA,NA,"Sevegnani, L","1993","06","26","Brasil","RS","Maquiné","Estação Experimental Fitotécnica de Osório","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,"Árvore 18m altura.; Floresta secundária.","s.n.","28094","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"867","2021-02-08 12:41:14-03","UFRGS","ICN","062031","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Sobral, M","1985",NA,NA,"Waechter, JL","1985","02","15","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,NA,NA,"Árvore 8m altura, frutos verdes, sementes com envoltório vermelho-vivo.","2082","38612","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"868","2021-02-08 12:41:14-03","UFRGS","ICN","024390","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Allem, AC","1973",NA,NA,"Lima, DA; et al.","1973","10","13","Brasil","RS","Sapucaia do Sul","Antigo Horto Florestal","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,NA,NA,"Planta masculina, árvore 10m altura, DAP 15cm.; Sub-bosque natural sob Eucalyptus velhos.","s.n.","7291","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"869","2021-02-08 12:41:14-03","UFRGS","ICN","001375a","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.",NA,NA,NA,NA,"Schultz, AR","1956","07",NA,"Brasil","RS","Tenente Portela",NA,"-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,NA,"1375a","14404","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"870","2021-02-08 12:41:14-03","UFRGS","ICN","067283","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Brack, P",NA,NA,NA,"Brack, P","1986","09","10","Brasil","RS","Torres","S. Pedro de Alcântara, mata de L. Baptista","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Em beira de mata.","s.n.","20837","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"871","2021-02-08 12:41:14-03","UFRGS","ICN","067298","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Sobral, M","1986","11",NA,"Brack, P","1986","09","14","Brasil","RS","Torres","S. Pedro de Alcântara, propriedade de L. Baptista","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Árvore.; Em beira de mata.","s.n.","20837","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"872","2021-02-08 12:41:14-03","UFRGS","ICN","001896","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Reitz, R","1958",NA,NA,"Reitz, R; Klein, RM","1957","10","05","Brasil","SC","São Francisco do Sul","Garuva, Mina Velha","-48.6380996704102","-26.2432994842529",NA,NA,"10","10",NA,NA,"Doação HBR; Árvore 15m altura, flor verde.; Mata.","4057","23627","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"873","2021-02-08 12:41:14-03","UFRGS","ICN","016754","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium trigynum","(Baill.) Baill.Baill.","Rambo, B; Emrich, K",NA,NA,NA,"Rambo, B","1945","10","26","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,"Exemplar femineum! Rarissima sane et difficilis species.; In silvula campestri.","34325","10287","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,"trigynum",NA,NA,NA,NA,NA
"874","2021-02-08 12:41:14-03","UFRGS","ICN","016754","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium trigynum","(Baill.) Baill.Baill.","Rambo, B; Emrich, K",NA,NA,NA,"Rambo, B","1945","10","26","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,"Exemplar femineum! Rarissima sane et difficilis species.; In silvula campestri.","34325","10287","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,"trigynum",NA,NA,NA,NA,NA
"875","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","43819","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Abruzzi, M.L.","2003","11",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Topo trilha Linha Encantada","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0043819",NA,"UTM 579625,77 / 6726211,38 ; árvore","5194","28094","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"876","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","38672","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Senna, R. M.","2000","11","17","Mansan, C.","2000","07",NA,"Brasil","Rio Grande do Sul","Nova Hartz","Propriedade das famílias Edinger e Feeter","-50.9021987915039","-29.5825004577637",NA,NA,NA,NA,"HAS0038672",NA,"Inflorescência inicial esverdeada","420","6017","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"877","2021-04-08 09:27:50-03","IBt","SP","270587","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Silva, OLM","2021","03",NA,"Thomas, WW; et al.","1994","02","03","Brasil","Bahia","Itapetinga","Parque da Matinha. Mesophyllous forest near stream","-40.234722","-15.239167","-40.234722","-15.239167","270","270","SP0270587",NA,NA,"10254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2021-04-08 09:27:50-03","IBt","SP","399708","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","2008","02",NA,"Paixão, JL; et al.","2006","03","18","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 Km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra. Floresta Ombrófila Densa Montana","-39.203611","-14.770278","-39.203611","-14.770278","600","600","SP0399708",NA,NA,"782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2021-04-08 09:27:50-03","IBt","SP","279958","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I",NA,NA,NA,"Assis, MA; et al.","1994","08","27","Brasil","São Paulo","Ubatuba","Trilha e Estrada da Almada. Mata Atlântica","-44.866667","-23.35","-44.866667","-23.35",NA,NA,"SP0279958",NA,NA,"323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2019-11-21 10:04:39-03","IBt","SP","319603","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","1999","02",NA,"Toyre, EP","1992","03","29","Equador","Loja","Zamora Chinchipe","Subtropical forest.","-79.466667","-4.083333","-79.466667","-4.083333","1600","1600",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2019-11-21 10:04:39-03","IBt","SP","320470","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","09","28","Brasil","São Paulo","Pariquera-Açu","Propriedade de Ant¶nio Povinski. Floresta Atlântica.","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,NA,NA,"Árvore","433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2020-10-22 10:13:07-03","IBt","SP","357385","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I",NA,NA,NA,"Pastore, JA; Moura, C","2001","07","06","Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, Estrada de acesso à região de Paranapuã, em barranco.","-46.371944","-23.976944","-46.371944","-23.976944",NA,NA,NA,NA,"Árvore","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2021-04-08 09:27:50-03","IBt","SP","369799","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","2004","07",NA,"Lombardi, JA","2001","05","05","Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, Ubatumirim, caminho para cascata. Mata atlântica de encosta, alterada","-44.868333","-23.292222","-44.868333","-23.292222",NA,NA,"SP0369799",NA,NA,"4372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2021-04-08 09:27:50-03","IBt","SP","370126","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","2004","08",NA,"Thomas, WW; et al.","2003","03","19","Brasil","Bahia","Ibirapitanga","22 km N of Itamarati on BR 101, then 6.8 km E on road to Embratel Tower. Reserva Municipal Cachoeira do Pau. Souther Bahian wet forest","-39.459167","-13.890833","-39.459167","-13.890833","690","690","SP0370126",NA,NA,"13403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2021-04-08 09:27:50-03","IBt","SP","370613","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Meireles, LD",NA,NA,NA,"Urbanetz, C; et al.","2003","10","01","Brasil","São Paulo","Cananéia","Fazenda Folha Larga","-47.916667","-24.883333","-47.916667","-24.883333","100","100","SP0370613",NA,NA,"161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2021-04-08 09:27:50-03","IBt","SP","386488","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","2008","05",NA,"Fiaschi, P; et al.","2005","06","21","Brasil","Bahia","Almadina","Serra do Corcovado, 9,8Km a SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco. Floresta sub-montana/montana com algumas áreas perturbadas","-39.603333","-14.705833","-39.603333","-14.705833","650","750","SP0386488",NA,NA,"2910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2021-04-08 09:27:50-03","IBt","SP","405483","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","2008","08",NA,"Lobão, A; et al.","2007","10","22","Brasil","São Paulo","Guaratinguetá","Estrada Guaratinguetá para Pedrinhas, Km 12, entre ao Sïtio Pantanal. No pasto","-45.323889","-22.763611","-45.323889","-22.763611","583","583","SP0405483",NA,NA,"1370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2019-11-21 10:04:39-03","IBt","SP","446560","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Pscheidt, AC","2009","10","22","Miyagi, PH; Zandoval, JA; Souza, JP",NA,NA,NA,"Brasil","São Paulo",NA,"Mamparra. Reserva Florestal Carlos Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,"528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2019-11-21 10:04:39-03","IBt","SP","487548","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","2013","12","25","Kameyama, C; Nicolau, SA; Fortes, EP","2013","08","30","Brasil","São Paulo","Guarulhos","Morro atrás do Condominio Cidade Soberana, próximo a Rod. Juvenal Ponciano de Camargo, antiga Rodovia para Nazaré Paulista.","-46.431389","-23.390778","-46.431389","-23.390778","662","662",NA,NA,NA,"302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2021-04-08 09:27:50-03","IBt","SP","369813","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I",NA,NA,NA,"Lombardi, JA; et al.","2004","03","09","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, trilha partindo da sede e indo até a divisa com a Bahia. Afloramento rochoso em meio a pasto, próximo a mata hidrófila","-40.1493988037109","-16.2488994598389",NA,NA,"755","776","SP0369813",NA,NA,"5957","24863","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2019-11-21 10:04:39-03","IBt","SP","250229","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Hatschbach, G","1984","02",NA,"Hatschbach, G","1983","11","25","Brasil","Paraná","Antonina","Mangue Maior Santo. Mata da orla do mangue.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Árvore","47133","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2019-11-21 10:04:39-03","IBt","SP","232499","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","1989","03",NA,"Soares Silva, LH; Chagas Silva, F","1988","09","09","Brasil","Paraná","Londrina","Floresta do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Árvore. Pouco frequente.","105","63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2019-11-21 10:04:39-03","IBt","SP","138145","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Hatschbach, G","1969","07",NA,"Hatschbach, G","1968","10","05","Brasil","Paraná","Morretes","Floresta. Mata pluvial, encosta de morro.","-48.834400177002","-25.476900100708",NA,NA,"100","100",NA,NA,"Árvore","s.n.","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2019-11-21 10:04:39-03","IBt","SP","447595","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Carlos, L","1952","04","05","Pessoal do Horto Florestal","1927","07","14","Brasil","Rio de Janeiro","Itaguaí","Arapucaia.","-43.7752990722656","-22.8521995544434",NA,NA,NA,NA,NA,NA,NA,"s.n.","17747","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2020-10-22 10:13:07-03","IBt","SP","447366","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","2010","04",NA,"Marquete, R; Marquete, N; Valente, MC; Caruso, J","1993","04","27","Brasil","Rio de Janeiro","Parati","Estrada para Paraty-Mirim.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,NA,"870","34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2019-11-21 10:04:39-03","IBt","SP","47288","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","1989",NA,NA,"Eugenio Leite, J","1941","10",NA,"Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,"Árvore","462","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2019-11-21 10:04:39-03","IBt","SP","238028","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I",NA,NA,NA,"Cordeiro, I; et al.","1988","08","24","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Base do Morro do Foles, mata de restinga.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Árvore","476","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2019-11-21 10:04:39-03","IBt","SP","225672","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","1990","05",NA,"Kirizawa, M","1988","11","22","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Ilha da Casca","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Árvore","2102","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2019-11-21 10:04:39-03","IBt","SP","245886","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","1989","12",NA,"Melo, MMRF","1989","02","17","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Mata de encosta do morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"878","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2019-11-21 10:04:39-03","IBt","SP","205883","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","1988","10",NA,"Barros, F","1985","12","03","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Praia de Ipanema, mata de encosta.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Árvore","1211","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2019-11-21 10:04:39-03","IBt","SP","245385","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I",NA,NA,NA,"Barros, F","1990","09","13","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Próximo ao Poço das Antas.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Árvore","1920","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2019-11-21 10:04:39-03","IBt","SP","350510","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I",NA,NA,NA,"Simão Bianchini, R","2000","08","11","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Caminho para a Trilha da Mococa. Haras","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"1376","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2019-11-21 10:04:39-03","IBt","SP","272188","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I",NA,NA,NA,"Nicolau, SA; et al.","1993","07","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Caminho do Imperador.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Árvore ca. 6m alt.","610","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2019-11-21 10:04:39-03","IBt","SP","247679","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I",NA,NA,NA,"Gomes da Silva, SJ; et al.","1990","12","16","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia. Trilha do Imperador.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Árvore ca. 15m alt.","169","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2019-11-21 10:04:39-03","IBt","SP","293424","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I",NA,NA,NA,"Cordeiro, I; et al.","1995","12","12","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador entre o Rio Verde e a praia da Juréia, mata pluvial de encosta.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Árvore ca 10m alt.","1614","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2019-11-21 10:04:39-03","IBt","SP","48085","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","1987","08",NA,"Kuhlmann, M; Hoehne, W","1949","08","30","Brasil","São Paulo","Mogi das Cruzes","Entre Moji das Cruzes e Jacareí. Km 76 da estrada de rodagem.","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"2002","28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2019-11-21 10:04:39-03","IBt","SP","200312","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","1990","04",NA,"Kuhlmann, M","1950","09","28","Brasil","São Paulo","Santa Isabel","Igaratá. Beira da estrada.","-46.2200012207031","-23.3099994659424",NA,NA,NA,NA,NA,NA,"Amostra de madeira. Xiloteca 98.","s.n.","15272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2019-11-21 10:04:39-03","IBt","SP","75929","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","1990","04","18","Kuhlmann, M","1950","09","28","Brasil","São Paulo","Santa Isabel","Igaratá. Beira da estrada.","-46.2200012207031","-23.3099994659424",NA,NA,NA,NA,NA,NA,NA,"2575","15272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2019-11-21 10:04:39-03","IBt","SP","200313","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","1990","04",NA,"Kuhlmann, M","1950","09","28","Brasil","São Paulo","Santa Isabel","Igaratá. Beira de brejo. Propriedade do Sr. João Barbosa Machado.","-46.2200012207031","-23.3099994659424",NA,NA,NA,NA,NA,NA,"Xiloteca 100","s.n.","15272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
