"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber","sex"
"1853","2008-05-27 22:02:00-03","MO","MOBOT","2986996","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Gert G. Hatschbach","1996","4","13","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 64626",NA,"Rod Br. 496, km 59, próximo do trevo para Brejo (mun. Lassance).",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854","2014-05-19 10:24:00-03","MO","MOBOT","2987019","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"H.T. Erickson","1966","9","30","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Erickson 19",NA,"Jeremoabo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","2014-05-19 10:24:00-03","MO","MOBOT","2987097","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"H.T. Erickson","1966","9","23","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Erickson 20",NA,"Salvadore",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856","2014-05-19 10:24:00-03","MO","MOBOT","2987191","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"H.T. Erickson","1966","9","20","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Erickson 5",NA,"Teofiloo Otoni",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857","2008-05-27 22:02:00-03","MO","MOBOT","2987226","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Jardim","1993","9","16","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Jardim 306",NA,"Município de Una-Ba. Km 50 da Rod. Ilhéus/Una. Estação da Embrapa (EDJAB). Mata de Restinga.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858","2011-03-22 12:00:00-03","MO","MOBOT","2988166","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"Ludwig Riedel","1821",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Riedel 397",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859","2018-06-26 05:23:00-03","MO","MOBOT","2987332","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"André M. Amorim|E. de L. Jacques|F.S. Juchum|H. Berbert|J. Lima da Paixão","1998","11","7","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Amorim 2579",NA,"Mun. de Jussari Rod. Jussari-Palmira. Entrada ca. 7.5 km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Mata Mesofila.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1860","2014-05-19 10:24:00-03","MO","MOBOT","2987333","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"H.T. Erickson","1966","9","20","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Erickson 4",NA,"Teofilo Otoni",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861","2014-02-07 19:52:00-02","MO","MOBOT","2987355","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Stephen F.Smith em III.",NA,NA,NA,"Ronaldo Wasum|A. Jasper","1992",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 8203",NA,"imigrante, em beira da estrada",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862","2012-03-28 15:26:00-03","MO","MOBOT","2987085","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.F. Agra, dez.",NA,NA,NA,"M. de F. Agra|S.C. Cabral|R.A. Pontes","1998","1","18","Brazil","Paraíba",NA,"-37.43138","-7.18611",NA,NA,NA,NA,"Agra 4747",NA,"Mun. de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofitica. Ao Sul da sede da Telpa 600-1200 m.","800.00000000","1010.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863","2012-04-25 13:32:00-03","MO","MOBOT","2987508","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"André M. de Carvalho|David J.N. Hind","1992",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Carvalho 3852",NA,"Municipio deTucano. Distrito de caldas do Jorro. Estrada que liga Caldas do Jorro ao Rio Itapicurú. Caatinga.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864","2012-03-28 12:39:00-03","MO","MOBOT","2987542","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Nilza G. Passos","1985","1","21","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Passos 23",NA,"Jurubeba Jacobina-Ba. Margem esquerda do Rio Jacuipe.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1865","2014-11-25 12:54:00-02","MO","MOBOT","2987633","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"Nélida Soria","1991","10","21","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 4659",NA,"Estancia Aranburu cue Potrero no. 9",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1866","2013-05-07 06:03:00-03","MO","MOBOT","2987691","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M. Nee",NA,NA,NA,"Ynés Mexia","1930","9","30","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Mexia 5127",NA,"Vicosa, Agricultural College lands. Open roadside at base of northwest hill.","668.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867","2015-01-24 12:18:00-02","MO","MOBOT","2987692","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"A.M. de Carvalho|G.M. Barroso|Hortensia P. Bautista|M.P.M. de Lima|L.A.M. Silva|O.L. Peixoto|A.V.P. dos Santos","1983",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Carvalho 1934",NA,"Nun de Jequié. Km 36 da estrada Jequié/ Contendas do Sincorá. Caatinga.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868","2008-05-27 22:02:00-03","MO","MOBOT","2987713","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"August G. Schulz","1948",NA,NA,"Argentina","Misiones","Concepción",NA,NA,NA,NA,NA,NA,"Schulz 6922",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869","2009-07-01 16:15:00-03","MO","MOBOT","2987723","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M.Nee",NA,NA,NA,"Anonymous",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870","2015-08-13 05:50:00-03","MO","MOBOT","2987729","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M. Nee",NA,NA,NA,"R.M. Harley","1974","2","19","Brazil","Bahia",NA,"-39.8","-10.68333",NA,NA,NA,NA,"Harley 16185",NA,"Serra de Itiuba, about 6 km E. of Itiuba, on granitic hillside with galleru forest.","500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871","2012-03-28 12:35:00-03","MO","MOBOT","2987752","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Berenice C. Bastos","1981","2","19","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Bastos 85",NA,"Jurubeba. Belo Campo-Irecê Ba.","700.00000000","800.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","2008-05-27 22:02:00-03","MO","MOBOT","2987834","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M.Nee",NA,NA,NA,"Ezechias P. Heringer","1980",NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Heringer 5389",NA,"Córrego Pipiripau",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","2008-05-27 22:02:00-03","MO","MOBOT","2987848","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M. Nee",NA,NA,NA,"Ezechias P. Heringer","1979","10","16","Brazil","Distrito Federal",NA,"-47.5913889","-15.5905555",NA,NA,NA,NA,"Heringer 2234",NA,"Bacia do Rio São Bartolomeu.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","2008-05-27 22:02:00-03","MO","MOBOT","2987954","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M.Nee",NA,NA,NA,"MOSES","1874","2","18","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"MOSES 1550",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","2013-05-07 06:03:00-03","MO","MOBOT","2987968","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen M. Nee",NA,NA,NA,"Ynés Mexia","1930","11","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Mexia 5302",NA,"Districto Rio Branco. Retiro de Antonio Avelino; understory near border of virgin forest.","750.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876","2016-11-15 05:15:00-02","MO","MOBOT","2988006","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Whalen & M.Nee",NA,NA,NA,"Antonio C. Krapovickas|Aurelio Schinini","1977",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 32837",NA,"Mato Grosso 41km S de Aquidauana, Faz. Varzea Alegre",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877","2009-08-25 17:40:00-03","MO","MOBOT","2988013","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.Brunner",NA,NA,NA,"Luciano Bernardi","1980",NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Bernardi 20633",NA,"In pascuis depauperatis circa Bella Vista",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878","2010-12-01 17:34:00-02","MO","MOBOT","2988041","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Aurelio Schinini|Ricardo O. Vanni","1988","2","2","Paraguay","Misiones",NA,"-56.83333","-27.41666",NA,NA,NA,NA,"Schinini Cacace 25972",NA,"10 km N de Ayolas.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879","2009-06-25 13:32:00-03","MO","MOBOT","2988053","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M. Nee",NA,NA,NA,"William R. Anderson","1973","4","6","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Anderson 8327",NA,"35 km by road E of Cristalina; cerrado.","990.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880","2012-05-02 10:18:00-03","MO","MOBOT","2988070","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","1982","2","13","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Fernández Casas 6317",NA,"cerca y al Sur de Bellavista, en un bosquete claro y poco alto",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1881","2011-02-17 08:49:00-02","MO","MOBOT","2988111","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M.Nee",NA,NA,NA,"Per Dusén","1915",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Dusén 17129",NA,"Tacarchy; locis apertis aranosis",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882","2012-02-04 06:43:00-02","MO","MOBOT","2988142","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M. Nee",NA,NA,NA,"A. Dziewa","1975","10","11","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Dziewa 75",NA,"Alexandra (mun. Paranaguá) Paraná.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883","2013-12-22 20:29:00-02","MO","MOBOT","2988358","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Silva & Rodrigues Fevereiro-",NA,NA,NA,"M.R. Silva","1993",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Silva 710",NA,"Munic. Nova Alianca, estrada de terra José Bonifácio-Nova Aliança, ca. 7km de Nova Aliança.","70.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884","2008-05-27 22:02:00-03","MO","MOBOT","3006030","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee (NY)",NA,NA,NA,"* RIET","1994","3","15","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"RIET s.n.",NA,"RS, Capão do Leão, Campus da UFPEL/EMBRAPA, próximo a Central.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885","2008-05-27 22:02:00-03","MO","MOBOT","3085477","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen (BH) & M. Nee (NY)",NA,NA,NA,"Per Dusén","1914","7","6","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Dusén 15266",NA,"Jacarehy, locis apertis arenosis.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886","2013-07-01 06:48:00-03","MO","MOBOT","3085544","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen (BH) & M. Nee (NY)",NA,NA,NA,"Philipp Salzmann","1827",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Salzmann s.n.",NA,"In ruderatis.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1887","2013-12-23 16:52:00-02","MO","MOBOT","3099619","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Edna L.P.G. de Olveira",NA,NA,NA,"Edna L.P.G. de Oliveira","1981","9","22","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira 398",NA,"Faz. Serra da Monta-Pasto Barreiro-Itaberaba.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888","2008-05-27 22:02:00-03","MO","MOBOT","3298594","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"A.P.L. Couto|A.C.R. Cruz|F. França|E. Melo|V. Passos","2005","4","7","Brazil","Bahia",NA,"-38.07444","-12.23277",NA,NA,NA,NA,"Couto 32",NA,"Feira de Santana: Distrito de Ipuaçú.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889","2020-12-07 11:05:00-03","MO","MOBOT","459755","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Teodoro Rojas","1916","10","13","Paraguay","San Pedro",NA,"-57.1166667","-24.1333333",NA,NA,NA,NA,"Rojas 1987",NA,"Puerto Antequera (currently Antequera).",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1890","2008-05-27 22:02:00-03","MO","MOBOT","463101","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D. Brunner (MO)",NA,NA,NA,"William J. Hahn","1983","11","8","Paraguay","Amambay",NA,"-56.5","-22.16666",NA,NA,NA,NA,"Hahn 1813",NA,"Bella Vista, Ranch of Sr. Ocariz. Open savanna vegetation broken by pockets of open forest and low to medium-tall riparian forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","83-78",NA
"1891","2008-05-27 22:02:00-03","MO","MOBOT","463309","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D. Brunner (MO)",NA,NA,NA,"William J. Hahn|et al.","1983","3","23","Paraguay","Amambay",NA,"-56.5","-22.16666",NA,NA,NA,NA,"Hahn 1295",NA,"Bella Vista, Ranch of Félix Ocariz. Disturbed forest and riparian vegetation along the Río Apa.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","83-24",NA
"1892","2008-05-27 22:02:00-03","MO","MOBOT","467814","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","1990","1","13","Paraguay","Central",NA,"-57.5","-25.25",NA,NA,NA,NA,"Zardini 18250",NA,"Paraguay River around San Antonio. Forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","260",NA
"1893","2008-05-27 22:02:00-03","MO","MOBOT","467822","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","1990","1","13","Paraguay","Central",NA,"-57.5","-25.25",NA,NA,NA,NA,"Zardini 18251",NA,"Paraguay River around San Antonio. Forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","260",NA
"1894","2014-11-11 11:50:00-02","MO","MOBOT","467960","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee (NY)",NA,NA,NA,"Blas Pérez","1991","10",NA,"Paraguay","Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,"Pérez Maricerich 1359",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","6",NA
"1895","2013-12-30 10:51:00-02","MO","MOBOT","2988357","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"M. de F. Agra|P.C. da Silva","1998","3","11","Brazil","Paraíba",NA,"-37.4313889","-7.1861111",NA,NA,NA,NA,"Agra 5152",NA,"Município de de Maturéia, Pico do Jabre. Vegetação arbustivo-arbórea, semicaducifolia, subxerofitica. Ao Norte da sede da Telpa, en direção Leste","800.00000000","1010.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1896","2008-05-27 22:02:00-03","MO","MOBOT","1474533","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|M. Vera","2000","5","10","Paraguay","Concepción",NA,"-56.51638","-22.16916",NA,NA,NA,NA,"Zardini 54184",NA,"Trail from Bella Vista Norte to Sargento José E. López. Chaco forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1204",NA
"1897","2008-05-27 22:02:00-03","MO","MOBOT","1226491","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|L. Villate","1997","1","21","Paraguay","Itapúa",NA,"-56.75","-27.43333",NA,NA,NA,NA,"Zardini 46385",NA,"Isla Yacyreta. Herbaceous on fixed dunes.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1091",NA
"1898","2008-05-27 22:02:00-03","MO","MOBOT","1226471","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|L. Villate","1997","1","21","Paraguay","Itapúa",NA,"-56.75","-27.43333",NA,NA,NA,NA,"Zardini 46373",NA,"Isla Yacyreta. Herbaceous on fixed dunes.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1091",NA
"1899","2016-06-16 08:20:00-03","MO","MOBOT","1817772","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|R. Gamarra","2002","12","7","Paraguay","Itapúa",NA,"-56.7586111","-27.4541667",NA,NA,NA,NA,"Zardini 59495",NA,"Yacyreta dam island reserve. Oculto.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1275",NA
"1900","2016-06-16 08:20:00-03","MO","MOBOT","1817816","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|R. Gamarra","2002","12","7","Paraguay","Itapúa",NA,"-56.7586111","-27.4541667",NA,NA,NA,NA,"Zardini 59539",NA,"Yacyreta dam island reserve. Oculto.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1275",NA
"1901","2014-12-11 09:30:00-02","MO","MOBOT","1818559","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|R. Gamarra","2002","12","8","Paraguay","Itapúa",NA,"-56.6963889","-27.4138889",NA,NA,NA,NA,"Zardini 59688",NA,"Yacyreta dam island reserve: road to Aña Cuá.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1276",NA
"1902","2015-05-07 07:14:00-03","MO","MOBOT","1412027","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|J. Rodríguez","1999","10","22","Paraguay","Itapúa",NA,"-56.8230556","-27.4486111",NA,NA,NA,NA,"Zardini 51615",NA,"Yacyretá Dam Island Reserve: Western area. Collecting area: around two hectares.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1181",NA
"1903","2012-03-28 15:03:00-03","MO","MOBOT","2986158","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"M. de F. Agra","1989",NA,NA,"Brazil","Paraíba",NA,"-35.86666","-7.76666",NA,NA,NA,NA,"Agra 727",NA,"Mun. Campina Grande, Distrito São José da Mata, Fazenda Pedro da Costa Agra, estrada para Soledade, 16km Oeste do centro de Campina Grande. entre C.Grande S.J. da Mata; as margens da BR.","500.00000000","510.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","2013-12-30 10:52:00-02","MO","MOBOT","2987640","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.F. Agra, Jan",NA,NA,NA,"M. de F. Agra|P.C. da Silva","1998","1","28","Brazil","Paraíba",NA,"-37.4313889","-7.1861111",NA,NA,NA,NA,"Agra 4885",NA,"Mun. de de Matureia, Pico de Jabre. Vegetacão arbustivo-árborea, semincaducifolia, subxerofitica. Ao Norte da sede da Telpa, em direcão Leste.","800.00000000","1010.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1905","2012-03-28 15:26:00-03","MO","MOBOT","2987230","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.F. Agra",NA,NA,NA,"M. de F. Agra|S.C. Cabral|R.A. Pontes","1998","1","18","Brazil","Paraíba",NA,"-37.43138","-7.18611",NA,NA,NA,NA,"Agra 4759",NA,"Mun. de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofitica. Ao Sul da sede da Telpa 600-1200 m.","800.00000000","1010.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906","2013-01-12 05:18:00-02","MO","MOBOT","1058070","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum chloroleucum","Bitter",NA,NA,NA,NA,"Peter Clausen",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Clausen 557",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"chloroleucum",NA,"1",NA,NA
"1907","2020-06-22 14:19:14-03","UNESP-IBILCE","SJRP","27948","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Rezende, J.B.",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","-49.3925","-21.860278","-49.3925","-21.860278",NA,NA,NA,"Arbusto, 2,5 m, frutos verdes e maduros de cor amarela;","córrego da porteira",NA,NA,"América do Sul",NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
