"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"181","2021-03-01 16:39:09-03","UNICAMP","UEC","13570","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Shepherd, GJ; Andrade, JB; Kinoshita, LS; Tamashiro, JY","3826",NA,"Brazil","Minas Gerais","Estrada Três Marias a Corinto, km 62.",NA,NA,NA,NA,"Arbusto, 2m de altura; flores brancas.; Beira de Cerradão.","UEC104256","1976","11","30","Magnoliopsida",NA,"Müll.Arg.","Três Marias","-45.24169921875","-18.2063999176025","UEC104256",NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 16:39:09-03","UNICAMP","UEC","59524","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Araújo, GM","762",NA,"Brazil","Minas Gerais","Estação Ecológica do Panga.",NA,NA,NA,NA,"ÁRvore, 5m de altura.; Mata Mesófila Semidecídua.","UEC104268","1989","09","16","Magnoliopsida",NA,"Müll.Arg.","Uberlândia","-48.2771987915039","-18.9186000823975","UEC104268",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:39:09-03","UNICAMP","UEC","13578","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Gibbs, PE; Leitão Filho, HF","4347",NA,"Brazil","São Paulo","Estado de São Paulo, 25 Km.NW de Mogi-Guaçu.Estação Experimental de Mogi Guaçu (Fazenda Campininha).",NA,NA,NA,NA,"Arbusto até 3 m .Flores brancas.Frutos verdes imaturos.; Cerradão.","UEC169709","1977","02","03","Magnoliopsida",NA,"Müll.Arg.","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,"Barbera, MR",NA,NA,"39309","auto","1999","09",NA,NA,NA,NA,NA
"184","2021-03-01 16:39:09-03","UNICAMP","UEC","43698","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Taroda, N","18.294",NA,"Brazil","São Paulo","SP-Mogi-Guaçu.Fazenda Campininha.",NA,NA,NA,NA,"Arbusto de ca. de 1,5 m de alt, flores brancas.","UEC169706","1986","01","23","Magnoliopsida",NA,"Müll.Arg.","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,"Barbera, MR",NA,NA,"39309","auto","1999","09",NA,NA,NA,NA,NA
"185","2021-03-01 16:39:09-03","UNICAMP","UEC","48672","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Martins, AB; et al.","83",NA,"Brazil","São Paulo","Fazenda Lagoinha 2. Mata da Lagoinha.",NA,NA,NA,NA,"Arbusto, 2m de altura com flores brancas.; Borda da Mata.","UEC104260","1985","11","07","Magnoliopsida",NA,"Müll.Arg.","Pereira Barreto","-51.0999984741211","-20.6299991607666","UEC104260","Gomes, M",NA,NA,"36734","auto","1998","12","16",NA,NA,NA,NA
"186","2021-03-01 16:39:09-03","UNICAMP","UEC","78763","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Bernacci, LC; Sciamarelli, A; Moreira, JLA; Andrade, PRP; Belinello, R; Silva, AMC","1604",NA,"Brazil","São Paulo","Brasil, SP, Votuporanga, Estação Experimental do IAC.",NA,NA,NA,NA,"Arvoreta ca.6m alt. flores esbranquiçadas, frutos imaturos.; Remanescente de cerrado, próximo a riacho.","UEC161986","1995","05","15","Magnoliopsida",NA,"Müll.Arg.","Votuporanga","-49.9700012207031","-20.4200000762939","UEC161986",NA,NA,NA,"20562","auto",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:39:09-03","UNICAMP","UEC","072468","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","744",NA,"Brazil","São Paulo","Brasil, SP, Votuporanga, Estação Experimental do IAC.",NA,NA,NA,NA,"Arvoreta ca. 4 m alt.Flores brancas.; Cerrado antropizado, utilizado como pastagem.","UEC169708","1994","11","28","Magnoliopsida",NA,"Müll.Arg.","Votuporanga","-49.9700012207031","-20.4200000762939",NA,"Barbera, MR",NA,NA,"20562","auto","1999","09",NA,NA,NA,NA,NA
"188","2020-07-14 17:17:20-03","UFPB","JPB","29095","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","occidentalis","Chomelia occidentalis",NA,"Silva, TMC da; Rodal, MJN","1","Southern America","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"2000","01","24","Angiosperma","Dicotyledon","M.Arg.","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-04-22 16:23:50-03","UFPB","JPB","51667","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Jacques, EL; Sciamarelli, A; Cavalcante; Arruda, CSC; Kuhn, FG","1221","Southern America","Brasil","Mato Grosso do Sul","Fazenda Nova Ponte.",NA,NA,NA,NA,"; HABITAT: Ondulado com drenagem. Comum; DESC: Arbusto. Fruto verde Planta apresenta frutificação. Mesofítica","JPB0051667","2004","04","15","Angiosperma","Dicotyledon","Müll.Arg.","Paranaíba","-51.870833","-19.304583",NA,"Jacques, EL","-51.870833","-19.304583",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-04-22 16:23:50-03","UFPB","JPB","51675","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Penha, AS; Ramires, T; C.S. Campos, CS; Lescano, MC","172","Southern America","Brasil","Mato Grosso do Sul","Fazenda Fortuna.",NA,NA,NA,NA,"; HABITAT: Vereda. Relevo plano com drenagem.; DESC: Erva. Flor lilás. Fruto lilás. Prostrada.","JPB0051675","2004","10","29","Angiosperma","Dicotyledon","Müll.Arg.","Costa Rica","-52.992333","-18.401222",NA,NA,"-52.992333","-18.401222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-04-22 16:23:50-03","UFPB","JPB","51706","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Boff, S","51","Southern America","Brasil","Mato Grosso do Sul","Fazenda São Bento.",NA,NA,NA,NA,"; HABITAT: Borda de capão. Solo calcimórfico.; DESC: arbusto trepador. Flor branca.","JPB0051706","2006","11","01","Angiosperma","Dicotyledon","Müll.Arg.","Corumbá","-57.018889","-19.576667",NA,"Boff, S","-57.018889","-19.576667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-04-22 16:23:50-03","UFPB","JPB","51742","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Magalhães, LCS; Yule, TS","297","Southern America","Brasil","Mato Grosso do Sul","Assentamento Andalucia.","202","202",NA,NA,"; HABITAT: Floresta Estacional Decídua.; DESC: Arbusto de 0.8 Fruto verde","JPB0051742","2009","02","08","Angiosperma","Dicotyledon","Müll.Arg.","Nioaque","-55.751222","-20.792889",NA,"Pott., A","-55.751222","-20.792889",NA,NA,"2009","09","15",NA,NA,NA,NA
"193","2020-04-22 16:23:50-03","UFPB","JPB","54507","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Macedo, A","IAC50743","Southern America","Brasil","Minas Gerais","Fazenda S. José do Lajiado","494","494",NA,NA,"; DESC: Arbusto espinhento; flores amarelas.","JPB0054507","2002","12","15","Angiosperma","Dicotyledon","Müll.Arg.","Campinas","-49.817778","-19.898889",NA,"Smith, SF","-49.817778","-19.898889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-04-22 16:23:51-03","UFPB","JPB","54679","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Mattos, J","13191","Southern America","Brasil","São Paulo","Reserva Florestal (Fazenda Campininha), Perto de Padua Sales.",NA,NA,NA,NA,"; HABITAT: Mata de Cerrado degradado.; DESC: Arbusto espinhoso.","JPB0054679","1965","12","22","Angiosperma","Dicotyledon","Müll.Arg.","Moji-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,"1978","07",NA,NA,NA,NA,NA
"195","2020-04-22 16:23:51-03","UFPB","JPB","54680","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Mantovani, W","1381","Southern America","Brasil","São Paulo","Reserva Florestal (Fazenda Campininha), Martinho Prado.",NA,NA,NA,NA,"; DESC: Arbusto 2,0-3,0 m de alt., petalas brancas.","JPB0054680","1980","11","20","Angiosperma","Dicotyledon","Müll.Arg.","Moji-Guaçu",NA,NA,NA,"Barbosa, MR",NA,NA,NA,NA,"1999","09",NA,NA,NA,NA,NA
"196","2020-04-22 16:23:51-03","UFPB","JPB","54681","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Godoi, JV; Pereira, DF","176","Southern America","Brasil","São Paulo","Reserva Florestal (Fazenda Campininha)",NA,NA,NA,NA,"; HABITAT: Mata da Figueira.; DESC: Arvoreta, ca.2,0m alt. Frutos verdes, negros posteriormente.","JPB0054681","1992","03","06","Angiosperma","Dicotyledon","Müll.Arg.","Moji-Guaçu",NA,NA,NA,"Barbosa, MR",NA,NA,NA,NA,"1999","09",NA,NA,NA,NA,NA
"197","2020-04-22 16:23:51-03","UFPB","JPB","54693","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","1656","Southern America","Brasil","São Paulo",NA,NA,NA,NA,NA,"; HABITAT: Restinga.; DESC: Trepadeira, botões verdes. Subosque.","JPB0054693","1993","11","25","Angiosperma","Dicotyledon","Müll.Arg.","Ubatuba","-44.927472","-23.348333",NA,"Rodrigues, RR","-44.927472","-23.348333",NA,NA,"1994",NA,NA,NA,NA,NA,NA
"198","2020-04-22 16:23:51-03","UFPB","JPB","54701","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Ivanauska, NM; Árbocz, GF; Silva, MMR; Zanella, J","1901","Southern America","Brasil","Mato Grosso","Fazenda Roncador, Trilha do Cachoerinha.",NA,NA,NA,NA,"; HABITAT: Floresta Aluvial (Floresta de Galeria).; DESC: Arvoreta de 3m. Frutos imaturos verdes.","JPB0054701","1997","03","27","Angiosperma","Dicotyledon","Müll.Arg.","Barra do Garças","-52.333333","-15.083333",NA,"Souza, VC","-52.333333","-15.083333",NA,NA,"1998","01","03",NA,NA,NA,NA
"199","2020-04-22 16:23:51-03","UFPB","JPB","54725","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Gorenstein, MR","16242","Southern America","Brasil","São Paulo","Estação Ecológica de Caetetus, Projeto  Métodos de inventário da biodiversidade arbórea, Biota/Fapesp.","540","540",NA,NA,"; HABITAT: Floresta Estacional Semidecidual.; DESC: Árvore.","JPB0054725","2005","06","15","Angiosperma","Dicotyledon","Müll.Arg.","Gália","-49.696389","-22.4125",NA,"Durigan, G; Franco, GADC","-49.696389","-22.4125",NA,NA,"2005","08",NA,NA,NA,NA,NA
"200","2020-04-22 16:23:51-03","UFPB","JPB","56300","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Pereira-Silva, G; et al.","7147","Southern America","Brasil","Goiás","Cerca de 300 m a Oeste da BR-060, na direção Corumbá/GO. Estrada de terra à 500 m da ponte sobre o rio Corumbá.",NA,"880",NA,NA,"; HABITAT: Mata de galeria; DESC: Subarbusto. Fruto imaturos verdes.","JPB0056300","2003","02","18","Angiosperma","Dicotyledon","Müll.Arg.","Alexania","-48.603333","-16.1425",NA,"Delprete, PG","-48.603333","-16.1425",NA,NA,"2008","02",NA,NA,NA,NA,NA
"201","2020-04-22 16:23:51-03","UFPB","JPB","57243","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Pereira-Silva, G; Moreira, GA","12460","Southern America","Brasil","Maranhão","Margem esquerda do ribeirão da Mata (estrada Estreito #?# São Pedro dos Crentes, km 75).","280","280",NA,NA,"; HABITAT: Mata de galeria.; DESC: Árvore com 4 m de altura. Fruto imaturos verde.","JPB0057243","2008","01","09","Angiosperma","Dicotyledon","Müll.Arg.","São Pedro dos Crentes","-46.928611","-6.904722",NA,"Delprete, P","-46.928611","-6.904722",NA,NA,"2008","02",NA,NA,NA,NA,NA
"202","2020-04-22 16:23:51-03","UFPB","JPB","57295","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Santos, AA; Pereira, JB","1972","Southern America","Brasil","Minas Gerais","A jusante da ponte de madeira, no rio Preto.","809","809",NA,NA,"; HABITAT: Antropizado, original mata ciliar.; DESC: Arbusto com 2 m de altura. Frutos imaturos verdes.","JPB0057295","2003","04","08","Angiosperma","Dicotyledon","Müll.Arg.","Cabeceira Grande","-47","-16.184167",NA,"Santos, FFM","-47","-16.184167",NA,NA,"2003","08","19",NA,NA,NA,NA
"203","2020-04-22 16:23:51-03","UFPB","JPB","57331","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Sevilha, AC; et al.","2114","Southern America","Brasil","Minas Gerais","Região da ponte sobre o rio Preto, a 29 km do entroncamento BsB/Unaí/Palmital #?# Divisa DF/MG.","850","850",NA,NA,"; HABITAT: Mata ciliar do rio Preto (antropizada).; DESC: Arvoreta com 3m de altura. Fruto imaturos verde.","JPB0057331","2002","02","14","Angiosperma","Dicotyledon","Müll.Arg.","Cabeceira Grande","-47.309444","-16.0375",NA,"Delprete, P","-47.309444","-16.0375",NA,NA,"2008","02",NA,NA,NA,NA,NA
"204","2020-04-22 16:23:51-03","UFPB","JPB","56319","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Pereira-Silva, G; et al.","7397","Southern America","Brasil","Goiás","Fazenda Córrego Fundo, Margem direita do rio Corumbá.",NA,"820",NA,NA,"; HABITAT: Cerrado (ecótono cerrado mata de galeria).; DESC: Árvore com 3 m de altura. Fruto imaturos verdes.","JPB0056319","2003","03","12","Angiosperma","Dicotyledon","Müll.Arg.","Silvania","-48.345556","-16.320278",NA,"Delprete, PG","-48.345556","-16.320278",NA,NA,"2008","02",NA,NA,NA,NA,NA
"205","2020-04-22 16:23:50-03","UFPB","JPB","54166","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Pessoa, MC; Ferreira, H D","817","Southern America","Brasil","Goiás","Setor 2, Ribeirão João Leite, 500 m antes do encontro com o Rio Meia Ponte.",NA,NA,NA,NA,"; DESC: Arvoreta ca. 4 m alt., flores cremes, frutos imaturos verdes.","JPB0054166","2013","06","25","Angiosperma","Dicotyledon","Müll.Arg.","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA
"206","2020-04-22 16:23:50-03","UFPB","JPB","54626","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Bovini, MG; Takayama, K; Takayama, H; et al.","2656","Southern America","Brasil","Mato Grosso do Sul","Estrada 262, km 459, entrada para Estância JL.",NA,NA,NA,NA,"; DESC: Arvoreta heliófila, com cerca de 3 metros de altura. Folhas membranáceas, concolores. Botões verdes. Corola esverdeada. Longos espinhos.","JPB0054626","2007","09","06","Angiosperma","Dicotyledon","Müll.Arg.","Terenos","-54.8602981567383","-20.4421997070312",NA,"Pessoa, MCR",NA,NA,"52758","auto","2013","05",NA,NA,NA,NA,NA
"207","2020-04-22 16:23:50-03","UFPB","JPB","54666","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Pinheiro, MHO","249","Southern America","Brasil","São Paulo","Jardim Botânico",NA,NA,NA,NA,"; HABITAT: Mata mesófila.; DESC: Arvoreta 4,5 de altura, flores brancas-frutos imaturos esverdeados.","JPB0054666","1997","01","07","Angiosperma","Dicotyledon","Müll.Arg.","Bauru","-49.060001373291","-22.3099994659424",NA,"Barbosa, MR",NA,NA,"29186","auto","1999","09",NA,NA,NA,NA,NA
"208","2020-04-22 16:23:50-03","UFPB","JPB","54667","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Pinheiro, MHO","205","Southern America","Brasil","São Paulo","Jardim Botânico",NA,NA,NA,NA,"; HABITAT: Cerrado.; DESC: Arvoreta 4 m de altura, flores brancas.","JPB0054667","1996","11","18","Angiosperma","Dicotyledon","Müll.Arg.","Bauru","-49.060001373291","-22.3099994659424",NA,"Barbosa, MR",NA,NA,"29186","auto","1999","09",NA,NA,NA,NA,NA
"209","2020-04-22 16:23:50-03","UFPB","JPB","54655","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Marcondes-Ferreira, W; Müller, C; Venturi, LL; Belinello, R","1087","Southern America","Brasil","São Paulo","Beira da estrada - Rifaina.",NA,NA,NA,NA,"; HABITAT: Cerrado.; DESC: Arbusto ca. 1,8m, flores brancas.","JPB0054655","1994","11","13","Angiosperma","Dicotyledon","Müll.Arg.","Igarapava","-47.7400016784668","-20.0300006866455",NA,"Barbosa, MR",NA,NA,"23637","auto","1999","09",NA,NA,NA,NA,NA
"210","2020-04-22 16:23:50-03","UFPB","JPB","54656","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Moncaio, E; Basso, ME; Souza, JP; Barraca, SA","223","Southern America","Brasil","São Paulo","Fazenda Figueira, Cerca de 12 Km de Paulo de Faria em direção a Riolândia.",NA,NA,NA,NA,"; HABITAT: Cerradão pertubados - mata ciliar com brejo adjacente.; DESC: 2,5 m altura; flores brancas. Mata ciliar.","JPB0054656","1994","10","13","Angiosperma","Dicotyledon","Müll.Arg.","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,"Barbosa, MR",NA,NA,"29574","auto","1999","09",NA,NA,NA,NA,NA
"211","2020-04-22 16:23:51-03","UFPB","JPB","54678","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Kuhlmann, M","4304","Southern America","Brasil","São Paulo","Boraceia, Bacia do Rio Claro.",NA,NA,NA,NA,NA,"JPB0054678","1957","11","22","Angiosperma","Dicotyledon","Müll.Arg.","Salesopolis","-45.8400001525879","-23.5300006866455",NA,"Barbosa, MR",NA,NA,"18032","auto","1997","05",NA,NA,NA,NA,NA
"212","2020-04-22 16:23:50-03","UFPB","JPB","54500","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Bianchini, RS; Grantsau, I; Simone, LW","1572","Southern America","Brasil","São Paulo","Vila de Paranapiacaba. Perto do Olho D'água.",NA,NA,NA,NA,"; DESC: Subarbusto espinescente, ramos escandentes, flores brancas aromáticas.","JPB0054500","2003","08","28","Angiosperma","Dicotyledon","Müll.Arg.","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"213","2020-04-22 16:23:50-03","UFPB","JPB","54669","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Bernacci, LC; Belinello, R; Andrande, PRP; Camargo, O","744","Southern America","Brasil","São Paulo","Estação Experimental do IAC, Cerrado antropizado, utilizado como pastagem.",NA,NA,NA,NA,"; HABITAT: Cerrado.; DESC: Arvoreta ca. 4m alt., flores brancas.","JPB0054669","1994","11","28","Angiosperma","Dicotyledon","Müll.Arg.","Votuporanga","-49.9700012207031","-20.4200000762939",NA,"Barbosa, MR",NA,NA,"20562","auto","1999","09",NA,NA,NA,NA,NA
"214","2020-04-22 16:23:51-03","UFPB","JPB","54671","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Bernacci, LC; Schiamarelli, A; Moreira, JLA; Andrande, PRP; Belinello, R; Silva, AMC","1604","Southern America","Brasil","São Paulo","Estação Experimental do IAC, Remanescente de cerrado, próximo a riacho.",NA,NA,NA,NA,"; HABITAT: Cerrado.; DESC: Arvoreta ca. 6m alt., flores esbranquiçadas, frutos imaturos.","JPB0054671","1995","05","15","Angiosperma","Dicotyledon","Müll.Arg.","Votuporanga","-49.9700012207031","-20.4200000762939",NA,"Barbosa, MR",NA,NA,"20562","auto","1999","09",NA,NA,NA,NA,NA
"215","2020-10-14 10:05:57-03","FURB","FURB","42756","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Santos, A.A.; Pereira, J.B.","1972",NA,"Brasil","Minas Gerais","a justante da ponte de madeira, no rio Preto.","809","809",NA,NA,"ambiente antropizado; relevo inclinado; substrato cascalhento; área de influência da AHE Queimado; ramos com muitos espinhos Habitat: mata ciliar Habito: arbustiva; Fruto preto;","FURB40667","2003","04","08",NA,NA,"Müll.Arg.","Cabeceira Grande","-47","-16.1841666","FURB40667","Ferreira, F","-47.0000000","-16.1841666",NA,NA,"2003","08","12",NA,NA,NA,NA
"216","2020-10-14 10:05:57-03","FURB","FURB","42720","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Walter, B.M.T.; Santos, A.A.","5134",NA,"Brasil","Minas Gerais","Fazenda São Bento. Região do rio Bezerra (antropizada); estreita.",NA,NA,NA,NA,"em área de influência do futuro reservatório do AHE Queimado; Substrato: solo argilo-arenoso com serrapilheira superficial; Relevo: plano no local","FURB04792","2002","02","14",NA,NA,"Müll.Arg.","Cabeceira Grande","-47.0905990600586","-16.0296993255615","FURB04792","Walter, BMT",NA,NA,"31320","auto","2011","05",NA,NA,NA,NA,NA
"217","2019-03-16 17:26:36-03","UNEMAT","HERBAM","21865","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Sardelli, L.F.","3267Equipe 6 -",NA,"Brasil","Mato Grosso","Resgate de FLORA da UHE Colíder. Lote B de supress","276","276",NA,NA,NA,"HERBAM021865","2015","02","18",NA,NA,"Müll. Arg.","Colíder","-55.4508018493652","-10.8177995681763",NA,"Ferneda Rocha, LC; Melo, JAM","-8788889","-652642","78569","auto","2015",NA,NA,NA,NA,NA,NA
"218","2021-03-21 19:38:19-03","UFC","EAC","34927","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Costa, R.C.","s.n.","Southern America","Brasil","Ceará","RPPN Serra das Almas - Melancias",NA,NA,NA,NA,"Fanerófito, arbusto; Mata seca","EAC0034927","2003","05","07","Dicotyledon",NA,"Müll.Arg.","Crateús","-40.6775016784668","-5.1783299446106",NA,"Souza, E.B.",NA,NA,"43216","auto","2016","09","13",NA,NA,NA,NA
"219","2021-03-21 19:38:19-03","UFC","EAC","27113","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Delprete, P.G.; Cavalcanti, F.S.; et al.","s.n.6","Southern America","Brasil","Ceará","Serra de Baturité, Sítio Limoeiro, perto de um riacho seco, vegetação muito perturbada",NA,NA,NA,NA,"Arbusto 2-3m, com espinhos em pares nas axilas das folhas, folhas membranáceas, estéril","EAC0027113","1998","11","11","Dicotyledon",NA,"Müll.Arg.","Guaramiranga","-38.916667","-4.233333",NA,NA,"-38.916667","-4.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-21 19:38:19-03","UFC","EAC","27148","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Delprete, P.G.; Cavalcanti, F.S.; et al.","6899","Southern America","Brasil","Ceará","Serra de Maranguape, Divisa com mum. Caucaia, trilha de pousada Serra Verde para Derretida",NA,NA,NA,NA,"Arbustinho ca 2m, folhas membranáceas, discolores, estéril","EAC0027148","1998","11","07","Dicotyledon",NA,"Müll.Arg.","Maranguape","-38.7","-3.9",NA,"Souza, E.B.","-38.7","-3.9",NA,NA,"2016","09","13",NA,NA,NA,NA
