"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1260","2017-03-06 08:50:22-03","F","FMNH-SEEDPLANTS","V0198783F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,"R. Vasquez et al.","12491","1989","8","South America","Colombia","Nariño",NA,"-78","1.5",NA,NA,"V0198783F","V0198783F_01",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1261","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198784F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198784F","V0198784F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1262","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198785F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198785F","V0198785F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1263","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198786F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198786F","V0198786F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1264","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198787F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198787F","V0198787F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1265","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198788F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198788F","V0198788F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1266","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198789F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198789F","V0198789F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1267","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198790F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198790F","V0198790F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1268","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198791F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0198791F","V0198791F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1269","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198794F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198794F","V0198794F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1270","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198795F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198795F","V0198795F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1271","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198796F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0198796F","V0198796F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1272","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198797F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0198797F","V0198797F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1273","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198798F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0198798F","V0198798F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1274","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198799F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0198799F","V0198799F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1275","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198800F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0198800F","V0198800F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1276","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198801F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0198801F","V0198801F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1277","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198802F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0198802F","V0198802F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1278","2019-07-03 15:51:54-03","F","FMNH-SEEDPLANTS","V0522670F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,"N. Castaño","4100","2015","4","South America","Colombia","Amazonas",NA,"-72","-1",NA,NA,"V0522670F",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1279","2019-09-04 17:57:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","granulosus","Oryctanthus granulosus",NA,"Holotype","A. Ducke","2530","1901","12","South America","Brazil","Pará",NA,"-53","-4",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1280","2019-09-04 17:57:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","granulosus","Oryctanthus granulosus",NA,"Isotype","A. Ducke","2530","1901","12","South America","Brazil","Pará",NA,"-53","-4",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1281","2019-01-23 11:15:35-02","F","FMNH-SEEDPLANTS","V0062268F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","granulosus","Oryctanthus granulosus",NA,"Isotype","A. Ducke","2530","1901","12","South America","Brazil","Pará",NA,"-53","-4",NA,NA,"V0062268F","V0062268F_01",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1282","2019-01-23 11:32:59-02","F","FMNH-SEEDPLANTS","V0093437F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","granulosus","Oryctanthus granulosus",NA,"Isotype","A. Ducke","2530","1901","12","South America","Brazil","Pará",NA,"-53","-4",NA,NA,"V0093437F","V0093437F_01",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1283","2019-09-04 19:18:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","attenuatus","Struthanthus attenuatus",NA,"Type [status unknown]","J. B. E. Pohl",NA,"1828",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1284","2015-03-07 08:41:16-03","F","FMNH-SEEDPLANTS","V0200583F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","attenuatus","Struthanthus attenuatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200583F","V0200583F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1285","2015-03-07 08:06:46-03","F","FMNH-SEEDPLANTS","V0200628F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200628F","V0200628F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1286","2015-03-07 08:06:46-03","F","FMNH-SEEDPLANTS","V0200629F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200629F","V0200629F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1287","2015-03-07 08:06:46-03","F","FMNH-SEEDPLANTS","V0200630F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200630F","V0200630F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1288","2015-03-07 08:06:46-03","F","FMNH-SEEDPLANTS","V0200631F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200631F","V0200631F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1289","2015-03-07 08:06:46-03","F","FMNH-SEEDPLANTS","V0200632F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200632F","V0200632F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1290","2015-03-07 08:06:46-03","F","FMNH-SEEDPLANTS","V0200633F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200633F","V0200633F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1291","2015-03-07 08:06:46-03","F","FMNH-SEEDPLANTS","V0200634F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200634F","V0200634F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1292","2015-03-07 08:19:21-03","F","FMNH-SEEDPLANTS","V0200635F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200635F","V0200635F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1293","2015-03-07 08:19:21-03","F","FMNH-SEEDPLANTS","V0200636F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200636F","V0200636F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1294","2015-03-07 08:19:21-03","F","FMNH-SEEDPLANTS","V0200637F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200637F","V0200637F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1295","2015-03-07 08:19:21-03","F","FMNH-SEEDPLANTS","V0200638F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200638F","V0200638F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1296","2015-03-07 08:19:21-03","F","FMNH-SEEDPLANTS","V0200639F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200639F","V0200639F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1297","2015-03-07 08:19:21-03","F","FMNH-SEEDPLANTS","V0200641F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200641F","V0200641F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1298","2015-03-07 08:16:20-03","F","FMNH-SEEDPLANTS","V0200642F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200642F","V0200642F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1299","2015-03-07 08:16:20-03","F","FMNH-SEEDPLANTS","V0200643F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200643F","V0200643F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1300","2015-03-07 08:16:20-03","F","FMNH-SEEDPLANTS","V0200644F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0200644F","V0200644F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1301","2015-03-07 08:16:20-03","F","FMNH-SEEDPLANTS","V0200645F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200645F","V0200645F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1302","2015-03-07 08:16:20-03","F","FMNH-SEEDPLANTS","V0200646F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200646F","V0200646F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1303","2015-03-07 08:16:20-03","F","FMNH-SEEDPLANTS","V0200647F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200647F","V0200647F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1304","2015-03-07 08:16:20-03","F","FMNH-SEEDPLANTS","V0200648F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200648F","V0200648F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1305","2015-03-07 03:59:35-03","F","FMNH-SEEDPLANTS","V0200649F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200649F","V0200649F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1306","2015-03-07 03:59:35-03","F","FMNH-SEEDPLANTS","V0200650F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200650F","V0200650F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1307","2015-03-07 03:59:35-03","F","FMNH-SEEDPLANTS","V0200651F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200651F","V0200651F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1308","2015-03-07 03:59:35-03","F","FMNH-SEEDPLANTS","V0200652F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0200652F","V0200652F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1309","2020-04-29 16:29:59-03","UFVJM","HDJF","2097","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart. ex Schult. f.",NA,"Pena, FSR","CMD329","2011","11","Southern America","Brasil","Minas Gerais","Cava do Sapo","-43.4325","-18.908333",NA,NA,"HDJF002097","HDJF002097_01",NA,NA,"Conceição do Mato Dentro",NA,NA,NA,NA,NA,"-43.4325","-18.908333",NA,NA,NA,NA,NA,NA,NA,NA
"1310","2019-01-25 15:42:01-02","IAC","IAC","12371","S","Plantae",NA,NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Tiegh.",NA,"G.A. Black","2307","1948","01",NA,"Brasil","Pará","Fordlândia","-54.7083","-2.4431",NA,"Plantas recebidas do Instituto Agronômico do Norte, do Sr J.M.Pires, em Maio de 1950",NA,NA,"M. Sugiyama","05","Santarém",NA,NA,NA,NA,NA,"-54.7083","-2.4431","1997","12","05",NA,NA,NA,NA,NA
"1311","2019-01-25 15:42:01-02","IAC","IAC","13814","S","Plantae",NA,NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Tiegh.",NA,"W.A. Ducke","36","1942","08",NA,"Brasil","Amazonas","Estrada do Aleixo, Km 13","-60.025","-3.1019",NA,"Plantas da Amazonia",NA,NA,"M. Sugiyama","11","Manaus",NA,NA,NA,NA,NA,"-60.0250","-3.1019","1997","12","11",NA,NA,NA,NA,NA
"1312","2019-01-25 15:42:01-02","IAC","IAC","54979","S","Plantae",NA,NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Tiegh.",NA,"V.F. Kinupp; E.G. Silva; R.N.A. Silva & C.S. Caires","4025","2009","11",NA,"Brasil","Amazonas","Campus Zona Leste","-60.025","-3.1019",NA,NA,NA,NA,"V.F. Kinupp","28","Manaus",NA,NA,NA,NA,NA,"-60.0250","-3.1019","2009","11","28",NA,NA,NA,NA,NA
"1313","2019-01-25 15:42:01-02","IAC","IAC","7365","S","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"A.S. Lima","s/nº","1943","12",NA,"Brasil","São Paulo","IAC, Estação Experimental, área nativa","-46.668492","-22.694886",NA,NA,NA,NA,"B.A. Moreira","11","Monte Alegre do Sul",NA,NA,NA,NA,NA,"-46.668492","-22.694886","1997","06","11",NA,NA,NA,NA,NA
"1314","2019-01-25 15:35:14-02","IAC","IAC","7366","S","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"A.S. Lima","s/nº","1943","12",NA,"Brasil","São Paulo","IAC, Estação Experimental, área nativa","-46.668492","-22.694886",NA,NA,NA,NA,"D.M. Dedecca","11","Monte Alegre do Sul",NA,NA,NA,NA,NA,"-46.668492","-22.694886","1959","03","06",NA,NA,NA,NA,NA
"1315","2020-01-27 18:25:03-03","IAC","IAC","8013","S","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"R. Góes","156","1945","09",NA,"Brasil","São Paulo","IAC, Estação Experimental, área nativa","-46.668492","-22.694886",NA,"Nome popular: erva-de-passarinho",NA,NA,"M. Sugiyama","27","Monte Alegre do Sul",NA,NA,NA,NA,NA,"-46.668492","-22.694886","1997","12","27",NA,NA,NA,NA,NA
"1316","2020-07-23 12:10:16-03","CEPLAC","CEPEC","62787","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,"R. Mello-Silva",NA,"1986","07",NA,"Brasil","Minas Gerais","Corrego Escurinha.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"C. T. Rizzini","23","GRÃO MOGOL",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1317","2020-07-23 12:10:16-03","CEPLAC","CEPEC","26768","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis",NA,NA,"Grupo Pedra do Cavalo","517","1980","08",NA,"Brasil","Bahia","Vale dos Rios Paraguaçu e Jacuipe.","-39.083333","-12.533333",NA,NA,NA,NA,"Grupo Pedra do Cavalo","14","CACHOEIRA",NA,NA,NA,NA,NA,"39W5'0","12S32'0",NA,NA,NA,NA,"30/12/1980",NA,NA,NA
