"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"48","2019-12-04 15:25:01-03","PUCPR","HUCP","19794","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard, Kersten","Selusniaki, M","Selusniaki, M","2008","01",NA,"Brasil","São Paulo","Mairiporã","Mato Dentro","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,"HUCP00012346","HUCP00012346","2033",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA
"49","2019-12-04 15:25:01-03","PUCPR","HUCP","20320","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard, Kersten","Selusniaki, M","Acra, LA","2009","09","10","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012294","HUCP00012294","242",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"50","2019-12-04 15:25:01-03","PUCPR","HUCP","18304","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard, Kersten","Selusniaki, M","Selusniaki, M","2006","05",NA,"Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012252","HUCP00012252","1164",NA,NA,NA,"Eudicotiledonea",NA,"2007",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"51","2019-12-04 15:25:01-03","PUCPR","HUCP","16910","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard, Kersten","Selusniaki, M",NA,"2005","09","03","Brasil","Paraná","Curitiba","Parque Municipal do Passaúna","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012272","HUCP00012272","536",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"52","2019-12-04 15:25:01-03","PUCPR","HUCP","18836","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard, Kersten","Selusniaki, M","Selusniaki, M; Moledo, R","2007","10","06","Brasil","Paraná","Curitiba","Parque Municipal do Passaúna","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012200","HUCP00012200","1318",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"53","2019-12-04 15:25:01-03","PUCPR","HUCP","23210","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard, Kersten","Lozano, E","Lozano, E; Boher, D; Daniel, VA","2012","11","05","Brasil","Paraná","Curitiba","Umbará, Próximo a BR 116.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"54","2020-02-08 08:44:25-03","NBC","NL-BOTANY","U.1169903","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Lindeman JC; Haas JH de","1966","11","23","Brazil",NA,NA,"Flora Brasiliae Australis. Est. Paraná. Parque Nacional do Iguaçú. Rainforest 2 1/2 km W. of road to Capanema, S. of Jardinópolis.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1169903 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1169903","NL-U1169903",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L 0369993","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Lanjouw J; Lindeman JC",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200369993 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0369993",NA,NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.1055738","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Hatschbach GG","1946","09","08","Brazil","Paraná",NA,"Estado do Paraná, Piraquara, Borda do Campo, Passo do Cercado.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1055738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1055738","NL-L1055738",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.1134000","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Hatschbach GG","1946","09","08","Brazil","Paraná",NA,"Estado do Paraná, Piraquara, Borda do Campo, Passo do Cercado.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1134000 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1134000","NL-L1134000",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.2291217","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Reitz R; Klein RM","1963","09","14","Brazil",NA,NA,"Plantas de Santa Catarina. Vacas Gordas, Lajes. Campo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2291217 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2291217","NL-L2291217",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.2291218","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Reitz R; Klein RM","1963","09","14","Brazil",NA,NA,"Plantas de Santa Catarina. Ipema, Lajes. Orla de capão.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2291218 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2291218","NL-L2291218",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.2291219","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Reitz R","1945","08","10","Brazil",NA,NA,"Plantas de Santa Catarina. Sombrio. Brejo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2291219 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2291219","NL-L2291219",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.2291220","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Klein RM","1962","09","14","Brazil",NA,NA,"Plantas de Santa Catarina. Rio Corrente, Santa Cecilia. Pinhal.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2291220 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2291220","NL-L2291220",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.2291221","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Pedersen TM","1969","10","09","Argentina",NA,NA,"Estancia,Garruchos' Dep. Santo Tomé Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2291221 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2291221","NL-L2291221",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.2291222","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Ferreira F","1974","09","20","Brazil",NA,NA,"Capanema (mun. Curitiha) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2291222 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2291222","NL-L2291222",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.2291223","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Hatschbach GG","1972","09","23","Brazil",NA,NA,"Bacacheri (mun. Curitiba) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2291223 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2291223","NL-L2291223",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.2291226","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Hatschbach GG","1946","09","08","Brazil","Paraná",NA,"Estado do Paraná, Piraquara, Borda do Campo, Passo do Cercado.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2291226 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2291226","NL-L2291226",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.2291228","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Hatschbach GG","1946","09","08","Brazil","Paraná",NA,"Estado do Paraná, Piraquara, Borda do Campo, Passo do Cercado.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2291228 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2291228","NL-L2291228",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.2291229","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Reitz R; Klein RM","1957","10","17","Brazil",NA,NA,"Plantas de Santa Catarina. Morre Iquererim, Campo Alegre. Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2291229 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2291229","NL-L2291229",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 08:44:25-03","NBC","NL-BOTANY","L.2291230","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Düsen P","1909","09","02","Brazil",NA,NA,"Paraná: Curity ba, in paluclosis.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2291230 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2291230","NL-L2291230",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 08:44:25-03","NBC","NL-BOTANY","U 0276433","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"Parque Nacional do Iguaçú",NA,NA,NA,NA,NA,NA,"rain forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276433 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276433",NA,NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw14029a",NA,NA,NA
"70","2020-02-08 08:44:25-03","NBC","NL-BOTANY","U 0277660","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"savanna thicket<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277660 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277660",NA,NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw14117",NA,NA,NA
"71","2020-02-08 08:44:25-03","NBC","NL-BOTANY","U.1169846","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Tressens SG","Arbo MM; et al.","1996","12","04","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1169846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1169846","NL-U1169846",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0143572",NA,NA,NA
"72","2020-02-08 08:44:25-03","NBC","NL-BOTANY","U.1169847","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Herter WG","1933","11","01","Uruguay",NA,NA,"Plantae Uruguayenses Exsiccatae. Dep. de Treinta y Tres. Loc. Dit. Tacuari.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1169847 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1169847","NL-U1169847",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 08:44:25-03","NBC","NL-BOTANY","U.1169904","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Lindeman JC; Haas JH de","1966","12","28","Brazil",NA,NA,"Flora Brasiliae Australis. Est. Paraná. Rio Grande do Sul. Ca. 10 km S. of Vacaria, 219 km from Pôrto Alegre.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1169904 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1169904","NL-U1169904",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 08:44:25-03","NBC","NL-BOTANY","U.1169905","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Prance GT; Silva NT","1964","09","13","Brazil",NA,NA,"Exploration of New Brazilian Highways. Brasília, Federal District. Road Brasília to Taguatinga.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1169905 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1169905","NL-U1169905",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 08:44:25-03","NBC","NL-BOTANY","U.1778061","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Pirani JR","Irwin HS; Grear JW; Souza R; Reis dos Santos R","1966","07","14","Brazil",NA,NA,"Brasília, Jardim Zoológico.","-47.916667","-15.783333","-47.916667","-15.783333",NA,NA,"Disturbed gallery forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1778061 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1778061","NL-U1778061",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0069869",NA,NA,NA
"76","2020-02-08 08:44:25-03","NBC","NL-BOTANY","WAG.1507207","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Pirani JR","Irwin HS; Grear JW; Souza R; Reis dos Santos R","1966","07","14","Brazil",NA,NA,"Brasília, Jardim Zoológico.","-47.916667","-15.783333","-47.916667","-15.783333",NA,NA,"Disturbed gallery forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1507207 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1507207","NL-WAG1507207",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae","WAG0361060",NA,NA,NA
"77","2020-02-08 08:44:26-03","NBC","NL-BOTANY","AMD.75334","PreservedSpecimen","Plantae","Cardiopteridaceae","Villaresia","cuspidata","Villaresia cuspidata","Miers",NA,"Herter WG","1933","11","01","Uruguay",NA,NA,"Dep. de Treinta y Tres, Dict. Tacuari.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.75334 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD75334","NL-AMD75334",NA,"Southern America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-11-04 11:04:29-03","ESALQ","ESA","84103","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard","Keller, H.","Keller, H.","2002","10","19","Argentina","Misiones","Montecarlo",NA,NA,NA,NA,NA,NA,NA,NA,"ESA084103","ESA084103","1980.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:04:29-03","ESALQ","ESA","37658","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard","Mazine, F.F.","Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","1997","12","13","Brasil","São Paulo","Apiaí","Estrada para Pinhalzinho/Apiaí, 11km de Bom Sucesso de Itararé. Floresta ombrófila mista, beira de estrada","-490.437","-242.007","-490,437","-242,007",NA,NA,"Árvore com 3m, em local brejoso, fruto maduro negro","ESA037658","ESA037658","628.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:04:29-03","ESALQ","ESA","2361","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard","Hatschbach, G.","Hatschbach, G.","1983","11","08","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"ESA002361","ESA002361","47101.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"81","2020-11-04 11:04:29-03","ESALQ","ESA","62932","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha",NA,NA,"Souza, L.R.M. et al.","1998","07","29","Brasil","Paraná","Ipiranga",NA,"-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,"ESA062932","ESA062932",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA
"82","2020-11-04 11:04:29-03","ESALQ","ESA","80451","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Hatschbach, G.","Imaguire, N.","1968","07","30","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"ESA080451","ESA080451","2108.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"83","2020-11-04 11:04:29-03","ESALQ","ESA","62889","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha",NA,NA,"Vieira, A.O.S. et al.","1999","06","08","Brasil","Paraná","Tamarana",NA,"-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,"ESA062889","ESA062889",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23681","auto",NA,NA,NA,NA,NA
"84","2020-11-04 11:04:29-03","ESALQ","ESA","36524","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Martius) Howard","Hatschbach, G.","Maschio, W. Souza, A.","1995","10","13","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"ESA036524","ESA036524","95.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"85","2020-11-04 11:04:29-03","ESALQ","ESA","20006","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard","Jarenkow, J.A.","Jarenkow, J.A.","1988","10","29","Brasil","Rio Grande do Sul","Capão do Leão",NA,"-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,NA,"ESA020006","ESA020006","1001.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"28605","auto",NA,NA,NA,NA,NA
"86","2020-11-04 11:04:29-03","ESALQ","ESA","13228","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard","Mazine, F.F. & Souza, V.C.","Ribeiro, C.A. ; Rocha, Y.T.","1991","07","05","Brasil","São Paulo","Araçoiaba da Serra",NA,"-47.6100006103516","-23.5",NA,NA,NA,NA,NA,"ESA013228","ESA013228",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"18496","auto",NA,NA,NA,NA,NA
"87","2020-11-04 11:04:29-03","ESALQ","ESA","35684","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Mazine, F.F.","Hoehne, W.","1951","08","05","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"ESA035684","ESA035684",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"88","2020-11-04 11:04:29-03","ESALQ","ESA","21821","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Miers) Howard","Ivanauskas, N.M.","Tamashiro, J.Y. et al.","1995","06","12","Brasil","São Paulo","Lençóis Paulista",NA,"-48.7999992370605","-22.5900001525879",NA,NA,NA,NA,NA,"ESA021821","ESA021821","1098.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"29915","auto",NA,NA,NA,NA,NA
"89","2020-11-04 11:04:29-03","ESALQ","ESA","4254","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Martius) Howard","Catharino, E.L.M.","Catharino, E.L.M.","1984","10","14","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA004254","ESA004254",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
