"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","relationshipType","relatedCatalogItem","class","fieldNumber","infraspecificEpithet","sex"
"340","2020-10-14 10:00:18-03","FURB","FURB","28158","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Bonnet, A","2010","08","25","Vieira, F.C.S.; Carvalho, R.V. & Tomporowski, H.","2010","03","20","Brasil","Santa Catarina","Itapoá",NA,"-48.69","-26.1","-48.6900000","-26.1000000","20","20","Florística IFFSC 1069 (Epífita) Habitat: Floresta Ombrófila Densa; Habito: epífita; flor amarela","FURB20397","FURB20397","2272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-10-14 10:00:18-03","FURB","FURB","28219","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Rodrigues, AV","2010","09","14","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","10","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","Epífita IFFSC e466c (Abaixo de 4m) - sobre o forófito 2C Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea;","FURB20395","FURB20395","2750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-10-14 10:00:18-03","FURB","FURB","28237","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Dreveck, S","2010","08","25","Dreveck, S.","2010","07","06","Brasil","Santa Catarina","Bombinhas","Praia Mariscal.","-48.51","-27.18","-48.5100000","-27.1800000","5","5","Florística IFFSC 526","FURB20398","FURB20398","2301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-10-14 10:00:18-03","FURB","FURB","28318","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cadorin, TJ","2010","07","10","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","07","10","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.87","-27.45","-48.8700000","-27.4500000","710","710","Epífita IFFSC e388b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa Montana; Estágio Avançado; interior do fragmento Habito: epífita; flor escapo floral vermelho, flor amarela","FURB20396","FURB20396","2958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-10-14 10:00:18-03","FURB","FURB","28486","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Costa, A","2011","02","10","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.","-48.7558333","-27.8933333","-48.7558333","-27.8933333","295","295","Florística IFFSC 226 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio mosaicos de inicial, médio a avançado; interior do fragmento Habito: epífita; flor amarela","FURB20374","FURB20374","4967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-10-14 10:00:18-03","FURB","FURB","34200","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Korte, A","2011","03","22","Korte, A.","2011","02","22","Brasil","Santa Catarina","São Francisco do Sul","Praia do Ervino / Parque Estadual do Acaraí.","-48.6105556","-26.3933333","-48.6105556","-26.3933333","2","2","Florística IFFSC 8012 (Epífita) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: epífita; flor amarela","FURB20465","FURB20465","5758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-10-14 10:00:18-03","FURB","FURB","28740","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schmitt, JL","2010","06","09","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","09","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","787","787","Epífita IFFSC e573b (Abaixo de 4m) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto verde;","FURB20369","FURB20369","2681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-10-14 10:00:18-03","FURB","FURB","28895","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Verdi, M","2010","07","02","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","07","02","Brasil","Santa Catarina","São Bonifácio","Rio Poncho.","-48.8697223","-27.99","-48.8697223","-27.9900000","623","623","Florística IFFSC 198 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor bráctea vermelha, flor amarela","FURB20456","FURB20456","5147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-10-14 10:00:18-03","FURB","FURB","29112","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schmitt, JL","2010","05","17","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","17","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.59","-28.62","-49.5900000","-28.6200000","479","479","Epífita IFFSC e47b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor bráctea vermelha","FURB20435","FURB20435","2381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-10-14 10:00:18-03","FURB","FURB","29403","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schmitt, JL","2010","09","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","30","Brasil","Santa Catarina","Porto Belo","Margem da BR 101.","-48.6019444","-27.1494444","-48.6019444","-27.1494444","6","6","Epífita IFFSC e8002c (Abaixo de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor botão floral amarelo","FURB20439","FURB20439","2901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-10-14 10:00:18-03","FURB","FURB","29526","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Sobral, M","2010","08","15","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","23","Brasil","Santa Catarina","Águas Mornas","rio Cubatão.","-48.9608333","-27.8097222","-48.9608333","-27.8097222","620","620","Florística IFFSC 253 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: epífita; flor brácteas vermelhas","FURB20431","FURB20431 FURB20431_1","3154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-10-14 10:00:18-03","FURB","FURB","29711","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Rodrigues, AV","2010","10","04","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","-48.8700000","-28.0800000","517","517","Florística IFFSC 173 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor bráctea vermelha, flor amarela","FURB20438","FURB20438","5030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-10-14 10:00:18-03","FURB","FURB","29793","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Korte, A","2010","09","30","Korte, A.; Kniess, A.","2010","06","24","Brasil","Santa Catarina","Vitor Meireles","Jacú-Paca.","-49.77","-26.8216667","-49.7700000","-26.8216667","701","701","Florística IFFSC 742 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor brácteas vermelhas e amarelas","FURB20430","FURB20430","3870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-10-14 10:00:18-03","FURB","FURB","30771","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Korte, A","2010","08","18","Korte, A.; Kniess, A.","2010","08","18","Brasil","Santa Catarina","Joinville","Barragem do 8º Salto - Serra do Piraí.","-49.0505556","-26.2802778","-49.0505556","-26.2802778","698","698","Florística IFFSC 1026 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB20368","FURB20368","4096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-10-14 10:00:18-03","FURB","FURB","30774","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Korte, A","2010","10","15","Korte, A.; Kniess, A.","2010","08","24","Brasil","Santa Catarina","Corupá","Palmeiras II.","-49.41","-26.46","-49.4100000","-26.4600000","938","938","Florística IFFSC 951 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor inflorescência vermelha","FURB20436","FURB20436","4180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-10-14 10:00:18-03","FURB","FURB","31591","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schmitt, JL","2010","10","12","Schmitt, J.L.; Caglioni, E.","2010","10","12","Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.8697223","-28.1647222","-48.8697223","-28.1647222","666","666","Epífita IFFSC e148b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor botão floral amarelo","FURB20392","FURB20392","3065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-10-14 10:00:18-03","FURB","FURB","32293","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Kessous, I. M.","2018","04","27","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.4122222","-27.1788889","-49.4122222","-27.1788889","783","783",NA,"FURB20729","FURB20729","5236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-10-14 10:00:18-03","FURB","FURB","33336","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Korte, A","2010","11","24","Korte, A.","2010","11","24","Brasil","Santa Catarina","Garuva","Estrada Bonita (Serra do Quiriri).","-48.9605556","-26.1002778","-48.9605556","-26.1002778","800","800","Florística IFFSC 1066b (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita;","FURB20382","FURB20382","5141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-10-14 10:00:18-03","FURB","FURB","33821","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Verdi, M","2011","01","20","Verdi, M.; Dreveck, S.","2010","10","12","Brasil","Santa Catarina","São Bento do Sul","Rio dos Bugres - Estrada Saraiva - APA Rio Vermelho/Humbold.","-49.3516667","-26.3130556","-49.3516667","-26.3130556","647","647","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: epífita; flor amarela","FURB20376","FURB20376","5766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-10-14 10:00:18-03","FURB","FURB","33841","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Verdi, M","2010","10","14","Verdi, M.; Dreveck, S.","2010","10","14","Brasil","Santa Catarina","São Bento do Sul","Braço Esquerdo - APA Rio Vermelho/Humbold.","-49.2366666","-26.3669445","-49.2366666","-26.3669445","334","334","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor bráctea vermelha e flor amarela","FURB20444","FURB20444","5805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-10-14 10:00:18-03","FURB","FURB","34057","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Korte, A","2011","03","09","Korte, A.; Rigon-Junior, M.J.","2011","02","04","Brasil","Santa Catarina","Massaranduba","Serra do Jacu.","-49.0505556","-26.5502778","-49.0505556","-26.5502778","617","617","Florística IFFSC 909 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: epífita;","FURB20454","FURB20454","5882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-10-14 10:00:18-03","FURB","FURB","42173","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Kessous, I. M.","2018","04","27","Funez, L.A.; Gasper, A.L. de; Bittencourt, F.; Vieira, C. & Kassner-Filho, A.","2013","10","05","Brasil","Santa Catarina","Blumenau","Morro do Sapo, Parque Nacional Serra do Itajaí.","-49.0944444","-27.0644444","-49.0944444","-27.0644444","100","100",NA,"FURB20720","FURB20720","2213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-10-14 10:00:18-03","FURB","FURB","43395","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Kessous, I. M.","2018","04","27","Gasper, A.L. de; Funez, L.A. & Vieira, C.","2013","12","03","Brasil","Santa Catarina","Rio do Sul","Estrada Rio do Sul-Lontras.","-49.5402777","-27.2475","-49.5402777","-27.2475000","720","720","Projeto REFLORA FAPESC 14843/2011-1. Habitat: floresta Habito: epífita; flor brácteas vermelhas","FURB20719","FURB20719","3273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-10-14 10:00:18-03","FURB","FURB","43611","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Kessous, I. M.","2018","04","27","Gasper, A.L. de; Funez, L.A.","2014","02","14","Brasil","Santa Catarina","Luiz Alves","Braço Serafim.","-48.9963889","-26.7636111","-48.9963889","-26.7636111","200","200","Projeto REFLORA FAPESC 14843/2011-1 Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: flor brácteas vermelhas e amarelas","FURB20714","FURB20714","3523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-08 08:50:53-03","FURB","FURB","43735","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Kessous, I. M.","2018","04","27","Funez, L.A.","2014","02","14","Brasil","Santa Catarina","Rodeio","Morro do Ipiranga.","-49.3766667","-26.9016667","-49.3766667","-26.9016667","239","239",NA,"FURB20711","FURB20711","2493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-10-14 10:00:18-03","FURB","FURB","45971","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Funez, L.A.","2015","01","17","Funez, L.A.","2015","01","17","Brasil","Santa Catarina","Corupá","RPPN Emilio Fiorentino Battistella.","-49.3541667","-26.3936111","-49.3541667","-26.3936111","660","660",NA,"FURB20326","FURB20326","3350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-10-14 10:00:18-03","FURB","FURB","47343","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Lichtenfelz, F.A.","2017","05","08","Gasper, A.L. de; Pastório, F.F.","2015","02","07","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889","60","60",NA,"FURB20705","FURB20705","3691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-10-14 10:00:18-03","FURB","FURB","49536","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schwirkowski, P","2016","01","16","Schwirkowski, P.","2016","01","16","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Linha férrea, após o CEPA Rugendas.","-49.3133333","-26.3247223","-49.3133333","-26.3247223","600","600",NA,"FURB49536","FURB49536","1468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-10-14 10:00:18-03","FURB","FURB","50861","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Caglioni, E","2014","05","03","Caglioni, E.; Junckes, A.R.","2014","05","03","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9308334","-26.7997222","-48.9308334","-26.7997222","810","810",NA,"FURB50861","FURB50861","372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-10-14 10:00:18-03","FURB","FURB","54180","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Lichtenfelz, F.A.","2017","04","10","Lichtenfelz, F.A.","2016","10","19","Brasil","Santa Catarina","Blumenau",NA,"-49.0916666","-26.9208334","-49.0916666","-26.9208334",NA,NA,"Epífita. Bráctea vermelha, flor amarela.","FURB54180","FURB54180","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-10-14 10:00:18-03","FURB","FURB","5678","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Rodrigues, AV","2010","08","10","Grippa, C.R.; Godoy, M.B. & Souza, N.L. de","2007","04","17","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB20476","FURB20476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-10-14 10:00:18-03","FURB","FURB","60052","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Gebien, W.","2018","07","24","Gebien, W.","2018","01","17","Brasil","Santa Catarina","Blumenau","interior de fragmento na rua antonio Zendrom. Interior do fragmento.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","220","220","Inflorescências e bracteas vermelhas com flores amarelas Habitat: interior de floresta sombreado Habito: Epífita","FURB60052","FURB60052","164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-10-14 10:00:18-03","FURB","FURB","66007","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schwirkowski, P.","2019","12","21","Schwirkowski, P.","2019","12","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Entorno do CEPA Rugendas.","-49.3080556","-26.3225","-49.3080556","-26.3225000","660","660","FOD. Habitat: Ciófita, cálive vermelho, corola amarela Habito: Epífita","FURB66007","FURB66007","3811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-10-14 10:00:18-03","FURB","FURB","349","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cordeiro, J","2006",NA,NA,"Pacheco, F.R.V.; Fendrich, R.","1999","01","21","Brasil","Paraná","Morretes","Rio Grota Funda.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"FURB20365","FURB20365","20",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"374","2020-10-14 10:00:18-03","FURB","FURB","23257","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Dreveck, S","2010","04","08","Dreveck, S.; Carneiro, F.E.","2010","04","08","Brasil","Santa Catarina","Araquari","Canudo / WEG Floresta.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"Florística IFFSC 913 (Epífita) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Médio; interior do fragmento Habito: epífita; flor escapo floral vermelho","FURB20447","FURB20447","2057",NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA
"375","2019-11-08 08:50:53-03","FURB","FURB","5796","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Kalk, JM","2006","05","10","Kalk, J.M.","2006","05","01","Brasil","Santa Catarina","Indaial","Rio Morto.","-49.2317008972168","-26.8978004455566",NA,NA,NA,NA,NA,"FURB20463","FURB20463",NA,NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA
"376","2019-11-08 08:50:53-03","FURB","FURB","9852","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Aranha, C","1999","08","06","Nossol, C.R.","1999","06","01","Brasil","Santa Catarina","Joinville","Estrada Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"FURB20364","FURB20364","27",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"377","2019-08-16 08:38:53-03","UTFPR","HCF","13832","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","M.G. Caxambu","2014","05","23","M.G. Caxambu","2014","03","24","Brasil","PR","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr.","-48.385361","-25.180556","48°23'07,3 W","25°10'50 S","73","73","erva epífita, ciófila. Flores amarelas e brácteas vermelhas.",NA,NA,"5098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
