"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","class","relatedCatalogItem","infraspecificEpithet"
"291","2021-03-04 15:44:49-03","IF","SPSF","07738","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana",NA,NA,"B.Costa",NA,"América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"1963","07","11","Sao Carlos","Rodovia Washington Luiz KM 241","-47.8899993896484","-22.0100002288818",NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"292","2020-04-30 16:07:12-03","UFMT","CNMT","3290","S","Plantae","Angiosperma",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Pereira-Silva, G.; Santos,A.A.; Sinigaglia,C.,Guarino, E.S.G., Moreira, G.A., Pererira, J.B., Amaral, J.P., Santos,J.R.","7758",NA,"Brasil","Goiás",NA,"Doação Embrapa - CENARGEM. Herbário CEN","CNMT003290",NA,"Sevilha, A.C.","2003","06","06","Silvania","Fragmento de mata próximo a foz do ribeirão cravo.","-48.376111","-16.315278","810","810",NA,NA,"48°22'34W","16°18'55S","2004","07",NA,NA,NA,NA,NA,NA
"293","2020-04-30 16:07:12-03","UFMT","CNMT","3798","S","Plantae","Angiosperma",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Cavalcanti, T.B.","2069",NA,"Brasil","Goiás",NA,"Doação Embrapa - CENARGEM. Herbário CEN","CNMT003798",NA,"Duart, M.C.","1996","09","20","Ipameri","Bacia de inundação da AHE-CORUMBA.Coleta a copa das arvores semi-inundados.","-48.12275","-17.772967",NA,NA,NA,NA,"48°07'21.9W","17°46'22.68S","2007","02",NA,NA,NA,NA,NA,NA
"294","2019-11-21 10:09:22-03","IBt","SP","335478","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Pirani, JR; Marcato, AC; Assis, MC; Labiak, PE","4356",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Duarte, MC","1998","05","17","Botumirim","Serra do Tinoco. Estrada para Itacambira, ca. 6km de Botumirim","-43.048333","-16.813333",NA,NA,NA,NA,"-43.048333","-16.813333","2004","11",NA,NA,NA,NA,NA,NA
"295","2019-11-21 10:09:22-03","IBt","SP","441449","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Oliveira, FCA; Fonseca, ML","1248",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,"Macedo, TM","2006","08","16","Brasília","Reserva Ecológica do IBGE, RA-XVI (Lago Sul)","-47.877778","-15.947222","1110","1110",NA,NA,"-47.877778","-15.947222","2015",NA,NA,NA,NA,NA,NA,NA
"296","2021-02-18 08:31:01-03","IBt","SP","113002","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Lane, F","3",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,"1966","07","22","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-18 08:31:01-03","IBt","SP","161497","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Hunt, DR","6716",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,"1966","07","22","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-21 10:09:22-03","IBt","SP","397451","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Duarte, MC; Siqueira, GS","99",NA,"Brasil","Espírito Santo",NA,NA,"SP057733",NA,"Duarte, MC","2007","08","31","Linhares","Reserva Natural da CVRD, BR-101, km 110,5, prõximo a guarita da Fazenda Calimã","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"2007","08","31",NA,NA,NA,NA,NA
"299","2019-11-21 10:09:22-03","IBt","SP","397449","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Duarte, MC; Siqueira, GS","100",NA,"Brasil","Espírito Santo",NA,NA,"SP057732",NA,"Duarte, MC","2007","08","31","Linhares","Reserva Natural da CVRD, BR101, proximo a entrada da reserva","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"2007","08","31",NA,NA,NA,NA,NA
"300","2020-08-13 18:02:13-03","IBt","SP","121837","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Irwin, HS; Grear, JW; Souza, R; Santos, RR","18336",NA,"Brasil","Goiás",NA,NA,NA,NA,"Macedo, TM","1966","07","23","Planaltina","Lagoa Mestre D'Armas, ca. 5 km, NW of Planaltina","-47.614200592041","-15.4527997970581",NA,NA,"61159","auto",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"301","2019-11-21 10:09:22-03","IBt","SP","357648","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Assis, LCS","447",NA,"Brasil","Minas Gerais",NA,NA,"SP057734",NA,"Duarte, MC","2002","02","14","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"7934","auto",NA,NA,"2010","10",NA,NA,NA,NA,NA,NA
"302","2019-11-21 10:09:22-03","IBt","SP","394923","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Duarte, AP","2908",NA,"Brasil","Minas Gerais",NA,NA,"SP057735",NA,"Martins, VLC","1950","08","26","Patos de Minas","Colonia, Fazenda da Prata","-46.5181007385254","-18.5788993835449",NA,NA,"69541","auto",NA,NA,"1992","06",NA,NA,NA,NA,NA,NA
"303","2019-11-21 10:09:22-03","IBt","SP","50171","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Kuhlmann, M","940",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Macedo, TM","1943","08","23","Amparo","Monte Alegre","-46.7599983215332","-22.7000007629395",NA,NA,"18036","auto",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"304","2019-11-21 10:09:22-03","IBt","SP","7612","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Toledo, B","44",NA,"Brasil","São Paulo",NA,NA,"SP057736",NA,"Robyns, A",NA,NA,NA,"Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,"1961","09","10",NA,NA,NA,NA,NA
"305","2019-11-21 10:09:22-03","IBt","SP","49333","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Viégas, AP","s.n.",NA,"Brasil","São Paulo",NA,NA,"SP057739",NA,"Robyns, A","1943","05","31","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,"1962","09","10",NA,NA,NA,NA,NA
"306","2019-11-21 10:09:22-03","IBt","SP","372074","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Duarte, MC; Esteves, GL","32",NA,"Brasil","São Paulo",NA,"Flores e botoes coletados no chao",NA,NA,"Duarte, MC","2004","07","08","Campinas","Bosque dos Jequitibas, proximo ao Museu da Historia Natural","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,"2004","06",NA,NA,NA,NA,NA,NA
"307","2019-11-21 10:09:22-03","IBt","SP","372077","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Duarte, MC; Esteves, GL","35",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Macedo, TM","2004","07","08","Campinas","Fazenda Santa Elisa","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,"2015","03","03",NA,NA,NA,NA,NA
"308","2019-11-21 10:09:22-03","IBt","SP","31840","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Amaral, AS","s.n.",NA,"Brasil","São Paulo",NA,NA,"SP057737",NA,"Robyns, A","1934","06","16","Indaiatuba","Fazenda Quilombo","-47.2099990844727","-23.0900001525879",NA,NA,"17640","auto",NA,NA,"1962","02","22",NA,NA,NA,NA,NA
"309","2019-11-21 10:09:22-03","IBt","SP","114273","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Kuhlmann, M","s.n.",NA,"Brasil","São Paulo",NA,NA,"SP057731",NA,"Duarte, MC","1969","11","09","Jarinu",NA,"-46.7200012207031","-23.1000003814697",NA,NA,"13582","auto",NA,NA,"2006","05",NA,NA,NA,NA,NA,NA
"310","2019-11-21 10:09:22-03","IBt","SP","154243","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Kühn, E","34",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Duarte, MC","1951","11","19","Limeira","a margem da estrada","-47.4000015258789","-22.5599994659424",NA,NA,"20999","auto",NA,NA,"2006","05",NA,NA,NA,NA,NA,NA
"311","2019-11-21 10:09:22-03","IBt","SP","248462","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Romaniuc Neto, S; Rossi, L; Toledo, CB","1076",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Rossi, L","1988","05","11","Mogi Guaçu","Fazenda Campininha, Martinho Prado","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"312","2019-11-21 10:09:22-03","IBt","SP","372104","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Duarte, MC; Pinheiro, F","47",NA,"Brasil","São Paulo",NA,NA,"SP057730",NA,"Duarte, MC","2004","08","02","Mogi Guaçu","Reserva Biológica da Fazenda Campininha, Sitio do Ni Alves, proxima a plantacao de laranjas. beira de estrada","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,"2004","08",NA,NA,NA,NA,NA,NA
"313","2019-11-21 10:09:22-03","IBt","SP","373373","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Duarte, MC; Mendonça, LR","64",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Macedo, TM","2004","11","18","Mogi Guaçu","Reserva Biológica de Mogi Guaçu, Fazenda Campininha. Sitio do Ni Alves, proximo a plantacao de laranjas","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"314","2019-11-21 10:09:22-03","IBt","SP","372090","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Duarte, MC; Cruz, FR","18",NA,"Brasil","São Paulo",NA,NA,"SP057738",NA,"Duarte, MC","2004","06","08","Mogi Guaçu","Reserva Biológica de Mogi Guaçu, Sitio do Ni Alves, proximo a plantacao de laranjas","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,"2004","06",NA,NA,NA,NA,NA,NA
