"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","individualCount","class","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"47","2021-02-08 11:09:42-03","UNESP-IBB","BOTU","29569","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Adachi, S.A.","2011","06","13","Ishara, K.L.","2005","09","20","Brasil","São Paulo","Botucatu",NA,"-48.016667","-22.866667",NA,"Jardim Botânico UNESP Botucatu","BOTU029569",NA,NA,NA,NA,NA,"506",NA,NA,NA,NA,NA,"48°01'w","22°52's",NA,NA,NA,NA
"48","2021-02-08 11:09:42-03","UNESP-IBB","BOTU","29562","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Adachi, S.A.","2011","06","13","Ishara, K.L.","2008","02","21","Brasil","São Paulo","Botucatu",NA,"-48.016667","-22.866667",NA,"Jardim Botânico UNESP Botucatu","BOTU029562",NA,NA,NA,NA,NA,"657",NA,NA,NA,NA,NA,"48°01'w","22°52's",NA,NA,NA,NA
"49","2021-02-08 11:09:42-03","UNESP-IBB","BOTU","30945","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Bicudo, L.R.H.","1996","03","12","Brasil","São Paulo","Botucatu","Mata do Moro da Igreja de Santo Antonio Rubião, distrito de Rubião Júnior","-48.916667","-22.916667",NA,NA,"BOTU030945",NA,NA,NA,NA,NA,"1770",NA,NA,NA,NA,NA,"48°55'w","22°55's",NA,NA,NA,NA
"50","2021-02-08 11:09:42-03","UNESP-IBB","BOTU","29567","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Adachi, S.A.","2011","06","13","Bignotto, R.B.","2004","05","28","Brasil","São Paulo","Botucatu",NA,"-48.433333","-22.866667",NA,"Erva 0,3m, pétalas rosadas modificadas.; Coleção: Jardim Botânico UNESP Botucatu","BOTU029567",NA,NA,NA,NA,NA,"319",NA,NA,NA,NA,NA,"48°26'w","22°52's",NA,NA,NA,NA
"51","2021-02-18 09:30:22-03","UNESP-IBB","BOTU","9056","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Amaral Jr., A.","1972","11","13","Amaral Jr., A.","1972","10","13","Brasil","São Paulo","Botucatu","Sítio do Sr. Antônio de Lala, próximo mais ou menos 1km do distrito de Rubião Júnior",NA,NA,NA,NA,"BOTU009056",NA,NA,NA,NA,NA,"1179",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"52","2021-02-18 09:30:22-03","UNESP-IBB","BOTU","9237","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Amaral Jr., A.","1973","01","30","Brasil","São Paulo","Botucatu","Fazenda Gonçalves, do Sr. Eugênio Basseto, pela estrada do Monte Alegre, a mais ou menos 21km de Rubião Júnior",NA,NA,NA,NA,"BOTU009237",NA,NA,NA,NA,NA,"1422",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"53","2021-02-08 11:09:42-03","UNESP-IBB","BOTU","22403","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Adachi,S., Gloscof, Y.","2017","10","19","Amaral Jr., A.","1999","04","08","Brasil","Mato Grosso do Sul","Três Lagoas",NA,"-51.631528","-20.87875",NA,"Terrestre com frutos.","BOTU022403",NA,NA,NA,NA,NA,"333",NA,NA,NA,NA,NA,"51°37'53.5w","20°52'43.5s",NA,NA,NA,NA
"54","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","1243","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","Lindl.",NA,NA,NA,NA,"Silva, M. F. S.","2014","08","25","Brasil","Piauí","Caxingó","Fazenda do Prentes","-41.742306","-3.359028",NA,"(Projeto Phytobios)","HDELTA001243",NA,NA,NA,NA,NA,"723",NA,NA,NA,NA,NA,"41°44'32,30W","03°21'32,50S",NA,NA,NA,NA
"55","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","4106","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","Lindl.","Andrade, I.M.","2012","03","26","Andrade, I. M.; Santos, A.S.; Melo, L.M.B.; Silva, M.F.S.; Nascimento, M.G.P..","2012","03","26","Brasil","Ceará","Pacujá",NA,"-40.6974983215332","-3.98805999755859","6701",NA,"HDELTA004106","auto",NA,NA,NA,NA,"4279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","1228","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","Lindl.",NA,NA,NA,NA,"Araújo, L.","2011","03","17","Brasil","Ceará",NA,NA,NA,NA,NA,"Bractéas florais.","HDELTA001228",NA,NA,NA,NA,NA,"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:31:47-03","UFRJ","RFA","23469","PreservedSpecimen","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer","P. Occhioni",NA,NA,NA,"P. Occhioni","1990","03",NA,"Brasil","Rio de Janeiro","Maricá","Restinga de Maricá","-42.8185997009277","-22.9193992614746","20726","Terrestre, raízes espessas e cilíndricas, flor esverdeada e folhas maculadas","RFA31684","auto",NA,NA,NA,NA,"9292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:31:49-03","UFRJ","RFA","34618","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","M. M. Moreira",NA,NA,NA,"M. M. Moreira; R.S. Candido, R.C. Lopes e R.S. Couto","2008","08","14","Brasil","Rio de Janeiro","Saquarema","Distrito de Jaconé, Restinga na estrada que liga Jaconé a Saquarema","-42.4","-22.564444",NA,"Erva terrestre, Ciófila, folha maculada, flores calcaradas, alvas, labelo alvo com manchas róseas","RFA31744",NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,"42º23'60''W","22º33'52''S",NA,NA,NA,NA
"59","2020-11-13 09:20:35-03","UFRJ","RFA","37584","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","M. S. Wängler","2011","10","22","M. S. Wängler; F. C. Alzer; V. S. Ferreira; D. F. Massunaga.","2011","10","22","Brasil","Rio de Janeiro","Paty do Alferes","APA Palmares, Zona de Vida Silvestre. Alameda Palmares, antes da propriedade do Sr. Luciano e depois da nascente.","-43.381389","-22.446389",NA,"Erva terrícola 10 cm; raízes espessas brancas e verrucosas; pseudobulbo fusiformes, bilateralmente comprimido; uma folha apical verde escuro com manchas irregulares verde mais escuro.","RFA38790",NA,NA,NA,NA,NA,"930",NA,NA,NA,NA,NA,"43º22'53''W","22º26'47''S",NA,NA,NA,NA
"60","2020-11-13 09:20:35-03","UFRJ","RFA","37789","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","M. S. Wängler","2011","07","23","M. S. Wängler; F. C. Alzer; G. F. Mazzoni; D. F. Massunaga.","2011","07","23","Brasil","Rio de Janeiro","Paty do Alferes","APA Palmares, Zona de Vida Silvestre, Divino Vale","-43.416389","-22.446111",NA,"Erva terrícola; raízes espessas, brancas e verrugosas; pseudobulbo quase retangular, bilateralmente comprimido; uma folha apical verde escuro com manchas irregulares verde mais escuros por toda a lâmina; estéril.","RFA38791",NA,NA,NA,NA,NA,"767",NA,NA,NA,NA,NA,"43º24'59''W","22º26'46''S",NA,NA,NA,NA
"61","2020-06-29 11:31:49-03","UFRJ","RFA","35454","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"M. M. Moreira; M. O. Silva e R. A. Cotrim","2009","09","06","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.3125","-23.028333",NA,"Erva ciófila, folhas maculadas. Coleta para cultivo. Sua floração se deu em janeiro de 2009. Flores alvas, labelo com mácula rosada","RFA22832",NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"43º18'45''W","23º1'42''S",NA,NA,NA,NA
"62","2020-11-13 09:20:35-03","UFRJ","RFA","37640","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","M. S. Wängler","2011","10","09","M. S. Wängler; G. F. Mazzoni; R. Albuquerque","2011","10","09","Brasil","Rio de Janeiro","Paty do Alferes","APA Palmares, Zona de Vida Silvestre. Propriedade da Sra. Isabel.","-43.386389","-22.445833",NA,"Terrícola 19 cm; raízes espessas, brancas pseudobulbo quase retangular, bilateralmente comprimido; uma folha apical verde escuro com manchas irregulares verde mais claro por toda a lâmina.","RFA38792",NA,NA,NA,NA,NA,"921",NA,NA,NA,NA,NA,"43º23'11''W","22º26'45''S",NA,NA,NA,NA
"63","2020-11-13 09:20:35-03","UFRJ","RFA","37707","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","M. S. Wängler","2011","06","19","M. S. Wängler; F. C. Alzer; G. F. Mazzoni; D. F. Massunaga.","2011","06","19","Brasil","Rio de Janeiro","Paty do Alferes","APA Palmares, Zona de Vida Silvestre, Alameda Palmares, próximo à nascente.","-43.397778","-22.447778",NA,"Erva terrícola 7 cm; raízes espessas, brancas pseudobulbo quase retangular, bilateralmente comprimido; uma folha apical verde escuro com manchas irregulares verde mais claro por toda a lâmina.Estéril.","RFA38793",NA,NA,NA,NA,NA,"685",NA,NA,NA,NA,NA,"43º23'52''W","22º26'52''S",NA,NA,NA,NA
"64","2020-06-29 11:31:49-03","UFRJ","RFA","42195","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Silva, R.",NA,NA,NA,"Silva, R.","2017","04","12","Brasil","Rio de Janeiro","Rio de Janeiro","Copacabana, Parque da Chacrinha.","-43.180278","-22.961111",NA,"Coleta em flor e fruto, cor creme clara ou marrom esverdeado nas pétalas e sépalas. Labelo com fauce branca, margeada por duas máculas vinho/rosado. Planta terrestre","RFA45403",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"43º10'49''W","22º57'40''S",NA,NA,NA,NA
"65","2020-06-29 11:31:49-03","UFRJ","RFA","21007","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J. C. Santana","2003","07","10","C.M. Rizzini; M.T.M. Széchy 80","1982","10","16","Brasil","Rio de Janeiro","Bom Jesus do Itabapoana","Fazenda São Jorge","-41.6796989440918","-21.1338996887207","30210","Com fruto","RFA31740","auto",NA,NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:31:49-03","UFRJ","RFA","16506","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","M. M. Moreira","2010","11","03","P. Occhioni","1975","07",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Est. do Rio, Serra de Friburgo","-42.5311012268066","-22.2819004058838","33190","Epífita, flor creme","RFA31742","auto",NA,NA,NA,NA,"7353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:31:49-03","UFRJ","RFA","34421","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari (APA)","-43.2075004577637","-22.9027996063232","57442","Erva terrestre, semiciófila, folhas maculadas, com frutos verde","RFA53136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-19 15:45:24-03","UNEB","HUNEB","1370","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","Lindl.",NA,NA,NA,NA,"Melo, E.de","1995","06","11","Brasil","Bahia","Prado","Praia de Cumuruxatiba.","-39.2207984924316","-17.341100692749","53161","costeira degradada.","HUNEB0001370","auto","Angiospermae","Florideophycidae",NA,"Monocotyledoneae","19894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:52:45-03","EAO","IAN","126508","PreservedSpecimen","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Garay & Sweet","Pabst, GFJ","1966",NA,NA,"Irwin, HS; Souza, R","1966","01","21","Brasil","Goiás",NA,"Serra Dourada, Gallery forest, lower slopes of Serra Dourada, ca. 30Km SE of Goiás Velho.","-50","-14",NA,"Rooted in soil-filled crevice in outcrop. Fruit green.","IAN126508",NA,"Monocotiledônea",NA,NA,NA,"11948","Southern America",NA,NA,NA,NA,"-50","-14",NA,NA,NA,NA
"70","2021-03-30 12:52:45-03","EAO","IAN","105959","PreservedSpecimen","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Garay & Sweet","Braga, PJ","1980","11",NA,"Rodrigues, JS","1960","06","17","Brasil","Pará",NA,"Coletado nas várzeas do Igarapé Murutucú. (I.A.N.).",NA,NA,NA,"Flores de cor creme; labelo mais claro, com manchas cor de vinho; folhas com manchas de uma cor mais intensa, em toda sua extensão.","IAN105959",NA,"Monocotiledônea",NA,NA,NA,"253","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:52:45-03","EAO","IAN","72078","PreservedSpecimen","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Garay & Sweet","Braga, PJ","1980","11",NA,"Black, GA","1951","10","08","Brasil","Roraima",NA,"Rio Cantá.","-59.254167","0.737222",NA,NA,"IAN072078",NA,"Monocotiledônea",NA,NA,NA,"13825","Southern America",NA,NA,NA,NA,"-59.254167","0.737222",NA,NA,NA,NA
"72","2021-03-30 12:52:45-03","EAO","IAN","89326","PreservedSpecimen","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Garay & Sweet","Braga, PJ","1980","11",NA,"Black, GA","1955","06","24","Brasil","Ceará",NA,"Barra do Ceará.",NA,NA,NA,NA,"IAN089326",NA,"Monocotiledônea",NA,NA,NA,"18394","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:52:45-03","EAO","IAN","95287","PreservedSpecimen","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Garay & Sweet","Braga, PJ","1980","11",NA,"Pires, JM; Silva, NT da","1957","10",NA,"Brasil","Pará","Breves","Local onde foi feito um inventário florestal.","-50.4803009033203","-1.68221998214722","134266",NA,"IAN095287","auto","Monocotiledônea",NA,NA,NA,"6691","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:52:45-03","EAO","IAN","80665","PreservedSpecimen","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Garay & Sweet","Braga, PJ","1980","11",NA,"Fróes, RL","1953","10","02","Brasil","Pará","Monte Alegre","Região do Igarapé da Mulata; terra firme, mata virgem.","-54.0691986083984","-2.00778007507324","279177","Planta herbácea, terrestre.","IAN080665","auto","Monocotiledônea",NA,NA,NA,"30523","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:52:45-03","EAO","IAN","115976","PreservedSpecimen","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Garay & Sweet","Braga, PJ","1980","11",NA,"Vieira, L","1962","01",NA,"Brasil","Pará","Oriximiná","Lago do Sapucáia. Terreno humoso, embaixo, mata.","-55.8661003112793","-1.76556003093719","479450",NA,"IAN115976","auto","Monocotiledônea",NA,NA,NA,"166","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-19 11:27:04-03","UEMA","HABIT","3686","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","D.H.S.Sousa",NA,NA,NA,"D.H.S.Sousa","2019","06","10","Brasil","Maranhão","Caxias","APA do Inhamum","-43.400445","-4.883513",NA,"Ambiente: Cerrado",NA,NA,NA,NA,NA,NA,"298",NA,NA,NA,NA,NA,"-43.400445","-4.883513",NA,NA,NA,NA
"77","2021-02-19 11:27:04-03","UEMA","HABIT","3704","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","D.H.S.Sousa",NA,NA,NA,"D.H.S.Sousa","2019","06","19","Brasil","Maranhão","Caxias","APA do Inhamum","-43.400445","-4.883513",NA,"Ambiente: Cerrado",NA,NA,NA,NA,NA,NA,"265",NA,NA,NA,NA,NA,"-43.400445","-4.883513",NA,NA,NA,NA
"78","2020-12-22 11:16:05-03","UEMA","HABIT","3418","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl","Oliveira, M.S",NA,NA,NA,"Oliveira, M.S","2016","10","21","Brasil","MA","Caxias","Rua do Cajueiro","-43.3560981750488","-4.85889005661011","72086","Ambiente: Cerrado",NA,"auto",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-22 11:16:05-03","UEMA","HABIT","3417","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl","Oliveira, M.S",NA,NA,NA,"Oliveira, M.S","2016","10","21","Brasil","MA","Caxias","Rua do Cajueiro","-43.3560981750488","-4.85889005661011","72086","Ambiente: Cerrado",NA,"auto",NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-22 11:16:05-03","UEMA","HABIT","3416","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl","Oliveira, M.S",NA,NA,NA,"Oliveira, M.S","2016","10","21","Brasil","MA","Caxias","Rua do Cajueiro","-43.3560981750488","-4.85889005661011","72086","Ambiente: Cerrado",NA,"auto",NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-26 18:09:06-03","CPAN-UFMS","COR","9337","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Damasceno Júnior, G.A.; Bortolotto, I.M.; Ishii, I.H.; Nakajima, J.N.; Sciamareli, A.; Assis, E. L.M.; Velasques, J.S.; Gonçalves, P.V.; Cruz, H. D.; Porfirio, G.E.O.; Rodriguez, D.P.; Nascimento, V. L.; Alves, F. M. & Sales, J. L","2002","10","21","Brasil","Mato Grosso do Sul","Corumbá","Porto do Amolar. Mata semidecídua transição para área de inundação; litólico com afloramento de rochas quartzozas; Morro.","-57.488611","-18.036667",NA,"Habito: erva de 30 cm",NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,"100","100","57º29'19''W","18º2'12''S",NA,NA,NA,NA
"82","2020-11-26 18:09:06-03","CPAN-UFMS","COR","11305","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","2005","09","01","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Califórnia","-56.855278","-20.700278",NA,"Erva, 20 cm de altura Habito: Erva",NA,NA,NA,NA,NA,NA,"3656",NA,NA,NA,"500","500","56º51'19''W","20º42'1''S",NA,NA,NA,NA
"83","2020-11-26 18:09:06-03","CPAN-UFMS","COR","3791","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","C. F. Hall",NA,NA,NA,"Damasceno Jr,G.A.;Bezerra,M.A.O.","1992","07","01","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Santa Helena. Capão de mata - chão do capão; arenoso com concreção calcárea no horizonte subsuperficial; Plano.","-57.6533012390137","-19.0091991424561","295160","Habito: erva",NA,"auto",NA,NA,NA,NA,"701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-02 16:29:06-03","CPAN-UFMS","COR","3515","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","C. F. Hall","2012","07","04","Chaparro,M.;Y.Suarez","1994","03","24","Brasil","Mato Grosso do Sul","Corumbá","Morro da Popular Nova.","-57.6533012390137","-19.0091991424561","295160","Habito: terrestre",NA,"auto",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-26 18:09:06-03","CPAN-UFMS","COR","10292","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","C. F. Hall",NA,NA,NA,"Rodriguez,D.P.","2002","06","24","Brasil","Mato Grosso do Sul","Corumbá","Morro Santa Cruz (Mineração Corumbaense). mata semi-decídua; silico-ferruginoso; morro.","-57.6533012390137","-19.0091991424561","295160",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:28:42-03","UFBA","ALCB","035131","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Borba, EL","2000","12",NA,"Mattos Silva, LA","1998","03","14","Brasil","Bahia","Ilhéus","Litoral Sul, Fazenda Attalea, situada na Zona do Ribeirão do Choro (Zona do Aderno), Distrito de Castelo Novo. Aprox. 13 Km a oeste do Povoado de Mamoan. Coletada em cacaual sob remanescente de mata ('cabruca')","-39.033333","-14.783333",NA,"0,25 m, terrestre. Folhas grossas, verde-claras e com manchas escuras em ambas as faces. Inflorescência ereta, até 0,35 m, flores com sépalas esverdeadas, quase translúcidas e corola branca com a face interna arroxeada. Exemplares for","ALCB007392",NA,"Monocotyledon",NA,NA,NA,"3705","Southern America",NA,"ALCB007392","100","100","-39.033333","-14.783333",NA,NA,NA,NA
"87","2019-10-09 11:28:42-03","UFBA","ALCB","037891","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Pessoa, E","2012","06","28","Atkins, S; Saar, E; Passos Júnior, LA; Funch, L; Guedes, ML; Stannard, B","1997","01","29","Brasil","Bahia","Lençóis","Chapada Diamantina, Remanso/Maribus","-41.316667","-12.65",NA,"terrestre. Inflorescência com escapo floral de 40 cm; botões castanhos; flores alvas com labelo alvo e estria purpúrea. Raro.; Pântano do Rio Santo Antonio, com variada flora aquática e ilhas de matas mesófilas; árvore com ca. de 8-12","ALCB007406",NA,"Monocotyledon",NA,NA,NA,"PCD4677","Southern America",NA,"ALCB007406","380","380","-41.316667","-12.65",NA,NA,NA,NA
"88","2019-10-09 11:28:42-03","UFBA","ALCB","039619","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Guedes, ML; Nascimento, AFS","1998","11",NA,"Nascimento, AFS; Guedes, ML; Vilas Bôas-Bastos, SB; Lima, SS dos; Silva, MB da","1998","10","17","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Ponto 2, ao lado da Bacel","-38.483333","-12.5",NA,"30 cm. Folhas crassas, concolores, verde com rajadas alvas. Frutos imaturos verdes. Abundante.","ALCB007388",NA,"Monocotyledon",NA,NA,NA,"108","Southern America",NA,"ALCB007388",NA,NA,"-38.483333","-12.5",NA,NA,NA,NA
