scientific_name,grupo
Billbergia pyramidalis (Sims) Lindl.,Angiospermas
Billbergia zebrina (Herb.) Lindl.,Angiospermas
Bromelia balansae Mez,Angiospermas
Canistropsis albiflora (L.B.Sm.) H.Luther & Leme,Angiospermas
Canistropsis elata (E.Pereira & Leme) Leme,Angiospermas
Canistropsis microps (E.Morren ex Mez) Leme,Angiospermas
Canistrum alagoanum Leme & J.A.Siqueira,Angiospermas
Canistrum aurantiacum E.Morren,Angiospermas
Canistrum camacaense Martinelli & Leme,Angiospermas
Canistrum fosterianum L.B.Sm.,Angiospermas
Canistrum guzmanioides Leme,Angiospermas
Canistrum montanum Leme,Angiospermas
Canistrum pickelii (A.Lima & L.B.Sm.) Leme & J.A.Siqueira,Angiospermas
Canistrum triangulare L.B.Sm. & Reitz,Angiospermas
Cryptanthus capitatus Leme,Angiospermas
Cryptanthus coriaceus Leme,Angiospermas
Cryptanthus correia-araujoi Leme,Angiospermas
Cryptanthus dorothyae Leme,Angiospermas
Cryptanthus grazielae H.Luther,Angiospermas
Cryptanthus lutherianus I.Ramírez,Angiospermas
Cryptanthus maritimus L.B.Sm.,Angiospermas
Cryptanthus minarum L.B.Sm.,Angiospermas
Cryptanthus zonatus (Vis.) Vis.,Angiospermas
Dyckia agudensis Irgang & Sobral,Angiospermas
Dyckia brevifolia Baker,Angiospermas
Dyckia choristaminea Mez,Angiospermas
Dyckia delicata Larocca & Sobral,Angiospermas
Dyckia distachya Hassl.,Angiospermas
Dyckia dusenii L.B.Sm.,Angiospermas
Dyckia encholirioides (Gaudich.) Mez,Angiospermas
Dyckia fosteriana L.B.Sm.,Angiospermas
Dyckia hatschbachii L.B.Sm.,Angiospermas
Dyckia ibiramensis Reitz,Angiospermas
Dyckia irmgardiae L.B.Sm.,Angiospermas
Dyckia maritima Baker,Angiospermas
Dyckia minarum Mez,Angiospermas
Dyckia monticola L.B.Sm. & Reitz,Angiospermas
Dyckia reitzii L.B.Sm.,Angiospermas
Dyckia remotiflora Otto & A.Dietr.,Angiospermas
Dyckia tuberosa (Vell.) Beer,Angiospermas
Edmundoa lindenii (Regel) Leme,Angiospermas
Encholirium gracile L.B.Sm.,Angiospermas
Encholirium horridum L.B.Sm.,Angiospermas
Fernseea bocainensis E.Pereira & Moutinho,Angiospermas
Fernseea itatiaiae (Wawra) Baker,Angiospermas
Guzmania monostachia (L.) Rusby ex Mez,Angiospermas
Guzmania sanguinea (André) André ex Mez,Angiospermas
Hohenbergia augusta (Vell.) E.Morren,Angiospermas
Hohenbergia castellanosii L.B.Sm. & Read,Angiospermas
Hohenbergia correia-araujoi E. Pereira & Moutinho,Angiospermas
Hohenbergia littoralis L.B.Sm.,Angiospermas
Hohenbergia ridleyi (Baker) Mez,Angiospermas
Lymania alvimii (L.B.Sm. & R.W.Read) R.W.Read,Angiospermas
Lymania azurea Leme,Angiospermas
Lymania brachycaulis (E.Morren ex Baker) L.F.Sousa,Angiospermas
Lymania corallina (Brong. ex Beer) R.W.Read,Angiospermas
Lymania globosa Leme,Angiospermas
Lymania spiculata Leme & Forzza,Angiospermas
Neoregelia angustibracteolata E.Pereira & Leme,Angiospermas
Neoregelia binotii (Antoine) L.B.Sm.,Angiospermas
Neoregelia brownii Leme,Angiospermas
Neoregelia capixaba E.Pereira,Angiospermas
Neoregelia compacta (Mez) L.B.Sm.,Angiospermas
Neoregelia cruenta (R.Graham) L.B.Sm.,Angiospermas
Neoregelia doeringiana L.B.Sm.,Angiospermas
Neoregelia guttata Leme,Angiospermas
Neoregelia hoehneana L.B.Sm.,Angiospermas
Neoregelia inexspectata Leme,Angiospermas
Neoregelia laevis (Mez) L.B.Sm.,Angiospermas
Neoregelia leprosa L.B.Sm.,Angiospermas
Neoregelia lilliputiana E.Pereira,Angiospermas
Neoregelia maculata L.B.Sm.,Angiospermas
Neoregelia menescalii Leme,Angiospermas
Neoregelia nivea Leme,Angiospermas
Neoregelia oligantha L.B.Sm.,Angiospermas
Neoregelia paulistana E.Pereira,Angiospermas
Neoregelia pernambucana Leme & J.A.Siqueira,Angiospermas
Neoregelia pontualii Leme,Angiospermas
Neoregelia ruschii Leme & B.R.Silva,Angiospermas
Neoregelia sanguinea Leme,Angiospermas
Neoregelia sarmentosa (Regel) L.B.Sm.,Angiospermas
Neoregelia zaslawskyi E.Pereira & Leme,Angiospermas
Neoregelia zonata L.B.Sm.,Angiospermas
Nidularium amazonicum (Baker) Linden & E.Morren ex Lindm.,Angiospermas
Nidularium atalaiaense E.Pereira & Leme,Angiospermas
Nidularium azureum (L.B.Sm.) Leme,Angiospermas
Nidularium bocainense Leme,Angiospermas
Nidularium camposportoi (L.B.Sm.) Wand. & B.A.Moreira,Angiospermas
Nidularium corallinum (Leme) Leme,Angiospermas
Nidularium ferrugineum Leme,Angiospermas
Nidularium itatiaiae L.B.Sm.,Angiospermas
Nidularium jonesianum Leme,Angiospermas
Nidularium kautskyanum Leme,Angiospermas
Nidularium mangaratibense Leme,Angiospermas
Nidularium marigoi Leme,Angiospermas
Nidularium minutum Mez,Angiospermas
Nidularium organense Leme,Angiospermas
Nidularium rosulatum Ule,Angiospermas
Nidularium serratum Leme,Angiospermas
Nidularium utriculosum Ule,Angiospermas
Orthophytum duartei L.B.Sm.,Angiospermas
Orthophytum estevesii (Rauh) Leme,Angiospermas
Orthophytum foliosum L.B.Sm.,Angiospermas
Orthophytum fosterianum L.B.Sm.,Angiospermas
Orthophytum grossiorum Leme & C.C.Paula,Angiospermas
Orthophytum magalhaesii L.B.Sm.,Angiospermas
Orthophytum zanonii Leme,Angiospermas
Pitcairnia albiflos Herb.,Angiospermas
Pitcairnia burlemarxii R.Braga & Sucre,Angiospermas
Pitcairnia decidua L.B.Sm.,Angiospermas
Pitcairnia encholirioides L.B.Sm.,Angiospermas
Pitcairnia glaziovii Baker,Angiospermas
Pitcairnia limae L.B.Sm.,Angiospermas
Portea alatisepala Philcox,Angiospermas
Portea fosteriana L.B.Sm.,Angiospermas
Portea grandiflora Philcox,Angiospermas
Portea kermesina K.Koch,Angiospermas
Portea nana Leme & H.Luther,Angiospermas
Quesnelia humilis Mez,Angiospermas
Quesnelia imbricata L.B.Sm.,Angiospermas
Quesnelia seideliana L.B.Sm. & R. Reitz,Angiospermas
Racinaea aerisincola (Mez) M.A.Spencer & L.B.Sm.,Angiospermas
Racinaea spiculosa (Griseb.) M.A.Spencer & L.B.Sm.,Angiospermas
Tillandsia aeranthos (Loisel.) L.B.Sm.,Angiospermas
Tillandsia afonsoana T. Strehl,Angiospermas
Tillandsia araujei Mez,Angiospermas
Tillandsia brachyphylla Baker,Angiospermas
Tillandsia crocata (E.Morren) Baker,Angiospermas
Tillandsia gardneri Lindl.,Angiospermas
Tillandsia geminiflora Brongn.,Angiospermas
Tillandsia grazielae D.Sucre & R.Braga,Angiospermas
Tillandsia heubergeri Ehlers,Angiospermas
Tillandsia itaubensis T. Strehl,Angiospermas
Tillandsia jonesii T. Strehl,Angiospermas
Tillandsia kautskyi E.Pereira,Angiospermas
Tillandsia linearis Vell.,Angiospermas
Tillandsia lorentziana Griseb.,Angiospermas
Tillandsia mallemontii Glaz. ex Mez,Angiospermas
Tillandsia neglecta E.Pereira,Angiospermas
Tillandsia polystachia (L.) L.,Angiospermas
Tillandsia reclinata E.Pereira & Martinelli,Angiospermas
Tillandsia recurvifolia Hook.,Angiospermas
Tillandsia sprengeliana Klotzsch ex Mez,Angiospermas
Tillandsia streptocarpa Baker,Angiospermas
Tillandsia sucrei E.Pereira,Angiospermas
Tillandsia tenuifolia L.,Angiospermas
Tillandsia toropiensis Rauh,Angiospermas
Tillandsia tricholepis Baker,Angiospermas
Tillandsia usneoides (L.) L.,Angiospermas
Tillandsia xiphioides Ker Gawl.,Angiospermas
Vriesea altimontana E.Pereira & Martinelli,Angiospermas
Vriesea altomacaensis A.F.Costa,Angiospermas
Vriesea amethystina E.Morren,Angiospermas
Vriesea arachnoidea A.F.Costa,Angiospermas
Vriesea biguassuensis Reitz,Angiospermas
Vriesea bituminosa Wawra,Angiospermas
Vriesea bleherae Roth & W. Weber,Angiospermas
Vriesea botafogensis Mez,Angiospermas
Vriesea breviscapa (E.Pereira & I.A.Penna) Leme,Angiospermas
Vriesea cacuminis L.B.Sm.,Angiospermas
Vriesea calimaniana Leme & W.Till,Angiospermas
Vriesea carinata Wawra,Angiospermas
Vriesea cearensis L.B.Sm.,Angiospermas
Vriesea clausseniana (Baker) Mez,Angiospermas
Vriesea colnagoi E.Pereira & I.A.Penna,Angiospermas
Vriesea debilis Leme,Angiospermas
Vriesea delicatula L.B.Sm.,Angiospermas
Vriesea drepanocarpa (Baker) Mez,Angiospermas
Vriesea eltoniana E.Pereira & I.A.Penna,Angiospermas
Vriesea erythrodactylon E.Morren ex Mez,Angiospermas
Vriesea flammea L.B.Sm.,Angiospermas
Vriesea fosteriana L.B.Sm.,Angiospermas
Vriesea gigantea Gaudich.,Angiospermas
Vriesea gracilior (L.B.Sm.) Leme,Angiospermas
Vriesea hieroglyphica (Carrière) E.Morren,Angiospermas
Vriesea hoehneana L.B.Sm.,Angiospermas
Vriesea incurvata Gaudich.,Angiospermas
Vriesea itatiaiae Wawra,Angiospermas
Vriesea kautskyana E.Pereira & I.A.Penna,Angiospermas
Vriesea languida L.B.Sm.,Angiospermas
Vriesea leptantha Harms,Angiospermas
Vriesea longistaminea C.C.Paula & Leme,Angiospermas
Vriesea lubbersii (Baker) E.Morren,Angiospermas
Vriesea menescalii E.Pereira & Leme,Angiospermas
Vriesea minarum L.B.Sm.,Angiospermas
Vriesea morrenii Wawra,Angiospermas
Vriesea muelleri Mez,Angiospermas
Vriesea neoglutinosa Mez,Angiospermas
Vriesea pabstii McWill. & L.B.Sm.,Angiospermas
Vriesea pardalina Mez,Angiospermas
Vriesea parviflora L.B.Sm.,Angiospermas
Vriesea pastuchoffiana Glaz.,Angiospermas
Vriesea pauperrima E.Pereira,Angiospermas
Vriesea penduliflora L.B.Sm.,Angiospermas
Vriesea pereirae L.B.Sm.,Angiospermas
Vriesea philippocoburgii Wawra,Angiospermas
Vriesea pinottii Reitz,Angiospermas
Vriesea platynema Gaudich.,Angiospermas
Vriesea platzmannii E.Morren,Angiospermas
Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,Angiospermas
Vriesea racinae L.B.Sm.,Angiospermas
Vriesea recurvata Gaudich.,Angiospermas
Vriesea regnellii Mez,Angiospermas
Vriesea repandostachys Leme,Angiospermas
Vriesea rhodostachys L.B.Sm.,Angiospermas
Vriesea rodigasiana E.Morren,Angiospermas
Vriesea rubyae E.Pereira,Angiospermas
Vriesea saundersii (Carrière) E.Morren ex Mez,Angiospermas
Vriesea saxicola L.B.Sm.,Angiospermas
Vriesea sazimae Leme,Angiospermas
Vriesea sceptrum Mez,Angiospermas
Vriesea schunkii Leme,Angiospermas
Vriesea schwackeana Mez,Angiospermas
Vriesea seideliana W.Weber,Angiospermas
Vriesea sucrei L.B.Sm. & Read,Angiospermas
Vriesea taritubensis E.Pereira & I.A.Penna,Angiospermas
Vriesea thyrsoidea Mez,Angiospermas
Vriesea triangularis Reitz,Angiospermas
Vriesea vidalii L.B.Sm. & Handro,Angiospermas
Vriesea vulpinoidea L.B.Sm.,Angiospermas
Vriesea warmingii E.Morren,Angiospermas
Vriesea wawranea Antoine,Angiospermas
Vriesea weberi E.Pereira & I.A.Penna,Angiospermas
Wittrockia gigantea (Baker) Leme,Angiospermas
Wittrockia superba Lindm.,Angiospermas
Protium bahianum Daly,Angiospermas
Protium brasiliense (Spreng.) Engl.,Angiospermas
Protium icicariba (DC.) Marchand,Angiospermas
Protium kleinii Cuatrec.,Angiospermas
Protium widgrenii Engl.,Angiospermas
Trattinnickia ferruginea Kuhlm.,Angiospermas
Trattinnickia mensalis Daly,Angiospermas
Cabomba aquatica Aubl.,Angiospermas
Cabomba furcata Schult. & Schult.f.,Angiospermas
Cereus fernambucensis Lem.,Angiospermas
Hatiora cylindrica Britton & Rose,Angiospermas
Parodia alacriportana Backeb. & Voll,Angiospermas
Parodia crassigibba (Ritter) N.P.Taylor,Angiospermas
Parodia erinacea (Haw.) N.P.Taylor,Angiospermas
Parodia horstii (Ritter) N.P.Taylor,Angiospermas
Parodia leninghausii (K.Schum.) F.H.Brandt,Angiospermas
Parodia magnifica (F.Ritter) F.H.Brandt,Angiospermas
Parodia scopa (Spreng.) N.P.Taylor,Angiospermas
Lobelia hilaireana (Kanitz) E.Wimm.,Angiospermas
Lobelia langeana Dusén,Angiospermas
Citronella gongonha (Mart.) R.A.Howard,Angiospermas
Jacaratia spinosa (Aubl.) A.DC.,Angiospermas
Caryocar brasiliense Cambess.,Angiospermas
Anthodon decussatus Ruiz & Pav.,Angiospermas
Cheiloclinium cognatum (Miers) A.C.Sm.,Angiospermas
Elachyptera festiva (Miers) A.C. Sm.,Angiospermas
Elachyptera micrantha (Cambess.) A.C.Sm.,Angiospermas
Peritassa longifolia Lombardi,Angiospermas
Peritassa sadleri Lombardi,Angiospermas
Salacia arborea (Schrank) Peyr.,Angiospermas
Salacia elliptica (Mart.) G. Don,Angiospermas
Salacia grandifolia (Mart.) G.Don,Angiospermas
Salacia mosenii A.C. Sm.,Angiospermas
Tontelea leptophylla A.C. Sm.,Angiospermas
Tontelea martiana (Miers) A.C. Sm.,Angiospermas
Ceratophyllum demersum L.,Angiospermas
Clethra scabra Pers.,Angiospermas
Calophyllum brasiliense Cambess.,Angiospermas
Clusia aemygdioi Gomes da Silva & B.Weinberg,Angiospermas
Clusia lanceolata Cambess.,Angiospermas
Garcinia brasiliensis Mart.,Angiospermas
Garcinia gardneriana (Planch. & Triana) Zappi,Angiospermas
Kielmeyera altissima Saddi,Angiospermas
Kielmeyera decipiens Saddi,Angiospermas
Kielmeyera lathrophyton Saddi,Angiospermas
Kielmeyera membranacea Casar.,Angiospermas
Kielmeyera occhioniana Saddi,Angiospermas
Kielmeyera rufotomentosa Saddi,Angiospermas
Kielmeyera rupestris Duarte,Angiospermas
Kielmeyera sigillata Saddi,Angiospermas
Tovomitopsis paniculata (Spreng.) Planch. & Triana,Angiospermas
Combretum laxum Jacq.,Angiospermas
Conocarpus erectus L.,Angiospermas
Laguncularia racemosa (L.) C.F.Gaertn.,Angiospermas
Terminalia acuminata (Allemão) Eichler,Angiospermas
Terminalia januariensis DC.,Angiospermas
Terminalia triflora (Griseb.) Lillo,Angiospermas
Dichorisandra acaulis Cogn.,Angiospermas
Dichorisandra glaziovii Taub.,Angiospermas
Dichorisandra leucophthalmos Hook.,Angiospermas
Dichorisandra neglecta Brade,Angiospermas
Siderasis fuscata (Lodd.) H.E.Moore,Angiospermas
Connarus rostratus (Vell.) L.B.Sm.,Angiospermas
Rourea cnestidifolia G.Schellenb.,Angiospermas
Rourea gracilis G.Schellenb.,Angiospermas
Rourea pseudospadicea G.Schellenb.,Angiospermas
Aniseia martinicensis (Jacq.) Choisy,Angiospermas
Bonamia agrostopolis (Vell.) Hallier f.,Angiospermas
Convolvulus hasslerianus (Chodat) O'Donell,Angiospermas
Cuscuta obtusiflora Kunth,Angiospermas
Evolvulus aurigenius Mart.,Angiospermas
Evolvulus barbatus Meisn.,Angiospermas
Evolvulus chrysotrichos Meisn.,Angiospermas
Evolvulus cressoides Mart.,Angiospermas
Evolvulus fuscus Meisn.,Angiospermas
Evolvulus riedelii Meisn.,Angiospermas
Evolvulus stellariifolius Ooststr.,Angiospermas
Ipomoea aprica House,Angiospermas
Ipomoea argentea Meisn.,Angiospermas
Ipomoea campestris Meisn.,Angiospermas
Ipomoea daturiflora Meisn.,Angiospermas
Ipomoea fimbriosepala Choisy,Angiospermas
Ipomoea hirsutissima Gardner,Angiospermas
Ipomoea ramosissima (Poir.) Choisy,Angiospermas
Ipomoea rubens Choisy,Angiospermas
Ipomoea sericophylla Meisn.,Angiospermas
Ipomoea subrevoluta Choisy,Angiospermas
Ipomoea tiliacea (Willd.) Choisy,Angiospermas
Ipomoea triloba L.,Angiospermas
Operculina macrocarpa (L.) Urb.,Angiospermas
Lamanonia cuneata (Cambess.) Kuntze,Angiospermas
Lamanonia ternata Vell.,Angiospermas
Weinmannia discolor Gardner,Angiospermas
Weinmannia humilis Engl.,Angiospermas
Weinmannia organensis Gardner,Angiospermas
Weinmannia paulliniifolia Pohl ex Ser.,Angiospermas
Asplundia brachypus (Drude) Harling,Angiospermas
Halodule emarginata Hartog,Angiospermas
Bulbostylis capillaris (L.) C.B.Clarke,Angiospermas
Cyperus articulatus L.,Angiospermas
Cyperus friburgensis Boeckeler,Angiospermas
Cyperus haspan L.,Angiospermas
Eleocharis acutangula (Roxb.) Schult.,Angiospermas
Eleocharis confervoides (Poir.) Steud.,Angiospermas
Eleocharis flavescens (Poir.) Urb.,Angiospermas
Eleocharis geniculata (L.) Roem. & Schult.,Angiospermas
Eleocharis mutata (L.) Roem. & Schult.,Angiospermas
Fimbristylis autumnalis (L.) Roem. & Schult.,Angiospermas
Fimbristylis cymosa R.Br.,Angiospermas
Fimbristylis dichotoma (L.) Vahl,Angiospermas
Fuirena umbellata Rottb.,Angiospermas
Hypolytrum amorimii M.Alves & W.W.Thomas,Angiospermas
Hypolytrum bahiense M.Alves & W.W.Thomas,Angiospermas
Hypolytrum lucennoi M.Alves & W.W.Thomas,Angiospermas
Machaerina ensifolia (Boeckeler) T.Koyama,Angiospermas
Rhynchospora biflora Boeckeler,Angiospermas
Rhynchospora corymbosa (L.) Britton,Angiospermas
Rhynchospora holoschoenoides (Rich.) Herter,Angiospermas
Rhynchospora tenuis Link,Angiospermas
Scleria acanthocarpa Boeckeler,Angiospermas
Scleria bracteata Cav.,Angiospermas
Scleria distans Poir.,Angiospermas
Scleria hirtella Sw.,Angiospermas
Scleria latifolia Sw.,Angiospermas
Scleria leptostachya Kunth,Angiospermas
Scleria microcarpa Nees ex Kunth,Angiospermas
Scleria mitis P.J.Bergius,Angiospermas
Scleria panicoides Kunth,Angiospermas
Scleria plusiophylla Steud.,Angiospermas
Scleria reticularis Michx.,Angiospermas
Scleria scabra Willd.,Angiospermas
Scleria secans (L.) Urb.,Angiospermas
Scleria virgata (Nees) Steud.,Angiospermas
Trilepis tenuis Vitta,Angiospermas
Stephanopodium engleri Baill.,Angiospermas
Stephanopodium estrellense Baill.,Angiospermas
Stephanopodium magnifolium Prance,Angiospermas
Davilla glaziovii Eichler,Angiospermas
Davilla macrocarpa Eichler,Angiospermas
Davilla nitida (Vahl) Kubitzki,Angiospermas
Doliocarpus glomeratus Eichler,Angiospermas
Doliocarpus lancifolius Kubitzki,Angiospermas
Dioscorea campestris Griseb.,Angiospermas
Dioscorea grandiflora Mart. ex Griseb.,Angiospermas
Dioscorea kunthiana Uline ex R.Knuth,Angiospermas
Dioscorea loefgrenii R.Knuth,Angiospermas
Dioscorea mantiqueirensis R.Knuth,Angiospermas
Dioscorea mollis Kunth,Angiospermas
Dioscorea perdicum Taub.,Angiospermas
Dioscorea rumicoides Griseb.,Angiospermas
Dioscorea sanpaulensis R.Knuth,Angiospermas
Dioscorea stegelmanniana R.Knuth,Angiospermas
Dioscorea trilinguis Griseb.,Angiospermas
Diospyros apeibacarpos Raddi,Angiospermas
Diospyros brasiliensis Mart. ex Miq.,Angiospermas
Diospyros inconstans Jacq.,Angiospermas
Sloanea garckeana K.Schum.,Angiospermas
Sloanea guianensis (Aubl.) Benth.,Angiospermas
Sloanea obtusifolia (Moric.) Schum.,Angiospermas
Agarista chlorantha (Cham.) G.Don,Angiospermas
Agarista niederleinii (Sleumer) Judd,Angiospermas
Agarista nummularia (Cham. & Schltdl.) G.Don,Angiospermas
Agarista oleifolia (Cham.) G.Don,Angiospermas
Agarista pulchra (Cham. & Schltdl.) G.Don,Angiospermas
Gaultheria eriophylla (Pers.) Sleumer ex Burtt,Angiospermas
Gaultheria sleumeriana Kin.-Gouv.,Angiospermas
Gaylussacia angulata Gardner,Angiospermas
Gaylussacia brasiliensis (Spreng.) Meisn.,Angiospermas
Gaylussacia caparoensis Sleumer,Angiospermas
Gaylussacia decipiens Cham.,Angiospermas
Gaylussacia montana (Pohl) Sleumer,Angiospermas
Gaylussacia pruinosa Loes.,Angiospermas
Gaylussacia rhododendron Cham. & Schltdl.,Angiospermas
Gaylussacia setosa Kin.-Gouv.,Angiospermas
Leiothrix gomesii Silveira,Angiospermas
Paepalanthus garimpensis Silveira,Angiospermas
Paepalanthus hydra Ruhland,Angiospermas
Paepalanthus langsdorffii (Bong.) Körn.,Angiospermas
Syngonanthus caulescens (Poir.) Ruhland,Angiospermas
Syngonanthus itambeensis Silveira,Angiospermas
Syngonanthus widgrenianus (Körn.) Ruhland,Angiospermas
Tonina fluviatilis Aubl.,Angiospermas
Erythroxylum ambiguum Peyr.,Angiospermas
Erythroxylum catharinense Amaral,Angiospermas
Erythroxylum citrifolium A.St.-Hil.,Angiospermas
Erythroxylum coelophlebium Mart.,Angiospermas
Erythroxylum compressum Peyr.,Angiospermas
Erythroxylum cuneifolium (Mart.) O.E.Schulz,Angiospermas
Erythroxylum cuspidifolium Mart.,Angiospermas
Erythroxylum daphnites Mart.,Angiospermas
Erythroxylum gonocladum (Mart.) O.E.Schulz,Angiospermas
Erythroxylum leal-costae Plowman,Angiospermas
Erythroxylum mattos-silvae Plowman,Angiospermas
Erythroxylum membranaceum Plowman,Angiospermas
Erythroxylum myrsinites Mart.,Angiospermas
Erythroxylum passerinum Mart.,Angiospermas
Erythroxylum pauferrense Plowman,Angiospermas
Erythroxylum petrae-caballi Plowman,Angiospermas
Erythroxylum pulchrum A.St.-Hil.,Angiospermas
Escallonia bifida Link & Otto,Angiospermas
Escallonia chlorophylla Cham. & Schltdl.,Angiospermas
Escallonia farinacea A.St.-Hil.,Angiospermas
Escallonia obtusissima A.St.-Hil.,Angiospermas
Escallonia petrophila Rambo & Sleumer,Angiospermas
Mostuea muricata Sobral & Lc.Rossi,Angiospermas
Curtia Cham. & Schltdl.,Angiospermas
Macrocarpaea glaziovii Gilg,Angiospermas
Prepusa hookeriana Gardner,Angiospermas
Prepusa viridiflora Brade,Angiospermas
Senaea coerulea Taub.,Angiospermas
Senaea janeirensis Brade,Angiospermas
Tetrapollinia caerulescens (Aubl.) Maguire & B.M.Boom,Angiospermas
Voyria aphylla (Jacq.) Pers.,Angiospermas
Zygostigma australe (Cham. & Schltdl.) Griseb.,Angiospermas
Anetanthus gracilis Hiern,Angiospermas
Besleria meridionalis C.V.Morton,Angiospermas
Codonanthe carnosa (Gardner) Hanst.,Angiospermas
Codonanthe devosiana Lem.,Angiospermas
Codonanthe gracilis (Mart.) Hanst.,Angiospermas
Codonanthe venosa Chautems,Angiospermas
Columnea sanguinea (Pers.) Hanst.,Angiospermas
Napeanthus primulifolius (Raddi) Sandwith,Angiospermas
Nematanthus crassifolius (Schott) Wiehler,Angiospermas
Nematanthus fornix (Vell.) Chautems,Angiospermas
Nematanthus mattosianus (Handro) H.E.Moore,Angiospermas
Nematanthus monanthos (Vell.) Chautems,Angiospermas
Nematanthus sericeus (Hanst.) Chautems,Angiospermas
Nematanthus strigillosus (Mart.) H.E.Moore,Angiospermas
Nematanthus tessmannii (Hoehne) Chautems,Angiospermas
Paliavana werdermannii Mansf.,Angiospermas
Seemannia sylvatica (Kunth) Hanst.,Angiospermas
Sinningia aghensis Chautems,Angiospermas
Sinningia araneosa Chautems,Angiospermas
Sinningia canescens (Mart.) Wiehler,Angiospermas
Sinningia carangolensis Chautems,Angiospermas
