"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","infraspecificEpithet","sex"
"1513","2013-02-07 10:18:18-02","UMC","HUMC","4606","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,NA,"Equipe FEPAF","2007","01","04","Brazil","São Paulo","Biritiba Mirim","Entorno da Barragem de Biritiba","-46.093056","-23.607222","46W05'35","23S36'26","779","779","Arbórea.",NA,NA,NA,NA,NA,"83",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","2019-02-27 14:01:55-03","UFSJ","HUFSJ","977","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Sobral, M","Sobral, M","2009",NA,NA,"Brasil","Minas Gerais","São João del-Rei","BR-383, próximo a César de Pina.",NA,NA,NA,NA,NA,NA,"Árvore 4-5 m, à beira da estrada; flores brancas.","HUFSJ000977",NA,NA,NA,NA,"13010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515","2019-12-20 18:46:30-03","UFSJ","HUFSJ","2925","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Sobral, M","Sobral, M; Castro, DG; Guimarães, R","2011","11","12","Brasil","Minas Gerais","Santa Rita do Ibitipoca",NA,"-43.906361","-21.662222","-43.906361","-21.662222",NA,NA,"Árvore 5 m, à beira da estrada para Conceição do Ibitipoca; flores brancas, com perfume suave.","HUFSJ002925","HUFSJ002925_v00 HUFSJ002925_v01","2011",NA,NA,"14385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516","2019-07-16 10:35:59-03","UFSJ","HUFSJ","9575","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Sobral, M","Costa, MTR; et al.","2017","10","28","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre, acesso por trilha em frente à base do Exército.","-44.503994","-21.220764","-44.503994","-21.220764","116","116","Arbusto, flores brancas.","HUFSJ009575",NA,"2018","03",NA,"1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","2020-09-22 13:48:36-03","USP","SPFW","479","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","J.R. Pirani","Ceccantini, G.C.T.","1994","03","23","Brasil","Minas Gerais","Patrocínio","Serra do Salitre","-46.993611","-18.944722","46º59'37''W","18º56'41''S","1050","1050",NA,NA,NA,NA,NA,NA,"227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","2020-09-22 13:48:36-03","USP","SPFW","5483","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","J.R. Pirani 2008","Cardim, R.H.H.","2006","07","09","Brasil","São Paulo","Pedra Bela",NA,"-46.399442","-22.745069","46º23'57,99''W","22º44'42,25''S","1160","1160",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","2020-09-22 13:48:36-03","USP","SPFW","481","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","J.R. Pirani","Ceccantini, G.C.T.","1994","03","23","Brasil","Minas Gerais","Patrocínio","Serra do Salitre","-46.993611","-18.944722","46º59'37''W","18º56'41''S","1050","1050",NA,NA,NA,NA,NA,NA,"229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","2020-09-22 13:48:36-03","USP","SPFW","377","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","J.R. Pirani","Ceccantini, G.C.T.","1993","07","26","Brasil","Minas Gerais","Patrocínio","Serra do Salitre","-46.993611","-18.944722","46º59'37''W","18º56'41''S","1050","1050",NA,NA,NA,NA,NA,NA,"139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","2020-11-04 17:28:58-03","UEM","HUEM","4974","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Hatschbach, G","J.M.Silva","1993","01","05","Brasil","Paraná","Curitiba","Jardim Petrópolis, Capão com araucária","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore; 12 m de altura; flor alva","HUEM000003449","HUEM000003449","1993",NA,NA,"1196",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","2021-03-10 11:38:32-03","UNILA","EVB","3905","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Guedes, m.L.","Guedes, M.L.; Santos, E.S.; Argolo, A.S.; Paraguassu, A.","1994","12","29","Brasil","Bahia","Lençóis","Chapada Diamantina. Morro da Chapadinha, Chapadinha.","-41.440278","-12.459722","41º26'25''W","12º27'35''S",NA,NA,"Floes alvas, botões esverdeados. Frutos imaturos verdes. Folhas compostas, discolores, crassas. Habitat: Campo rupestre: Terreno plano fraturado, rochoso, com instalação de espécies arbustivas e arbóreas. Afloramento rochoso de arenito","EVB003905",NA,"2019","04","04","1486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","2021-03-10 11:38:32-03","UNILA","EVB","2012","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Butzke, A.","Butzke, A.; et al.","1994","03","31","Brasil","Rio Grande do Sul","Erechim","Secretaria da Justiça- URI.","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"EVB002012","EVB002012",NA,NA,NA,"387",NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524","2016-08-23 10:59:07-03","NHMLondon","NHM-LONDON-BOT","BM001172126","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Helen Collingwood Hopkins; b.1953; H.C.Hopkins","Sello, F.; Sello, F.","1815",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/fec3ca4d3bb76b90110aa1f7dfbd04bde2075b8b/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","06",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Isolectotype",NA,NA,"NHMUK:ecatalogue:6686358",NA,NA,NA,NA
"1525","2016-08-23 10:59:07-03","NHMLondon","NHM-LONDON-BOT","BM001172127","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Carmen Silvia Zickel; Zickel","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1841",NA,NA,"Brasil","Bahia",NA,NA,"-41.844147","-13.442881","-41.844147","-13.442881",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/15dc3207b9d78a02e86d095027316ffb7fd6bca6/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1993",NA,NA,"3374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:6687490",NA,NA,NA,NA
"1526","2016-08-23 10:59:07-03","NHMLondon","NHM-LONDON-BOT","BM001172128","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1842",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/f528a966b9c5abff75914506006e1de381bccdd3/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"3665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:6687610",NA,NA,NA,NA
"1527","2016-08-23 10:59:07-03","NHMLondon","NHM-LONDON-BOT","BM001172129","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Helen Collingwood Hopkins; b.1953; H.C.Hopkins","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet",NA,NA,NA,"Brasil","Bahia",NA,NA,"-41.844147","-13.442881","-41.844147","-13.442881",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/3dcd1588f40f38d754bf1723bc8e4d8155e2d85b/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2007","11",NA,"3253",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"NHMUK:ecatalogue:6687390",NA,NA,NA,NA
"1528","2016-08-23 10:59:07-03","NHMLondon","NHM-LONDON-BOT","BM001172130","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Helen Collingwood Hopkins; b.1953; H.C.Hopkins","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/d8f27727162b966e826a3ba9a742e22dd0323a1e/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2007","11",NA,"3253",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"NHMUK:ecatalogue:6687210",NA,NA,NA,NA
"1529","2020-11-05 13:53:44-03","UNIRIO","HUNI","2650","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","M.S. Oliveira","V.F. Paiva; M.S. Oliveira; A.C.A. Soares","2013","10","02","Brasil","Distrito Federal","Brasília","Borda de Mata, entrada da Mata Reabilita.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Material doado pelo HEPH. Erva, 6 m de altura, flor branca. Habitat: Cerrado ralo Habito: Erva","HUNI00002650",NA,NA,NA,NA,"908",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530","2020-11-12 17:02:16-03","UEL","FUEL","13525","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, CS","Mathes, LAF; et al.","1980","12","03","Brasil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,"655","Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","2020-11-12 17:02:16-03","UEL","FUEL","13986","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Vieira, AOS","Tamashiro, JY; Goulart, AM; et al.","1981","10","16","Brasil","Minas Gerais","Poços de Caldas","Estrada da Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,NA,"1998","04","14","1235","Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","2020-11-12 17:02:16-03","UEL","FUEL","13987","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Vieira, AOS","Pereira, SC","1981","12","02","Brasil","Minas Gerais","Poços de Caldas","Santa Rosália","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,NA,"1998","04","14","1508","Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533","2020-11-12 17:02:16-03","UEL","FUEL","45027","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Ivanauskas, NM; Polisel, RT","Polisel, RT; Ivanauskas, NM; Assis, MC; Esteves, R","2008","02","24","Brasil","São Paulo","Barra do Chapéu","Estrada vicinal para Paraguassu Paulista, na beira da estrada.","-49.044444","-25.290556","-49.044444","-25.290556","807","807",NA,NA,NA,"2008","02","24","527","Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","2020-11-12 17:02:16-03","UEL","FUEL","46351","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Ferreira Jr, M","Ferreira Jr, M; Marques, JN; Francisco, EM","2009","10","02","Brasil","Paraná","Tamarana",NA,"-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,NA,NA,NA,"2009","10","16","112","Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535","2020-11-12 17:02:16-03","UEL","FUEL","48236","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Ferreira Jr, M","Ferreira Jr, M; Francisco, EM","2009","11","21","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,NA,NA,NA,"2010","12","02","171","Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536","2020-11-12 17:02:16-03","UEL","FUEL","48660","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Pastore, JA; Pinto, NS","Aguiar, OT; Ciello-Filho, R; Costa, NO","2010","02","24","Brasil","São Paulo","Itapeva","Estação Experimental de Itapeva, Aceiro da Valeta, floresta","-49.083611","-24.060278","-49.083611","-24.060278",NA,NA,NA,NA,NA,"2010","04","12","1320","Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537","2020-11-12 17:02:16-03","UEL","FUEL","55898","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Gasper, AL","Sevegnani, L; Laps, RR; Avi, RC; Campestrini, S","2009","12","06","Brasil","Santa Catarina","Laurentino","Serra Fruteira, Propriedade de Olivio Campestrini","-49.772778","-27.234722","-49.772778","-27.234722",NA,NA,NA,"FUEL055898",NA,"2010","01","21","s.n.","Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","2020-11-12 17:02:16-03","UEL","FUEL","46716","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Silva, ACB","Silva, ACB","1999","10","09","Brasil","Minas Gerais","Delfinópolis","Estância Carmem Sílvia","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Tracheophyta","Oxalidales",NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539","2020-11-12 17:02:16-03","UEL","FUEL","26285","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Hatschbach, G","Hatschbach, G; Hatschbach, M; Barbosa, E","1997","11","18","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,"67209","Tracheophyta","Oxalidales",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","2020-11-12 17:02:16-03","UEL","FUEL","5877","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, CS","Vieira, AOS","1988","12","23","Brasil","Paraná","Arapoti","Estrada Wenceslau Braz, Reserva do INCRA","-49.8266983032227","-24.1578006744385",NA,NA,"900","900",NA,NA,NA,"1989",NA,NA,"239","Tracheophyta","Oxalidales",NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541","2020-11-12 17:02:16-03","UEL","FUEL","9205","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Vieira, AOS","Nicolack, V; Ribas, OS","1989","12","15","Brasil","Paraná","Colombo","Campestre","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,"1989","04","14","96","Tracheophyta","Oxalidales",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542","2020-11-12 17:02:16-03","UEL","FUEL","19912","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Kozera, C; Silva, SM","Kozera, C; Dittrich, VAO","1996","12","17","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"1997","03",NA,"443","Tracheophyta","Oxalidales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543","2020-11-12 17:02:16-03","UEL","FUEL","30971","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Dias, MC","Francisco, EM; Ferreira, JA","2000","12","06","Brasil","Paraná","Figueira","Sítio Pinheiro","-50.4030990600586","-23.8491992950439",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,"s.n.","Tracheophyta","Oxalidales",NA,NA,"13612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544","2020-11-12 17:02:16-03","UEL","FUEL","20795","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Vieira, AOS","Kinupp, VF; Paiva, MRC; Alves, J","1996","12","13","Brasil","Paraná","Imbaú","Estrada para o municpio de Reserva","-50.760799407959","-24.4449996948242",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,"94","Tracheophyta","Oxalidales",NA,NA,"16142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545","2020-11-12 17:02:16-03","UEL","FUEL","45075","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Ferreira Jr, M","Francisco, EM","2009","03","03","Brasil","Paraná","Mauá da Serra","Recanto do Pinhão, borda da mata","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,NA,"2009","03","31","222","Tracheophyta","Oxalidales",NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546","2020-11-12 17:02:16-03","UEL","FUEL","4111","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Vieira, AOS","Silva, JM","1986","05","19","Brasil","Paraná","Morretes","Véu da Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"1998","04","14","66","Tracheophyta","Oxalidales",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","2020-11-12 17:02:16-03","UEL","FUEL","29991","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Dias, MC","Ferreira, JA","1998","11","25","Brasil","Paraná","Ortigueira","Estação Copel","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,"s.n.","Tracheophyta","Oxalidales",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548","2019-10-16 14:14:13-03","UEL","FUEL","23575","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Handro, O","Hertel, PFB",NA,NA,NA,"Brasil","Paraná","Piraquara","Cachoeira, Rio do Meio, Rio do Meio","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"1946",NA,NA,"209","Tracheophyta","Oxalidales",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549","2019-10-16 14:14:13-03","UEL","FUEL","23576","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Handro, O","Hertel, PFB",NA,NA,NA,"Brasil","Paraná","Piraquara","Rio do Meio","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"1948",NA,NA,"113","Tracheophyta","Oxalidales",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550","2020-11-12 17:02:16-03","UEL","FUEL","29990","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Dias, MC","Francisco, EM; Ferreira, JA","1998","11","11","Brasil","Paraná","Reserva","Estrada ao lado do N° 43","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,"s.n.","Tracheophyta","Oxalidales",NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551","2020-11-12 17:02:16-03","UEL","FUEL","26712","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Vieira, AOS","Vieira, AOS; et al.","1999","10","28","Brasil","Paraná","São Jerônimo da Serra","Área de cerrado com mata ciliar","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s.n.","Tracheophyta","Oxalidales",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552","2020-11-12 17:02:16-03","UEL","FUEL","5336","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, CS","Dias, MC; et al.","1988","03","24","Brasil","Paraná","São Jerônimo da Serra","Fazenda Aliança, prox. trevo de Congonhinha","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"1989","03",NA,"s.n.","Tracheophyta","Oxalidales",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553","2020-11-12 17:02:16-03","UEL","FUEL","6857","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Vieira, AOS","Zangaro Filho, W; et al.","1989","06","13","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, Parque Samuel Klabin","-50.6156005859375","-24.3239002227783",NA,NA,"600","600",NA,NA,NA,"1991",NA,NA,"s.n.","Tracheophyta","Oxalidales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554","2020-11-12 17:02:16-03","UEL","FUEL","26812","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Dias, MC","Dias, MC; et al.","2000","05","03","Brasil","Paraná","Tibagi","Caetano Mendes","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s.n.","Tracheophyta","Oxalidales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555","2020-11-12 17:02:16-03","UEL","FUEL","11829","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Vieira, AOS","Silva, SM; et al.","1990","04","30","Brasil","Paraná","Tibagi","Fazenda Batavo, Rio Iapo; proximo area urbana., Rio Iapo; proximo area urbana.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"1998","05","18","s.n.","Tracheophyta","Oxalidales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556","2020-11-12 17:02:16-03","UEL","FUEL","11804","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Vieira, AOS","Medri, ME; et al.","1990","05","04","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapo.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"1998","05","18","s.n.","Tracheophyta","Oxalidales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557","2020-11-12 17:02:16-03","UEL","FUEL","17418","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Rosa, NV; et al.","1995","10","27","Brasil","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Tracheophyta","Oxalidales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558","2020-11-12 17:02:16-03","UEL","FUEL","37815","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Estevan, DA","Estevan, DA; et al.","2005","09","16","Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"817","Tracheophyta","Oxalidales",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","2020-11-12 17:02:16-03","UEL","FUEL","33884","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Estevan, DA","Estevan, DA; et al.","2002","10","31","Brasil","Paraná","Ventania","Sítio Pinheiro- Floresta ombrófila-mista de Araucá, Floresta ombrófila-mista de Araucária","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"204","Tracheophyta","Oxalidales",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","2020-11-12 17:02:16-03","UEL","FUEL","32375","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Sobral, M","Wasum, RA","1999","12","17","Brasil","Rio Grande do Sul","Jaquirana","beira da mata, estrada para Lajeado Grande","-50.3577995300293","-28.8847007751465",NA,NA,"850","850",NA,NA,NA,"2011","06",NA,"365","Tracheophyta","Oxalidales",NA,NA,"31282","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561","2020-11-12 17:02:16-03","UEL","FUEL","49050","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Gasper, AL","Dreveck, S; Verdi, M; Carneiro, FE","2008","02","20","Brasil","Santa Catarina","Curitibanos","Santa Cruz do Sul, FOM. Classe de floresta; estágio médio de regeneração.","-50.584400177002","-27.2828006744385",NA,NA,"811","811",NA,NA,NA,"2008","10","27","239","Tracheophyta","Oxalidales",NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562","2020-11-12 17:02:16-03","UEL","FUEL","45658","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Godoy, MB","Godoy, MB; Verdi, M; Dreveck, S","2007","11","21","Brasil","Santa Catarina","Papanduva","Carijós","-50.144401550293","-26.3703002929688",NA,NA,"845","845",NA,NA,NA,"2007","11","21","22","Tracheophyta","Oxalidales",NA,NA,"49621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563","2020-11-12 17:02:16-03","UEL","FUEL","21909","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Chung, F; et al.","1997","12","19","Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"229","Tracheophyta","Oxalidales",NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
