"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","typeStatus","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","dayIdentified","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"44","2020-11-04 11:11:17-03","ESALQ","ESA","61707","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Humiriaceae","Humiriastrum","villosum","Humiriastrum villosum","(Fróes) Cuatrec.","Lombardi, J.A.",NA,NA,"Costa, L.V.","1994","10","01","Brasil","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949","28215",NA,NA,"auto",NA,NA,NA,NA,"ESA061707","ESA061707",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:11:17-03","ESALQ","ESA","61708","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Humiriaceae","Humiriastrum","villosum","Humiriastrum villosum","(Fróes) Cuatrec.","Lombardi, J.A.",NA,NA,"Costa, L.V. et al.","1993","06","30","Brasil","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949","28215",NA,NA,"auto",NA,NA,NA,NA,"ESA061708","ESA061708",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 12:17:39-03","ESALQ","ESA","98341","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora",NA,"Smidt, E.C.","2004",NA,"Oliveira, R.P.",NA,NA,NA,"Brasil","Bahia","Jussari",NA,"-39.4953002929688","-15.1913995742798","21386",NA,NA,"auto",NA,"743.0",NA,NA,"ESA098341","ESA098341",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-31 13:41:18-03","MN","R","35548","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Hoehne, F.C.",NA,NA,"Hoehne, F.C.","1912","08","01","Brasil","Rio de Janeiro","Rio de Janeiro","São Cristóvão","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-01-28 09:15:00-03","MN","R","2535","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","picta","Sarcoglottis picta","(Sims) Klotzsch","Rodrigues, J.B.","1881","04","Freire Allemão, F.; Cysneiros, M.",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará",NA,NA,"1488",NA,NA,"R000002535","R000002535_001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-31 13:41:18-03","MN","R","222298","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","picta","Sarcoglottis picta","(Sims) Klotzsch","Pabst, G.F.J.","1958","11","Luetzelburg, P. von","1927","10","21","Brasil","Amazonas","São Gabriel da Cachoeira","Cucuí","-67.0892028808594","-0.130278006196022","377621",NA,NA,"auto",NA,"22608",NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"50","2021-03-31 13:41:18-03","MN","R","222299","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","picta","Sarcoglottis picta","(Sims) Klotzsch","Pabst, G.F.J.","1958","11","Luetzelburg, P. von","1926","09","28","Brasil","Amazonas","São Gabriel da Cachoeira","Cucuí","-67.0892028808594","-0.130278006196022","377621",NA,NA,"auto",NA,"22288",NA,NA,NA,NA,"300","300",NA,NA,"12",NA,NA,NA,NA
"51","2019-02-15 11:46:58-02","IPA","IPA","65220","S","Plantae","Plantae",NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","Reis, A.M.S.; Silva, K.A.","2003",NA,"Reis, A.M.S.; Silva, K.A.; Araújo, E.L.; Silva, K.A.; Araújo, E.L.","2003","03","18","Brasil","Pernambuco","Caruaru","Estação Experimental do IPA","-35.920278","-8.231667",NA,NA,NA,NA,NA,"140","Southern America",NA,"IPA0065220",NA,"638","638","-35.920278","-8.231667",NA,NA,NA,NA,NA
"52","2019-02-15 11:46:58-02","IPA","IPA","78544","S","Plantae","Plantae",NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch",NA,NA,NA,"Albuquerque, N.A.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.","2007","09","05","Brasil","Pernambuco","Igarassu","Mata de Piedade, Usina São José. Na borda do açude.","-34.9063987731934","-7.83416986465454","24709",NA,"Erva terrestre. Inflorescência em botões.","auto",NA,"489","Southern America",NA,"IPA0078544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-02-15 11:46:58-02","IPA","IPA","88175","S","Plantae","Plantae",NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Pessoa, E.","2009","12","Pontes, T.A.; Garcia, J.D.; Garcia, J.D.","2009","09","16","Brasil","Pernambuco","Igarassu","Mata de Piedade.","-34.9063987731934","-7.83416986465454","24709",NA,"Erva com flores brancas.; Mata Atlântica. Interior do fragmento em área úmida.","auto",NA,"217","Southern America",NA,"IPA0088175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-02-15 11:46:58-02","IPA","IPA","63225","S","Plantae","Plantae",NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Costa e Silva, M.B.; Maciel, J.R.","2004","05","Costa e Silva, M.B.; Cano, O.; Albuquerque, N.A.; Ferreira, C.; Cano, O.; Albuquerque, N.A.; Ferreira, C.","2003","09","18","Brasil","Pernambuco","Moreno","Reserva Ecológica de Carnijó. Entrada do Sagüi.","-35.0922012329102","-8.11861038208008","15458",NA,"Erva ca de 40 cm altura. Flores brancas, esverdeadas.","auto",NA,"189","Southern America",NA,"IPA0063225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-02-15 11:46:58-02","IPA","IPA","27316","S","Plantae","Plantae",NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Costa; Silva, M.B.","2003","01","Zoé Brito","1980","09","02","Brasil","Pernambuco","Quipapá","Engenho Brejinho, próximo a cachoeira.","-36.0116996765137","-8.82777976989746","11788",NA,"Erva com flores amarelas. Rara.; Mata. Solo argiloso.","auto",NA,"25","Southern America",NA,"IPA0027316",NA,NA,NA,NA,NA,"06",NA,NA,NA,NA
"56","2019-02-15 11:46:58-02","IPA","IPA","3608","S","Plantae","Plantae",NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Hoehne","1935","10","Pickel, B.","1935","09","19","Brasil","Pernambuco","São Lourenço da Mata","Tapera, São Bento. Mata do Totó; terrestre, meia sombra.","-35.0182991027832","-8.00222015380859","21764",NA,"Flor verde-amarelada-esbranquiçada.","auto",NA,"3998","Southern America",NA,"IPA0003608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-27 13:51:19-03","UFS","ASE","14254","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","Santos, LAS","2010","03","Santos, LAS; Nascimento - Júnior, JE; Carregosa, T; Souza, LS; Melo - Junior, CF","2009","10","16","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata de Drº João","-37.65","-10.917222",NA,NA,"Erva terrestre, Flor branca esverdeada, ovário e pedicelo piloso, folha membranácea variegada, escapo com tons de verde.; Erva terrestre, Flor branca esverdeada, ovário e pedicelo piloso, folha membranácea variegada, escapo com tons d",NA,NA,"25","Southern America",NA,"ASE0008167",NA,NA,NA,"-37.65","-10.917222","04",NA,NA,NA,NA
"58","2019-11-27 13:51:19-03","UFS","ASE","14278","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","Carregosa, T","2010","02","Carregosa, T; Nascimento - Júnior, JE; Santos, LAS; Souza, LS; Melo - Junior, CF","2009","10","16","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata do Dr. João.","-37.65","-10.917222",NA,NA,"Terrestre. Folhas verdes com manchas vináceas. Flores esverdeadas.; Terrestre. Folhas verdes com manchas vináceas. Flores esverdeadas.; Mata.",NA,NA,"2","Southern America",NA,"ASE0008171",NA,NA,NA,"-37.65","-10.917222","02",NA,NA,NA,NA
"59","2019-11-27 13:51:19-03","UFS","ASE","39986","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","Santos, LAS","2017","11","Freire, GS; Matos, GMA; Santana, JP; Santos, E","2017","11","08","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata de Dr. João.","-37.3743","-10.5149",NA,NA,"Herbácea com cerca de 30 cm. Inflorescência verde, flores com pétalas alvas.; Ecótono- Caatinga e Mata Atlântica.",NA,NA,"245","Southern America",NA,"ASE0041503",NA,NA,NA,"-37.3743","-10.5149","10",NA,NA,NA,NA
"60","2019-11-27 13:51:19-03","UFS","ASE","34696","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","Santos, LAS","2016","04","Silva, BD; Santos, E","2015","10","06","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata Doutor João","-37.3743","-10.5149",NA,NA,"Flores esverdeadas e pilosas.",NA,NA,"54","Southern America",NA,"ASE0033473","ASE0033473",NA,NA,"-37.3743","-10.5149","28",NA,NA,NA,NA
"61","2019-11-27 13:51:19-03","UFS","ASE","29834","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","Carregosa, T","2013","12","Matos, GMA; Campos, DA; Freire, GS; Lima, BCS; Santos, E","2013","10","22","Brasil","Sergipe","Lagarto","Assentamento Che Guevara","-38.057278","-11.442639",NA,NA,"Flores esverdeadas.; Área de transição.",NA,NA,"321","Southern America",NA,"ASE0001510",NA,NA,NA,"-38.057278","-11.442639",NA,NA,NA,NA,NA
"62","2019-11-27 13:51:19-03","UFS","ASE","30247","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","Matos, GMA","2014","01","Farias, MCV; Lima, BCS; Matos, GMA; Santos, E","2013","11","28","Brasil","Sergipe","Riachão do Dantas","Fazenda Dr. Belmiro","-38.225611","-11.058972",NA,NA,"Herbácea, terrestre, 40 cm. de alt. Flores esverdeadas.; Agreste.",NA,NA,"516","Southern America",NA,"ASE0001691",NA,NA,NA,"-38.225611","-11.058972","17",NA,NA,NA,NA
"63","2019-11-27 13:51:19-03","UFS","ASE","29753","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","Carregosa, T","2013","11","Freire, GS; Rocha, LP; Farias, MCV; Santos, E","2013","10","24","Brasil","Sergipe","Riachão do Dantas","Fazenda Senhor Delmiro","-38.225611","-11.058972",NA,NA,"Epifíta, Ca. 30 cm. pilosa, flores verde.; Mata Atlântica.",NA,NA,"125","Southern America",NA,"ASE0001314",NA,NA,NA,"-38.225611","-11.058972",NA,NA,NA,NA,NA
"64","2019-11-27 13:51:19-03","UFS","ASE","2733","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Carregosa, T","2010","07","Viana, G","1982","08","27","Brasil","Sergipe","Riachão do Dantas","Mata do Riachão","-37.724722","-11.068889",NA,NA,"erva. Inflorescência rosa, folhas variegadas. rara; erva. Inflorescência rosa, folhas variegadas. rara; Caatinga hipoxerófila (solo arenoso)",NA,NA,"623","Southern America",NA,"ASE0008150",NA,NA,NA,"-37.724722","-11.068889",NA,NA,NA,NA,NA
"65","2021-03-01 16:20:19-03","UNICAMP","UEC","176313","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","Bianchetti, LB","2012","09","Pereira-Silva, G; Santos, AJB; Rocha, GPE; Pereira, JB","2012","08","12","Brazil","Rondônia","Porto Velho","Margem direita do Rio Jaci Paraná (Linha de transmissçao Jirau/Sto Antônio)","-64.393611","-9.271944",NA,NA,"frequência:Ocasional.&nf;Erva terrestre com cerca de 90cm de altura.; Ambiante: Mata seca.&nf;Relevo: Acidentado.&nf;Substrato: Solo argiloso",NA,NA,"16264",NA,NA,"UEC051250","UEC051250","85","85","-64.393611","-9.271944",NA,NA,NA,NA,NA
"66","2019-08-20 10:01:02-03","UNICAMP","UEC","140277","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.",NA,NA,NA,"Faria, AD",NA,NA,NA,"Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,"Cultivada na casa de Vegetação da Unicamp.",NA,NA,"s.n.",NA,NA,"UEC027110","UEC027110",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-20 10:01:02-03","UNICAMP","UEC","139212","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Singer, RB",NA,NA,"Singer, RB","1997","08","14","Brazil","São Paulo","Pedreiras","Fazenda Boa Vista",NA,NA,NA,NA,NA,NA,NA,"97/74",NA,NA,"UEC027106","UEC027106",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-20 10:01:02-03","UNICAMP","UEC","151559","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Costa, ACM","2010","01","Costa, ACM","2009","05","17","Brazil","São Paulo","Valinhos","Clube de Campo Valinhos, mata ciliar","-46.931944","-22.956667",NA,NA,"Herbácea terrícola, frutos imaturos verdes. Interior da trilha.",NA,NA,"135",NA,NA,"UEC027113","UEC027113","955","955","-46.931944","-22.956667",NA,NA,NA,NA,NA
"69","2019-08-20 10:01:02-03","UNICAMP","UEC","135415","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Singer, RB","2005","05","Simões, AO; Belinello, R; Koehler, S","1999","09","30","Brazil","Minas Gerais","Itutinga","Estrada Lavras-São João Del Rey, Sentido Lavras-Itutinga, mata a cerca de 7 km da entrada de Itutinga. Em sub-bosque, próximo a curso de água.","-44.6577987670898","-21.2980995178223","24458",NA,"Terrestre, cerca de 20 cm, frutos em formação.","auto",NA,"860",NA,NA,"UEC027114","UEC027114",NA,NA,NA,NA,"14",NA,NA,NA,NA
"70","2019-08-20 10:01:02-03","UNICAMP","UEC","63199","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Queiroz, LP","1990","09","Bernacci, LC","1989","09","16","Brazil","São Paulo","Campinas","Fazenda São Vicente, Interior da mata.","-47.060001373291","-22.8999996185303","23900",NA,"Erva em roseta; escapo ca. 0,6 m de alt.; flores rosadas.","auto",NA,"25563",NA,NA,"UEC027107","UEC027107",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-20 10:01:02-03","UNICAMP","UEC","63197","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Queiroz, LP","1990","09","Bernacci, LC","1990","09","22","Brazil","São Paulo","Campinas","Fazenda São Vicente, Interior da mata.","-47.060001373291","-22.8999996185303","23900",NA,"Erva em roseta, folhas com manchas brancas, visíveis na planta viva; escapo ca. 0,6 m de alt., róseo-salmão, tal como as flores.","auto",NA,"25566",NA,NA,"UEC027108","UEC027108",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:01:02-03","UNICAMP","UEC","63198","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Queiroz, LP","1990","09","Bernacci, LC","1990","09","26","Brazil","São Paulo","Campinas","Fazenda São Vicente, Interior da mata.","-47.060001373291","-22.8999996185303","23900",NA,"Erva em roseta; escapo ca. 0,5 m de alt., róseo-salmão, tal como as flores.","auto",NA,"25565",NA,NA,"UEC027109","UEC027109",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:01:02-03","UNICAMP","UEC","139240","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Singer, RB",NA,NA,"Singer, RB","1997","06","07","Brazil","São Paulo","Campinas","Sousas","-47.060001373291","-22.8999996185303","23900",NA,"Prensada em VII.98.","auto",NA,"97/201",NA,NA,"UEC027105","UEC027105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-08-20 10:01:02-03","UNICAMP","UEC","138964","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Singer, RB",NA,NA,"Singer, RB","1998","09","11","Brazil","São Paulo","Jundiaí","Serra do Japí","-46.8800010681152","-23.1800003051758","17840",NA,NA,"auto",NA,"98/85",NA,NA,"UEC027111","UEC027111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:01:02-03","UNICAMP","UEC","131669","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Pansarin, ER","2004","05","Pansarin, ER; Mickeliunas, L","2003","09","09","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758","17840",NA,NA,"auto",NA,"1079",NA,NA,"UEC027103","UEC027103",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-20 10:01:02-03","UNICAMP","UEC","132299","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Pansarin, ER","2004","05","Pansarin, ER; Mickeliunas, L","2003","09","22","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758","17840",NA,NA,"auto",NA,"1091",NA,NA,"UEC027112","UEC027112",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-20 10:01:02-03","UNICAMP","UEC","140286","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Sarcoglottis","ventricosa","Sarcoglottis ventricosa","(Vell.) Hoehne",NA,NA,NA,"Amaral, MCE",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,"Cultivada na casa de vegetação da Unicamp.",NA,NA,"99/18",NA,NA,"UEC027091","UEC027091",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-04-22 16:26:39-03","UFPB","JPB","45222","PreservedSpecimen","Plantae","Angiosperma",NA,"Monocotyledon","Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klatzsch","Moreira, LHL","2018","04","Melo, AV de; Chagas, ECO; Gomes-Costa, GA; Viana, JL; Alves, M; Barbosa, MR; Santos, SO","2010","09","25","Brasil","Paraíba","Mamanguape","Reserva Biológica Guaribas, Trilha Cabeça de Boi","-34.993056","-6.398611",NA,NA,"; DESC: Erva com botões florais. Coletada na trilha.",NA,NA,"493","Southern America",NA,NA,NA,NA,NA,"-34.993056","-6.398611","20",NA,NA,NA,NA
"79","2020-04-22 16:26:39-03","UFPB","JPB","24493","PreservedSpecimen","Plantae","Angiosperma",NA,"Monocotyledon","Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klatzsch","Felix, LP","2005","06","Moura, ACA","1992","08","15","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,"; DESC: Herbáceo, flores branco amareladas de cheiro semelhante à limão.",NA,NA,"20","Southern America",NA,NA,NA,"47","47","-34.863056","-7.115",NA,NA,NA,NA,NA
"80","2020-04-22 16:26:39-03","UFPB","JPB","33038","PreservedSpecimen","Plantae","Angiosperma",NA,"Monocotyledon","Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klatzsch","Felix, LP","2005","06","Gadelha Neto, PC; et al.","2002","07","29","Brasil","Paraíba","João Pessoa","Jardim Botânico.","-34.863056","-7.115",NA,NA,"; DESC: Herbáceo. Flor esverdeda. Terrestre; Folhas variegadas.",NA,NA,"720","Southern America",NA,NA,NA,"47","47","-34.863056","-7.115",NA,NA,NA,NA,NA
"81","2020-04-22 16:26:39-03","UFPB","JPB","33640","PreservedSpecimen","Plantae","Angiosperma",NA,"Monocotyledon","Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klatzsch","Felix, LP","2005","06","Gadelha Neto, PC; Pontes, RA; Dantas, DHM","2004","09","12","Brasil","Paraíba","Mamanguape",NA,"-35.125833","-6.838889",NA,NA,"; DESC: Herbáceo. Flor branca. Folhas membranáceas, verdes-esbranquiçadas. Haste floral ca 50cm. Substrato humoso.",NA,NA,"1272","Southern America",NA,NA,NA,"35","35","-35.125833","-6.838889","01",NA,NA,NA,NA
"82","2020-04-22 16:26:39-03","UFPB","JPB","33718","PreservedSpecimen","Plantae","Angiosperma",NA,"Monocotyledon","Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klatzsch","Felix, LP","2005","06","Gadelha Neto, PC; Lima, NT; P.F.Leite, daLuz","2004","08","25","Brasil","Paraíba","João Pessoa","Jardim Botânico.","-34.863056","-7.115",NA,NA,"; DESC: Herbáceo. Flores brancas. Folhas verdes com manchas brancas; haste floral ca. 80cm; vegetando em solo humoso.",NA,NA,"1238","Southern America",NA,NA,NA,"47","47","-34.863056","-7.115",NA,NA,NA,NA,NA
"83","2020-04-22 16:26:39-03","UFPB","JPB","33719","PreservedSpecimen","Plantae","Angiosperma",NA,"Monocotyledon","Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klatzsch","Felix, LP","2005","06","Gadelha Neto, PC; Lima, NT","2004","08","23","Brasil","Paraíba","João Pessoa","Jardim Botânico.","-34.863056","-7.115",NA,NA,"; DESC: Herbáceo. Flor branca. Substrato areno-argiloso.",NA,NA,"1233","Southern America",NA,NA,NA,"47","47","-34.863056","-7.115",NA,NA,NA,NA,NA
"84","2020-04-22 16:26:39-03","UFPB","JPB","33720","PreservedSpecimen","Plantae","Angiosperma",NA,"Monocotyledon","Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klatzsch","Felix, LP","2005","06","Gadelha Neto, PC; Lima, NT; P.F.Leite, daLuz","2004","08","25","Brasil","Paraíba","João Pessoa","Jardim Botânico.","-34.863056","-7.115",NA,NA,"; DESC: Herbáceo. Flor branca. Folhas membranáceas de tonalidade verde escuro; no interior da mata em solo gumoso. Substrato areno-argiloso.",NA,NA,"1237","Southern America",NA,NA,NA,"47","47","-34.863056","-7.115",NA,NA,NA,NA,NA
"85","2020-04-22 16:26:39-03","UFPB","JPB","51146","PreservedSpecimen","Plantae","Angiosperma",NA,"Monocotyledon","Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klatzsch","Moreira, LHL","2018","09","Lima, IB; Costa, RMT; Duré, RC; Gadelha Neto, PC","2012","09","04","Brasil","Paraíba","Caaporã",NA,"-34.968306","-7.470306",NA,NA,"; DESC: Erva ca 20-50cm de altura. Flores esverdeadas.",NA,NA,"1290","Southern America",NA,"JPB0051146",NA,"46","46","-34.968306","-7.470306","20",NA,NA,NA,NA
"86","2020-04-22 16:26:40-03","UFPB","JPB","IFNPBRAPA408","PreservedSpecimen","Plantae","Angiosperma",NA,"Monocotyledon","Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klatzsch","Moreira, LHL","2017","08","Almeida, RAP","2017","06","17","Brasil","Paraíba","Rio Tinto",NA,"-35.919971","-6.84",NA,NA,"; DESC: Herbácea. Conglomerado IFN-PB-49. Subunidade 2. Subparcela 9. Indivíduo HE.",NA,NA,"408","Southern America",NA,"IFNPBRAPA000408",NA,NA,NA,"-35.919971","-6.84","01",NA,NA,NA,NA
