"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"487","2021-02-08 12:51:46-03","UFRGS","ICN","035674","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Miotto, STS","1977","11","20","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,"ICN00010637","ICN00010637","Miotto, STS",NA,NA,NA,"708",NA,NA,"Interior de mata","28343","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"488","2021-02-08 12:51:46-03","UFRGS","ICN","088154","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Jarenkow, JA","1985","07","17","Brasil","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,"ICN00010639","ICN00010639 ICN00010639_1","Araujo, AC","1995","07","19","180",NA,NA,NA,"18635","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"489","2021-02-08 12:51:46-03","UFRGS","ICN","089129","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Sobral, M","1983","09",NA,"Brasil","RS","Nova Petrópolis","Nove Colônias","-51.1143989562988","-29.3763999938965",NA,NA,"ICN00010636","ICN00010636","Araujo, AC","1995","07","19","2272",NA,NA,NA,"14669","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"490","2021-02-08 12:51:46-03","UFRGS","ICN","144228","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Orth","1933","01","18","Brasil","RS","Porto Alegre","Morro da Glória","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00010624","ICN00010624 ICN00010624_1","Araujo, AC","1996","02","27","s.n.",NA,NA,"Doação Herbário SP.","29946","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"491","2021-02-08 12:51:44-03","UFRGS","ICN","016679","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Rambo, B","1946","09","18","Brasil","RS","Porto Alegre","Morro Teresópolis","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00010606","ICN00010606 ICN00010606_1 ICN00010606_2","Emrich-Rambo",NA,NA,NA,"33925",NA,NA,NA,"29946","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"492","2021-02-08 12:51:46-03","UFRGS","ICN","143631","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hagelund, K","1966","04","20","Brasil","RS","Santa Rosa",NA,"-54.4813995361328","-27.8708000183105",NA,NA,"ICN00010631","ICN00010631","Pedersen, TM","1976",NA,NA,"4282",NA,NA,"Doação de Karner Hagelund","19818","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"493","2021-02-08 12:51:46-03","UFRGS","ICN","143632","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hagelund, K","1966","05","01","Brasil","RS","Santa Rosa",NA,"-54.4813995361328","-27.8708000183105",NA,NA,"ICN00010632","ICN00010632","Pedersen, TM","1976",NA,NA,"4362",NA,NA,"Doação de Karner Hagelund","19818","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"494","2021-02-08 12:51:46-03","UFRGS","ICN","089210","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Brack, P; et al.","1982",NA,NA,"Brasil","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,"ICN00010635","ICN00010635","Araujo, AC","1995","07","19","s.n.",NA,NA,NA,"14404","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"495","2021-02-08 12:51:46-03","UFRGS","ICN","048224","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Zanette, VC","1980","09","26","Brasil","RS","Torres","Lajeadinho","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00010617","ICN00010617","Pedersen, TM","1980","11",NA,"385",NA,NA,"Erva terrícola; Interior de mata pluvial","20837","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"496","2021-02-08 12:51:46-03","UFRGS","ICN","144365","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Muniz, CFS","1983","05","10","Brasil","SP","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,"ICN00010623","ICN00010623 ICN00010623_1","Araujo, AC","1996","02","27","472",NA,NA,"Doação Herbário SP.; Em beira de barranco.","34059","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"497","2021-02-08 12:51:44-03","UFRGS","ICN","027366","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Mariath, J","1973","05","26","Brasil","RS","Itacolomi",NA,NA,NA,NA,NA,"ICN00010608","ICN00010608","Araujo, AC","1995","07","19","22",NA,NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"498","2021-02-08 12:51:44-03","UFRGS","ICN","029271","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Porto, ML","1975","07","10","Brasil","RS","Porto Garcia","Reserva Florestal do Turvo",NA,NA,NA,NA,"ICN00010638","ICN00010638","Sobral, M","1982","07","24","1555",NA,NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"499","2021-02-08 12:51:46-03","UFRGS","ICN","159838","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Longhi-Wagner, HM; Schmidt, R","2007","04","17","Brasil","RS","Caraá","após Fraga caminho para a nascente do Rio dos Sinos após a 1ª cachoeira 29°42'23 3 S 50°17'25 8 W","-50.290278","-29.706389","-50.290278","-29.706389","ICN00010618","ICN00010618 ICN00010618_1","Araujo, AC",NA,NA,NA,"10290",NA,NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"500","2021-02-08 12:51:46-03","UFRGS","ICN","163050","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","de Gasper, AL; Verdi, M","2009","05","22","Brasil","SC","Orleans","Rio Hipólito 28°15'37 00S e 49°29'58 00 O","-49.499444","-28.260278","-49.499444","-28.260278","ICN00010616","ICN00010616 ICN00010616_1","Trevisan, R",NA,NA,NA,"2135","646","646","Doação Herbário FURB 12429; herbácea, fruto branco; Floresta Ombrófila Densa, encosta",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"501","2021-02-08 12:51:46-03","UFRGS","ICN","179101","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lorscheitter, ML; Roth, L","2010","04","10","Brasil","RS","Torres","Pirataba","-49.861667","-29.253611","-49.861667","-29.253611","ICN00010640","ICN00010640","Baptista, LRM","2013","12",NA,"s.n.",NA,NA,"Erva; Interior de mata paludosa",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"502","2021-02-08 12:51:46-03","UFRGS","ICN","187009","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Korte, A; Kruger, A","2009","09","14","Brasil","SC","Vidal Ramos","Mulungu 27°27'00 00S 49°19'12 00O","-49.32","-27.45","-49.32","-27.45","ICN00010615","ICN00010615","Trevisan, R","2010",NA,NA,"61","761","761","Doação herbário FURB 15046; erva terrícola, 1,5m; Ecótono FOM/FOD, estádio médio de regeneração",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"503","2021-02-08 12:51:46-03","UFRGS","ICN","148723","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Schimidt, R","2006","10","24","Brasil","RS","Derrubadas","Parque Estadual do Turvo Estrada Porto Garcia","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"Araújo, AC",NA,NA,NA,"s.n.",NA,NA,NA,"18158","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"504","2020-05-19 11:38:00-03","FEPAGRO","BLA","11955","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","J. F. M. Valls","1972","05","18","Brasil","Rio Grande do Sul","Osório","Parque Histórico General Osório","-50.2696990966797","-29.8866996765137",NA,NA,"BLA011955",NA,"T. M. Pedersen","1979","01","01","2079",NA,NA,"Duplicata do ICN 9936.Habitat: Mata inundada; Frequente","27350","auto","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-08-26 10:48:38-03","MCN-FZBRS","HAS","96532","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Senna, R.M.; Oliveira, M.L.A.A., das Neves, M.T.M.B. & Mansan, C.","2003","09",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro São Pedro","-51.2299995422363","-30.0331001281738",NA,NA,"HAS0096532",NA,"Gonçalves, V.L.C.",NA,NA,NA,"s.n.",NA,NA,"Erva em solo encharcado no interior de mata","29946","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-08-26 10:48:38-03","MCN-FZBRS","HAS","17385","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth.","Strehl, T.","1982","09",NA,"Brasil","Rio Grande do Sul","Montenegro (Salvador do Sul -RS)",NA,NA,NA,NA,NA,"HAS0017385",NA,"Strehl, T.",NA,NA,NA,"446",NA,NA,"Altura de 50 cm, de hábitat terrestres; Fruto globoso e branco; Flor unissexual; Raro no alto da serra.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-11-21 10:03:30-03","IBt","SP","185127","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Custodio Filho, A","1982","10","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333",NA,NA,"Muniz, CFS","1983","09",NA,"964","750","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-21 10:03:30-03","IBt","SP","200795","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Muniz, CFS","1983","05","10","Brasil","São Paulo","Sete Barras",NA,"-47.933333","-24.3","-47.933333","-24.3",NA,NA,"Muniz, CFS","1985","04",NA,"472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-11-21 10:03:30-03","IBt","SP","215297","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hertel, R","1943","06",NA,"Brasil","Paraná",NA,"Volta Grande, Estrada Graciosa, Km 40",NA,NA,NA,NA,NA,NA,"Araújo, AC","2007",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-10-08 08:53:10-03","IBt","SP","334632","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Prata, AP","1999","05","11","Brasil","São Paulo",NA,"Parque Estadual Intervales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-11-19 09:29:00-03","IBt","SP","360463","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Folli, DA","2002","08","21","Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,"4330",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2021-01-11 11:19:59-03","IBt","SP","474201","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G","1969","08","03","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,"22091",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-05-07 17:14:42-03","IBt","SP","266839","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Peron, M","1989","08","14","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,"872",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-21 10:03:30-03","IBt","SP","215298","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Orth, C","1933","01","18","Brasil","Rio Grande do Sul","Porto Alegre","Morro da Glória","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Araújo, AC","2007",NA,NA,"s.n.",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-21 10:03:30-03","IBt","SP","200784","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Muniz, CFS","1982","10","27","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Araújo, AC","2007",NA,NA,"450",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-21 10:03:30-03","IBt","SP","235965","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Barros, F; Martuscelli, P","1989","04","26","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro Três Irmãos","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Araújo, AC","2007",NA,NA,"1642",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-11-21 10:03:33-03","IBt","SP","247994","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Barros, F","1991","04","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Pico do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Araújo, AC","2007",NA,NA,"2251","840","840",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-11-21 10:03:30-03","IBt","SP","203627","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Toledo, CB; Barros, F; Melo, MMRF","1985","03","06","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro do Tassuva","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Muniz, C","1987","05",NA,"45",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-10-22 10:12:45-03","IBt","SP","350873","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Esteves, GL","2000","08","09","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,"2692",NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-10-22 10:12:45-03","IBt","SP","350872","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Simão Bianchini, R","2000","09","08","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,"1439",NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-07-02 08:40:07-03","IBt","SP","279448","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Mello-Silva, R","1994","05","14","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,"1013","50","50",NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-11-21 10:03:33-03","IBt","SP","429860","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Shirasuna, RT; Lima, LR","2007","08","16","Brasil","São Paulo","Embu","Lote 5 Rodoanel Mário Covas, Trecho Sul","-46.8499984741211","-23.6399993896484",NA,NA,NA,NA,"Araújo, AC","2011","05","26","150",NA,NA,NA,"6851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-08-13 18:01:50-03","IBt","SP","296134","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Garcia, RJF","1996","04","30","Brasil","São Paulo","Ferraz de Vasconcelos",NA,"-46.3600006103516","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"834",NA,NA,NA,"8701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-10-22 10:12:45-03","IBt","SP","349664","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hashimoto, G","1984","03","04","Brasil","São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-11-21 10:03:33-03","IBt","SP","340105","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Vitta, FA; et al.","1994","06",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Base do Rio Verde, alto do maciço da juréia, trilha para o mirante, na mata baixa","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Muniz, CFS","1999","09",NA,"245",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-07-02 08:40:07-03","IBt","SP","286673","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Souza, VC","1995","10","08","Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,"9231",NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-10-22 10:12:45-03","IBt","SP","349667","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hashimoto, G","1997","06","15","Brasil","São Paulo","Itapecerica da Serra",NA,"-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"12011","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-10-22 10:12:45-03","IBt","SP","349665","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hashimoto, G","1984","09","16","Brasil","São Paulo","Itapecerica da Serra",NA,"-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"12011","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-07-02 08:40:07-03","IBt","SP","285891","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Pirani, JR","1995","07","18","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,"3642",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-11-21 10:03:30-03","IBt","SP","200299","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Martuscelli, P","1984","04","20","Brasil","São Paulo","Miracatu","Sítio Irapuã, Km 348,5, BR 116","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"Muniz, CFS","1988","01",NA,"12",NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-10-22 10:12:45-03","IBt","SP","349661","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hashimoto, G","1938","06","24","Brasil","São Paulo","Pedro de Toledo",NA,"-47.2299995422363","-24.2700004577637",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"33445","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-06-04 11:03:22-03","IBt","SP","270667","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Nicolau, SA","1992","07","18","Brasil","São Paulo","Pindamonhangaba",NA,"-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,NA,NA,"465",NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-11-21 10:03:33-03","IBt","SP","9241","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Loefgren, A","1888","06","09","Brasil","São Paulo","Rio Claro","Em mata num rego d#?##?#agua.","-47.560001373291","-22.4099998474121",NA,NA,"SP009306","SP009306","Muniz, CFS","1983","01",NA,"CGG614",NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-11-21 10:03:30-03","IBt","SP","180152","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Kirizawa, M","1982","10","26","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Muniz, CFS","1983","09",NA,"823",NA,NA,"Parte baixa da picada um","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-21 10:03:30-03","IBt","SP","163829","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Muniz, CFS; et al.","1979","08","01","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Muniz, CFS","1983","01",NA,"2",NA,NA,"Herbácea com flores e frutos brancos","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-21 10:03:30-03","IBt","SP","163858","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Muniz, CFS; et al.","1979","08","03","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Muniz, CFS","1983","01",NA,"41",NA,NA,"Herbácea com ca. de 1,0m alt., com flores","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-21 10:03:30-03","IBt","SP","192659","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Macedo, ICC; et al.","1983","06","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Muniz, CFS","1983","09",NA,"17",NA,NA,"Flores masculinas e frutos","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-11-21 10:03:33-03","IBt","SP","7864","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Gehrt, A","1922","05","08","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Muniz, CFS","1982","05",NA,"s.n.",NA,NA,"Mata","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-10-22 10:12:45-03","IBt","SP","349662","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hashimoto, G","1994","06","15","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
