"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","dayIdentified","recordNumber","year","month","day","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","04230076","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","L. B. Smith",NA,NA,"G. T. Prance","Brazil","Amazonas",NA,"-66.78","-6.72",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4559069' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"16471","1971","11","28","Rio Cunhuá at Deni Indian village",NA,NA,NA,NA,"South America","sheet","NY04230076",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","4229787","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"B. Maguire","Suriname",NA,NA,"-56.16666667","3.916666667",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4555624' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"24276","1944","08","10","Tafelberg (Table Mountain), N of Savanna II",NA,NA,NA,NA,"South America","sheet","NY04229787",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","04230074","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","L. B. Smith",NA,NA,"G. T. Prance","Brazil","Rondônia",NA,"-63.0269515","-9.2532558",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4559067' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"6931","1968","08","14","Porto Velho to Cuiabá Highway, vicinity of Santa Barbara, 15 km E of Km 117",NA,NA,NA,NA,"South America","sheet","NY04230074",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","04230063","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","M. A. Spencer",NA,NA,"S. A. Mori","Brazil","Amazonas",NA,"-60.3529429","-2.6996631",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4559055' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"22429","1992","06","21","Rio Negro. Rio Cuieiras, Campina near Lago Jaradá",NA,NA,NA,NA,"South America","sheet","NY04230063",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","04230067","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","M. H. Nee",NA,NA,"M. H. Nee","Brazil","Amazonas","Manaus","-59.8109597","-2.4350611",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4559060' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"42834","1992","06","23","Ca. 80 km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR-174, km 64, depois 34 km leste na ZF3, Fazenda Esteio. Reserva 1302",NA,NA,"50.00","50.00","South America","sheet","NY04230067",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","247040","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","ellipsoidea","Aechmea ellipsoidea","Rusby",NA,NA,NA,"O. E. White","Bolivia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43851' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"633","1921","08","06","Near Asunto",NA,NA,"853.4","853.4","South America","sheet","NY00247040","NY00247040_01","holotype",NA,NA,NA,NA,NA
"51","2021-02-08 11:07:46-03","UNESP-IBB","BOTU","27699","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Magalhães, J.H.R.","2010",NA,"Magalhães, J.H.R.","Brasil","São Paulo","Botucatu","-48.492222","-22.881111",NA,NA,"Epífita, 10 m, bordo das folhas armados, face interna das folhas aveludadas, abrigava um formigueiro",NA,NA,"90","2010","08","24","Distrito de Rubião Júnior","48°29'32w","22°52'52s",NA,NA,NA,NA,"BOTU027699",NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:29:35-03","UFRJ","RFA","28250","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria","2001","07","A.P.G. de Faria; T. Wendt","Brasil","Espírito Santo","Espírito Santo",NA,NA,NA,NA,"Brácteas escapais vermelhas. Brácteas florais e sépalas amarelo esverdeadas. Pétalas amarelas. Inflorescência com muito indumento",NA,"06","39","2001","07","06","Cultivada por Luiz Carlos Gurken",NA,NA,NA,NA,NA,NA,"RFA52410",NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 11:29:35-03","UFRJ","RFA","28311","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria","2003","05","A.P.G. de Faria; T. Wendt","Venezuela",NA,"Venezuela",NA,NA,NA,NA,"Folhas verde escuras. Inflorescência já passada. frutos foram colocados em alcool 70%",NA,"20","198","2003","05","20","Planta cultivada no Marie Selby Botanical Gardnes (Florida E.U.A.) sob número 1990-0793. Procedência: Venezuela",NA,NA,NA,NA,NA,NA,"RFA52437",NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:29:35-03","UFRJ","RFA","28589","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","R. Moura",NA,NA,"W.W. Thomas; A.M. Carvalho; J. Jardim; S. Sant#?#ana; M.C. Ferreira","Brasil","Ceará","Crato","-39.498056","-7.248611",NA,NA,"Large epiphyte. Leaves grey-green and wine red adaxially toward base",NA,NA,"11693","1997","07","30","12 km southwest of Crato on road to Exú","39º29'53''W","7º14'55''S","700","700",NA,NA,"RFA37269",NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:29:35-03","UFRJ","RFA","28267","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria","2003","08","A.P.G. de Faria; L.M. Versieux","Brasil","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752","31264",NA,"Rupícola. Folha verde escuro com parte abaxial com nuances avermelhados. Bainha roxa internamente. Espinhos da margem da folha avermelhados. Escapo arroxeado. Brácteas escapais e inflorescência passadas. Brácteas florais arroxeadas","auto","28","169","2003","08","28","Lapinha de Cima, próximo à RPPN Ermo de Minas",NA,NA,NA,NA,NA,NA,"RFA52433",NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:29:35-03","UFRJ","RFA","28268","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria","2003","08","A.P.G. de Faria; L.M. Versieux","Brasil","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752","31264",NA,"Rupícola. Folhas verdes. Bainhas roxa internamente. Inflorescência passada. Escapo arroxeado. Brácteas escapais paleáceas. Brácteas florais arroxeadas","auto","28","168","2003","08","28","Lapinha de Cima, próximo à RPPN Ermo de Minas",NA,NA,NA,NA,NA,NA,"RFA52417",NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:29:35-03","UFRJ","RFA","28266","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria","2003","08","A.P.G. de Faria; L.M. Versieux","Brasil","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752","31264",NA,"Rupícola. Inflorescência com indumento lanuginoso. Escapo arroxeado. Brácteas florais cor de vinho. Sépalas esverdeadas. Pétalas amarelas","auto","28","170","2003","08","28","Lapinha de Cima, próximo à RPPN Ermo de Minas",NA,NA,NA,NA,NA,NA,"RFA52427",NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:29:35-03","UFRJ","RFA","28269","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria","2003","08","A.P.G. de Faria; L.M. Versieux","Brasil","Minas Gerais","Sabará","-43.8067016601562","-19.8864002227783","18805",NA,"Epífita. Espinhos da margem da folha pretos. Inflorescência passada, mas ainda lanuginosa. Escapo marrom arroxeado. Brácteas florais cor de vinho. Sépalas verdes. Pétalas já passadas. Brácteas escapais paleáceas já passadas. Folha com c","auto","25","167","2003","08","25","Serra Rachada",NA,NA,NA,NA,NA,NA,"RFA52425",NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:29:35-03","UFRJ","RFA","28265","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria","2003","09","A.P.G. de Faria","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442",NA,"Bainha branca internamente. Escapo vinho, lanuginosa. Brácteas escapais róseas. Brácteas florais branco-esverdeadas da base ao meio e vinosa do meio ao ápice. Indumento da inflorescência lanuginoso, meio amarronzado. Sépalas branco-esv","auto","05","176","2003","09","05","Casa de Vegetação do Departamento de Botânica da UFRJ",NA,NA,NA,NA,NA,NA,"RFA52436",NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:29:35-03","UFRJ","RFA","28284","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria","2003","10","A.P.G. de Faria","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442",NA,"Bainha branca internamente. espaço vinho, lanuginoso. Brácteas escapais róseas. Brácteas florais branco-esverdeadas da base ao meio e vinosas do meio ao ápice. Indumento da inflorescência lanuginoso, maio amarronzado. Sépalas branco-esv","auto","16","179","2003","10","16","Casa de Vegetação do Departamento de Botânica da UFRJ, procedência Arcos MG",NA,NA,NA,NA,NA,NA,"RFA52415",NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:29:35-03","UFRJ","RFA","28264","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria","2003","07","A.P.G. de Faria; G.M. Sousa","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","53584",NA,"Terrestre ou epífita. Folha com bainha roxa internamente. Brácteas escapais branco-rosadas da base até o ápice. Escapo esverdeado até o meio e cor de vinho para o ápice com indumento lanuginoso. Inflorescência lanuginosa. Brácteas flora","auto","16","148","2003","07","16","Jardim Botânico de São Paulo",NA,NA,NA,NA,NA,NA,"RFA52435",NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:29:35-03","UFRJ","RFA","28270","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia albobracteata","Philcox","A.P.G. de Faria","2003","08","A.P.G. de Faria; L.M. Versieux","Brasil","Minas Gerais","Santo Antônio do Itambé","-43.3067016601562","-18.465799331665","19014",NA,"Epífita em mata. Roseta tubular. Espinhos marginais pretos. Folhas verdes. Bainha arroxeada internamente. escapo verde. Brácteas escapais brancas. Inflorescência com indumento lanuginoso. Bráctea floral verde, sépalas verdes. Pétalas es","auto","29","171","2003","08","29","Próximo ao Parque Estadual do Pico do Itambé",NA,NA,NA,NA,NA,NA,"RFA52430",NA,NA,"albobracteata",NA,NA,NA,NA
"63","2020-11-24 17:10:34-03","UTFPR","DVPR","2361","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Estevan, DA","2014","12","Estevan, DA; Duarte, E","Brasil","Paraná","São Jorge d' Oeste","-53.044992","-25.364176",NA,NA,"Erva, flores.; Interior de mata. Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.",NA,"19","2140","2014","12","15","Salto do Chopim. Propriedade Sr. Jair Nogueira","-53.044992","-25.364176","385","385",NA,NA,"DVPR002361",NA,NA,NA,NA,NA,NA,NA
"64","2019-04-16 15:06:27-03","UNEMAT","TANG","1745","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Koch, AK","2011","11","Santos, AP; Silva, CA","Brasil","Mato Grosso","Brasnorte","-57.9789009094238","-12.1549997329712","138806",NA,"Epífita, inflorescência branca rosada.","auto","10","11","2011","09","05","Epifitário Catasetum UNEMAT.",NA,NA,NA,NA,NA,NA,"TANG000001745",NA,NA,NA,NA,NA,NA,NA
"65","2020-03-17 16:33:54-03","UNEMAT","TANG","2399","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,"2014","08","Engels, ME","Brasil","Mato Grosso","Colider","-55.4508018493652","-10.8177995681763","78569",NA,"Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Mosaico das fitofisionomias densa, estacional semidecidual, estacional decidual e savana. Epífita. Folhas verdes, discolores, com face ab","auto","27","2622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TANG000002399",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:51:37-03","EAO","IAN","102923","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1960","06","Oliveira, E","Brasil","Pará",NA,NA,NA,NA,NA,"planta sob árvore; flor branca.",NA,NA,"214","1959","12","04","Rodovia Belém-Brasília, km 33. terra firme, pico 1, piq. 104.",NA,NA,NA,NA,"Southern America",NA,"IAN102923",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:51:37-03","EAO","IAN","115792","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1964","09","Oliveira, E","Brasil","Amazonas",NA,NA,NA,NA,NA,"Epífita, sobre tronco velho de pau. Flor branca, com algmas manchas pretas.",NA,NA,"3008","1963","11","13","Rodovia Itacoatiara-Manaus, km 22. Mata alta de terra firme.",NA,NA,NA,NA,"Southern America",NA,"IAN115792",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:51:37-03","EAO","IAN","115983","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1968","02","Ducke, A","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","1958","10","21","Serra do Maranguape, parte inferior, num bloco de pedra.",NA,NA,NA,NA,"Southern America",NA,"IAN115983",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:51:37-03","EAO","IAN","115983","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1968","02","Ducke, A","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","1958","10","21","Serra do Maranguape, parte inferior, num bloco de pedra.",NA,NA,NA,NA,"Southern America",NA,"IAN115983",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:51:37-03","EAO","IAN","116364","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Segadas-Vianna, F; Lam, L","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"I967","1953","09","05","Próximo Barra de São João.",NA,NA,NA,NA,"Southern America",NA,"IAN116364",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:51:37-03","EAO","IAN","116364","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Segadas-Vianna, F; Lam, L","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"I967","1953","09","05","Próximo Barra de São João.",NA,NA,NA,NA,"Southern America",NA,"IAN116364",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:51:37-03","EAO","IAN","123841","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Oliveira, E","1972","02","Oliveira, E","Brasil","Pará",NA,NA,NA,NA,NA,"Planta epífoita; flores claras com frutos escuros.",NA,NA,"3594","1967","11","11","Rio Jarí, Estrada que liga Monte Dourado a Caracurú; mata alta; terreno firme, acidentado.",NA,NA,NA,NA,"Southern America",NA,"IAN123841",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:51:37-03","EAO","IAN","129512","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1967",NA,"Irwin, HS; Souza, R","Brasil","Goiás",NA,NA,NA,NA,NA,"Terrestrial, in rocky crevices, inflorescnce to 1m tall. Leaves husk-like, arect and ensheathing peduncle. Exposed bracts and axis rose-red. Flowers yellow. Locally common.",NA,NA,"9516","1965","10","22","Rocky creek margin near waterfall, 24km NW of Veadeiros, road to Cavalcante.",NA,NA,"1200","1200","Southern America",NA,"IAN129512",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:51:37-03","EAO","IAN","86575","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1956",NA,"Fróes, RL","Brasil","Pará",NA,NA,NA,NA,NA,"Epífita.",NA,NA,"31269","1954","10","30","Cachoeira do Portão, Rio Curuaúna; região do Planalto de Santarém. Levantamento Estatístico Florestal realizado pelo IAN, SPVEA e FAO.",NA,NA,NA,NA,"Southern America",NA,"IAN086575",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:51:37-03","EAO","IAN","91854","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1958","09","Pires, JM; Black, GA","Brasil","Pará",NA,NA,NA,NA,NA,"Epífita. Planta nativa, porém cultivada no aeroporto.",NA,NA,"6448","1956","12","18","Serra do Cachimbo.",NA,NA,NA,NA,"Southern America",NA,"IAN091854",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:51:37-03","EAO","IAN","103329","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1964","09","Fróes, RL","Brasil","Maranhão","Maracaçumé","-45.9592018127441","-2.04277992248535","27807",NA,"Planta epífita; flor branca.","auto",NA,"34510","1958","07","20","Mata de terra firme.",NA,NA,NA,NA,"Southern America",NA,"IAN103329",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:51:37-03","EAO","IAN","95274","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1958","09","Pires, JM; Silva, NT da","Brasil","Pará","Breves","-50.4803009033203","-1.68221998214722","134266",NA,NA,"auto",NA,"6683","1957","10",NA,"Local onde foi feito um inventário florestal.",NA,NA,NA,NA,"Southern America",NA,"IAN095274",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:51:37-03","EAO","IAN","75805","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1956",NA,"Pires, JM; Silva, NT da","Brasil","Pará","Igarapé-Açu","-47.6199989318848","-1.12889003753662","29938",NA,"Sobre pedras; planta coberta por um indumento branco que se destaca.","auto",NA,"4390","1952","11","25","Afluente do Rio Arapiuns.",NA,NA,NA,NA,"Southern America",NA,"IAN075805",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:51:37-03","EAO","IAN","186452","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Koch, AK","2009","08","Koch, AK; Magalhães, JLL; Bonadeu, F; Souza, C","Brasil","Pará","Portel","-50.8210983276367","-1.93555998802185","184936",NA,"Epífita sobre tronco vivo , em floresta de terra firme ,com folhas verde escuro,com escamas prateadas,flores amarelo esverdeadas,com estames bem amarelos.","auto","30","161","2009","08","30","Floresta Nacional de Caxiuanã,grade amostral do PPBio, trilha C,parcela 6.",NA,NA,NA,NA,"Southern America",NA,"IAN186452",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:51:37-03","EAO","IAN","95024","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1958","09","Williams, LO; Silva, NT da","Brasil","Pará","Portel","-50.8210983276367","-1.93555998802185","184936",NA,NA,"auto",NA,"18252a","1955","10","27","Mata de várzea.",NA,NA,NA,NA,"Southern America",NA,"IAN095024",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:51:37-03","EAO","IAN","95024","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1958","09","Williams, LO; Silva, NT da","Brasil","Pará","Portel","-50.8210983276367","-1.93555998802185","184936",NA,NA,"auto",NA,"18252a","1955","10","27","Mata de várzea.",NA,NA,NA,NA,"Southern America",NA,"IAN095024",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:51:37-03","EAO","IAN","97196","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1958","09","Fróes, RL","Brasil","Pará","Portel","-50.8210983276367","-1.93555998802185","184936",NA,"Planta epífita.","auto",NA,"32724","1956","09","16","Região do Anapú. Rio Pracajaí. Mata virgem; terra firme.",NA,NA,NA,NA,"Southern America",NA,"IAN097196",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:51:37-03","EAO","IAN","97754","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1960","06","Damasceno, B","Brasil","Pará","Vigia","-48.1417007446289","-0.858332991600037","33395",NA,NA,"auto",NA,"1","1957","03",NA,"Campina do Palha. Na areia.",NA,NA,NA,NA,"Southern America",NA,"IAN097754",NA,NA,NA,NA,NA,NA,NA
