"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","sex","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","eventTime","fieldNumber"
"41","2021-03-15 16:37:00-03","NY","NYBG","561471","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","M. Oliveira","133","South America","Brazil","Pernambuco","Reserva Biológica de Serra Negra.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=742904' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561471","1995","12","09","-38.5708","-8.6",NA,NA,"Magnoliophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.","NY00561471_01","M. Oliveira","Inajá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","375801","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","S. A. Mori","14226","South America","Brazil","Bahia","15-20 km NW of Paulo Alfonso on airport road that eventually leads to Petrolandia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=742909' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375801","1981","06","06","-38.2144","-9.4061",NA,NA,"Magnoliophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.","NY00375801_01",NA,"Paulo Afonso","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","375804","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","S. C. de Sant'Ana","529","South America","Brazil","Bahia","Rodovia Ribeira do Pombal/Tucano. Km 24","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=742897' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375804","1994","06","16","-38.7025","-10.9264",NA,NA,"Magnoliophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.","NY00375804_01","T. D. Pennington","Tucano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","561472","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","M. F. de Sales","351","South America","Brazil","Pernambuco","Buíque, Catimbau, Brejo de Sao José.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=742908' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561472","1994","09","15","-37.17","-8.62",NA,NA,"Magnoliophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.","NY00561472_01","A. Laurênio","Buíque","790","790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","375809","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","M. M. Arbo","7304","South America","Brazil","Bahia","1 km al E de Itiuba caminho a Cansançao, aprox. 10","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=742905' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375809","1997","01","16","-39.83","-10.7",NA,NA,"Magnoliophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.","NY00375809_01","J. G. Jardim","Itiúba","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","375813","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","M. H. Nee","36260","South America","Bolivia","Santa Cruz","3 km. SE of Cotoca","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=742898' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375813","1988","02","11","-62.97","-17.78",NA,NA,"Magnoliophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.",NA,NA,"Andrés Ibáñez","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1033293","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","J. A. Ratter","R.6024","South America","Brazil","Mato Grosso do Sul","On the road between Jacadigo and Corumbá, c. 5 km from Jacadigo.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1217445' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033293","1987","11","20","-57.42","-19.4",NA,NA,"Magnoliophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.","NY01033293_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","561526","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","A. Laurênio","182","South America","Brazil","Pernambuco","Reserva Biológica de Serra Negra.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=742907' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561526","1995","09","16","-38.5708","-8.6",NA,NA,"Magnoliophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.","NY00561526_01","T. D. Pennington","Inajá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","375838","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","J. Cardoso","131","South America","Brazil","Rio de Janeiro","Ilha de Paquetá, Rua Principe Regente","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436965' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375838","1980","11","02","-43.1087556","-22.7593834",NA,NA,"Magnoliophyta","Ericales","obtusifolium","(Roem. & Schult.) T.D.Penn.","NY00375838_01","T. D. Pennington","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00896593","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","G. T. Prance","26674","South America","Brazil","Mato Grosso","Pantanal, Rio Paraguai. Fazenda Acurizal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966651' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896593","1979","06",NA,"-57.53","-17.87",NA,NA,"Magnoliophyta","Ericales","obtusifolium","(Roem. & Schult.) T.D.Penn.","NY00896593_01","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","273398","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","J. S. Blanchet","2763","South America","Brazil",NA,"Facenda de Usinga, in Certao del Rio de J. Francisco","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=317664' target='other'> <mi>dwc_moreinfo</mi></a>","NY00273398","1839",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Ericales","obtusifolium","(Roem. & Schult.) T.D.Penn.","NY00273398_01",NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","375819","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","G. C. P. Pinto","19483","South America","Brazil","Bahia","Fazenda Borracha. Folha SC.24-V-B. Ponto 30","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436967' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375819","1983","08","18","-39.65","-9.4",NA,NA,"Magnoliophyta","Ericales","obtusifolium","(Roem. & Schult.) T.D.Penn.","NY00375819_01",NA,"Curaçá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-29 13:02:00-03","NY","NYBG","375842","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","D. Rodriguez","1129","South America","Argentina","Salta","Montealto","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436972' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375842","1910","11","18",NA,NA,NA,NA,"Magnoliophyta","Ericales","obtusifolium","(Roem. & Schult.) T.D.Penn.",NA,NA,"Orán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00896591","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","J. A. Ratter","R5949","South America","Brazil","Mato Grosso do Sul","Field Station of the Federal University of Mato Grosso do Sul.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966645' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896591","1987","11","14","-57.17","-19.67",NA,NA,"Magnoliophyta","Ericales","obtusifolium","(Roem. & Schult.) T.D.Penn.","NY00896591_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","375841","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","G. J. Schwarz","8316","South America","Argentina","Corrientes","Dep. General Paz. Arreye Santa Isabel","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436973' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375841",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Ericales","obtusifolium","(Roem. & Schult.) T.D.Penn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","375820","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","L. P. de Queiroz","1149","South America","Brazil","Bahia","BA-120, entre Cansançao e Queimadas. 3 Km apos Queimadas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436966' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375820","1986","11","17","-39.6089","-10.9722",NA,NA,"Magnoliophyta","Ericales","obtusifolium","(Roem. & Schult.) T.D.Penn.","NY00375820_01",NA,"Queimadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00896594","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","G. Schaller","213","South America","Brazil","Mato Grosso","Pantanal, Rio Paraguai. Fazenda Acurizal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966663' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896594","1978","07","07","-57.53","-17.87",NA,NA,"Magnoliophyta","Ericales","obtusifolium","(Roem. & Schult.) T.D.Penn.","NY00896594_01","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","375840","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","F. Segadas-Vianna","4136","South America","Brazil","Rio de Janeiro","Arraial do Cabo, Pontal beach","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436959' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375840","1951","02",NA,"-42.0317","-22.9467",NA,NA,"Magnoliophyta","Ericales","obtusifolium","(Roem. & Schult.) T.D.Penn.","NY00375840_01",NA,"Cabo Frio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-11 10:01:19-03","UNIVASF","HVASFW","261","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.A. Silva",NA,"América do Sul","Brasil","Pernambuco","Área de supressão, reservatório Tera Nova, Povoado de Baixio do Grande",NA,NA,"#","HVASFW000261","2012","09","20","-39.356972","-8.278167","-39.356972","-8.278167",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"R.A. Silva","Cabrobó","361","361",NA,NA,NA,"2012","09","20","U",NA,NA,NA,NA,NA,NA,NA
"60","2021-01-11 10:01:19-03","UNIVASF","HVASFW","229","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.A. Silva","2059","América do Sul","Brasil","Pernambuco","Lote 1, Reservatório Terra Nova",NA,NA,"Árvore. DNS=12,45. CErne e alburno monocromático. Ritidoma grosseiro, ca. 2mm de espessura, cinza. Madeira moderadamente dura ao corte. HVASF 16040","HVASFW000229","2012","07","12","-39.349886","-8.252281","-39.349886","-8.252281",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"R.A. Silva","Cabrobó",NA,NA,NA,NA,NA,"2012","07","12","U",NA,NA,NA,NA,NA,NA,NA
"61","2021-01-11 10:01:19-03","UNIVASF","HVASFW","234","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","V.M. Cotarelli","2121","América do Sul","Brasil","Pernambuco","Lote 02, Reservatóriio Terra Nova. Área de Supressão Vegetal(ASV).",NA,NA,"Árvore ca. de 6m alt..","HVASFW000234","2012","08","29","-39.354806","-8.278778","-39.354806","-8.278778",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"V.M. Cotarelli","Cabrobó","364","364",NA,NA,NA,"2012","08","29","U",NA,NA,NA,NA,NA,NA,NA
"62","2021-01-11 10:01:19-03","UNIVASF","HVASFW","245","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","V.M. Cotarelli","2164","América do Sul","Brasil","Pernambuco","Lote 02, Reservatório Terra Nova. Área de Supressão Vegetal (ASV).",NA,NA,"#","HVASFW000245","2012","09","11","-39.359861","-8.257722","-39.359861","-8.257722",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"V.M. Cotarelli","Cabrobó","358","358",NA,NA,NA,"2012","09","11","U",NA,NA,NA,NA,NA,NA,NA
"63","2021-01-11 10:01:19-03","UNIVASF","HVASFW","258","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","V.M. Cotarelli","2178","América do Sul","Brasil","Pernambuco","Lote 02, Reservatório Terra Nova. Área de Supressão Vegetal (ASV).",NA,NA,"#","HVASFW000258","2012","09","12","-39.351861","-8.25275","-39.351861","-8.252750",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"V.M. Cotarelli","Cabrobó","363","363",NA,NA,NA,"2012","09","12","U",NA,NA,NA,NA,NA,NA,NA
"64","2021-01-11 10:01:19-03","UNIVASF","HVASFW","80","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","J.R. Maciel","33","América do Sul","Brasil","Ceará","Lote 6. Atividades de supressão vegetal do PISF",NA,NA,"#","HVASFW000080","2010","03","10","-38.659722","-7.311667","-38.659722","-7.311667",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"J.R. Maciel","Mauriti","473","473",NA,NA,NA,"2010","03","10","U",NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:30:43-03","UNESP-IBB","BOTU","21642","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Queiroz, L.P.","4563",NA,"Brasil","Bahia","Ca. 7 - 12km NW de Cipó, na estrada para Tucano, entrando ca. 4km N de Cipó, a partir da BR 110.",NA,NA,NA,"BOTU021642","1996","08","23",NA,NA,"9999","9999",NA,NA,NA,"(Humb. ex Roem. & Schult.) T.D. Penn.",NA,NA,"Tucano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 11:10:15-03","UNESP-IBB","BOTU","33130","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Fonseca, G.V.","5",NA,"Brasil","Bahia","Morro do Buraco",NA,NA,NA,"BOTU033130","2017","08","23","-39.704722","-12.728889","39°42'17w","12°43'44s",NA,NA,NA,"(Roem. & Schult.) T.D.Penn",NA,NA,"Itatim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-08 11:10:15-03","UNESP-IBB","BOTU","23073","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Amaral Jr., A.","721",NA,"Brasil","São Paulo",NA,NA,NA,"Árvore 12m, com espinhos de 10cm, lactecente no fruto.","BOTU023073","2000","11","01","-52.25625","-21.919944","52°15'22.5w","21°55'11.8s",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,NA,"Presidente Epitácio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-08 11:10:15-03","UNESP-IBB","BOTU","22182","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Bicudo, L.R.H.","51",NA,"Brasil","São Paulo",NA,NA,NA,"Árvore, 4 m de altura, flores verde amareladas, cálice e corola verde amarelados, sem odor, com espinhos.","BOTU022182","1998","10","12","-51.620833","-20.789722","51°37'15w","20°47'23 s",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,NA,"Castilho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-24 17:11:04-03","UTFPR","DVPR","2522","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Pavão, OC; Francisco, EM",",s.n.",NA,"Brasil","Mato Grosso do Sul","Fazenda Cascata",NA,NA,"Árvore 6m, botões verdes.; Borda da mata.","DVPR002522","2000","10","03","-56.5210990905762","-22.1089000701904",NA,NA,"Magnoliophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"Faria, AD","Bela Vista",NA,NA,"66197","auto",NA,"2015","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-24 17:11:04-03","UTFPR","DVPR","4436","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Barbosa, E; Cordeiro, J; Silva, JM","2254",NA,"Brasil","Rio Grande do Sul","Bojuru",NA,NA,"arbusto, 2m, flor creme esverdeada.; Restinga arbórea.","DVPR004436","2009","11","05","-52.0416984558105","-32.0147018432617",NA,NA,"Magnoliophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"Cordeiro, J; Barboza, E","São José do Norte",NA,NA,"97770","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-19 15:45:06-03","UNEB","HUNEB","10533","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Guedes, M.L.","ALCB 75436",NA,"Brasil","Bahia","Paraguaçu, Próximo a antena de televisão.",NA,NA,NA,"HUNEB0010533","2006","12","08","-39.7375","-12.145278","39W44'15''","12S8'43''","Angiospermae","Florideophycidae",NA,NA,NA,NA,"Ipirá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"72","2019-11-19 15:45:06-03","UNEB","HUNEB","7729","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","França, F.","2340",NA,"Brasil","Bahia","Morro de Quixaba",NA,NA,"Encosta subarbustiva","HUNEB0007729","1997","09","30","-39.794722","-12.739722","39W47'41''","12S44'23''","Angiospermae","Florideophycidae",NA,"(R & S.) Penn.",NA,NA,"Itatim","288","288",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"73","2019-11-19 15:45:06-03","UNEB","HUNEB","12525","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Silva-Lima, Ciro Samuel","358",NA,"Brasil","Bahia","Fazenda Bela Vista",NA,NA,"Serrana Estépica Arborizada.","HUNEB0012525","2009","10","11","-39.7372016906738","-12.1583003997803",NA,NA,"Angiospermae","Florideophycidae",NA,"(Roem.& Schult.) T.D.Penn.",NA,NA,"Ipirá",NA,NA,"44834","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"74","2019-11-19 15:45:06-03","UNEB","HUNEB","12192","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Silva-Lima, Ciro Samuel","228",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUNEB0012192","2009","01","02","-38.3333015441895","-11.3667001724243",NA,NA,"Angiospermae","Florideophycidae",NA,"(Roem.& Schult.) T.D.Penn.",NA,NA,"Olindina",NA,NA,"25403","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:49:38-03","EAO","IAN","122161","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium buxifolium","Steyermark, JA; Braun, A","94694","Southern America","Venezuela",NA,"Estado Falcon: Cerro Santa Ana, ascensión del lado sur desde el pueblo de Santa Ana. Desert chaparral at base of mountain.",NA,NA,"Small tree 4 m tall; flowers very fragrant, buff-white.","IAN122161","1966","01","24",NA,NA,NA,NA,"Dicotiledônea",NA,"buxifolium","(Roem. & Schult.) T.D. Penn.",NA,"Pennington, TD",NA,"100","100",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:49:38-03","EAO","IAN","122713","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium buxifolium","Steyermark, JA; Fernandez, JE","99540","Southern America","Venezuela",NA,"Estado Zulia: espinares a lo largo de la carretera hacia Villa de Rosario, 18-22 km. Oeste-suroeste de Maracaibo.",NA,NA,"Tree 6m; leaves pale green bith sides.","IAN122713","1967","08","21",NA,NA,NA,NA,"Dicotiledônea",NA,"buxifolium","(Roem. & Schult.) T.D. Penn.",NA,"Pennington, TD",NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:49:38-03","EAO","IAN","29216","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Miranda, R","23","Southern America","Brasil","Ceará","Região de Araripe.",NA,NA,NA,"IAN029216","1945","12",NA,NA,NA,NA,NA,"Dicotiledônea",NA,"obtusifolium","(Roem. & Schult.) T.D. Penn.","IAN029216 IAN029216_e","Pennington, TD",NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:49:38-03","EAO","IAN","97659","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Fróes, RL","33234","Southern America","Brasil","Bahia","Cerrado sujo.",NA,NA,"Árvore de 4 metros.","IAN097659","1956","01","25","-39.1018981933594","-12.6700000762939",NA,NA,"Dicotiledônea",NA,"obtusifolium","(Roem. & Schult.) T.D. Penn.",NA,"Pennington, TD","Cruz das Almas",NA,NA,"14660","auto",NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:49:38-03","EAO","IAN","105557","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Magalhães, MG","6077","Southern America","Brasil","Minas Gerais","Vasante 4km N da cidade de Januária. Bacia do São Francisco.",NA,NA,"Árvore de 4-8m de altura, mais isolada na área, entre sí. Ramos espinescentes, Diâmetro da copa 5-10m; frutos comestíveis. Frutos verdes.","IAN105557",NA,NA,NA,"-44.3616981506348","-15.4881000518799",NA,NA,"Dicotiledônea",NA,"obtusifolium","(Roem. & Schult.) T.D. Penn.",NA,NA,"Januária",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:49:38-03","EAO","IAN","105474","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Magalhães, MG","4602","Southern America","Brasil","Minas Gerais","Vazantes e caatinga, próximo ao Rio São Francisco.",NA,NA,"Árvores de 10-15m de altura; ramos assimétricos, espinescentes, poucas folhas, frequente; flor amarelada.","IAN105474","1951","09","09","-44.3616981506348","-15.4881000518799",NA,NA,"Dicotiledônea",NA,"obtusifolium","(Roem. & Schult.) T.D. Penn.",NA,"Pennington, TD","Januária",NA,NA,"148972","auto",NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
