"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordedBy","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","00908412","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"1982","02","02","Brazil","Minas Gerais","Caeté","-43.75","-19.92",NA,NA,"NY00908412","NY00908412_01","M. F. Santos","L. R. Landrum","4274","Caeté, Serra da Piedade. Km 1-5 on road to top of Serra","1200","1700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993360' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00908436","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"1982","02","02","Brazil","Minas Gerais","Caeté","-43.75","-19.92",NA,NA,"NY00908436","NY00908436_01","M. F. Santos","L. R. Landrum","4260","Caeté, Serra da Piedade. Km 1-5 on road to top of Serra","1200","1700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993355' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00908227","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"1997","05","22","Brazil","Minas Gerais","Santa Bárbara","-43.4944","-20.105",NA,NA,"NY00908227","NY00908227_01","M. L. Kawasaki","R. de Mello-Silva","1339","Serra do Caraça. Trilha na mata de encosta (com Vanillosmopsis) em direçao ao Campo de Fora.","1350","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991919' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","27261","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2007","11",NA,"2005","12","20","Brasil","São Paulo","Cananéia",NA,NA,"9999","9999","BOTU027261",NA,"Sobral, M.","Staggemeier, V.G.","54","Parque Estadual da Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","33939","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1989","12","12","Brasil","Paraná","Tibagi",NA,NA,"9999","9999","BOTU033939",NA,"Lannoy, L.C.","Colli, S.",NA,"Sítio Estrela Saltinho, Vale do Rio Iapó, em beira da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:20:24-03","UFRJ","RFA","9413","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg.) D. Legrand","2001",NA,NA,"1968","03","24","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"RFA28053",NA,"M. Sobral","G.G. Hatschbach","18945","Barra, rio das Mortes",NA,NA,"Árvore de 8 m, fruto maduro preto Habitat: Mato",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"51","2020-06-29 11:31:40-03","UFRJ","RFA","18740","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg.) D. Legrand","2001",NA,NA,"1977","07","25","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"RFA46681",NA,"M. Sobral","P. Occhioni; E.M. Occhioni","8284","Pico de Itapeva","2000","2000","Arbusto; fruto vermelho",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"52","2020-06-29 11:31:40-03","UFRJ","RFA","16258","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pilotantha","Myrcia pilotantha","Kiaersk.",NA,NA,NA,"1975","05","09","Brasil","Rio de Janeiro","Magé","-43.040599822998","-22.6527996063232",NA,NA,"RFA46667",NA,NA,"P. Occhioni","7121",NA,NA,NA,"Arbusto de 4 a 5 m de altura, flor creme",NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA
"53","2020-06-29 11:31:40-03","UFRJ","RFA","39409","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.",NA,NA,NA,"2006","05","21","Brasil","São Paulo","Cananéia","-47.920833","-25.074444","47º55'15''W","25º4'28''S","RFA46710",NA,"M. Sobral","V. G. Staggemeier","82","Parque Estadual da Ilha do Cardoso","5","5","Porte arbóreo. Os frutos maduros são de coloração preta. Fenologia: floração em novembro (pico em janeiro); frutos verdes em janeiro; frutos maduros com maior intensidade em maio. Esta exsicata contém frutos maduros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:31:40-03","UFRJ","RFA","39410","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.",NA,NA,NA,"2005","12","20","Brasil","São Paulo","Cananéia","-47.920833","-25.071667","47º55'15''W","25º4'18''S","RFA46708",NA,"M. Sobral","V. G. Staggemeier","54","Parque Estadual da Ilha do Cardoso","5","5","Porte arbóreo. Os frutos maduros são de coloração preta. Fenologia: floração em novembro (pico em janeiro); frutos verdes em janeiro; frutos maduros com maior intensidade em maio. Esta exsicata contém frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:31:41-03","UFRJ","RFA","17035","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","1989","02","02","1970","05","26","Brasil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,"RFA46790",NA,"M. Peron","P. Occhioni",NA,"Serra do Belo Vale, Caujá",NA,NA,"Arbusto de ca. 2 m de altura, com frutos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-24 17:10:54-03","UTFPR","DVPR","1350","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.","2013","11",NA,"2013","08","17","Brasil","Paraná","Dois Vizinhos","-53.0604","-25.413","-53.0604","-25.413","DVPR001350",NA,"Estevan, DA","Moura, APC","83","Mata Nativa, UTFPR - DV. Parcela 2, sub-parcela arvoreta 1",NA,NA,"Árvore.; Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-24 17:10:54-03","UTFPR","DVPR","5698","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.","2016","01",NA,"2015","03","04","Brasil","Paraná","Balsa Nova","-49.3902","-25.2814","-49.3902","-25.2814","DVPR005698",NA,"Barboza, E","Silva, JM","8804","São Luiz do Purunã.","1180","1180","Arbusto com 1,8 m de altura , frutos imaturos.; Borda de capão.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-24 17:10:54-03","UTFPR","DVPR","5657","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.","2016","11","22","2015","11","22","Brasil","Paraná","Castro","-50.0712","-24.4414","-50.0712","-24.4414","DVPR005657",NA,"Brotto, ML","Silva, JM; Bayeri, I; Noguchi, G","9127","PCH Rio Lapó. Fazenda Marumbi.","980","980","Arbusto com 3 m de altura, flor alva.; Floresta Ombrófila Mista.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-24 17:10:54-03","UTFPR","DVPR","2777","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.","2009","07","31","1997","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"DVPR002777",NA,"Sobral, M","Nakano, EM; Medri, IM","s.n.","Interior da mata ciliar do Rio Tibagi",NA,NA,"Arbusto 3m, botões florais brancos.","Magnoliophyta",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"60","2021-03-30 12:46:02-03","EAO","IAN","93749","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pilotantha","Myrcia pilotantha","Kiaersk.","2014",NA,NA,NA,NA,NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"IAN093749",NA,"Santos, MF","Glaziou, AFM","13881",NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:46:03-03","EAO","IAN","183284","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) D.Legrand","2012","06","27","1994","11","13","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,"IAN183284",NA,"Santos, MF","Souza, VC; Miyagi, PH; Souza, JP","7177","Fazenda São Nicolau. Encosta rochosa.",NA,NA,"Arbusto, flores creme.","Dicotiledônea",NA,"Southern America",NA,NA,"14955","auto",NA,NA,NA,NA,NA
"62","2020-10-27 11:22:06-03","PUCPR","HUCP","17053","S","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg, O.) D. Legrand, D.",NA,NA,NA,"1994","12","08","Brasil","Paraná","Dr. Ulysses",NA,NA,NA,NA,"HUCP00015710","HUCP00015710","Sobral, M","Hatschbach, GG","61476","Rio do Turvo",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-12-04 15:25:31-03","PUCPR","HUCP","21366","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg.) Kierski",NA,NA,NA,"2009","04","25","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"HUCP00015671","HUCP00015671","Sobral, M","Lozano, E; Selusniaki, M","111","Morro do Canal",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"64","2019-12-04 15:25:31-03","PUCPR","HUCP","19008","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg.) Kierski",NA,NA,NA,"2000","05","21","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"HUCP00015800","HUCP00015800",NA,"Libsch, D; Roderjan, A","030/021","Buraco do Padre",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"65","2019-12-04 15:25:31-03","PUCPR","HUCP","21237","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg.) Kierski",NA,NA,NA,"2009","04","01","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"HUCP00015804","HUCP00015804","Sobral, M","Barboza, E; Cordeiro, J","2423","Serra do Quiriri",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"66","2020-11-26 18:08:58-03","CPAN-UFMS","COR","4326","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","1993",NA,NA,"1991","11","19","Brasil","Bahia","Correntina","-45.75","-13","45º45'0''W","13º0'0''S",NA,NA,"Proença, C.","Machado, J. W. B.; Viollati, L. G.","312","Fazenda Jatobá",NA,NA,"Árvore com 2,9 m de altura; frutos imaturos verdes e vermelhos, maduros negros; árvore nº 7, parcela 10 (Myrt. sp1) Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:21:32-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","1998",NA,NA,"1995","12","15","Brasil","Paraná","São José dos Pinhais","-49.2","-25.533333","-49.2","-25.533333","ALCB059754",NA,"Kawasaki, ML","Silva, JM; Poliquesi, CB","1611","Zinco",NA,NA,"5,0 m. Flor alva.; pluvial.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:21:32-03","UFBA","ALCB","036861","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2012","02",NA,"1994","11","13","Brasil","São Paulo","Bonsucesso de Itararé",NA,NA,NA,NA,"ALCB059758",NA,"Santos, MF dos","Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7177","Faz. São Nicolau. Encosta rochosa",NA,NA,"flores creme.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:21:32-03","UFBA","ALCB","049963","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","1998",NA,NA,"1995","12","15","Brasil","Paraná","São José dos Pinhais","-49.2","-25.533333","-49.2","-25.533333",NA,NA,"Kawasaki, ML","Silva, JM; Poliquesi, CB","1611","Zinco",NA,NA,"5,0 m. Flor alva.; pluvial.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:21:32-03","UFBA","ALCB","040453","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2012","02","07","1981","11","04","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"ALCB059753",NA,"Santos, MF dos","Hatschbach, G","44316","Cavalo Morto",NA,NA,"Ca. 10 m de altura. Tronco com 80 cm de espessura. Flor alva.","Dicotyledon",NA,"Southern America",NA,NA,"25228","auto",NA,NA,NA,NA,NA
"71","2019-10-09 11:21:32-03","UFBA","ALCB","043328","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2012","02","07","1998","01","17","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"ALCB059757",NA,"Santos, MF dos","Ribas, OS; Cordeiro, J; Barbosa, E","2302","Morro Felpudo, Itaiacoca",NA,NA,"Ca. 2,5 m de altura. Fruto em fase de maturação, começando a ficar vermelho.; Afloramentos rochosos.","Dicotyledon",NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"72","2019-10-09 11:21:32-03","UFBA","ALCB","034121","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2012","02",NA,"1996","01","17","Brasil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"ALCB059759",NA,"Santos, MF","Ribas, OS; Barbosa, E; Silva, LBP","998",NA,NA,NA,"Arvoreta, 4 m, frutos imaturos.","Dicotyledon",NA,"Southern America",NA,NA,"37493","auto",NA,NA,NA,NA,NA
"73","2019-10-09 11:21:32-03","UFBA","ALCB","34121","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2012","02","07","1996","01","17","Brasil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Santos, MF dos","Ribas, OS; Barbosa, E; Silva, LBP","988","Rodeio Grande",NA,NA,"Ca. 4 m de altura. Frutos imaturos.","Dicotyledon",NA,"Southern America",NA,NA,"37493","auto",NA,NA,NA,NA,NA
"74","2020-02-08 10:06:54-03","NBC","NL-BOTANY","L.1134991","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand",NA,NA,NA,"1958","12","29","Brazil",NA,NA,NA,NA,NA,NA,"NL-L1134991","NL-L1134991",NA,"Reitz R",NA,"Plantas de Santa Catarina, Serra do matador, Rio do Sul.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1134991 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 10:06:54-03","NBC","NL-BOTANY","L.2527254","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand",NA,NA,NA,"1960","12","21","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2527254","NL-L2527254",NA,"Reitz R; Klein RM",NA,"Plantas de Santa Catarina, Monte Crista, Garuva.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527254 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 10:06:54-03","NBC","NL-BOTANY","L.2527255","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand",NA,NA,NA,"1961","03","24","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2527255","NL-L2527255",NA,"Reitz R; Klein RM",NA,"Plantas de Santa Catarina, Morro do Campo Alegre, São Francisco do Sul.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527255 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 10:06:54-03","NBC","NL-BOTANY","L.2527256","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand",NA,NA,NA,"1958","01","10","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2527256","NL-L2527256",NA,"Reitz R; Klein RM",NA,"Plantas de Santa Catarina, Morro do Iquererim, Campo Alegre.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527256 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 10:06:54-03","NBC","NL-BOTANY","L.2527257","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand",NA,NA,NA,"1958","12","29","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2527257","NL-L2527257",NA,"Reitz R",NA,"Plantas de Santa Catarina, Serra do matador, Rio do Sul.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527257 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 10:06:54-03","NBC","NL-BOTANY","L.2527258","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand",NA,NA,NA,"1959","01","26","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2527258","NL-L2527258",NA,"Reitz R; Klein RM",NA,"Plantas de Santa Catarina, Serra do Matador, Rio do sul.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 10:06:54-03","NBC","NL-BOTANY","L.2527259","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand",NA,NA,NA,"1947","01","12","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2527259","NL-L2527259",NA,"Hatschbach GG",NA,"Est Parana, Mun: Campina Grande do Sul, Campininha.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527259 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 10:06:54-03","NBC","NL-BOTANY","WAG.1116185","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand",NA,NA,NA,"1975","12","29","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1116185","NL-WAG1116185",NA,"Kummrow R",NA,"Cercadinho (mun. Colombo) Paraná.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1116185 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 10:07:12-03","NBC","NL-BOTANY","U.1450441","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.",NA,NA,NA,"1930","09","19","Brazil","Minas Gerais",NA,"-42.876638","-20.756822","-42.876638","-20.756822","NL-U1450441","NL-U1450441",NA,"Mexia YEJ",NA,"Viçosa. Fazenda de Aguada.",NA,NA,"Slope above ranch, in second growth open woods.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450441 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0252804",NA,NA,NA
"83","2020-11-04 11:14:21-03","ESALQ","ESA","82952","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","cordata","Calyptranthes cordata","O.Berg",NA,NA,NA,"2003","01","08","Brasil","Minas Gerais","Diamantina",NA,"-18.18","-43,543,333","-18.18","ESA082952","ESA082952","Sobral, M.","Araújo, A.O.; Romão, G.O.; Vieira, S.",NA,"ca. 8 km de Diamantina na estrada para Mendanha","1230","1230","arbusto 2 m; inflorescência ferruginea","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:14:50-03","ESALQ","ESA","27897","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand","1997",NA,NA,"1996","01","26","Brasil","São Paulo","Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,"ESA027897",NA,"Kawasaki, M.L.","Souza, V.C. et al.","10579.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA
"85","2020-11-04 11:14:50-03","ESALQ","ESA","62651","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis",NA,NA,NA,NA,"1999","10","20","Brasil","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"ESA062651","ESA062651",NA,"Mazine, F.F. et al.","216.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA
"86","2020-11-04 11:14:50-03","ESALQ","ESA","17121","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand",NA,NA,NA,"1993","02","19","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"ESA017121",NA,"Kawasaki, M.L.","Souza, V.C. et al.","2406.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"87","2020-11-04 11:14:57-03","ESALQ","ESA","12670","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg.) Kiaersk.","2011",NA,NA,"1993","11","27","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"ESA012670","ESA012670","Kuntz, J.","Souza, V.C. et al.","4775.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"88","2020-11-04 11:14:57-03","ESALQ","ESA","15382","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.",NA,NA,NA,"1994","06","04","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,"ESA015382","ESA015382","Santos, M.F.","Souza, V.C. et al.","6190.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA
