"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2016-09-29 19:53:00-03","NY","NYBG","00713016","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","L. A. Bohs","2003","11","23","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853377' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713016","3178","Canindeyú","Estación Biológica Mbaracayú, ca. 10 km E of Villa Ygatimí. Ca. 1 km from field station Aguara Ñu, E limit of Mbaracayú Reserve","-55.2734444","-24.1870556",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"NY00713016_01",NA,NA,"220","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00700872","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Z. A. Trinta","1964","04","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838635' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700872","749","Minas Gerais",NA,"-41.5053","-17.8578",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700872_01","M. H. Nee","Teófilo Otoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01874327","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","R. S. Souza","2013","04","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2504358' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874327","208","Bahia","Fazenda Mesquita","-39.6281","-13.7172",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY01874327_01","S. D. Knapp","Itamari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02714017","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","E. M. Saddi","2011","11","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3005687' target='other'> <mi>dwc_moreinfo</mi></a>","NY02714017","584","Minas Gerais","Parcela P17 dos estudos para o EIA do Complexo Serra Azul.","-44.465833","-20.220278",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY02714017_01",NA,"Itatiaiuçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00742054","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","E. M. Zardini","1999","05","26","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=873243' target='other'> <mi>dwc_moreinfo</mi></a>","NY00742054","50638","Canindeyú","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Aguará-Ñú","-55.28","-24.18361111",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00700899","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","R. Farias","1998","09","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838696' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700899","115","Goiás",NA,"-49.2536","-17.9756",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700899_01","C. E. B. Proença","Goiatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","770867","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","W. Ganev","1992","06","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383937' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770867","444","Bahia","Piata, encosta morro do Santana. Fundo da Igreja.","-41.66","-13.25",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00770867_01","M. H. Nee","Abaíra","1270","1270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","770879","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","L. Riedel","1834","01",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383952' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770879","2749",NA,"St. Carlos.",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00770879_01","M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00700901","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","O. dos S. Ribas","1996","02","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838698' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700901","1333","Minas Gerais","Santa Rita do Sapucaí, arredores","-45.70469","-22.2493461",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700901_01","M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00700871","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","H. S. Irwin","1970","02","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700871","25839","Minas Gerais","Ca. 70km N. of Patrocínio",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700871_01","M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","770881","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","L. Riedel","1834","01",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383938' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770881","2749",NA,"St. Carlos.",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00770881_01","M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00713014","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","A. Schinini","1974","05","14","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853375' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713014","8884","San Pedro","Ruta 3, 34 Km N de Tacuara",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1551631","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","G. G. Hatschbach","1973","02","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1226824' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551631","31193","Minas Gerais","Rod. Fernão Dias.","-45.9364","-22.23",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY01551631_01","M. H. Nee","Pouso Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00712554","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","O. Handro","1949","02","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=850015' target='other'> <mi>dwc_moreinfo</mi></a>","NY00712554","86","São Paulo","Capital, Jabaquara",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00712554_01","O. Handro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01874328","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","R. S. Souza","2013","04","12","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2518561' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874328","208","Bahia","Fazenda Mesquita","-39.6281","-13.7172",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,NA,"S. D. Knapp","Itamari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00700874","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","P. I. Oliveira","1982","02","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838636' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700874","388","Minas Gerais","Mte. Alegre, 16 km O [W]",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700874_01","M. H. Nee","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00722566","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","T. M. Pedersen","1975","02","15","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=856282' target='other'> <mi>dwc_moreinfo</mi></a>","NY00722566","11055","San Pedro","Ea. La Manina",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,NA,"A. Schinini","San Estanislao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","770870","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","A. C. Filho","1980","07","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383943' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770870","231","São Paulo","Pedra Grande.","-46.542","-23.125",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00770870_01","A. Custodio Filho","Atibaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-09-27 18:08:00-03","NY","NYBG","00713019","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","A. L. Bernardi","1979","01","12","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853380' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713019","19484","Canindeyú","Circa 25 km post Ype-Jhú versus Capitan Bado, Canendiyu",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00700879","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","J. D. P. de Oliveira","1982","08","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838646' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700879","s.n.","Minas Gerais","Km 105 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7142","-19.1692",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700879_01","M. H. Nee","Santana do Riacho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","770862","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","W. R. Anderson","1972","03","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383932' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770862","36809","Bahia","Espigao Mestre, ca. 100km WSW of Barreiras.",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00770862_01","M. H. Nee",NA,"750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00700939","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","B. Dubs","1991","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838796' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700939","1316","Mato Grosso","BR163","-54.7","-16.85",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700939_01","M. H. Nee","Rondonopolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00700873","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","V. M. Carvalho","1998","09","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838634' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700873","16","Minas Gerais","Estrada entre Ituiutaba e Gurinhatã","-49.5030556","-19.0394444",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700873_01","V. M. Carvalho",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00700908","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","V. C. Souza","1992","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838713' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700908","300","Minas Gerais","Abaeté","-45.4456","-19.16",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700908_01","M. H. Nee","Abaeté",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","770860","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","H. S. Irwin","1966","04","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383951' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770860","14608","Bahia","(Drainage of the Rio Corrente, Western Bahia) Rio Piaui, ca. 225km SW of Barreiras on road to Posse, Goiás.",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00770860_01","M. H. Nee",NA,"850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00700909","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","V. C. Souza","1992","08","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838716' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700909","364","Minas Gerais","Rio Vermelho. Prop. do Sr. Carlos Jerônimo",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700909_01","M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00742359","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","E. M. Zardini","1997","05","26","South America","Paraguay","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=875013' target='other'> <mi>dwc_moreinfo</mi></a>","NY00742359","46671","San Pedro","Santa Rosa-Santa Bárbara","-56.3941667","-23.8422222",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00713015","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","A. Schinini","1997","12","08","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853376' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713015","33462-A","Amambay","Chiriguelo","-55.83","-22.67",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,NA,"A. Schinini",NA,"553","553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00742077","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","E. M. Zardini","1996","01","17","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=873253' target='other'> <mi>dwc_moreinfo</mi></a>","NY00742077","44203","San Pedro","Yaguareté forest. (Sustainable Forest Systems Site) (study site)","-56.0794444","-23.8055556",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,NA,"M. H. Nee",NA,"180","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00700907","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","K. Deguchi","1987","09","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838712' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700907","B-1566","Minas Gerais","Babilônia","-48.2769","-18.9186",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700907_01","M. H. Nee","Uberlândia","840","840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00700902","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","C. E. O. Kuntze","1892","12",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838700' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700902","s.n.",NA,"Itatiaya","-44.581244","-22.382006",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700902_01",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00700885","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","C. E. B. Proença","1998","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838658' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700885","2004","Goiás","Fazenda próxima da cidade","-49.0608333","-17.8227778",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700885_01","C. E. B. Proença","Morrinhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","172072","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum angustifolium","E. Hassler","1902","12",NA,"South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=701545' target='other'> <mi>dwc_moreinfo</mi></a>","NY00172072","8295",NA,"In regione cursus superioris fluminis Apa",NA,NA,NA,NA,"Magnoliophyta","Solanales","angustifolium","Hassl.","isotype","NY00172072_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00700904","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Y. E. J. Mexia","1930","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838705' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700904","5146","Minas Gerais","Viçosa, Agricultural College lands. Hill northwest of main buildings","-42.868031","-20.7613428",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700904_01","C. V. Morton","Viçosa","670","670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00700903","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","J. E. B. Warming","1863","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700903","777",NA,"Ad Lagoa Santa",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700903_01","W. P. Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00700883","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","S. Tsugaru","1987","07","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=838654' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700883","B-2576","Goiás","190 km N from Anápolis, along the Rt. BR-070",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00700883_01","M. H. Nee",NA,"650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-09-27 07:31:00-03","NY","NYBG","770884","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","S. L. Ginzbarg","1987","02","15","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383959' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770884","543","Amambay","Pq. Nac. Cerro Corá. Cerro Tuya og, 2km al SO de Ruta 5. Al E del cerro.","-56.02","-22.67",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","770869","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","M. Sugiyama","1981","04","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383940' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770869","190","São Paulo","Martinho Prado, Reserva Biologica da Fazenda Campininha.","-47.164784","-22.242395",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,"NY00770869_01","W. Mantovani","Moji-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00742079","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","E. M. Zardini","1999","11","11","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=873250' target='other'> <mi>dwc_moreinfo</mi></a>","NY00742079","52521","Amambay","National Park Cerro Corá. Around Lorito Picada","-56.0069444","-22.6886111",NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.",NA,NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
