"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","imagecode","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"48","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425837","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Hatschbach GG",NA,"1968","06","09","Southern America","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425837 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425837",NA,"NL-U1425837",NA,NA,NA,NA,NA,NA,NA,"1983","04","01","Magnoliopsidae","U 0023088",NA,NA,NA
"49","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425838","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Hatschbach GG",NA,"1968","09","23","Southern America","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425838 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425838",NA,"NL-U1425838",NA,NA,NA,NA,NA,NA,NA,"1983","04","01","Magnoliopsidae","U 0023087",NA,NA,NA
"50","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425839","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425839 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425839",NA,"NL-U1425839",NA,NA,NA,NA,NA,NA,NA,"2003","06","01","Magnoliopsidae","U 0023092",NA,NA,NA
"51","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425840","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Prance GT",NA,"1971","03","20","Southern America","Brazil","Roraima",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425840 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425840",NA,"NL-U1425840",NA,NA,NA,NA,NA,NA,NA,"1984","04","01","Magnoliopsidae","U 0023114",NA,NA,NA
"52","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425841","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Prance GT",NA,"1971","03","20","Southern America","Brazil","Roraima",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425841 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425841",NA,"NL-U1425841",NA,NA,NA,NA,NA,NA,NA,"1984","04","01","Magnoliopsidae","U 0023101",NA,NA,NA
"53","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425843","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Renvoize SA",NA,"1978","10","23","Southern America","Paraguay","Itapúa",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425843 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425843",NA,"NL-U1425843",NA,NA,NA,NA,NA,NA,NA,"1984","04","01","Magnoliopsidae","U 0023115",NA,NA,NA
"54","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425844","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Silva M; Souza R",NA,"1969","08","20","Southern America","Brazil","Pará",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425844",NA,"NL-U1425844",NA,NA,NA,NA,NA,NA,NA,"1984","04","01","Magnoliopsidae","U 0023113",NA,NA,NA
"55","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425845","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Prance GT",NA,"1969","02","28","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425845 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425845",NA,"NL-U1425845",NA,NA,NA,NA,NA,NA,NA,"1984","04","01","Magnoliopsidae","U 0023111",NA,NA,NA
"56","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425846","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Prance GT",NA,"1969","02","28","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425846",NA,"NL-U1425846",NA,NA,NA,NA,NA,NA,NA,"1984","04","01","Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425847","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Prance GT",NA,"1969","02","18","Southern America","Brazil","Roraima",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425847 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425847",NA,"NL-U1425847",NA,NA,NA,NA,NA,NA,NA,"1984","04","01","Magnoliopsidae","U 0023110",NA,NA,NA
"58","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425848","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Prance GT",NA,"1969","02","18","Southern America","Brazil","Roraima",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425848 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425848",NA,"NL-U1425848",NA,NA,NA,NA,NA,NA,NA,"1984","04","01","Magnoliopsidae","U 0023109",NA,NA,NA
"59","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425849","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Lindeman JC; Haas JH de",NA,"1967","05","15","Southern America","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425849",NA,"NL-U1425849",NA,NA,NA,NA,NA,NA,NA,"1984","04","01","Magnoliopsidae","U 0023107",NA,NA,NA
"60","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425850","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Lindeman JC; Haas JH de",NA,"1966","12","08","Southern America","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425850 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425850",NA,"NL-U1425850",NA,NA,NA,NA,NA,NA,NA,"1984","04","01","Magnoliopsidae","U 0023106",NA,NA,NA
"61","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425851","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Lindeman JC; Haas JH de",NA,"1966","06","22","Southern America","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425851 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425851",NA,"NL-U1425851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023105",NA,NA,NA
"62","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432781","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Solomon JC",NA,"1985","11","14","Southern America","Bolivia","Beni",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432781 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432781",NA,"NL-U1432781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023862",NA,NA,NA
"63","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432782","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Nee MH",NA,"1987","08","04","Southern America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432782 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432782",NA,"NL-U1432782",NA,NA,NA,NA,NA,NA,NA,"1993","07","01","Magnoliopsidae","U 0023864",NA,NA,NA
"64","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432783","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Krukoff BA",NA,"1939","07","01","Southern America","Bolivia","La Paz",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432783 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432783",NA,"NL-U1432783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0036627",NA,NA,NA
"65","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432786","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Bunting GS",NA,"1981","08","03","Southern America","Venezuela","Zulia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432786 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432786",NA,"NL-U1432786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023867",NA,NA,NA
"66","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432787","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Liesner RL",NA,"1981","05","02","Southern America","Venezuela","Táchira",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432787 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432787",NA,"NL-U1432787",NA,NA,NA,NA,NA,NA,NA,"1993","07","01","Magnoliopsidae","U 0023863",NA,NA,NA
"67","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432788","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Liesner RL",NA,"1981","05","02","Southern America","Venezuela","Táchira",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432788 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432788",NA,"NL-U1432788",NA,NA,NA,NA,NA,NA,NA,"1993","07","01","Magnoliopsidae","U 0023890",NA,NA,NA
"68","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432789","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Tunqui S",NA,"1979","12","21","Southern America","Peru","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432789",NA,"NL-U1432789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023868",NA,NA,NA
"69","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432790","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Vázquez Avila MD",NA,"1981","05","09","Southern America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432790 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432790",NA,"NL-U1432790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023869",NA,NA,NA
"70","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432791","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Marcano-Berti L",NA,"1982","09","21","Southern America","Venezuela","Táchira",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432791 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432791",NA,"NL-U1432791",NA,NA,NA,NA,NA,NA,NA,"1983","08","01","Magnoliopsidae","U 0023870",NA,NA,NA
"71","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432792","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Vázquez Avila MD",NA,"1980","02","09","Southern America","Paraguay","Guairá",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432792",NA,"NL-U1432792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023871",NA,NA,NA
"72","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432795","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","León H; et al.",NA,"1986","06","15","Southern America","Colombia","Nariño",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432795 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432795",NA,"NL-U1432795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023874",NA,NA,NA
"73","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432796","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Liesner RL",NA,"1977","11","16","Southern America","Venezuela","Amazonas",NA,NA,"-66.958333","5.366667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432796 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432796",NA,"NL-U1432796",NA,NA,NA,"-66.958333","5.366667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023875",NA,NA,NA
"74","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432797","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"DeWolf Jr GP",NA,"1968","09","18","Southern America","Venezuela","Lara",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432797 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432797",NA,"NL-U1432797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023876",NA,NA,NA
"75","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432798","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"DeWolf Jr GP",NA,"1968","09","29","Southern America","Venezuela","Miranda",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432798 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432798",NA,"NL-U1432798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023877",NA,NA,NA
"76","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432799","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"DeWolf Jr GP",NA,"1968","09","29","Southern America","Venezuela","Miranda",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432799 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432799",NA,"NL-U1432799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023878",NA,NA,NA
"77","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432800","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Nee MH","Nee MH",NA,"1991","07","21","Southern America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432800 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432800",NA,"NL-U1432800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023879",NA,NA,NA
"78","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432801","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Nee MH","Nee MH",NA,"1991","07","21","Southern America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432801",NA,"NL-U1432801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023880",NA,NA,NA
"79","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432802","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"DeWolf Jr GP",NA,"1968","09","22","Southern America","Venezuela",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432802 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432802",NA,"NL-U1432802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023881",NA,NA,NA
"80","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432803","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"DeWolf Jr GP",NA,"1968","09","11","Southern America","Venezuela","Districto Federal",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432803 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432803",NA,"NL-U1432803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023882",NA,NA,NA
"81","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432804","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Schultes RE; López F",NA,"1974","09","11","Southern America","Colombia","Amazonas",NA,NA,"-72.383333","-0.616667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432804 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432804",NA,"NL-U1432804",NA,NA,NA,"-72.383333","-0.616667",NA,NA,"2009","06","04","Magnoliopsidae","U 0023853",NA,NA,NA
"82","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1435252","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Zuloaga FO",NA,"1979","04","07","Southern America","Argentina","Corrientes",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435252 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435252",NA,"NL-U1435252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023865",NA,NA,NA
"83","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1435253","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Zuloaga FO",NA,"1979","04","07","Southern America","Argentina","Corrientes",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435253 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435253",NA,"NL-U1435253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023866",NA,NA,NA
"84","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1435254","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Rojas T",NA,"1944","09","14","Southern America","Argentina","Formosa",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435254 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435254",NA,"NL-U1435254",NA,NA,NA,NA,NA,NA,NA,"1998","08","01","Magnoliopsidae","U 0024700",NA,NA,NA
"85","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1435255","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg CC","Rojas T",NA,"1944","09","14","Southern America","Argentina","Formosa",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435255 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435255",NA,"NL-U1435255",NA,NA,NA,NA,NA,NA,NA,"1998","08","01","Magnoliopsidae","U 0024714",NA,NA,NA
"86","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1435256","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Vázquez Avila MD","Zuloaga FO",NA,"1979","04","07","Southern America","Argentina","Corrientes",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435256 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435256",NA,"NL-U1435256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024701",NA,NA,NA
"87","2020-11-04 11:14:13-03","ESALQ","ESA","128296","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,NA,"Virillo, C.B.","163.0","2013","04","01",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado","-47.204722","-24.110555",NA,NA,"ESA128296","269",NA,"269",NA,NA,"-47.204722","-24.110555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 10:56:11-03","ESALQ","ESA","133293","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Toledo, C. A. P.","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","156.0","2015","06","07",NA,"Brasil","São Paulo","Mombuca","Mata do Pinheirinho. Fragmento de Floresta Estacional Semidecidual conservado.","-47.6603","-2318.9",NA,"Árvore, frutos verdes, com látex.","ESA133293",NA,NA,NA,NA,NA,"-47.6603","-2318.9",NA,NA,"2015","06","07",NA,NA,NA,NA,NA
"89","2020-11-04 11:14:13-03","ESALQ","ESA","105687","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia",NA,"Pelissari, G.","L. F. M. Coelho","14.0","2007","05","26",NA,"Brasil","São Paulo","Colina",NA,"-48.5400009155273","-20.7099990844727",NA,NA,"ESA105687",NA,"ESA105687",NA,NA,NA,NA,NA,"21359","auto","2011","08","02",NA,NA,NA,NA,NA
"90","2020-11-04 11:14:13-03","ESALQ","ESA","64960","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Pelissari, G.","Gorenstein, M.R.","5209.0","1999","06","01",NA,"Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,"ESA064960",NA,"ESA064960",NA,NA,NA,NA,NA,"23314","auto","2011","08","02",NA,NA,NA,NA,NA
"91","2020-11-04 11:14:13-03","ESALQ","ESA","8153","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","Romaniuc Neto, S.","Ramos, A.S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA008153",NA,"ESA008153",NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:14:13-03","ESALQ","ESA","7356","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Pelissari, G.","Martins, R. B.",NA,"1991","08","09",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA007356",NA,"ESA007356",NA,NA,NA,NA,NA,"44778","auto","2011","08","02",NA,NA,NA,NA,NA
"93","2020-11-04 11:14:13-03","ESALQ","ESA","36080","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Pelissari, G.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","9736.0","1996","01","08",NA,"Brasil","São Paulo","Restinga",NA,"-47.4799995422363","-20.6000003814697",NA,NA,"ESA036080",NA,"ESA036080",NA,NA,NA,NA,NA,"17863","auto","2011","08","02",NA,NA,NA,NA,NA
