"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"145","2019-11-06 09:56:39-03","UFOP","OUPR","33236","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sobral, M.","Bünger, M.O.; Cândido, E.S. & Silva, J.L.","80","2009","09","28",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Lagoa da Curva.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbóreo ca.5m, pendúculo da inflorescência verde, botões florais com cálice fechado e esverdeado.",NA,NA,"44599","auto",NA,NA,"2009","11",NA,NA,NA,NA,NA,NA
"146","2021-03-16 17:53:57-03","UCS","HUCS","21242","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Sobral, M.","Silva, J.M.","3563","2002","02","10",NA,"Brasil","Santa Catarina","Itapoá","Rio Saí Guaçu - Ponte do Quinze","-48.6161003112793","-26.1168994903564","10","10",NA,"árvore 5 m - flora alva; floresta atlântica de planície litorânea",NA,NA,"18121","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"147","2020-04-27 16:10:47-03","UFES","VIES","21510","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sobral, M.","Zorzanelli, J.P.F.; Silva, A.E.","316","2012","01","20",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"VIES021510","VIES021510","32198","auto",NA,NA,"2012","05","11",NA,NA,NA,NA,NA
"148","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","831","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,NA,NA,"BOTUW000831",NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-06-29 09:31:32-03","UFRRJ","RBR","36168","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"M.C.R. Campos","839","2006","06","17",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba/PESM, Trilha da casa da farinha; parcela E, subparcela 898.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"RBR00036168","RBR00036168","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-06-29 09:31:32-03","UFRRJ","RBR","16866","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","G.M. Barroso","D.A. Folli","14779","1979","10","23",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CRVD, Estrada 234, km 0,700 lado direito.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"RBR00016866",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-06-29 09:31:32-03","UFRRJ","RBR","46340","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","T.Fernandes. T.Fernandes","H.C. Lima; P.F.F.P. Rodrigues, A.Q. Lobão, F.F. Negreiros, L.B. Nascimento, A.F.N. Brand, M. Iguatemy, R.P.N. Albuquerque, B.F. Borja","8718","2018","08","07",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta. Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta.","-43.3975","-22.568056","266","266",NA,NA,"RBR00046340","RBR00046340",NA,NA,"43º23'51''W","22º34'5''S","2019","09",NA,NA,NA,NA,NA,NA
"152","2020-06-29 09:31:32-03","UFRRJ","RBR","12604","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"F.C. Nettesheim","110","2004","10","23",NA,"Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Marambaia, Bravo 6'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00012604",NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-06-29 09:31:32-03","UFRRJ","RBR","16865","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","G.M. Barroso","I.A. Silva","16","1978","08","10",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CRVD, Estrada jacarandá, ant. 232, km 2,823, lado esquerdo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"RBR00016865","RBR00016865","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-06-29 09:31:32-03","UFRRJ","RBR","30920","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","M.C. Souza","C.M. Vieira","233","1993","02","11",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Florestal da CRVD, Trilha do morro do calcário, ponto 700. Área P7A 22º30#?#00#?##?#S, 41º15#?#00#?##?#W / 22º33#?#00#?##?#S , 42º19#?#00#?##?#W","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"RBR00030920","RBR00030920","29995","auto",NA,NA,"2008","04","29",NA,NA,NA,NA,NA
"155","2020-06-29 09:31:32-03","UFRRJ","RBR","16875","S","Plantae",NA,NA,"Myrtaceae","Marlierea","warmingiana","Marlierea warmingiana","Kiaersk.","G.M. Barroso","I.A. Silva","387","1982","11","30",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CRVD, Estrada Gávea, antiga X-2, km21,555, lado direito.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"RBR00016875","RBR00016875","48094","auto",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"156","2021-03-21 19:37:36-03","UFC","EAC","64073","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sobral, M.","Tameirão Neto, E.; Campos, R.D.L.","5572","2014","01","25","Southern America","Brasil","Minas Gerais","Itabira","Mata do Borrachudo","-43.261944","-19.612778","1003","1003",NA,"Arbóreo, altura 7 m.; Floresta estacional semidecidual.","EAC0064073",NA,NA,NA,"-43.261944","-19.612778","2015","05","18",NA,NA,NA,NA,NA
"157","2020-12-21 16:36:53-03","MBM","MBM","233612","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Legrand, D.","Klein, R.","1472","1955","07","26","Southern America","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM233612",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:36:53-03","MBM","MBM","153614","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sobral, M.","Sobral, M.; et al.; et al.","7374","1992","05",NA,"Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"MBM153614","MBM153614 MBM153614_1","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:36:53-03","MBM","MBM","251510","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Franco, G.","Oliveira, A.A.; et al.; et al.","3651","2000","04","22","Southern America","Brazil","São Paulo","São Sebastião","Praia do Una - Boracéia","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"MBM251510","MBM251510","41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:36:53-03","MBM","MBM","233613","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","1894","1954","06","21","Southern America","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM233613",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:36:53-03","MBM","MBM","235406","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sanchez, M.","Leitão Filho, H.F.; et al.; et al.","34777","1996","02","02","Southern America","Brazil","São Paulo","Ubatuba","Patrimônio","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"MBM235406","MBM235406","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:36:53-03","MBM","MBM","251933","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Kawasaki, M.L.","Oliveira, P.P. de","969","1997","03","27","Southern America","Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"MBM251933","MBM251933","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:36:53-03","MBM","MBM","343094","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Souza, M.C.","Vieira, C.M.; et al.; et al.","233","1993","02","11","Southern America","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Trilha do Morro do Calcário ponto 700.","-42.3917007446289","-22.6508007049561",NA,NA,NA,"Árvore, folhas discolores verdes, folhas jovens com indumento ferrugíneo, inflorescência verde com indumento ferrugíneo, botões verdes, flores amareladas, estames alvos, flores perfumadas","MBM343094","MBM343094","29995","auto",NA,NA,"2008","04","29",NA,NA,NA,NA,NA
"164","2020-12-21 16:36:53-03","MBM","MBM","343087","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Souza, M.C.","Guedes, R.; et al.; et al.","2284","1993","02","03","Southern America","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Trilha do Morro do Calvário, ponto 900.","-42.3917007446289","-22.6508007049561",NA,NA,NA,"Caule com casca desfolhante e lenho rosa salmão. Ramos pseudo-rosados. Folhes verdes discolores. Flores alvo-esverdeadas, antenas amarelas. Frutos imaturos verdes. Altura 8,00 m","MBM343087","MBM343087","29995","auto",NA,NA,"2008","03","19",NA,NA,NA,NA,NA
"165","2020-12-21 16:36:53-03","MBM","MBM","233614","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","2035","1954","06","05","Southern America","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM233614",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:36:53-03","MBM","MBM","347732","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sobral, M.","Staggemeier, V.G.","17","2005","02","23","Southern America","Brazil","São Paulo","Cananéia","Parque estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818","10","10",NA,"Porte arbóreo apresentando frutos maduros de coloração preta. Fenologia: a floração inicia em janeiro (pico em fevereiro); a frutificação começa em fevereiro e frutos maduros são encontrados em maior intensidade em maio. esta esxicat","MBM347732","MBM347732","37574","auto",NA,NA,"2007","11",NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:36:53-03","MBM","MBM","235403","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sanchez, M.","Leitão Filho, H.F.; et al.; et al.","34723","1996","01","30","Southern America","Brazil","São Paulo","Ubatuba","Trilha da Casa da Farinha","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"MBM235403","MBM235403","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:36:55-03","MBM","MBM","162937","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","warmingiana","Marlierea warmingiana","Kiaresk.","Sobral, M.","Bautista, H.P.","1314","1983","11","10","Southern America","Brazil","Bahia","São Gonçalo dos Campos","Rod. BR-101","-38.9667015075684","-12.4333000183105",NA,NA,NA,NA,"MBM162937","MBM162937","16703","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:36:55-03","MBM","MBM","388975","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","warmingiana","Marlierea warmingiana","Kiaresk.","Bonaldi, R.A.","Bonaldi, R.A.","521","2012","07","26","Southern America","Brazil","Paraná","Paranaguá","Tinguçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore de 5m.; Floresta Ombrófila Densa das Terras Baixas.","MBM388975","MBM388975","24916","auto",NA,NA,"2012","07","26",NA,NA,NA,NA,NA
"170","2020-12-21 16:37:20-03","MBM","MBM","72427","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","Stadnik, A.","Irwin, H.S.; Maxwell, H.; Wasshausen, D.C.; Maxwell, H.; Wasshausen, D.C.","20919","1968","02","26","Southern America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Ca. 30km N of Sêrro on road (MG 2) to Diamantina",NA,NA,"1200","1200",NA,"Tree ca. 5m x 6cm. Fruit green.; Cerradão and adjacent capoeira.","MBM072427","MBM072427",NA,NA,NA,NA,"2019","07","31",NA,NA,NA,NA,NA
"171","2020-12-21 16:37:20-03","MBM","MBM","87457","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","Stadnik, A.","Landrum, L.R.","4230","1982","01","31","Southern America","Brazil","Minas Gerais",NA,"Serra do Cipó, Between Véu da Noiva and Alto do Palácio","-43.666667","-19.25","1000","1400",NA,"Bis; Small tree ca. 4m high; fruits green, sticky.; Mainly low shrubby vegetation in very poor sandy or rocky soil.","MBM087457","MBM087457",NA,NA,"-43.666667","-19.25","2019","07","31",NA,NA,NA,NA,NA
"172","2020-12-21 16:37:20-03","MBM","MBM","172478","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","Stadnik, A.","Leitão Filho, H.F.; et al.; et al.","27572","1992","12","09","Southern America","Brazil","Minas Gerais","Diamantina","Estrada para a Gruta do Salitre e Distrito de Extração","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Árvore cerca de 3,5m de altura, flores creme.; Campos rupestres.","MBM172478","MBM172478","101169","auto",NA,NA,"2019","07","31",NA,NA,NA,NA,NA
"173","2020-12-21 16:37:20-03","MBM","MBM","219760","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","Stadnik, A.","Guedes, M.L.; et al.; et al.","5480","1997","11","08","Southern America","Brazil","Bahia","Palmeiras","Cercado","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Arbusto ca. 2m. Folhas coriáceas, discolores. Inflorescência com botões creme, flores creme, anteras alvas.; Cerrado, areno-argiloso.","MBM219760","MBM219760","20767","auto",NA,NA,"2019","07","31",NA,NA,NA,NA,NA
"174","2020-12-21 16:37:20-03","MBM","MBM","275001","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","Stadnik, A.","Furlan, A.; Rossi, L.; Pirani, J.R.; Cordeiro, I.; Henrique, M.C.; Rossi, L.; Pirani, J.R.; Cordeiro, I.; Henrique, M.C.","s.n.","1981","01","11","Southern America","Brazil","Minas Gerais","Santana do Riacho","Córrego Três Pontinhas, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro, km 127 antigo","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arvoreta 4m alt., flores alvas.; Mata ciliar.","MBM275001","MBM275001","26557","auto",NA,NA,"2019","07","31",NA,NA,NA,NA,NA
"175","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7390","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"A.G. Christo","559","2007","03","04",NA,"Brasil","Rio de Janeiro","Silva Jardim","Distrito de Peclas, Fazenda Santa Helena.","-42.346111","-22.532222",NA,NA,NA,NA,"007390",NA,NA,NA,"-42.346111","-22.532222",NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-09-04 14:44:19-03","MNHN","RECOLNAT_MNHN_P","P00217977","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","Berg.",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00217977' target='other'> <mi>dwc_moreinfo</mi></a>","P00217977","P00217977_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","1061",NA
"177","2020-10-01 14:24:09-03","JBB","HEPH","19110","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sobral, M","Silva, JM da","3563","2002","02","10","Southern America","Brasil","Santa Catarina","Itapoá","Rio Sai Guaçu, ponte do Quinze","-48.6161003112793","-26.1168994903564","5","5",NA,NA,NA,NA,"18121","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:39:17-03","UFMG","BHCB","44831","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:39:17-03","UFMG","BHCB","44832","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:39:17-03","UFMG","BHCB","141246","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Peron, M; et al.","910","1992","02","06","Southern America","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso., Margem do Rio Paraíso. Área FP20. 22º26'00'' S, 42º50'00'' W / 22º32'00'' S, 42º56'00'' W.","-42.833333","-22.433333",NA,NA,NA,"Arvoreta com 4-5m. Caule liso, marrons com máculas verdes. Botões verdes. Ind.: 720. Programa Mata Atlântica / Mcarthur Foundation e Shell do Brasil S.A.",NA,NA,NA,NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:39:17-03","UFMG","BHCB","166007","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","1833","2013","01","30","Southern America","Brasil","Minas Gerais","Congonhas","Mina de Fábrica, Cava João Pereira. Litotipo: Itabirito hematítico, magnetítico indiferenciados.","-43.918889","-20.441111","1470","1470",NA,"Arbusto em Campo Rupestre Ferruginoso Arbustivo, com e sem Vellozia, frutos imaturos verdes. Projeto Lacunas do Conhecimento.",NA,NA,NA,NA,"-43.918889","-20.441111","2013","01",NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:39:17-03","UFMG","BHCB","185665","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Tameirão Neto, E; Campos, RDL","5572","2014","01","25","Southern America","Brasil","Minas Gerais","Itabira",NA,"-43.261931","-19.612842",NA,NA,NA,"Arbóreo; Frutificação; Mata do Borrachudo, altura 7m; Floresta estacional semidecidual","BHCB185665",NA,NA,NA,"-43.261931","-19.612842","2015","05","18",NA,NA,NA,NA,NA
"183","2020-12-11 11:39:17-03","UFMG","BHCB","186170","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Gontijo, FD","1138","2014","11","20","Southern America","Brasil","Minas Gerais","Itabira",NA,"-43.273897","-19.638653",NA,NA,NA,"Arbóreo; Floração; Floresta estacional semidecidual","BHCB186170",NA,NA,NA,"-43.273897","-19.638653",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:39:17-03","UFMG","BHCB","43571","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:39:17-03","UFMG","BHCB","44829","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:39:17-03","UFMG","BHCB","44830","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-11 11:39:17-03","UFMG","BHCB","47443","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-11 11:39:17-03","UFMG","BHCB","47444","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-11 11:39:17-03","UFMG","BHCB","96339","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"equipe acaraú","409","2005","07","04","Southern America","Brasil",NA,NA,"Fazenda Acaraú, Trilha dos Pinto. Floresta.",NA,NA,NA,NA,NA,"Árvore. Fruto imaturo verde, maduro roxo.","BHCB010856","BHCB010856",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"190","2020-12-11 11:39:17-03","UFMG","BHCB","96340","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"equipe acaraú","399","2004","07","04","Southern America","Brasil","Santa Catarina","Faz. Acaraú","trilha dos Pinto.",NA,NA,NA,NA,NA,"Árvore, 12m alt., fruto imaturo verde e maduro roxo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-11 11:39:17-03","UFMG","BHCB","40300","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,"13827","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-11 11:39:17-03","UFMG","BHCB","75798","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Silva, JM","3563",NA,NA,NA,"Southern America","Brasil","Santa Catarina","Itapoá",NA,"-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
