"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","previousCatalogNumber","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","590942","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","L. B. Smith","1965","01","15","Brazil","Paraná","Castro","Carambei by Rio Sao Joao","-50.03","-24.5",NA,NA,"950","950","NY00590942","NY00590942_01","Magnoliophyta","Fabales","14537","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=387092' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01304072","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"M. L. Alencar","1979","06","30","Brazil","Amazonas",NA,"Temendaui","-64.67","-0.58",NA,NA,NA,NA,"NY01304072","NY01304072_01","Magnoliophyta","Fabales","271","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1638448' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00983505","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","H. S. Irwin","1968","01","14","Brazil","Goiás","Cocalzinho de Goiás","15 km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá. Serra dos Pirineus.","-48.77","-15.8",NA,NA,"1150","1150","NY00983505","NY00983505_01","Magnoliophyta","Fabales","18578a","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115397' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01304075","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","G. T. Prance","1967","02","09","Brazil","Roraima",NA,"Road Rio Uraricoera-Tepequem. Igarapé Auaruparú.",NA,NA,NA,NA,NA,NA,"NY01304075","NY01304075_01","Magnoliophyta","Fabales","4239","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1378284' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00983539","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","H. S. Irwin","1959","01","11","Brazil","Minas Gerais","Nova Lima","10 km S. of Belo Horizonte on road to Nova Lima. Hy. 3","-43.8467","-19.9858",NA,NA,NA,NA,"NY00983539","NY00983539_01","Magnoliophyta","Fabales","2416","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115547' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00983501","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","H. S. Irwin","1966","01","07","Brazil","Distrito Federal","Brasília","Campo adjacent to Rio Torto, near Sobradinho","-47.9","-15.72",NA,NA,"975","975","NY00983501","NY00983501_01","Magnoliophyta","Fabales","11427","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115372' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00983543","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","R. C. Barneby","B. M. T. Walter","1996","02","07","Brazil","Goiás","Uruaçu","Estrada de terra da BR-153; passando pela Vila Agua Branca; para a Fazendas Porteira Grande. Cerca de 6 km. apos a sede. Area de influencia do AHE Serra da Mesa.","-49","-14.38",NA,NA,"400","400","NY00983543","NY00983543_01","Magnoliophyta","Fabales","3073","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115627' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","476767","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","R. de Lemos Fróes","1943","02","19","Brazil","Bahia",NA,"Entre Ibicoara e Mucugê",NA,NA,NA,NA,NA,NA,"NY00476767","NY00476767_01","Magnoliophyta","Fabales","20134","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=387094' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01304065","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","E. P. Killip","1929","10","27","Brazil","Pará",NA,"Pará",NA,NA,NA,NA,NA,NA,"NY01304065","NY01304065_01","Magnoliophyta","Fabales","30256","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1638227' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00983579","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","G. P. Lewis","R. M. Harley","1988","10","15","Brazil","Minas Gerais","Grão Mogol","Ca. 7 km ao direçao sul da cidade, na estrada para Francisco Sá","-42.93","-16.62",NA,NA,"700","850","NY00983579","NY00983579_01","Magnoliophyta","Fabales","25044","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115755' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1018826","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","H. C. de Lima","M. F. de Sales","2007","01","23","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Trilha para a Ponte de Pedra.","-43.7931","-21.8428",NA,NA,NA,NA,"NY01018826","NY01018826_01","Magnoliophyta","Fabales","1222","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262881' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00983527","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","H. S. Irwin","1966","01","31","Brazil","Distrito Federal","Brasília","Chapada da Contagem, ca. 25 km N. E. of Brasília","-47.75172","-15.62355",NA,NA,"1100","1100","NY00983527","NY00983527_01","Magnoliophyta","Fabales","12181","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115384' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","476761","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","O. M. Barth","1960","02","17","Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia","-44.637876","-22.374281",NA,NA,NA,NA,"NY00476761","NY00476761_01","Magnoliophyta","Fabales","7203","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=387088' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00983533","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","H. S. Irwin","1969","02","12","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 10 km N.E. of Francisco Sá, on road to Salinas","-43.4069","-16.4643",NA,NA,"1100","1100","NY00983533","NY00983533_01","Magnoliophyta","Fabales","23140","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115455' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00983509","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","R. C. Barneby","H. S. Irwin","1969","02","12","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 10 km N.E. of Francisco Sá, on road to Salinas","-43.4069","-16.4643",NA,NA,"1100","1100","NY00983509","NY00983509_01","Magnoliophyta","Fabales","23140","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115457' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00983522","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","R. C. Barneby","E. P. Heringer","1979","01","25","Brazil","Mato Grosso do Sul",NA,"Estrada para Rochedo, ponte sobre o rio Aquidauana",NA,NA,NA,NA,NA,NA,"NY00983522","NY00983522_01","Magnoliophyta","Fabales","763","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115585' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00983514","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler; S. G. Skinner","H. S. Irwin","1971","03","19","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 20 km N of Alto Paraíso","-47.5167","-13.93593",NA,NA,"1250","1250","NY00983514","NY00983514_01","Magnoliophyta","Fabales","32229","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115491' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01304068","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"N. T. da Silva","1979","02","05","Brazil","Pará","Gurupá","campina da serraria Xingú, solo de areia branca.","-52.0510769","-1.5964373",NA,NA,NA,NA,"NY01304068","NY01304068_01","Magnoliophyta","Fabales","4987","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1638345' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","590936","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","M. H. Nee","A. O. S. Vieira","1981","01","22","Brazil","Paraná","Ponta Grossa",NA,"-50.1617","-25.095",NA,NA,NA,NA,"NY00590936","NY00590936_01","Magnoliophyta","Fabales","12245","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=387097' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01304058","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","G. P. Lewis","W. Milliken","1987","06","16","Brazil","Roraima",NA,"SEMA Ecological Reserve, Ilha de Maracá","-61.43","3.37",NA,NA,NA,NA,"NY01304058","NY01304058_01","Magnoliophyta","Fabales","340","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1638016' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","476774","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","R. C. Barneby","G. F. J. Pabst","1963","01","20","Brazil","Rio de Janeiro","Petrópolis","Est. Washington Luiz, pr. desvio para Bingen","-43.1783","-22.505",NA,NA,"800","800","NY00476774","NY00476774_01","Magnoliophyta","Fabales","7234","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=387081' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01304059","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","G. P. Lewis","G. P. Lewis","1987","10","22","Brazil","Roraima","Boa Vista","Reserva Ecológica de Maracá, estrada from river Urariquera to estação sede, just near boat hut","-61.83","3.58",NA,NA,NA,NA,"NY01304059","NY01304059_01","Magnoliophyta","Fabales","1692","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1638033' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","590943","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","A. C. Filho","1980","01","21","Brazil","São Paulo","Moji-Guaçu","Fazenda Campininha","-47.125","-22.25",NA,NA,NA,NA,"NY00590943","NY00590943_01","Magnoliophyta","Fabales","193","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=387086' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","476771","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","G. P. Lewis","G. P. Lewis","1980","12","04","Brazil","Bahia","Mascote","Km 599 da rodovia BR-101, Itabuna para Eunápolis","-39.58","-16.37",NA,NA,"110","110","NY00476771","NY00476771_01","Magnoliophyta","Fabales","752","South America","sheet","[The exact year that the collect was made is not legible.] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=387085' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00983521","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","S. F. Smith","A. Macedo","1989","04","03","Brazil","Minas Gerais","Campina Verde","Faz. São José do Lageado, Campina Verde","-49.4864","-19.5358",NA,NA,NA,NA,"NY00983521","NY00983521_01","Magnoliophyta","Fabales","5495","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115579' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","590933","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","R. Kummrow","1982","03","06","Brazil","Paraná","Ponta Grossa","Rio Barrozinho","-50.1617","-25.095",NA,NA,NA,NA,"NY00590933","NY00590933_01","Magnoliophyta","Fabales","1895","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=387087' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","590944","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","G. Eiten","1965","02","04","Brazil","São Paulo","Itapetininga","Along highway from Sorocaba to Itapetininga, at ca. km 157","-47.97","-23.58",NA,NA,"600","600","NY00590944","NY00590944_01","Magnoliophyta","Fabales","5798","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=387090' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01304057","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","J. M. Pires","1955","02","01","Brazil","Amapá",NA,"Mazagão","-51.2872267","-0.1148843",NA,NA,NA,NA,"NY01304057","NY01304057_01","Magnoliophyta","Fabales","4763","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1637939' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1182275","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","G. Eiten","1965","02","04","Brazil","São Paulo","Itapetininga","Along highway from Sorocaba to Itapetininga, at ca. km 157","-47.97","-23.58",NA,NA,"600","600","NY01182275","NY01182275_01","Magnoliophyta","Fabales","5816","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1399559' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00983512","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","H. S. Irwin","1970","03","15","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Ca. 20 km E. of Diamantina","-43.5197222","-18.18055",NA,NA,"900","900","NY00983512","NY00983512_01","Magnoliophyta","Fabales","27629","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115536' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00983500","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"H. S. Irwin","1965","12","14","Brazil","Distrito Federal","Brasília","Riberão da Contagem, ca. 25 km N. of Brasília","-47.91666667","-15.55738",NA,NA,"950","950","NY00983500","NY00983500_01","Magnoliophyta","Fabales","11290","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115365' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00983531","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"H. S. Irwin","1969","01","15","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 28 km S.W. of Diamantina on road to Gouveia","-43.70265","-18.4234",NA,NA,"1300","1300","NY00983531","NY00983531_01","Magnoliophyta","Fabales","22011","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115445' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","476772","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","R. C. Barneby","E. Pereira","1961","10","13","Brazil","São Paulo","Sao Paulo","Km 24 da Via Anhanguera","-46.63","-23.5403",NA,NA,NA,NA,"NY00476772","NY00476772_01","Magnoliophyta","Fabales","5737","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=387079' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00983552","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","A. P. Duarte","1965","01","08","Brazil","Minas Gerais",NA,"Carandai, Corte de Pedra",NA,NA,NA,NA,NA,NA,"NY00983552","NY00983552_01","Magnoliophyta","Fabales","8717","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115705' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","590931","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","D. R. Windler","R. Kummrow","1976","02","03","Brazil","Paraná","Porto Amazonas","Fda. S. Roque","-49.8903","-25.5447",NA,NA,NA,NA,"NY00590931","NY00590931_01","Magnoliophyta","Fabales","1074","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=387096' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-10-28 15:45:00-02","NY","NYBG","00983549","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans",NA,"R. C. Barneby","E. Pereira","1963","04","01","Brazil","Minas Gerais","Cordisburgo","Cordisburgo","-44.3206","-19.125",NA,NA,NA,NA,"NY00983549","NY00983549_01","Magnoliophyta","Fabales","7511","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115679' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","590937","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","G. P. Lewis","R. M. Harley","1980","03","25","Brazil","Bahia",NA,"Serra do Sincorá. 6km N of Cascavel on the road to Mucugê","-41.42","-13.1",NA,NA,"1200","1200","NY00590937","NY00590937_01","Magnoliophyta","Fabales","20939","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=387084' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
