"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","previousCatalogNumber","typeStatus","individualCount","fieldNumber"
"47","2020-02-08 09:15:49-03","NBC","NL-BOTANY","L.2171639","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Melinon M",NA,"1842","01","01","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2171639 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2171639","NL-L2171639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 09:15:49-03","NBC","NL-BOTANY","L.2171640","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Melinon M",NA,"1842","01","01","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2171640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2171640","NL-L2171640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 09:15:49-03","NBC","NL-BOTANY","L.2171641","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Splitgerber FL",NA,"1838","03","12","Southern America","Surinam",NA,NA,"in savannis arenosis prope Berlyn in Parae.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2171641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2171641","NL-L2171641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 09:15:49-03","NBC","NL-BOTANY","L.2171642","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Splitgerber FL",NA,"1838","03","12","Southern America","Surinam",NA,NA,"in savannis arenosis prope Berlyn in Parae.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2171642 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2171642","NL-L2171642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 09:15:49-03","NBC","NL-BOTANY","L.2171643","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Schomburgk",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,"Guiana anglica.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2171643 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2171643","NL-L2171643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 09:15:49-03","NBC","NL-BOTANY","L.4165496","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Hoens R",NA,"1986","05","10","Southern America","Colombia",NA,NA,"Colombia, Valle. 'Eldorado Valley' NE of Restrepo on West slope of West Cordillera.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4165496 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4165496","NL-L4165496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528123","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Jacobs-Brouwer A","Jansma R",NA,"1976","08","16","Southern America","Surinam",NA,NA,"Awara savanna. (near upper Maratakka river).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528123 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528123","NL-U1528123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252403",NA,NA,NA,NA
"54","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528124","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Jacobs-Brouwer A","Rothery HC",NA,"1945","02","03","Southern America","French Guiana",NA,NA,"Near Cayenne.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528124 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528124","NL-U1528124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252402",NA,NA,NA,NA
"55","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528125","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Jacobs-Brouwer A","Lindeman JC",NA,"1953","07","17","Southern America","Surinam","Para",NA,"Halfway between Kopie and Jodensavanne.","-54.966667","5.416667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528125 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528125","NL-U1528125",NA,NA,NA,NA,NA,NA,NA,NA,"-54.966667","5.416667","Magnoliopsidae","U 0252401",NA,NA,NA,NA
"56","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528127","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Jacobs-Brouwer A","Lindeman JC",NA,"1953","07","16","Southern America","Surinam","Commewijne",NA,"Kopie, Kasiwinika-river.",NA,NA,NA,"On dry sandy savanna.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528127 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528127","NL-U1528127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252392",NA,NA,NA,NA
"57","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528128","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Jacobs-Brouwer A","Lanjouw J; Lindeman JC",NA,"1949","03","16","Southern America","Surinam",NA,NA,"Zanderij II",NA,NA,NA,"Sand savanne.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528128","NL-U1528128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252391",NA,NA,NA,NA
"58","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528130","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Jacobs-Brouwer A","Lanjouw J; Lindeman JC",NA,"1949","04","20","Southern America","Surinam",NA,NA,"Along railroad near km. 98",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528130 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528130","NL-U1528130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252390",NA,NA,NA,NA
"59","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528131","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Jacobs-Brouwer A","Sastre CHL; Sastre F",NA,"1968","03","28","Southern America","French Guiana",NA,NA,"Guyane Francaise: savane à 10 km d' Iracoubo (vers St. Laurent du Maroni).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528131 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528131","NL-U1528131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252384",NA,NA,NA,NA
"60","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528132","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Bernardi L","Heyligers PC",NA,"1957","05","02","Southern America","Surinam","Para",NA,"Prope Jodensavanne (fluv. Suriname).","-54.966667","5.416667",NA,"In savannis arenosis.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528132 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528132","NL-U1528132",NA,NA,NA,NA,NA,"1994","02","11","-54.966667","5.416667","Magnoliopsidae","U 0252570",NA,NA,NA,NA
"61","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528133","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Maas PJM","Hoock JML",NA,"1962","06","08","Southern America","French Guiana",NA,NA,"Savanes de Kourou.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528133 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528133","NL-U1528133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252569",NA,NA,NA,NA
"62","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528134","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Jacobs-Brouwer A","Kramer KU; Hekking WHAM",NA,"1961","04","05","Southern America","Surinam","Brokopondo",NA,"Brownsweg, ad viam ferream prope km 115-116. (distr. Brokopondo).",NA,NA,NA,"White sand.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528134 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528134","NL-U1528134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252370",NA,NA,NA,NA
"63","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528135","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Jacobs-Brouwer A","Florschütz J; Florschütz PA",NA,"1951","03","21","Southern America","Surinam",NA,NA,"Along railroad near km 121.",NA,NA,NA,"White sand.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528135 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528135","NL-U1528135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252385",NA,NA,NA,NA
"64","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528137","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Cremers GA","Cremers GA",NA,"1986","03","28","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528137","NL-U1528137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0141269",NA,NA,NA,NA
"65","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1529965","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Schulz JP","Schulz JP",NA,"1966","08","01","Southern America","Venezuela","Guárico",NA,"Venezuela, Edo. Guárico, Estac. Biol. de Los Llanos (10 km al S. de Calabozo).",NA,NA,NA,"'Sabana de Trachypogon'. Con veget. predominante de grámineas (+cyperáceas), con árboles diseminados. Suelo arcilloso-arenoso, color rojizo, con grava subterránea. Sabana quemada anualmente hasta ± 1963, pasteado hasta 1960.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1529965 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1529965","NL-U1529965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252690",NA,NA,NA,NA
"66","2020-02-08 09:15:49-03","NBC","NL-BOTANY","U.1528129","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Jacobs-Brouwer A","Jansen-Jacobs MJ; Welle BJH ter; James V; Andrew R",NA,"1995","08","26","Southern America","Guyana","Rupununi District",NA,"Rupununi Distr., Shea Rock.","-59.083333","2.833333",NA,"Rocky outcrop.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1528129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1528129","NL-U1528129",NA,NA,NA,NA,NA,NA,NA,NA,"-59.083333","2.833333","Magnoliopsidae","U 0252147",NA,NA,NA,NA
"67","2020-11-04 11:17:31-03","ESALQ","ESA","44837","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Marques, M.C.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14108.0","1997","03","14",NA,"Brasil","Mato Grosso","São Félix do Araguaia","Estrada São Félix do Araguaia. - Alto Boa Vista, ca. 29km de São Félix do Araguaia. Savana gramíneo-lenhosa (campo cerrado), utilizada como pasto.","-50.6693992614746","-11.6171998977661",NA,"Erva; flores róseas.","ESA044837","ESA044837","190","190","290331","auto",NA,"1999","08","17","-50,888,611","-11,610,556",NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:17:31-03","ESALQ","ESA","102907","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"Amorim, E.H.","725.0","2003","03","17",NA,"Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,"ESA102907","ESA102907",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:17:31-03","ESALQ","ESA","100713","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Guimarães, E.F.","Ferreira, F.M.","674.0","2004","03","13",NA,"Brasil","Minas Gerais","Baependi",NA,"-44.8899993896484","-21.9589004516602",NA,NA,"ESA100713","ESA100713",NA,NA,"29865","auto",NA,"2004","11","05",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:17:31-03","ESALQ","ESA","18851","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Marques, M.C.","Souza, V.C. et al.","7966.0","1995","03","08",NA,"Brasil","Minas Gerais","Lagoa Dourada",NA,"-44.0783004760742","-20.914400100708",NA,NA,"ESA018851","ESA018851",NA,NA,"18625","auto",NA,"1999","08","17",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:17:31-03","ESALQ","ESA","18722","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Marques, M.C.","Souza, V.C. et al.","7954.0","1995","03","08",NA,"Brasil","Minas Gerais","Ouro Branco",NA,"-43.6918983459473","-20.5207996368408",NA,NA,"ESA018722","ESA018722",NA,NA,"13809","auto",NA,"1999","08","17",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:33:13-03","MN","R","7460","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Glaziou, A.F.M.","20674","1888","02","14",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000007460","R000007460_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-02-15 11:48:40-02","IPA","IPA","76352","S","Plantae","Plantae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Wurdack, J.J.","Tavares, S.","1066","1962","10","01","Southern America","Brasil","Paraíba","Pedras de Fogo","Fontainha","-35.1164016723633","-7.401939868927",NA,"Erva; flores roxas. Raríssima.","IPA0076352",NA,NA,NA,"19663","auto",NA,"1964","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-02-15 11:48:40-02","IPA","IPA","80630","S","Plantae","Plantae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Barbosa, J.I.S.","Alves-Araújo, A.; Melo, A.; Pontes, T.; Melo, A.; Pontes, T.","1066","2008","09","10","Southern America","Brasil","Pernambuco","Igarassu","Usina São José., Borda do açude da Mta da Piedade.","-34.9063987731934","-7.83416986465454",NA,"Erva com flores alvas.; Mata Atlântica","IPA0080630",NA,NA,NA,"24709","auto",NA,"2009","02","17",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-02-15 11:48:40-02","IPA","IPA","80415","S","Plantae","Plantae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Gomes, P.","Sobral-Leite, M.; Maciel, B.; Gomes, P.; Maciel, B.; Gomes, P.","973","2009","07","27","Southern America","Brasil","Pernambuco","Caruaru","Inselbergue Pedra do Padre., Distrito de Peladas - Agreste Pernambucano.","-36.067778","-8.353889",NA,"Terófito de vegetação efêmera, vegetando com Mitracarpus frigidus (Rubiaceae). Plena floração. Flores róseas, sem odor, agrupadas em inflorescências espiciformes.; Entorno constituído por Savana Estépica Florestada/Savana Estépica Arb","IPA0080415",NA,"770","770",NA,NA,NA,"2017","03","26","-36.067778","-8.353889",NA,NA,NA,NA,NA,NA
"76","2019-02-15 11:48:40-02","IPA","IPA","8069","S","Plantae","Plantae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Egler, W.A.; Pereira, E.; Falcão, J.I.A.","Falcão, J.I.A.; Egler, W.A.; Pereira, E.; Egler, W.A.; Pereira, E.","1111","1954","09","15","Southern America","Brasil","Paraíba",NA,"Mata Redonda.",NA,NA,NA,"Flores violáceas.; Tabuleiro arenoso.","IPA0008069",NA,NA,NA,NA,NA,NA,"1954","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-02-15 11:48:40-02","IPA","IPA","82417","S","Plantae","Plantae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Costa e Silva, M.B.","Cano, O.; Alcina Viana; Rita, M.; Irapuan, J.; Ferreira, L.C.; et al.; Alcina Viana; Rita, M.; Irapuan, J.; Ferreira, L.C.; et al.","761","2007","07","18","Southern America","Brasil","Pernambuco","Buíque","Vale do Catimbau, Paraíso Tropical, alto do lajeiro, próximo à nascente","-37.238611","-8.581389",NA,"Erva ereta, ca. de 15 cm de altura, flores roxas","IPA0082417",NA,"903","903",NA,NA,NA,"2008","02","22","-37.238611","-8.581389",NA,NA,NA,NA,NA,NA
"78","2019-02-15 11:48:40-02","IPA","IPA","6708","S","Plantae","Plantae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Araujo, E.B.","Pickel, B.","778","1924","08","24","Southern America","Brasil","Pernambuco","Jaboatão dos Guararapes","Prazeres, beira dos caminhos, no inverno.","-35.0147018432617","-8.11277961730957",NA,NA,"IPA0006708",NA,NA,NA,"16392","auto",NA,"2005","03","21",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-02-15 11:48:40-02","IPA","IPA","6712","S","Plantae","Plantae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Pickel, B.","3357","1933","09","03","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Tapera, campo de cana.","-35.0182991027832","-8.00222015380859",NA,NA,"IPA0006712",NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-07-26 11:41:06-03","IPA","IPA","14562","S","Plantae","Plantae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Barbosa, I.B.","Pontual, I.","398","1967","02","02","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional do Itatiaia, entre o Abrigo Rebouças e Agulhas Negras.","-43.2075004577637","-22.9027996063232",NA,"ERva pequena, com ca. 15cm de altura; flores roxo-azuladas, ca. 2mm de comprimento. Planta abundante em todo o Planalto. Entreo Abrigo e o início da escalada.","IPA0014562",NA,"2300","2300","57442","auto",NA,"2010","04","14",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-02-15 11:48:40-02","IPA","IPA","4142","S","Plantae","Plantae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Killip","Pickel, B.","3357","1933","09","09","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Tapera, campo de cana.","-35.0182991027832","-8.00222015380859",NA,NA,"IPA0004142",NA,NA,NA,"21764","auto",NA,"1933","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:19:06-03","UFV","VIC","9209","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir",NA,"Vieira, M.F.; Soares, M.F.","122","1985","02","09",NA,"Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas","-43.5080986022949","-20.2875003814697",NA,"Erva de inflorescência terminal, flores de tonalidade rósea.","VIC009209","VIC009209",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 17:25:31-03","UFSC","CTBS","5564","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.B.","Pastore, J.F.B.; Soares, A. & Mota, M.","6264","2021","02","18",NA,"Brasil","Goiás","Niquelândia","Acesso pela rodovia GO-237","-48.891111","-14.516944",NA,"Cerrado rupestre.",NA,NA,"579","579",NA,NA,NA,"2021","03",NA,"48°53'28W","14°31'01S",NA,NA,NA,NA,NA,NA
"84","2021-03-30 17:25:31-03","UFSC","CTBS","5630","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","galioides","Pastore, J.F.B.","Pastore, J.F.B. & Mota, M.","6330","2021","02","24",NA,"Brasil","Minas Gerais","Tapiraí","Caminho Pratinha para São Roque de Minas, rodovia LMG-827","-46.288056","-19.900556",NA,"Campo sujo rupestre.",NA,NA,"1240","1240",NA,NA,NA,"2021","03",NA,"46°17'17W","19°54'02S",NA,NA,NA,NA,NA,NA
"85","2021-03-30 17:25:31-03","UFSC","CTBS","5375","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Pastore, J.F.B. & Mota, M.","6078","2021","02","08",NA,"Brasil","Minas Gerais","Barbacena","A caminho para Registro Velho, estrada do Coema","-43.776389","-21.27",NA,"Erva ereta de flores róseas. Campo sujo de Cerrado.",NA,NA,"1067","1067",NA,NA,NA,NA,NA,NA,"43°46'35W","21°16'12S",NA,NA,NA,NA,NA,NA
"86","2021-03-30 17:25:31-03","UFSC","CTBS","5587","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.B.","Pastore, J.F.B.; Soares, A. & Mota, M.","6287","2021","02","21",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pireneus, Rod. Parque Serra dos Pireneus","-48.904167","-15.829167",NA,"Campo sujo",NA,NA,"1139","1139",NA,NA,NA,"2021","03",NA,"48°54'15W","15°49'45S",NA,NA,NA,NA,NA,NA
