"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet"
"137","2020-10-14 10:01:49-03","FURB","FURB","23214","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gasper, AL de","2010","04","19","Korte, A.; Kniess, A.","2010","03","30","Brasil","Santa Catarina","Rodeio","São Pedro.","-49.4113889","-26.9102778","-49.4113889","-26.9102778","Florística IFFSC 690 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: epífita; flor branca","FURB25841","FURB25841","611","611",NA,NA,NA,"2396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-14 10:01:49-03","FURB","FURB","23319","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schmitt, J","2010","04","20","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","2010","04","06","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","Epífita IFFSC e466b (Acima de 4m) - sobre forófito 12 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto verde; flor branca","FURB25843","FURB25843","569","569",NA,NA,NA,"1902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:01:49-03","FURB","FURB","24328","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Stival-Santos, A","2010","05","05","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta.","-49.14","-27.27","-49.1400000","-27.2700000","Florística IFFSC 467 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","FURB25838","FURB25838","639","639",NA,NA,NA,"2187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:01:49-03","FURB","FURB","24716","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schmitt, JL","2010","04","23","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2010","04","23","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","Epífita IFFSC e142b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; Fruto verde; flor botão floral branco","FURB25837","FURB25837","445","445",NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-08 08:52:20-03","FURB","FURB","24790","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gasper, AL de","2010","05","10","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","2010","05","06","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000",NA,"FURB25844","FURB25844","576","576",NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-14 10:01:49-03","FURB","FURB","25284","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schmitt, J","2010","04","27","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","27","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","Epífita IFFSC e01a (Acima de 4m). Forófito 1. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB25835","FURB25835","330","330",NA,NA,NA,"2098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-14 10:01:49-03","FURB","FURB","25496","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gasper, AL de","2010","05","28","Korte, A.; Kniess, A.","2010","05","14","Brasil","Santa Catarina","Indaial","Warnow Alto.","-49.2308334","-27","-49.2308334","-27.0000000","Florística IFFSC 635 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor branca com rosa","FURB25836","FURB25836","357","357",NA,NA,NA,"3273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:01:49-03","FURB","FURB","26728","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Cadorin, TJ","2010","05","10","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","Epífita IFFSC e993b (Acima de 4m). Forófito 6. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor botão floral esbranquiçado","FURB25859","FURB25859","417","417",NA,NA,NA,"2155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-14 10:01:49-03","FURB","FURB","26829","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Verdi, M","2010","06","08","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","08","Brasil","Santa Catarina","Paulo Lopes","Espraiado/Parque Estadual da Serra do Tabuleiro.","-48.78","-27.99","-48.7800000","-27.9900000","Florística IFFSC 199 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: epífita; flor branca","FURB25858","FURB25858","329","329",NA,NA,NA,"4888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-10-14 10:01:49-03","FURB","FURB","28181","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Cadorin, TJ","2010","07","13","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","07","13","Brasil","Santa Catarina","Blumenau","Área Virgem Parque Nacional da Serra do Itajaí.","-49.1391666","-27.0969444","-49.1391666","-27.0969444","Epífita IFFSC e578b (Acima de 4m). Forófito 8. Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita; flor branca","FURB25823","FURB25823","660","660",NA,NA,NA,"3089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-10-14 10:01:49-03","FURB","FURB","28382","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Cadorin, TJ","2010","08","25","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","19","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.4755556","-27.5766667","-48.4755556","-27.5766667","Epífita IFFSC e8004b (Acima de 4m) - sobre os forófitos 9 e 10 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","FURB25819","FURB25819","444","444",NA,NA,NA,"2678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-10-14 10:01:49-03","FURB","FURB","28696","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schmitt, JL","2010","06","05","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","05","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo.","-48.7619444","-27.8788889","-48.7619444","-27.8788889","Epífita IFFSC e226b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor branca","FURB25824","FURB25824","180","180",NA,NA,NA,"2627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-14 10:01:49-03","FURB","FURB","28745","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Verdi, M","2010","06","10","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.","-48.7558333","-27.8933333","-48.7558333","-27.8933333","Florística IFFSC 226 (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio mosaicos de inicial, médio a avançado; interior do fragmento Habito: rupícola; flor branca","FURB25822","FURB25822","295","295",NA,NA,NA,"4923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:01:49-03","FURB","FURB","28779","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gasper, AL de","2010","09","22","Korte, A.; Kniess, A.","2010","05","21","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí.","-49.2308334","-27.09","-49.2308334","-27.0900000","Florística IFFSC 577 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","FURB25820","FURB25820","601","601",NA,NA,NA,"3399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:01:49-03","FURB","FURB","28858","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schmitt, JL","2010","05","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","15","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","Epífita IFFSC e37b (Acima de 4m). Forótipo 5 Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de arbórea; Fruto verde;","FURB25813","FURB25813","203","203",NA,NA,NA,"2304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:01:49-03","FURB","FURB","29026","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schmitt, JL","2010","06","01","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","01","Brasil","Santa Catarina","São Martinho","Chicão - Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","-48.8700000","-28.0800000","Epífita IFFSC e173b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita; flor botão floral branco","FURB25840","FURB25840","558","558",NA,NA,NA,"2519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:01:49-03","FURB","FURB","29104","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schmitt, JL","2010","05","19","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","19","Brasil","Santa Catarina","Treviso","Brasília.","-49.4986111","-28.4436111","-49.4986111","-28.4436111","Epífita IFFSC e74b (Acima de 4m). Forófito 5. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","FURB25833","FURB25833","572","572",NA,NA,NA,"2502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 10:01:49-03","FURB","FURB","29316","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Cadorin, TJ","2010","06","22","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","22","Brasil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","-48.4925","-27.7752778","-48.4925000","-27.7752778","Epífita IFFSC e8006b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira de rio Habito: epífita; flor branca","FURB25811","FURB25811","46","46",NA,NA,NA,"2792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:01:49-03","FURB","FURB","29394","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schmitt, JL","2010","09","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","30","Brasil","Santa Catarina","Porto Belo","Margem da BR 101.","-48.6019444","-27.1494444","-48.6019444","-27.1494444","Epífita IFFSC e8002c (Acima de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado; interior do fragmento Habito: epífita de arbórea;","FURB25815","FURB25815","6","6",NA,NA,NA,"2913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 10:01:49-03","FURB","FURB","29421","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schmitt, JL","2010","09","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","28","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","Epífita IFFSC e142c (Acima de 4m) - sobre forófito 7 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto verde; flor branca","FURB25817","FURB25817","445","445",NA,NA,NA,"2874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:01:49-03","FURB","FURB","30182","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Verdi, M","2010","04","14","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","14","Brasil","Santa Catarina","Grão Pará","Barra do Rio do Meio.","-49.3222223","-28.17","-49.3222223","-28.1700000","Florística IFFSC 143 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","FURB25810","FURB25810","332","332",NA,NA,NA,"4431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:01:49-03","FURB","FURB","30292","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Verdi, M","2010","10","13","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","-48.8700000","-28.0800000","Florística IFFSC 173 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor branca","FURB01872","FURB01872","517","517",NA,NA,NA,"5055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-10-14 10:01:49-03","FURB","FURB","31740","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schmitt, JL","2010","10","12","Schmitt, J.L.; Caglioni, E.","2010","10","12","Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.8697223","-28.1647222","-48.8697223","-28.1647222","Epífita IFFSC e148b (Acima de 4m). Forófito 8. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","FURB25812","FURB25812","666","666",NA,NA,NA,"3074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 10:01:49-03","FURB","FURB","32275","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Verdi, M","2010","08","10","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.4122222","-27.1788889","-49.4122222","-27.1788889",NA,"FURB25854","FURB25854","783","783",NA,NA,NA,"5240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:01:49-03","FURB","FURB","33681","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Korte, A","2011","01","17","Korte, A.; Gasper, A.L. de","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí - Praia do Ervino.","-48.5633333","-26.3497222","-48.5633333","-26.3497222","Florística IFFSC 8010 (Epífita) Habitat: Restinga; Estágio Avançado Habito: epífita; flor branca","FURB25814","FURB25814","5","5",NA,NA,NA,"5205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-10-14 10:01:49-03","FURB","FURB","35982","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Cadorin, TJ","2011","05","01","Cadorin, T.J.; Oliveira, C.P.L.","2011","05","01","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.1452777","-26.3216667","-49.1452777","-26.3216667",NA,"FURB25808","FURB25808","340","340",NA,NA,NA,"3124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-10-14 10:01:49-03","FURB","FURB","36044","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gasper, AL de","2011","08","04","Carneiro, F.E.","2011","07","15","Brasil","Santa Catarina","Santa Rosa de Lima","PCH do Rio Chapéu - SC-431.","-49.1383333","-28.0702778","-49.1383333","-28.0702778","Área suprimida Habitat: Floresta Ombrófila Densa; Habito: epífita; flor branca","FURB25809","FURB25809","200","200",NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-14 10:01:49-03","FURB","FURB","40698","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Funez, L.A.","2013","03","03","Funez, L.A.; Zermiani, A.E. & Kassner-Filho, A.","2013","03","03","Brasil","Santa Catarina","Blumenau","Sede Parque Nacional da Serra do Itajaí.","-49.0866666","-27.0569444","-49.0866666","-27.0569444",NA,"FURB25807","FURB25807","287","287",NA,NA,NA,"1913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-08 08:52:20-03","FURB","FURB","41210","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gonzatti, F","2012","12",NA,"Gonzatti, F.","2012","09","29","Brasil","Santa Catarina","Garopaba","Praia do Rosa.","-48.6469444","-28.1497222","-48.6469444","-28.1497222",NA,"FURB25806","FURB25806","5","5",NA,NA,NA,"602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-14 10:01:49-03","FURB","FURB","50881","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Caglioni, E","2014","06","24","Caglioni, E.; Lazzaris, J.","2014","06","24","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9338889","-26.8033333","-48.9338889","-26.8033333",NA,"FURB50881","FURB50881","540","540",NA,NA,NA,"435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-14 10:01:49-03","FURB","FURB","50882","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Caglioni, E","2014","11","13","Caglioni, E.; Junckes, A.R.","2014","11","13","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9341666","-26.8011111","-48.9341666","-26.8011111",NA,"FURB50882","FURB50882","585","585",NA,NA,NA,"436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 10:01:49-03","FURB","FURB","55619","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gasper, A.L. de","2017","11","29","Schwirkowski, P.","2017","09","08","Brasil","Santa Catarina","Balneário Barra do Sul","Bairro Pinheiros. Em capão de FOD, esquina da rua Lucia de Souza Bergamo com SC-415.","-48.6402777","-26.4183334","-48.6402777","-26.4183334","Flores brancas, frutos alaranjados Habitat: Ciófita Habito: Epífita","FURB55619","FURB55619","100","100",NA,NA,NA,"2381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-14 10:01:49-03","FURB","FURB","59993","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gebien, W.","2018","07","24","Gebien, W.","2017","06","24","Brasil","Santa Catarina","Blumenau","interior de fragmento na rua antonio Zendrom. Interior do fragmento.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","Flores brancas com interior manchado Habitat: interior de floresta sombreado Habito: Epífita","FURB59993","FURB59993","220","220",NA,NA,NA,"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 10:01:49-03","FURB","FURB","60066","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Kassner-Filho, A.","2018","07","17","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","07","17","Brasil","Santa Catarina","Palhoça",NA,"-48.5994444","-27.9047222","-48.5994444","-27.9047222","flor branca Habitat: interior da unidade amostral Habito: epífita","FURB60066","FURB60066",NA,NA,NA,NA,NA,"3097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:01:49-03","FURB","FURB","61033","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schwirkowski, P.","2018","07","14","Schwirkowski, P.","2018","07","14","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Estrada Rio Natal, em mata ciliar ao lado da ponte pênsil para Oswaldo Amaral. APA Rio Vermelho/Humboldt","-49.2769445","-26.3819445","-49.2769445","-26.3819445","FOD estágio avançado, esciófita, cálice amarelo-esverdeado, corola creme, interior do tubo com manchas alaranjadas Habitat: Mata ciliar, borda Habito: Epífita","FURB61033","FURB61033","300","300",NA,NA,NA,"2893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:01:49-03","FURB","FURB","62383","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Kassner-Filho, A.","2018","09","12","Kassner-Filho, A.","2018","09","12","Brasil","Santa Catarina","Penha","J.B. World Entretenimentos S/A.","-48.6163889","-26.8019444","-48.6163889","-26.8019444","flor branca Habitat: interior do fragmento Habito: epífita","FURB62383","FURB62383","7","7",NA,NA,NA,"3602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
