"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"48","2020-06-29 11:30:12-03","UFRJ","RFA","34776","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Robson D. Ribeiro; Veronica Maioli","1056","2008","12","06",NA,"Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,"Árvore com doze metros de altura, troco cilíndrico de cor acizentado","RFA22347",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-13 09:19:36-03","UFRJ","RFA","25817","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"A. Quinet","fev-55","2000","12","02",NA,"Brasil","Rio de Janeiro","Magé","Distrito de Piabetá.","-43.574444","-22.574444",NA,"Árvore, folha verde discolor, comum no local.","RFA37725",NA,"350","350",NA,NA,NA,NA,"43º34'28''W","22º34'28''S",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:19:36-03","UFRJ","RFA","29865","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","T. Teruaki e D. Medina","A. Quinet","13/138","2001","12","27",NA,"Brasil","Rio de Janeiro","Magé","Distrito de Piabetá.","-43.133889","-22.596111",NA,"Árvore, folha discolor verde, ramentas vermelhas, fruto imaturo verde, abundante na região.","RFA37723",NA,"50","50",NA,NA,NA,NA,"43º8'2''W","22º35'46''S","2002","03","15",NA,NA,NA,NA,NA
"51","2020-11-13 09:19:36-03","UFRJ","RFA","29982","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","T. Teruaki e D. Medina","A. Quinet","21/140","2002","01","08",NA,"Brasil","Rio de Janeiro","Miguel Pereira","Distrito de Vera Cruz.","-43.43","-22.483889",NA,"Arbórea, folha discolor verde, frutos imaturos verdes, abundante no local.","RFA37721",NA,"480","480",NA,NA,NA,NA,"43º25'48''W","22º29'2''S","2002","03","15",NA,NA,NA,NA,NA
"52","2020-11-13 09:19:36-03","UFRJ","RFA","30200","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","T. Teruaki e D. Medina","A. Quinet","26/144","2002","01","21",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Distrito de Jacarepagua, Sítio Santa Maria.","-43.450833","-22.922778",NA,"Árvore, folha discolor verde, fruto imaturo verde-amarelado, comum no local.","RFA37728",NA,"260","260",NA,NA,NA,NA,"43º27'3''W","22º55'22''S","2002","03","15",NA,NA,NA,NA,NA
"53","2020-06-29 11:30:12-03","UFRJ","RFA","31252","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","C.M. Vieira","M.A. Louzada; J.C. Gomes",NA,"2002",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Matas de encosta, parcela P7; ind.: 24","-44.3180999755859","-23.0067005157471",NA,NA,"RFA40179",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:30:12-03","UFRJ","RFA","16718","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","D. Medina","P. Occhioni","6641","1974","12",NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos, próximo ao Dedo de Deus","-42.9655990600586","-22.4122009277344",NA,"Arbusto; fruto maduro, amarelo avermelhado","RFA40268",NA,"1000","1000","38539","auto",NA,NA,NA,NA,"2002","05","08",NA,NA,NA,NA,NA
"55","2020-06-29 11:30:12-03","UFRJ","RFA","1281","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","utile","Erythroxylum utile","Saldanha",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,"Brasil","Vale da Paraíba do Sul",NA,NA,NA,NA,"RFA40211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:37:58-03","EAO","IAN","105041","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Plowman, T","Ducke, A","2585","1957","01","10","Southern America","Brasil","Ceará",NA,"Serra de Maranguape, terço inferior, remanescente da mata do rio Pirapora.",NA,NA,NA,NA,"IAN105041",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","01",NA,NA,NA,NA,NA,NA
"57","2021-04-08 17:38:17-03","EAO","IAN","1736","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Erythroxylaceae","Erythroxylum","speciosum","Erythroxylum speciosum","O.E.Schulz",NA,"Glaziou, AFM","6109",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN001736","IAN001736_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2013-07-30 13:28:04-03","EBDA","BAH","5137","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","J.L. Costa-Lima","Jardim, J.G.","2859","2000","02","24",NA,"Brasil","Bahia","Santa Teresinha","14,5km na rod. Elísio Medrado/Santa Teresinha. Torre da Embratel, ca. 7km di distrito de Pedra Branca. Serra da Giboia.","-39.475833","-12.853611",NA,"Árvore ca. 9m de altura. Folhas verdes e brilhantes na face superior e a face inferior mais clara. Frutos imaturos verdes, alaranjados quando maduros.",NA,NA,"750","750",NA,NA,NA,NA,"39W 28' 33","12S 51' 13","2013","07",NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:13:51-03","UFBA","ALCB","124993","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, JL","Guedes, ML; Casaes, M","24663","2016","03","27","Southern America","Brasil","Bahia","Varzedo","Recôncavo Sul, Fazenda do Sr. Getúlio, Rio Cai Camarão.","-39.750833","-13.602222",NA,"Folhas cartáceas, discolores. Material estéril.","ALCB019850","ALCB019850",NA,NA,NA,NA,NA,NA,"-39.750833","-13.602222","2016","05",NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:13:51-03","UFBA","ALCB","049872","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, JL","Guedes, ML; Gusmão, EF de; et al.","7694","2000","12","12","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Buri, Trilha 01, parcela 15","-38.083333","-11.933333",NA,"25,0 m., fuste de ca. 6,0 m., copa de 15x10m. CAP. 170 cm. Folhas membranáceas, discolores. Flores pequenas, axilares.; Mata ombrofila densa","ALCB037222","ALCB037222",NA,NA,NA,NA,NA,NA,"-38.083333","-11.933333","2012","09","11",NA,NA,NA,NA,NA
"61","2019-10-09 11:13:51-03","UFBA","ALCB","59035","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, JL","Jardim, JG; Aguiar, C; Sant'Ana, SC de; Juchum, F; Paixão, JL da","2859","2000","02","24","Southern America","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, 14,5km na rod. Elísio Medrado/Santa Teresinha. Torre da Embratel, ca. 7km do Distr. de Pedra Branca. Serra da Giboia","-39.475833","-12.853611",NA,"Ca. 9m de altura. Folhas verdes e brilhantes na face superior e a face inferior mais clara. Frutos imaturos verdes, alaranjados quando maduros.","ALCB037223","ALCB037223","750","750",NA,NA,NA,NA,"-39.475833","-12.853611","2012","09","11",NA,NA,NA,NA,NA
"62","2020-02-08 09:46:55-03","NBC","NL-BOTANY","L 0018062","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou AFM",NA,"1872","09","12","Southern America","Brazil",NA,NA,"Corcovado.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200018062 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0018062","NL-L0018062",NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,"Magnoliopsidae","922257254",NA,NA,NA
"63","2020-02-08 09:46:55-03","NBC","NL-BOTANY","L 0018063","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Plowman TC","Riedl HU von",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brazil: Rio de Janeiro.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200018063 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0018063","NL-L0018063",NA,NA,NA,NA,NA,"type",NA,NA,NA,NA,NA,"Magnoliopsidae","908126393",NA,NA,NA
"64","2020-02-08 09:46:55-03","NBC","NL-BOTANY","L.2121649","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Vincent",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"entre Jussieva et Condenta.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2121649 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2121649","NL-L2121649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 09:46:55-03","NBC","NL-BOTANY","L.2121650","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Gomes",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Rio Janeiro.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2121650 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2121650","NL-L2121650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 09:46:55-03","NBC","NL-BOTANY","U.1275845","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Plowman TC","Plowman TC",NA,"1985","02","14","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275845 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275845","NL-U1275845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0106194",NA,NA,NA
"67","2020-02-08 09:46:55-03","NBC","NL-BOTANY","U.1275846","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Plowman TC","Plowman TC",NA,"1980","04","25","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275846","NL-U1275846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0106195",NA,NA,NA
"68","2020-11-04 11:07:11-03","ESALQ","ESA","124681","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"Lobão, A.","Lobão, A.Q.","375.0","1905","06","20",NA,"Brasil","Rio de Janeiro","Armação de Búzios",NA,"-41.8816986083984","-22.7469005584717",NA,NA,"ESA124681",NA,NA,NA,"12927","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:07:11-03","ESALQ","ESA","103676","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"Amaral Jr., A.","Krieger, L.","10343.0",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,"ESA103676","ESA103676",NA,NA,"17620","auto",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:07:11-03","ESALQ","ESA","124680","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"Braga, J.M.A.","Braga, J.M.A.","3553.0","1905","06","18",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"ESA124680",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 10:55:25-03","ESALQ","ESA","136094","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","M.M. Saavedra","H.F. Uller","477.0","1905","07","05",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia",NA,"-42.1027984619141","-22.8391990661621",NA,NA,"ESA136094",NA,NA,NA,"20879","auto",NA,NA,NA,NA,"2015","02","11",NA,NA,NA,NA,NA
"72","2020-11-04 11:07:11-03","ESALQ","ESA","32766","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Rodrigues, R.R.","Leitão Filho, H. F. et al.","34812.0","1996","02","04",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA032766","ESA032766",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:07:11-03","ESALQ","ESA","102011","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"Lorenzi, H.","Lorenzi, H.","6207.0","2007","01","08",NA,"Brasil","Rio de Janeiro","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471",NA,NA,"ESA102011","ESA102011",NA,NA,"32988","auto",NA,NA,NA,NA,"2007","01","08",NA,NA,NA,NA,NA
"74","2020-11-04 11:07:11-03","ESALQ","ESA","30890","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Mendonça, J.O.","Leitão Filho, H.F. et al.","34845.0","1996","02","06",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA030890","ESA030890",NA,NA,"34265","auto",NA,NA,NA,NA,"1999","01","01",NA,NA,NA,NA,NA
"75","2021-01-14 15:28:04-03","MN","R","307","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","Amaral, A. Jr. & Mendonça, J. O.","Glaziou, A.F.M.","11809","1879","12","08",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000000307","R000000307_001",NA,NA,NA,NA,NA,NA,NA,NA,"1997","07","18",NA,NA,NA,NA,NA
"76","2021-01-14 15:28:04-03","MN","R","859","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","Amaral, A. Jr. & Mendonça, J. O.","Glaziou, A.F.M.","1035","1878","11","20",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000000859","R000000859_001",NA,NA,NA,NA,NA,NA,NA,NA,"1977","08","21",NA,NA,NA,NA,NA
"77","2021-01-14 15:28:04-03","MN","R","70894","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","speciosum","Erythroxylum speciosum","O. E. Schulz","Amaral, A. Jr. & Mendonça, J. O.","Glaziou, A.F.M.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Corcovado",NA,NA,NA,"Plantae Flum. Ex. Herb. Glaziou / Herb. J. de Saldanha n°5026","R000070894","R000070894_001",NA,NA,NA,NA,NA,NA,NA,NA,"1997","08","21",NA,NA,NA,NA,NA
"78","2021-01-14 15:28:04-03","MN","R","70888","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","utile","Erythroxylum utile","Saldanha","Amaral, A. Jr. & Mendonça, J. O.","Glaziou, A.F.M.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Plantae Flum. Ex. Herb. Glaziou","R000070888","R000070888_001",NA,NA,NA,NA,NA,NA,NA,NA,"1997","07","18",NA,NA,NA,NA,NA
"79","2015-07-02 14:01:42-03","JBP","HPL","2870","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St Hil.","H. Lorenzi","E.R. Salviani & V.F. kinupp","1114","2000","02","03",NA,"Brasil","RJ","Parati","Praia Grande, encosta roxhosa próxima a arrebentação das ondas.","-44.7131","-23.2178",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,"2000","02","03",NA,NA,NA,NA,NA
"80","2015-07-02 14:01:42-03","JBP","HPL","9251","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","H. Lorenzi","H. Lorenzi","6207","2007","01","08",NA,"Brasil","RJ","Angra dos Reis","Coletado e cultivado no Hotel Rio das Pedras.","-44.3181","-23.0067",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,"2007","01","08",NA,NA,NA,NA,NA
"81","2015-07-02 14:01:42-03","JBP","HPL","2871","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St Hil.","E.R. Salviani & H. Lorenzi","E.R. Salviani & H. Lorenzi","1408","2000","06","20",NA,"Brasil","RJ","Rio de Janeiro","Coletada no Sítio R. Burle Marx.","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"2000","06","20",NA,NA,NA,NA,NA
"82","2019-02-15 11:39:15-02","IPA","IPA","12704","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","Plowman, T.","Andrade-Lima","61-3787","1961",NA,NA,"Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,"Árvore ca. 3 m alt. Fl. creme.","IPA0012704",NA,NA,NA,"57442","auto",NA,NA,NA,NA,"1985","06","01",NA,NA,NA,NA,NA
"83","2019-02-15 11:39:15-02","IPA","IPA","24280","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","Plowman, T.","Pinheiro, R.S.; dos Santos, T.S.; dos Santos, T.S.","2309","1973","11","27","Southern America","Brasil","Espírito Santo",NA,"Km. 15 da rod. Linhares para Povoação, mata.",NA,NA,NA,"Árvore ca. 10 m alt. 25 cm diâmetro, flor branca, cálice verde.","IPA0024280",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"84","2019-02-15 11:39:15-02","IPA","IPA","46035","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","Loyola, B.","Andrade-Lima","8405","1978","05","25","Southern America","Brasil","Paraíba",NA,"Areias/Campina Grande.",NA,NA,NA,NA,"IPA0046035",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","05",NA,NA,NA,NA,NA,NA
"85","2019-02-15 11:39:15-02","IPA","IPA","15929","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","Plowman, T.","Andrade-Lima","66-4761","1966","11","26","Southern America","Brasil","Alagoas","União dos Palmares","Fazenda Santo Antônio. Mata.","-36.0318984985352","-9.16277980804443",NA,"Árvore ca. 20-25 m. Fl. creme esverd., dorso das folhas c/ verde mais cl.","IPA0015929",NA,NA,NA,"22346","auto",NA,NA,NA,NA,"1981","02","05",NA,NA,NA,NA,NA
"86","2019-02-15 11:39:15-02","IPA","IPA","58271","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","Bocage, A.","Correia, M.","442","1996","05","17","Southern America","Brasil","Pernambuco","Pesqueira","Serra do Ororubá, Faz. SãoFrancisco.","-36.6963996887207","-8.35778045654297",NA,"Árvore ca. 4 m alt. Frutos imaturos de cor vermelha.","IPA0058271",NA,NA,NA,"36615","auto",NA,NA,NA,NA,"1996","05","23",NA,NA,NA,NA,NA
"87","2019-02-15 11:39:15-02","IPA","IPA","52884","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","Cordeiro, L.S.","Elba Ferraz","142","1992","04","15","Southern America","Brasil","Pernambuco","Triunfo","Sítio Lagoa Nova, Brejo de altitude. Frequência baixa.","-38.1016998291016","-7.83805990219116",NA,"Arvoreta. Frutos verdes.","IPA0052884",NA,"1100","1100","14606","auto",NA,NA,NA,NA,"2012","06","27",NA,NA,NA,NA,NA
"88","2019-08-27 13:30:44-03","IAP","PACA-AGP","67124","PreservedSpecimen","Plantae","Magnoliophyta","Linales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","T. Plowman","Mautone","467","1977","11","24",NA,"Brasil","RJ","Sta. Maria Madalena","Estrada Terras Frias",NA,NA,NA,"Herb. de Jardim Bot. do RJ 211988.; folha discolor, flor alva-esverdeada. Habitat: mata Hábito: árvore","PACA067124",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,"Magnoliatae",NA,NA,NA,NA
"89","2020-12-20 21:16:56-03","UFV","VIC","033442","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St Hill",NA,"Lopes, W.P.; Scudeller, V.V.","614","1996","10","15",NA,"Brasil","Minas Gerais","Marliéria","PERD","-42.7322006225586","-19.7122001647949",NA,"Árvore de cerca de 3 m de altura, folhas discolores, corola branca,frutos secos.","VIC033442","VIC033442",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-24 17:09:02-03","UFES","SAMES","6049","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Menezes,L.F.T.;Ribeiro,M.","Broggio,I.S.; Ribeiro,M.;Fanticelle,B.S.","128","2010","11","01",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Floresta atlântica de tabuleiro, estrada à esquerda da sede que vai para o córrego da água limpa.","-40.2132987976074","-18.3703002929688",NA,"Arbusto de 2,7m, frutos jovens e verdes.","SAMES06049",NA,NA,NA,"28525","auto",NA,NA,NA,NA,"2012","06","15",NA,NA,NA,NA,NA
"91","2019-11-27 13:48:12-03","UFS","ASE","20342","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, JL","Machado, WJ; Farinaccio, MA; Jesus, JB","1100","2010","12","16","Southern America","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.4103","-9.4819",NA,NA,"ASE0027525","ASE0027525",NA,NA,NA,NA,NA,NA,"-37.4103","-9.4819","2013","10",NA,NA,NA,NA,NA,NA
"92","2019-11-27 13:48:12-03","UFS","ASE","20334","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, JL","Machado, WJ; Farinaccio, MA; Jesus, JB","1092","2010","12","16","Southern America","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.4103","-9.4819",NA,NA,"ASE0027517","ASE0027517",NA,NA,NA,NA,NA,NA,"-37.4103","-9.4819","2013","10",NA,NA,NA,NA,NA,NA
"93","2019-08-20 10:11:00-03","UNICAMP","UEC","149030","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Aguirre, GH; et al.","44","2005","04","21",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:29:25-03","UNICAMP","UEC","4425","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Plowman, T","Luere, D","1685","1967","10","15",NA,"Brazil","Rio de Janeiro",NA,"Ilha Furtada, Bahia de Septiba.",NA,NA,NA,"Arbusto com +- 4m alt., crescendo na beira do mar, pétalas brancas.","UEC095703","UEC095703",NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA
