"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","previousCatalogNumber","sex"
"1882","2021-02-08 12:43:39-03","UFRGS","ICN","191675","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2012","10","10","Silveira, D; Boeni, BO","8","2012","10","10","Brasil","RS","Dom Pedro de Alcântara","mato do Prof°. Batista.","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,"flor em botão verde; beira mato","Dicotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1883","2021-02-08 12:43:39-03","UFRGS","ICN","130006","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Grings, M",NA,NA,NA,"Grings, M","47",NA,NA,NA,"Brasil","RS","Gramado","arroio afluente do Arroio Forqueta","-50.8739013671875","-29.3785991668701",NA,NA,"250","250",NA,NA,"arbusto em beira de arroio, com frutos escuros e peludos.","Dicotyledon",NA,"América do Sul",NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1884","2021-02-08 12:43:39-03","UFRGS","ICN","191687","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2012","10","15","Silveira, D; Boeni, BO","20","2012","10","15","Brasil","RS","Maquiné","Barra do Ouro, RGSG, Vale da Encantada","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,"flor em botão verde; beira do mato","Dicotyledon",NA,"América do Sul",NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1885","2021-02-08 12:43:39-03","UFRGS","ICN","114946","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","; João Jarenkow",NA,NA,NA,"N, David S","s.n.","1994","06","10","Brasil","RS","Osório","Morro da Borússia","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1886","2021-02-08 12:43:39-03","UFRGS","ICN","113380","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D; Farias-Singer, R",NA,NA,NA,"Kazmirczak, C","s.n.",NA,NA,NA,"Brasil","RS","Santo Antônio da Patrulha","próximo a nascentes do Rio dos Sinos","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29157","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1887","2021-02-08 12:43:39-03","UFRGS","ICN","175921","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","05","24","Silveira, D","46","2013","05","24","Brasil","RS","São Leopoldo","Bairro Vila Nova","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,"fruto semi maduro com frutíolos verdes e pretos; interior de mato","Dicotyledon",NA,"América do Sul",NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1888","2021-02-08 12:43:39-03","UFRGS","ICN","175339","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","04","20","Silveira, D; Molz, M; Boeni, BO","24","2013","04","20","Brasil","RS","Terra de Areia","Rio Bonito","-50.07080078125","-29.5853004455566",NA,NA,"46","46",NA,NA,"estéril; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1889","2021-02-08 12:43:39-03","UFRGS","ICN","176694","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","10","07","Silveira, D","75","2013","10","07","Brasil","RS","Terra de Areia","Rio Bonito","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,NA,NA,"flor pistilada; FOD","Dicotyledon",NA,"América do Sul",NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1890","2021-02-08 12:43:39-03","UFRGS","ICN","119718","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D; Farias-Singer, R",NA,NA,NA,"Rodrigues, RS; Kindel, A","613","1998","04","24","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Arvoreta ca. 4m alt., interior de mata paludosa; frutos imaturos verdes, maduros tendendo a pretos.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1891","2021-02-08 12:43:39-03","UFRGS","ICN","118246","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Peixoto, AL",NA,NA,NA,"Jarenkow, JA","1741","1990","10","18","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Arvoreta com ca. de 5 m de alt., em mata na base da encosta atlântica; flores de coloração branco-acinzentado, facilmente caducas.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1892","2021-02-08 12:43:39-03","UFRGS","ICN","184150","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Jarenkow, JA","1993",NA,NA,"Jarenkow, JA","3909","1992","11",NA,"Brasil","RS","Vale do Sol","Linha XV de Novembro","-52.6831016540527","-29.6035995483398",NA,NA,NA,NA,NA,NA,"Arvoreta; botões verdes.; Floresta Estacional","Dicotyledon",NA,"América do Sul",NA,NA,"19833","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1893","2021-02-08 12:43:39-03","UFRGS","ICN","191876","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D; Farias-Singer, R",NA,NA,NA,"Klein, RM; Bresolin, A","10536","1972","12","14","Brasil","SC","Águas Mornas","Rio Novo","-48.823600769043","-27.6938991546631",NA,NA,"500","500",NA,NA,"Doação RBR 7863; arbusto, 3 m altura, flor amarelada","Dicotyledon",NA,"América do Sul",NA,NA,"26556","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1894","2021-02-08 12:43:39-03","UFRGS","ICN","157970","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","R.; Hentschel, J Jarenkow",NA,NA,NA,"Hentschel, R","s.n.","2006","07","15","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,NA,"Arvoreta de subosque com 5 m de altura; Baixada, solo siltoso","Dicotyledon",NA,"América do Sul",NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1895","2021-02-08 12:43:39-03","UFRGS","ICN","189467","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Sobral, M",NA,NA,NA,"Verdi, M; Dreveck, S; Godoy, MB","43","2007","11","24","Brasil","SC","Itaiópolis","lat. 604786 S long. 7072899 O","-49.9063987731934","-26.3363990783691",NA,NA,"865","865",NA,NA,"Florística IFFSC 945; flor botão floral.; FOM","Dicotyledon",NA,"América do Sul",NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1896","2021-02-08 12:43:39-03","UFRGS","ICN","191877","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D; Farias-Singer, R",NA,NA,NA,"Negrelli, R; Londero, CA","515","1992","12","06","Brasil","SC","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"Doação RBR 7701; árvore, com botões florais","Dicotyledon",NA,"América do Sul",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1897","2021-02-08 12:43:39-03","UFRGS","ICN","186546","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Verdi, M","2013","02","20","Rabuske, C; Santos Jr., R","CRS187","2013","02","20","Brasil","SC","Orleans","Parque Estadual da Serra Furada","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,NA,NA,"Arvoreta com frutos verdes.; Sub-bosque florestal.","Dicotyledon",NA,"América do Sul",NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1898","2021-02-08 12:43:39-03","UFRGS","ICN","191875","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D; Farias-Singer, R",NA,NA,NA,"Klein, RM; Souza, S","10466","1972","12","13","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"350","350",NA,NA,"Doação RBR 7864; arbusto, 3 m altura, flor amarelada","Dicotyledon",NA,"América do Sul",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1899","2021-02-08 12:43:39-03","UFRGS","ICN","184415","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Souza, VC","1997","02","11","Souza, VC","4532","1993","10","30","Brasil","SP","Itararé","Fazenda Ibiti, Beira da estrada Itararé-Bonsucesso","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"Doação ESA - 12223; Arbusto, 1,5m, flores creme; Mata de Araucária","Dicotyledon",NA,"América do Sul",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1900","2021-02-08 12:43:39-03","UFRGS","ICN","184416","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","497","1995","10","18","Brasil","SP","Pariquera-Açu","Propriedade de Antônio Povinski","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,"Doação ESA - 24525; Árvore, 4m, casca externa creme e lisa, flores em botão; Mata Atlântica","Dicotyledon",NA,"América do Sul",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1901","2021-02-08 12:43:39-03","UFRGS","ICN","184425","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Peixoto, A","1999","01","01","Moraes, PLR de","1035","1994","08","06","Brasil","SP","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Doação ESA - 16368; Arvoreta, 3m, pedúnculo avermelhado; Subosque","Dicotyledon",NA,"América do Sul",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1902","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","9118","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","Soares, Z.",NA,NA,NA,"Rosa, Z.M.","s.n.","1979","03",NA,"Brasil","Rio Grande do Sul","Gravataí","Morro Morungava","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"HAS0009118",NA,"acesso entre os Km 21 e 22 a esquerda da RS 020 no sentido Gravatai - Taquara; árvore; mato coletada a tarde; altura aproximada 5m; fruto verde","Magnoliophyta",NA,NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1903","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","1770","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","Bueno, O. ; Aguiar, L. ; Martau, L.",NA,NA,NA,"Aguiar, L.; Martau, L.","s.n.","1975","04",NA,"Brasil","Rio Grande do Sul","Sapiranga","estrada do Morro Ferra Braz","-50.968945","-29.608295","-50,968945","-29,608295","388","388","HAS0001770",NA,"frutos verdes","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","43861","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Schmidt, R.","711","2004","11",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Linha Solidão, trilha da casa do Sr.Lidorino","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0043861",NA,"árvore","Magnoliophyta",NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1905","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","44413","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Schmidt, R.",NA,NA,NA,"Schmidt, R.","1018","2005","04",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; trilha do Encantado - descida","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0044413",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1906","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","91904","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Valduga, E.","2013","03",NA,"Valduga, E.","235","2012","09",NA,"Brasil","Rio Grande do Sul","Santa Tereza","Reserva Brum-RPPN","-51.7352981567383","-29.1688995361328",NA,NA,"400","400","HAS0091904",NA,"Arbusto-no interior da mata","Magnoliophyta",NA,NA,NA,NA,"10273","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1907","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","91902","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Valduga, E.","2013","03",NA,"Wasun, R.","5000","2012","02",NA,"Brasil","Rio Grande do Sul","Santa Tereza","Reserva Brum-RPPN","-51.7352981567383","-29.1688995361328",NA,NA,"400","400","HAS0091902",NA,"Arbusto no interior da mata-junto ao arroio","Magnoliophyta",NA,NA,NA,NA,"10273","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1908","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","89691","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Molz, M.","2009","02","26","Molz, M.","s.n.","2009","02",NA,"Brasil","Rio Grande do Sul","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"HAS0089691",NA,"CAP= 18cm + 13cm. H=5m","Magnoliophyta",NA,NA,NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1909","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","43504","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Senna, R.M.","740","2005","02",NA,"Brasil","Rio Grande do Sul","Torres","Parque Estadual de Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0043504",NA,"; mata paludosa/UTM619964/6750852 ; arbusto de 2m alt.; Projeto Mata Atlântica","Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1910","2014-09-23 11:02:02-03","G","G-DC","G00450490","S","Plantae","Monimiaceae","Mollinedia","gracilis","Mollinedia gracilis","Tul.","CAT.HERB.PRODR.","2014","01","01","Weddell, H. A.","890",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"G00450490",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISOTYPUS of Mollinedia gracilis Tul.",NA,NA
"1911","2014-09-23 11:02:02-03","G","G-DC","G00450361","S","Plantae","Monimiaceae","Mollinedia","sericiflora","Mollinedia sericiflora","A. DC.","CAT.HERB.PRODR.","2014","01","01","Allemão e Cysneiro, F. F.",NA,"1860",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"G00450361",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYNTYPUS of Mollinedia sericiflora A. DC.",NA,NA
"1912","2014-09-23 11:02:02-03","G","G-DC","G00450436","S","Plantae","Monimiaceae","Mollinedia","sericiflora","Mollinedia sericiflora","A. DC.","CAT.HERB.PRODR.","2014","01","01","Allemão e Cysneiro, F. F.",NA,"1860",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"G00450436",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYNTYPUS of Mollinedia sericiflora A. DC.",NA,NA
"1913","2019-11-21 10:10:53-03","IBt","SP","13019","S","Plantae","Monimiaceae","Mollinedia","chrysolaena","Mollinedia chrysolaena","Perkins","Sleumer, H",NA,NA,NA,"Edwall, G","CGG2793","1898","12",NA,"Brasil","São Paulo","Cubatão","Serra de Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"SP001256","SP001256",NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,"Isotype",NA,NA
"1914","2019-11-21 10:10:53-03","IBt","SP","64363","S","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","Reitz, R","1961",NA,NA,"Klein, RM","2118","1956","12","19","Brasil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"400","400","SP048219","SP048219",NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1915","2019-11-21 10:10:53-03","IBt","SP","350640","S","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","Sugiyama, M","2000","11",NA,"Cordeiro, I; et al.","2353","2000","09","28","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha da Captação.","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SP048052","SP048052",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1916","2019-11-21 10:10:53-03","IBt","SP","350641","S","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","Sugiyama, M","2000","11",NA,"Souza, FO; et al.","87","2000","07","20","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha dos Macacos.","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SP048053","SP048053",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1917","2020-10-08 08:53:12-03","IBt","SP","337394","S","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.",NA,NA,NA,NA,"Simão Bianchini, R","802","1995","10","10","Brasil","São Paulo","Embu-Guaçu",NA,"-46.810001373291","-23.8299999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15311","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1918","2020-10-08 08:53:12-03","IBt","SP","337393","S","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.",NA,NA,NA,NA,"Rapini, A","218","1996","10","16","Brasil","São Paulo","Embu-Guaçu",NA,"-46.810001373291","-23.8299999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15311","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1919","2019-11-21 10:10:53-03","IBt","SP","13018","S","Plantae","Monimiaceae","Mollinedia","oligotricha","Mollinedia oligotricha","Perkins","Sleumer, H",NA,NA,NA,"Loefgren, A","CGG33","1887","08","11","Brasil","São Paulo","Tietê","Mata virgem.","-47.7099990844727","-23.1000003814697",NA,NA,NA,NA,"SP007055","SP007055","Árvore pequena, propr. não conhecidas.",NA,NA,NA,NA,NA,"26682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1920","2019-11-21 10:10:53-03","IBt","SP","197554","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Franco, GADC","1988","03","15","Custodio Filho, A","1987","1983","12","08","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921","2019-11-21 10:10:53-03","IBt","SP","197851","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Franco, GADC","1988","03","15","Maruffa, AC; Custodio Filho, A","100","1984","02","10","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922","2019-11-21 10:10:53-03","IBt","SP","192364","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Lírio, EJ","2016",NA,NA,"Custodio Filho, A; Cerati, TM","1259","1983","03","30","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923","2019-11-21 10:10:53-03","IBt","SP","192187","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Lírio, EJ","2016",NA,NA,"Custodio Filho, A","1220","1983","02","25","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924","2019-11-21 10:10:53-03","IBt","SP","192270","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Lírio, EJ","2016",NA,NA,"Cerati, TM; Custodio Filho, A","67","1983","03","30","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925","2019-11-21 10:10:53-03","IBt","SP","192415","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Lírio, EJ","2016",NA,NA,"Custodio Filho, A","1282","1983","04","25","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950","SP048195","SP048195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926","2019-11-21 10:10:53-03","IBt","SP","193335","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Lírio, EJ","2016",NA,NA,"Custodio Filho, A","1340","1983","05","10","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927","2019-11-21 10:10:53-03","IBt","SP","194802","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Lírio, EJ","2016",NA,NA,"Custodio Filho, A","1619","1983","09","30","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950","SP048193","SP048193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
