"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","locality","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","eventTime","fieldNumber","sex"
"1291","2016-12-07 05:17:00-02","MO","MOBOT","2541430","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","D. Neill",NA,"Jürgen Homeier|Marcus Lehnert|N. Mandl|S. Meusel","Homeier 1461","2004","10","26","Ecuador","Loja",NA,"-79.13333","-4.48333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Tapichalaca reserve, between Yangana and Valladolid",NA,NA,"2530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","2016-12-07 05:17:00-02","MO","MOBOT","3577870","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","D. Neill (MO)",NA,"Jürgen Homeier|Marcus Lehnert|N. Mandl|S. Meusel","Homeier 1461","2004","10","26","Ecuador","Loja",NA,"-79.13333","-4.48333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Tapichalaca reserve, between Yangana and Valladolid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
"1293","2016-10-13 06:00:00-03","MO","MOBOT","2828820","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","D.A. Neill (MO)",NA,"David A. Neill|Wilson Quizhpe","Neill 15002","2005","12","6","Ecuador","Zamora-Chinchipe","El Pangui","-78.4388889","-3.5822223",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Cordillera del Cóndor. Upper watershed of Río Wawaime (tributary of Río Quimi). Ridge above site of proposed EcuaCorriente open-pit copper mine. Low, dense forest; canopy 10-15 m. Substrate: mixture of Hollín sandstone and Zamora batholith granite. Soil of quartzsite sand with some red clay.",NA,NA,"1440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,"380",NA
"1294","2008-05-27 22:02:00-03","MO","MOBOT","200315","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Weitzman (US)",NA,"Walter A. Palacios|Galo A. Tipaz|Edgar Gudiño|S. Bibiana Cuamacás","Palacios Cuenca 9831","1992","2","10","Ecuador","Carchi","Mira","-78.21666","0.28333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Norte del Carmen. Camino a Chical. Bosque primario alterado.",NA,NA,"2000.00000000","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,"92-12",NA
"1295","2014-01-04 07:14:00-02","MO","MOBOT","100442835","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Wilson Quizhpe|Fanny Tello|Byron Medina|Wilson Zeas|Luis Andrade","Quizhpe 3092","2008","10","5","Ecuador","Zamora-Chinchipe","Yantzaza","-78.4833333","-3.7666667",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Región de la Cordillera del Cóndor. Cuenca del Río Machinaza. Campamento las Peñas. Parcela 2.",NA,NA,"1400.00000000","1840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"118",NA
"1296","2014-01-04 07:13:00-02","MO","MOBOT","100443964","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Wilson Quizhpe|Fanny Tello|Byron Medina|Wilson Zeas|Luis Andrade","Quizhpe 3242","2008","11","24","Ecuador","Zamora-Chinchipe","Yantzaza","-78.4833333","-3.7666667",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Región de la Cordillera del Cóndor. Cuenca del Río Machinaza. Campamento las Peñas. Parcela 5.",NA,NA,"1400.00000000","1840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"137",NA
"1297","2015-08-12 05:57:00-03","MO","MOBOT","199805","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","Weitzman, A. (US)",NA,"H. Balslev|et al.","Balslev 97202","2005","3","11","Ecuador","Sucumbíos",NA,"-76.16666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Reserva Faunistica Cuyabeno. Laguna Grande and surroundings, including Río Cuyabeno from Pto. Bolívar to above Laguna Cañangueno.",NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","2017-11-14 11:07:00-02","MO","MOBOT","101009996","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski",NA,NA,"Howard S. Irwin|Thomas R. Soderstrom","Irwin 6027","1964","9","5","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Gallery forest, ca. 35 km SW of Brasília, on road to Anápolis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1299","2009-02-25 11:26:00-03","MO","MOBOT","1118991","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","L.M. Prince (NCU)",NA,"Dimitri Sucre","Sucre 5325","1969","6","16","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Estado da Guanabara (rio de Janeiro), do lado oeste da Pedra de Itaúna, Restinga de Jacarepaquá (pH 5-6).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1300","2009-11-20 06:18:00-02","MO","MOBOT","1118992","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","G. Hatschbach",NA,"R. Kummrow","Kummrow 1558","1981","9","11","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Borda do Campo (Mpio. Quatro Barras).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","2008-05-27 22:02:00-03","MO","MOBOT","200047","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski",NA,NA,"Bassett Maguire|et al.","Maguire 37153",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"in cano, NW escarpment, 1-8 km N of Cumbre camp",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2008-05-27 22:02:00-03","MO","MOBOT","200064","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski",NA,NA,"G.H. Tate","Tate 934",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"slopes of Cerro Duida at Aguita",NA,NA,"940.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","2008-05-27 22:02:00-03","MO","MOBOT","200099","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski",NA,NA,"Félix Cardona P.","Cardona Puig 380",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"headwaters of Rios Canaracuni and Merevari, upper Caura river",NA,NA,"600.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","2008-05-27 22:02:00-03","MO","MOBOT","200628","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski",NA,NA,"SEF","SEF [Studies of Ecuadorean Forests] 9215",NA,NA,NA,"Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","2015-12-04 12:00:00-02","MO","MOBOT","100880209","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","J.R. Pirani",NA,"L.R. Lima|Renato de Mello-Silva|A. Pontes","Lima 209","2002","11","9","Brazil","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional da Serra da Canastra, a ca. 2 km da portaria de São Roque de Minas. Afloramentos rochosos do lado direito da estrada.",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA
"1306","2008-05-27 22:02:00-03","MO","MOBOT","199936","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa chimantae","Steyerm.",NA,NA,"Julian A. Steyermark|John J. Wurdack","Steyermark 879",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"central section, summit, along west branch of headwaters of Rio Tirica above Upper Falls",NA,NA,"2090.00000000",NA,"chimantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","2008-05-27 22:02:00-03","MO","MOBOT","3078142","PreservedSpecimen","Plantae","Theaceae","Laplacea","semiserrata","Laplacea semiserrata","Cambess.","Laplacea semiserrata",NA,"PESSOA","PESSOA 437","1988",NA,NA,"Brazil","Rio de Janeiro",NA,"-42.5","-22.55",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Mun. Nova Friburgo, Reserva Ecologica Municipal de Macae de Cima, Estrada p/Sitio Sophronites.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","2012-08-03 10:40:00-03","MO","MOBOT","910987","PreservedSpecimen","Plantae","Theaceae","Laplacea","semiserrata","Laplacea semiserrata","Cambess.",NA,NA,"Miguel Bang","Bang 385","1890",NA,NA,"Bolivia","La Paz","Nor Yungas","-68.01","-15.75",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1309","2012-05-24 05:04:00-03","MO","MOBOT","200346","PreservedSpecimen","Plantae","Theaceae","Laplacea","spathulata","Laplacea spathulata","Kobuski","Alwyn Gentry (MO)",NA,"Juan Revilla","Revilla Cardenas 1308","1976","9","8","Peru","Loreto","Maynas",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Viaje Rio Yavari. Petropolis a 3 km de Rio Amazonas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"34",NA
"1310","2020-06-22 14:19:14-03","UNESP-IBILCE","SJRP","17049","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","G. Hatschbach",NA,"O.S. Ribas",NA,NA,NA,NA,"Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"América do Sul",NA,NA,"Arbusto 2 m, flor alva;",NA,"Buraco do Padre","Tracheophyta","Theales",NA,NA,NA,"46557","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1311","2020-06-22 14:19:14-03","UNESP-IBILCE","SJRP","21672","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","A.O.S. Vieira",NA,"E.M. Nakano",NA,NA,NA,NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"América do Sul",NA,NA,"Arvoreta 4 m, botões florais verdes, frutos secos deiscentes;",NA,"Canyon Guartelá-margem do rio","Tracheophyta","Theales",NA,NA,NA,"56988","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1312","2020-06-22 14:19:14-03","UNESP-IBILCE","SJRP","12343","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","G. Hatschbach",NA,"J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"América do Sul",NA,NA,"Arbusto 2 m, flor alva;",NA,"Serra Ibitiraquire","Tracheophyta","Theales",NA,NA,NA,"55154","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1313","2018-04-19 15:15:16-03","UNIOESTE","UNOP","3211","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Schinemann, D.A.","2016","Siqueira, E.L.; et al.; et al.","759","2013","11","21","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Arvoreta ca. 3 m. Flores alvas com filetes amarelos. Orla de capão. - Relevo: ondulado - Vegetação: Estepe (Campos Gerais).",NA,"Guartelá - Sítio são Sebastião - Propriedade da Sra. Júlia.",NA,NA,NA,NA,NA,"56988","auto","07","06",NA,NA,NA,NA,NA,NA,NA
"1314","2018-09-12 14:48:37-03","UNIOESTE","UNOP","5800","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Schinemann, D.A.","2016","Kellermann, B.D.; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Smidt, E.C.; Goldenb; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Smidt, E.C.; Goldenberg, R.","65","2009","09","12","Brasil","Paraná","Pontal do Paraná","-48.501389","-25.652222","-48.501389","-25.652222",NA,NA,NA,NA,NA,"Árvore, ca. 2,5m alt.",NA,"Restinga próximo ao rio Guaraguaçu.",NA,NA,NA,NA,NA,NA,NA,"06","27",NA,NA,NA,NA,NA,NA,NA
"1315","2015-05-20 10:37:26-03","UFERSA","MOSS","12017","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Scharad.) Kobuski","Valente, A.","2002","Araújo, F.S.","227","2002","09","21","Brasil","Minas Gerais","Lima Duarte","-43.7931","-21.8425",NA,NA,NA,NA,"América do Sul",NA,NA,"árvore com arpox. 12 m. de altura; coletada na mata, encosta úmida; folhas coriáceas; colrola alva com base rósea, estames amarelos, cálice ferrugíneo.",NA,"Escarpa leste do Parque, sentido sul.",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","2015-05-20 10:37:24-03","UFERSA","MOSS","12016","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Scharad.) Kobuski","Verardo, S.M.S.","1994","Krieger, Pe. L","27087","1970","05","15","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"arbusto cerca 1,5 m de altura; coletado na beira do brejo; flor branca.",NA,"Serra de Ibitipoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2021-01-10 20:43:22-03","INPA","INPA","227974","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","Viani, RAG",NA,"Francisco, EM","FUEL33687","1999","09","01","Brasil","Paraná","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,NA,"INPA0227974",NA,"Southern America",NA,NA,NA,NA,"Sítio Xaxim 2. Borda da mata.","Dicotyledon Asterids","Ericales",NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","2021-01-10 20:43:22-03","INPA","INPA","227973","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","Vieira, AOS","1999","Pavão, OC","FUEL33686","1999","10","04","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"INPA0227973",NA,"Southern America",NA,NA,NA,NA,"Chácara Carolina. Borda da mata.","Dicotyledon Asterids","Ericales",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","2020-08-31 08:55:06-03","INPA","INPA","2795","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"Black, GA","47-1506","1947","09","24","Brasil","Amazonas","Tefé","-65.166667","-3.618611","-65.166667","-3.618611","INPA0002795","INPA0002795 INPA0002795_e","Southern America",NA,NA,NA,NA,"Tefé, Tefé.","Dicotyledon Asterids","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","2020-08-31 08:55:06-03","INPA","INPA","122033","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"Kirkbride Junior, JH","5052","1982","11","09","Brasil","Distrito Federal",NA,"-48.1","-15.6","-48.1","-15.6","INPA0122033","INPA0122033 INPA0122033_e","Southern America",NA,NA,NA,NA,"Cabeceira do córrego do Jatobá","Dicotyledon Asterids","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321","2020-08-31 08:55:06-03","INPA","INPA","122404","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","Ramos, JF","1991","Amaral, IL do","1602","1984","02","16","Brasil","Amazonas","Barcelos","-63.366667","0.85","-63.366667","0.85","INPA0122404","INPA0122404 INPA0122404_e INPA0122404_e1","Southern America",NA,NA,NA,NA,"Serra do Aracá, Platô da Serra Aracá, parte SE da Serra Norte.","Dicotyledon Asterids","Ericales","1150","1250",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"1322","2020-08-31 08:55:06-03","INPA","INPA","136564","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","Silva, MG da","1979","Maciel, UN","283","1978","12","12","Brasil","Pará","Santarém","-55.589156","-2.935039","-55.589156","-2.935039","INPA0136564","INPA0136564 INPA0136564_e","Southern America",NA,NA,NA,NA,"Alter do Chão, Margem da estrada Alter do Chão-Pindobal","Dicotyledon Asterids","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","2020-08-31 08:55:06-03","INPA","INPA","139752","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","Sztutman, M","1996","Ramos, AE","170","1982","12","10","Brasil",NA,NA,"-47.55","-15.533333","-47.55","-15.533333","INPA0139752","INPA0139752 INPA0139752_e","Southern America",NA,NA,NA,NA,"Distrito Federal. Reserva Biológica de Águas Emendadas. Entre ca. de 40 km a NE de Brasília. Mata do Cárrego Funal.","Dicotyledon Asterids","Ericales",NA,NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA
"1324","2020-08-31 08:55:06-03","INPA","INPA","113304","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","Coêlho, LF","1983","Silva, MN da","183","1983","04","30","Brasil","Pará","Itaituba","-54.9","-9.366667","-54.9","-9.366667","INPA0113304","INPA0113304 INPA0113304_e","Southern America",NA,NA,NA,NA,"Estrada Santarém/Cuiabá, Km 816 de Cuiab. Próximo ao Rio Braço Norte, 1500m subindo o rio fora da estrada.","Dicotyledon Asterids","Ericales","430","430",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"1325","2020-08-31 08:55:06-03","INPA","INPA","151067","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","Boom, BM","1986","Thomas, WW","4547","1985","10","23","Brasil","Mato Grosso","Santo Antônio do Leverger","-55.383333","-15.866667","-55.383333","-15.866667","INPA0151067","INPA0151067 INPA0151067_e INPA0151067_e1","Southern America",NA,NA,NA,NA,"Ca 70 km W of Cuiaba; 5 km SW of Sao Vicente., ca. 70 Km W of Cuiabá; 5 Km SW of São Vicente near Gruta do São Vicente (Casa de Pedra).","Dicotyledon Asterids","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","2020-08-31 08:55:06-03","INPA","INPA","160887","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","Boom, BM","1987","Hahn, WJ","3358","1987","01","24","Venezuela","Mérida","La Azulita","-71.25","8.75","-71.25","8.75","INPA0160887","INPA0160887 INPA0160887_e INPA0160887_e1","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Asterids","Ericales","2200","2200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","2020-08-31 08:55:06-03","INPA","INPA","181695","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,"2017","Lima, HC de","3323","1987","11","27","Brasil","Amazonas","São Gabriel da Cachoeira","-67.158889","-0.217589","-67.158889","-0.217589","INPA0181695","INPA0181695 INPA0181695_e","Southern America",NA,NA,NA,NA,"Estrada para Cucuí, BR 307, Alto Rio Negro, estrada para Cucuí, BR-307, Destacamento de Maturacá, Serra de Maturacá (= Serra do Padre)","Dicotyledon Asterids","Ericales",NA,NA,NA,NA,NA,"02","20",NA,NA,NA,NA,NA,NA,NA
"1328","2020-08-31 08:55:06-03","INPA","INPA","204513","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"Ramos, PCM","150","1990","10","23","Brasil","Distrito Federal","Brasília","-47.933333","-15.883333","-47.933333","-15.883333","INPA0204513","INPA0204513 INPA0204513_1 INPA0204513_1e INPA0204513_e","Southern America",NA,NA,NA,NA,"Parque Nacional de Brasília. Próximo ao Córrego bananal.","Dicotyledon Asterids","Ericales","1020","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2020-08-31 08:55:06-03","INPA","INPA","214393","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","Vicentini, A","2001","Vicentini, A","1868","2001","08","27","Brasil","Amazonas","Barcelos","-63.356667","0.916667","-63.356667","0.916667","INPA0214393","INPA0214393 INPA0214393_e","Southern America",NA,NA,NA,NA,"Serra do Aracá, Serra do Aracá, platô. Floresta Ombrófila Densa Alto Montana de galeria. Solo lagedo de pedra (quartzito), com acúmulo de areia.","Dicotyledon Asterids","Ericales","1250","1250",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"1330","2021-01-10 20:43:22-03","INPA","INPA","231771","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","Melo, MFF","2009","Silva, MCR da","97","2009","02","10","Brasil","Rondônia","Porto Velho","-62.291","-8.022","-62.291","-8.022","INPA0231771","INPA0231771 INPA0231771_e","Southern America",NA,NA,NA,NA,"Estação Ecológica do Cuniã, Estação Ecológica de Cuniã (ESEC Cuniã), divisa com o município de Humaitá#?#AM. Caminho para a Reserva.","Dicotyledon Asterids","Ericales",NA,NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA
"1331","2020-08-31 08:55:06-03","INPA","INPA","158644","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","Silva, NT da",NA,"Silva, NT da","5363","1984","05","17","Brasil","Pará","Almeirim","-52.2","-0.8","-52.2","-0.8","INPA0158644","INPA0158644 INPA0158644_e","Southern America",NA,NA,NA,NA,"Área dos gatos, Área dos gatos.","Dicotyledon Asterids","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","2020-08-31 08:55:06-03","INPA","INPA","150713","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","Boom, BM","1986","Thomas, WW","4222","1985","10","04","Brasil","Mato Grosso","Sinop & Colider","-54.433333","-10.45","-54.433333","-10.45","INPA0150713","INPA0150713 INPA0150713_e INPA0150713_e1","Southern America",NA,NA,NA,NA,"Serra Formosa along BR080, 65 km from BR163., Muns. Sinop & Colider: forest along igarapé near cerrado of Serra Formosa along BR080, 65 Km E of jct. with BR163.","Dicotyledon Asterids","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","2020-08-31 08:55:06-03","INPA","INPA","172283","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng",NA,NA,"Silva, AF da","1319","1985","10","24","Brasil","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,"INPA0172283","INPA0172283 INPA0172283_e","Southern America",NA,NA,NA,NA,"Reserva Florestal da Boa Vista, Mata do Horto","Dicotyledon Asterids","Ericales",NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","2020-08-31 08:55:06-03","INPA","INPA","262631","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Cordeiro, M dos R.","2012","Mehlig, U","1113","2012","02","11","Brasil","Pará","Bragança","-46.889556","-1.220639","-46.889556","-1.220639","INPA0262631",NA,"Southern America",NA,NA,NA,NA,"próximo de um igarapé no ramal entre a vila KM 23 na estrada do Montenegro (PA-112) e a vila Fátima, aprox. 2 km ao oeste da vila KM23","Dicotyledon Asterids","Ericales",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
