"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"45","2017-08-04 10:07:00-03","NY","NYBG","02618894","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,NA,NA,NA,NA,"A. Goeldi",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2936508' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618894","NY02618894_01","s.n.","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","589541","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"A. P. Duarte","1962","06","11","Brazil","Bahia","Porto Seguro","Santo Amaro, Porto Seguro, Ajuda.","-39.0833902","-16.500081",NA,NA,NA,NA,"Jardim Botânico do Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323491' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589541","NY00589541_01","6661","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","589504","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T. M. Koyama",NA,NA,NA,"R. M. Harley","1977","03","01","Brazil","Bahia",NA,"19.5 km SE of Morro do Chapeu on the BA 052 road to Mundo Novo by the Rio Ferro Doido. Morro do Chapeu.","-41.03","-11.63",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323531' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589504","NY00589504_01","19218","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","589538","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","W. W. Thomas",NA,NA,NA,"S. C. de Sant'Ana","1991","12","13","Brazil","Bahia","Santa Cruz Cabrália","Ca 6-7 Km de Sta Cruz de Cabrália, na antiga estrada para a Estaçao Ecológica do Pau Brasil.","-39.0933278","-16.3180647",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323515' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589538","NY00589538_01","135","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","589534","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T. M. Koyama",NA,NA,NA,"P. E. Gibbs","1976","11","09","Brazil","São Paulo",NA,"Ubatuba, ao redor do Hotel das Flores.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323529' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589534","NY00589534_01","3477","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","589499","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T. M. Koyama",NA,NA,NA,"R. M. Harley","1974","02","01","Brazil","Bahia",NA,"Lagoa Encantada, 19 km. N.E. of Ibicoara near Brejao. Serra do Sincorá.","-41.22","-13.33",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323546' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589499","NY00589499_01","15813","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"51","2017-08-04 10:12:00-03","NY","NYBG","02618898","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,NA,NA,NA,NA,"N. A. Rosa","1977","02","12","Brazil","Roraima","Boa Vista","Boa Vista, região do R. Cauame, afluente do R. Branco","-60.6731","2.8197",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2936512' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618898","NY02618898_01","1455","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","589537","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","W. W. Thomas",NA,NA,NA,"A. M. Amorim","1993","02","21","Brazil","Bahia","Jacobina","Estrada Jacobina-Itaitu, ca. de 25 Km a partir da sede do município.","-40.5181","-11.1808",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323514' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589537","NY00589537_01","1011","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01200308","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"W. A. Rodrigues","1962","01","13","Brazil","Rondônia",NA,"Rio Guaporé, Porto Acre",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1440283' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200308","NY01200308_01","4300","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","687579","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","W. W. Thomas",NA,NA,NA,"G. G. Hatschbach","1972","08","05","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.539757","-19.388386",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=877836' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687579","NY00687579_01","29901","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","589526","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"R. P. Belém","1966","06","28","Brazil","Bahia",NA,"Canavieiras.","-38.945353","-15.677266",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323493' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589526","NY00589526_01","2440","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","589527","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"J. C. Lindeman","1966","10","03","Brazil","Paraná",NA,"Back of coastal levee near Praia do Leste.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323495' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589527","NY00589527_01","2610","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","568717","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","W. W. Thomas",NA,NA,NA,"A. Castellanos","1967","12","13","Brazil","Bahia",NA,"Pr. Maraú.","-39.015311","-14.10395",NA,NA,NA,NA,"Herbarium Bradeanum Rio de Janeiro - Brasil <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200618' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568717","NY00568717_01","26977","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02098978","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","S. M. Costa",NA,NA,NA,"L.A. Gomes","2013","03","27","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto: Borda de mata. Próximo ao apicum.","-37.4344","-11.3719",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2294554' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098978","NY02098978_01","1027","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","668202","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T. M. Koyama",NA,NA,NA,"S. G. Beck","1980","04","16","Bolivia","El Beni","José Ballivián","Espiritu en la zona de influencia del rio Yacuma.","-66.6167","-14.2",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323555' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668202",NA,"3431","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02618895","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"N. T. da Silva","1979","01","27","Brazil","Pará",NA,"Marajó, Joanes","-48.5123152","-0.875396",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2936515' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618895","NY02618895_01","4969","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","589522","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","W. W. Thomas",NA,NA,NA,"P. L. Krieger","1971","04","04","Brazil","Rio de Janeiro",NA,"Rio de Janeiro - Rio das Ostras.","-41.944725","-22.466365",NA,NA,NA,NA,"Universidade Federal de Juiz de Fora <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323517' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589522","NY00589522_01","s.n.","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","02618896","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"N. A. Rosa","1976","10","12","Brazil","Amapá","Macapá","Porto Platon, margem da estrada de ferro, latosolo amarelo, relevo suvemente ondulado.","-51.4441252","0.7064974",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2936514' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618896","NY02618896_01","974","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","668203","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","W. W. Thomas",NA,NA,NA,"E. Sanoja","1986","05",NA,"Venezuela","Bolívar","Sifontes","Trayecto entre Tumeremo y Serrania de Nuria S.E.","-61.47","7.32",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323516' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668203",NA,"1403","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","589519","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"G. G. Hatschbach","1966","10","30","Brazil","Paraná","Paranaguá","Rio Pereque","-48.5092","-25.5203",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323488' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589519","NY00589519_01","15199","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","589501","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T. M. Koyama",NA,NA,NA,"R. M. Harley","1974","03","26","Brazil","Bahia",NA,"Belmonte, on S.W. outskirts of town.","-38.88","-15.87",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323548' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589501","NY00589501_01","17457","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","589509","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T. M. Koyama",NA,NA,NA,"S. A. Mori","1978","10","18","Brazil","Bahia",NA,"Estrada velha para Sta Cruz de Cabrália. Próximo à Estaçao Ecológica do Pau-brasil, 4-6 km a E da Estaçao.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323536' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589509","NY00589509_01","10785","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","589515","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","W. W. Thomas",NA,NA,NA,"W. W. Thomas","1993","01","17","Brazil","Bahia","Ilhéus","Rapids and falls of the Rio feeding into the Lagoa Encantada, Caldeiras.","-39.17","-14.6",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323513' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589515","NY00589515_01","9526","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01200300","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T. M. Koyama",NA,NA,NA,"G. T. Prance","1971","07","21","Brazil","Amazonas",NA,"Rio Curuquetê, São Paulo, 30 Km above mouth of Rio Coti","-65.5721569","-8.7658225",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1440269' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200300","NY01200300_01","14496","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","612631","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"L. A. Mattos Silva","2000","10","05","Brazil","Bahia",NA,"Nova Viçosa: Saída de Nova Viçosa para Caravelas. Cerca de 300 m a W do entroncamento.",NA,NA,NA,NA,NA,NA,"Foto. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323567' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612631","NY00612631_01","4215","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","589539","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"G. F. J. Pabst","1968","01","21","Brazil","São Paulo",NA,"Angatuba, Reserva Estadual.","-48.35","-23.412222",NA,NA,NA,NA,"Herbarium Bradeanum Rio de Janeiro - Brasil <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323496' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589539","NY00589539_01","9103","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01200319","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T. M. Koyama",NA,NA,NA,"J. M. Pires","1962","08","04","Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1440308' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200319","NY01200319_01","52326","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2422803","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"E. P. Heringer","1975","09","21","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. Along road from nursery to Porto Capim on Lago Helvécio.","-42.63","-19.77",NA,NA,"400","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2673821' target='other'> <mi>dwc_moreinfo</mi></a>","NY02422803","NY02422803_01","15107","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","668201","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","W. W. Thomas",NA,NA,NA,"E. M. Zardini","1991","01","11","Paraguay","Cordillera",NA,"14 km W of Arroyos y Esteros.","-57.2","-25.13",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323511' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668201",NA,"25719","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1145556","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","M. Alves",NA,NA,NA,"M. Fantinati","2001","08","28","Brazil","São Paulo","Itirapina","Estação Ecológica de Itirapina. Lagoa Nova. Caminho estrada de ferro - ponte do Ribbeirão do Lobo, distante 1500 m da ponte do Ribeirã do Lobo.","-47.8199996948242","-22.25",NA,NA,"728","728","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1320494' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145556","NY01145556_01","7","Magnoliophyta","Poales","South America","sheet","22843","auto",NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","668240","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","W. W. Thomas",NA,NA,NA,"R. Spruce","1850","12",NA,"Brazil","Amazonas",NA,"In vicinibus Barra [Manaus] , Prov. Rio Negro.","-59.9953079","-3.0673242",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=585897' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668240","NY00668240_01","s.n.","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01200303","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T. M. Koyama",NA,NA,NA,"C. C. Berg","1977","10","19","Brazil","Pará","Carajás","Serra dos Carajás, Serra do Norte, ca. 20km N of AMZA Exploration Camp.","-50.25","-6",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1440274' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200303","NY01200303_01","639","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","778493","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","C. Kozera",NA,NA,NA,"M. Borgo","1999","11","27","Brazil","Paraná","Paranaguá","Rio Maciel","-48.45","-25.58",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795271' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778493","NY00778493_01","531","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","642427","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","M. Alves",NA,NA,NA,"J. G. Jardim","2000","02","05","Brazil","Bahia","Porto Seguro","RPPN VERACEL, ramal para Santa Cruz Cabrália ca 10 km do Centro de visitantes. Campos de Restinga (Mussununga)","-39.1110304","-16.3358179",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323510' target='other'> <mi>dwc_moreinfo</mi></a>","NY00642427","NY00642427_01","2692","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","589505","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T. M. Koyama",NA,NA,NA,"S. A. Mori","1978","03","18","Brazil","Bahia","Alcobaça","Rod. BA 001, a 5 km ao Sul de Alcobaça. Folha SE - 24 (18-39a).","-39.2093897","-17.568634",NA,NA,"10","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323532' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589505","NY00589505_01","9648","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01200299","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T. M. Koyama",NA,NA,NA,"G. T. Prance","1971","10","20","Brazil","Amazonas",NA,"Rio Uneiuxi, 35 Km above mouth, Campina do Dodono","-65.295","-0.6911",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1440268' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200299","NY01200299_01","15467","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
