"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","scientificNameAuthorship","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","previousCatalogNumber","sex"
"626","2020-11-12 17:01:17-03","UEL","FUEL","9839","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Bernacci, LC","2016","05","19","Silva, SM; Britez, RM","s.n.","1986","04","12","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio. Litoral","-48.5092010498047","-25.5200004577637","24916",NA,NA,"auto","Vell.",NA,NA,NA,NA,NA,NA,"FUEL020905",NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-07-24 17:27:04-03","UEL","FUEL","923","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Bernacci, LC","2016","05","19","Striquer, FS; et al.","s.n.","1985","05","20","Brasil","Paraná","Paranaguá","Ilha do Mel, restinga do morro","-48.5092010498047","-25.5200004577637","24916",NA,NA,"auto","Vell.",NA,NA,NA,NA,NA,NA,"FUEL020904",NA,NA,NA,NA,NA,NA,NA,NA
"628","2020-11-12 17:01:17-03","UEL","FUEL","9604","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Bernacci, LC","2016","05","19","Cervi, AC; Chautems, A; Silva, JM","2628","1989","03","08","Brasil","Paraná","Quatro Barras","Estrada da Graciosa, Rio do Corvo","-49.0769004821777","-25.3656005859375","17116",NA,NA,"auto","Vell.",NA,NA,NA,NA,NA,NA,"FUEL020903",NA,NA,NA,NA,NA,NA,NA,NA
"629","2020-11-12 17:01:17-03","UEL","FUEL","2083","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Bernacci, LC","2016","05","19","Dias, MC; Francisco das Chagas e Silva; Soares-Silva, LH","45","1986","03","09","Brasil","São Paulo","Iporanga","beira da estrada no barranco","-48.5900001525879","-24.5799999237061","38740",NA,NA,"auto","Vell.",NA,NA,NA,NA,NA,NA,"FUEL020902",NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-11-01 15:07:41-03","UnB","UB","156412","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Milward-de-Azevedo, M","2008","02","11","Irwin, HS; Maxwell, H; Wasshausen, DC","20575A","1968","02","20","Brasil","Minas Gerais",NA,"Palácio, Serra do Cipó, Km 135 (ca. 150km N of Belo Horizonte)",NA,NA,NA,NA,"Subshrub 0,75m. Corolla and stamens white.; Creek margin. Cliffs and talus slopes",NA,"Gardner",NA,NA,"1450","1450","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2019-11-01 15:07:41-03","UnB","UB","156413","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Milward-de-Azevedo, M","2007","03","15","Heringer, EP","10303","1965","01","29","Brasil","Minas Gerais",NA,"Rodovia Belo Horizonte - Vitória",NA,NA,NA,NA,"Trepadeira. Flores brancas, pequenas.",NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2019-11-01 15:07:41-03","UnB","UB","156414","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Milward-de-Azevedo, M","2008","02","11","Irwin, HS; Maxwell, H; Wasshausen, DC","20529","1968","02","19","Brasil","Minas Gerais",NA,"Serra do Cipó, Km 135 (ca. 150km N of Belo Horizonte)",NA,NA,NA,NA,"Slender herbaceous vine in bud. Fruit green.; Gallery margin. Campo and gallery margin",NA,"Gardner",NA,NA,"1300","1300","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2019-11-01 15:07:41-03","UnB","UB","156415","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Milward-de-Azevedo, M","2008","02","11","Irwin, HS; Harley, RM; Onishi, E","28716","1971","01","19","Brasil","Minas Gerais",NA,"Serra da Piedade, road between BR-31 and Caeté",NA,NA,NA,NA,"Slender tendril-climber 3m. Corolla white, the corona zoned white and violet. Leaves conspicuously zonate.; Woodland margin. Lowers slopes. Secondary forest with numerous outcrops",NA,"Gardner",NA,NA,"1600","1600","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2019-11-01 15:07:41-03","UnB","UB","156416","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Milward-de-Azevedo, M","2008","02","11","Irwin, HS; Harley, RM; Onishi, E","30450","1971","01","16","Brasil","Minas Gerais",NA,"Ca. 40km E of Belo Horizonte, near BR-31",NA,NA,NA,NA,"Slender tendril-climber 4m. Corolla greenish cream, the corona zoned violet and white; stamens yellow; stigmas olive.; Low dense woodland on iron-rich soil interspersed with many outcrops",NA,"Gardner",NA,NA,"1800","1800","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-11-01 15:07:41-03","UnB","UB","156417","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Milward-de-Azevedo, M","2008","02","11","Irwin, HS; Harley, RM; Onishi, E","30290","1971","01","13","Brasil","Minas Gerais",NA,"At base of Serra da Piedade, ca. 35km E of Belo Horizonte, road to Caeté",NA,NA,NA,NA,"Selnder tendril-climber 2m. Corolla cream; corona dark violet. Immature fruit green.; Secondary forest on steep slopes, shallow lateritic caly",NA,"Gardner",NA,NA,"1600","1600","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-01 15:07:41-03","UnB","UB","156418","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Milward-de-Azevedo, M","2008","02","11","Irwin, HS; Harley, RM; Onishi, E","20515","1968","02","19","Brasil","Minas Gerais",NA,"Serra do Cipó, Km 135 (ca. 150km N of Belo Horizonte)",NA,NA,NA,NA,"Tendril-climber 3m. Calyx and corolla green; corona lavender at base, apically dark purple; stamens and styles brown-violet.; Campo and gallery margin",NA,"Gardner",NA,NA,"1250","1250","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-11-01 15:07:41-03","UnB","UB","156419","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Milward-de-Azevedo, M","2008","02","11","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Santos, J","28473","1970","03","28","Brasil","Minas Gerais",NA,"Ca. 3km N of São João da Chapada, road to Campo da Sampaio",NA,NA,NA,NA,"Liana 2m. Fruit green.; Cerrado. Campo and cerrado",NA,"Gardner",NA,NA,"1200","1200","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2020-08-20 20:39:44-03","UFSC","FLOR","28044","PreservedSpecimen","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","organensis","Passiflora organensis","Cervi, A.C.","1996",NA,NA,"Hatschbach, G.; Hatschbach, M. & Silva, J.M.","61123","1994","10","07","Brasil","Espírito Santo","Iúna","Rod. BR-267, Pouso Alto.","-41.5358009338379","-20.3458003997803","32198",NA,"escandente, flor verde-pálido, estaminódios alternadamente alvos e vinosos","auto","Gardner",NA,NA,NA,NA,NA,NA,"FLOR0028044",NA,NA,NA,NA,NA,NA,NA,NA
"639","2020-08-20 20:39:44-03","UFSC","FLOR","20663","PreservedSpecimen","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","organensis","Passiflora organensis","Cervi, A.C.","1989",NA,NA,"Silva, J.M.","575","1989","03","08","Brasil","Paraná","Quatro Barras","Rio do Cerne.","-49.0769004821777","-25.3656005859375","17116",NA,"escandente, flor alvacenta, estaminódios branco e roxo","auto","Gardner",NA,NA,NA,NA,NA,NA,"FLOR0020663",NA,NA,NA,NA,NA,NA,NA,NA
"640","2020-08-20 20:39:44-03","UFSC","FLOR","30752","PreservedSpecimen","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","organensis","Passiflora organensis","Mondin, C.","1998",NA,NA,"Jarenkow, J.A.; Falkenberg, D.B.","2298","1993","01","29","Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida.","-49.934700012207","-29.3649997711182","12766",NA,"trepadeira, flor perianto verde-amarelado; corona roxa na base e branca no ápice. Hipófilo freqüentemente violáceo","auto","Gardner",NA,NA,NA,NA,NA,NA,"FLOR0030752",NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-08-20 20:39:44-03","UFSC","FLOR","16800","PreservedSpecimen","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","organensis","Passiflora organensis","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","4143","1987","01","10","Brasil","Santa Catarina","Praia Grande","Estrada que desce do Parque Nacional Aparados da Serra até Praia Grande.","-49.9502983093262","-29.1966991424561","21549",NA,"trepadeira, flor branca, 2m altura. 3 espécies de Vellozo têm prioridade sobre este nome","auto","Gardner",NA,NA,"530","530",NA,NA,"FLOR0016800",NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-08-20 20:39:44-03","UFSC","FLOR","25307","PreservedSpecimen","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","pertusa","Passiflora pertusa","Falkenberg, D.B.","1995",NA,NA,"Falkenberg, D.B.","7364","1985","03","28","Brasil","Santa Catarina","Grão Pará","SC 439, encosta leste da Serra do Corvo Branco.","-49.2146987915039","-28.1849994659424","24844",NA,"trepadeira, flor muitas em botão; cálice e corola verde-claros, curvados para baixo da flor; estames amarelos, ovário verde; coroa com filamentos roxos no meio e creme no ápice e na base, Fruto Imaturo, verde, 1,5m altura. Hipofilo","auto","Vell.",NA,NA,"1000","1000",NA,NA,"FLOR0025307",NA,NA,NA,NA,NA,NA,NA,NA
"643","2018-12-06 13:43:29-02","UFMT","UFMT","16392","S","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Cerni, A.C.","2004","11",NA,"Macedo, M.; Loureiro, R.; Somavilla, N.; Silva, A.","5978","1997","11","08","Brasil","Mato Grosso","Cáceres","Casa do Sr. João.","-57.6789016723633","-16.0706005096436","172193",NA,"Liana, folhas alternas, flore alvas com gavinhas.","auto","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2021-03-04 15:46:57-03","IF","SPSF","23027","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"F.Chung","129","1997","12","13","Brasil","SP","Apiaí","estrada para Pinhalzinho","-48.8400001525879","-24.5","37738",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"645","2021-03-04 15:46:57-03","IF","SPSF","44392","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","organensis","Passiflora organensis","R.J.F. Garcia","2010","04","30","R.J.F.Garcia & T.Popak & S.Ferreira & F.S.Siqueira","3410","2008","02","26","Brasil","SP","São Paulo","Parque Vila do Rodeio","-46.6300010681152","-23.5400009155273","53584",NA,"COLETA: Trepadeira; frutos verdes.;","auto","Gardner",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"646","2021-03-04 15:46:57-03","IF","SPSF","22480","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","organensis","Passiflora organensis","M.M.de Azevedo","2008","01","22","F.Chung & J.Mattos & M.Schmidt & F.Gandara & N.M.Ivanauskas & A.Vanini & J.P.Souza & V.C.Souza & J.Y.Tamashiro & R.R.Rodrigues","232","1997","12","19","Brasil","SP","Itararé","Estrada de Itararé - Bom sucesso. Próximo a entrada da Fazenda São Nicolau.","-49.215","-24.299167",NA,NA,"COLETA: Cipó, flores brancas e roxas.; GEOGRAFIA: Mata estacional.;",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"647","2021-03-04 15:46:57-03","IF","SPSF","25502","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"M.C.H.Mamede","266","1990","04","26","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395","55628",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga alta&nf;;","auto",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"648","2021-03-04 15:46:57-03","IF","SPSF","43496","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","porophylla","Passiflora porophylla","L.C.Bernacci","2013","08","26","F.A.R.D.P.Arzolla & F.E.S.P.Vilela","1425","2010","02","02","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.623611","-23.440278",NA,NA,"COLETA: Liana; flores alvo-esverdeadas, estames arroxeados, frutos avermelhados.; GEOGRAFIA: Proximidades do Clube da SABESP.&nf;Clareira antrópica sob a torre 01 da linha de transmissão, estágio inicial de regeneração. Floresta Ombrófila Densa Montana.;",NA,"(Vell.)",NA,NA,"902","902","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"649","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Liebmann, FM","27",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Pavon, JA","s.n.",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Liebmann, FM","26",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Goudot, J","2",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Bonpland, AJA","s.n.",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Miers, J","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Forma follis supra albo-marmoratis; Dryas; HABITAT: Dryas",NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Gardner, G","428",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In montibus Organensibus",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Lindberg, GA","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In montibus Organensibus",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Gaudichaud Beaupré, C","990",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Saint-Hilaire, AFCP","661",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Purdie, W","s.n.",NA,NA,NA,"Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Miers, J","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In montibus Organensibus",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Sellow, F","2127",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In montibus Organensibus",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Bowman, D","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Lindberg, GA","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Gaudichaud Beaupré, C","629",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Purdie, W","s.n.",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Fendler, A","121",NA,NA,NA,"Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2017-09-11 16:28:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis costata",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mast.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"costata",NA,NA
"668","2021-02-08 12:44:34-03","UFRGS","ICN","127116","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","de Azevedo, MM",NA,NA,NA,"Lorenz, A; et al.","s.n.","2000","10","07","Brasil","RS","São Francisco de Paula","Pró-Mata/PUC","-50.5835990905762","-29.4480991363525","76715",NA,"Interior de mato (Mata com Araucárias). Vegetativo; não é possível determinar a espécie.","auto","Gardner",NA,NA,NA,NA,"América do Sul",NA,"ICN00012430","ICN00012430",NA,NA,NA,NA,NA,NA,NA
"669","2021-02-08 12:44:34-03","UFRGS","ICN","126243","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Lorenz, AP",NA,NA,NA,"Lorenz, AP","s.n.","2002","06","08","Brasil","PR","Quatro Barras","estrada da Baitaca Serra da Baitaca 25°23'06 S 49°01'11 W","-49.019722","-25.385",NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,"Gardner","-49.019722","-25.385","923","923","América do Sul",NA,"ICN00012436","ICN00012436",NA,NA,NA,NA,NA,NA,NA
"670","2021-02-08 12:44:34-03","UFRGS","ICN","147116","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Lima, LF",NA,NA,NA,"Lima, LF","382","2007","01","10","Brasil","PR","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504","41885",NA,"Espécie ameaçada de extinção (Em perigo).; beira de mata","auto","Gardner",NA,NA,NA,NA,"América do Sul",NA,"ICN00012432","ICN00012432",NA,NA,NA,NA,NA,NA,NA
"671","2021-02-08 12:44:34-03","UFRGS","ICN","051789","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","de Azevedo, MM","2007","05","03","Winge, H","s.n.","1981","01","07","Brasil","RJ","Rio de Janeiro","Parque Nacional do Itatiaia","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto","Gardner",NA,NA,NA,NA,"América do Sul",NA,"ICN00012425","ICN00012425",NA,NA,NA,NA,NA,NA,NA
"672","2021-02-08 12:44:34-03","UFRGS","ICN","143023","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Kaminski, LA",NA,NA,NA,"Kaminski, LA","s.n.","2001","12","14","Brasil","RS","Maquiné","Barra do Ouro Trilha da Serrinha","-50.2071990966797","-29.6749992370605","28094",NA,"Espécie ameaçada de extinção (Em perigo).","auto","Gardner",NA,NA,"850","850","América do Sul",NA,"ICN00012431","ICN00012431 ICN00012431_1",NA,NA,NA,NA,NA,NA,NA
"673","2021-02-08 12:44:34-03","UFRGS","ICN","120550","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Mondin, C",NA,NA,NA,"Jarenkow, JA; Falkenberg, DB","2298","1993","01","29","Brasil","RS","Morrinhos do Sul",NA,"-49.934700012207","-29.3649997711182","12766",NA,"Espécie ameaçada de extinção (Em perigo).; Trepadeira. Flores com perianto verde-amarelado; corona roxa na base e branca no ápice; hipófilo frequentemente violáceo.; em borda de Mata Atlântica de Encosta.","auto","Gardner",NA,NA,NA,NA,"América do Sul",NA,"ICN00012434","ICN00012434 ICN00012434_1",NA,NA,NA,NA,NA,NA,NA
"674","2021-02-08 12:44:34-03","UFRGS","ICN","183562","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Mondin, C","2008","05","10","Mondin, CA","3222","2008","05","10","Brasil","RS","São Francisco de Paula","no CPCN/Pró-Mata","-50.5835990905762","-29.4480991363525","76715",NA,"trepadeira, frutos imaturos; na borda da mata","auto","Gardner",NA,NA,NA,NA,"América do Sul",NA,"ICN00012433","ICN00012433",NA,NA,NA,NA,NA,NA,NA
