"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","dayIdentified","continentOcean","preparationType","previousCatalogNumber","barcode","infraspecificEpithet","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2351","2021-03-04 15:46:49-03","IF","SPSF","35951","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum",NA,NA,NA,NA,"A.C.C.Destefani","21","2005","03","22","Brasil","SP","Eldorado","Parque Estadual Jacupiranga, trilha do mirante do angico","-48.0999984741211","-24.5200004577637","38804","COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2352","2021-03-04 15:46:49-03","IF","SPSF","35729","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum",NA,NA,NA,NA,"N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos","6057","2005","12","12","Brasil","SP","Embú","Itatuba","-46.8499984741211","-23.6399993896484","6851","COLETA: XLS: SPSFNovo; Arvoreta de 1,80 m. Flores brancas.; GEOGRAFIA: Fundo do pesqueiro do Sr. Francisco do Xuxú&nf;UTM: X=306672 Y=7384577 ZONA=23K;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,"805","805",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2353","2021-03-04 15:46:49-03","IF","SPSF","15225","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum",NA,NA,NA,NA,"D.C.Cavalcanti",NA,"1992","07","17","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424","27040","COLETA: XLS: SPSFAntigo;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2354","2021-03-04 15:46:49-03","IF","SPSF","16111","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum",NA,NA,NA,NA,"G.A.D.C. Franco","1221","1993","04","27","Brasil","SP","Ibiúna","P.E.Jurupará","-47.2200012207031","-23.6499996185303","43112","COLETA: XLS: SPSFAntigo;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2355","2021-03-04 15:46:49-03","IF","SPSF","25304","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum",NA,NA,NA,NA,"D.Sampaio","84","1999","01","07","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395","55628","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2356","2021-03-04 15:46:49-03","IF","SPSF","25101","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum",NA,NA,NA,NA,"E.A.Anunciacao & S.A.Nicolau","98","1991","07","26","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395","55628","COLETA: XLS: SPSFAntigo;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2357","2021-03-04 15:46:49-03","IF","SPSF","19487","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem.","L.L.Giacomin","2009","08","J.B.Baitello & O.T. Aguiar","804","1995","09","06","Brasil","SP","Miracatu","P.E.Jurupará, estrada do Mono","-47.4599990844727","-24.2800006866455","43974","COLETA: XLS: SPSFAntigo;","auto","24","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2358","2021-03-04 15:46:49-03","IF","SPSF","18251","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","J.A.Pastore","2009","02","R.Mello-Silva & F.A.Vitta & N.Roque","949","1994","05","13","Brasil","SP","Registro","mata pluvial atlantica","-47.8400001525879","-24.4799995422363","25922","COLETA: XLS: SPSFAntigo;","auto","12","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2359","2021-03-04 15:46:49-03","IF","SPSF","32430","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum",NA,NA,NA,NA,"F.A.R.D.P.Arzolla","318","2003","10","06","Brasil","SP","Santo André","floresta secundaria","-46.5299987792969","-23.6599998474121","27258","COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda da mata&nf;;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2360","2021-03-04 15:46:49-03","IF","SPSF","18981","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem.","L.L.Giacomin","2009","08","J.B.Baitello","748","1995","04","20","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273","53584","COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;","auto","24","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2361","2021-03-04 15:46:49-03","IF","SPSF","13954","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum",NA,NA,NA,NA,"H.Makino","64","1977","07","11","Brasil","SP","São Paulo","P.E.Fontes do Ipiranga","-46.6300010681152","-23.5400009155273","53584","COLETA: XLS: SPSFAntigo; GEOGRAFIA: Reserva Biologica&nf;;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2362","2021-03-04 15:46:49-03","IF","SPSF","28304","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum",NA,NA,NA,NA,"J.A.Pastore & C.Moura","1047","2001","07","06","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727","25482","COLETA: XLS: SPSFAntigo;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2363","2021-03-04 15:46:49-03","IF","SPSF","37258","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum",NA,"G.A.D.C. Franco","2006","10","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & K. Pisciota & C.O.da Silva & N.O.da Silva","6205","2006","09","04","Brasil","SP","Sete Barras","PECB, trilha da figueira","-47.9199981689453","-24.3799991607666","34059","COLETA: XLS: SPSFNovo; arvoreta, 4m alt., flores com pétalas brancas e estames amarelos; GEOGRAFIA: Trilha da Figueira 0&nf;UTM: X=203280 Y=7321183 ZONA=23J;","auto","31","América do Sul",NA,NA,NA,NA,NA,NA,"133","133",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2364","2021-03-04 15:46:49-03","IF","SPSF","18249","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum",NA,NA,NA,NA,"R.Mello-Silva","921","1994","05","11","Brasil","SP","Tapiraí","mata pluvial atlantica de encosta","-47.5","-23.9599990844727","41034","COLETA: XLS: SPSFAntigo;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2365","2021-03-04 15:46:49-03","IF","SPSF","48389","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","swartzianum","Solanum swartzianum","(Roem. & Schult.)","V.C.Souza","2013","04","T.B. Flores & V.C.Souza","1939","2013","04","02","Brasil","SP","Tapiraí","Reserva Particular da Votorantim (CBA)","-47.5","-23.9599990844727","41034","GEOGRAFIA: Estrada entre portaria e alojamento (6-8Km da portaria).;","auto","02","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2366","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal",NA,NA,NA,"?","s.n.",NA,NA,NA,"?",NA,NA,"in Brasilia a Schottio lecta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P10P0N0004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2367","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal",NA,NA,NA,"Schott, HW","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in sepibus, locis irriguis, e. g. in M. Corcovado, ad Sebastianopolin",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"P10P0N0004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2368","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal",NA,NA,NA,"Ackermann, ?","s.n.",NA,NA,NA,"Brazil",NA,NA,"Caxoeira do Campo",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"P10P0N0004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2369","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal",NA,NA,NA,"Pohl, JBE","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Serra do Chumbo",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"P10P0N0004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal",NA,NA,NA,"Gardner, G","85",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in sepibus, locis irriguis, e. g. in M. Corcovado, ad Sebastianopolin",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"P10P0N0004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2371","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal",NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in sepibus, locis irriguis, e. g. in M. Corcovado, ad Sebastianopolin",NA,NA,NA,"Augusto florens",NA,NA,"Southern America",NA,NA,NA,NA,NA,"P10P0N0004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2372","2017-09-11 16:28:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal",NA,NA,NA,"Ackermann, ?","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Cachoeira do Campo","in Caixoeira do Campo, prov. Minarum","-43.667255","-20.335379",NA,"Februario florens",NA,NA,"Southern America",NA,NA,NA,NA,NA,"P10P0N0004",NA,NA,"-43.667255","-20.335379",NA,NA,NA,NA,NA
"2373","2017-09-11 16:28:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal",NA,NA,NA,"Döllinger, F","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","IBB/Laranjeiras, Rio de Janeiro, RJ, Habitat in sepibus, locis irriguis, e. g. in M. Corcovado, ad Sebastianopolin","-43.11","-22.56",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"P10P0N0004",NA,NA,"-43.11","-22.56",NA,NA,NA,NA,NA
"2374","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"Freyreiss, GW","s.n.",NA,NA,NA,"?",NA,NA,"Prope Villam Ricam",NA,NA,NA,"Augusto florens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2375","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"Schott, HW","s.n.",NA,NA,NA,"Brazil",NA,NA,"In Brasilia",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2376","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"In Brasilia",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2377","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2378","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"In Brasilia australi",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2379","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,NA,"in sylvis prope Sebastianopolin secus viam publicam Paulinam",NA,NA,NA,"Decembri florens",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2380","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"Ackermann, ?","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Caxoeira do Campo, prov. Minas Geraes",NA,NA,NA,"Februario florens",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2381","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"Pohl, JBE","s.n.",NA,NA,NA,"Brazil",NA,NA,"in S. Mantiqueira et Baixo de Serra",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2382","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","3451","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","aff. swartzianum","Solanum aff. swartzianum","Roem. E Schult",NA,NA,NA,NA,"6396","2000","09","27","Brasil","Bahia","Santa Terezinha","Cerra da Jiboia, Cerca de 4 km de pedra branca.","-39.4755555556","-12.8527777778",NA,"Folhas cartaceas, fortemente discolores, face abaxial argentea[HABITAT=Mata Higrófila]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-39.4755555556","-12.8527777778",NA,NA,NA,NA,NA
"2383","2021-02-08 12:45:45-03","UFRGS","ICN","185459","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal","Mentz, LA","1998","07","Chagas; Silva, F; Soares; Silva, LH","1127","1986","06","18","Brasil","PR","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264","63728","Doação FUEL 11238; Arbusto, botão floral verde, flores brancas, fruto imaturo de cor verde; Floresta, frequente","auto","09","América do Sul",NA,NA,"ICN00035601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2384","2021-02-08 12:45:45-03","UFRGS","ICN","195036","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal","Stehmann, JR","2000",NA,"Francisco, EM; Pavão, OC;","11","2000","03","09","Brasil","PR","Bela Vista do Paraíso","Fazenda Horizonte.","-51.190601348877","-22.9967002868652","15605","Doação Herbário FUEL 27083; Árvore 6m, flores brancas, frutos verdes.; Dentro de mata.","auto",NA,"América do Sul",NA,NA,"ICN00035599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2385","2021-02-08 12:45:45-03","UFRGS","ICN","195035","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal","Mentz, LA","2001","08","Santos, EP; Cândido, LC; Hasegawa, M","578","1998","10","02","Brasil","PR","Guaratuba","Serra de Araçatuba, Morro dos Perdidos.","-48.5746994018555","-25.8827991485596","41937","Doação Herbário UPCB 34646; Arbusto de +- 2m, corola alva.; Interior de mata nebular.","auto","15","América do Sul",NA,NA,"ICN00035600",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA
"2386","2021-02-08 12:45:45-03","UFRGS","ICN","185446","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal","Mentz, LA","1998","07","Dias, MC; et al.","s.n.","1989","11","14","Brasil","PR","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379","20625","Doação FUEL 8021; Árvore 7m altura, flores brancas, em início de frutificação; Interior da mata","auto","09","América do Sul",NA,NA,"ICN00035604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2387","2021-02-08 12:45:45-03","UFRGS","ICN","169882","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal","Mentz, LA","2001","05","Ziller, JM Silva; S.","1922","1997","04","12","Brasil","PR","Londrina","Rio Tibagi Fazenda São José do Ramansinho","-51.1627998352051","-23.3103008270264","63728","Doação MBM; Arvoreta 5m altura, flor alva.; Mata degradada.","auto","30","América do Sul",NA,NA,"ICN00035608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2388","2021-02-08 12:45:45-03","UFRGS","ICN","185455","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal","Mentz, LA","1998","07","Zangaro Filho, W; et al.","s.n.","1990","09","26","Brasil","PR","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783","35037","Doação FUEL 11013; Árvore 5m altura, flores brancas","auto","09","América do Sul",NA,NA,"ICN00035602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2389","2021-02-08 12:45:45-03","UFRGS","ICN","082654","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal","Carvalho, LF",NA,NA,"Sobral, M; Siqueira","s.n.","1987","09","15","Brasil","RJ","Nova Friburgo","Cascatinha Reserva da EMHSA","-42.5311012268066","-22.2819004058838","33190","Arbusto.; Beira de mata.","auto",NA,"América do Sul",NA,NA,"ICN00035603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2390","2021-02-08 12:45:45-03","UFRGS","ICN","063863","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal","Smith, LB",NA,NA,"Lanna, JP","1281","1966","09","29","Brasil","RJ","Guanabara","Jardim Zoológico",NA,NA,NA,"Arbusto lenhoso, quebradiço, 4-5m alt., folhas verde-escuras luzidias na face superior e glauco-foscas na interior.; Planta de meia sombra.",NA,NA,"América do Sul",NA,NA,"ICN00035606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2391","2021-02-08 12:45:45-03","UFRGS","ICN","157839","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","argenteum","Solanum argenteum","Dunal","Mattos, WH",NA,NA,"Mattos, WH","7","2005","12","16","Brasil","PR","Londrina","Faz. Santa Catarina","-51.233333","-23.383333",NA,"Doação do Herbário FUEL; árvore, indiv. N° 661",NA,NA,"América do Sul",NA,NA,"ICN00035605",NA,NA,NA,NA,NA,"-51.233333","-23.383333",NA,NA,NA,NA,NA
"2392","2021-02-08 12:46:01-03","UFRGS","ICN","185453","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","Mentz, LA","1998","07","Yamamoto, K; Vieira, AOS","26213","1992","05","02","Brasil","RJ","Magé","Subida para o pico Dedo de Deus","-43.040599822998","-22.6527996063232","20531","Doação FUEL 9730; Árvore 4m altura, flores brancas, anteras amarelas, frutos maturos verdes","auto","09","América do Sul",NA,NA,"ICN00038219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2393","2021-02-08 12:46:01-03","UFRGS","ICN","063878","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","de Carvalho, LF","1982",NA,"Araujo, D","4012","1980","09","23","Brasil","RJ","Silva Jardim","Reserva Biológica Nacional Poço das Antas","-42.3917007446289","-22.6508007049561","29995","Arbusto, 4m, flores brancas, frutos imaturos; Beira de estrada","auto",NA,"América do Sul",NA,NA,"ICN00038225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2394","2021-02-08 12:46:01-03","UFRGS","ICN","069731","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","Sobral, M","1987",NA,"Sobral, M; Silva, LAM; Chautems, A","5547","1987","03",NA,"Brasil","BA","Ilhéus",NA,"-39.0494003295898","-14.7889003753662","61245","Arvoreta, 6-8m, flores brancas, frutos imaturos; Beira de mata","auto",NA,"América do Sul",NA,NA,"ICN00038217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2395","2021-02-08 12:46:01-03","UFRGS","ICN","169886","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","Mentz, LA","2001","05","Hatschbach, G; Hatschbach, G; Silva, JM","69072","1999","05","16","Brasil","ES","Alfredo Chaves","estrada de São Bento de Ucrania a Alfredo Chaves","-40.749698638916","-20.6350002288818","32447","Doação MBM; Arbusto 3m altura, flor alva, anteras amarelas.; Floresta atlântica, margem do rio.","auto","30","América do Sul",NA,NA,"ICN00038222",NA,NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA
"2396","2021-02-08 12:46:01-03","UFRGS","ICN","065093","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","Stehmann, JR","2006",NA,"Sobral, M","4032","1985","07",NA,"Brasil","ES","Linhares","Reserva Florestal Cia Vale do Rio Doce","-40.0722007751465","-19.3910999298096","48094","Duplicata CVRD; Arbusto de 3 metros de altura, flores brancas; Interior de mata","auto",NA,"América do Sul",NA,NA,"ICN00038221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2397","2021-02-08 12:46:01-03","UFRGS","ICN","195149","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,"2007","10","Wasum, R","4264","2007","10","03","Brasil","PR","São Mateus do Sul","Dois Irmãos.","-50.3828010559082","-25.8742008209229","31353","Doação Universidade de Caxias do Sul (UCS) 31847; Em orla de mata, no caminho.","auto","03","América do Sul",NA,NA,"ICN00038220",NA,NA,NA,"850","850",NA,NA,NA,NA,NA,NA,NA
"2398","2021-02-08 12:46:01-03","UFRGS","ICN","068606","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.",NA,NA,NA,"Vasconcellos, MB; Wieda, W; Neto, JV","s.n.","1981","06","19","Brasil","SP","Iguapé",NA,"-47.5499992370605","-24.7000007629395","55628","Árvore, 8m","auto",NA,"América do Sul",NA,NA,"ICN00038226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2399","2021-02-08 12:46:01-03","UFRGS","ICN","098692","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","Roem. & Schult.","Kirizawa, M","1992","04","Kirizawa, M; Lopes, EA; Sobral, M","2544","1991","11","05","Brasil","SP","Santo André","Reserva Biológica do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121","27258","Arvoreta, 3m; Mata de encosta","auto","16","América do Sul",NA,NA,"ICN00038223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
