"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"294","2019-06-05 11:54:00-03","F","FMNH-SEEDPLANTS","V0089092F","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","J. G. Graham","1998","7","31","South America","Peru",NA,NA,NA,"V0089092F","Spermatophyta",NA,NA,NA,"679","Ucayali","Purús","Cuenca del Río Purús. Río Curanja, cerca la comunidad nativa de Colombiana.","-71.1","-10.07","V0089092F_01","300","350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"295","2019-06-03 14:52:16-03","F","FMNH-SEEDPLANTS","V0089095F","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","J. G. Graham & J. Schunke V.","2000","2","21","South America","Peru",NA,NA,NA,"V0089095F","Spermatophyta",NA,NA,NA,"1019","Ucayali","Purús","Dist. Purús, Cuenca del Río Purús. Río Curanja, cerca la comunidad nativa de Colombiana.","-71.1","-10.07","V0089095F_01 V0089095F_02","300","350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"296","2019-06-05 11:55:09-03","F","FMNH-SEEDPLANTS","V0089097F","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","J. G. Graham & J. Schunke V.","2000","2","25","South America","Peru",NA,NA,NA,"V0089097F","Spermatophyta",NA,NA,NA,"1144","Ucayali","Purús","Cuenca del Río Purús. Río Curanja, cerca la comunidad nativa de Colombiana.","-71.1","-10.07","V0089097F_01 V0089097F_02","300","350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"297","2019-03-20 14:02:39-03","F","FMNH-SEEDPLANTS","V0386773F","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","I. Huamantupa","2011","8","3","South America","Peru",NA,NA,NA,"V0386773F","Spermatophyta",NA,NA,"RRC ID Flag","15228","Loreto",NA,"Datem del Marañón Province, Morona District. Valley between the eastern and western ridges of the Kampankis range, ~14 km south of the Peru-Ecuador border. Near Campsite #1 (Pongo Chinim) on Rapid Biological and Social Inventory #24.","-77.781983","-3.117089","V0386773F_01 V0386773F_02 V0386773F_03","520","520",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"15228",NA
"298","2020-07-23 12:17:51-03","CEPLAC","CEPEC","124322","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","V. C. Souza","2005","06","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. G. Jardim","30688","Bahia","ILHÉUS","Área do CEPEC. Quadra D.","-39.221944","-14.772222",NA,NA,NA,NA,NA,NA,NA,NA,"39W13'19","14S46'20",NA,"30/06/2005",NA,NA
"299","2020-07-23 12:17:51-03","CEPLAC","CEPEC","36852","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","G. L. Webster","1984","07","31",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cipó-de-barril",NA,NA,NA,NA,"G. L. Webster","25106","Bahia","ILHÉUS","A E de Itabuna.","-39.25","-14.783333",NA,NA,NA,NA,NA,NA,NA,NA,"39W15'0","14S47'0",NA,"30/12/1984",NA,NA
"300","2020-07-23 12:17:51-03","CEPLAC","CEPEC","39818","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","J. L. Hage","1995","11","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. L. Hage","2050","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/1986",NA,NA
"301","2020-07-23 12:17:51-03","CEPLAC","CEPEC","12687","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","T. S. dos Santos","1977","08","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. Furlan","3125","Bahia","ILHÉUS","Quadra I do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA
"302","2020-07-23 12:17:51-03","CEPLAC","CEPEC","7461","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","R. S. Pinheiro","1971","07","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. W. Nowicke","1510","Bahia","ILHÉUS","Rod. Fazenda Guanabara.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/04/2000",NA,NA
"303","2020-07-23 12:17:51-03","CEPLAC","CEPEC","44392","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","T. S. dos Santos","1988","12","14",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cipo-espiga",NA,NA,NA,NA,"T. S. dos Santos","4455","Bahia","ILHÉUS","Quadra I do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA
"304","2020-07-23 12:17:51-03","CEPLAC","CEPEC","24862","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","T. S. dos Santos","1981","09","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. Furlan","3658","Bahia","ILHÉUS","Quadra H do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"03/05/1984",NA,NA
"305","2020-07-23 12:17:51-03","CEPLAC","CEPEC","25484","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","J. L. Hage","1981","10","27",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cipó-espiga, Cipó-de-barril",NA,NA,NA,NA,"A. Furlan","1487","Bahia","ILHÉUS","Quadra I' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto",NA,NA,NA,"0*0'0","0*0'0",NA,"03/05/1984",NA,NA
"306","2019-12-20 18:46:49-03","UFSJ","HUFSJ","2533","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Lombardi, JA; Temponi, LG; Saka, MN; Coan, AI","2011","10","13",NA,"Brasil",NA,NA,"Liana, folhas canosas, pedúnculos e pedicelos rosados, frutos imaturos verdes.","HUFSJ002533",NA,NA,"(L.) H.Walter","Sobral, M","8778","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha do Poço Preto.","-54.388889","-25.708333",NA,NA,NA,NA,NA,"2011","10",NA,"-54.388889","-25.708333",NA,NA,NA,NA
"307","2019-07-02 15:56:19-03","UEM","HUEM","23242","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","L.M.Garcia","2010","11","07",NA,"Brasil",NA,NA,"liana; flores coloração bege; frutos imaturos coloração verde; interior da mata.","HUEM000009811",NA,NA,"(L.) H.Walter","L.M.Garcia","416","Paraná","Maringá","fazenda do CESUMAR","-51.866019","-23.339967","HUEM000009811","517","517",NA,NA,"2011",NA,NA,"-51.866019","-23.339967",NA,NA,NA,NA
"308","2021-03-10 11:38:52-03","UNILA","EVB","941","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Caxambu, M.G.; Siqueira, E.L.; Chagas, A.","2015","10","16",NA,"Brasil",NA,NA,"Frutos imaturos verdes. Habitat: Floresta Estacional Semidecidual Aluvial Habito: Subarbusto ripário, heiófito, escandente","EVB000941",NA,NA,"(L.) H.Walter","Caxambu, M.G.","7029","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Parque Nacional do Iguaçu","-54.433056","-25.669722","EVB000941","182","182",NA,NA,"2015","11","04","54º25'59''W","25º40'11''S",NA,NA,NA,NA
"309","2021-03-10 11:38:52-03","UNILA","EVB","373","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Ponciano, J.","1980","02","27",NA,"Brasil",NA,NA,NA,"EVB000373",NA,NA,"(L.) H.Walter","Hatschbach, G.","466","Paraná","Foz do Iguaçu","Vila A'' de Itaipu'. Parque botânico.","-54.586111","-25.448889","EVB000373",NA,NA,NA,NA,NA,NA,NA,"54º35'10''W","25º26'56''S",NA,NA,NA,NA
"310","2021-03-10 11:38:52-03","UNILA","EVB","1712","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Lima, L.C.P.","2016","12","08",NA,"Brasil",NA,NA,"Fruto verde imaturo. Fruto vinho maduro.","EVB001712",NA,NA,"(L.) H.Walter","Lima, L.C.P.","816","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha das Bananeiras. Parque Nacional do Iguaçu","-54.425556","-25.653056","EVB001712","200","200",NA,NA,"2017","10","01","54º25'32''W","25º39'11''S",NA,NA,NA,NA
"311","2021-03-10 11:38:52-03","UNILA","EVB","1711","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Lima, L.C.P.","2017","02","13",NA,"Brasil",NA,NA,"Fruto vermelho alaranjado e verde. Cálice persistente no fruto.","EVB001711",NA,NA,"(L.) H.Walter","Lima, L.C.P.","866","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Margem do Rio São João. Trilha da ponte na estrada principal do rio São Jão. Parque Nacional do Iguaçu","-54.475556","-25.620833","EVB001711","194","194",NA,NA,"2018","02","26","54º28'32''W","25º37'15''S",NA,NA,NA,NA
"312","2010-04-22 14:53:27-03","UFAC","LABEV","2145",NA,"Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","F. A. Michelangeli",NA,NA,NA,NA,"Brazil",NA,NA,"HABITAT: River edge.",NA,NA,NA,NA,"P. Acevedo-Rodríguez","1394","Acre","Jordão","Rio Tarauaca, dowstream from Foz de Jordao. Trails on E bank of the river.","-71.917222","-9.0175",NA,"250","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Poaceae","Trichostigma","octandrum","Trichostigma octandrum","Daly, DC",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Cyperales","(L.)",NA,"8274","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Poaceae","Trichostigma","octandrum","Trichostigma octandrum","Ehringhaus, C",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"Cyperales","(L.)",NA,"340 ?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Poaceae","Trichostigma","octandrum","Trichostigma octandrum","Daly, DC",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Cyperales","(L.)",NA,"7736","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Poaceae","Trichostigma","octandrum","Trichostigma octandrum","Ehringhaus, C",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"Cyperales","(L.)",NA,"335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Poaceae","Trichostigma","octandrum","Trichostigma octandrum","Ehringhaus, C",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"Cyperales","(L.)",NA,"393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-01 15:07:48-03","UnB","UB","156520","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Hatschbach, G; Pelanda, P","1974","10","10","Southern America","Brasil",NA,NA,"Trepadeira flor alva.; Mata pluvial",NA,"Dicotyledoneae",NA,"(L.) H. Walter","Hatschbach, G","35140","Paraná ","Catanduvas","Barra do Guarani","-53.1567001342773","-25.2031002044678",NA,NA,NA,"23657","auto","1974",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-08-20 20:38:25-03","UFSC","FLOR","28786","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Silva, J.M.; Soares, A. & Maschio, W.","1997","10","15",NA,"Brasil",NA,NA,"apoiante, flor roxaimaturo","FLOR0028786",NA,"Caryophyllales","(L.) H.Walter","Hatschbach, G.","2102","Paraná","Cruzeiro do Iguaçu","Fazenda Rotavo.","-53.127799987793","-25.6156005859375",NA,"315","315","12520","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-08-20 20:38:25-03","UFSC","FLOR","6686","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Smith, L.B.; Reitz, R.","1964","10","16",NA,"Brasil",NA,NA,NA,"FLOR0006686",NA,"Caryophyllales","(L.) H.Walter","Santos; Flaster","12615","Santa Catarina","Mondaí",NA,"-53.4019012451172","-27.1028003692627",NA,"235","235","15861","auto","1967",NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-01-31 10:39:18-03","IFAM","EAFM","6591","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Kinupp, V.F.","2012","03","28",NA,"Brasil",NA,NA,"; DESC: Escandente; botões florais e flores creme-esverdeadas; frutos maduro vinho; eixo da inflorescência bordô.",NA,NA,NA,"(L.) H.Walter","Kinupp, V.F.","4610","Amazonas","Manaus","UFAM, Próximo ao PIATAM; na borda-da-mata.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"138090","auto","2012","03","28",NA,NA,NA,NA,NA,NA
"322","2017-09-11 17:12:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Phytolaccaceae","Rivina","octandra","Rivina octandra","Poeppig, EF",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"L.",NA,"s.n.",NA,NA,"Habitat in prov. Para",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2017-09-11 17:12:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Phytolaccaceae","Rivina","octandra","Rivina octandra","Burchell, WJ",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"L.",NA,"7608","Goiás",NA,"Ribeirão de S. Joao to Ribeirao da Vendinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-02-08 12:44:40-03","UFRGS","ICN","120379","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Sobral, M; et al.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Região de mata estacional semidecídua. Trepadeira; beira de mata; frutos negros.",NA,"Dicotyledon",NA,"(L.) Walp.",NA,"6550","PR","Foz do Iguaçu","Parque Nacional do Iguaçú","-54.5881004333496","-25.5478000640869",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-09-10 10:18:31-03","IBt","SP","258317","S","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Tur, NM","1992","02","21","Southern America","Argentina",NA,NA,NA,NA,NA,NA,"(L.) H.Walter",NA,"2035","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-04-15 17:20:35-03","IBt","SP","251548","S","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Santos, TS","1977","08","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) H.Walter",NA,"3125","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-09-24 08:25:29-03","IBt","SP","329284","S","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Silva, JM","1997","10","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) H.Walter",NA,"2102","Paraná","Cruzeiro do Iguaçu",NA,"-53.127799987793","-25.6156005859375",NA,NA,NA,"12520","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
