"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","typeStatus","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","595003","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","W. Ganev","2881","1994","01","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=493350' target='other'> <mi>dwc_moreinfo</mi></a>","NY00595003","Magnoliophyta","Fabales","DC.","Bahia","Riacho da Pedra de Amolar","930",NA,NA,"G. P. Lewis","Rio de Contas","-41.77","-13.38","930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","391298","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","A. G. Fernandes",NA,"1981","02","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=493367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391298","Magnoliophyta","Fabales","DC.","Ceará","Sitio Santo Antônio",NA,NA,NA,NA,"Meruoca","-40.455","-3.5419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00917906","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","H. S. Irwin","7181","1964","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994355' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917906","Magnoliophyta","Fabales","DC.","Goiás","Ca. 37 km. S. of Caiapônia on road to Jataí. Serra do Caiapó.","800",NA,"NY00917906_01",NA,"Caiapônia","-51.82","-17.23","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1188539","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","A. R. S. de Oliveira","607","1995","06","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=701631' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188539","Magnoliophyta","Fabales","DC.","Acre","Riozinho do Andirá, colocaçao Curitiba.",NA,NA,NA,"M. de L. Rico-Arce","Sena Madureira","-68.1481","-9.7292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1098732","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","G. T. Prance","8901","1968","11","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1288872' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098732","Magnoliophyta","Fabales","DC.","Rondônia","Vicinity of Sao Lorenço mines",NA,NA,"NY01098732_01","H. S. Irwin",NA,"-65.1","-9.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00917940","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","N. A. Rosa","2507","1978","07","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994420' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917940","Magnoliophyta","Fabales","DC.","Maranhão","Margens da estrada de S. Joao, arredores de S. Bento",NA,NA,"NY00917940_01","A. S. L. da Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1098724","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","M. G. A. Lobo","154",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1288879' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098724","Magnoliophyta","Fabales","DC.","Pará",NA,NA,NA,"NY01098724_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00917854","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","H. S. Irwin","8701","1965","09","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994146' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917854","Magnoliophyta","Fabales","DC.","Distrito Federal","Universidade de Brasília","975",NA,"NY00917854_01",NA,"Brasília","-47.875","-15.758","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1183842","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","D. C. Zappi","1233","2008","02","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1454059' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183842","Magnoliophyta","Fabales","DC.","Mato Grosso","Parque Estadual Cristalino. Base do afloramento a sudeste da pousada.","261",NA,"NY01183842_01","G. P. Lewis","Novo Mundo","-55.8295","-9.459533","261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","632347","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","E. M. Francisco",NA,"2000","05","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=493342' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632347","Magnoliophyta","Fabales","DC.","Paraná","Arapongas. Fazenda Santa Cecília",NA,NA,"NY00632347_01","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1098730","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","C. A. Cid Ferreira","4714","1984","06","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1288874' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098730","Magnoliophyta","Fabales","DC.","Rondônia","BR 364, rodovia Cuiabá-Porto velho, km 234, ao Norte da cidade, morro da Torre da EMBRATEL",NA,NA,"NY01098730_01","A. Sérgio","Cacoal","-62.03","-11.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","391296","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","R. P. Belém","2880","1966","11","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=493384' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391296","Magnoliophyta","Fabales","DC.","Bahia","Itapebí. Plantaçao de cacau",NA,NA,NA,NA,"Itapebi","-39.5339","-15.9508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00917926","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","H. S. Irwin","25072","1970","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994351' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917926","Magnoliophyta","Fabales","DC.","Goiás","Contraforte Central, ca. 24 km N.E. of Catalão","875",NA,"NY00917926_01",NA,"Catalão","-47.78961","-18.01337","875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00917863","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","M. G. da Silva","3301","1977","07","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994226' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917863","Magnoliophyta","Fabales","DC.","Mato Grosso","Rio Juruena, estrada para Aripuana, km 6",NA,NA,"NY00917863_01","A. S. L. da Silva",NA,"-58.2802176","-9.8672663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01098729","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","M. H. Nee","34516","1987","03","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1281931' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098729","Magnoliophyta","Fabales","DC.","Rondônia","9.5 km. E of Forte Principe da Beira. (Between road from Costa Marques to Forte Principe da Beira and Rio Guapore.)","150",NA,"NY01098729_01","R. C. Barneby","Costa Marques","-64.333333","-12.433333","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1098731","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","J. M. Pires","9964","1965","06","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1288873' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098731","Magnoliophyta","Fabales","DC.","Rondônia","Rio Jamari. Cachoeira de Sta. Cruz.",NA,NA,"NY01098731_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00917910","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","W. R. Anderson","7783","1973","03","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917910","Magnoliophyta","Fabales","DC.","Goiás","3 km by road S of São João da Aliança. Serra Geral do Paraná.","1040",NA,"NY00917910_01",NA,"São João d'Aliança","-47.5","-14.73","1040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00917890","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","W. W. Thomas","3994","1985","09","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994260' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917890","Magnoliophyta","Fabales","DC.","Mato Grosso","59.5 km W of Rio Teles Pires on rd to Pôrto Gaúchos (MT220)",NA,NA,"NY00917890_01",NA,"Pôrto dos Gaúchos","-56.28","-11.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00917932","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","B. A. Krukoff","2066","1933","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994361' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917932","Magnoliophyta","Fabales","DC.","Goiás","Near Garancho. Along the upper Rio Tocantins",NA,NA,"NY00917932_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","391280","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","G. G. Hatschbach","21532","1969","05","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=493399' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391280","Magnoliophyta","Fabales","DC.","Paraná","Rio Ivai, Barra Rio Claro",NA,NA,"NY00391280_01",NA,"Terra Boa","-52.4442","-23.7683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00917895","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","G. G. Hatschbach","66181","1997","03","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994294' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917895","Magnoliophyta","Fabales","DC.","Minas Gerais","Beltrao, Rio das Velhas",NA,NA,"NY00917895_01",NA,"Corinto","-44.4564","-18.3808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","652597","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","C. Figueiredo","1124","1996","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=493387' target='other'> <mi>dwc_moreinfo</mi></a>","NY00652597","Magnoliophyta","Fabales","DC.","Acre","Riozinho do Andirá. Descida da margen direita.",NA,NA,"NY00652597_01","M. de L. Rico-Arce","Bujari","-72.7","-9.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01098723","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","J. J. Strudwick","4164","1981","08","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1281929' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098723","Magnoliophyta","Fabales","DC.","Pará","Sete Varas airstrip on Rio Curua",NA,NA,"NY01098723_01","R. C. Barneby",NA,"-55.1657197","-0.2209974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00917908","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","I. Mendes","63","1984","02","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994363' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917908","Magnoliophyta","Fabales","DC.","Goiás","Margem direita do Rio Praim ou Paraim",NA,NA,"NY00917908_01",NA,"Formosa","-47.3342","-15.5372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1098706","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","B. A. Krukoff","6730",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1288899' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098706","Magnoliophyta","Fabales","DC.","Amazonas",NA,NA,NA,"NY01098706_01 NY01098706_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00917915","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","G. Eiten","10494","1970","02","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994413' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917915","Magnoliophyta","Fabales","DC.","Maranhão","Ilha de Balsas region between the Balsas and Parnaíba Rivers. Ca. 40 km south of Loreto. At Barra Verde. Along the creek, Riacho da Picada","300",NA,"NY00917915_01","A. S. L. da Silva","Loreto","-45.1","-7.4","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00917913","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","E. T. Neto","2041","1996","06","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994395' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917913","Magnoliophyta","Fabales","DC.","Minas Gerais","Nova Ponte",NA,NA,"NY00917913_01",NA,"Nova Ponte","-47.6744","-19.1528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00917914","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","J. S. Blanchet","3708","1843",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994400' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917914","Magnoliophyta","Fabales","DC.","Bahia","Acaná?",NA,NA,"NY00917914_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","391268","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","A. F. M. Glaziou",NA,"1881","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=493381' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391268","Magnoliophyta","Fabales","DC.","Rio de Janeiro","Corcovado",NA,NA,"NY00391268_01",NA,"Rio de Janeiro","-43.212076","-22.951842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","391282","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","J. G. Kuhlmann","52250","1943","08","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=493400' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391282","Magnoliophyta","Fabales","DC.","Paraná","Parque Nacional do Iguassú [Iguaçú] Sede Paraná",NA,NA,"NY00391282_01",NA,"Foz do Iguaçu","-54.5881","-25.5481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","391304","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","G. Eiten","10854","1970","03","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=493365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391304","Magnoliophyta","Fabales","DC.","Pernambuco","13.8km NW of Araripina","670",NA,"NY00391304_01",NA,"Araripina","-40.72","-7.47","670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00917885","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","E. P. Heringer","801","1979","01","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994175' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917885","Magnoliophyta","Fabales","DC.","Mato Grosso do Sul","Próximo á reserva indígena de Caiua",NA,NA,"NY00917885_01",NA,"Dourados","-54.8056","-22.2211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","391260","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","L. A. Mattos Silva","703","1979","10","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=493379' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391260","Magnoliophyta","Fabales","DC.","Bahia","Estrada do Campino, 2km ao N de Prado.",NA,NA,"NY00391260_01",NA,"Prado","-39.23","-17.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","391290","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","R. M. Harley","21704","1980","04","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=493348' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391290","Magnoliophyta","Fabales","DC.","Bahia","Chapadao Ociental da Bahia. Valley of the Rio Formoso, ca. 40km SE of Correntina. F3","600",NA,"NY00391290_01","G. P. Lewis",NA,"-44.42","-13.67","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01098733","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","W. W. Thomas","5202","1986","06","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1281932' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098733","Magnoliophyta","Fabales","DC.","Rondônia","Represa Samuel: outcrop and surrounding forest near S and of E dike road.",NA,NA,"NY01098733_01","R. C. Barneby","Porto Velho","-63.25","-9.066667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","870315","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","L. Buscalioni","2547","1899","06","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1019702' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870315","Magnoliophyta","Fabales","DC.","Pará","Rio Tocantins; nel Tauiry Grande presso il Rebojo do Louranção.",NA,NA,"NY00870315_01","M. de L. Rico-Arce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00917884","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","J. H. Kirkbride Jr.","3130","1980","01","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994170' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917884","Magnoliophyta","Fabales","DC.","Distrito Federal","Perto da estrada próximo á estaçao de tratamento de esgotamento, L4, Brasília",NA,NA,"NY00917884_01",NA,"Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","391281","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","U. Pastore","40","1986","03","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=493358' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391281","Magnoliophyta","Fabales","DC.","Paraná","Ao sul de Sao Silvestre. Folha SF.22-Y-C. Ponto 11",NA,NA,"NY00391281_01","R. M. Klein","Cruzeiro do Oeste","-53.07","-23.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","00917870","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla","C. D.","s.n.","1990","02",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994282' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917870","Magnoliophyta","Fabales","DC.","Mato Grosso","Divisa com PA",NA,NA,"NY00917870_01","R. C. Barneby","Vila Rica","-51.1164","-10.0119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
