"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","previousCatalogNumber","fieldNumber","individualCount","sex"
"2044","2020-09-12 05:00:02-03","US","US","2965166","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","5008","1980","6","4","South America - Neotropics","Brazil","Brasilia DF, Bacia do Rio Sao Bartolomeu",NA,NA,"US02273674","US02273674_01",NA,NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2045","2020-09-12 05:00:02-03","US","US","1234768","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"W. Rejse","105","1891",NA,NA,"South America - Neotropics","Venezuela","Nagua, in savannis",NA,NA,"US02273621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2046","2020-09-12 05:00:02-03","US","US","3261194","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. L. Zarucchi & C. E. Barbosa","3703","1985","3","13","South America - Neotropics","Colombia","Parque Nacional Natural El Tuparro, La Linea Roja, just south of Rio Tomo",NA,NA,"US02273555","US02273555_01",NA,NA,"Vichada","-68.53","5.53","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2047","2020-09-12 05:00:02-03","US","US","1800753","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. F. Pittier","14307","1940","3","22","South America - Neotropics","Venezuela","Sabanas de Guaraguara near Santonie [interpreted]",NA,NA,"US02273590",NA,NA,NA,"Anzoategui",NA,NA,"260",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2048","2020-09-12 05:00:02-03","US","US","3468760","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"L. Delgado","45","1987","10",NA,"South America - Neotropics","Venezuela","Mun. Raul Leoni, Cerro la Vergareña - Laguna alta",NA,NA,"US00836773",NA,NA,NA,"Bolívar","-63.26","7.35","340",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2049","2020-09-12 05:00:02-03","US","US","2937935","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"E. P. Heringer, J. E. de Paula, R. C. Mendonça & A. E. Heringer Salles","1432","1979","5","23","South America - Neotropics","Brazil","Brasilia DF, Area de inundacao da Baragem Soa Bartolomeu, local da contrucao do Paredao",NA,NA,"US02273675","US02273675_01",NA,NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2050","2020-09-12 05:00:02-03","US","US","3502852","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"A. M. Carvalho, S. C. Sant'Ana, J. G. Járdim, J. Delabie & et al.","4341","1993","10","5","South America - Neotropics","Brazil","Municipio de Santa Luzia do Itanhi. Crasto. Ca. 2 Km na estrada Crasto Para sta. Luziado Itanhi. Mata Costeira, restinga arborea intercalada com Coqueiral, varzea e campos Umidos",NA,NA,"US02273639","US02273639_01",NA,NA,"Sergipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2051","2020-09-12 05:00:02-03","US","US","2800014","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"T. B. Croat","21358","1973","2","8","South America - Neotropics","Venezuela","Parque National de Henry Pittier: Paraiso trail to pico perquito along road summit",NA,NA,"US02273577",NA,NA,NA,"Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2052","2020-09-12 05:00:02-03","US","US","2854776","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"A. Eupunino","303","1972","11","8","South America - Neotropics","Brazil","Km. 14 da Rod. Porto Segura/Eunapolis. Capoeira",NA,NA,"US02273629","US02273629_01",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2053","2020-09-12 05:00:02-03","US","US","2854777","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"L. A. Mattos Silva","31","1975","10","14","South America - Neotropics","Brazil","Ubaira, fazenda Barra do Palmeira, km 6 da Rod. Ubaira/Jiquirica, Pastario em solo umido",NA,NA,"US02273627","US02273627_01",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2054","2020-09-12 05:00:02-03","US","US","1519422","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. Myers","1590","1931","1","2","South America - Neotropics","Venezuela","Near Calabozo, Guarico",NA,NA,"US02273608","US02273608_01",NA,NA,"Guarico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2055","2020-09-12 05:00:02-03","US","US","1484252","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"L. Riedel","1102","1827","8",NA,"South America - Neotropics","Brazil","Cuyaba",NA,NA,"US02273651","US02273651_01",NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2056","2020-09-12 05:00:02-03","US","US","2929518","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. M. Pires & M. R. dos Santos","16490",NA,NA,NA,"South America - Neotropics","Brazil","Madeira",NA,NA,"US02273646","US02273646_01",NA,NA,"Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2057","2020-09-12 05:00:02-03","US","US","3225869","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. H. Kirkbride","4375","1981","8","24","South America - Neotropics","Brazil","Cerrado s.s., Ao Sul da cabeca dp Corrego Palmeiras",NA,NA,"US02273669","US02273669_01",NA,NA,"Distrito Federal","-47.65","-16.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2058","2020-09-12 05:00:02-03","US","US","2883547","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. Leitao Filho & F. Martins","5963","1977","9","18","South America - Neotropics","Brazil","Municipio de Alpinopolis, campo rupestre proximo a barragem de Furnas",NA,NA,"US02273653","US02273653_01",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2059","2020-09-12 05:00:02-03","US","US","2055415","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"E. Hassler","10534","1907","7",NA,"South America","Paraguay","In altaplanitie et declivibus <<Sierra de Amambay>>",NA,NA,"US02273566",NA,NA,NA,"Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2060","2020-09-12 05:00:02-03","US","US","1364538","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"A. Regnell","III 471","1848","7",NA,"South America - Neotropics","Brazil","Prov. Minas Gerais, Uberaoa",NA,NA,"US02273663","US02273663_01",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2061","2020-09-12 05:00:02-03","US","US","2321900","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"A. H. Alston","5657",NA,NA,NA,"South America - Neotropics","Venezuela","Between Valencia and Yuma",NA,NA,"US02273622",NA,NA,NA,"Carabobo",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2062","2020-09-12 05:00:02-03","US","US","601497","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. F. Pittier","5790a","1913","1",NA,"South America - Neotropics","Venezuela","La Trinidad de Maracay",NA,NA,"US02273614",NA,NA,NA,"Aragua",NA,NA,"440",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2063","2020-09-12 05:00:02-03","US","US","2140455","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"E. L. Little Jr.","8067","1944","6","17","South America - Neotropics","Colombia","E. of San Antonio Fortalecillas. Trip by mule from El Cedral to San Antonio, Cordillera Oriental",NA,NA,"US02273558",NA,NA,NA,"Huila",NA,NA,"1128",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2064","2020-09-12 05:00:02-03","US","US","1194705","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. F. Pittier","11396","1924","1","20","South America - Neotropics","Venezuela","Near Maracay",NA,NA,"US02273579",NA,NA,NA,"Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2065","2020-09-12 05:00:02-03","US","US","2266185","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"G. Javier","3","1955","1","20","South America - Neotropics","Colombia","Corregimiento de Cravo Norte; region de Cano Rico",NA,NA,"US02273564","US02273564_01",NA,NA,"Arauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2066","2020-09-12 05:00:02-03","US","US","3225892","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. H. Kirkbride","4310","1981","3","24","South America - Neotropics","Brazil","Distrito Federal, Corrego Grota d'Agua",NA,NA,"US02273673","US02273673_01",NA,NA,"Distrito Federal","47.68","-15.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2067","2020-09-12 05:00:02-03","US","US","2368431","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"W. A. Rodrigues","6797",NA,NA,NA,"South America - Neotropics","Brazil","Rio Branco, caminho da floresta-igarape de Guariba",NA,NA,"US02273598","US02273598_01",NA,NA,"Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2068","2020-09-12 05:00:02-03","US","US","1194706","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. F. Pittier","11396","1924","1","20","South America - Neotropics","Venezuela","Savannas, Rio Limon valley, near Meracay",NA,NA,"US02273591","US02273591_01",NA,NA,"Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2069","2020-09-12 05:00:02-03","US","US","2775435","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"E. P. Heringer","14695","1975","4","5","South America - Neotropics","Brazil","Brasilia DF, Cerrado seco, sujeito ao fogo, Distrito Federal",NA,NA,"US02273676","US02273676_01",NA,NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2070","2020-09-12 05:00:02-03","US","US","3017266","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"O. Huber","5742","1980","11","4","South America - Neotropics","Venezuela","Rincones de Chacorro, 30 km N of Puerto Ayacucho, 5 km NE of Galipero",NA,NA,"US00838474",NA,NA,"Huber, O.","Amazonas","-67.33","5.8","80",NA,"Atures",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2071","2020-09-12 05:00:02-03","US","US","1471775","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"E. G. Holt & W. Gehriger","42","1929","11","4","South America - Neotropics","Venezuela","Soledad",NA,NA,"US02273611",NA,NA,NA,"Anzoategui",NA,NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2072","2020-09-12 05:00:02-03","US","US","1740907","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. García Barriga","5120","1937","1",NA,"South America - Neotropics","Colombia","Jahamos del Funa [interpreted]",NA,NA,"US02273565","US02273565_01",NA,NA,"Meta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2073","2020-09-12 05:00:02-03","US","US","1673838","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"ex herb. Musei Hist. Natur. Vindob.","1662",NA,NA,NA,"South America - Neotropics","Brazil","Crixas",NA,NA,"US02273664","US02273664_01",NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2074","2020-09-12 05:00:02-03","US","US","3017369","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"G. S. Bunting","6092","1978","1","8","South America - Neotropics","Venezuela","Dtto. Perija: Carretera Maracaibo-Machiques, en km 24 al SO de La Villa del Rosario, en chaparral",NA,NA,"US02273584",NA,NA,NA,"Zulia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2075","2020-09-12 05:00:02-03","US","US","3322452","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"A. .R. A. Görts-van Rijn, J. Brandbyge, J.-J. de Granville, O. Poncy & et al.","270","1992","11","17","South America - Neotropics","Guyana","Granitic outcrop Mt. Tawatawun near Dadanawa Ranch, S. Rupununi savanna",NA,NA,"US02273556",NA,NA,NA,NA,NA,NA,"100","250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2076","2020-09-12 05:00:02-03","US","US","2864575","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"S. A. Mori, T. S. Santos & C. B. Thompson","10939",NA,NA,NA,"South America - Neotropics","Brazil","Municipios de Sta. Cruz de Cabralia e Porto Seguro. Entre os kms 45-56 da Rod. Eunaplois/Porto Seguro (BR-367). Folha SE-24 (16-39c)",NA,NA,"US02273625","US02273625_01",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2077","2020-09-12 05:00:02-03","US","US","1797073","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. Cuatracasas","7852","1939","11","24","South America - Neotropics","Colombia","La Serrania entre los rios Ariari y Meta: Abras de Chafurray",NA,NA,"US02273561","US02273561_01",NA,NA,"Meta",NA,NA,"280",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2078","2020-09-12 05:00:02-03","US","US","2753039","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","28553","1970","3","28","South America - Neotropics","Brazil","Serra do Espinhaco, ca. 7 km N. of Sao Joao da Chapada, road to Inhai",NA,NA,"US02273657","US02273657_01",NA,NA,"Minas Gerais",NA,NA,"1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2079","2020-09-12 05:00:02-03","US","US","1234771","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"W. Rejse","108","1891",NA,NA,"South America - Neotropics","Venezuela","Savanner ued Valencia (nagua nagua)",NA,NA,"US02273588","US02273588_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2080","2020-09-12 05:00:02-03","US","US","1800127","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Ll. Williams","12649","1940","3","19","South America - Neotropics","Venezuela","En la sabana de La Ceiba, Medio Paragua",NA,NA,"US02273609",NA,NA,NA,NA,NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2081","2020-09-12 05:00:02-03","US","US","2965165","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","6580","1981","3","25","South America - Neotropics","Brazil","Brasilia DF, Bacia do Rio Sao Bartolomeu",NA,NA,"US02273672","US02273672_01",NA,NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2082","2020-09-12 05:00:02-03","US","US","3025632","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"G. S. Bunting & L. Alfonzo G.","7061","1979","2","22","South America - Neotropics","Venezuela","Dtto. Bolivar: carretera entre Sabana de La Plata y El Consejo, en km 1 al NE del desvio desde la carretera Lara-Zuila, en chaparral sabanaero",NA,NA,"US02273586",NA,NA,NA,"Zulia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2083","2020-09-12 05:00:02-03","US","US","2753040","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"W. Anderson, M. Stieber & J. H. Kirkbride","36763","1972","3","7","South America - Neotropics","Brazil","Espigao Mestre, Espigao Mestre, ca. 100 km WSW of Barreiras",NA,NA,"US02273631","US02273631_01",NA,NA,"Bahia",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2084","2020-09-12 05:00:02-03","US","US","3470256","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. D. Clarke, S. Adkins & C. Bernard","2140","1996","7","7","South America - Neotropics","Guyana","Dadanawa Ranch, near compound; Nantun Bush Island, 0.5 km W of Rupununi R.",NA,NA,"US00800166","US00800166_01",NA,"Lewis, G. P.","U. Takutu-U. Essequibo","-59.535","2.81111","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2085","2020-09-12 05:00:02-03","US","US","601439","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"ex herb. Vargas","s.n.",NA,NA,NA,"South America - Neotropics","Venezuela","Caracas",NA,NA,"US02273612","US02273612_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2086","2020-09-12 05:00:02-03","US","US","2643065","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. S. Irwin, R. Souza, R. Reis dos Santos & J. W. Grear","17245","1966","6","16","South America - Neotropics","Brazil","Drainage of the upper Rio Araguaia, summit Serra Azul, ca. 75 km. S of Xavantina",NA,NA,"US02273648","US02273648_01",NA,NA,"Mato Grosso",NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2087","2020-09-12 05:00:02-03","US","US","1740593","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"E. Delgado","112","1938","1",NA,"South America - Neotropics","Venezuela","Cerros del Limon (Maracay)",NA,NA,"US02273592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2088","2020-09-12 05:00:02-03","US","US","2341444","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"R. L. Fróes","29903","1953","6","25","South America - Neotropics","Brazil","Conceicao de Araguaia; campos gerais terreno alto e seco",NA,NA,"US02273599","US02273599_01",NA,NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2089","2020-09-12 05:00:02-03","US","US","1797933","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"J. Cuatracasas","4253","1938","10","29","South America - Neotropics","Colombia","Los Llanos, Rio Meta; Matabubosa, Arauca",NA,NA,"US02273560",NA,NA,NA,"Meta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2090","2020-09-12 05:00:02-03","US","US","2854773","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"T. S. Santos","2089","1971","10","9","South America - Neotropics","Brazil","Regiao Cacaueira da Bahia, Ba. km 6 da rodovia Teixeira de Freitas/Alcobaca. Mata.",NA,NA,"US02273632","US02273632_01",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2091","2020-09-12 05:00:02-03","US","US","2621233","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"B. Maguire, J. M. Pires, C. K. Maguire & N. Silva","56254","1963","8","24","South America - Neotropics","Brazil","Belem-Brasilia-Acre Highways, Estados Para, Goias, Mato Grosso, Terr. Rondonia, frequent along margin of Rio Araguaia, 1-10 km west of Alto Araguaia, Mato Grosso. Brasilia-Acre Highway",NA,NA,"US02273649","US02273649_01",NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2092","2020-09-12 05:00:02-03","US","US","2621234","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"B. Maguire, J. M. Pires, C. K. Maguire & N. Silva","56254","1963","8","24","South America","Brazil","Belem-Brasilia-Acre Highways, Estados Para, Goias, Mato Grosso, Terr. Rondonia, frequent along margin of Rio Araguaia, 1-10 km west of Alto Araguaia, Mato Grosso. Brasilia-Acre Highway",NA,NA,"US02273650","US02273650_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2093","2020-09-12 05:00:02-03","US","US","2854775","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"R. S. Pinheiro","2001",NA,NA,NA,"South America - Neotropics","Brazil","Valenca, saida para a Rod. BR 101. Pastaria",NA,NA,"US02273630","US02273630_01",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"2094","2020-09-12 05:00:02-03","US","US","2742433","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"H. S. Irwin, R. M. Harley & G. L. Smith","31489","1971","3","4","South America - Neotropics","Brazil","Valley of the Rio das Ondas, Cerrado on brown sand, Espigao Mestre, near Barreiras airport, ca. 5 km NW. of Barreiras",NA,NA,"US02273634","US02273634_01",NA,NA,"Bahia",NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
