"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","locality","decimalLongitude","decimalLatitude","imagecode","stateProvince","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","eventTime","sex"
"2934","2020-10-26 09:32:10-03","UNEMAT","NX-FANEROGAMAS","839","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Marimon B.S., Lima H.S.; Neto J.P.","BS551","2000","08","07",NA,"Brasil",NA,NA,"Flores perfumadas. Comum.[HABITAT=Mata Ciliar]",NA,NA,NA,"Jacq.",NA,"Fazenda Tracajá. Margem do Rio das Mortes (praia).","-51.09","-13.07",NA,"Mato Grosso","Cocalinho","Marimon B.S.","220","220",NA,NA,NA,"-51.09","-13.07","2000","08",NA,NA,NA,NA,NA,NA,NA
"2935","2020-10-26 09:32:10-03","UNEMAT","NX-FANEROGAMAS","3618","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum",NA,"TD59","2002","09","04",NA,"Brasil",NA,NA,"Flores e frutos jovens.[HABITAT=Mata Ciliar]",NA,NA,NA,"Jacq.",NA,"Impuca do acampamento. Margem esquerda do Rio das Mortes. Terra da Maria Isabel.","-50.98","-12.33",NA,"Mato Grosso","Novo Santo Antônio","Marimon B.S.",NA,NA,NA,NA,NA,"-50.98","-12.33","2006","08",NA,NA,NA,NA,NA,NA,NA
"2936","2020-10-26 09:32:10-03","UNEMAT","NX-FANEROGAMAS","4734","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Marimon B.S., Lima H.S.; Franczak D.D.","BS753","2003","10","12",NA,"Brasil",NA,NA,"Ocasional. Casca solta placas finas.[HABITAT=Mata Ciliar Inundável]",NA,NA,NA,"Jacq.",NA,"Barreira amarela. Margem do Rio das Mortes.","-50.99","-12.45",NA,"Mato Grosso","Ribeirão Cascalheira","Marimon B.S.",NA,NA,NA,NA,NA,"-50.99","-12.45","2003","10",NA,NA,NA,NA,NA,NA,NA
"2937","2020-10-26 09:32:10-03","UNEMAT","NX-FANEROGAMAS","837","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum",NA,"1","2001","01","25",NA,"Brasil",NA,NA,"[HABITAT=Cerrado]",NA,NA,NA,"Jacq.",NA,"Estrada do Antártico, acesso à Ilha do Côco.","-52.353099822998","-14.6732997894287",NA,"Mato Grosso","Nova Xavantina","Leal N.R.T.",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2938","2020-10-26 09:32:10-03","UNEMAT","NX-FANEROGAMAS","840","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Lima E.S., Marimon B.S.","ES186","1997","08","22",NA,"Brasil",NA,NA,"Flores passando a creme-escuro quando fecundada.[HABITAT=Cerrado]",NA,NA,NA,"Jacq.",NA,"Rio Suiazinho.","-52.1996994018555","-12.5968999862671",NA,"Mato Grosso","Querência","Ratter J.A.",NA,NA,NA,"188860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2939","2021-02-08 12:39:18-03","UFRGS","ICN","088409","S","Plantae","Combretaceae","Combretum","cf. laxum","Combretum cf. laxum","Cid, CA; Ramos, J; Mota, CD; Rosas, N","2015","1980","09","04","América do Sul","Brasil",NA,NA,"Doação INPA; Cipó escandente, botões jovens esverdeados, flores com pétalas e estames brancos, aromáticas.; Mata de beira de rio, solo argiloso pedregoso.",NA,"Dicotyledon",NA,"Jacq.",NA,"Rio Paru do oeste, próximo do lugar Raimunda","-55.8661003112793","-1.76556003093719",NA,"PA","Oriximiná",NA,NA,NA,NA,"479450","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2940","2021-02-08 12:39:19-03","UFRGS","ICN","149383","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Hatschbach, G; Hatschbach, G; Silva, JM","73459","2002","08","16","América do Sul","Brasil",NA,NA,"Doação MBM.; Trepadeira lenhosa.; Margem do rio.",NA,"Dicotyledon",NA,"Jacq.",NA,"Rio das Velhas Porto dos Dourados","-44.5774993896484","-17.8866996765137",NA,"MG","Lassance","Stare, CA",NA,NA,NA,"55983","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2941","2020-09-17 10:40:38-03","UEPA","MFS","001403","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Bastos, M de N do","2535","2006","08","15",NA,"Brasil",NA,NA,"Cipó escandente, inflorescência com flores pequenas amarelas.","MFS001403",NA,NA,"Jacq.",NA,"Base da Petrolífera Geólogo Pedro de Moura. Mata ombrófila densa. Margem do rio Urucu.","-65.153333","-4.885833","MFS001403 MFS001403_e","Amazonas","Coari",NA,NA,NA,NA,NA,NA,"-65.153333","-4.885833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2942","2020-09-17 10:40:38-03","UEPA","MFS","000055","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Carreira, L.M.M.","2939","2011","01","11",NA,"Brasil",NA,NA,"Cipó escandente. Botões florais jovens esverdeados reunidos em panícula de espigas axilares.","MFS000055",NA,NA,"Jacq.",NA,NA,"-48.571944","-6.398783","MFS000055","Pará","São Geraldo do Araguaia",NA,NA,NA,NA,NA,NA,"-48.571944","-6.398783",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2943","2020-09-17 10:40:38-03","UEPA","MFS","006621","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Silva, CAS da","403","2016","05","30",NA,"Brasil",NA,NA,"Liana com inflorescência amarela.","MFS006621",NA,NA,"Jacq.",NA,"Comunidade Santa Rosa, Pacoval, Margem de rio, várzea, solo arenoso.","-50.622972","-1.903908","MFS006621 MFS006621_e","Pará","Portel","Silva, CAS da",NA,NA,NA,NA,NA,"-50.622972","-1.903908",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2944","2020-09-17 10:40:38-03","UEPA","MFS","000549","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Lucas, F.C.A.","20","2009","01","17",NA,"Brasil",NA,NA,"Liana. Botão esverdeado cálice amarelo e corola amarelo forte. Fruto imaturo verde.","MFS000549",NA,NA,"Jacq.",NA,"Rio Murucupi.","-48.62","-1.539083","MFS000549 MFS000549_e","Pará","Barcarena",NA,NA,NA,NA,NA,NA,"-48.62","-1.539083",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2945","2020-09-17 10:40:38-03","UEPA","MFS","009111","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Rocha, JML","s.n.","2019","09","09",NA,"Brasil",NA,NA,"Árvore, com cerca de 5 metros de altura com inflorescencias brancas.","MFS009111",NA,NA,"Jacq.",NA,"Av. Duque de Caxias","-49.266083","-8.245083","MFS009111 MFS009111_e","Pará","Conceição do Araguaia","Silva, CAS",NA,NA,NA,NA,NA,"-49.266083","-8.245083",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946","2020-09-17 10:02:17-03","UEPA","MFS","000607","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Oliveira, JCL de","408",NA,NA,NA,NA,"Brasil",NA,NA,NA,"MFS000607",NA,NA,"Jacq.",NA,"Campo Experimental da Embrapa Amazônia Oriental; Km 34 da rodovia PA-150; rio Ubá.","-48.765975","-1.887781","MFS000607 MFS000607_e","Pará","Moju","Cordeiro, MR",NA,NA,NA,NA,NA,"-48.765975","-1.887781","2003","10",NA,NA,NA,NA,NA,NA,NA
"2947","2020-09-17 10:40:38-03","UEPA","MFS","009162","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Silva, GC","s.n.","2019","01","20",NA,"Brasil",NA,NA,"Arbusto com aproximadamente 2m de altura. Material fértil com infrutescência, frutos verdes.","MFS009162",NA,NA,"Jacq.",NA,"Rio Xingu, comunidade Paratizão.","-52.012564","-2.885528","MFS009162 MFS009162_e","Pará","Vitória do Xingu","Silva, CAS",NA,NA,NA,NA,NA,"-52.012564","-2.885528",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2948","2020-09-17 10:02:17-03","UEPA","MFS","000502","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Santos, IS","12","2003","10","03",NA,"Brasil",NA,NA,NA,"MFS000502",NA,NA,"Jacq.",NA,"Rodovia Santarém-Cuiabá, Km 83","-54.992528","-3.027361","MFS000502 MFS000502_e","Pará","Belterra","Cordeiro, MR",NA,NA,NA,NA,NA,"-54.992528","-3.027361","2003","11",NA,NA,NA,NA,NA,NA,NA
"2949","2020-09-17 10:40:38-03","UEPA","MFS","001630","PreservedSpecimen","Plantae","Combretaceae","Combretum","rotundifolium","Combretum rotundifolium","Félix-da-Silva, MM","595","2009","12","20",NA,"Brasil",NA,NA,"Liana com inflorescências vermelhas e estames alaranjados.","MFS001630",NA,NA,"Rich.",NA,"Base de Operações Geólogo Pedro de Moura, Base de Operações Geólogo Pedro de Moura. Estrada do porto Evandro, porto Urucu, próximo a margem do rio Urucu. Solo areno-argiloso.","-65.343611","-4.870556","MFS001630 MFS001630_e","Amazonas","Coari","Sousa, JS",NA,NA,NA,NA,NA,"-65.343611","-4.870556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2950","2021-03-03 22:00:02-03","FLAS","FLAS","173743","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Angel Fernandez","3953",NA,NA,NA,NA,"Venezuela","Preserved herbarium specimen",NA,"[Minimal record, additional data is likely to be present on the sheet.]",NA,NA,NA,"Jacq.",NA,NA,NA,NA,NA,"Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2951","2020-08-31 16:54:59-03","UNESP-IS","HISA","11345","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","S. Y. Sawakuchi","88","2019","10","28",NA,"Brasil",NA,NA,"Ilha Solteira, trepadeira, inflorescência amarela, frutos imaturos verdes.",NA,NA,NA,"Jacq.",NA,"Ilha Fluvial, Ilha Solteira, Rio Paraná","-51.3725","-20.396944",NA,"São Paulo","Ilha Solteira",NA,NA,NA,NA,NA,NA,"51w22'21","20s23'49",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2952","2020-08-31 16:54:59-03","UNESP-IS","HISA","11344","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","S. Y. Sawakuchi","80","2019","08","26",NA,"Brasil",NA,NA,"Ilha Solteira, trepadeira, flores creme, botões ferrugíneos",NA,NA,NA,"Jacq.",NA,"Ilha Fluvial, Ilha Solteira, Rio Paraná","-51.3725","-20.396944",NA,"São Paulo","Ilha Solteira",NA,NA,NA,NA,NA,NA,"51w22'21","20s23'49",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953","2020-09-25 18:29:09-03","UFMT","CNMT","10398","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Giacoppini, D.R.; Almeida, G.; Iori, L.G.; Siqueira A.","1249","2020","08","03",NA,"Brasil",NA,NA,"Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010398","Angiosperma",NA,"Jacq.",NA,"Parque Estadual do Xingu. Margem do Rio Comandante Fontoura.","-52.269444","-9.686944",NA,"Mato Grosso","Santa Cruz do Xingu","Córdova, M.O.",NA,NA,NA,NA,NA,"52°16'10W","9°41'13S","2020","08","13",NA,NA,NA,NA,NA,NA
"2954","2020-04-30 16:06:33-03","UFMT","CNMT","8762","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Córdova, M.O.; Keffer, J.F.","620","2016","11","29",NA,"Brasil",NA,NA,"Frutos verde iamturo. Abundante.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT008762","Angiosperma",NA,"Jacq.",NA,"Rio Teles Pires. A 5 km NO da Balsa Atlântica. Área de Influência UHE Sinop.","-55.523333","-11.414722",NA,"Mato Grosso","Sinop","Córdova, M.O.","377","377",NA,NA,NA,"55°31'24W","11°24'53S","2017","11","29",NA,NA,NA,NA,NA,NA
"2955","2020-04-30 16:06:33-03","UFMT","CNMT","7951","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Córdova, M.O.","1084","2017","08","19",NA,"Brasil",NA,NA,"Inflorescência branca cheirosa. Abundante.Projeto de Ictiocoria UHE Sinop. Laboratorio Ictiologia Tropical, UFMT Sinop.","CNMT007951","Angiosperma",NA,"Jacq.",NA,"Rio Verde, a 4 km do encontro com o rio Teles Pires. Área de Influência UHE Sinop.","-55.739847","-11.736058",NA,"Mato Grosso","Sinop","Córdova, M.O.","308","308",NA,NA,NA,"55°44'23.45W","11°44'09.81S","2018","02","19",NA,NA,NA,NA,NA,NA
"2956","2020-05-20 18:18:27-03","UFMT","CNMT","9681","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Giacoppini, D.R.; Córdova, M.O.; Miranda, R.; Barreto, G.U.","339","2016","09",NA,NA,"Brasil",NA,NA,"Flores cremes brilhantes e cheirosasPPBio - Florística de Parcelas do PPBio.","CNMT009681","Angiosperma",NA,"Jacq.",NA,"Parque Estadual do Cristalino. Módulo V, PPBio. Estrada da Pousada do Cristalino.","-55.828864","-9.465914","CNMT009681","Mato Grosso","Novo Mundo","Córdova, M.O.","296","296",NA,NA,NA,"55°49'43.91W","9°27'57.29S","2018","09",NA,NA,NA,NA,NA,NA,NA
"2957","2020-09-25 18:29:09-03","UFMT","CNMT","10391","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Giacoppini, D.R.; Almeida, G.; Iori, L.G.; Siqueira A.","1242","2020","08","03",NA,"Brasil",NA,NA,"Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010391","Angiosperma",NA,"Jacq.",NA,"Parque Estadual do Xingu. Margem do Rio Comandante Fontoura.","-52.269722","-9.683889",NA,"Mato Grosso","Santa Cruz do Xingu","Córdova, M.O.",NA,NA,NA,NA,NA,"52°16'11W","9°41'02S","2020","08","10",NA,NA,NA,NA,NA,NA
"2958","2020-04-30 16:06:33-03","UFMT","CNMT","7952","S","Plantae","Combretaceae","Combretum","cf. laxum","Combretum cf. laxum","Córdova, M.O.","1073","2017","07","01",NA,"Brasil",NA,NA,"Inflorescência esverdeada. Pouco frequente.Projeto de Ictiocoria UHE Sinop. Laboratorio Ictiologia Tropical, UFMT Sinop.","CNMT007952","Angiosperma",NA,"Jacq.",NA,"Rio Verde, a 5 km do encontro com o rio Teles Pires. Área de Influência UHE Sinop.","-55.751619","-11.726125","CNMT007952_v02","Mato Grosso","Sinop","Córdova, M.O.","305","305",NA,NA,NA,"55°45'05.83W","11°43'34.05S","2018","02","01",NA,NA,NA,NA,NA,NA
"2959","2020-08-26 10:48:30-03","MCN-FZBRS","HAS","18363","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Schinini, A.","22647","1982","09",NA,NA,"Argentina",NA,NA,"Planta apoiante; com flores amareladas; cresce na margem do rio Paraná; em selva de inundação.","HAS0018363","Magnoliophyta",NA,"Jacq.",NA,NA,NA,NA,NA,"Corrientes","Dep. Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960","2021-04-05 12:31:56-03","UNIVASF","HVASF","2092","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Marcondes Oliveira","1852","2005","06","15","América do Sul","Brasil",NA,NA,"arbusto ± 2,0m alt.; flores alvas; frutos amarronzados. mofumbo","HVASF002092",NA,NA,"Jacq.",NA,"Cerradão. UTM: 169.550 e 9.497.488.","-41.9","-4.519763",NA,"Piauí","Capitão de Campos","Marcondes Oliveira","130","130",NA,NA,NA,"-41.900000","-4.519763","2008","11","20",NA,NA,NA,NA,NA,"U"
"2961","2021-04-05 12:31:56-03","UNIVASF","HVASF","2112","PreservedSpecimen","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Marcondes Oliveira","2213","2006","03","21","América do Sul","Brasil",NA,NA,"arbusto escandente; frutos esverdeados. Freqüente.","HVASF002112",NA,NA,"Jacq.",NA,"Junco, Mata do morro da Gata, Floresta Decidual Mista.","-42.766666","-5.173005",NA,"Piauí","Teresina","Marcondes Oliveira","72","72",NA,NA,NA,"-42.766666","-5.173005","2008","11","20",NA,NA,NA,NA,NA,"U"
"2962","2018-12-04 20:30:27-02","UNIR","RON","1050","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Lima, CBA","37","2010","03","11","Southern America","Brasil",NA,NA,"Cipó de 4m de altura com casca de aparência estriada. Folha de consistência cartácea. Flor com o cálice de coloração amarela e corola amarela com pilosidade. Fruto carnoso indeiscente de cor verde e sementes de cor verde com o arilo","RON00001050","Angiosperma","Myrtales","Jacq.",NA,"Coleta feita na margem esquerda do Rio Jaci-Paraná em frente à margem direita, parcela 38, setor 03.","-64.389167","-9.358056","RON00001050","Rondônia","Porto Velho","Marquete, NF da S",NA,NA,NA,NA,NA,"-64.389167","-9.358056","2013","03",NA,NA,NA,NA,NA,NA,NA
"2963","2018-12-04 20:30:27-02","UNIR","RON","694","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Pereira, MPN","316","2010","03","30","Southern America","Brasil",NA,NA,"Árvore 6m, casca com aparência rugosa, folhas cartáceas.","RON00000694","Angiosperma","Myrtales","Jacq.",NA,"Parcela 50, setor 03, margem direita, Rio Jatuarana, fora da parcela.","-64.418333","-9.393333","RON00000694","Rondônia","Porto Velho","Santos, JL",NA,NA,NA,NA,NA,"-64.418333","-9.393333","2011","04","09",NA,NA,NA,NA,NA,NA
"2964","2018-12-04 20:30:27-02","UNIR","RON","e1569","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","DRL","0451103-0","1997","03","11","Southern America","Brasil",NA,NA,"Folhas de cipó.","RON000e1569","Angiosperma","Myrtales","Jacq.",NA,NA,"-61.3227996826172","-11.8169002532959","RON000e1569","Rondônia","Primavera de Rondônia","Rosa, NA",NA,NA,NA,"31380","auto",NA,NA,"1997","06","17",NA,NA,NA,NA,NA,NA
"2965","2018-12-04 20:30:27-02","UNIR","RON","1078","S","Plantae","Combretaceae","Combretum","rotundifolium","Combretum rotundifolium","Reis. N.F.C.","14","2009","12","10","Southern America","Brasil",NA,NA,"Cipó. Casca lisa. Folhas membranáceas. frutos secos, cor avermelhada e indeiscentes. Sementes aladas e verdes. Sem amostra de madeira.","RON00001078","Angiosperma","Myrtales","Rich.",NA,"Desmatamento. Rio Madeira. Margem Direita. Solo Arenoso.","-63.967778","-8.8125","RON00001078","Rondônia","Porto Velho","Marquete, NF da S",NA,NA,NA,NA,NA,"-63.967778","-8.8125","2013","03",NA,NA,NA,NA,NA,NA,NA
"2966","2019-11-21 10:03:13-03","IBt","SP","232803","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Skog, L; et al.","7456","1986","11","18","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,"-53.933333","5.55",NA,"St. Laurent",NA,NA,"10","30",NA,NA,NA,"-53.933333","5.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2967","2019-11-21 10:03:13-03","IBt","SP","198959","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Forero, E; Jaramillo, R; Forero P, LE; Hernández, N","3917","1979","03","24",NA,"Colômbia",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"Hoya del Rio San Juan. Quebrada la Sierpe, afluente del rio San Juan, al frente de Palestina",NA,NA,NA,"Chocó","Palestina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2968","2020-11-26 09:59:47-03","IBt","SP","378245","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Calónico-Soto, J","23375","2002","05","08",NA,"México",NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,NA,NA,NA,"Chiapas","Ocosingo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969","2020-12-23 08:47:57-03","IBt","SP","425777","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Sperling, CR","6326","1982","06","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"Serra dos Carajás",NA,NA,NA,"Pará","Carajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2970","2019-11-21 10:03:13-03","IBt","SP","57632","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Kuhlmann, M; Jimbo, S","88","1959","08","22",NA,"Brasil",NA,NA,NA,"SP024230",NA,NA,"Jacq.",NA,"Rodovia Belém-Brasília, km 92",NA,NA,"SP024230","Pará",NA,"Félix da Silva, MM",NA,NA,NA,NA,NA,NA,NA,"2011","10","04",NA,NA,NA,NA,NA,NA
"2971","2019-11-21 10:03:13-03","IBt","SP","57837","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Kuhlmann, M; Jimbo, S","331","1959","09","30",NA,"Brasil",NA,NA,NA,"SP024234",NA,NA,"Jacq.",NA,"Rodovia Belém-Brasília, km 93",NA,NA,"SP024234","Pará",NA,"Félix da Silva, MM",NA,NA,NA,NA,NA,NA,NA,"2011","10","21",NA,NA,NA,NA,NA,NA
"2972","2020-09-24 08:24:26-03","IBt","SP","332480","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Sothers, CA","871","1996","05","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"Reserva Florestal Ducke","-60.0250015258789","-3.10193991661072",NA,"Amazonas","Manaus",NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2973","2020-09-10 10:17:50-03","IBt","SP","315260","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Kirkbride Jr, JH","3567","1980","07","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,"-47.9296989440918","-15.7797002792358",NA,"Distrito Federal","Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2974","2020-05-07 17:14:01-03","IBt","SP","258096","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Pereira, BAS","2113","1992","07","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"APA da Cafuringa","-47.9296989440918","-15.7797002792358",NA,"Distrito Federal","Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2975","2020-11-26 09:59:47-03","IBt","SP","374456","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Pirani, JR","3731","1996","04","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,"-44.2230987548828","-18.2968997955322",NA,"Minas Gerais","Santo Hipólito",NA,NA,NA,NA,"32313","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2976","2019-11-21 10:03:13-03","IBt","SP","201053","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Muniz, CFS","389","1982","03","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"Parque Nacional de Sete Quedas","-54.2557983398438","-24.0799999237061",NA,"Paraná","Guaíra",NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2977","2020-09-24 08:24:26-03","IBt","SP","330396","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Nee, M","34731","1987","04","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,"-65.3394012451172","-10.7827997207642",NA,"Rondônia","Guajará-Mirim",NA,NA,NA,NA,"205539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2978","2020-09-24 08:24:26-03","IBt","SP","321702","S","Plantae","Combretaceae","Combretum","laxum","Combretum laxum","Correa Gomes Jr, J","2335","1964","10","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,"-51.4799995422363","-20.8700008392334",NA,"São Paulo","Castilho",NA,NA,NA,NA,"37464","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979","2019-11-21 10:03:13-03","IBt","SP","225394","S","Plantae","Combretaceae","Combretum","rotundifolium","Combretum rotundifolium","Cordeiro, I; et al.","320","1985","07","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Rich.",NA,"Margem do rio Aracá","-63.5","-0.033333",NA,"Amazonas","Barcelos","Stace, CA",NA,NA,NA,NA,NA,"-63.5","-0.033333","1987",NA,NA,NA,NA,NA,NA,NA,NA
"2980","2014-01-20 15:10:58-02","UM","RECOLNAT_UM_MPU","MPU023638","PreservedSpecimen",NA,"Combretaceae","Combretum","bugi","Combretum bugi","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","ic",NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu023638' target='other'> <mi>dwc_moreinfo</mi></a>","MPU023638",NA,NA,"Cambess.",NA,"s.l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
