"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","class","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"292","2017-09-11 17:10:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia falcifolia","Nees",NA,NA,NA,NA,"Pohl, JBE","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Brasilia, loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"falcifolia",NA,NA,NA
"293","2017-09-11 17:10:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia falcifolia","Nees",NA,NA,NA,NA,"Tweedie, J","s.n.",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dryas, Napoea; HABITAT: Dryas, Napoea",NA,NA,NA,NA,NA,NA,"falcifolia",NA,NA,NA
"294","2017-09-11 17:10:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia falcifolia","Nees",NA,NA,NA,NA,"Pohl, JBE","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Brasilia, loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"falcifolia",NA,NA,NA
"295","2017-09-11 17:10:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia falcifolia","Nees",NA,NA,NA,NA,"Tweedie, J","s.n.",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dryas, Napoea; HABITAT: Dryas, Napoea",NA,NA,NA,NA,NA,NA,"falcifolia",NA,NA,NA
"296","2020-10-26 09:32:24-03","UNEMAT","NX-FANEROGAMAS","53729","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrader) Nees",NA,NA,NA,NA,NA,"25","2014","10","11","Brasil","Paraná","Apucarana","Unidade de Conservação Parque da Raposa: próximo a cerca entre a estrada e área cultivada.","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23979","auto",NA,NA,NA,NA,NA
"297","2021-02-08 12:42:54-03","UFRGS","ICN","186246","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Jarenkow, JA; Brack, P","2015","12","12","Silva, CR","CRS478","2015","12","12","Brasil","RS","General Câmara","Localidade de Cachoeirinha","-51.7602996826172","-29.9050006866455",NA,NA,"50","50","ICN00013858","ICN00013858 ICN00013858_1 ICN00013858_2",NA,"América do Sul",NA,NA,"Árvore de aprox. 5m. em borda de capão. Folhas falciformes. Botões florais.; floresta ribeirinha do Rio Jacuí, sob a ponte da RS 401.","Dicotyledon",NA,NA,"33939","auto",NA,NA,NA,NA,NA
"298","2021-02-08 12:42:54-03","UFRGS","ICN","045509","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Moraes, P",NA,NA,NA,"Pedersen, TM","9622","1970","01","23","Argentina","Corrientes","Concepción","Carambola",NA,NA,NA,NA,NA,NA,"ICN00013861","ICN00013861",NA,"América do Sul",NA,NA,"Doação Museum Botanicum Hauniense; Small tree with smooth bark; Woodland on low, moist ground","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-08 12:42:54-03","UFRGS","ICN","050769","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Moraes, P",NA,NA,NA,"Ahumada, O; Schinini, A; Tressens, SG","3367","1980","03","03","Argentina","Corrientes","Goya","Isla em Río Paraná frente a Pto. do Goya",NA,NA,NA,NA,NA,NA,"ICN00013860","ICN00013860",NA,"América do Sul",NA,NA,"Árvore 5-7m altura, flores brancas","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-02-08 12:42:54-03","UFRGS","ICN","177963","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Moraes, P",NA,NA,NA,"Molz, M","s.n.","2013","04","27","Brasil","RS","Quaraí","arroio Garupá, próximo à ponte","-56.421111","-30.121667","-56.421111","-30.121667","106","106","ICN00013859","ICN00013859 ICN00013859_1",NA,"América do Sul",NA,NA,"árvore, ca. 7 m altura, pétalas brancas; mata ciliar","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-02-08 12:42:54-03","UFRGS","ICN","199079","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Molz, M","2018","05","24","Molz, M; Nilson, A D","s.n.","2018","05","24","Brasil","RS","Rio Pardo","na foz do arroio Capivari, sobre o dique marginal do arroio.","-52.378101348877","-29.9897003173828",NA,NA,"14","14","ICN00035464",NA,NA,"América do Sul",NA,NA,"-29.97746, -52.27126; Doação HAS 95407; Árvore com 80 cm de PAP e 12 m de altura.","Dicotyledon",NA,NA,"46320","auto",NA,NA,NA,NA,NA
"302","2020-08-26 10:49:20-03","MCN-FZBRS","HAS","29048","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees e Mart.","Moraes, P.","2014","08","29","Carnevali, R.","5420","1982","05",NA,"Argentina","Corrientes","Ituzaingó","20 km leste de Ituzaingó",NA,NA,NA,NA,NA,NA,"HAS0029048",NA,NA,NA,NA,NA,"Selva marginal del Paraná","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-08-26 10:49:20-03","MCN-FZBRS","HAS","91560","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Molz, M.","2015","08","05","Molz, M.","s.n.","2015","07",NA,"Brasil","Rio Grande do Sul","Barra do Quaraí","Em uma floresta ciliar, em propriedade vizinha ao Parque do Espinilho","-57.526999","-30.196655","-57.526999","-30.196655","45","45","HAS0091560",NA,NA,NA,NA,NA,"Árvore inclinada com 7 m de altura; pétalas brancas, estames amarelo-esverdeados","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-08-26 10:49:20-03","MCN-FZBRS","HAS","95408","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Ness","Molz, M.","2018","05","24","Molz, M.; Nilson, A.D.","s.n.","2018","05",NA,"Brasil","Rio Grande do Sul","Rio Pardo","Na foz do arrio Capivari, sobre o dique marginal do arroio","-52.27126","-29.97746","-52,2712600","-29,9774600","14","14","HAS0095408",NA,NA,NA,NA,NA,"Árvore com 80 cm de PAP e 12 m de altura.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-08-26 10:49:20-03","MCN-FZBRS","HAS","95868","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","Molz, M.","2016","09","27","Molz, M.","s.n.","2016","09",NA,"Brasil","Rio Grande do Sul","General Câmara","Em floresta bem drenada, próxima ao rio Jacuí","-51.76146","-29.952946","-51,76146","-29,952946",NA,NA,"HAS0095868",NA,NA,NA,NA,NA,"Arvoreta com mais ou menos 8m de altura; furtos imaturos.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-08-26 10:49:20-03","MCN-FZBRS","HAS","95870","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","Molz, M.","2016","09","29","Molz, M.","s.n.","2016","09",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Próximo à balsa, em vegetação secundária.","-51.710222","-29.953259","-51,710222","-29,953259",NA,NA,"HAS0095870",NA,NA,NA,NA,NA,"Frutos imaturos. Projeto de restauração da vegetação ciliar do Jacuí","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2014-09-23 11:01:43-03","G","G-DC","G00131422","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","CAT.HERB.PRODR.","2008","01","01","Sellow, F.","298",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08982","-10.77311","-53.08982","-10.77311",NA,NA,"G00131422",NA,NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-21 10:07:22-03","IBt","SP","252105","S","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov.","Baitello, JB","1999","07","30","Burkart, A; et al.","25732","1965","04","18","Argentina","Entre Rios","Gualeguaychú",NA,NA,NA,NA,NA,NA,NA,"SP054574","SP054574",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-21 10:07:22-03","IBt","SP","332789","S","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov.",NA,NA,NA,NA,"Bicudo, LRH; et al.","210","1998","10","16","Brasil","Mato Grosso do Sul","Batayporã","Margens do rio Paraná, a jusante da barragem","-53.037522","-22.513914","-53.037522","-22.513914","216","216","SP054573","SP054573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-21 10:07:22-03","IBt","SP","334491","S","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov.",NA,NA,NA,NA,"Salvador, JLG; et al.","59","1998","06","19","Brasil","Mato Grosso do Sul","Anaurilândia","Fazenda Beira do Rio, Fazenda Paraná e Fazenda Bacuri","-52.7178001403809","-22.1875",NA,NA,NA,NA,"SP054575","SP054575",NA,NA,NA,NA,NA,NA,NA,NA,"52338","auto",NA,NA,NA,NA,NA
"311","2019-11-21 10:07:22-03","IBt","SP","268601","S","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov.","Nicolau, SA",NA,NA,NA,"Cordeiro, I; et al.","1187","1992","11","24","Brasil","Mato Grosso do Sul","Bataguassu","Mata das margens do Rio Pardo","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,"SP054572","SP054572",NA,NA,NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA
"312","2019-11-21 10:07:22-03","IBt","SP","291586","S","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov.","Baitello, JB","2003",NA,NA,"Pirani, JR; et al.","3163","1994","07","04","Brasil","São Paulo","Lins","Remanescente de mata mesófila na margem da Rodovia Marechal Rondon (SP-300), perto do trevo de entrada da cidade","-49.7400016784668","-21.6700000762939",NA,NA,NA,NA,"SP054571","SP054571",NA,NA,NA,NA,NA,NA,NA,NA,"23162","auto",NA,NA,NA,NA,NA
"313","2021-03-03 13:40:38-03","IBt","SP","268599","S","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov.",NA,NA,NA,NA,"Cordeiro, I","1182","1992","11","23","Brasil","São Paulo","Presidente Epitácio",NA,"-52.1100006103516","-21.7600002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59255","auto",NA,NA,NA,NA,NA
"314","2019-11-21 10:07:22-03","IBt","SP","277801","S","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov.","Baitello, JB","2003",NA,NA,"Kirizawa, M; et al.","3109","1995","05","17","Brasil","São Paulo","Presidente Epitácio","Reserva Estadual Lagoa São Paulo, Ca. 10 km da cidade, mata latifoliada tropical, secundária, 6,0-7,0m alt., próximo ao rio Paraná","-52.1100006103516","-21.7600002288818",NA,NA,NA,NA,"SP054570","SP054570",NA,NA,NA,NA,NA,NA,NA,NA,"59255","auto",NA,NA,NA,NA,NA
"315","2010-08-16 16:43:27-03","GH","HU-HERB","GH 00041930","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia falcifolia","Nees",NA,NA,NA,NA,"J. Tweedie","28",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"falcifolia",NA,"28","undetermined"
"316","2010-08-16 16:43:27-03","GH","HU-HERB","GH 00041930","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia falcifolia","Nees",NA,NA,NA,NA,"J. Tweedie","28",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"falcifolia",NA,"28","undetermined"
"317","2014-09-23 10:58:06-03","G","G","G00020751","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Rohwer, J. G.","1984","01","01","Wied-Neuwied, M. A. zu",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00020751","G00020751","ISOTYPUS of Ocotea angustifolia Schrad.","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=143751&base=img&lang=en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
