"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"553","2020-09-12 05:00:02-03","US","US","1068498","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","Rudd, V. E.","W. E. Broadway","153","1921","5","11","South America - Neotropics","French Guiana","Cayenne",NA,"Cayenne, vic.","-52.33","4.93",NA,NA,NA,NA,"US00647402","US00647402_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"554","2020-09-12 05:00:02-03","US","US","3690726","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"F. S. Gomes, M. L. Guedes & L. Silva","71","2008","7","22","South America","Brazil",NA,NA,"Brasil, BA, Mata de Sao Joao, Litoral Norte, Diogo","-37.9411","-12.4594","11",NA,NA,NA,"US02045360","US02045360_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"555","2020-09-12 05:00:02-03","US","US","3257263","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"Riedel, --","134","1821","5",NA,"South America","Brazil",NA,NA,"Brasilia, Texcos [interpreted]",NA,NA,NA,NA,NA,NA,"US01889546","US01889546_01 US01889546_02","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"556","2020-09-12 05:00:02-03","US","US","106829","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. F. Pittier","9422","1919","12","13","South America - Neotropics","Venezuela","Carabobo",NA,"State of Carabobo, Vicinity of Valencia",NA,NA,"400","800",NA,NA,"US02045390",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"557","2020-09-12 05:00:02-03","US","US","2120969","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"J. Huber","12144","1896","9","7","South America - Neotropics","Brazil","Pará",NA,"Ufacafo, Para",NA,NA,NA,NA,NA,NA,"US02045378","US02045378_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"558","2020-09-12 05:00:02-03","US","US","2448943","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"J. M. Pires & P. B. Cavalcante","52114","1962","7","12","South America - Neotropics","Brazil","Amapá",NA,"Territorio Amapa, Brasil, Coastal Region, in frequent among high grasses at border of Rio Matapi",NA,NA,NA,NA,NA,NA,"US02045344","US02045344_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"559","2020-09-12 05:00:02-03","US","US","2448945","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"J. M. Pires & P. B. Cavalcante","52558","1962","8","21","South America - Neotropics","Brazil","Amapá",NA,"Territorio Amapa, Brasil, Coastal Region, Low capoeira at roadside, near airstrip Calcoene","-50.92","2.5",NA,NA,NA,NA,"US02045377","US02045377_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"560","2020-09-12 05:00:02-03","US","US","3341054","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"A. Butzke & et al.","11580","1995","11","15","South America","Brazil","Rio Grande do Sul",NA,"RS - Erechim, Quatro Irmaos, Acesso pricipal",NA,NA,"750",NA,NA,NA,"US02045343","US02045343_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"561","2020-09-12 05:00:02-03","US","US","2646067","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"J. M. Pires & N. Silva","6750","1958","5","3","South America - Neotropics","Brazil","Pará",NA,"Estado do Para, Camoinas do Caimbe, 15 km antes de Vigia",NA,NA,NA,NA,NA,NA,"US02045355","US02045355_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"562","2020-09-12 05:00:02-03","US","US","2822564","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"G. Hallman","s.n.","1977","12","1","South America - Neotropics","Colombia","Tolima",NA,"ICA-Nataima, 8 km NW of Espinal, Tolima",NA,NA,"400",NA,NA,NA,"US02045347","US02045347_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"563","2020-09-12 05:00:02-03","US","US","2646065","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"G. A. Black & Klein, --","54 17178","1954","10","25","South America - Neotropics","French Guiana",NA,NA,"Kourou, en redor de La Roche","-52.65","5.15",NA,NA,NA,NA,"US00647401",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"564","2020-09-12 05:00:02-03","US","US","1855627","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","Rudd, V. E.","E. P. Killip","37649","1943","4","27","South America - Neotropics","Venezuela","Bolívar",NA,"Bacalao to Santa Rosalia; between Ciudad Bolívar and El Cristo",NA,NA,"100","300",NA,NA,"US00870751",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"565","2020-09-12 05:00:02-03","US","US","3428088","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"A. Fernández, K. J. Wurdack & C. Reyes","16020","1999","10",NA,"South America - Neotropics","Venezuela","Amazonas",NA,"Mun. Alto Orinoco; Río Cunucunuma, Culebra","-65.76","3.74","190",NA,NA,NA,"US00870754","US00870754_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"566","2020-09-12 05:00:02-03","US","US","1041606","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. H. Rusby & F. W. Pennell","1087","1917","8","1","South America - Neotropics","Colombia","Huila",NA,"Department of Huila, Cordillera Oriental, East of Neiva",NA,NA,"600","900",NA,NA,"US02045383",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"567","2020-09-12 05:00:02-03","US","US","2454133","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"G. Eiten & L. T. Eiten","4204A","1962","4","8","South America - Neotropics","Peru","Loreto",NA,"Municipio de Loreto: Ilha de Balsas, region, between the Rios Balsas and Parnaiba, About 15 km, south of Loreto, Serra do Penintente, on trail from Faz. Trabalhosa to Loreto",NA,NA,"400",NA,NA,NA,"US02045369",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"568","2020-09-12 05:00:02-03","US","US","2029262","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"J. M. Idrobo & A. Fernandez","275","1949","8",NA,"South America - Neotropics","Colombia","Cauca",NA,"Cauca: El Tambo, Hoya del Patia, Corregimiento de Mosquera, Hacienda Aguaciara y sus alrededores",NA,NA,"1100",NA,NA,NA,"US02045350",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"569","2020-09-12 05:00:02-03","US","US","3452943","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. S. McKee","10765","1963","10","8","South America - Neotropics","Venezuela","Monagas",NA,"Jusepin, Estado Monagas",NA,NA,"70",NA,NA,NA,"US02045351",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"570","2020-09-12 05:00:02-03","US","US","1499999","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"F. W. Pennell","3595","1804","1","3","South America - Neotropics","Colombia","Tolima",NA,"Tolima, Honda",NA,NA,"250","300",NA,NA,"US02045367","US02045367_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"571","2020-09-12 05:00:02-03","US","US","2490994","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","1618","1966","5","28","South America - Neotropics","Brazil","Mato Grosso",NA,"The Planalto do Brasil, Estado de Mato Grosso, Serra do Roncador, Cerrado, Ri Turva, 210 km N.of Xavantina, Mato Grosso",NA,NA,"500",NA,NA,NA,"US02045363","US02045363_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"572","2020-09-12 05:00:02-03","US","US","2983105","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"F. Delascio C., R. Montes, I. Mesa & J. Arismendi","10175","1981","9",NA,"South America - Neotropics","Venezuela","Guarico",NA,"Laguna Seca, Via Santa Rita, Estudio ecologico del Parque Nacinal Aguaro-Guariquito, Edo. Guarico",NA,NA,"140",NA,NA,NA,"US02045356",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"573","2020-09-12 05:00:02-03","US","US","1040804","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"A. Ducke","16065","1916","4","25","South America - Neotropics","Brazil","Pará",NA,"Montenberge, Serra Hauajury, Etat de Para",NA,NA,NA,NA,NA,NA,"US02045380","US02045380_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"574","2020-09-12 05:00:02-03","US","US","2491004","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","16313","1966","5","31","South America - Neotropics","Brazil","Mato Grosso",NA,"The Planalto de Brasil, Estado de Mato Grosso, Serra do Roncador, 86 km. N of Xavantina, Mato Grosso",NA,NA,"550",NA,NA,NA,"US02045340","US02045340_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"575","2020-09-12 05:00:02-03","US","US","2491019","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17052","1966","6","12","South America - Neotropics","Brazil","Mato Grosso",NA,"The Planalto do Brasil, Drainage of the upper Rio Araguaia, Estado de Mato Grosso, Cerrado, 35 km. S of Xavantina, Mato Grosso",NA,NA,"400",NA,NA,NA,"US02045370","US02045370_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"576","2020-09-12 05:00:02-03","US","US","533150","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"Herbert H. Smith","708","1898","11",NA,"South America - Neotropics","Colombia",NA,NA,"Santa Marta, United Stated of Columbia",NA,NA,"76",NA,NA,NA,"US02045372",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"577","2020-09-12 05:00:02-03","US","US","1482593","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"C. Bues","s.n.","1930","5",NA,"South America - Neotropics","Peru","Cusco",NA,"Peru, Patio de Iltapaui, Dept. Cuzco",NA,NA,"700",NA,NA,NA,"US02045391",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"578","2020-09-12 05:00:02-03","US","US","2167562","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana carichanica","Rudd",NA,"J. J. Wurdack & J. V. Monachino","40885","1955","12","21","South America - Neotropics","Venezuela","Bolivar",NA,"N end of Cerro Gavilan, Cerro Carichana.","-67.2103","6.32892","100","300",NA,NA,"US00001886",NA,"carichanica","Holotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"579","2020-09-12 05:00:02-03","US","US","1834962","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana venezolana","Rudd",NA,"F. Tamayo","2157","1942","1",NA,"South America - Neotropics","Venezuela","Sucre",NA,"Yerba rastrera, En sabanas de Los Altos, Sucre",NA,NA,NA,NA,NA,NA,"US02045358",NA,"venezolana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"580","2020-09-12 05:00:02-03","US","US","1189345","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana venezolana","Rudd",NA,"H. F. Pittier","11233a","1923","11","11","South America - Neotropics","Venezuela","Miranda",NA,"Near Petare.",NA,NA,NA,NA,NA,NA,"US00001906",NA,"venezolana","Isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"581","2020-09-12 05:00:02-03","US","US","1198944","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana venezolana","Rudd",NA,"H. F. Pittier","11621","1924","9","7","South America - Neotropics","Venezuela","Miranda",NA,"Hills above Los Tegues, Miranda",NA,NA,NA,NA,NA,NA,"US02045359","US02045359_01","venezolana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"582","2020-09-12 05:00:02-03","US","US","3025585","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"G. S. Bunting & L. Aristeguieta","6075","1978","1","7","South America - Neotropics","Venezuela","Zulia",NA,"Edo. Zulia: Dtto. Paez: carretera Maracaibo-Paraguaipoa en km 15 al noroeste del Mojan (San Rafael) y cerca de Sinamaica",NA,NA,NA,"50",NA,NA,"US02045357",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"583","2020-09-12 05:00:02-03","US","US","1483184","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"Bro. Apollinaire","s.n.","1928","7",NA,"South America - Neotropics","Colombia",NA,NA,"Espinal",NA,NA,NA,NA,NA,NA,"US02045382","US02045382_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"584","2020-09-12 05:00:02-03","US","US","2491010","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15213","1966","4","21","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil, Estado do Goias, Serra do Morcego, Campo, nea Corrego Estrema, 38 km N.E. of Formosa, Goias",NA,NA,"800",NA,NA,NA,"US02045341","US02045341_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"585","2020-09-12 05:00:02-03","US","US","2581627A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","26805","1970","3","3","South America - Neotropics","Brazil","Minas Gerais",NA,"The Planalto do Brasil, Estado de Minas Gerais, Cerrado and adjacent gallery forest. Rio Bicudo, 20 km W of Corinto",NA,NA,"525",NA,NA,NA,"US02045345","US02045345_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"586","2020-09-12 05:00:02-03","US","US","2120954","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"A. Sampaio","2974","1918","4",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Estadol do Rio de Janeiro: Campos",NA,NA,NA,NA,NA,NA,"US02045376","US02045376_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"587","2020-09-12 05:00:02-03","US","US","138199","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","Rudd, V. E.","P. A. Sagot","133","1854",NA,NA,"South America - Neotropics","French Guiana",NA,NA,"Iles du Salut","-52.58","5.28",NA,NA,NA,NA,"US00647400",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"588","2020-09-12 05:00:02-03","US","US","2590994A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","21250","1968","3","16","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil, Northern Goias, 10 km S. of Araguaina, Goias",NA,NA,"300",NA,NA,NA,"US02045346","US02045346_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"589","2020-09-12 05:00:02-03","US","US","2045975","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"O. L. Haught","6371","1949","3","19","South America - Neotropics","Colombia","Tolima",NA,"Chicoral, Dept of Tolima",NA,NA,"450",NA,NA,NA,"US02045387","US02045387_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"590","2020-09-12 05:00:02-03","US","US","1857948","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"L. Marulanda Caicedo","48-A",NA,"4","2","South America - Neotropics","Colombia","Huila",NA,"Municipio Neiva, Hacienda Cartagena",NA,NA,"500",NA,NA,NA,"US02045373",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"591","2020-09-12 05:00:02-03","US","US","3513139","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"K. M. Redden, R. Williams & A. Licata","3793","2005","3","4","South America - Neotropics","Venezuela","Portuguesa",NA,"Portuguesa 35, Municipio Guanare, Terrenos de la Unellez","-69.8239","9.06089","278",NA,NA,NA,"US00918404",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"592","2020-09-12 05:00:02-03","US","US","1593435","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. García Barriga","4492","1935","5","10","South America - Neotropics","Colombia","Cauca",NA,"El Bords, Cauca",NA,NA,NA,NA,NA,NA,"US02045384",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"593","2020-09-12 05:00:02-03","US","US","1440560","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. F. Pittier","13149","1929","1","11","South America - Neotropics","Venezuela",NA,NA,"Near Escuque, Truj., in savannas on road to Valera",NA,NA,NA,NA,NA,NA,"US02045352",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"594","2020-09-12 05:00:02-03","US","US","2047605","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"S. G. Smith","1264","1950","7","23","South America - Neotropics","Colombia","Huila",NA,"Five km. north of Villavieja: upper basin of Rio Magdalena, Depto. Huila",NA,NA,"400",NA,NA,NA,"US02045385","US02045385_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"595","2020-09-12 05:00:02-03","US","US","1800162","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. García Barriga","7515","1939","5","13","South America - Neotropics","Colombia","Tolima",NA,"Tolima: Armers",NA,NA,NA,NA,NA,NA,"US02045349",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"596","2020-09-12 05:00:02-03","US","US","3211417","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"P. J. M. Maas, J. Koek-Noorman, H. Lall, B. Welle & L. Y. T. Westra","7233","1988","9","4","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Karanambo, savanna near airstrip","-59.3","3.75",NA,NA,NA,NA,"US00647403",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"597","2020-09-12 05:00:02-03","US","US","1909614","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"L. Uribe","1594","1947","7","16","South America - Neotropics","Colombia","Cundinamarca",NA,"Cundinamarca: alrededores de Nocaima",NA,NA,"1100",NA,NA,NA,"US02045381","US02045381_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"598","2020-09-12 05:00:02-03","US","US","1193126","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. F. Pittier","11324","1923","12","29","South America - Neotropics","Venezuela","Aragua",NA,"Between S. Juan de los Morrost Uberito, Aragua",NA,NA,NA,NA,NA,NA,"US02045389",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"599","2020-09-12 05:00:02-03","US","US","2491001","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15079","1966","4","20","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil, Estado de Goias, Serra do Morcedo, Corrego Estrema, 40 km N. E. of Formosa, Goais",NA,NA,"800",NA,NA,NA,"US02045362","US02045362_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
