"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"307","2019-02-27 14:03:11-03","UFSJ","HUFSJ","4947","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sobral, M","Farias, MCV; Pereira, OJ; Santos, E","77","2012","04","24",NA,"Brasil","Sergipe","Japaratuba","Margem da rodovia Povoado São José.","-36.940299987793","-10.5932998657227",NA,"Coordenadas: 73 05 08 S; 88 20 380 W. &nf;Ca. de 2,5m a 3m. Frutos amarelos globosos.","HUFSJ004947",NA,NA,NA,NA,NA,"22401","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-02-27 14:03:12-03","UFSJ","HUFSJ","6529","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sobral, M","Sampaio, TS","7","2013","11","18",NA,"Brasil","Sergipe","Japaratuba","Sambaiba. Solo arenoso.","-36.940299987793","-10.5932998657227",NA,"Árvore, folhas com forte cheiro de limão.","HUFSJ006529",NA,NA,NA,NA,NA,"22401","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-02-27 14:03:12-03","UFSJ","HUFSJ","8400","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Staggemeier, VG; Faria, JEQ","928","2012","11","05",NA,"Brasil","Rio de Janeiro","Armação de Búzios","Estrada velha da Ferradurinha, próximo de residência.","-41.877778","-22.753611",NA,"Botão, flores velhas e frutos verdes, alguns maduros. Arvoreta de 3,5m. Tronco áspero e com liquens.","HUFSJ008400",NA,"30","30","-41.877778","-22.753611",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-02-27 14:03:11-03","UFSJ","HUFSJ","2423","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sobral, M","Jesus, NG","1672","2003","01","17",NA,"Brasil","Bahia","Cavalo Russo",NA,"-37.529167","-11.744444",NA,"Arbusto 4m de altura, comum. Folhas papiráceas, glabras. Botões fechado vináceo. Intensamente aromática.","HUFSJ002423",NA,NA,NA,"-37.529167","-11.744444",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-12-09 10:46:08-03","UFSJ","HUFSJ","3562","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Souza, MC","Folli, DA","2453","1994","01","03",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Farinha Seca.","-40.0722007751465","-19.3910999298096",NA,"Porte arbóreo, fruto maduro roxo, fruto imaduro amarelo, fuste cilindrica, superficie da casca áspera, altura total 24m, altura da fuste 10m, diâmetro da copa 7m.","HUFSJ003562",NA,NA,NA,NA,NA,"48094","auto","2005",NA,"11","23",NA,NA,NA,NA,NA
"312","2019-02-27 14:03:12-03","UFSJ","HUFSJ","4971","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sobral, M","Campos, DA; Matos, GMA","26","2011","11","25",NA,"Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana.","-37.315299987793","-10.7578001022339",NA,"Botões e flores verdes.","HUFSJ004971",NA,NA,NA,NA,NA,"11840","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-02-27 14:03:14-03","UFSJ","HUFSJ","3770","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Sobral, M","Matos, E; Vidal, G","839","2011","11","24",NA,"Brasil","Bahia","Conde","Fazenda Fundão.","-37.6105995178223","-11.8135995864868",NA,"Árvore esgalhada com tronco e ritidoma avermelhado.","HUFSJ003770",NA,NA,NA,NA,NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-02-27 14:03:14-03","UFSJ","HUFSJ","4741","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Sobral, M","Pereira, OJ","2235","1990","09","24",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,"Árvore com 3m de altura.","HUFSJ004741",NA,NA,NA,NA,NA,"28401","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-02-27 14:03:14-03","UFSJ","HUFSJ","4720","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Sobral, M","Nunes, P","240","1979","10",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"HUFSJ004720",NA,NA,NA,NA,NA,"57442","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-02-27 14:03:14-03","UFSJ","HUFSJ","4722","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Sobral, M","Pereira, C","114","1969","10","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,"HUFSJ004722",NA,NA,NA,NA,NA,"57442","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-12-09 10:46:08-03","UFSJ","HUFSJ","10486","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","M.C. Souza","Kurtz, BC; Cardoso, J","321","2003","09","07",NA,"Brasil","Rio de Janeiro","Quissamã","Parque Nacional da Restinga de Jurubtiba.","-41.4721984863281","-22.1067008972168",NA,"Casca espessa, finamente fissurada; folhas verdesblevemente discolores; frutos imaturos verde-amarelados. Altura 10m.","HUFSJ010486",NA,NA,NA,NA,NA,"33509","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-01 15:06:20-03","UnB","UB","168961","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Barroso, GM","Martinelli, G; Rodrigues, PA; et al.","11680","1986","08","14","Southern America","Brasil","Rio de Janeiro","Cabo Frio","Armação dos Búzios. entre a praia das Focas e praia do Forno.","-42.02","-22.88",NA,"Arbusto, 1,60m, heliófila, frequente, folhas concolores. Inflorescência com ramos verdes, flores com pedicelo verde, corola alva, estames alvos. Frutos imaturos verdes. Flores com odor agradável. Grande quantidade de insetos.; Restinga.",NA,NA,"6","6","-42.02","-22.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-01 15:06:20-03","UnB","UB","168963","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Lucas, EJ; Mazine-Capelo, FF; Siqueira, GS; Brummitt, NA; Caliari, CP; Campos, OR; Flores","902","2006","12","01","Southern America","Brasil","Espírito Santo","Linhares","Reserva da compania Vale do Rio Doce, estrada Gávea, km 4,5.","-39.975556","-19.223333",NA,"Árvoreta de c. 4m de altura, botões creme. Nativo.",NA,NA,"44","44","-39.975556","-19.223333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-01 15:06:20-03","UnB","UB","168964","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Lucas, EJ; Mazine-Capelo, FF; Siqueira, GS; Brummitt, NA; Caliari, CP; Campos, OR; Flores","907","2006","12","01","Southern America","Brasil","Espírito Santo","Linhares","Reserva da compania Vale do Rio Doce, estrada Gávea, km 4,5.","-39.975556","-19.223333",NA,"Arbusto de c. 3m de altura, botões creme. Nativo.",NA,NA,"44","44","-39.975556","-19.223333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-01 15:06:20-03","UnB","UB","183730","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Staggemeier, VG; Faria, JEQ","928","2012","11","05","Southern America","Brasil","Rio de Janeiro","Armação dos Búzios","Estrada velha da Ferradurinha, próximo de residência.","-41.877711","-22.753697",NA,"Botão, flores velhas e frutos verdes, alguns maduros. Arvoreta de 3.5m. Tronco áspero e com liquens.",NA,NA,"30","30","-41.877711","-22.753697",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-01 15:06:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Costa, IG","Costa, IG","652","2015","06","14","Southern America","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Praia da Lagoa Doce","-40.969167","-21.344167",NA,"Arbusto ca. 3 m. Lâmina papirácea esverdeada; Floresta Estacional Semidecidual Baixo-Montana, em restinga arbustiva perturbada",NA,NA,"12","12","-40.969167","-21.344167",NA,NA,"2015",NA,"06",NA,NA,NA,NA,NA,NA
"323","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sobral, M","Verdi, M; Baez, C; Fernandez, E; Gomes, R","7551","2017","12","09","Southern America","Brasil","Rio de Janeiro","Armação dos Búzios","Parque Estadual da Costa do Sol. Área de Proteção Ambiental - APA do Pau-Brasil. Trilha das Caravelas","-41.951667","-22.807222",NA,"Coletada no interior do fragmento; Árvore matriz n.27; CAP 47+15; folhas levemente discolores verdes; flores em botões de cor verde. Altura: 5m; Restinga arbórea em estágio médio de regeneração, planície, solo predominantemente arenoso",NA,NA,"25","25","-41.951667","-22.807222",NA,NA,"2018",NA,"06","05",NA,NA,NA,NA,NA
"324","2019-11-01 15:06:20-03","UnB","UB","131927","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Kawasaki, ML","Custódio Filho, A","1560","1983","09","29","Southern America","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,"Flores e estames cremes.; Árvore 6m.",NA,NA,NA,NA,"-45.866667","-23.633333",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-01 15:06:20-03","UnB","UB","174709","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Kawasaki, ML","Mamede, MCH; Silva, SJG; Piacentin, E","346","1990","12","17","Southern America","Brasil","São Paulo","Iguape","Estação Ecológica Juréia - Itatins, trilha do Imperador, próx. a casa abandonada, início da subida, ao nível do mar.","-47.5499992370605","-24.7000007629395",NA,"Árvore 4m, na restinga, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"55628","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-01 15:06:23-03","UnB","UB","120429","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O. Berg","Faria, JEQ","Carvalho, PS; Miranda, SC; Silva Júnior, MC; Pereira, IM","408","2008","10","10","Southern America","Brasil","Minas Gerais","Diamantina","Caminho dos escravos, próximo da entrada do Parque do Biribiri","-43.6002998352051","-18.2493991851807",NA,"tronco avermelhado (ritidoma), caule liso com ritidoma, hipanto esverdeado abaulado, cálice forma uma cintura glândulas translúcidas pequenas, densamente distribuidas.; cerrado sentido restrito",NA,NA,NA,NA,NA,NA,"101169","auto","2013",NA,"03",NA,NA,NA,NA,NA,NA
"327","2019-10-03 10:04:19-03","UFSCar","SORO","6261","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","M.C. Souza",NA,"234","1991","10","19",NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves. Indo do Chalés Clube do Brasil para a Praia das Neves, lado esquerdo. Restinga.","-41.0466995239258","-21.0988998413086",NA,"Projeto Coleta de Sementes. Porte: Arbóreo; Forma de Vida: Terrestre; Cor Botão: Creme; Cor Flor: Creme; Cor Exsudação: Incolor; Descamação: Em Ripas. Nome Vulgar: Batinga ovata. Forma Fuste: Cilíndrico; Superfície Casca: Sulcada; Altura Total: 12m; Altur",NA,NA,NA,NA,NA,NA,"24088","auto","2005",NA,"11","23",NA,NA,NA,NA,NA
"328","2019-10-03 10:04:19-03","UFSCar","SORO","6723","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","T.S. Sampaio",NA,"30881","2013","11","18",NA,"Brasil","Sergipe","Japaratuba","Povoado Sambaíba-Beira da estrada. Acesso 163.","-36.871389","-10.629167",NA,"Árvore.",NA,NA,NA,NA,"36°52'17W","10°37'45S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-02-23 13:22:55-03","MN","R-TIPOS","9040","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","atropunctata","Myrcia atropunctata","Kiaersk.","Legrand, C.D.","Glaziou, A.F.M.","11982","1877","07","24",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"R000009040","R000009040_001",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA
"330","2020-01-31 10:39:10-03","IFAM","EAFM","11172","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Staggemeier, V.G.; Faria, J.E.Q.","928","2012","11","05",NA,"Brasil","Rio de Janeiro","Armação de Búzios","Estrada velha da Ferradurinha, Próximo de residência.","-41.8816986083984","-22.7469005584717",NA,"; DESC: Botão, flores velhas; frutos verdes, alguns maduros; Arvoreta; 3,5 m; tronco áspero e com líquens.","EAFM000011172",NA,"30","30",NA,NA,"12927","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"331","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata genuina","O.Berg",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis caeduis vulgo Capoeiras prope pagam Aldea de S. Pedro et praedium S. Jacinto",NA,NA,NA,"Original herbarium: Camb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina",NA
"332","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata subcordata","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in arenosis maritimis s. Rettingas[Restingas], in fruticetis",NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subcordata",NA
"333","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata subcordata","O.Berg",NA,"Wied-Neuwied, MAP Prince","23",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in arenosis maritimis s. Rettingas[Restingas], in fruticetis",NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subcordata",NA
"334","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata genuina","O.Berg",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis caeduis vulgo Capoeiras prope pagam Aldea de S. Pedro et praedium S. Jacinto",NA,NA,NA,"Original herbarium: Camb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina",NA
"335","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata subcordata","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in arenosis maritimis s. Rettingas[Restingas], in fruticetis",NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subcordata",NA
"336","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata subcordata","O.Berg",NA,"Wied-Neuwied, MAP Prince","23",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in arenosis maritimis s. Rettingas[Restingas], in fruticetis",NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subcordata",NA
"337","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata grandifolia","O.Berg",NA,"Pohl, JBE","5865",NA,NA,NA,"Southern America","Brazil","Espírito Santo",NA,"or Rio de Janeiro?",NA,NA,NA,"Original herbarium: Mart. Varieties not clear; Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA
"338","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata grandifolia","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Espírito Santo",NA,"or Rio de Janeiro?",NA,NA,NA,"Original herbarium: Mart. Varieties not clear; Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA
"339","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata parvifolia","O.Berg",NA,"Raben, FC","735",NA,NA,NA,"Southern America","Brazil","Espírito Santo",NA,"or Rio de Janeiro?",NA,NA,NA,"Original herbarium: Mart.Varieties not clear; Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parvifolia",NA
"340","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata grandifolia","O.Berg",NA,"Pohl, JBE","5865",NA,NA,NA,"Southern America","Brazil","Espírito Santo",NA,"or Rio de Janeiro?",NA,NA,NA,"Original herbarium: Mart. Varieties not clear; Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA
"341","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata grandifolia","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Espírito Santo",NA,"or Rio de Janeiro?",NA,NA,NA,"Original herbarium: Mart. Varieties not clear; Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA
"342","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata parvifolia","O.Berg",NA,"Raben, FC","735",NA,NA,NA,"Southern America","Brazil","Espírito Santo",NA,"or Rio de Janeiro?",NA,NA,NA,"Original herbarium: Mart.Varieties not clear; Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parvifolia",NA
"343","2019-11-21 10:12:15-03","IBt","SP","194765","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Kawasaki, ML","Custodio Filho, A","1560","1983","09","29",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,"Árvore 6m alt., flores e estames creme.",NA,NA,"890","950","-45.866667","-23.633333",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-21 10:12:15-03","IBt","SP","313322","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Barroso, GM","Martinelli, G; et al.","11680","1986","08","14",NA,"Brasil","Rio de Janeiro","Cabo Frio","Armação dos Búzios, restinga entre a Praia das Focas e Praia do Forno.","-42.0186004638672","-22.8794002532959",NA,"Arbusto 1,6m alt., heliófila, frequente, folhas concolores, infloresc. com ramos verdes, flores com pedicelo verde, corola alva, estames alvos, frutos imaturos verdes, flores com odor agradável, grande quantidade de insetos.",NA,NA,"6","6",NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-21 10:12:15-03","IBt","SP","84917","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Legrand, D","Segadas Vianna, LD; et al.","1046","1953","10","13",NA,"Brasil","Rio de Janeiro","Cabo Frio","Arraial do cAbo, Praia do Pontal.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,NA,NA,"40069","auto","1960",NA,"05",NA,NA,NA,NA,NA,NA
"346","2019-11-21 10:12:15-03","IBt","SP","123830","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Legrand, D","Strang, HE","207","1960","09","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, restinga de Itapeba","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto","1970",NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-21 10:12:15-03","IBt","SP","248143","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Kawasaki, ML","Anunciação, EA; et al.","39","1990","10","18",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador","-47.5499992370605","-24.7000007629395",NA,"Arbusto a arvoreta até 4m alt., flores alvas, odoríferas, inflorescências em panículas",NA,NA,NA,NA,NA,NA,"55628","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-21 10:12:15-03","IBt","SP","252441","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Kawasaki, ML","Anunciação, EA; et al.","124","1991","12","15",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,"Arvoreta ca. 8,0m alt., frutos imaturos verde tornando-se negros quando maduros",NA,NA,NA,NA,NA,NA,"55628","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-21 10:12:15-03","IBt","SP","247298","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Kawasaki, ML","Rossi, L; et al.","725","1990","10","18",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador","-47.5499992370605","-24.7000007629395",NA,"Arvoreta 5,0m alt., flores e botões alvos, em mata à margem do rio Verde",NA,NA,NA,NA,NA,NA,"55628","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-21 10:12:15-03","IBt","SP","247182","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Kawasaki, ML","Mamede, MCH; et al.","346","1990","12","17",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha do Imperador, próximo à casa abandonada inicio da subida, ao nível do mar","-47.5499992370605","-24.7000007629395",NA,"Árvore 4m alt., na restinga, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,"55628","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-21 10:12:15-03","IBt","SP","277573","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Kawasaki, ML","Sobral, M; et al.","7589","1993","10",NA,NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Beira do Rio Una do Prelado","-46.9900016784668","-24.3199996948242",NA,"Árvore 5-8m., em mata flores brancas",NA,NA,NA,NA,NA,NA,"21922","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-21 10:12:15-03","IBt","SP","297526","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Kawasaki, ML","Figueiredo, N; et al.","15650","2003","11","06",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Beira do Rio Verde","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-21 10:12:19-03","IBt","SP","332589","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Sobral, M","Pereira da Silva, G; et al.","3670","1996","09","23",NA,"Brasil","Bahia","Conde","Estrada Barra do Itariri, conde km 3. Dunas de areia, relevo ondulado.","-37.6","-11.9",NA,"Arbusto até 2m alt.",NA,NA,"8","8","-37.6","-11.9",NA,NA,"2012",NA,"04",NA,NA,NA,NA,NA,NA
"354","2019-11-21 10:12:19-03","IBt","SP","119519","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Sobral, M","Hoehne, W","5862","1964","10","24",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada Rio-Santos, km 5","-43.2075004577637","-22.9027996063232",NA,NA,"SP022772","SP022772",NA,NA,NA,NA,"57442","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-21 10:12:19-03","IBt","SP","119460","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Sobral, M","Hoehne, W","5949","1964","12","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Gb.","-43.2075004577637","-22.9027996063232",NA,"Arbusto copado de frutos escuros de 1,8m alt., na beira da restinga. Identificado por M.L. Kawasaki, 1994 como Myrcia ovata Cambess.",NA,NA,NA,NA,NA,NA,"57442","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-21 10:12:19-03","IBt","SP","82534","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Sobral, M","Gomes, JC","2658","1965","03","30",NA,"Brasil","São Paulo","Ilhabela","Ilha Vitória. Litoral norte","-45.3499984741211","-23.7700004577637",NA,NA,"SP022771","SP022771",NA,NA,NA,NA,"23719","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
