"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","identifiedBy","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","sex"
"366","2019-08-15 09:03:29-03","UESC","UESC","13121","S","Plantae","Angiospermae","Florideophycidae","Combretaceae","Conocarpus","erectus","Conocarpus erectus","E.A. Rocha","1386","2008","09","20",NA,"Brasil","Paraíba",NA,"-34.8025","-7.277222",NA,"Árvore, cerca de 4-5m de altura, com flores e frutos.; Nome popular: Mangue-de-botão.","UESC0013121","L.",NA,"Conde",NA,"4","4",NA,NA,NA,NA,NA,"34W48'9''","7S16'38''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"367","2019-08-15 09:03:29-03","UESC","UESC","11090","S","Plantae","Angiospermae","Florideophycidae","Combretaceae","Conocarpus","erectus","Conocarpus erectus","E.A. Rocha","1363","2005","09","15",NA,"Brasil","Paraíba",NA,"-34.801944","-7.277778",NA,"Árvore, cerca de 4-5 m de altura;; Planta usada em Construção civil.","UESC0011090","L.",NA,"Conde",NA,"6","6",NA,NA,NA,NA,NA,"34W48'7''","7S16'40''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"368","2019-08-15 09:03:29-03","UESC","UESC","11114","S","Plantae","Angiospermae","Florideophycidae","Combretaceae","Conocarpus","erectus","Conocarpus erectus","E.A. Rocha","1376","2005","09","15",NA,"Brasil","Paraíba",NA,"-34.842778","-7.234167",NA,"Árvore, cerca de 5-6 m de altura;","UESC0011114","L.",NA,"João Pessoa",NA,"1","1",NA,NA,NA,NA,NA,"34W50'34''","7S14'3''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"369","2019-08-15 09:03:29-03","UESC","UESC","11117","S","Plantae","Angiospermae","Florideophycidae","Combretaceae","Conocarpus","erectus","Conocarpus erectus","E.A. Rocha","1381","2005","09","15",NA,"Brasil","Paraíba",NA,"-34.843889","-7.058333",NA,"Árvore, cerca de 4-5 m de altura;","UESC0011117","L.",NA,"Cabedelo",NA,"4","4",NA,NA,NA,NA,NA,"34W50'38''","7S3'30''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"370","2019-08-15 09:03:29-03","UESC","UESC","11783","S","Plantae","Angiospermae","Florideophycidae","Combretaceae","Conocarpus","erectus","Conocarpus erectus","E.A. Rocha","1136","2003","05","22",NA,"Brasil","Bahia",NA,"-39.000278","-15.083333",NA,"Árvore com cerca de 4-5m de altura.; Frequente no local, na áreia da margem do rio. Nome popular: Mangue-bola ou Mangue-de-bola.","UESC0011783",NA,NA,"Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,"39W0'1''","15S5'0''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"371","2019-08-15 09:03:29-03","UESC","UESC","11112","S","Plantae","Angiospermae","Florideophycidae","Combretaceae","Conocarpus","erectus","Conocarpus erectus","E.A. Rocha","1370","2005","09","15",NA,"Brasil","Paraíba",NA,"-34.796389","-7.195556",NA,"Árvore, cerca de 5-6 m de altura;","UESC0011112","L.",NA,"João Pessoa",NA,NA,NA,NA,NA,NA,NA,NA,"34W47'47''","7S11'44''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"372","2019-08-15 09:03:29-03","UESC","UESC","5555","S","Plantae","Angiospermae","Florideophycidae","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Guedes, M.L.","3817","1996","04","20",NA,"Brasil","Bahia","Porto de Sauípe","-37.891667","-12.383333",NA,"Restinga arbustiva antropizada. Substrato arenoso.; Arbusto com ca. De 4 m de ltura.; Freqüente.","UESC0005555","L.",NA,"Entre Rios",NA,NA,NA,NA,NA,NA,NA,NA,"37W53'30''","12S23'0''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"373","2019-08-15 09:03:29-03","UESC","UESC","4399","S","Plantae","Angiospermae","Florideophycidae","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Monte, O.","1","1994","10",NA,NA,"Brasil","Bahia",NA,"-38.7644004821777","-12.8711004257202",NA,"Manguezal.; Árvore com cerca de 3m.; Nome vulgar: mangue-de-bolota.","UESC0004399","L.",NA,"Salinas da Margarida",NA,NA,NA,"10421","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"374","2015-09-05 05:26:03-03","MNHN","RECOLNAT_MNHN_P","P00047591","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Pignal, M.|Lechat, F.",NA,"1993","7","1",NA,"Brésil","bahia","Près de Salvador, Littoral nord, Sauipe","-38.06667","-12.35","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047591' target='other'> <mi>dwc_moreinfo</mi></a>","P00047591","L.",NA,"sauipe","P00047591_01",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H 300",NA,NA
"375","2015-09-03 19:47:34-03","MNHN","RECOLNAT_MNHN_P","P00407353","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Benoist, R.",NA,"1914","2","11",NA,"Guyane Française",NA,"Crique Coswine",NA,NA,"hb","Reçu le 29 juin 1914 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00407353' target='other'> <mi>dwc_moreinfo</mi></a>","P00407353","L.",NA,NA,"P00407353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"780",NA,NA
"376","2015-09-04 23:08:36-03","MNHN","RECOLNAT_MNHN_P","P00047588","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Pignal, M.|Lechat, F.",NA,"1993","7","1",NA,"Brésil","bahia","Près de Salvador, Littoral nord, Sauipe","-38.06667","-12.35","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047588' target='other'> <mi>dwc_moreinfo</mi></a>","P00047588","L.",NA,"sauipe","P00047588_01",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H 300",NA,NA
"377","2015-09-05 05:51:27-03","MNHN","RECOLNAT_MNHN_P","P00047590","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Pignal, M.|Lechat, F.",NA,"1993","8","21",NA,"Brésil","bahia","Près de Salvador, Littoral nord","-38.06667","-12.35","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047590' target='other'> <mi>dwc_moreinfo</mi></a>","P00047590","L.",NA,"sauipe","P00047590_01",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H 394",NA,NA
"378","2015-09-04 16:02:54-03","MNHN","RECOLNAT_MNHN_P","P00047592","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Pignal, M.|Lechat, F.",NA,"1993","8","21",NA,"Brésil","bahia","Près de Salvador, Littoral nord","-38.06667","-12.35","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047592' target='other'> <mi>dwc_moreinfo</mi></a>","P00047592","L.",NA,"sauipe","P00047592_01",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H 394",NA,NA
"379","2015-09-05 05:26:04-03","MNHN","RECOLNAT_MNHN_P","P00407354","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Leprieur, D.",NA,NA,NA,NA,NA,"Guyane",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00407354' target='other'> <mi>dwc_moreinfo</mi></a>","P00407354","L.",NA,NA,"P00407354_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2015-09-05 05:26:04-03","MNHN","RECOLNAT_MNHN_P","P00407355","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Leprieur, D.",NA,NA,NA,NA,NA,"Guyane",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00407355' target='other'> <mi>dwc_moreinfo</mi></a>","P00407355","L.",NA,NA,"P00407355_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2015-09-05 05:26:04-03","MNHN","RECOLNAT_MNHN_P","P00407356","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Leprieur, D.",NA,NA,NA,NA,NA,"Guyane",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00407356' target='other'> <mi>dwc_moreinfo</mi></a>","P00407356","L.",NA,NA,"P00407356_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2015-09-03 21:06:09-03","MNHN","RECOLNAT_MNHN_P","P00407357","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Triana, J.J.",NA,NA,NA,NA,NA,"Nouvelle-Grenade",NA,"Prov. de Choco, côte du Pacifique",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00407357' target='other'> <mi>dwc_moreinfo</mi></a>","P00407357","L.",NA,NA,"P00407357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","1996-02-15 16:51:33-03","MNHN","RECOLNAT_MNHN_P","P00538386","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Bonpland, A.J.A.",NA,NA,NA,NA,NA,"Amérique équatoriale",NA,"Cumana, bord de l'océan",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00538386' target='other'> <mi>dwc_moreinfo</mi></a>","P00538386","L.",NA,NA,"P00538386_01 P00538386_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","1243",NA,NA
"384","2019-11-25 15:01:04-03","MNHN","RECOLNAT_MNHN_P","P00951015","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Delprete, P.|Croizer, F.",NA,"1999","2","7",NA,"Guyane française",NA,"Cayenne. Rt. Cayenne-Brasil (Rt. de Regina). Bridge over the Orapu River, Auberge des Orpailleurs; 4-5 km upstream from the bridge.","-52.33333","4.5","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00951015' target='other'> <mi>dwc_moreinfo</mi></a>","P00951015","L.","Kallunki",NA,"P00951015_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7122",NA,NA
"385","2015-11-07 03:07:20-02","MNHN","RECOLNAT_MNHN_P","P01901336","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus alpha","Bonpland, A.J.A.",NA,NA,NA,NA,NA,"Equateur",NA,"Guayaquil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901336' target='other'> <mi>dwc_moreinfo</mi></a>","P01901336","L.",NA,NA,"P01901336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alpha","type","3795",NA,NA
"386","2015-11-07 03:48:02-02","MNHN","RECOLNAT_MNHN_P","P01901337","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus alpha","Bonpland, A.J.A.",NA,NA,NA,NA,NA,"Equateur",NA,"Guayaquil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901337' target='other'> <mi>dwc_moreinfo</mi></a>","P01901337","L.",NA,NA,"P01901337_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alpha","type","3795",NA,NA
"387","2015-10-29 00:19:05-02","MNHN","RECOLNAT_MNHN_P","P00679493","PreservedSpecimen",NA,NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus beta","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"[venezuela]",NA,"Cumana [Nov. gen. sp. : Grescit varietas B in maritimis prope Cumana (Playa Chica)]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00679493' target='other'> <mi>dwc_moreinfo</mi></a>","P00679493","L.","Kunth",NA,"P00679493_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta","type","1243",NA,NA
"388","2020-12-11 11:34:40-03","UFMG","BHCB","84584","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Carneiro, CE; et al.","67","2001","03","24","Southern America","Brasil","Bahia","Barra do Tariri","-37.6","-11.8",NA,"Arbusto, ca. 3m. Folhas cartáceas. Inflorescência globosa esverdeada. Inflorescência amarelada; Junto ao mangue, solo arenoso","BHCB010997","L.",NA,"Conde",NA,NA,NA,NA,NA,"2013","09",NA,"-37.6","-11.8",NA,NA,NA,NA,NA,NA,NA
"389","2020-12-11 11:34:40-03","UFMG","BHCB","12202","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Souza, P","s.n.","1984","05","18","Southern America","Brasil","Bahia","Barra do Jacuípe","-38.510799407959","-12.9710998535156",NA,NA,"BHCB010996","L.",NA,"Salvador",NA,NA,NA,"26018","auto","2013","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-12-11 11:34:40-03","UFMG","BHCB","40102","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Lombardi, JA","2128","1998","01","06","Southern America","Brasil","Bahia","praia da Paixão","-39.2207984924316","-17.341100692749",NA,"Arbusto, ca. 2,5m. Folhas cartáceas, inflorescências e frutos imaturos verdes; Junto a córrego em praia arenosa","BHCB010995","L.",NA,"Prado",NA,NA,NA,"53161","auto","2013","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-02-12 12:24:41-03","UFMA","MAR","7347","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erecta","Conocarpus erecta","AMORIM, I. F. F","30","2013","05","25",NA,"Brasil","Maranhão","Praia de Araçagy","-44.181944","-2.465556",NA,NA,NA,"L.",NA,"Paço do Lumiar",NA,NA,NA,NA,NA,NA,NA,NA,"44º10'55W","02º27'56S",NA,NA,NA,NA,NA,NA,NA
"392","2019-05-06 14:24:33-03","UFMA","MAR","9847","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","CORREIA, B. E. F.","272","2014","06","15",NA,"Brasil","Maranhão","Restinga da Praia de Itatinga","-44.400472","-2.412944",NA,"Microfanerófito, frutos marrons, ausência de látex.",NA,"L.",NA,"Alcântara",NA,NA,NA,NA,NA,NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA,NA
"393","2019-05-06 14:24:33-03","UFMA","MAR","8252","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","LIMA, G. P.","534","2014","11","16",NA,"Brasil","Maranhão","Praia de Panaquatira","-44.053833","-2.473056",NA,"Arbusto com aproximadamente 1,5 m de altura",NA,"L.",NA,"Paço do Lumiar",NA,NA,NA,NA,NA,NA,NA,NA,"44º03'13.8W","02º28'23S",NA,NA,NA,NA,NA,NA,NA
"394","2019-05-06 14:24:33-03","UFMA","MAR","9846","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","CORREIA, B. E. F.","141","2014","06","14",NA,"Brasil","Maranhão","Restinga da Praia de Itatinga","-44.400472","-2.412944",NA,"Microfanerófito, frutos marrons, ausência de látex.",NA,"L.",NA,"Alcântara",NA,NA,NA,NA,NA,NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA,NA
"395","2019-05-06 14:24:33-03","UFMA","MAR","8253","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","LIMA, G. P.","403","2014","08","02",NA,"Brasil","Maranhão","Praia de Panaquatira","-44.053833","-2.473056",NA,"Arbusto com aproximadamente 1,8 m de altura",NA,"L.",NA,"Paço do Lumiar",NA,NA,NA,NA,NA,NA,NA,NA,"44º03'13.8W","02º28'23S",NA,NA,NA,NA,NA,NA,NA
"396","2019-05-06 14:24:33-03","UFMA","MAR","8527","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","CORREIA, B. E. F.","478","2013","06","07",NA,"Brasil","Maranhão","Restinga da Praia de Itatinga","-44.400472","-2.412944",NA,"Arbusto ~ 1,80cm; frutos",NA,"L.",NA,"Alcântara",NA,NA,NA,NA,NA,NA,NA,NA,"44º24'01.7W","02º24'46.6S",NA,NA,NA,NA,NA,NA,NA
"397","2019-05-06 14:24:33-03","UFMA","MAR","9845","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","CORREIA, B. E. F.","62","2014","03","22",NA,"Brasil","Maranhão","Restinga da Praia de Itatinga","-44.400472","-2.412944",NA,"Microfanerófito, frutos marrons, ausência de látex.",NA,"L.",NA,"Alcântara",NA,NA,NA,NA,NA,NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA,NA
"398","2019-05-06 14:24:33-03","UFMA","MAR","8254","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","LIMA, G. P.","27","2013","11","09",NA,"Brasil","Maranhão","Praia de Panaquatira","-44.053833","-2.473056",NA,"Arbusto com aproximadamente 1,5 m de altura",NA,"L.",NA,"Paço do Lumiar",NA,NA,NA,NA,NA,NA,NA,NA,"44º03'13.8W","02º28'23S",NA,NA,NA,NA,NA,NA,NA
"399","2019-05-06 14:24:33-03","UFMA","MAR","4269","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Serra, F. C. V.","163","2013","05","14",NA,"Brasil","Maranhão",NA,"-44.1516","-2.646625",NA,"arbusto, frutos globosos",NA,"L.",NA,"São José de Ribamar",NA,NA,NA,NA,NA,NA,NA,NA,"44º09'05.76''W","02º38'47.85''S",NA,NA,NA,NA,NA,NA,NA
"400","2019-05-06 14:24:33-03","UFMA","MAR","4270","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","ALMEIDA JR., E. B.","912","2012","06","08",NA,"Brasil","Maranhão",NA,"-44.1516","-2.646625",NA,"arbusto, frutos globosos",NA,"L.",NA,"São José de Ribamar",NA,NA,NA,NA,NA,NA,NA,NA,"44º09'05.76''W","02º38'47.85''S",NA,NA,NA,NA,NA,NA,NA
"401","2019-05-06 14:24:33-03","UFMA","MAR","9436","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","CORREIA, B. E. F.","331","2014","09","04",NA,"Brasil","Maranhão","Restinga da Praia de Itatinga","-44.400472","-2.412944",NA,"Árvore de mais ou menos 2,0m, fruto maduro.",NA,"L.",NA,"Alcântara",NA,NA,NA,NA,NA,NA,NA,NA,"44º24'01.7W","02º24'46.6S",NA,NA,NA,NA,NA,NA,NA
"402","2021-02-12 12:24:41-03","UFMA","MAR","6733","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","ARAÚJO, A.C.M","94","2014","08","22",NA,"Brasil","Maranhão","Porto do Pindobal","-44.873472","-1.637389",NA,"Arbusto de 4m de altura",NA,"L.",NA,"Serrano do Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,"44º52'24.5W","01º38'14.6S",NA,NA,NA,NA,NA,NA,NA
"403","2021-02-12 12:24:41-03","UFMA","MAR","5675","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","E.B. Almeida Jr. e A.L.S. Almeida","483","2003","09","19",NA,"Brasil","Pernambuco","Nossa Senhora do Outeiro de Maracaípe","-35.064167","-8.399444",NA,"Arbusto com cerca de 3,5m de altura em frutificação",NA,"L.",NA,"Ipojuca",NA,NA,NA,NA,NA,NA,NA,NA,"35º03'51W","08º23'58S",NA,NA,NA,NA,NA,NA,NA
"404","2020-03-11 09:00:39-03","URCA","HCDAL","18","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Conocarpus","erectus","Conocarpus erectus","Silva, E.V.; Diógenes, M.B.","s.n.",NA,NA,NA,NA,"Brasil","Ceará","Mangue do rio Ceará","-38.543098449707","-3.71722006797791",NA,"Mangue.",NA,"L.","Fernandes, A.","Fortaleza",NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-03-11 09:00:38-03","URCA","HCDAL","5162","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Almeida, L.","EAC2931","1976","10","17",NA,"Brasil","Ceará","Salinas da Barra do Ceará","-38.543098449707","-3.71722006797791",NA,NA,NA,"L.","Fernandes, A.","Fortaleza",NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-02-11 17:18:34-03","UFPR","UPCB","40203","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Borgo, M.","528","1999","11","28",NA,"Brasil","Paraná","Rio dos Almeida","-48.5092010498047","-25.5200004577637",NA,"Árvore com inflorescência verdes, frutos castanhos, em área de solo encharcado dominada por Cladium mariscus..",NA,"L.","Silva, S.M.","Paranaguá",NA,NA,NA,"24916","auto","1999","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2012-06-26 11:12:00-03","MO","MOBOT","100482709","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","A.P. Prata|M.I.B. Loiola|L.A. Gomes|E. dos Santos","Nascimento Prata 2304","2010","8","5","South America","Brazil","Sergipe","RPPN Mata do Crasto, Entrada da mata. Faixa de mangue.","-37.448299407959","-11.3507995605469",NA,NA,NA,"L.","L.A. Gomes","Santa Luzia do Itanhy",NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","306023","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Josefina Espina Z.|F. García Cossio|et al.","Espina Z. 2883","1989","4","22","South America","Colombia","Chocó","Corregimiento El Valle, camino entre El Valle y cabañas Punta Roca.","-76.43333","6.35",NA,NA,NA,"L.","Ronald Liesner (MO)","Bahia Solano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","5",NA
"409","2013-02-09 18:51:00-02","MO","MOBOT","3175122","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","M. F. Prévost|C. Choisy","Prévost 4550","2002","8","6","South America","French Guiana",NA,"Crique Patate. Crique Patate. Forêt ripicole.","-52.8","4.15111",NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2012-09-14 17:30:00-03","MO","MOBOT","3181939","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Orlando Marulanda","Marulanda 837","1989","2","17","South America","Colombia","Bolívar","Alrededores de Pueblo Nuevo, al borde de la Ciénaga del Totumo.","-75.25222","10.28472",NA,NA,NA,"L.",NA,"San Martin de Loba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2012-08-31 05:37:00-03","MO","MOBOT","1002102","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Charles Huttel","Huttel 600","1985","3","17","South America","Ecuador","Galapagos","manglar cerca del campamento Ingala, Puerto Villamil",NA,NA,NA,NA,NA,"L.","Ch. Huttel","Isabela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2011-04-05 14:49:00-03","MO","MOBOT","100363155","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","M. F. Prévost|S. Gonzalez","Prévost 5313","2009","11","5","South America","French Guiana",NA,"Crique Patate.",NA,NA,NA,NA,NA,"L.","M.-F. Prévost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"413","2012-04-06 11:40:00-03","MO","MOBOT","100463906","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Armando Dugand|Roberto Jaramillo M.","Dugand G. 2737","1941","1","7","South America","Colombia","Atlántico","Faja litoral del Mar Caribe, cerca de Salgar.",NA,NA,NA,NA,NA,"L.","Dugand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"414","2015-06-15 13:16:00-03","MO","MOBOT","100821996","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","L.A. Gomes|et al.","Gomes 1016","2013","3","27","South America","Brazil","Sergipe","RPPN Mata do Crasto: Borda da mata. Próximo ao apicum. Mangue-de-botão (Portugués).","-37.4288889","-11.3761111",NA,NA,NA,"L.","L.A. Gomes","Santa Luzia do Itanhy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"415","2015-08-07 15:19:00-03","MO","MOBOT","100837725","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Piero G. Delprete|Françoise Crozier","Delprete 7122","1999","2","7","South America","French Guiana","Cayenne","Rt. Cayenne-Brasil (Rt. de Regina. Bridge over the Orapu River, Auberge des Orpailleurs; 4-5 km upstream from the bridge.","-52.3333333","4.5",NA,NA,NA,"L.","J.A. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
