"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"134","2020-12-21 16:30:17-03","MBM","MBM","213480","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM213480","66754",NA,NA,"Pohl ex Benth.","Harley, R.M.","Mato Grosso","Chapada dos Guimarães","Salgadeira","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA
"135","2020-12-21 16:30:17-03","MBM","MBM","271463","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","2002","05","14","Southern America","Brazil",NA,NA,NA,"MBM271463","72919",NA,NA,"Pohl ex Benth.","Harley, R.M.","Mato Grosso do Sul","Aquidauana","Fazenda Santa Cruz","-55.7872009277344","-20.4710998535156",NA,NA,"MBM271463",NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"136","2020-12-21 16:30:17-03","MBM","MBM","58702","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G.","1978","07","23","Southern America","Brazil",NA,NA,NA,"MBM058702","41499",NA,NA,"Pohl ex Benth.","Harley, R.M.","Minas Gerais","Cristália",NA,"-42.8622016906738","-16.8003005981445",NA,NA,"MBM058702",NA,NA,NA,NA,NA,NA,"30029","auto",NA,NA,NA,NA
"137","2020-12-21 16:30:17-03","MBM","MBM","142901","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","1990","06","13","Southern America","Brazil",NA,NA,NA,"MBM142901","54257",NA,NA,"Pohl ex Benth.","Harley, R.M.","Minas Gerais","Cristália","Rio Santa Clara","-42.8622016906738","-16.8003005981445",NA,NA,"MBM142901",NA,NA,NA,NA,NA,NA,"30029","auto",NA,NA,NA,NA
"138","2020-12-21 16:30:17-03","MBM","MBM","18392","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G.","1971","09","05","Southern America","Brazil",NA,NA,NA,"MBM018392","27005",NA,NA,"Pohl ex Benth.","Hatschbach, G.","Minas Gerais","Gouveia","Rod. BR-259","-43.7407989501953","-18.4543991088867",NA,NA,"MBM018392",NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA
"139","2020-12-21 16:30:17-03","MBM","MBM","105299","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G.; Kummrow, R.; Kummrow, R.","1985","09","18","Southern America","Brazil",NA,NA,NA,"MBM105299","49849",NA,NA,"Pohl ex Benth.","Harley, R.M.","Minas Gerais","Itabirito","Serra da Moeda","-43.801399230957","-20.2532997131348",NA,NA,"MBM105299",NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA
"140","2020-12-21 16:30:17-03","MBM","MBM","22456","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G.","1972","08","05","Southern America","Brazil",NA,NA,NA,"MBM022456","29864",NA,NA,"Pohl ex Benth.","Harley, R.M.","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"MBM022456",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA
"141","2020-12-21 16:30:17-03","MBM","MBM","20562","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G.","1972","01","19","Southern America","Brazil",NA,NA,NA,"MBM020562","28948",NA,NA,"Pohl ex Benth.","Harley, R.M.","Minas Gerais","Serro","Rod. MG-2, entre Serro e Datas","-43.3793983459473","-18.604700088501",NA,NA,"MBM020562",NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA
"142","2020-12-21 16:30:17-03","MBM","MBM","24638","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G.; Ahumad, L.Z.; Ahumad, L.Z.","1973",NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM024638","31222",NA,NA,"Pohl ex Benth.","Harley, R.M.","Minas Gerais","Três Corações","Rodovia Três Corações-São Tomé das Letras","-45.2532997131348","-21.6968994140625",NA,NA,"MBM024638",NA,NA,NA,NA,NA,NA,"22974","auto",NA,NA,NA,NA
"143","2020-12-21 16:30:17-03","MBM","MBM","129485","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hoehne, W.","1981","10","07","Southern America","Brazil",NA,NA,NA,"MBM129485","s.n.",NA,NA,"Pohl ex Benth.",NA,"São Paulo","São Paulo","Via Anhanguera, km 30","-46.6300010681152","-23.5400009155273",NA,NA,"MBM129485",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"144","2015-09-04 08:18:33-03","MNHN","RECOLNAT_MNHN_P","P03001703","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Glaziou, A.","1883","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001703' target='other'> <mi>dwc_moreinfo</mi></a>","P03001703",NA,NA,NA,"Pohl ex Benth.",NA,"Minas Gerais",NA,"Environs de Rio-de-Janeiro et d´Ouro Preto.",NA,NA,NA,NA,"P03001703_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15346",NA,NA
"145","2014-11-13 10:57:41-02","MNHN","RECOLNAT_MNHN_P","P00721136","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","hb",NA,"Hyptis n. spec. brachiata A.St.-Hil. mss <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00721136' target='other'> <mi>dwc_moreinfo</mi></a>","P00721136",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Province de Minas Geraes : Sommet du Morro do Mondo Velho dans les Minas Novas",NA,NA,NA,NA,"P00721136_01 P00721136_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1091",NA,NA
"146","2015-09-27 12:28:47-03","MNHN","RECOLNAT_MNHN_P","P00721138","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","hb",NA,"Hyptis n. spec. patula A.St.-Hil. mss <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00721138' target='other'> <mi>dwc_moreinfo</mi></a>","P00721138",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Province de Minas Geraes : partie la plus basse des momes dans la partie méridionale",NA,NA,NA,NA,"P00721138_01 P00721138_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 323",NA,NA
"147","2015-10-01 22:43:18-03","MNHN","RECOLNAT_MNHN_P","P00721139","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00721139' target='other'> <mi>dwc_moreinfo</mi></a>","P00721139",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Province de Minas Geraes : partie la plus basse des momes dans la partie méridionale",NA,NA,NA,NA,"P00721139_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 323",NA,NA
"148","2015-09-27 12:29:21-03","MNHN","RECOLNAT_MNHN_P","P00721141","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Poeppig, E.F.","1832",NA,NA,NA,"Pérou","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00721141' target='other'> <mi>dwc_moreinfo</mi></a>","P00721141",NA,NA,NA,"Pohl ex Benth.","Harley",NA,NA,NA,NA,NA,NA,NA,"P00721141_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1021",NA,NA
"149","2013-01-07 14:26:33-02","MNHN","RECOLNAT_MNHN_P","P00721142","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Pavon, J.A.",NA,NA,NA,NA,"[Pérou]","hb",NA,"1868. Clinopodium sp. nova <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00721142' target='other'> <mi>dwc_moreinfo</mi></a>","P00721142",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Peru",NA,NA,NA,NA,"P00721142_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-04 08:18:33-03","MNHN","RECOLNAT_MNHN_P","P03001696","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, H.S.|Harley, R.M.","1971","2","3",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001696' target='other'> <mi>dwc_moreinfo</mi></a>","P03001696",NA,NA,NA,"Pohl ex Benth.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"P03001696_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29706",NA,NA
"151","2015-09-04 08:18:33-03","MNHN","RECOLNAT_MNHN_P","P03001697","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, H.S.","1971","3","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001697' target='other'> <mi>dwc_moreinfo</mi></a>","P03001697",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Goiás.",NA,NA,NA,NA,"P03001697_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31713",NA,NA
"152","2015-09-04 08:18:33-03","MNHN","RECOLNAT_MNHN_P","P03001698","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, H.S.|Harley, R.M.|Onishi, E.","1971","1","13",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001698' target='other'> <mi>dwc_moreinfo</mi></a>","P03001698",NA,NA,NA,"Pohl ex Benth.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"P03001698_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30277",NA,NA
"153","2015-09-04 08:18:33-03","MNHN","RECOLNAT_MNHN_P","P03001699","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,NA,"[Bresil]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001699' target='other'> <mi>dwc_moreinfo</mi></a>","P03001699",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"P03001699_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2015-09-04 08:18:33-03","MNHN","RECOLNAT_MNHN_P","P03001700","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hunt, D.R.",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001700' target='other'> <mi>dwc_moreinfo</mi></a>","P03001700",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Goiás and Mato Grosso.",NA,NA,NA,NA,"P03001700_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6028",NA,NA
"155","2015-09-04 08:18:33-03","MNHN","RECOLNAT_MNHN_P","P03001701","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Glaziou, A.","1895","6","17",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001701' target='other'> <mi>dwc_moreinfo</mi></a>","P03001701",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Goyaz. Taboquinha.",NA,NA,NA,NA,"P03001701_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21941",NA,NA
"156","2015-09-04 08:18:33-03","MNHN","RECOLNAT_MNHN_P","P03001702","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hunt, D.R.","1966","6","16",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001702' target='other'> <mi>dwc_moreinfo</mi></a>","P03001702",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Mato Grosso: Barra do Garças- Xavantina road, 77km. from Barra do Garças.",NA,NA,NA,NA,"P03001702_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6028",NA,NA
"157","2015-09-04 08:18:46-03","MNHN","RECOLNAT_MNHN_P","P03001711","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Gardner",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001711' target='other'> <mi>dwc_moreinfo</mi></a>","P03001711",NA,NA,NA,"Pohl ex Benth.",NA,"Piauí",NA,"Brésil.-Province de Piauhy.",NA,NA,NA,NA,"P03001711_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2708",NA,NA
"158","2015-09-04 08:18:46-03","MNHN","RECOLNAT_MNHN_P","P03001717","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Anderson, W.R.|Kirkbride, J.H.|Stieber, M.","1972","2","6",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001717' target='other'> <mi>dwc_moreinfo</mi></a>","P03001717",NA,NA,NA,"Pohl ex Benth.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"P03001717_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35561",NA,NA
"159","2016-01-28 16:04:05-02","MNHN","RECOLNAT_MNHN_P","P03001718","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Argent, G.|Ramos, J.|Souza, R.|Richards, P.W.","1967","9","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001718' target='other'> <mi>dwc_moreinfo</mi></a>","P03001718",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Mato Grosso. c. 6km. S. of Xavantina (R & A Transect) In tall wet grassland at forest margin.",NA,NA,NA,NA,"P03001718_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6301",NA,NA
"160","2015-09-04 08:18:46-03","MNHN","RECOLNAT_MNHN_P","P03001719","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Burchell",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001719' target='other'> <mi>dwc_moreinfo</mi></a>","P03001719",NA,NA,NA,"Pohl ex Benth.","Epling",NA,NA,NA,NA,NA,NA,NA,"P03001719_01 P03001719_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7139",NA,NA
"161","2015-09-04 08:18:46-03","MNHN","RECOLNAT_MNHN_P","P03001720","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,"1844","5","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001720' target='other'> <mi>dwc_moreinfo</mi></a>","P03001720",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Brésil central (Salinas).",NA,NA,NA,NA,"P03001720_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2191",NA,NA
"162","2015-09-04 08:18:46-03","MNHN","RECOLNAT_MNHN_P","P03001724","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Saint-Hilaire, A.","1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001724' target='other'> <mi>dwc_moreinfo</mi></a>","P03001724",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Province de Saint-Paul .",NA,NA,NA,NA,"P03001724_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1551",NA,NA
"163","2015-09-04 08:18:46-03","MNHN","RECOLNAT_MNHN_P","P03001730","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Richards, P.W.","1968","7","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001730' target='other'> <mi>dwc_moreinfo</mi></a>","P03001730",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Mato Grosso. Plot 4, P/C transect, Xavantina.","-52.23333","-14.63333",NA,NA,"P03001730_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6406",NA,NA
"164","2015-09-04 08:18:46-03","MNHN","RECOLNAT_MNHN_P","P03001732","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,NA,"[Bresil]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001732' target='other'> <mi>dwc_moreinfo</mi></a>","P03001732",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"P03001732_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2015-09-04 08:18:46-03","MNHN","RECOLNAT_MNHN_P","P03001733","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ratter, J.A.","1967","7","10",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001733' target='other'> <mi>dwc_moreinfo</mi></a>","P03001733",NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,"Mato Grosso. c. 50km. S. of Xavantina on Xavantina-Aragarças road.",NA,NA,NA,NA,"P03001733_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-04 08:18:46-03","MNHN","RECOLNAT_MNHN_P","P03001735","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Occhioni, P.","1972","6","27",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001735' target='other'> <mi>dwc_moreinfo</mi></a>","P03001735",NA,NA,NA,"Pohl ex Benth.",NA,"Minas Gerais",NA,"Estr. da Represa, Serra do Cipó.",NA,NA,NA,NA,"P03001735_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5074",NA,NA
"167","2015-09-04 08:19:00-03","MNHN","RECOLNAT_MNHN_P","P03001819","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Glaziou, A.",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001819' target='other'> <mi>dwc_moreinfo</mi></a>","P03001819",NA,NA,NA,"Pohl ex Benth.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"P03001819_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14152",NA,NA
"168","2015-09-04 08:18:46-03","MNHN","RECOLNAT_MNHN_P","P03001722","PreservedSpecimen",NA,"Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Smith, L.B.|Egler, W.A.|Segadas-Vianna, F.|Machline, G.C.|Dau, L.|Ormond, W.T.|Lopes da Silva, Z.","1952","4","29",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03001722' target='other'> <mi>dwc_moreinfo</mi></a>","P03001722",NA,NA,NA,"Pohl ex Benth.",NA,"Minas Gerais","Jaboticatubas","Serra do Cipó, 6km. north of Palacio.","-43.58333","-19.16667","1200",NA,"P03001722_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6871",NA,NA
"169","2020-10-01 14:21:49-03","JBB","HEPH","1316","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Heringer, EP","1961","05","04","Southern America","Brasil",NA,NA,"flores e folhas perfumadas",NA,"8299","Dicotyledon","Lamiales","Pohl ex Benth.","Ferreira, MB","Distrito Federal","Guará","Horto do Guará",NA,NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-01 14:21:49-03","JBB","HEPH","20667","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Azevedo, INC de; Oliveira, MS","2004","06","08","Southern America","Brasil",NA,NA,NA,NA,"155","Dicotyledon","Lamiales","Pohl ex Benth.","Oliveira, MS","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,NA,"-47.85","-15.866667","2005",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:36:53-03","UFMG","BHCB","163972","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Mendes, MS","2012","01",NA,"Southern America","Brasil",NA,NA,"Coordenadas aproximadas.; Arbustivo.; Campo Rupestre sobre Quartzito.",NA,"s.n.","Dicotyledon",NA,"Pohl ex Benth.",NA,"Minas Gerais","Mariana","Acesso às minas de Capanema e Timbopeba - VALE, Coordenadas aproximadas.","-43.991603","-20.352483","1728","1728",NA,NA,"-43.991603","-20.352483",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:36:53-03","UFMG","BHCB","129075","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Leite, RLRM; Batista, JAN; Oliveira, HO de","2008","08","29","Southern America","Brasil",NA,NA,NA,"BHCB044331","47","Dicotyledon",NA,"Pohl ex Benth.",NA,"Minas Gerais","Moeda","Serra da Moeda, Entrada para Moeda, cerca de 33 Km S de Belo Horizonte a partir do entroncamento do anel rodoviário com a BR-040. A direita da pista em direção a Moeda, cerca de 3 Km após o entroncamento com a BR-040","-43.9515","-20.287833","1299","1299",NA,NA,"-43.9515","-20.287833","2017","11","30",NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:36:53-03","UFMG","BHCB","183639","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Rezende, SG; Justo, AG","2015","04","14","Southern America","Brasil",NA,NA,"Herbáceo.; Campo Sujo.","BHCB044224","5436","Dicotyledon",NA,"Pohl ex Benth.",NA,"Minas Gerais","Rio Acima","Rio do Peixe, Próximo a RPPN Capitão do Mato","-43.925","-20.140556","1280","1350",NA,NA,"-43.925","-20.140556","2017","11","29",NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:36:53-03","UFMG","BHCB","67635","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Barreto, HLM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"3168","Dicotyledon",NA,"Pohl ex Benth.",NA,"Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA
"175","2020-12-11 11:36:53-03","UFMG","BHCB","16280","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Pádua, RA","1989","08","19","Southern America","Brasil",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Pohl ex Benth.",NA,"Minas Gerais","Sete Lagoas",NA,"-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA
"176","2020-12-11 11:36:53-03","UFMG","BHCB","92106","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Teles, AM; et al.","2003","06","17","Southern America","Brasil",NA,NA,"Arbusto ca. 2m. Inflorescência com flores brancas.",NA,"167","Dicotyledon",NA,"Pohl ex Benth.",NA,"Distrito Federal","Brasília","Asa Norte, Parque Ecológico Olhos D#?#água","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"177","2020-12-11 11:36:53-03","UFMG","BHCB","67020","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Mota, RC da","2000","06","10","Southern America","Brasil",NA,NA,"Planta coletada em mata semidecídua; erva; flores brancas.",NA,"822","Dicotyledon",NA,"Pohl ex Benth.",NA,"Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA
"178","2020-12-11 11:36:53-03","UFMG","BHCB","83683","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Oliveira, JE de","1942","08","16","Southern America","Brasil",NA,NA,"Arbusto 1,00. Pouco frequente. Flor alva; Capoeirinha","BHCB021993","1070","Dicotyledon",NA,"Pohl ex Benth.",NA,"Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"2015","02","11","17082","auto",NA,NA,NA,NA
"179","2021-02-11 17:19:16-03","UFPR","UPCB","28355","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Pereira, E.","1964","09","13",NA,"Brasil",NA,NA,"Arbusto, 30cm, flor alva..",NA,"9229",NA,NA,"Pohl ex Benth.","Harley, R.M.","Minas Gerais","Esperança","Estrada para Ouro Preto, km 48",NA,NA,NA,NA,NA,NA,NA,NA,"1996","01","01",NA,NA,NA,NA,NA,NA
"180","2021-02-11 17:19:16-03","UFPR","UPCB","9174","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G.","1969","07","20",NA,"Brasil",NA,NA,"Arbusto, 1m, flor alva. Pantanal..",NA,"22049",NA,NA,"Pohl ex Benth.","Harley, R.M.","Mato Grosso do Sul","Aquidauana","Córrego Maria do Carmo","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,NA,"1971","01","01","212961","auto",NA,NA,NA,NA
"181","2021-02-11 17:19:16-03","UFPR","UPCB","23188","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G.","1990","06","13",NA,"Brasil",NA,NA,"Arbusto, 2m, delgado, odorífero, flor alva. Cerrado, margens arenosas do rio..",NA,"54257",NA,NA,"Pohl ex Benth.","Harley, R.M.","Minas Gerais","Cristalia","Rio Santa Clara","-42.8622016906738","-16.8003005981445",NA,NA,NA,NA,NA,NA,"1993","01","01","30029","auto",NA,NA,NA,NA
"182","2020-05-25 15:13:54-03","FSU","FSU","000067285","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J. Ramos, H. S. Irwin, R. Reis dos Santos, S. F. Fonseca, R. Souza",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,"26475",NA,NA,"Pohl ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
