"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"44","2020-02-08 09:35:24-03","NBC","NL-BOTANY","L 0036186","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Kostermans AJGH","Riedel L",NA,"1868","10","23","Southern America","Brazil","Rio de Janeiro",NA,"In sykvis circa Mandioccaprov. Rio Janeiro",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200036186 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0036186","NL-L0036186",NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,"Magnoliopsidae","90522979",NA,NA,NA
"45","2020-02-08 09:35:24-03","NBC","NL-BOTANY","L.3883801","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Moraes PLR de",NA,"1994","05","21","Southern America","Bolivia",NA,NA,"Parque Estadual Carlos Botelho, Sao Miguel Arcanjo, SP.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3883801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3883801","NL-L3883801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"46","2020-02-08 09:35:24-03","NBC","NL-BOTANY","L.3883807","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Moraes PLR de",NA,"1994","06","29","Southern America","Bolivia",NA,NA,"Parque Estadual Carlos Botelho, Sao Miguel Arcanjo, SP.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3883807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3883807","NL-L3883807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"47","2020-02-08 09:35:24-03","NBC","NL-BOTANY","U 0276264","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Lindeman JC; Haas JH de",NA,"1966","01","08","Southern America","Brazil","Paraná",NA,"on Atlantic slope above Bela Vista, old road from Curitiba to Morretes",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276264 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12495",NA,NA,NA
"48","2020-02-08 09:35:24-03","NBC","NL-BOTANY","U.1400717","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Lindeman JC; Haas JH de",NA,"1966","01","08","Southern America","Brazil","Paraná",NA,"on Atlantic slope above Bela Vista, old road from Curitiba to Morretes",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1400717 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1400717","NL-U1400717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0017926",NA,NA,NA
"49","2020-02-08 09:35:24-03","NBC","NL-BOTANY","U.1400718","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes PLR","Machado-Nunes G",NA,"1935","01","01","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1400718 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1400718","NL-U1400718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0017701",NA,NA,NA
"50","2020-02-08 09:35:24-03","NBC","NL-BOTANY","U.1400719","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Rodrigues de Moraes PL","Lindeman JC; Haas JH de",NA,"1966","07","16","Southern America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1400719 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1400719","NL-U1400719",NA,NA,NA,NA,NA,NA,NA,"2003","07","01","Magnoliopsidae","U 0017927",NA,NA,NA
"51","2020-11-04 11:11:51-03","ESALQ","ESA","108203","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandiocana","Cryptocarya mandiocana",NA,"Moraes, P.L.R.","Ohomar, C.",NA,"1984","08","01",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"ESA108203","ESA108203",NA,NA,"44599","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"52","2020-11-04 11:11:51-03","ESALQ","ESA","72456","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2478.0","2001","08","08",NA,"Brasil","São Paulo","São Luiz do Paraitinga",NA,NA,NA,NA,NA,"ESA072456","ESA072456",NA,NA,NA,NA,NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"53","2020-11-04 11:11:51-03","ESALQ","ESA","128224","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana",NA,"Baitello, J.B.","Virillo, C.B.","153.0","2013","04","01",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado","-47.204722","-24.110555",NA,NA,"ESA128224",NA,"269","269",NA,NA,NA,"-47.204722","-24.110555","2013",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:11:51-03","ESALQ","ESA","66229","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2141.0","2000","04","07",NA,"Brasil","São Paulo","Pariquera Açu",NA,NA,NA,NA,NA,"ESA066229","ESA066229",NA,NA,NA,NA,NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"55","2020-11-04 11:11:51-03","ESALQ","ESA","70396","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2419.0","2001","04","21",NA,"Brasil","São Paulo","Pariquera Açu",NA,NA,NA,NA,NA,"ESA070396","ESA070396",NA,NA,NA,NA,NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"56","2020-11-04 11:11:51-03","ESALQ","ESA","128226","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana",NA,"Baitello, J.B.","Virillo, C.B.","162.0","2013","04","01",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado","-47.204722","-24.110555",NA,NA,"ESA128226",NA,"269","269",NA,NA,NA,"-47.204722","-24.110555","2013",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:11:51-03","ESALQ","ESA","76794","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Campos, E.P.",NA,"2001","02","06",NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"ESA076794","ESA076794",NA,NA,"13937","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"58","2020-11-04 11:11:51-03","ESALQ","ESA","71629","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2452.0","2001","06","11",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,"ESA071629","ESA071629",NA,NA,"20531","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"59","2020-11-04 11:11:51-03","ESALQ","ESA","76810","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2539.0","2002","02","12",NA,"Brasil","São Paulo","Bananal",NA,"-44.3199996948242","-22.6800003051758",NA,NA,"ESA076810","ESA076810",NA,NA,"26795","auto",NA,NA,NA,"2004","01","16",NA,NA,NA,NA,NA
"60","2020-11-04 11:11:51-03","ESALQ","ESA","76809","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2537.0","2002","02","12",NA,"Brasil","São Paulo","Bananal",NA,"-44.3199996948242","-22.6800003051758",NA,NA,"ESA076809","ESA076809",NA,NA,"26795","auto",NA,NA,NA,"2004","01","16",NA,NA,NA,NA,NA
"61","2020-11-04 11:11:51-03","ESALQ","ESA","70697","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2432.0","2001","05","08",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,"ESA070697","ESA070697",NA,NA,"55628","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"62","2020-11-04 11:11:51-03","ESALQ","ESA","48731","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Cordeiro, I. et al.","1607.0","1995","12","11",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,"ESA048731","ESA048731",NA,NA,"55628","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"63","2020-11-04 11:11:51-03","ESALQ","ESA","48729","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Cordeiro, I. et al.","1611.0","1995","12","11",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,"ESA048729","ESA048729",NA,NA,"55628","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"64","2020-11-04 11:11:51-03","ESALQ","ESA","70233","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R. et al.","2416.0","2001","04","16",NA,"Brasil","São Paulo","Mairiporã",NA,"-46.5800018310547","-23.3099994659424",NA,NA,"ESA070233","ESA070233",NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:11:51-03","ESALQ","ESA","29163","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Ivanauskas, N.M.","757.0","1996","03","31",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,"ESA029163",NA,NA,NA,"17990","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"66","2020-11-04 11:11:51-03","ESALQ","ESA","71512","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2439.0","2001","05","30",NA,"Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,"ESA071512","ESA071512",NA,NA,"21922","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"67","2020-11-04 11:11:51-03","ESALQ","ESA","71508","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2444.0","2001","05","31",NA,"Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,"ESA071508","ESA071508",NA,NA,"21922","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"68","2020-11-04 11:11:51-03","ESALQ","ESA","71504","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2443.0","2001","05","31",NA,"Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,"ESA071504",NA,NA,NA,"21922","auto",NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"69","2020-11-04 11:11:51-03","ESALQ","ESA","67406","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana",NA,NA,"Moraes, P.L.R.","1246.0","1996","01","13",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA067406",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:11:51-03","ESALQ","ESA","67405","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana",NA,NA,"Moraes, P.L.R.","1245.0","1996","01","13",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA067405","ESA067405",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:11:51-03","ESALQ","ESA","15980","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","1009.0","1994","06","29",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA015980",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:11:51-03","ESALQ","ESA","15099","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","902.0","1994","03","18",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA015099",NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"73","2020-11-04 11:11:51-03","ESALQ","ESA","14787","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","1005.0","1994","05","22",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA014787",NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"74","2020-11-04 11:11:51-03","ESALQ","ESA","7518","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana",NA,"Moraes, P.L.R.","Moraes, P.L.R.","689.0","1992","05","19",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA007518",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:11:51-03","ESALQ","ESA","67402","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana",NA,NA,"Moraes, P.L.R.","509.0","1991","10","07",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA067402","ESA067402",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:11:51-03","ESALQ","ESA","67775","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2217.0","2000","08","28",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA067775","ESA067775",NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"77","2020-11-04 11:11:51-03","ESALQ","ESA","7519","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana",NA,NA,"Moraes, P.L.R.","690.0","1992","05","19",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA007519",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:11:51-03","ESALQ","ESA","14766","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","984.0","1994","05","21",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA014766",NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"79","2020-11-04 11:11:51-03","ESALQ","ESA","14767","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","985.0","1994","05","21",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA014767",NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"80","2020-11-04 11:11:51-03","ESALQ","ESA","76802","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2523.0","2002","01","21",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA076802","ESA076802",NA,NA,"27904","auto",NA,NA,NA,"2004","01","16",NA,NA,NA,NA,NA
"81","2020-11-04 11:11:51-03","ESALQ","ESA","15119","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.",NA,"1994","03","18",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA015119",NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"82","2020-11-04 11:11:51-03","ESALQ","ESA","17551","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.",NA,"1994","06","29",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA017551",NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"83","2020-11-04 11:11:51-03","ESALQ","ESA","5723","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","25.0","1990","03","14",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA005723",NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"84","2020-11-04 11:11:51-03","ESALQ","ESA","17547","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.",NA,"1994","06","29",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA017547",NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"85","2020-11-04 11:11:51-03","ESALQ","ESA","57718","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","1212.0","1995","04","09",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,"número ESA antigo (duplicado) 67718","ESA057718",NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"86","2020-11-04 11:11:51-03","ESALQ","ESA","17546","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.",NA,"1994","06","29",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA017546",NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"87","2020-11-04 11:11:51-03","ESALQ","ESA","76593","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","2505.0","2001","11","10",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA076593","ESA076593",NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"88","2020-11-04 11:11:51-03","ESALQ","ESA","5721","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","109.0","1990","05","18",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA005721",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:11:51-03","ESALQ","ESA","15977","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","1010.0","1994","06","29",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA015977",NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"90","2020-11-04 11:11:51-03","ESALQ","ESA","67410","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","1261.0","1996","02","19",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA067410","ESA067410",NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
"91","2020-11-04 11:11:51-03","ESALQ","ESA","7837","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","758.0","1992","11","18",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA007837",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:11:51-03","ESALQ","ESA","15972","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner","Moraes, P.L.R.","Moraes, P.L.R.","1015.0","1994","06","29",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA015972",NA,NA,NA,"27904","auto",NA,NA,NA,"2004","01","15",NA,NA,NA,NA,NA
