"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"48","2020-02-08 10:34:21-03","NBC","NL-BOTANY","L.2730709","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Palacios-Cuezzo",NA,"1948","03","14","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2730709","NL-L2730709",NA,NA,NA,NA,"Estado Rio G. do Sul. Dep. Alegrete. Arroyo Capivari.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2730709 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 10:34:21-03","NBC","NL-BOTANY","U.1227318","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ceroni Z; et al.",NA,"1968","07","21","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1227318","NL-U1227318",NA,NA,NA,NA,"Parque Nacional Iguacu Pr.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1227318 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 10:34:32-03","NBC","NL-BOTANY","L.2729430","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Ule EHG",NA,"1909","11","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2729430","NL-L2729430",NA,NA,NA,NA,"Rio Branco; Surumu.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2729430 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228022","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Venturi S",NA,"1922","02","01","Argentina",NA,NA,NA,NA,NA,NA,"NL-U1228022","NL-U1228022",NA,NA,NA,NA,"Tucuman La Fronterita.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228022 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 10:34:32-03","NBC","NL-BOTANY","L.2729423","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Ule EHG",NA,"1901","02","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2729423","NL-L2729423",NA,NA,NA,NA,"Schlingpflanze, Bl. weiss, Máos. Rio Negro.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2729423 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 10:34:32-03","NBC","NL-BOTANY","L.2729425","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Ule EHG",NA,"1909","09","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2729425","NL-L2729425",NA,NA,NA,NA,"Rio Branco; Surusumu.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2729425 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 10:34:32-03","NBC","NL-BOTANY","L.2729426","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Unreadable",NA,"1937","01","21","Uruguay",NA,NA,NA,NA,NA,NA,"NL-L2729426","NL-L2729426",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2729426 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 10:34:32-03","NBC","NL-BOTANY","L.2729427","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Herb Rosengurtt B",NA,"1935","01","27","Uruguay",NA,NA,NA,NA,NA,NA,"NL-L2729427","NL-L2729427",NA,NA,NA,NA,"rio Negro - Isla del Reclon conum en bosques dibenos. *.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2729427 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228129","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Rooden J van; Akkermans LMA",NA,"1968","12","05","Venezuela",NA,NA,NA,NA,NA,NA,"NL-U1228129","NL-U1228129",NA,NA,NA,NA,"Estado Guarico. Along the road side between San Fernando.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228131","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Rooden J van; Akkermans LMA",NA,"1968","12","12","Venezuela",NA,NA,NA,NA,NA,NA,"NL-U1228131","NL-U1228131",NA,NA,NA,NA,"Estado Aragua.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228131 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228360","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Ule EHG",NA,"1909","09","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1228360","NL-U1228360",NA,NA,NA,NA,"Rio Branco; Surusumu.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228360 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228362","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Ratter JA; Santos RR de; Souza R; Ferreira A",NA,"1968","05","12","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1228362","NL-U1228362",NA,NA,NA,NA,"Mato Grosso. Near the Rio Sina Missu Ferry Capprox. 290 km N of Xavantina.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228362 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228364","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Trinta ZA; Fromm Trinta E",NA,"1964","04","19","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1228364","NL-U1228364",NA,NA,NA,NA,"Minas Gerais Governador Valadares.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228364 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228365","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Harley RM",NA,"1980","04","27","Brazil",NA,NA,"-44.633333","-13.333333","-44.633333","-13.333333","NL-U1228365","NL-U1228365",NA,NA,NA,NA,"Estado da Bahia, Chapadao Ocidental da Bahia banks of the Rio Corrente.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228365 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-11-04 11:05:28-03","ESALQ","ESA","103027","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","7131.0","2007","01","13","Argentina","Corrientes","Paso de los Libres",NA,NA,NA,NA,"ESA103027","ESA103027","Simão-Bianchini, R.","2018","04","11","Ruta 126, ca. 10km de Paso Ledesma. Arredores do Ayo. Ayui. Espinal","70","70","Volúvel, flores azuis","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:05:28-03","ESALQ","ESA","84662","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Aguiar, A.C.; Silva, R.R.; Pereira, Z.V.; Cerqueira, R.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.","202.0","2003","04","20","Brasil","São Paulo","Ribeirão Grande","-482.456","-241.609","-482,456","-241,609","ESA084662","ESA084662","Udulutsch, R.G.",NA,NA,NA,"Parque Estadual Intervales, trilha do Cipó em direção a gruta do cipó. Vegetação Secundária Capoeirão de Floresta Ombrófila Densa Montana com intensa exploração de palmito e madeira.","820","820","Liana com flores roxas","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:05:28-03","ESALQ","ESA","22161","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Simão-Bianchini, R. ; Bianchini, S.","643.0","1995","04","14","Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758",NA,NA,"ESA022161","ESA022161","Simão-Bianchini, R.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:05:28-03","ESALQ","ESA","43137","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18224.0","1997","07","06","Brasil","Mato Grosso","Juína","-58.7411003112793","-11.3782997131348","-58,966,667","-11,316,667","ESA043137","ESA043137","Simão-Bianchini, R.",NA,NA,NA,"Ca 27km WNW (em linha reta) de Juína. Contato Floresta Ombrófila-Floresta Estacional",NA,NA,"Escandente; flores róseas.","Magnoliophyta",NA,NA,NA,NA,NA,"188958","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 10:55:24-03","ESALQ","ESA","133834","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba",NA,"J.S. Silva; M.F. Silveira; R.T. Queiroz; A.J.C. Silva; L.C. Garcia","661.0","2009","04","21","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783","502334","-241111","ESA133834",NA,NA,NA,NA,NA,"Fazenda Monte Alegre. Estrada do lobo.",NA,NA,"Trepadeira com flores lilases com cálice verdes.",NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:05:28-03","ESALQ","ESA","87102","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Joaquim Jr., G.O.","129.0",NA,NA,NA,"Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,"ESA087102","ESA087102","Bianchini, R.S.",NA,NA,NA,"Ilha da Queimada Grande",NA,NA,"Com frutos","Magnoliophyta",NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:27:26-03","MN","R","12305","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Glaziou, A.F.M","13006","1880","06","16","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"R000012305","R000012305_001","Simão-Bianchini, R.","1999","12","01",NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:27:26-03","MN","R","12310","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Glaziou, A.F.M",NA,"1880","06","20","Brasil","Minas Gerais","João Ayres",NA,NA,NA,NA,"R000012310","R000012310_001",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:27:26-03","MN","R","12311","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Glaziou, A.F.M","13021","1880","06","20","Brasil","Minas Gerais","João Ayres",NA,NA,NA,NA,"R000012311","R000012311_001","Simão-Bianchini, R.","1999","12","03",NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-15 14:41:37-03","MN","R","40284","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Regnell, A.F.","III - 198 a","1867","05","16","Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:27:26-03","MN","R","135857","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.",NA,NA,"1975","04","09","Brasil","Rio Grande do Sul","Passo Fundo","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:27:26-03","MN","R","12229","PreservedSpecimen","Plantae","Convolvulaceae","Jacquemontia","grandifolia","Jacquemontia grandifolia","Meisn.","Glaziou, A.F.M","13027 a","1880","06","12","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"R000012229","R000012229_001",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-31 10:26:04-03","UFPI","TEPB","21390","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","M. C. S. RÊGO","1","2005","08","02","Brasil","Piauí","Teresina","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,"R. Bianchini","2006","08","01","Horta Comunitária do Bairro Dirceu Arcoverde",NA,NA,"Erva trepadeira, flor roxo claro, solo arenoso Ambiente: Campo aberto <ll>dwc_commonname:</ll> Jetirana",NA,NA,NA,NA,NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA
"75","2021-03-03 11:04:12-03","UFPI","TEPB","21391","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","RÊGO, Mª da Conceição Santos.","7","2005","08","09","Brasil","Piauí","Teresina","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,"R. Bianchini","2006","08","01","Horta Comunitária do Bairro Dirceu Arcoverde",NA,NA,"Erva trepadeira, flor roxa-clara, solo arenoso Ambiente: Campo aberto. <ll>dwc_commonname:</ll> Jetirana",NA,NA,NA,NA,NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA
"76","2020-06-12 12:04:11-03","UFPI","TEPB","5705","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba",NA,"F.C. e Silva","210","1979","06","18","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"Arredores da papuda",NA,NA,"Trepadeira de campo sujo, folhas membranáceas, botão floral bege, flores com pétalas, cálice e estames amarelos, fruto imaturo verde.",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"77","2021-03-22 17:45:20-03","UFPI","TEPB","3172","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba",NA,"F. C. e Silva","270","1980","03","15","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"M. T. Buril","2010","04","28","QNL Taguatinga Norte",NA,NA,"Trepadeira de mata ciliar, folhas membranáceas, botão floral esverdeado, cálice verde, pétalas lilás.",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-19 10:23:13-03","CPAP","CPAP","20998","PreserverdSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Jesus, E. M.","154","2007","04","10","Brasil","MS","Ladário","-57.588333","-19.148333","57°35'18'' W","19°08'54'' S",NA,NA,"S. M. Salis; E. M. Jesus",NA,NA,NA,"Fazenda Banda Alta - trilha 3","109","109","Trepadeira. FLOR: roseo-lilás. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Frequente. AMBIENTE: Mata. SUBSTRATO: solo argiloso. RELEVO: levemente onduloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2015-07-02 14:01:30-03","JBP","HPL","2439","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","Drammer","H. Lorenzi","33","1991","06","20","Brasil","SP","Campinas","-47.06","-22.9",NA,NA,NA,NA,"H. Lorenzi","1991","06","20","Fazenda Santa Elisa- IAC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"80","2015-07-02 14:01:30-03","JBP","HPL","2435","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","Dammer","H. Lorenzi","2216","2000","03","09","Brasil","GO","Rio Verde","-50.9281","-17.7981",NA,NA,NA,NA,"H. Lorenzi","2000","03","09","Coletada em lavoura de soja.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"96378","auto",NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:01:30-03","JBP","HPL","2440","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","Dremmer","E.R. Salviani & H. Lorenzi","430","1999","07","27","Brasil","SP","Nova Odessa","-47.29","-22.77",NA,NA,NA,NA,"H. Lorenzi","1999","07","27","Instituto Plantarum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA
"82","2015-07-02 14:01:30-03","JBP","HPL","2434","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","Dammer","E.R. Salviani & H. Lorenzi","1253","2000","02","29","Brasil","RS","Cruz Alta","-53.6064","-28.6386",NA,NA,NA,NA,"E.R. Salviani & H. Lorenzi","2000","02","29","Estrada que da acesso entre Cruz Alta e Panambi-RS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44498","auto",NA,NA,NA,NA,NA,NA
"83","2015-07-02 14:01:30-03","JBP","HPL","2438","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","Dammer","E.R. Salviani & H. Lorenzi","1244","2000","02","25","Brasil","PR","Ponta Grossa","-50.1619","-25.095",NA,NA,NA,NA,"H. Lorenzi","2000","02","25","Rod. do Café.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"84","2019-12-19 08:15:14-03","FPS","FPS","99","MachineObservation","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Schwirkowski, P.","272","2013","03","23","Brasil","Santa Catarina","São Bento do Sul","-49.312692","-26.324471","-49.312692","-26.324471","FPS00099,MBM392084","FPS00099_v01 FPS00099_v02 FPS00099_v03 FPS00099_v04 MBM392084","Barboza, E.","2014","08","20","Rio Natal, Próx. à CEPA",NA,NA,"<ll>dwc_commonname:</ll> Corda-de-viola, jetirana, campainha, corriola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM 392084","voucher",NA,NA,NA
"85","2020-05-01 19:37:47-03","FPS","FPS","4632","MachineObservation","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O#?#Donell","Schwirkowski, P.","4055","2020","05","01","Brasil","Santa Catarina","São Bento do Sul","-49.457937","-26.286301","-49.457937","-26.286301","FPS04632","FPS04632_v01 FPS04632_v02 FPS04632_v03 FPS04632_v04 FPS04632_v05","Schwirkowski, P.","2020","05","01","Vila Pilz. Margens do Rio Banhados",NA,NA,"<ll>dwc_commonname:</ll> Corda-de-viola, jetirana, campainha, corriola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-09-07 18:39:41-03","FPS","FPS","4790","MachineObservation","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O#?#Donell","Schwirkowski, P.","4215","2020","09","07","Brasil","Santa Catarina","Corupá","-49.289212","-26.377071","-49.289212","-26.377071","FPS04790","FPS04790_v01 FPS04790_v02 FPS04790_v03 FPS04790_v04 FPS04790_v05 FPS04790_v06 FPS04790_v07 FPS04790_v08","Schwirkowski, P.","2020","09","07","Rio das Pacas",NA,NA,"<ll>dwc_commonname:</ll> Corda-de-viola, jetirana, campainha, corriola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-12-19 08:15:14-03","FPS","FPS","1603","MachineObservation","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Schwirkowski, P.",NA,"2011","03","01","Brasil","Santa Catarina","São Bento do Sul","-49.298881","-26.358368","-49.298881","-26.358368","FPS01603","FPS01603_v01 FPS01603_v02 FPS01603_v03 FPS01603_v04 FPS01603_v05 FPS01603_v06 FPS01603_v07","Schwirkowski, P.","2015","03","01","Rio Natal, linha férrea próxima à igreja",NA,NA,"<ll>dwc_commonname:</ll> Corda-de-viola, jetirana, campainha, corriola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-12-19 08:15:14-03","FPS","FPS","601","MachineObservation","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O#?#Donell","Schwirkowski, P.","851","2015","01","11","Brasil","Santa Catarina","São Bento do Sul","-49.359687","-26.28149","-49.359687","-26.28149","FPS00601","FPS00601_v01 FPS00601_v02 FPS00601_v03 FPS00601_v04","Schwirkowski, P.","2015","01","11","Serra Alta - Trilhos - Ao lado da Estrada Saraiva",NA,NA,"<ll>dwc_commonname:</ll> Corda-de-viola, jetirana, campainha, corriola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-12-19 08:15:14-03","FPS","FPS","2824","MachineObservation","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O#?#Donell","Schwirkowski, P.","2252","2017","04","22","Brasil","Santa Catarina","São Bento do Sul","-49.286831","-26.355205","-49.286831","-26.355205","FPS02824,FURB55550","FPS02824_v01 FPS02824_v02 FPS02824_v03 FPS02824_v04 FPS02824_v05 FPS02824_v06 FURB55550","Schwirkowski, P.","2017","04","22","Rio Natal. Linha férrea após a estação de trem.",NA,NA,"<ll>dwc_commonname:</ll> Corda-de-viola, jetirana, campainha, corriola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 55550","voucher",NA,NA,NA
"90","2019-12-19 08:15:14-03","FPS","FPS","1622","MachineObservation","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Schwirkowski, P.",NA,"2011","03","01","Brasil","Santa Catarina","São Bento do Sul","-49.298881","-26.358368","-49.298881","-26.358368","FPS01622","FPS01622_v01 FPS01622_v02 FPS01622_v03 FPS01622_v04","Schwirkowski, P.","2015","03","01","Rio Natal, linha férrea próxima à igreja",NA,NA,"<ll>dwc_commonname:</ll> Campainha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-02-15 11:37:00-02","IPA","IPA","83929","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, C.","s.n.","2008","05","15","Brasil","Pernambuco","Araripina","-40.4982986450195","-7.57610988616943",NA,NA,"IPA0083929",NA,"Wood, J.R.I.","2014","08","14","Fazenda Soares",NA,NA,"Trepadeira, flor de cor roxa.; Caatinga. Material em estudo pelo pesquisador do IPA, Dr. Antonio Timóteo","Plantae",NA,"Southern America",NA,NA,NA,"41571","auto",NA,NA,NA,NA,NA,NA
