"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"178","2021-03-16 17:54:39-03","UCS","HUCS","21327","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Welker, C.A.D.","Scur, L.","1137","2003","03","14","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","Herbário ICN &nf;; no banhado",NA,NA,"2010","05","13",NA,NA,NA,"Angiospermae","Poales",NA,"49662","auto",NA,NA,NA,NA,NA
"179","2021-03-16 17:54:39-03","UCS","HUCS","15200","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Welker, C.A.D.","Scur, L.","543","2000","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","no campo",NA,NA,"2010","05","13",NA,NA,NA,"Angiospermae","Poales",NA,"49662","auto",NA,NA,NA,NA,NA
"180","2021-03-16 17:54:39-03","UCS","HUCS","15070","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Welker, C.A.D.","Kegler, A.","732","2000","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca - São Gotardo","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","capoeira",NA,NA,"2010","05","13",NA,NA,NA,"Angiospermae","Poales",NA,"49662","auto",NA,NA,NA,NA,NA
"181","2020-04-27 16:11:13-03","UFES","VIES","5792","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Rodrigues, R.S.","Gomes, J.M.L.","1501","1991","04","17","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES005792","VIES005792","2015","04","22",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"182","2019-08-16 08:40:39-03","UTFPR","HCF","4705","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","R.S. Rodrigues","M.G. Caxambu","1331","2007","02","02","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.331111","-24.103694","52°19'52 W","24°06'13,3 S","570","570","erva ereta, entouceirada, heliófita ca. 2,0 m de altura. Espigas no ápice do caule. Em afloramento de basalto.",NA,NA,"2016","04","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-25 12:12:32-03","UFSM","SMDB","10026","S","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Grando, R; Dambros, V","Grando, R; Dambros, V","s.n.","2002","04","18","Brasil","Rio Grande do Sul","Santa Maria","Campus da UFSM, Centro de Tecnologia, Centro de Ciências Naturais e Exatas. Área em frente ao Hospital Universitário (Est.02). Projeto Flora do Campus UFSM : Poaceae","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB010026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"184","2020-06-16 17:15:21-03","UFSM","SMDB","11135","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud","Santos, V","Santos, V","399","2006","12","20","Brasil","Rio Grande do Sul","Santa Maria","Camobi, Campus-UFSM, Jardim Botânico","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow","SMDB011135",NA,"2008","01","25",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"185","2020-11-19 17:20:36-03","UFSM","SMDB","17090","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud","Scherer, HJ","Scherer, HJ","106","2015","03","04","Brasil","Rio Grande do Sul","Santa Maria","Morro Pedra do Lagarto, Distrito de Santo Antão","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Lâmina foliar lanceolada. Material testemunho de trabalho de Conclusão do Curso de Ciências Biológicas / Bacharelado - UFSM. Aluna: Hulia J. Scherer . Orientadora: Profa. Dra. Liliana Essi","SMDB017090",NA,"2016","04","28",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"186","2020-11-19 17:20:36-03","UFSM","SMDB","17091","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud","Scherer, HJ","Scherer, HJ","107","2015","03","04","Brasil","Rio Grande do Sul","Santa Maria","Morro Pedra do Lagarto, Distrito de Santo Antão","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Nós pilosos, menos comum ser glabro. Material testemunho de trabalho de Conclusão do Curso de Ciências Biológicas / Bacharelado - UFSM. Aluna: Hulia J. Scherer. Orientadora: Profa. Dra. Liliana Essi","SMDB017091",NA,"2016","04","28",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"187","2020-12-21 16:40:23-03","MBM","MBM","2804","PreservedSpecimen","Plantae","Poaceae","Erianthus","glabrinodis","Erianthus glabrinodis","(Hack.) Swallen","Swallen, J.R.","Reitz, R.; Klein, R.M.; Klein, R.M.","11783",NA,NA,NA,"Brazil","Paraná","Curitiba","Marombas","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM002804","MBM002804",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"188","2020-12-21 16:40:23-03","MBM","MBM","27209","PreservedSpecimen","Plantae","Poaceae","Erianthus","purpureus","Erianthus purpureus","Sw.","Renvoize, S.A.","Hatschbach, G.","32818",NA,NA,NA,"Brazil","Paraná","Colombo","Rio Palmital","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM027209","MBM027209",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"189","2020-12-21 16:40:23-03","MBM","MBM","199305","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.",NA,"Clayton, W.D.","4261",NA,NA,NA,"Brazil","Paraná","Balsa Nova","Bocaiúva do Sul","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"MBM199305",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"190","2020-12-21 16:40:23-03","MBM","MBM","199306","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.","Renvoize, S.A.","Dombrowski, L.T.","2741",NA,NA,NA,"Brazil","Paraná","Campo Largo","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"MBM199306",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"191","2020-12-21 16:40:23-03","MBM","MBM","199304","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.","Renvoize, S.A.","Dombrowski, L.T.; et al.; et al.","2224",NA,NA,NA,"Brazil","Paraná","Mandirituba","Fazenda Rio Grande","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,NA,"MBM199304",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA
"192","2020-12-21 16:40:23-03","MBM","MBM","168253","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.","Valls, J.","Imaguire, N.","3088",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM168253","MBM168253",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"193","2020-12-21 16:40:23-03","MBM","MBM","67387","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.",NA,"Castellanos, A.","s.n.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM067387","MBM067387",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:40:23-03","MBM","MBM","262171","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.","López, M.G.","Arbo, M.M.; et al.; et al.","8730",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM262171","MBM262171",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:40:23-03","MBM","MBM","248020","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.","Hatschbach, G.","Ziller, S.R.","1779",NA,NA,NA,"Brazil","Paraná","Balsa Nova","Próximo ao Cemitério Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"MBM248020","MBM248020",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"196","2020-12-21 16:40:23-03","MBM","MBM","29339","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.","Renvoize, S.A.","Kummrow, R.","376",NA,NA,NA,"Brazil","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM029339","MBM029339",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"197","2020-12-21 16:40:23-03","MBM","MBM","29033","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.","Renvoize, S.A.","Kummrow, R.","391",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM029033","MBM029033",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"198","2020-12-21 16:40:23-03","MBM","MBM","29004","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.","Renvoize, S.A.","Kummrow, R.","169",NA,NA,NA,"Brazil","Santa Catarina","Papanduva","Papanduva, arredores","-50.144401550293","-26.3703002929688",NA,NA,NA,NA,NA,"MBM029004","MBM029004",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"49621","auto",NA,NA,NA,NA,NA
"199","2020-12-21 16:40:58-03","MBM","MBM","118709","PreservedSpecimen","Plantae","Poaceae","Saccharum","giganteum","Saccharum giganteum","Trin.","Dombrowski, L.T.","Britez, R.M.; et al.; et al.","668",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Usina de Xisto de Perobrás","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"= 118710, 118753","MBM118709","MBM118709",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"200","2020-12-21 16:40:58-03","MBM","MBM","28112","PreservedSpecimen","Plantae","Poaceae","Saccharum","giganteum","Saccharum giganteum","Trin.","Renvoize, S.A.","Macedo, A.","5251",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"MBM028112","MBM028112",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"201","2020-12-21 16:40:58-03","MBM","MBM","207878","PreservedSpecimen","Plantae","Poaceae","Saccharum","giganteum","Saccharum giganteum","Trin.","Renvoize, S.A.","Dombrowski, L.T.","5559",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM207878",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"202","2020-12-21 16:40:58-03","MBM","MBM","118711","PreservedSpecimen","Plantae","Poaceae","Saccharum","giganteum","Saccharum giganteum","Trin.","Dombrowski, L.T.","Britez, R.M.; et al.; et al.","538",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM118711","MBM118711",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"203","2020-12-21 16:40:58-03","MBM","MBM","118710","PreservedSpecimen","Plantae","Poaceae","Saccharum","giganteum","Saccharum giganteum","Trin.","Dombrowski, L.T.","Britez, R.M.; et al.; et al.","668",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Usina de Xisto de Perobrás","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"= 118753, 118709","MBM118710","MBM118710",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"204","2020-12-21 16:40:58-03","MBM","MBM","118753","PreservedSpecimen","Plantae","Poaceae","Saccharum","giganteum","Saccharum giganteum","Trin.","Dombrowski, L.T.","Britez, R.M.; et al.; et al.","668",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Usina de Xisto de Perobrás","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"= 118710, 118709","MBM118753","MBM118753",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"205","2020-12-21 16:40:58-03","MBM","MBM","207877","PreservedSpecimen","Plantae","Poaceae","Saccharum","giganteum","Saccharum giganteum","Trin.","Dombrowski, L.T.","Dombrowski, L.T.","14118",NA,NA,NA,"Brazil","Paraná","Curitiba","Umbará","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM207877",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"206","2020-12-21 16:40:58-03","MBM","MBM","418570","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Marinero, F.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","828","2018","09","30","Brazil","Minas Gerais","Mariana",NA,"-43.274444","-20.282778","-43.274444","-20.282778","590","590","Herbácea cespitosa 2 m; espiguetas alvas.; Várzea","MBM418570",NA,"2018","10","29","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:40:58-03","MBM","MBM","320580","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Silva, J.M.; et al.; et al.","5147","2006","10","19","Brazil","Paraná","Teixeira Soares","Rodovia Ponta Grossa-Palmeira, próximo do trevo pata Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Em touceira. Campo limpo","MBM320580","MBM320580",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA
"208","2015-09-03 23:01:59-03","MNHN","RECOLNAT_MNHN_P","P02017977","PreservedSpecimen",NA,"Poaceae","Saccharum","balansae","Saccharum balansae","(Hack.) Roberty",NA,"Riedel",NA,"1874","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02017977' target='other'> <mi>dwc_moreinfo</mi></a>","P02017977","P02017977_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1654",NA,NA
"209","2020-10-01 14:26:53-03","JBB","HEPH","25708","S","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.","Oliveira, RC","Ramos, AE","1895","2009","08","11","Brasil","Distrito Federal","Recanto das Emas","Núcleo Rural Monjolo","-48.083333","-15.929722","-48.083333","-15.929722",NA,NA,NA,NA,NA,"2009",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-10-01 14:27:08-03","JBB","HEPH","14050","S","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Rodrigues Silva, R","Oliveira, RC","1076","1998","05","02","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Água Fria","-47.509167","-14.091111","-47.509167","-14.091111","137","137",NA,NA,NA,"1998",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-10-01 14:27:08-03","JBB","HEPH","18156","S","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Rodrigues Silva, R","Rodrigues Silva, R","536","2001","12","05","Brasil","Distrito Federal","Brasília","Córrego Bananal próximo a EPIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Perene, cespitosa, ereta",NA,NA,"2001",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,"70570","auto",NA,NA,NA,NA,NA
"212","2020-10-01 14:27:08-03","JBB","HEPH","15145","S","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Rodrigues Silva, R","Ramos, AE","1410","2000","09","27","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Erva queimada",NA,NA,"2000",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,"70570","auto",NA,NA,NA,NA,NA
"213","2021-02-11 17:21:17-03","UFPR","UPCB","28139","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.","Chagas e Silva, F.","Chagas e Silva, F.","441","1983","02","18","Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Erva, 2m, inflorescência alva, freqüente..","UPCB0037775","UPCB0037775","1983","02",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"214","2021-02-11 17:21:17-03","UFPR","UPCB","24157","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.","Silva, S.M.","Silva, S.M.",NA,"1986","03","27","Brasil","Paraná","Paranaguá","Morro do Joaquim, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Herbácea. Vegetação campestre do morro, freqüente..","UPCB0037778","UPCB0037778","1995","05",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"215","2021-02-11 17:21:17-03","UFPR","UPCB","30085","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.","Silva, S.M.","Athayde, S.F.","301","1995","05","20","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Erva, 0,8- 1,0m. Capoeirinha perturbada pelo fogo..","UPCB0037776","UPCB0037776","1996","03",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"216","2021-02-11 17:21:20-03","UFPR","UPCB","14489","PreservedSpecimen","Plantae","Poaceae","Saccharum","giganteum","Saccharum giganteum","Trin.","Dombrowski, L.T.","Britez, R.M.","668","1986","04","25","Brasil","Paraná","São Mateus do Sul","Usina de xisto da Petrobrás","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Erva cespitosa, freqüente no reflorestamento de bracatinga..","UPCB0040400","UPCB0040400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"217","2021-02-11 17:21:20-03","UFPR","UPCB","60814","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Kozera, C.","Kozera, C.","2388","2005","09","29","Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Herbácea, cespitosa, inflorescência avermelhadas, várzea..","UPCB0040405","UPCB0040405","2007","01","01",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"218","2009-06-24 20:49:00-03","MO","MOBOT","1418038","PreservedSpecimen","Plantae","Poaceae","Erianthus","clandestinus","Erianthus clandestinus","Swallen ex L.B. Sm., Wassh. & R.M. Klein",NA,"Jason R. Swallen","Swallen 8467","1946","2",NA,"Brazil","Paraná",NA,"Ponta Grossa","-50.1619444","-25.095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA
"219","2012-04-24 12:05:00-03","MO","MOBOT","2985252","PreservedSpecimen","Plantae","Poaceae","Erianthus","clandestinus","Erianthus clandestinus","Swallen ex L.B. Sm., Wassh. & R.M. Klein","P. Dusén","Per Dusén","Dusén 31a","1914","3","12","Brazil","Paraná",NA,"Curityba in campo.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"220","2012-04-20 11:33:00-03","MO","MOBOT","2985284","PreservedSpecimen","Plantae","Poaceae","Erianthus","clandestinus","Erianthus clandestinus","Swallen ex L.B. Sm., Wassh. & R.M. Klein","G. Davidse","W. Lossen","Lossen 579","1925","4",NA,"Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"221","2009-06-24 18:36:00-03","MO","MOBOT","2985414","PreservedSpecimen","Plantae","Poaceae","Erianthus","clandestinus","Erianthus clandestinus","Swallen ex L.B. Sm., Wassh. & R.M. Klein",NA,"Agnes Chase","Chase 8228","1925","1","13","Brazil","Rio de Janeiro",NA,"Leblon, near Lagoa De Freitas, Vicinity of Rio de Janeiro. Steep open cliff with agaves etc. Dois Irmaos.",NA,NA,NA,NA,"25.00000000","30.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-10-04 16:32:00-03","MO","MOBOT","2985525","PreservedSpecimen","Plantae","Poaceae","Erianthus","glabrinodis","Erianthus glabrinodis","(Hack.) Swallen","Swallen","Jason R. Swallen","Swallen 7781","1945","12","19","Brazil","Rio Grande do Sul","Passo Fundo","Passo Fundo, Rio Grande do Sul. Fazenda de Brigada.","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"25060","auto",NA,NA,NA,"1",NA
"223","2019-10-04 16:36:00-03","MO","MOBOT","2986941","PreservedSpecimen","Plantae","Poaceae","Erianthus","purpureus","Erianthus purpureus","Swallen",NA,"Jason R. Swallen","Swallen 8177","1946","1","6","Brazil","Santa Catarina","Lages","Coxilha Rica.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,"1",NA
"224","2009-06-24 20:49:00-03","MO","MOBOT","1418035","PreservedSpecimen","Plantae","Poaceae","Erianthus","purpureus","Erianthus purpureus","Swallen",NA,"Jason R. Swallen","Swallen 8573","1946","2","15","Brazil","Paraná",NA,"Campo Largo near Curitiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA
"225","2009-11-14 22:34:00-02","MO","MOBOT","2987046","PreservedSpecimen","Plantae","Poaceae","Erianthus","purpureus","Erianthus purpureus","Swallen","Judziewicz","Julian A. Steyermark|Victor Carreño E.|G.C.K. Dunsterville|E. Dunsterville","Steyermark 115516","1978","2","20","Venezuela","Bolívar",NA,"Gran Sabana: selva de galería y sabana a lo largo de una riachuela, 7 kms al norte de la Misión de Santa Teresita de Kavanayén. Along road.",NA,NA,NA,NA,"1160.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
