"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","imagecode","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"353","2021-04-07 11:44:47-03","UFMS","CGMS","17941","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Ana Lúcia; Jacqueline; Licléia; Rosane","8",NA,"Brasil","Mato Grosso do Sul","Reserva de cerrado, UFMS.",NA,NA,"Mimosoideae. Habitat: Cerrado. Habito: Arbóreo.","CGMS1047234",NA,NA,"Mart.","2000",NA,NA,"08","24","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"2020",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
"354","2021-04-07 11:44:47-03","UFMS","CGMS","27338","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"G.M. Silva","10",NA,"Brasil","Mato Grosso do Sul","RPPN da UFMS, perto da Química.",NA,NA,"Mimosoideae. Habitat: Cerrado sensu lato, área antropizada. Habito: Árvore.","CGMS1056779",NA,NA,"Mart.","2003",NA,NA,"06","16","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"2020",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
"355","2021-04-07 11:44:47-03","UFMS","CGMS","7076","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"R. Schardong","497",NA,"Brasil","Mato Grosso do Sul","Rua Eva Maria de Jesus, 40. Bairro São Francisco.",NA,NA,"Mimosoideae. Flor branca. Habitat: Terrestre. Habito: 2,50m de altura","CGMS1015211",NA,NA,"Mart.","1999",NA,NA,"04","02","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"2020",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
"356","2021-04-07 11:44:47-03","UFMS","CGMS","33632","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"S.R. Zacharias; F.H. Silva","162",NA,"Brasil","Mato Grosso do Sul","Assentamento Nova Querência - Lote 62.",NA,NA,"Mimosoideae. Habitat: Cerrado. Capoeira. Habito: Árvore.","CGMS1063027",NA,NA,"Mart.","2011",NA,"A.L.B. Sartori","08","20","Terenos","-54.8602981567383","-20.4421997070312",NA,NA,"2012","02","17",NA,NA,NA,"52758","auto",NA,NA,NA,NA,NA
"357","2021-04-07 11:44:47-03","UFMS","CGMS","46301","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"G. Hatschbach; M. Hatschbach, J.M. Silva","73429",NA,"Brasil","Minas Gerais","Rodovia BR 365, próximo do trevo para Monte Carmelo.",NA,NA,"Mimosoideae. Flor creme. Fruto ausente. Habitat: Cerrado. Habito: Árvore. 4,00 m de altura.","CGMS1076270",NA,NA,"Mart.","2002",NA,NA,"08","15","Romaria","-47.5856018066406","-18.8824996948242",NA,NA,"2020",NA,NA,NA,NA,NA,"15936","auto",NA,NA,NA,NA,NA
"358","2019-11-27 13:49:21-03","UFS","ASE","1350","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Andrade-Lima, D de; F.A. Carvalho; P.F. de Araújo","ASE1350","Southern America","Brasil","Ceará","Alto da serra do Araripe",NA,NA,"arvoreta. 3. m. flor alvacenta.; arvoreta. 3. m. flor alvacenta.; Cerrado","ASE0013460","Magnoliophyta",NA,"Mart.","1971","ASE0013460","S.A.Harris","12","03","Crato","-39.2433","-7.1404",NA,NA,"2004","08",NA,"-39.2433","-7.1404",NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-08-20 10:15:06-03","UNICAMP","UEC","129389","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Gomes, BZ","49",NA,"Brazil","São Paulo","Horto Santa Fé 1, Formação estudada: transição cerradão mata ciliar.",NA,NA,"Altura 5m.","UEC042222","Magnoliopsida",NA,"Benth.","2002","UEC042222","Gomes, BZ","07","31","Brotas","-48.042222","-22.265",NA,NA,NA,NA,NA,"-48.042222","-22.265",NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-08-20 10:15:06-03","UNICAMP","UEC","140223","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Breier, TB","1349",NA,"Brazil","Mato Grosso do Sul","Fazenda Rio Negro, Pantanal da Nhecolândia.",NA,NA,NA,"UEC146624","Magnoliopsida",NA,"Benth.","2002","UEC146624",NA,"09",NA,"Nhecolândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-08-20 10:15:06-03","UNICAMP","UEC","140624","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Silva, RR; Silva, R","533",NA,"Brazil","Mato Grosso do Sul","Serra Santa Cruz, Planalto Residual do Urucum.&nf;Cerrado. Estrada Mina / Escarpa.",NA,NA,"Árvore de 2,5 m de altura. Frutos maduros marrom-escuros.","UEC146642","Magnoliopsida",NA,"Benth.","2003","UEC146642","Silva, RR","11","10","Corumbá","-57.575556","-19.204722",NA,NA,"2003","11",NA,"-57.575556","-19.204722",NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-08-20 10:15:06-03","UNICAMP","UEC","140845","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Silva, RR; Silva, R","1269",NA,"Brazil","Mato Grosso do Sul","Serra Santa Cruz, Planalto Residual do Urucum.&nf;Cerrado.",NA,NA,"Árvore tortuosade 1,7 m de altura. Solo minério de ferro.","UEC146640","Magnoliopsida",NA,"Benth.","2004","UEC146640","Silva, RR","11","10","Corumbá","-57.575556","-19.204722",NA,NA,"2004","11",NA,"-57.575556","-19.204722",NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-08-20 10:15:06-03","UNICAMP","UEC","141229","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Silva, RR; Silva, R","99",NA,"Brazil","Mato Grosso do Sul","Serra Santa Cruz, Planalto Residual do Urucum.&nf;Cerrado.&nf;Área do mirante da Mineração Corumbaense.",NA,NA,"Árvore de 2,5 m de altura. Flores cremes. Solo minério de ferro.","UEC146648","Magnoliopsida",NA,"Benth.","2003","UEC146648","Silva, RR","01","07","Corumbá","-57.583611","-19.203889",NA,NA,"2003","01",NA,"-57.583611","-19.203889",NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-08-20 10:15:06-03","UNICAMP","UEC","142710","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Silva, RR; Velásquez, JS","1322",NA,"Brazil","Mato Grosso do Sul","Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson. Cerrado.",NA,NA,"Árvore tortuosa de 3m de altura. Flores cremes, anteras vermelhas. Solo ferruginoso.","UEC146647","Magnoliopsida",NA,"Benth.","2004","UEC146647","Silva, RR","11","26","Corumbá","-57.621","-19.266222","525","525","2004","11",NA,"-57.621","-19.266222",NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-08-20 10:15:07-03","UNICAMP","UEC","147987","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Tamashiro, JY; Santos, FAM","1454",NA,"Brazil","São Paulo","Cerrado do Valério.",NA,NA,"Árvore de 2,5m inflorescência com flores de cor creme.","UEC042239","Magnoliopsida",NA,"Benth.","2008","UEC042239",NA,"02","05","Itirapina","-47.85","-22.2",NA,NA,NA,NA,NA,"-47.85","-22.2",NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-01 16:31:20-03","UNICAMP","UEC","148681","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Queiroz, RT; Tozzi, AMGA; Perez, APF; Silva, MJ; Galvão, JC","1323",NA,"Brazil","Minas Gerais",NA,NA,NA,"Botões florais castanhos.","UEC146645","Magnoliopsida",NA,"Benth.","2008","UEC146645",NA,"11","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-03-01 16:31:20-03","UNICAMP","UEC","155866","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Cavalcanti, DC","487",NA,"Brazil","São Paulo","Fazenda Pedra Vermelha",NA,NA,"Árvores ca. 5m, frutos amarronzados.; Floresta Estacional Semidecídual.","UEC076721","Magnoliopsida",NA,"Benth.","1999","UEC076721","Escobar, NAG","12","02","Analândia","-47.666667","-22.133333",NA,NA,"2014","06",NA,"-47.666667","-22.133333",NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-03-01 16:31:20-03","UNICAMP","UEC","159834","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Santos, C","s.n.",NA,"Brazil","São Paulo","Campus da UNESP",NA,NA,"Árvore com frutos.","UEC032079","Magnoliopsida",NA,"Benth.","2008","UEC032079",NA,"08","30","Assis","-50.383333","-22.538889",NA,NA,NA,NA,NA,"-50.383333","-22.538889",NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-03-01 16:31:20-03","UNICAMP","UEC","198218","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Souza, VC; Souza, JP","9619",NA,"Brazil","São Paulo","Ca. 11 km da cidade em direção a Lençóis, próximo à entrada da Reserva do Instituto Florestal.",NA,NA,"Arbusto ca. 2m alt, folhas jovens variegadas (possivelmente por alguma patologia); cálice, corola e filetes alvos, anteras vinho.; Campo cerrado.","UEC042237","Magnoliopsida",NA,"Benth.","1995","UEC042237",NA,"12","19","Águas Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-11-11 16:42:18-03","UNICAMP","UEC","44791","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A; A","1000",NA,"Brazil","São Paulo","à margem da Rodovia João Melo, que liga, Campo Cerrado.",NA,NA,"3m altura- 12 cm circunferência de tronco a 30cm do solo. Frutos verdes.","UEC146638","Magnoliopsida",NA,"Benth.","1986","UEC146638","Bicudo, LRH; Campos, CJ","04","22","Botucatu","-48.738611","-22.566667",NA,NA,NA,NA,NA,"-48.738611","-22.566667",NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-08-20 10:15:07-03","UNICAMP","UEC","198220","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Souza, VC; Souza, JP","10926",NA,"Brazil","São Paulo","Rod. Raposo Tavares, Km 516,5., Cerrado.",NA,NA,"Arbusto, ca. 2m alt.; flores creme.","UEC146629","Magnoliopsida",NA,"Benth.","1996","UEC146629",NA,"02","14","Rancharia","-51.043111","-22.414694",NA,NA,NA,NA,NA,"-51.043111","-22.414694",NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-08-20 10:15:07-03","UNICAMP","UEC","20707","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Oteciano","s.n.",NA,"Brazil","Mato Grosso do Sul","Fazenda da UNESP, Cerradão.",NA,NA,NA,"UEC146626","Magnoliopsida",NA,"Benth.","1979","UEC146626",NA,"11","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-01 16:31:20-03","UNICAMP","UEC","39147","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Harley, RM","22657",NA,"Brazil","Bahia","Morro do Pai Inacio, 14,5 Km. N.W. of Lençois just N. of the main Seabra-Itaberaba road. Município of Palmeiras.",NA,NA,"Tree to 4m. high. Leaves coriaceous, rather blue-green abouve, glaucous beneath. Pods reddish tinged.","UEC146620","Magnoliopsida",NA,"Benth.","1980","UEC146620","Lewis, GP","05","26","Serra dos Lençois","-41.466667","-12.45","700","1000","1980","05","26","-41.466667","-12.45",NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-11-11 16:42:18-03","UNICAMP","UEC","44790","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A; A","303",NA,"Brazil","São Paulo","à margem da Rodovia João Melo, que liga, Campo cerrado.",NA,NA,"3m. de altura, 20cm em circunferência do tronco a 30cm do solo. Inflorescência branca, odor suave adocicado.","UEC042228","Magnoliopsida",NA,"Benth.","1986","UEC042228","Hernandes-Bicudo, LR","01","15","Botucatu","-48.738611","-22.9",NA,NA,NA,NA,NA,"-48.738611","-22.9",NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-03-01 16:31:20-03","UNICAMP","UEC","57489","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Carvalho, AM; Thomas, WW","3029",NA,"Brazil","Bahia","Ca. 8km na Estrada Andaraí/Mucuge.",NA,NA,"Arvorezinha com ca. de 5m de altura. Flores cremes.; Mata semidecidua.","UEC146623","Magnoliopsida",NA,"Benth.","1990","UEC146623",NA,"04","14","Andaraí","-41.3125","-12.897778",NA,NA,"2001",NA,NA,"-41.3125","-12.897778",NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-08-20 10:15:07-03","UNICAMP","UEC","85533","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Souza, VC; Vitti, FX; Moraes, PLR","5795",NA,"Brazil","São Paulo","Estrada entre Itirapina a São Carlos, a, Cerrado.",NA,NA,"Árvore, ca. 8m alt.; folhas ligeiramente glaucas; frutos castanho-arroxeados.","UEC042227","Magnoliopsida",NA,"Benth.","1994","UEC042227",NA,"05","17","Itirapina","-47.883056","-22.180278",NA,NA,"2001",NA,NA,"-47.883056","-22.180278",NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-08-20 10:15:07-03","UNICAMP","UEC","8884","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Souza, VC; Souza, JP","11360",NA,"Brazil","São Paulo","Entrada para Fazenda Fazendinha (Fazenda, Cerradão.",NA,NA,"Árvore, ca 4m alt.; frutos imaturos verdes com tricomas castanhos.","UEC146622","Magnoliopsida",NA,"Benth.","1996","UEC146622",NA,"06","07","Novo Horizonte","-49.393889","-21.391111","440","440",NA,NA,NA,"-49.393889","-21.391111",NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-08-20 10:15:07-03","UNICAMP","UEC","95041","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Nogueira-Borges, HB","35448",NA,"Brazil","Mato Grosso","Fazenda Experimental da UFMT, Cerrado.",NA,NA,"Árvore + ou - 4,0 m, botões e flores. Corola e filetes brancos; anteras e estiletes vermelho; odor adocicado.","UEC093735","Magnoliopsida",NA,"Benth.","1996","UEC093735",NA,"12","12","Santo Antônio do Leverger","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,NA,NA,NA,NA,"183847","auto",NA,NA,NA,NA,NA
"379","2019-08-20 10:15:07-03","UNICAMP","UEC","95047","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Nogueira-Borges, HB","35447",NA,"Brazil","Mato Grosso","Fazenda Experimental da UFMT, Cerrado.",NA,NA,"Árvore + ou - 4,0m, frutos imaturos.","UEC146641","Magnoliopsida",NA,"Benth.","1996","UEC146641",NA,"08","06","Santo Antônio do Leverger","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,NA,NA,NA,NA,"183847","auto",NA,NA,NA,NA,NA
"380","2019-08-20 10:15:07-03","UNICAMP","UEC","95048","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Nogueira-Borges, HB","35448",NA,"Brazil","Mato Grosso","Fazenda Experimental da UFMT, Cerrado.",NA,NA,"Árvore + ou - 4,0 m, botões e flores. Corola e filetes brancos; anteras e estiletes vermelho; odor adocicado.","UEC146651","Magnoliopsida",NA,"Benth.","1996","UEC146651",NA,"12","12","Santo Antônio do Leverger","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,NA,NA,NA,NA,"183847","auto",NA,NA,NA,NA,NA
"381","2019-08-20 10:15:06-03","UNICAMP","UEC","142655","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Silva, RR; Iziel","706",NA,"Brazil","Mato Grosso do Sul","Serra do Urucum, Planalto Residual do Urucum. Acesso pela Urucum Mineração. Campo Cerrado.",NA,NA,"Árvore de 2m de altura. Flores verdes. Solo minério de ferro.","UEC146649","Magnoliopsida",NA,"Benth.","2003","UEC146649","Silva, RR","12","22","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"2003","12",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"382","2019-08-20 10:15:06-03","UNICAMP","UEC","141552","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Silva, RR; Iziel","178",NA,"Brazil","Mato Grosso do Sul","Serra do Urucum, Planalto Residual do Urucum. Acesso pela Urucum Mineração. Campo Cerrado.",NA,NA,"Árvore de 5m de altura. Botões florais verdes, flores amarelo-verdeadas. Solo minéro de ferro.","UEC146646","Magnoliopsida",NA,"Benth.","2003","UEC146646","Silva, RR","01","21","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"2003","01",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"383","2019-08-20 10:15:06-03","UNICAMP","UEC","141196","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Silva, RR; Iziel","1359",NA,"Brazil","Mato Grosso do Sul","Serra do Urucum, Planalto Residual do Urucum. Cerrado.",NA,NA,"Árvore de 3m de altura. Botões verdes, flores cremes. Solo minério de ferro.","UEC146644","Magnoliopsida",NA,"Benth.","2004","UEC146644","Silva, RR","12","18","Corumbá","-57.6533012390137","-19.0091991424561","700","700","2004","12",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"384","2019-08-20 10:15:06-03","UNICAMP","UEC","143392","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Silva, RR; Velásquez, JS","115",NA,"Brazil","Mato Grosso do Sul","Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson. Cerrado.",NA,NA,"Árvore de 4m de altura. Flores cremes. Solo minério de ferro.","UEC065032","Magnoliopsida",NA,"Benth.","2003","UEC065032","Silva, RR","01","13","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"2003","01",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"385","2019-08-20 10:15:06-03","UNICAMP","UEC","141206","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Silva, RR; Velásquez, JS","115",NA,"Brazil","Mato Grosso do Sul","Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson. Cerrado.",NA,NA,"Árvore de 4m de altura. Flores cremes. Solo minério de ferro.","UEC042240","Magnoliopsida",NA,"Benth.","2003","UEC042240","Silva, RR","01","13","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"2003","01",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"386","2021-03-01 16:31:20-03","UNICAMP","UEC","38436","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Santos Filho, D; Sart, SJ","16611",NA,"Brazil","Paraná","Rodovia SP - Curitiba, beira da estrada. São Manoel km 289,9",NA,NA,"Árvore com crca de 3m, São Manoel Km 289,9.; Árvore com cerca de 3m; Beira de estrada","UEC146637","Magnoliopsida",NA,"Benth.","1984","UEC146637",NA,"09","08","São Manoel do Paraná","-52.6439018249512","-23.403299331665",NA,NA,"2001",NA,NA,NA,NA,NA,"11109","auto",NA,NA,NA,NA,NA
"387","2019-08-20 10:15:07-03","UNICAMP","UEC","55509","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Meira Neto, JAA","463",NA,"Brazil","São Paulo","Estação Ecológica de Santa Bárbara, Cerrado.",NA,NA,"Árvore com 3m, botôes flores cor de creme com anteras escuras vinosas.","UEC146636","Magnoliopsida",NA,"Benth.","1989","UEC146636",NA,"12","07","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"2001",NA,NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA
"388","2019-08-20 10:15:07-03","UNICAMP","UEC","55290","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Meira Neto, JAA","370",NA,"Brazil","São Paulo","Estação Ecológica de Santa Bárbara, Cerrado.",NA,NA,"Barbatimão de folha micídia, arvoreta com 4m, frutos imaturos.","UEC146635","Magnoliopsida",NA,"Benth.","1989","UEC146635",NA,"03","20","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"2001",NA,NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA
"389","2019-08-20 10:15:07-03","UNICAMP","UEC","26217","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Leitão Filho, HF; Semir, J; Stubblebine, WH","12462",NA,"Brazil","São Paulo","rod. p/ Matão, cerrado á margem da estra",NA,NA,"Árvore até 10m, flores creme. Ramos jovens avermelhados, planta muito ornamental.","UEC146631","Magnoliopsida",NA,"Benth.","1981","UEC146631",NA,"04","13","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,NA,NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA
"390","2019-08-20 10:15:07-03","UNICAMP","UEC","198219","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Souza, VC; Souza, JP","9714",NA,"Brazil","São Paulo","Cerradão.",NA,NA,"Arbusto, ca. de 3m alt., folhas glaucas; botões verdes.","UEC146630","Magnoliopsida",NA,"Benth.","1995","UEC146630",NA,"12","20","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA
"391","2019-08-20 10:15:07-03","UNICAMP","UEC","48219","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Leitão Filho, HF; Martins, FR; Rodrigues, RR","20109",NA,"Brazil","São Paulo","Estação Experimental do Instituto Flores, Área de cerrado/cerradão.",NA,NA,"Árvore até 8m, flores vinosas ou lilazes.","UEC042236","Magnoliopsida",NA,"Benth.","1988","UEC042236",NA,"02","24","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA
"392","2019-08-20 10:15:06-03","UNICAMP","UEC","104826","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Pinheiro, MHO","217",NA,"Brazil","São Paulo","Jardim Botânico de Bauru, Cerrado.",NA,NA,"3m alt.; flores brancas.","UEC042235","Magnoliopsida",NA,"Benth.","1996","UEC042235","Tamashiro, JY","11","21","Bauru","-49.060001373291","-22.3099994659424",NA,NA,"1997","10","10",NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"393","2019-08-20 10:15:06-03","UNICAMP","UEC","113145","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Pinheiro, MHO; Pinheiro, GHO","803",NA,"Brazil","São Paulo","Jd. Botânico Municipal de Bauru, Cerradão.",NA,NA,"Arvoreta de 4,0m alt, frutos imaturos.","UEC042266","Magnoliopsida",NA,"Benth.","1998","UEC042266","Escobar, NAG","07","05","Bauru","-49.060001373291","-22.3099994659424",NA,NA,"2014","06",NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"394","2019-08-20 10:15:07-03","UNICAMP","UEC","38545","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Campos, CJ","16686",NA,"Brazil","São Paulo","Cerrado Butignolli",NA,NA,"Árvore de + ou - 250 cm, altura 20 cm diâmetro, com frutos em vários estadios de desenvolvimento sem flor.","UEC146632","Magnoliopsida",NA,"Benth.","1984","UEC146632","Tamashiro, JY","08","15","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA
