"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"1169","2020-05-08 11:12:29-03","UEFS","HUEFS","156412","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","E.S.Cândido","Queiroz, L.P.de","14394","2009","04","29",NA,"Brasil","Distrito Federal","Parque Nacional de Brasília.","-47.914444","-15.645","1269","1269",NA,"Cerrado s.s.","HUEFS0156412",NA,"Brasília",NA,NA,NA,"47W54'52''","15S38'42''","2014","10",NA,"Rosanae",NA,NA,NA,NA,NA
"1170","2020-05-08 11:12:29-03","UEFS","HUEFS","167049","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don",NA,"Melo, E.","8517","2010","09","18",NA,"Brasil","Bahia",NA,"-38.368333","-12.096667","200","200",NA,"Cerrado.","HUEFS0167049",NA,"Alagoinha",NA,NA,NA,"38W22'6''","12S5'48''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1171","2020-05-08 11:12:29-03","UEFS","HUEFS","241098","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don",NA,"Snak, C.","646","2011","10","12",NA,"Brasil","Minas Gerais","Trevo de Datas para Gouveia.","-43.6557998657227","-18.4456005096436",NA,NA,NA,NA,"HUEFS0241098",NA,"Datas",NA,"23532","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1172","2020-05-08 11:12:29-03","UEFS","HUEFS","146846","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. crinitum","Eriosema crinitum var. crinitum","(Kunth) G.Don","E.S.Cândido","Irwin, H.S.","7287","1964","10","24",NA,"Brasil","Goiás","Serra do Caiapó.","-51.783333","-17.2",NA,NA,NA,NA,"HUEFS0146846",NA,NA,NA,NA,NA,"51W47'","17S12'","2016","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1173","2020-05-08 11:12:29-03","UEFS","HUEFS","169029","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. crinitum","Eriosema crinitum var. crinitum","(Kunth) G.Don","E.S.Cândido","Pastore, J.F.B.","3127","2010","08","15",NA,"Brasil","Goiás","Acesso pela BR-153. Próximo a divisa Hidrolândia -Aparecida de Goiânia.","-49.249444","-16.872222",NA,NA,NA,"Campo sujo","HUEFS0169029","HUEFS0169029","Hidrolândia",NA,NA,NA,"49W14'58''","16S52'20''","2016","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1174","2020-05-08 11:12:29-03","UEFS","HUEFS","24803","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. crinitum","Eriosema crinitum var. crinitum","(Kunth) G.Don","E.S.Cândido","Queiroz, L.P.de","4707","1996","11","02",NA,"Brasil","Bahia","Platô no alto da Serra da Tromba, ramal ao Sul da estrada Piatã-Inúbia, caminho-da-ressaca.","-41.816667","-13.05","1300","1300",NA,"Cerrado sobre solo arenoso compactado, praticamente sem árvores.","HUEFS0024803",NA,"Piatã",NA,NA,NA,"41W49'","13S3'","2016","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1175","2020-05-08 11:12:29-03","UEFS","HUEFS","95275","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. crinitum","Eriosema crinitum var. crinitum","(Kunth) G.Don","E.S.Cândido","Queiroz, L.P.de","10473","2005","04","19",NA,"Brasil","Mato Grosso","estrada para Água Fria, ca. 15 km de Chapada dos Guimarães.","-55.723889","-15.298611","532","532",NA,"Cerrado.","HUEFS0095275","HUEFS0095275","Chapada dos Guimarães",NA,NA,NA,"55W43'26''","15S17'55''","2016","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1176","2020-05-08 11:12:29-03","UEFS","HUEFS","95342","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. crinitum","Eriosema crinitum var. crinitum","(Kunth) G.Don","A.C.M.Cristaldo","Queiroz, L.P.de","10540","2005","04","21",NA,"Brasil","Mato Grosso","Chapada dos Parecis, ca. 50 km W de Parecis na estrada para Campo Novo dos Parecis (MT - 160). Campo cerrado com capões de mata.","-57.136389","-14.161944","573","573",NA,"Campo cerrado, estrato herbáceo contínuo, estrato lenhoso arbustivo, ca. 1,5 m alt.","HUEFS0095342",NA,"Diamantino",NA,NA,NA,"57W8'11''","14S9'43''","2007","04",NA,"Rosanae",NA,NA,NA,NA,NA
"1177","2020-05-08 11:12:29-03","UEFS","HUEFS","47947","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. crinitum","Eriosema crinitum var. crinitum","(Kunth) G.Don","E.S.Cândido","Silva, G.P.","3495","1996","03","10",NA,"Brasil","Maranhão","Projeto de Balsas; Condomínio Kissy; Lote 23","-46.0355987548828","-7.53249979019165",NA,NA,NA,"Cerrado.","HUEFS0047947",NA,"Balsas",NA,"222094","auto",NA,NA,"2016","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1178","2020-05-08 11:12:29-03","UEFS","HUEFS","143646","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. pulchellum","Eriosema crinitum var. pulchellum","Benth.","E.S.Cândido","Tenorio L., P.","11940","1986","08","25",NA,"México","Sonora","3 Km al N de La Lobera, Ejido Zahuarivo, Mpio. Alamos.","-108.883333","27.2","1500","1500",NA,"De pino-encino, primaria.","HUEFS0143646",NA,NA,NA,NA,NA,"108W53'0''","27N12'0''","2016","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1179","2020-05-08 11:12:29-03","UEFS","HUEFS","143647","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. pulchellum","Eriosema crinitum var. pulchellum","Benth.","A.P.Fortuna-Perez","Patiño, A.J.M.","8414","1985","03","17",NA,"México",NA,"La Cumbre 6 km al N de de Guadalupe de Los Reyes. Mpio. Tamazula.","-106.5","24.316667","1050","1050",NA,"Encinar con pinos.","HUEFS0143647","HUEFS0143647",NA,NA,NA,NA,"106W30'0''","24N19'0''","2011","03",NA,"Rosanae",NA,NA,NA,NA,NA
"1180","2020-05-08 11:12:29-03","UEFS","HUEFS","95366","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. stipulare","Eriosema crinitum var. stipulare","(Benth.) Fortunato","E.S.Cândido","Queiroz, L.P.de","10565","2005","04","22",NA,"Brasil","Mato Grosso","estrada de Barra do Bugres para Porto Estrela, ca. 10 km do entroncamento com a MT.","-57.092222","-15.175833","177","177",NA,"Cerrado.","HUEFS0095366","HUEFS0095366","Barra do Bugres",NA,NA,NA,"57W5'32''","15S10'33''","2016","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1181","2020-05-08 11:12:29-03","UEFS","HUEFS","51809","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. stipulare","Eriosema crinitum var. stipulare","(Benth.) Fortunato","A.C.M.Cristaldo","Silva, G.P.","267","1981","08","03",NA,"Brasil","Mato Grosso","Reserva Indígena Pimentel Bueno. Posto Indígena Rio das Mortes.","-52.2682991027832","-13.5522003173828",NA,NA,NA,"Cerradão.","HUEFS0051809",NA,"Canarana",NA,"125411","auto",NA,NA,"2007","12",NA,"Rosanae",NA,NA,NA,NA,NA
"1182","2020-05-08 11:12:29-03","UEFS","HUEFS","146846","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. crinitum","Eriosema crinitum var. crinitum","(Kunth) G.Don","E.S.Cândido","Irwin, H.S.","7287","1964","10","24",NA,"Brasil","Goiás","Serra do Caiapó.","-51.783333","-17.2",NA,NA,NA,NA,"HUEFS0146846",NA,NA,NA,NA,NA,"51W47'","17S12'","2016","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1183","2020-05-08 11:12:29-03","UEFS","HUEFS","169029","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. crinitum","Eriosema crinitum var. crinitum","(Kunth) G.Don","E.S.Cândido","Pastore, J.F.B.","3127","2010","08","15",NA,"Brasil","Goiás","Acesso pela BR-153. Próximo a divisa Hidrolândia -Aparecida de Goiânia.","-49.249444","-16.872222",NA,NA,NA,"Campo sujo","HUEFS0169029","HUEFS0169029","Hidrolândia",NA,NA,NA,"49W14'58''","16S52'20''","2016","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1184","2020-05-08 11:12:29-03","UEFS","HUEFS","24803","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. crinitum","Eriosema crinitum var. crinitum","(Kunth) G.Don","E.S.Cândido","Queiroz, L.P.de","4707","1996","11","02",NA,"Brasil","Bahia","Platô no alto da Serra da Tromba, ramal ao Sul da estrada Piatã-Inúbia, caminho-da-ressaca.","-41.816667","-13.05","1300","1300",NA,"Cerrado sobre solo arenoso compactado, praticamente sem árvores.","HUEFS0024803",NA,"Piatã",NA,NA,NA,"41W49'","13S3'","2016","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1185","2020-05-08 11:12:29-03","UEFS","HUEFS","95275","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. crinitum","Eriosema crinitum var. crinitum","(Kunth) G.Don","E.S.Cândido","Queiroz, L.P.de","10473","2005","04","19",NA,"Brasil","Mato Grosso","estrada para Água Fria, ca. 15 km de Chapada dos Guimarães.","-55.723889","-15.298611","532","532",NA,"Cerrado.","HUEFS0095275","HUEFS0095275","Chapada dos Guimarães",NA,NA,NA,"55W43'26''","15S17'55''","2016","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1186","2020-05-08 11:12:29-03","UEFS","HUEFS","95342","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. crinitum","Eriosema crinitum var. crinitum","(Kunth) G.Don","A.C.M.Cristaldo","Queiroz, L.P.de","10540","2005","04","21",NA,"Brasil","Mato Grosso","Chapada dos Parecis, ca. 50 km W de Parecis na estrada para Campo Novo dos Parecis (MT - 160). Campo cerrado com capões de mata.","-57.136389","-14.161944","573","573",NA,"Campo cerrado, estrato herbáceo contínuo, estrato lenhoso arbustivo, ca. 1,5 m alt.","HUEFS0095342",NA,"Diamantino",NA,NA,NA,"57W8'11''","14S9'43''","2007","04",NA,"Rosanae",NA,NA,NA,NA,NA
"1187","2020-05-08 11:12:29-03","UEFS","HUEFS","47947","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","crinitum","var. crinitum","Eriosema crinitum var. crinitum","(Kunth) G.Don","E.S.Cândido","Silva, G.P.","3495","1996","03","10",NA,"Brasil","Maranhão","Projeto de Balsas; Condomínio Kissy; Lote 23","-46.0355987548828","-7.53249979019165",NA,NA,NA,"Cerrado.","HUEFS0047947",NA,"Balsas",NA,"222094","auto",NA,NA,"2016","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1188","2019-09-04 20:01:55-03","F","FMNH-SEEDPLANTS","V0059241F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Eriosema","crinitum","macrophyllum","Eriosema crinitum macrophyllum",NA,NA,"H. S. Irwin et al.","11593","1966","1","12","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0059241F","V0059241F_01",NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1189","2019-01-25 15:40:44-02","IAC","IAC","16692","S","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","A.S. Flores & E.E. Neubert","A.G.G. Salto","s/nº","1954","06","15",NA,"Brasil","São Paulo",NA,"-45.5553","-23.0264",NA,NA,NA,NA,NA,NA,"Taubaté",NA,NA,NA,"-45.5553","-23.0264","1997","12","15",NA,NA,NA,NA,NA,NA
"1190","2019-01-25 15:40:44-02","IAC","IAC","25706","S","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","A.P. Fortuna-Perez","E. Abramides & P.C. A Filho","s/nº","1979","01","23",NA,"Brasil","São Paulo",NA,"-47.8569","-23.3556",NA,NA,NA,NA,NA,NA,"Tatuí",NA,NA,NA,"-47.8569","-23.3556","2016","03","30",NA,NA,NA,NA,NA,NA
"1191","2020-07-23 12:07:33-03","CEPLAC","CEPEC","42630","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum",NA,"E. S. Cândido","L. Coradin","5694","1983","06","15",NA,"Brasil","Bahia","BR-020, entre Posse e Barreiras, Km 50.","-47","-13.683333",NA,NA,NA,NA,NA,NA,"SÃO DESIDÉRIO",NA,NA,NA,"46W60'","13S41'",NA,NA,NA,NA,"16/10/2014",NA,NA,NA,NA
"1192","2020-07-23 12:07:33-03","CEPLAC","CEPEC","48667","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum",NA,"R. Fortunato","J. Cordeiro","395","1991","02","09",NA,"Brasil","Paraná","Rio Coutinho.","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,"guarapuava",NA,"53832","auto",NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"1193","2020-07-23 12:07:33-03","CEPLAC","CEPEC","48608","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum",NA,"G. Hatschbach","G. Hatschbach","52540","1988","11","27",NA,"Brasil","Paraná","Rio Taquari.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"QUATRO BARRAS",NA,"17116","auto",NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"1194","2019-02-27 14:02:07-03","UFSJ","HUFSJ","8554","S","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Mercadante, M","Maruyama, A; Martins, C","279","2015","11","24",NA,"Brasil","Goiás","Faixa de servidão da BR-050","-48.366597","-17.810214","964","964",NA,"Erva ca. 40 cm alt., inserida em Cerrado Stricto Senso. Flores amarelas e frutos imaturos.","HUFSJ008554","HUFSJ008554_v00 HUFSJ008554_v01 HUFSJ008554_v02 HUFSJ008554_v03 HUFSJ008554_v04 HUFSJ008554_v05 HUFSJ008554_v06","Ipameri",NA,NA,NA,"-48.366597","-17.810214","2015","11","24",NA,NA,NA,NA,NA,NA
"1195","2019-02-27 14:02:07-03","UFSJ","HUFSJ","5209","S","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Luiz, A","Krieger, L","8173","1969","12",NA,NA,"Brasil","Paraná",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,"No campo, flores amarelas, resteira. Folhas: face dorsal esbranquiçada.","HUFSJ005209",NA,"Ponta Grossa",NA,"46557","auto",NA,NA,"1976","10",NA,NA,NA,NA,NA,NA,NA
"1196","2020-11-04 17:29:25-03","UEM","HUEM","438","S","Plantae",NA,NA,"Leguminosae","Eriosema","crinitum",NA,"Eriosema crinitum","G.Don","Mantovani W.; Ma.C.Souza","Margarido, JM","s.n.","1985","01","26",NA,"Brasil","Paraná","BR 277 km 14. Curitiba - Maringá (próximo a Ponta Grossa) Paraná.","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Planta com porte herbáceo. Flores amarelas.","HUEM000005516","HUEM000005516","Ponta Grossa",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2016-08-23 09:45:30-03","NHMLondon","NHM-LONDON-BOT","BM000931844","S","Plantae",NA,NA,"Leguminosae","Eriosema","crinitum",NA,"Eriosema crinitum","Benth.","Grear,J.W.","George Gardner; b.1812; d.1849; Gardner","s.n.","1884","08",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:2475487",NA
"1198","2021-02-12 15:02:08-03","UFSCar","SPSC","1059","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don",NA,"M.H.A.O. Souza",NA,"1974","09","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Flor rósea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2021-02-12 15:02:08-03","UFSCar","SPSC","1058","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don",NA,"M.H.A.O. Souza","112318.38","1974","03","04",NA,"Brasil","São Paulo","Estação Ecológica de Itirapina. Instituto Florestal",NA,NA,NA,NA,NA,"Flor rosada;",NA,NA,"Itirapina",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2021-02-12 15:02:08-03","UFSCar","SPSC","1056","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don",NA,"M.H.A.O. Souza",NA,"1974","01","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Fruto verde claro;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2021-02-12 15:02:08-03","UFSCar","SPSC","1055","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don",NA,"M.H.A.O. Souza",NA,"1973","08","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2021-02-12 15:02:08-03","UFSCar","SPSC","1054","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don",NA,"M.H.A.O. Souza","112318.38","1973","07","31",NA,"Brasil","São Paulo","Represa do Lobo. Região perimetral",NA,NA,NA,NA,NA,NA,NA,NA,"Itirapina",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2020-11-12 16:59:25-03","UEL","FUEL","11617","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Eriosema","crinitum","discolor","Eriosema crinitum discolor","Fortunato","Miotto, STS","Lima, IP","9","1992","11","23",NA,"Brasil","Paraná","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Ponta Grossa",NA,"46557","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"1204","2020-11-12 16:59:25-03","UEL","FUEL","37394","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Eriosema","crinitum","discolor","Eriosema crinitum discolor","Fortunato","Miotto, STS","Estevan, DA; et al.","662","2004","12","07",NA,"Brasil","Paraná","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"Ventania",NA,"32424","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"1205","2019-11-01 14:59:35-03","UnB","UB","42298","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Fortuna-Perez, AP","Irwin, HS","9174","1965","10","13","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,NA
"1206","2019-11-01 14:59:35-03","UnB","UB","42308","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Fortuna-Perez, AP","Irwin, HS","11115","1965","12","08","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,NA
"1207","2019-11-01 14:59:35-03","UnB","UB","112050","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Martins, CR","Martins, CR","252","2004","02","21","Southern America","Brasil","Distrito Federal","Área: Parque Nacional de Brasília. Área ao lado da antiga pista de pouso de ultra leve próxima a administração do Parque. Área submetida a queimada controlada em maio de 2003","-47.926667","-15.731389",NA,NA,NA,"Material testemunha de tese de Doutorado, Departamento de Ecologia, UnB Capim-gordura (Melinis minutiflora): uma ameaça à diversidade biológica no cerrado brasileiro; Planta 20cm. Flor amarela; Campo sujo antropizado com presença 40 a 50% de capim",NA,NA,"Brasília",NA,NA,NA,"-47.926667","-15.731389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2019-11-01 14:59:35-03","UnB","UB","141783","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Cândido, E.S.","Irwin, HS","27831","1970","03","18","Southern America","Brasil","Minas Gerais","Ca. 15km E of Diamantina",NA,NA,NA,NA,NA,"Corolla light yellow.; Slender herb from tuber.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,"2016","08","11",NA,NA,NA,NA,NA,NA
"1209","2019-11-01 14:59:35-03","UnB","UB","141795","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Cândido, E.S.","Gottsberger, IS","213893-1",NA,NA,NA,"Southern America","Brasil","São Paulo","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Cerrado",NA,NA,"Botucatu",NA,NA,NA,"-48.416667","-22.75","2016","08","12",NA,NA,NA,NA,NA,NA
"1210","2019-11-01 14:59:35-03","UnB","UB","141870","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Cândido, E.S.","Irwin, HS","26274","1970","02","07","Southern America","Brasil","Minas Gerais","Ca. 2km NW of Paracatu",NA,NA,NA,NA,NA,"Fruit brown-black.; Subshrub from tuber 0,6m.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,"2013","03","15",NA,NA,NA,NA,NA,NA
"1211","2019-11-01 14:59:35-03","UnB","UB","9811","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Cândido, E.S.","Proença, CEB; Soares-Silva, LH; Sampaio, AB; Simon, MF","2517","2001","05","08","Southern America","Brasil","Tocantins","Margem esquerda Rio Novo","-46.133333","-10.55","400","400",NA,"Erva rastejante. Flor amarelada; Vegetação ribeirinha árborea (não mata de galeria).",NA,NA,"Mateiros",NA,NA,NA,"-46.133333","-10.55","2016","08","12",NA,NA,NA,NA,NA,NA
"1212","2019-11-01 14:59:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Villarroel, D","Villarroel, D; Martinez, MT; Aramayo, G; Nee, MH","3154","2014","02","26","Southern America","Bolivia","Santa Cruz","Cerro Mutún. Cima del cerro en dirección Sur de los mástiles. Campo sujo que se desarrolla sobre suelos pedregosos y muy poco profundos, se observan áreas con afloramientos rocosos abruptos.","-58.455444","-19.331583","780","780",NA,NA,NA,NA,"Prov. Germán Busch",NA,NA,NA,"-58.455444","-19.331583",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2019-11-01 14:59:35-03","UnB","UB","19441","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Cristaldo, ACM","Eiten, G; Eiten, LT","9761","1969","12","06","Southern America","Brasil","Mato Grosso","225km along new road NNE of village of Xavantina. (7.2km due SW of Royal Society-Royal Geographic Base Camp.) By Sabino's house. In stand 6. 200m east of main road","-51.75","-12.85",NA,NA,NA,"Corolla yellow below, red at tips.; Tree & scrub woodland cerrado. Burnt last dry season.",NA,NA,"Barra do Garças",NA,NA,NA,"-51.75","-12.85","2007","04","14",NA,NA,NA,NA,NA,NA
