"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","imagecode","identifiedBy","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"165","2021-03-01 16:22:06-03","UNICAMP","UEC","135185","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Simões, AO; Jannini, AW; Singer, RB","1999","03","15",NA,"Brazil","Minas Gerais",NA,NA,"Arbusto, 50cm, látex branco abundante, flores amarelas, fragmentos.","UEC040750","Magnoliopsida",NA,"(Mart.) T.U.P.Konno & Rapini",NA,"758","UEC040750","Rapini, A","Serra de Carrancas, Afloramento próximo a sede da fazenda do Sr. João Galdencio.","-44.6425018310547","-21.4874992370605","Carrancas",NA,NA,"21143","auto",NA,NA,"2008","07",NA,NA,NA,NA,NA
"166","2021-03-01 16:22:06-03","UNICAMP","UEC","135183","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Simões, AO; Matsumoto, K","1999","01","23",NA,"Brazil","Minas Gerais",NA,NA,"Arbusto, 60cm, látex branco, flores amarelo-esverdeadas, cálice verde.","UEC040747","Magnoliopsida",NA,"(Mart.) T.U.P.Konno & Rapini",NA,"677","UEC040747","Rapini, A","Estrada Itutinga-Carrancas, Afloramento a cerca de 17km da subida da Serra de Carrancas.","-44.6577987670898","-21.2980995178223","Itutinga",NA,NA,"24458","auto",NA,NA,"2008","07",NA,NA,NA,NA,NA
"167","2021-03-01 16:22:06-03","UNICAMP","UEC","344","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Joly, AB; Gemtchujnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","1972","03","04",NA,"Brazil","Minas Gerais",NA,NA,"Subarbusto até 50cm.","UEC040746","Magnoliopsida",NA,"(Mart.) T.U.P.Konno & Rapini",NA,"877","UEC040746","Rapini, A","Conceição do Mato de Dentro, Diamantina.","-43.7449989318848","-19.513599395752","Jaboticatubas",NA,NA,"31264","auto",NA,NA,"2008","07",NA,NA,NA,NA,NA
"168","2021-03-01 16:22:06-03","UNICAMP","UEC","47559","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Leitão Filho, HF; Santin, DA; Grombone-Guaratini, MT; Meira Neto, JAA; Franco, GADC; Francini, R","1987","06","29",NA,"Brazil","Minas Gerais",NA,NA,"Herbácea, 40cm altura, látex, flores amareladas. Em campo rupestre.","UEC040737","Magnoliopsida",NA,"(Mart.) T.U.P.Konno & Rapini",NA,"19312","UEC040737","Rapini, A","Serra da Bocaina","-44.999698638916","-21.2453002929688","Lavras",NA,NA,"20044","auto",NA,NA,"2008","07",NA,NA,NA,NA,NA
"169","2021-03-01 16:22:06-03","UNICAMP","UEC","43900","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","DAC; et al.","1987","05","29",NA,"Brazil","Minas Gerais",NA,NA,"Erva com base lenhosa prostrada. Flor creme latescente. Em campo rupestre.","UEC040736","Magnoliopsida",NA,"(Mart.) T.U.P.Konno & Rapini",NA,"s.n.","UEC040736","Rapini, A","Serra da Bocaina - Poço Bonito","-44.999698638916","-21.2453002929688","Lavras","1100","1100","20044","auto",NA,NA,"2008","07",NA,NA,NA,NA,NA
"170","2021-03-01 16:22:06-03","UNICAMP","UEC","343","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Davis, PH; Shepherd, GJ","1976","07","31",NA,"Brazil","Minas Gerais",NA,NA,"Erect perennial in fruit, campo rupestre.","UEC040743","Magnoliopsida",NA,"(Mart.) T.U.P.Konno & Rapini",NA,"59694","UEC040743","Rapini, A",NA,"-43.5080986022949","-20.2875003814697","Ouro Preto",NA,NA,"44599","auto",NA,NA,"2008","07",NA,NA,NA,NA,NA
"171","2021-03-01 16:22:06-03","UNICAMP","UEC","340","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Hatschbach, G","1964","12","03",NA,"Brazil","Paraná",NA,NA,"Lacticífera de flor creme.","UEC040735","Magnoliopsida",NA,"(Mart.) T.U.P.Konno & Rapini",NA,"11932","UEC040735","Rapini, A","Serra das Furnas","-49.7057991027832","-24.2511005401611","Jaguariaíva",NA,NA,"44368","auto",NA,NA,"2008","07",NA,NA,NA,NA,NA
"172","2021-03-01 16:22:06-03","UNICAMP","UEC","77422","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Marcondes-Ferreira, W; Moraes, MD; Barosela, JR","1994","03","17",NA,"Brazil","São Paulo",NA,NA,"Subarbusto ca. 40cm, flor amarelo esverdeado, látex leitoso.; Cerrado com clareira onde há afloramentos de arenito, solo arenoso.","UEC040751","Magnoliopsida",NA,"(Mart.) T.U.P.Konno & Rapini",NA,"774","UEC040751","Rapini, A","Morro do Forno","-47.3699989318848","-21.0200004577637","Altinópolis",NA,NA,"30403","auto",NA,NA,"2008","07",NA,NA,NA,NA,NA
"173","2021-03-01 16:22:06-03","UNICAMP","UEC","112463","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Souza, VC; Yamamoto, K; Stehmann, JR; Dutilh, JHA","1993","11","27",NA,"Brazil","São Paulo",NA,NA,"Erva, flores verde-amareladas. No campo.; Escarpa rochosa recoberta por campo graminoso, formando escrubes espassos e com mata em direção ao vale.","UEC040731","Magnoliopsida",NA,"(Mart.) T.U.P.Konno & Rapini",NA,"4743","UEC040731","Rapini, A","Fazenda Santa Andréia","-49.3400001525879","-24.1100006103516","Itararé",NA,NA,"27729","auto",NA,NA,"2008","07",NA,NA,NA,NA,NA
"174","2019-11-05 16:43:07-03","UFOP","OUPR","804","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Löfgren, A.","1888","09","29",NA,"Brasil","São Paulo",NA,NA,"Ex. Commissão Geographica e Geológica da Provincia de S. Paulo n. 1101",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"s.n.",NA,"J.Fontella","Morro Chato","-48.1699981689453","-21.7900009155273","Araraquara",NA,NA,"29178","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"175","2019-11-05 16:43:07-03","UFOP","OUPR","20514","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Messias, M.C.T.B.","2007","04","18",NA,"Brasil","Minas Gerais",NA,NA,"Erva, flores amarelo-claras. Campo rupestre",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"1268",NA,"J.Fontella","Serra da Moeda","-43.937801361084","-19.9207992553711","Belo Horizonte",NA,NA,"17082","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"176","2019-11-05 16:43:07-03","UFOP","OUPR","20492","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Messias, M.C.T.B.","2007","04","16",NA,"Brasil","Minas Gerais",NA,NA,"Trepadeira, flores amarelo-clara. Campo rupestre",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"1238",NA,"J.Fontella","Serra de Itabirito","-43.801399230957","-20.2532997131348","Itabirito",NA,NA,"20553","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"177","2019-11-05 16:43:07-03","UFOP","OUPR","807","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Zurlo, M.A.; Silva, J.L.","1983","05","12",NA,"Brasil","Minas Gerais",NA,NA,"Flores amareladas",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"s.n.",NA,"J.Fontella","Serra de Itabirito","-43.801399230957","-20.2532997131348","Itabirito",NA,NA,"20553","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"178","2019-11-05 16:43:07-03","UFOP","OUPR","812","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Fontella, J.; Badini, J.","1978","05","29",NA,"Brasil","Minas Gerais",NA,NA,"Erva trepadeira",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"s.n.",NA,"J.Fontella","Serra de Itabirito","-43.801399230957","-20.2532997131348","Itabirito",NA,NA,"20553","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"179","2019-11-05 16:43:07-03","UFOP","OUPR","813","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Badini, J.","1978","05","29",NA,"Brasil","Minas Gerais",NA,NA,"Erva trepadeira, flores amareladas. Entre rochedos de quartzito",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"s.n.",NA,"J.Fontella","Serra de Itabirito","-43.801399230957","-20.2532997131348","Itabirito",NA,NA,"20553","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"180","2019-11-05 16:43:07-03","UFOP","OUPR","814","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Badini, J.","1976","10","01",NA,"Brasil","Minas Gerais",NA,NA,"Trepadeira, flores pálidas. Campo",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"s.n.",NA,"J.Fontella","Serra de Itabirito","-43.801399230957","-20.2532997131348","Itabirito",NA,NA,"20553","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"181","2019-11-05 16:43:07-03","UFOP","OUPR","810","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Zurlo, M.A.; Badini, J.","1976","09","22",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto escandente. Sobre rochas",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"s.n.",NA,"J.Fontella","Serra de Capanema","-43.5080986022949","-20.2875003814697","Ouro Preto",NA,NA,"44599","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"182","2019-11-05 16:43:07-03","UFOP","OUPR","806","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Badini, J.; Zurlo, M.A.","1976","09","22",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto escandente. Sobre rochas",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"s.n.",NA,"J.Fontella","Serra de Capanema","-43.5080986022949","-20.2875003814697","Ouro Preto",NA,NA,"44599","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"183","2019-11-05 16:43:07-03","UFOP","OUPR","809","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Badini, J.; Zurlo, M.A. & Silva, J.L.","1976","09","22",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, flores amareladas. No campo, entre blocos de pedras",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"s.n.",NA,"J.Fontella","Serra de Capanema","-43.5080986022949","-20.2875003814697","Ouro Preto",NA,NA,"44599","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"184","2019-11-05 16:43:07-03","UFOP","OUPR","811","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Badini, J.","1978","05","29",NA,"Brasil","Minas Gerais",NA,NA,"Erva, flores amareladas. Entre rochedos de quartzito",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"s.n.",NA,"J.Fontella","Serra de Capanema","-43.5080986022949","-20.2875003814697","Ouro Preto",NA,NA,"44599","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"185","2019-11-05 16:43:07-03","UFOP","OUPR","808","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Badini, J.; Zurlo, M.A. & Silva, J.L.","1976","09","22",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, flores amareladas. Entre rochedos",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"s.n.",NA,"J.Fontella","Serra do Batatal","-43.5080986022949","-20.2875003814697","Ouro Preto",NA,NA,"44599","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"186","2019-11-05 16:43:07-03","UFOP","OUPR","805","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Badini, J.","1976","09","22",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, flores amarelas",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"s.n.",NA,"J.Fontella","Serra do Batatal","-43.5080986022949","-20.2875003814697","Ouro Preto",NA,NA,"44599","auto",NA,NA,"2012","11","22",NA,NA,NA,NA
"187","2020-10-14 09:58:18-03","FURB","FURB","40821","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Ribas, O.S.; Silva, J.M. & Poliquesi, C.B.","2012","03","30",NA,"Brasil","Paraná",NA,NA,NA,"FURB04308",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"8577","FURB04308","Barbosa, E","Parque Estadual do Cerrado.","-49.7057991027832","-24.2511005401611","Jaguariaíva",NA,NA,"44368","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"188","2021-03-16 17:52:27-03","UCS","HUCS","36556","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Cordeiro, J.","2009","11","24",NA,"Brasil","Paraná",NA,NA,"Herbário MBM; afloramentos rochosos",NA,"Angiospermae","Gentianales","(Mart.) T. U. P. Konno & Rapini",NA,"3672",NA,"Cordeiro, J.","Fendas de Itaiacoca","-50.1618995666504","-25.0949993133545","Ponta Grossa",NA,NA,"46557","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA
"189","2021-03-16 17:52:27-03","UCS","HUCS","40303","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Ribas, O.S.","2012","03","30",NA,"Brasil","Paraná",NA,NA,"xilopodífera lactescente&nf;Herbário MBM; campo cerrado",NA,"Angiospermae","Gentianales","(Mart.) T. U. P. Konno & Rapini",NA,"8577",NA,"Barbosa, E.","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611","Jaguariaíva",NA,NA,"44368","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"190","2020-04-27 16:08:36-03","UFES","VIES","1680","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Pereira, O.J.","1987","08","08",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES001680",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"920","VIES001680","Rapini, A.","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449","Guarapari",NA,NA,"28401","auto",NA,NA,"2010","06","11",NA,NA,NA,NA
"191","2020-04-27 16:08:36-03","UFES","VIES","301","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Pereira, O.J.","1984","04","03",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES000301",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"252","VIES000301","Rapini, A.","Rodovia do Sol - ES 060 - Km 32.","-40.5110015869141","-20.6580009460449","Guarapari",NA,NA,"28401","auto",NA,NA,"2010","06","11",NA,NA,NA,NA
"192","2019-08-16 08:38:18-03","UTFPR","HCF","14515","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","E.L. Siqueira","2014","05","18",NA,"Brasil","PR",NA,NA,"erva heliófita, ereta ca. 0,20 m. Flores amarelas, diminutas.",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"1017",NA,"J. Cordeiro","Sítio Sete Quedas","-50.2545","-24.5815","Tibagi","1068","1068",NA,NA,"50°15'16,2 W","24°34'53,4 S","2014",NA,NA,NA,NA,NA,NA
"193","2019-08-16 08:38:18-03","UTFPR","HCF","15249","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","M.G. Caxambu","2014","10","24",NA,"Brasil","PR",NA,NA,"erva heliófita, ca. 0,40 m, rupícola. Flores alvas.",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"5672",NA,"E. Barboza","Sítio Sete Quedas","-50.252889","-24.578806","Tibagi","1033","1033",NA,NA,"50°15'10,4 W","24°34'43,7 S","2015",NA,NA,NA,NA,NA,NA
"194","2019-08-16 08:38:18-03","UTFPR","HCF","8741","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","E. Barboza","2006","05","05",NA,"Brasil","PR",NA,NA,"ascendente, flor creme-esverdeada. Afloramento de arenito.",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"1352",NA,"M.G. Caxambu","Estrada de Ferro Jaguariaíva-Piraí do","-49.7057991027832","-24.2511005401611","Jaguariaíva",NA,NA,"44368","auto",NA,NA,"2011","11","07",NA,NA,NA,NA
"195","2019-08-16 08:38:18-03","UTFPR","HCF","29218","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","P. Occhioni","1966","11","09",NA,"Brasil","PR",NA,NA,"afloramentos de arenito. Flor creme.",NA,NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3477",NA,"J. Fontella","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545","Ponta Grossa",NA,NA,"46557","auto",NA,NA,"1978","12","14",NA,NA,NA,NA
"196","2020-06-29 09:29:12-03","UFRRJ","RBR","5726","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","J.R. Pirani","1982","03","20",NA,"Brasil","Minas Gerais",NA,NA,NA,"RBR00005726",NA,NA,"Mart.",NA,"s.n.","RBR00005726","J. Fontella","'Rodovia BH - Conceição do Mato Dentro, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.Aprox. 18°55#?# S - 43°54#?# W.Santana do Pirapama, Fazenda da Inhame (Serra Mineira).'","-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"26557","auto",NA,NA,"1989","10","22",NA,NA,NA,NA
"197","2020-12-21 16:12:25-03","MBM","MBM","60316","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Irwin, H.S.; et al.; et al.","1971","02","24","Southern America","Brazil","Bahia",NA,NA,NA,"MBM060316",NA,NA,"Mart.",NA,"30872",NA,"Fontella, J.","23km N of Seabra","-41.7703018188477","-12.4186000823975","Seabra",NA,NA,"57155","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:12:25-03","MBM","MBM","60300","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Irwin, H.S.; et al.; et al.","1971","01","15","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM060300",NA,NA,"Mart.",NA,"30386",NA,"Fontella, J.","35km E of Belo Horizonte","-43.937801361084","-19.9207992553711","Belo Horizonte",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:12:25-03","MBM","MBM","258218","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","2001","05","12","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM258218",NA,NA,"Mart.",NA,"71907",NA,"Rapini, A.","Chapada dos Gerais, Fazenda Vereda do Tigre","-44.9622001647949","-17.3511009216309","Buritizeiro",NA,NA,"88041","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:12:25-03","MBM","MBM","207223","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","1997","03","19","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM207223",NA,NA,"Mart.",NA,"66489",NA,"Rapini, A.","Rodovia Guinda - Conselheiro Mata","-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:12:25-03","MBM","MBM","91440","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","J.R.; et al.; et al.","1982","03","20","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM091440",NA,NA,"Mart.",NA,"s.n.",NA,"Fontella, J.","Santana do Riacho","-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:12:25-03","MBM","MBM","140814","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1990","12","04","Southern America","Brazil","Paraná",NA,NA,NA,"MBM140814",NA,NA,"Mart.",NA,"54855",NA,"Hatschbach, G.","Rio Lambari","-49.7057991027832","-24.2511005401611","Jaguariaíva",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:12:25-03","MBM","MBM","195352","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Ribas, O.S.; Santos, E.P.; Santos, E.P.","1995","10","27","Southern America","Brazil","Paraná",NA,NA,NA,"MBM195352",NA,NA,"Mart.",NA,"s.n.",NA,"Hatschbach, G.","Buraco do Padre","-50.1618995666504","-25.0949993133545","Ponta Grossa",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:12:25-03","MBM","MBM","268227","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Krieger, L.","1969","12",NA,"Southern America","Brazil","Paraná",NA,NA,NA,"MBM268227",NA,NA,"Mart.",NA,"7688",NA,NA,"Vila Velha","-50.1618995666504","-25.0949993133545","Ponta Grossa",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:12:25-03","MBM","MBM","248560","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","2000","05","19","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM248560",NA,NA,"Mart.",NA,"71322",NA,"Rapini, A.","Chapada dos Gerais, Rod. BR-365, ca. 25km S de Buritizeiro","-44.9622001647949","-17.3511009216309","Buritizeiro",NA,NA,"88041","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:12:25-03","MBM","MBM","105485","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","1985","11","29","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM105485",NA,NA,"Mart.",NA,"50311",NA,NA,"Barro Preto","-43.7407989501953","-18.4543991088867","Gouveia",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:12:25-03","MBM","MBM","59284","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Joly, A.B.; et al.; et al.","1972","03","04","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM059284",NA,NA,"Mart.",NA,"877",NA,"Fontella, J.","Km 115 ao longo da rodovia Lagoa Santa Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752","Jaboticatubas",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:12:25-03","MBM","MBM","193147","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","1996","04","14","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM193147",NA,NA,"Mart.",NA,"64673",NA,"Rapini, A.","Serra do Cabral","-44.1721992492676","-17.7574996948242","Joaquim Felício",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:12:25-03","MBM","MBM","59874","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Hatschbach, G.","1978","01","21","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM059874",NA,NA,"Mart.",NA,"40786",NA,"Fontella, J.","Rod. BR-135, 25km S de Montes Claros","-43.8616981506348","-16.7350006103516","Montes Claros",NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:12:25-03","MBM","MBM","262724","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A.; et al.; et al.","1999","05","14","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM262724",NA,NA,"Mart.",NA,"283",NA,"Farinaccio, M.A.","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:12:25-03","MBM","MBM","262723","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A.; et al.; et al.","1998","03","20","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM262723",NA,NA,"Mart.",NA,"136",NA,"Farinaccio, M.A.","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:12:25-03","MBM","MBM","262722","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A.; et al.; et al.","1998","12","15","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM262722",NA,NA,"Mart.",NA,"249",NA,"Farinaccio, M.A.","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
