"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","01450758","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","N. A. Rosa","4424","1982","06","27","South America","Brazil","Amapá","Região do Ariramba quadrícula SA-22-VB",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1332577' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450758","NY01450758_01","N. A. Rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00907576","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","R. de Lemos Fróes","11624","1939","02",NA,"South America","Brazil","Maranhão","Estrada do Olho d'Agua, Island of São Luiz","-44.3028","-2.5297","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986159' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907576","NY00907576_01","B. K. Holst",NA,NA,"São Luís",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01450751","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","C. C. Berg","BG570","1977","10","16","South America","Brazil","Pará","Serra dos Carajás, Serra Norte, ca 25km E of AMZA Exploration Camp","-50.25","-6","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1683752' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450751","NY01450751_01","B. K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00907578","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","M. G. da Silva","4466","1979","02","05","South America","Brazil","Mato Grosso","Entroncamento das rodovias, Cuiabá Santarém e Porto Velho, arredores do aeroporto","-56.1324996948242","-15.6466999053955","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986164' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907578","NY00907578_01","I. Bemerguy",NA,NA,"Várzea Grande",NA,NA,"37223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-10-19 09:43:00-02","NY","NYBG","579900","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"J. C. Lindeman","447","1980","09","18","South America","Suriname","Nickerie","Area of Kabalebo Dam project, distr. Nickerie. Savanna wood bordering on rock vegetation E of km 117.","-57.8","4.5","sheet","Wood sample Uw: 26442 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=632648' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579900",NA,"J. C. Lindeman","30","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01450752","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","W. R. Anderson","12289","1978","03","27","South America","Brazil","Rondônia","Along Rio dos Pacaás Novos, just above and below the first cachoeira.","-63.7693262","-10.9794376","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1335692' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450752","NY01450752_01","B. K. Holst","220","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01450765","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","W. Milliken","50","1987","04","01","South America","Brazil","Roraima","SEMA Ecological Reserve, Ilha de Maracá. Forest/grassy campo boundary near station, E of causeway.","-61.43","3.366667","sheet","[Collector has used this collection number more than once.] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685711' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450765","NY01450765_01",NA,NA,NA,"Alto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1009439","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","A. P. da Silva","s.n.","1989","10","04","South America","Brazil","Amazonas","Ca. 90 Km N de Manaus, Distrito Agropecuário da Suframa, Rodovia BR 174, Km 64, depois 23 Km leste na ZF3, Fazenda Esteio.","-59.8885828","-2.4292245","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1750851' target='other'> <mi>dwc_moreinfo</mi></a>","NY01009439","NY01009439_01","M. H. Nee",NA,NA,"Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01450746","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","N. T. da Silva","1489","1968","12","04","South America","Brazil","Pará","Rio Jarí, Monte Dourado, Serrinha.","-52.6008224","-0.8809315","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1683638' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450746","NY01450746_01","R. McVaugh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01450757","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","A. S. L. da Silva","111","1977","10","21","South America","Brazil","Pará","Jatobal, area to be flooded by Tucurui dam; margin of Rio Tocantins","-49.5078","-4.6136","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1683885' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450757",NA,"M. L. Kawasaki",NA,NA,"Jacundá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01459760","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","A. S. L. da Silva","111","1977","10","21","South America","Brazil","Pará","Jatobal, area to be flooded by Tucurui dam; margin of Rio Tocantins","-49.5078","-4.6136","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1700696' target='other'> <mi>dwc_moreinfo</mi></a>","NY01459760","NY01459760_01 NY01459760_02","M. L. Kawasaki",NA,NA,"Jacundá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01450754","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","T. C. Plowman","9453","1980","03","02","South America","Brazil","Pará","Belém-Brasília highway (BR 010) 17 km. south of Ligação do Pará, near kilometer marker 1509","-47.53","-4.28","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1335138' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450754","NY01450754_01","B. K. Holst","250","250","Paragominas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00907584","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","E. L. Taylor","E1069","1983","03","26","South America","Brazil","Maranhão","Fazenda Cacique, entrance 83 km W of Sta. Inez and 13 km E of entroncamento on BR222; basecamp 30 km N, NE from entrance on unpaved road to Rio Pindare.","-46.07","-3.83","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986173' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907584","NY00907584_01","M. L. Kawasaki",NA,NA,"Santa Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01095496","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","A. M. Amorim","3832","2003","11","25","South America","Brazil","Bahia","Barragem de Bananeiras. vale dos Rios Paraguacu e Jacuipe","-39.08","-12.53","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1390993' target='other'> <mi>dwc_moreinfo</mi></a>","NY01095496","NY01095496_01",NA,"120","120","Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","404916","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens parvifolia","O.Berg","J. S. Blanchet","2791","1839",NA,NA,"South America","Brazil","Bahia","Serra de Acurua",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=537937' target='other'> <mi>dwc_moreinfo</mi></a>","NY00404916","NY00404916_01",NA,NA,NA,NA,"parvifolia","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-06 11:42:38-03","UFPI-MRV","HDELTA","6093","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Araújo, L.S.; Lemos, J.R.","182","2017","12","17",NA,"Brasil","Piauí",NA,"-41.7811012268066","-4.13166999816895",NA,NA,"HDELTA006093",NA,"Araújo, L.S.",NA,NA,"Brasileira",NA,NA,"51782","auto","2017","12","17",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-04-08 17:43:05-03","EAO","IAN","XILO6092X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Dieter, W","s.n.","1993","03","04","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"IANXILO6092X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-08 17:43:05-03","EAO","IAN","XILO6092X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Dieter, W","s.n.","1993","03","04","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"IANXILO6092X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:45:50-03","EAO","IAN","114123","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Pires, JM; Rodrigues, WA","51632","1961","10","09","Southern America","Brasil","Amapá","Camp 14, Cach. Pedra Fina.","-52.916667","-0.916667",NA,"Flowers white, upland tree, 5m. high, 8cm. diam.","IAN114123",NA,"Mattos, JR de",NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:45:50-03","EAO","IAN","137915","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Harley, RM; Souza, R","10380","1968","10","01","Southern America","Brasil","Mato Grosso","R 3., c. 2km. SE. of base camp.","-51.766667","-12.816667",NA,"Subshrub with slender branches to 50 cm. with fresh leaves, pale green above, slightlly glaucous beneath. Flowers white turning yellow when old.","IAN137915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:45:50-03","EAO","IAN","105287","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Ledoux, PVD","571110","1957","03","20","Southern America","Brasil","Amapá","Estação experimental de MAZAGÃO.",NA,NA,NA,"Árvore pequena de 6m. altura, diam +/- 25cm. Madeira dura.","IAN105287",NA,"Mattos, J",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:45:50-03","EAO","IAN","106204","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Oliveira, E","612","1960","04","29","Southern America","Brasil","Pará","Km. 172-173 1/2 da Estrada Belém-Brasília. Beira da estrada.",NA,NA,NA,"Árvore de 8m. de altura, frutos amarelos claros, redondos, pequenos.","IAN106204",NA,"Bemerguy, I",NA,NA,NA,NA,NA,NA,NA,"1977","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:45:50-03","EAO","IAN","109124","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Irwin, HS; Pires, JM","47961","1960","09","02","Southern America","Brasil","Amapá","In forest. Cachoeira Tres saltos.","-52.883333","2.2",NA,"Small tree, about 3 meters tall; fruits pale greenish-white, maturing deep red-violet.","IAN109124",NA,"Mattos, JR de",NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,"-52.883333","2.2",NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:45:50-03","EAO","IAN","111400","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Oliveira, E","1558","1961","03","29","Southern America","Brasil","Goiás","Ilha de S. Izabel, Rio Araguaia, região de Araguatins.",NA,NA,NA,"Árvore de 5m. de altura, frutos tamanho regular.","IAN111400",NA,"Faria Jr., JEQ",NA,NA,NA,NA,NA,NA,NA,"2010","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:45:50-03","EAO","IAN","154316","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Florschütz, PA","2653","1965","01","07","Southern America","Suriname",NA,"In montibus Bakhuis inter flum. Kabalebo et Coppename Sinistrum. Banks of Kabalebo R. 20km. down-stream of Kabalebo airstrip.",NA,NA,NA,"Tree, 3m. high. Fls. white, fragrant, recurved after flowering, young fruits green.","IAN154316",NA,"McVaugh, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:45:50-03","EAO","IAN","155880","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Rosa, NA; Nascimento, OC do","2581","1978","07","02","Southern America","Brasil","Maranhão","Contagem em Campos de São Bento, quadra de 25m. x 10m. 10cm. para baixo. 2-2-3.",NA,NA,NA,"Árvore de 4,50m. de altura, 12cm. de circ; frutos imaturos verdes.","IAN155880",NA,"Faria, JEQ",NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:45:50-03","EAO","IAN","157095","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Silva, MG da; Bahia, RP","3115","1977","05","18","Southern America","Brasil","Pará","Rio Tocantins, estrada para Jacundazinho, beira da estrada.",NA,NA,NA,"Árvore de 3m. de altura, formato moita, flor branca, perfumada.","IAN157095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:45:50-03","EAO","IAN","187330","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Mota, NFO; Santos, FM; Arruda, AJ; Santos, AMO","1895","2010","12","16","Southern America","Brasil","Pará","Serra da Bocaina","-49.685","-6.314167",NA,"Árvore","IAN187330",NA,NA,NA,NA,"Parauapebas",NA,NA,NA,NA,NA,NA,NA,"-49.685","-6.314167",NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:45:50-03","EAO","IAN","163835","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Cordeiro, MR","2083","1991","05","10","Southern America","Brasil",NA,NA,NA,NA,NA,"Árvore de 8m. de altura.","IAN163835",NA,"Cordeiro, MR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:45:50-03","EAO","IAN","187341","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Mota, NFO; Santos, FM; Arruda, AJ; Santos, AMO","1978","2010","12","19","Southern America","Brasil","Pará","Serra da Bocaina, Leste.","-49.85","-6.3",NA,"Árvore","IAN187341",NA,NA,NA,NA,"Parauapebas",NA,NA,NA,NA,NA,NA,NA,"-49.85","-6.3",NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:45:50-03","EAO","IAN","182887","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Mehlig, U","160","2005","05","07","Southern America","Brasil","Pará","Ajuruteua, Salinas dos Roques/Jabuti, bosque na 1a ilha de terra firme","-46.675167","-0.913472",NA,"árvore pequena (diâmetro em altura do peito 7 cm, altura <8 m)#?# ritidoma fino, cinza, pouco rugoso. Frutos verdes","IAN182887",NA,"Mehlig, U",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.675167","-0.913472",NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:45:50-03","EAO","IAN","187260","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Costa-Silva, LV; Sobral, M; Troncoso, C; Garcia, L; Maciel, G","719","2008","10","10","Southern America","Brasil","Pará","S11-D; mata baixa;","-50.365556","-6.399167",NA,"Árvore","IAN187260",NA,NA,"753","753","Canaã dos Carajás",NA,NA,NA,NA,NA,NA,NA,"-50.365556","-6.399167",NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:45:50-03","EAO","IAN","190604","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Simon, MF","1709","2012","10","11","Southern America","Brasil","Rondônia","Floresta semi-decídua. Afloramento rochoso, relevo ondulado. Canteiro de obras de AHE Jirau, margem esquerda do rio Madeira.","-64.672778","-9.265278",NA,"Arbusto bastante ramificado com 2 m. Pétalas e estames brancos.","IAN190604",NA,"Sobral, M","100","100","Porto Velho",NA,NA,NA,NA,"2015",NA,NA,"-64.672778","-9.265278",NA,NA,NA,NA,NA,NA
"77","2021-04-08 17:43:05-03","EAO","IAN","XILO6324","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Costa, M da","268","1932","01",NA,"Southern America","Brasil",NA,"Region Cajutuba.",NA,NA,NA,"Tree.","IANXILO6324",NA,"Bemerguy, I",NA,NA,NA,NA,NA,NA,NA,"1977","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:45:50-03","EAO","IAN","193917","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Santos, LO; Bragança, VAN; Oliveira, JN","450","2008","02","14","Southern America","Brasil","Pará","Ajuruteua, Salinas dos Roques/Jabuti, borda do bosque na 4ª ilha de terra firme.","-46.671944","-0.928056",NA,"Árvore. Folhas simples, opostas, margem inteira, forma elíptica, ápice acuminado, base cuneada. Nervuras broquidódroma, pontoações translúcidas. Flores na axila das folhas.","IAN193917",NA,"Mehlig, U",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.671944","-0.928056",NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:45:50-03","EAO","IAN","194375","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Pires, JM","7749","1960","08",NA,"Southern America","Brasil","Amapá","Mata virgem.",NA,NA,NA,"Árvore 0,9m de circ. x 15m. Casca esfoliante.","IAN194375",NA,"Nascimento, EAP",NA,NA,"Clevelândia",NA,NA,NA,NA,"2016","05","16",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:45:50-03","EAO","IAN","197927","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Catarino, L; Freitas, JC","2756","2018","08","29","Southern America","Brasil","Pará","Parque Estadual da Serra dos Martírios-Andorinhas / APA Araguaia.","-48.697861","-6.608167",NA,"Arbusto c. 2m, com folhas opostas e botões florais.; Vegetação lenhosa. Margens do Rio Araguaia.","IAN197927",NA,NA,NA,NA,"São Geraldo do Araguaia",NA,NA,NA,NA,NA,NA,NA,"-48.697861","-6.608167",NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:45:50-03","EAO","IAN","197721","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Dácio, IMS","1775","2018","07","18","Southern America","Brasil","Maranhão","Pouco substrato, vegetação de lavoura abandonada (capoeira baixa), solo amarelo compactado.&nf;Conglomerado MA-401, medições na subunidade completa, subunidade 2, subparcela 10, individuo 17.","-45.9","-4.86",NA,"Árvore, com DAP de 6,2 e altura de 8,0m de altura, base reta, presença de botões florais verdes, casca externa marrom e interna amarela, fina, áspera com desprendimento em depressões.","IAN197721",NA,"Nunes, CS",NA,NA,"Arame",NA,NA,NA,NA,"2018","09","21","-45.9","-4.86",NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:45:50-03","EAO","IAN","48785","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Costa, M da","268","1932","01",NA,"Southern America","Brasil",NA,"Region Cajutuba.",NA,NA,NA,"Tree.","IAN048785",NA,"Bemerguy, I",NA,NA,NA,NA,NA,NA,NA,"1977","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:45:50-03","EAO","IAN","197926","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Catarino, L; Freitas, JC","2757","2018","08","29","Southern America","Brasil","Pará","Parque Estadual da Serra dos Martírios-Andorinhas / APA Araguaia.","-48.697861","-6.608167",NA,"Pequena árvore até 5m, com folhas opostas e flores pequenas.; Vegetação lenhosa. Margens do Rio Araguaia.","IAN197926",NA,NA,NA,NA,"São Geraldo do Araguaia",NA,NA,NA,NA,NA,NA,NA,"-48.697861","-6.608167",NA,NA,NA,NA,NA,NA
