"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"486","2008-05-27 22:02:00-03","MO","MOBOT","3093530","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Stephan G. Beck","1990","3","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"C.C. Berg","Beck 15228","Beni","Gral. Ballivian","Espiritu, den la zona de influencia del rio Yacuma, sabana húmeda.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-07-22 16:54:00-03","MO","MOBOT","3105287","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|M. Cornejo|E. Ticona|O. Valdes","2006","9","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Araujo Murakami 3062","La Paz","Franz Tamayo","Parque Nacional Madidi, laguna Chalalan. Bosque amazonico preandino inundable con Mauritia flexuosa, Cariniana domestica, Inga spp., y Protium spp. Plantas secadas en campo.","-67.9211111","-14.425",NA,"Kunth","293.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-15","6",NA
"488","2008-05-27 22:02:00-03","MO","MOBOT","3281581","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Douglas C. Daly","1999","3","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"C.C. Berg","Daly 10138","Acre",NA,"Mun. Santa Rosa: Rio Chandless, tributary of Rio Purus, right bank, ''Canamarí''. Broad, meandering stream valley in steeply hill terrain.","-69.94388","-9.38305",NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2012-04-11 12:39:00-03","MO","MOBOT","3290177","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Jorge E. Ramos|et al.","1990","2","10","South America","Colombia",NA,NA,NA,NA,NA,NA,"J.E. Ramos","Ramos Pérez 2548","Valle del Cauca","La Cumbre","Vereda de Puentepalo, en la vía a Arboleda, cerca a Pavas. a la orilla de la carretera.",NA,NA,NA,"Kunth","1560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2014-04-08 05:36:00-03","MO","MOBOT","3297883","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Timothy C. Plowman|E. Wade Davis|C.A. Cid Ferreira|Ieda L. do Amaral|J. Lima|José Guedes","1982","12","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"C.C. Berg","Plowman 12358","Amazonas",NA,"Município de Maraã: Rio Japurá, environs of town of Maraã. Headwaters of Lago Maraã. Flooded black water igapó forest, streambank",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2009-12-05 05:17:00-02","MO","MOBOT","3406835","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1988",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"C.C. Berg","Hatschbach 52199","Minas Gerais",NA,"Pasmado (mun. Itaobim).",NA,NA,NA,"Kunth","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2009-12-04 16:24:00-02","MO","MOBOT","3407377","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Gert G. Hatschbach|J.M. Silva","1988",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"C.C. Berg","Hatschbach 52594",NA,NA,"Rod. BR-262, Porto Esperança (mun. Miranda) Mato Grosso do Sul.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2015-04-21 05:44:00-03","MO","MOBOT","3417280","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Luzmila Arroyo P.|M. Vargas|Ivan Linneo|C. Roth","2006","6","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Arroyo Padilla 3308","Santa Cruz","Florida","Bella Vista. Sendero Cola de Mono. Bosque semideciduo con presencia de Cleistocactus colademononii, especie endemica de la zona.","-63.6769445","-18.2836111",NA,"Kunth","1250.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"494","2016-12-07 05:17:00-02","MO","MOBOT","3577907","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","2007","10","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Homeier 2918","Napo",NA,"area of the biological station Jatun Sacha, tropical lowland forest","-77.61666","-1.06666",NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"495","2011-07-11 11:48:00-03","MO","MOBOT","703595","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alwyn H. Gentry","1989","12","13","South America","Peru",NA,NA,NA,NA,NA,NA,"C. Reynal (MO)","Gentry 68633","Madre de Dios","Tambopata","Cusco Amazónico, 15 km ENE of Puerto Maldonado. TREE PLOT - B E","-69.0833333","-12.5833333",NA,"Kunth","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"391","3",NA
"496","2008-05-27 22:02:00-03","MO","MOBOT","703839","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Walter A. Palacios","1990","9","16","South America","Ecuador",NA,NA,NA,NA,NA,NA,"M. Vázquez Avila (SI)","Palacios Cuenca 5704","Napo",NA,"Cantón El Chaco. Codo Sinclair. Bosque muy húmedo Tropical. Bosque primario en el valle del Río Quijos. Suelo con enormes rocas superficiales.","-77.45","-0.13333",NA,"Kunth","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-47","5",NA
"497","2008-05-27 22:02:00-03","MO","MOBOT","703963","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Walter A. Palacios","1988","8","28","South America","Ecuador",NA,NA,NA,NA,NA,NA,"M. Vásquez Avila, 1991 (SI)","Palacios Cuenca 2785","Napo",NA,"A 2 km de JATUN SACHA, en vía a Tena. Colecciones de árboles de potreros. 5 km de Misahuallí, en la margen derecha del Río Napo. Bosque muy húmedo Tropical. Suelos rojos de colinas.","-77.5","-1.13333",NA,"Kunth","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-16","10",NA
"498","2014-01-23 09:49:00-02","MO","MOBOT","704257","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Milton Aulestia|J. Andi","1993","9","1","South America","Ecuador",NA,NA,NA,NA,NA,NA,"C. C. Berg (BG)","Aulestia 580","Napo","Orellana","Parque Nacional Yasuní. Carretera y Oleoducto de Maxus en construcción; Km 46-52. Bosque húmedo Tropical. Bosque primario, colinas de suelo rojo.","-76.5","-0.7833333",NA,"Kunth","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"499","2013-12-27 05:41:00-02","MO","MOBOT","704414","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Walter A. Palacios|Galo A. Tipaz|Daniel Rubio|Edgar Gudiño|Milton Aulestia","1991","11","14","South America","Ecuador",NA,NA,NA,NA,NA,NA,"M. Vásquez-Avila (SI)","Palacios Cuenca 8893","Sucumbíos","Lago Agrio","Reserva Cuyabeno. Tarapoa-Tipishca. Sitio Bellavista (La Y). Bosque húmedo Tropical. Bosque primario. Colinas combinadas con áreas inundables.","-76.25","-0.0666667",NA,"Kunth","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-102","7",NA
"500","2014-04-04 05:47:00-03","MO","MOBOT","704727","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Rodolfo Vásquez|Nestor Jaramillo","1987","5","4","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Vásquez Martínez 9161","Loreto","Maynas","Indiana. Yanamono-Explorama Lodge. Bosque primario.","-72.83333","-3.5",NA,"Kunth","106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-18","6",NA
"501","2014-04-04 05:47:00-03","MO","MOBOT","704751","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Rodolfo Vásquez|et al.","1982","11","7","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Vásquez Martínez 3384","Loreto","Loreto","San José de Parinari. Altitud 150 m. Bosque transicional.","-74.5","-4.53333",NA,"Kunth","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-21","6",NA
"502","2012-01-25 17:28:00-02","MO","MOBOT","704865","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alwyn H. Gentry|Camilo Díaz S.|Rosa Ortiz","1991","9","18","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Gentry 74914","Cajamarca",NA,"Near Maichil, road from Chiclayo to Huambos.","-79.25","-6.5666667",NA,"Kunth","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"720","5",NA
"503","2013-08-26 03:40:00-03","MO","MOBOT","704929","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Walter A. Palacios","1988","10","23","South America","Ecuador",NA,NA,NA,NA,NA,NA,"C. C. Berg, 1990 (BG)","Palacios Cuenca 3236","Napo",NA,"Canton Francisco de Orellana. Via de los Zorros; pozo petrolero Jaguar I. 40 km al SW de Coca. Bosque húmedo Tropical.","-77.0833333","-0.7333333",NA,"Kunth","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-33","7",NA
"504","2014-04-04 05:47:00-03","MO","MOBOT","705018","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Rodolfo Vásquez|et al.","1985","4","27","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Vásquez Martínez 6384","Loreto","Loreto","Puesto Hamburgo (Río Samiria). Bosque inundable estacional (Tahuampa de aguas negras) con influencia de agua blanca.","-75.16666","-5.33333",NA,"Kunth","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-18","4",NA
"505","2008-05-27 22:02:00-03","MO","MOBOT","705095","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alwyn H. Gentry|Franklin Ayala","1976","1","3","South America","Peru",NA,NA,NA,NA,NA,NA,"R.E. Gereau (MO)","Gentry 15503","Loreto","Maynas","Quistacocha. Disturbed upland vegetation, mostly on white sand.","-73.26666","-3.83333",NA,"Kunth","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"810","10",NA
"506","2008-08-08 11:34:00-03","MO","MOBOT","705546","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Thomas B. Croat","1972","7","18","South America","Peru",NA,NA,NA,NA,NA,NA,"M. Vásquez Avila","Croat 18254","Loreto",NA,"12.5 km southwest of Iquitos on road to Lago Quistococha; sandy area.","-73.335","-3.8277778",NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"253","2",NA
"507","2014-04-04 05:47:00-03","MO","MOBOT","706212","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Rodolfo Vásquez|Nestor Jaramillo","1983","1","19","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Vásquez Martínez 3747","Loreto","Maynas","Llachapa. (Explor Napo), Río Napo. Bosque inundable.","-72.91666","-3.3",NA,"Kunth","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-2","6",NA
"508","2014-04-04 05:47:00-03","MO","MOBOT","706328","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Rodolfo Vásquez|Nestor Jaramillo","1983","1","20","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Vásquez Martínez 3769","Loreto","Maynas","Llachapa. (Explor Napo), Río Napo. Bosque inundable.","-72.91666","-3.3",NA,"Kunth","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-3","5",NA
"509","2015-03-25 12:08:00-03","MO","MOBOT","706866","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","O. L. Phillips|Percy Núñez V.|Nestor Jaramillo","1989","6","21","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Phillips 538","Madre de Dios","Tambopata","Cusco Amazonico. Plants from Biodiversity Project Site (mature floodplain).","-69.05","-12.0833333",NA,"Kunth","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","11",NA
"510","2008-05-27 22:02:00-03","MO","MOBOT","707009","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Camilo Díaz S.|et al.","1992","7","8","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Díaz Santibáñez 4721","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138",NA,"Kunth","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153","4",NA
"511","2014-04-04 05:47:00-03","MO","MOBOT","707163","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alwyn H. Gentry|David N. Smith|Rodolfo Vásquez","1983","2","7","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Gentry 40142","Junín",NA,"Rio Colorado, near jct. with Rio Chanchamayo, dry steep cliffs along road beside river.","-75.36666","-10.96666",NA,"Kunth","500.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-43","4",NA
"512","2014-04-04 05:47:00-03","MO","MOBOT","707838","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Rodolfo Vásquez|Nestor Jaramillo","1983","5","21","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Vásquez Martínez 4108","Loreto","Maynas","Yanamono. (Explorama Lodge). Bosque inundable (Tahuampa).","-72.83333","-3.5",NA,"Kunth","106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-16","6",NA
"513","2011-06-13 15:17:00-03","MO","MOBOT","708451","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alwyn H. Gentry|Camilo Díaz S.","1991","3","5","South America","Peru",NA,NA,NA,NA,NA,NA,"C. Reynel (MO)","Gentry 73399","Junín","Chanchamayo","Hacienda La Genoa, Finca Italia; mature forest remnant. TRANSECT # 6","-75.41666","-11.08333",NA,"Kunth","1160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"459","4",NA
"514","2008-05-27 22:02:00-03","MO","MOBOT","708847","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Calaway H. Dodson|et al.","1976","8","20","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Gentry","Dodson 6209","Los Ríos",NA,"Rio Palenque Biological Station Km 56. Rd. Quevedo-Sto. Domingo.",NA,NA,NA,"Kunth","150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2008-05-27 22:02:00-03","MO","MOBOT","709384","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Kenneth Young|M. Eisenberg","1981","4","20","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (ARBOHA)","Young 268","Cusco","La Convención","Just east of Quillabamba.",NA,NA,NA,"Kunth","1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81-30","5",NA
"516","2015-07-08 05:53:00-03","MO","MOBOT","709887","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Daniel Rubio|Galo A. Tipaz|W. Herzog|Tamara Núñez","1991","8","18","South America","Ecuador",NA,NA,NA,NA,NA,NA,"T. A. Kvitvik (BG)","Rubio 1933","Guayas","Guayaquil","Cerro Azul. Carretera a Salinas, km 13. Bosque seco Tropical, transición a bosque húmedo.","-79.96666","-2.16666",NA,"Kunth","350.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-10","9",NA
"517","2008-05-27 22:02:00-03","MO","MOBOT","709967","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Daniel Rubio|Edgar Gudiño","1989","6","23","South America","Ecuador",NA,NA,NA,NA,NA,NA,"C. C. Berg, 1990 (BG)","Rubio 224","Pastaza",NA,"Pozo petrolero Golondrina de PETRO-CANADA. 25 km (aprox.) al NW del pueblo de Curaray. Bosque húmedo Tropical; primario. Arboles cortados. Colinas; suelo rojo Dystropept.","-77.1","-1.16666",NA,"Kunth","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-3","8",NA
"518","2008-05-27 22:02:00-03","MO","MOBOT","710415","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alwyn H. Gentry|Elsa M. Zardini|Miryam Monsalve B.|Carla Restrepo|Rosalba Ruiz|Zulma Piñeros","1986","4","5","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Gentry 54089","Valle del Cauca","San Pedro","Hacienda Tiber. tiny patch of preserved Xylopia dominated swampy forest near Río Cauca.","-76.25","4.25",NA,"Kunth","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-47","3",NA
"519","2008-05-27 22:02:00-03","MO","MOBOT","710908","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Carlos E. Cerón|Nelson Gallo","1988","9","29","South America","Ecuador",NA,NA,NA,NA,NA,NA,"M. Vasquez Avila (SI)","Cerón Martínez 5175","Napo",NA,"Río Yasuní y lagunas de JATUN-COCHA. Bosque parcialmente inundado y varzea. Bosque húmedo Tropical.","-75.68333","-0.96666",NA,"Kunth","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-22","9",NA
"520","2017-10-05 11:17:00-03","MO","MOBOT","711413","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alwyn H. Gentry","1983","5","10","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Gentry 41195","Zulia",NA,"Headwaters of Río Guasare. Serrania de Perijá.","-72.4833333","10.8666667",NA,"Kunth","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-87","4",NA
"521","2015-08-12 05:57:00-03","MO","MOBOT","710219","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","H. Balslev|et al.","2005","3","11","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Berg, C.C. (BG)","Balslev 97119","Sucumbíos",NA,"Reserva Faunistica Cuyabeno. Laguna Grande and surroundings, including Río Cuyabeno from Pto. Bolívar to above Laguna Cañangueno.","-76.16666",NA,NA,"Kunth","265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2014-04-04 05:47:00-03","MO","MOBOT","711948","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","1986","6","15","South America","Peru",NA,NA,NA,NA,NA,NA,"M. Vasquez-Avila, (SI)","Gentry 54552","Loreto","Maynas","Yanamono, Explorama Tourist Camp, seasonally inundated tahuampa forest.","-72.83333","-3.41666",NA,"Kunth","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-68","7",NA
"523","2012-05-24 05:04:00-03","MO","MOBOT","712037","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Juan Revilla","1976","10","12","South America","Peru",NA,NA,NA,NA,NA,NA,"M. Vazquez Avila","Revilla Cardenas 1467","Loreto","Maynas","Distrito Iquitos. Puerto Almendra.","-73.41666","-3.8",NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","3",NA
"524","2011-10-07 05:03:00-03","MO","MOBOT","712566","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","David N. Smith|Sandy Knapp|Jim Mallet","1984","3","22","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Smith 6482","Junín","Chanchamayo","Río Colorado. Disturbed primary vegetation and secondary vegetation; dry S-facing aspect in moist forest; granitic soil.","-75.3","-10.96666",NA,"Kunth","760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-193","8",NA
"525","2013-08-11 11:03:00-03","MO","MOBOT","712691","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alwyn H. Gentry|Carmen Josse","1991","1","18","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Gentry 72377","Guayas",NA,"Valley of Río Ayampe, border with Manabi, SW of Guale.","-80.7666667","-1.6833333",NA,"Kunth","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"538","7",NA
"526","2008-05-27 22:02:00-03","MO","MOBOT","713173","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","James C. Solomon|Bruce A. Stein","1984","3","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Solomon 11701","La Paz","Nor Yungas","2.4 km NE of Yolosa on road to Caranavi. road side cliffs.","-67.71666","-16.2",NA,"Kunth","1270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-20","3",NA
"527","2014-11-11 13:18:00-02","MO","MOBOT","713410","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Camilo Díaz S.|H. Horna|A. Díaz|Antonio Peña","1992","11","5","South America","Peru",NA,NA,NA,NA,NA,NA,"C. Diaz (MO)","Díaz Santibáñez 5620","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.2591667","-3.8413889",NA,"Kunth","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"179","5",NA
"528","2010-04-19 08:43:00-03","MO","MOBOT","713472","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","James C. Solomon","1977","7","5","South America","Peru",NA,NA,NA,NA,NA,NA,"Berg","Solomon 3443","Loreto",NA,"Laguna Quistacocha, ca. 15 km SW of Iquitos","-73.2666667","-3.8333333",NA,"Kunth","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"249","3",NA
"529","2008-05-27 22:02:00-03","MO","MOBOT","713624","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Brad Boyle|P. O'Hara|Tynberg, A.","1993","3","23","South America","Ecuador",NA,NA,NA,NA,NA,NA,"B. Boyle (MO)","Boyle 1587","Carchi",NA,"Cerro Golondrinas. North-facing slope on south side of upper Río Blanco valley. Very wet cloud forest; even the thinnest twigs are thickly covered with moss.","-78.18333","0.86666",NA,"Kunth","1750.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1094","3",NA
"530","2011-06-21 05:15:00-03","MO","MOBOT","713625","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Camilo Díaz S.|et al.","1993","2","12","South America","Peru",NA,NA,NA,NA,NA,NA,"C. Diaz (MO)","Díaz Santibáñez 6330","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela E evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,"Kunth","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"190","7",NA
"531","2018-08-24 04:36:00-03","MO","MOBOT","713677","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Camilo Díaz S.|M. Severo Baldeón","1988","4","15","South America","Peru",NA,NA,NA,NA,NA,NA,"Vasquez Avila (SI)","Díaz Santibáñez 2787","La Libertad","Trujillo","Km 39, carretera entre Chongogape y Carhuaqueo. Km 940.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-9","5",NA
"532","2011-06-21 05:15:00-03","MO","MOBOT","713680","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Camilo Díaz S.|et al.","1993","2","15","South America","Peru",NA,NA,NA,NA,NA,NA,"C. Diaz (MO)","Díaz Santibáñez 6440","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela E evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,"Kunth","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"193","8",NA
