"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"280","2020-06-29 09:29:34-03","UFRRJ","RBR","43199","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","L.H. Soares","L.H. Soares",NA,"2015","06",NA,"Brasil","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F67/50.",NA,NA,"RBR00043199","RBR00043199","(DC.) Baker","12","Rio de Janeiro","-43.220278","-22.934722",NA,NA,NA,NA,NA,"43º13'13''W","22º56'5''S",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-06-29 09:29:34-03","UFRRJ","RBR","46127","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","M. Gomes","G.T.R. Alves","s/n","2014","05",NA,"Brasil","Rio de Janeiro","zona rural de itaperuna. Mata com bastante cipó.",NA,NA,"RBR00046127",NA,"(DC.) Baker","23","Itaperuna","-42.075","-21.33","550","550",NA,NA,NA,"42º4'30''W","21º19'48''S","2018","03","28",NA,NA,NA,NA,NA
"282","2020-06-29 09:29:34-03","UFRRJ","RBR","46128","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","M. Gomes","D. Hottz","s/n","2014","04",NA,"Brasil","Rio de Janeiro","Solo argiloso.",NA,NA,"RBR00046128",NA,"(DC.) Baker","18","Duas Barras","-42.435","-22.049722","788","788",NA,NA,NA,"42º26'6''W","22º2'59''S","2018","03","28",NA,NA,NA,NA,NA
"283","2020-06-29 09:29:34-03","UFRRJ","RBR","46221","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","H.C. Lima","H.C. Lima; P.F.F.P. Rodrigues, A.Q. Lobão, F.F. Negreiros, L.B. Nascimento, A.F.N. Brand, M. Iguatemy, R.P.N. Albuquerque, B.F. Borja","8723","2018","08",NA,"Brasil","Rio de Janeiro","Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta. Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta. Reserva Biológica do Tinguá",NA,NA,"RBR00046221",NA,"(DC.) Baker","07","Nova Iguaçu","-43.3975","-22.568056","266","266",NA,NA,NA,"43º23'51''W","22º34'5''S","2018","08",NA,NA,NA,NA,NA,NA
"284","2013-04-01 09:19:10-03","IPT","BCTW","3276","S","Plantae","Magnoliophyta",NA,NA,"Piptocarpha","macropoda","Piptocarpha macropoda",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)",NA,NA,NA,NA,"(de Candolle) Baker.",NA,"São Paulo","-46.63","-23.54",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"285","2013-04-01 09:19:10-03","IPT","BCTW","18726","S","Plantae","Magnoliophyta",NA,NA,"Piptocarpha","macropoda","Piptocarpha macropoda","H. Robinson","Heringer, E.P. e outros",NA,"1979","08",NA,"Brasil","Distrito Federal","São Bartolomeu, córrego do Meio.",NA,"Reserva Ecológica do IBGE. Divisão de Ecologia Vegetal - 1927. Árvore da mata, com 10 x 0,25m de diâmetro",NA,NA,"(de Candolle) Baker.","08","Brasília","-47.9297","-15.7797",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"286","2013-04-01 09:19:10-03","IPT","BCTW","8799","S","Plantae","Magnoliophyta",NA,NA,"Piptocarpha","macropoda","Piptocarpha macropoda",NA,NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"(de Candolle) Baker.",NA,"Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"287","2013-04-01 09:19:10-03","IPT","BCTW","18435","S","Plantae","Magnoliophyta",NA,NA,"Piptocarpha","macropoda","Piptocarpha macropoda",NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Jardim Botânico",NA,NA,NA,NA,"(de Candolle) Baker.",NA,"Rio de Janeiro","-43.2075","-22.9028",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"288","2020-12-21 16:16:55-03","MBM","MBM","425357","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Moreira, B.A.","Gaui, T.D.","263","2015","08","Southern America","Brazil","Rio de Janeiro","Conglomerado 128-1-2-14",NA,"Árvore. Casca interna preta e externa esbranquiçada, fina, lisa. Flor amarelada.; Floresta Ombrófila Densa. Relevo montanhoso. Próximo a afloramento rochoso e solo úmido e raso.","MBM425357",NA,"Baker","10","Teresópolis","-42.93","-22.23","990","990",NA,NA,NA,"-42.93","-22.23","2017","03","28",NA,NA,NA,NA,NA
"289","2020-12-21 16:16:55-03","MBM","MBM","346787","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J.N.","Assis, L.C.S.; et al.; et al.","842","2003","06","Southern America","Brazil","Minas Gerais","Mata do Baú",NA,"Árvore ca 6m, à beira do Rio das Mortes. Pappus verde e flores cremes","MBM346787","MBM346787","Baker","20","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,"7934","auto",NA,NA,NA,"2007","11",NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:16:54-03","MBM","MBM","256561","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Krieger, L.","9088","1970","09","Southern America","Brazil","Minas Gerais","Entre Rios de Minas",NA,NA,"MBM256561","MBM256561","Baker","05","Entre Rios de Minas","-44.065601348877","-20.6707992553711",NA,NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:16:55-03","MBM","MBM","353535","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Pifano, D.S.","Pifano, D.S.; et al.; et al.","120","2001","11","Southern America","Brazil","Minas Gerais","Morro do Imperador",NA,"Árvore ca. 8m na borda da mata. Planta heliófita. Aquênios marrons e papus alvo. Pouco frequente.","MBM353535","MBM353535","Baker","07","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,NA,"2003","08","13",NA,NA,NA,NA,NA
"292","2020-12-21 16:16:55-03","MBM","MBM","59391","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Sarti, S.J.","s.n.","1978","10","Southern America","Brazil","Minas Gerais","Entrada para Monte Belo",NA,NA,"MBM059391","MBM059391","Baker","04","Monte Belo","-46.3675003051758","-21.3264007568359",NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:16:54-03","MBM","MBM","18719","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Hatschbach, G.","26973","1971","09","Southern America","Brazil","Minas Gerais","Rodovia Fernão Dias",NA,NA,"MBM018719","MBM018719","Baker","04","Oliveira","-44.8272018432617","-20.6963996887207",NA,NA,"38796","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:16:54-03","MBM","MBM","191315","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Carvalho, L.A.F.","1039","1978","09","Southern America","Brazil","Minas Gerais","Pedreira da Prefeitura",NA,NA,"MBM191315",NA,"Baker","08","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:16:54-03","MBM","MBM","252007","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Robinson, H.","Lombardi, J.A.","3238","1999","10","Southern America","Brazil","Minas Gerais","Serra do Cipó",NA,NA,"MBM252007","MBM252007","Baker","01","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:16:54-03","MBM","MBM","191311","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","2961","1970","10","Southern America","Brazil","Paraná","Próximo do Rio dos Papagaios",NA,NA,"MBM191311",NA,"Baker","12","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:16:55-03","MBM","MBM","92207","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J.","Oliveira, P.I.","821","1984","08","Southern America","Brazil","Paraná","Col. Sto. Andrade",NA,"Árvore 6m, flor alva, corola vinosa. Mata pluvial baixa","MBM092207","MBM092207","Baker","10","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,NA,"2009","09",NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:16:54-03","MBM","MBM","191319","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Silva, S.M.; et al.; et al.","794","1986","10","Southern America","Brazil","Paraná","Fazenda do Durgo",NA,NA,"MBM191319",NA,"Baker","14","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-21 16:16:54-03","MBM","MBM","191314","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Silva, S.M.; et al.; et al.","794","1986","10","Southern America","Brazil","Paraná","Fazenda do Durgo",NA,NA,"MBM191314",NA,"Baker","14","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-21 16:16:55-03","MBM","MBM","86564","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Robinson, H.","Kirkbride, J.H.; J.H.","5015","1982","10","Southern America","Brazil","Rio de Janeiro","Paraue Florestal do Gama",NA,NA,"MBM086564","MBM086564","Baker","11","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-12-21 16:16:54-03","MBM","MBM","109558","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Robinson, H.","Wasum, R.; et al.; et al.","1758","1986","07","Southern America","Brazil","Rio Grande do Sul","São Roque",NA,NA,"MBM109558","MBM109558","Baker","23","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-12-21 16:16:55-03","MBM","MBM","39894","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Cabrera, A.L.","Hatschbach, G.","22795",NA,NA,"Southern America","Brazil","Santa Catarina","Alto Matador",NA,NA,"MBM039894","MBM039894","Baker",NA,"Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-12-21 16:16:54-03","MBM","MBM","140684","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Koscinski, M.","Koscinski, M.","s.n.","1939","08","Southern America","Brazil","São Paulo","Serra da Cantareira",NA,NA,"MBM140684","MBM140684","Baker",NA,"Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:16:54-03","MBM","MBM","191310","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"?","s.n.",NA,NA,"Southern America","Brazil","Paraná","Monte Alegre",NA,NA,"MBM191310",NA,"Baker",NA,"Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-12-21 16:16:54-03","MBM","MBM","113450","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Oliveira, A.M. de","Paulo Eugênio","368","1985","09","Southern America","Brazil","Distrito Federal","Jardim Botânico de Brasília, ca. 20km SE de Brasília",NA,NA,"MBM113450","MBM113450","Baker","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-12-21 16:16:54-03","MBM","MBM","14436","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J.","Lindeman, J.","4751","1967","03","Southern America","Brazil","Paraná","Reserva",NA,NA,"MBM014436","MBM014436","Baker","10","Campo Novo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","09",NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:16:54-03","MBM","MBM","191312","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"?","s.n.",NA,NA,"Southern America","Brazil","Paraná","Monte Alegre",NA,NA,"MBM191312",NA,"Baker",NA,"Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-12-21 16:16:54-03","MBM","MBM","226231","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Robinson, H.","Lombardi, J.A.","1985","1997","09","Southern America","Brazil","Minas Gerais","Parque Nacional do Rio Doce",NA,NA,"MBM226231","MBM226231","Baker","13","Mariléria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-12-21 16:16:54-03","MBM","MBM","261737","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nobrega, M.G.","Nobrega, M.G.","341","1995","08","Southern America","Brazil","Distrito Federal","Brasília",NA,NA,"MBM261737","MBM261737","Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-12-21 16:16:55-03","MBM","MBM","261738","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","et al.; , F Silva","Silva, F.; et al.; et al.","46","1995","08","Southern America","Brazil","Distrito Federal","Brasília",NA,NA,"MBM261738","MBM261738","Baker","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-12-21 16:16:55-03","MBM","MBM","62437","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Robinson, H.","Irwin, H.S.; et al.; et al.","18326","1966","07","Southern America","Brazil","Distrito Federal","Planaltina",NA,NA,"MBM062437","MBM062437","Baker","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-12-21 16:16:55-03","MBM","MBM","84218","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Robinson, H.","Hatschbach, G.","46672","1983","08","Southern America","Brazil","Minas Gerais","Realeza, arredores",NA,NA,"MBM084218","MBM084218","Baker","03","Realeza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-12-21 16:16:55-03","MBM","MBM","86562","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Robinson, H.","Kirkbride, J.H.; J.H.","4484","1981","10","Southern America","Brazil","Distrito Federal","Chapada da Contagem, perto DF 5",NA,NA,"MBM086562","MBM086562","Baker","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:16:55-03","MBM","MBM","265979","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Forzza, R.C.","Castro, R.M.; et al.; et al.","496","2001","07","Southern America","Brazil","Minas Gerais","Reserva Biológica da Represa do Grama",NA,NA,"MBM265979","MBM265979","Baker","07","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:16:55-03","MBM","MBM","7822","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Lindeman, J.; Haas, H.; Haas, H.","5660","1967","07","Southern America","Brazil","Paraná","W of Curitiba",NA,NA,"MBM007822","MBM007822","Baker","16","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-21 16:16:54-03","MBM","MBM","196831","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Souza, V.C.","Souza, V.C.; et al.; et al.","8803","1995","08","Southern America","Brazil","São Paulo","Estrada Itararé - Bom Sucesso de Itararé",NA,NA,"MBM196831","MBM196831","Baker","18","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-21 16:16:55-03","MBM","MBM","265980","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Forzza, R.C.","Salimena, F.R.G.; et al.; et al.","944","2001","10","Southern America","Brazil","Minas Gerais","Reserva Biológica da Represa do Grama",NA,NA,"MBM265980","MBM265980","Baker","21","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-21 16:16:54-03","MBM","MBM","191317","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Kuhlmann, J.G.","1468","1934","09","Southern America","Brazil","Minas Gerais","E.S.A.",NA,NA,"MBM191317",NA,"Baker","01","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-12-21 16:16:54-03","MBM","MBM","251306","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Robinson, H.","Ribas, O.S.; Barboza, E.; Mansano, V.S.; Barboza, E.; Mansano, V.S.","3198A","2000","08","Southern America","Brazil","Paraná","Tatupeva",NA,NA,"MBM251306","MBM251306","Baker","23","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-21 16:16:54-03","MBM","MBM","191316","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Dombrowski, L.T.","Kuniyoshi, Y.S.","3853","1976","08","Southern America","Brazil","Paraná","Pinhal",NA,NA,"MBM191316","MBM191316","Baker","26","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-12-21 16:16:54-03","MBM","MBM","191318","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Y Saito; et al.; et al.","123","1965","08","Southern America","Brazil","Paraná","Colônia Muricy",NA,NA,"MBM191318",NA,"Baker",NA,"São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-12-21 16:16:54-03","MBM","MBM","191313","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Motta, J.T.","Silva, S.M.; et al.; et al.","794","1986","10","Southern America","Brazil","Paraná","Fazenda do Durgo",NA,NA,"MBM191313",NA,"Baker","14","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-12-21 16:16:54-03","MBM","MBM","203762","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Semir, J.; Leitão f.; H.F.","Sakuragui, C.M.; et al.; et al.","480","1993","10","Southern America","Brazil","São Paulo","Fazenda Ibaiti",NA,NA,"MBM203762","MBM203762","Baker","02","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-12-21 16:16:55-03","MBM","MBM","348244","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Franco, G.A.D.C.","Polisel, R.T.","428","2006","09","Southern America","Brazil","São Paulo","Recanto Maria Tereza. Estrada da palestina (BR 116, km 330), km 4. Abaixo do viveiro",NA,"Árvore de 13m. Inflorescências brancas.","MBM348244","MBM348244","Baker","07","Juquitiba","-47.060001373291","-23.9300003051758","700","700","24559","auto",NA,NA,NA,"2007","03","01",NA,NA,NA,NA,NA
"325","2020-12-21 16:16:55-03","MBM","MBM","59623","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","Smith, G.L.","Hatschbach, G.","41555","1978","08","Southern America","Brazil","Paraná","Rio Pequeno",NA,NA,"MBM059623","MBM059623","(Baker) G.L. Smith","18","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"38300","auto","crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-12-21 16:16:55-03","MBM","MBM","99898","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","Smith, G.L.","Nunes, J.M.S.; et al.; et al.","1082","1980","10","Southern America","Brazil","Rio de Janeiro","Tijuca National Park, Monte Corcovado",NA,NA,"MBM099898","MBM099898","(Baker) G.L. Smith","20","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-29 15:46:18-03","PUC-RIO","FCAB","8280","PreservedSpecimen","Plantae",NA,"Angiospermae","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","H.C. de Lima","H.C. de Lima; P.F.F.P. Rodrigues; A.Q. Lobão; F.F. Negreiros; L.B. do Nasciment","8723","2018","08",NA,"Brasil","Rio de Janeiro","Reserva Biológica do Tinguá, Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1.",NA,"Módulo PPBIO - Parc. I, ind. 550.; Árvore com 18-20 m alt. DAP 28,9 cm. Inflorescências jovens, alvacentas.; Floresta de encosta.","FCAB008280",NA,"(DC.) Baker","07","Nova Iguaçu","-43.3975","-22.568056","266","266",NA,NA,NA,"-43.3975","-22.568056","2018","08",NA,NA,NA,NA,NA,NA
"328","2015-10-04 07:03:29-03","MNHN","RECOLNAT_MNHN_P","P00683049","PreservedSpecimen",NA,NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Smith","Glaziou, A.",NA,NA,"8",NA,"Brésil",NA,"Rio de Janeiro. Petropolis","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00683049' target='other'> <mi>dwc_moreinfo</mi></a>","P00683049","P00683049_01","(DC.) Baker","21",NA,NA,NA,"1360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12058",NA,NA,NA
"329","2005-04-27 09:14:05-03","MNHN","RECOLNAT_MNHN_P","P00683050","PreservedSpecimen",NA,NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Smith","Glaziou, A.",NA,"1867","10",NA,"Brésil",NA,"Rio de Janeiro, Therezopolis","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00683050' target='other'> <mi>dwc_moreinfo</mi></a>","P00683050","P00683050_01","(DC.) Baker","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1615",NA,NA,NA
