"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","day","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","infraspecificEpithet","relatedCatalogItem"
"46","2019-10-09 11:21:37-03","UFBA","ALCB","35207","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Souza, VC; Sakuragi, CM; Scaramuzza, CAM de; Rolim, FS; Shimabukuro, MT","2493","1993","02","Southern America","Brasil","Fazenda Santa Maria do Espinho, Córrego do Peão",NA,"Ca. 20 cm de altura, flores creme.","ALCB0060411",NA,"O.Berg","Kawasaki, ML","15","São Paulo","-47.925278","-23.466667",NA,NA,"Itararé","1993","11",NA,NA,NA,"-47.925278","-23.466667",NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:21:37-03","UFBA","ALCB","21304","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Orlandi, RP","381","1981","04","Southern America","Brasil","Piemonte da Diamantina",NA,"Arbusto de 2m de altura; caule esbranquicado.&nf;Frutos verdes e amarelados de maturacao jovem e senescente.&nf;Frequencia densa.; Vegetacao floresta estacional decidual.","ALCB060490",NA,"O.Berg","Stadnik, A","29","Bahia","-41.166667","-10.5",NA,NA,"Campo Formoso","2019","06","28",NA,NA,"-41.166667","-10.5",NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:21:37-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Guedes, ML; Funch, L; Santos, ES; Paraguassu, A; Silva, MP da; Argôlo, AS","PCD1525","1994","12","Southern America","Brasil","Chapada Diamantina, Serra da Chapadinha",NA,"1,80 m.; Mata ciliar com espécies de ca. de 40 m. Areno-argiloso afloramentos rochosos.","ALCB0060409",NA,"O.Berg","Barroso, GM","30","Bahia","-41.45","-12.433333","1040","1040","Lençóis","1996","01",NA,NA,NA,"-41.45","-12.433333",NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:21:37-03","UFBA","ALCB","71059","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Silva, JM; Cervi, AC; Lucas, E; Mazine, FF","3842","2003","11","Southern America","Brasil","Parque Estadual do Guartelá",NA,"1m, fruto avermelhado.","ALCB0060412",NA,"O.Berg","Sobral, M","03","Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","2005",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:21:37-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Silva, JM; Cervi, AC; Lucas, E; Mazine, FF","3842","2003","11","Southern America","Brasil","Parque Estadual do Guartelá",NA,"1m, fruto avermelhado.",NA,NA,"O.Berg","Sobral, M","03","Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","2005",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:07:23-03","NBC","NL-BOTANY","L.3925935","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hagelund K",NA,"1982","01","Southern America","Brazil","Fazenda Faxinal - Arroio dos Ratos - RS - Brasil.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3925935 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3925935","NL-L3925935","O.Berg",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:07:23-03","NBC","NL-BOTANY","L.3925942","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hagelund K",NA,"1981","01","Southern America","Brazil","Fazenda Faxinal - Arroio dos Ratos - RS -Brasil.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3925942 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3925942","NL-L3925942","O.Berg",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452247","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Valls JFM",NA,"1972","03","Southern America","Brazil","Brasil Parque St. Hilaire Viamao. Beira de Mato.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452247 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452247","NL-U1452247","O.Berg",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452248","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Porto ML",NA,"1971","11","Southern America","Brazil","Brasil parque St. Hilaire Viamao. Arbusto de 1-2 m, fruto laranja 3YR 7/10 com 1 semente.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452248 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452248","NL-U1452248","O.Berg",NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:07:23-03","NBC","NL-BOTANY","WAG.1116274","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach GG",NA,"1984","07","Southern America","Brazil","Bom Sucesso (mun. Cerro Azul) Paraná.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1116274 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1116274","NL-WAG1116274","O.Berg",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:15:04-03","ESALQ","ESA","41659","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Pastore, J.A.","560.0","1994","12",NA,"Brasil",NA,NA,NA,"ESA041659","ESA041659","O.Berg","Kawasaki, M.L.","06","São Paulo","-52.1599998474121","-22.5300006866455",NA,NA,"Teodoro Sampaio",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:15:04-03","ESALQ","ESA","67705","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Krieger, L.","11227.0","1971","12",NA,"Brasil",NA,NA,NA,"ESA067705","ESA067705","Berg","Sobral, M.","18","Paraná",NA,NA,NA,NA,"Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:15:04-03","ESALQ","ESA","85193","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Medri, C. Francisco, E.M.","728.0","1998","10",NA,"Brasil",NA,NA,NA,"ESA085193","ESA085193","DC.","Medri, C.","31","Paraná","-50.5802993774414","-23.9108009338379",NA,NA,"Sapopema",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:15:04-03","ESALQ","ESA","21065","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Souza, V.C. et al.","7381.0","1994","11",NA,"Brasil",NA,NA,NA,"ESA021065","ESA021065","O.Berg","Kawasaki, M.L.","14","São Paulo","-49.3400001525879","-24.1100006103516",NA,NA,"Itararé",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:15:04-03","ESALQ","ESA","55438","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Sanches, J.H.","96.0","2007","04",NA,"Brasil","Fazenda Farofa, do outro lado do morro do campo drenado.Vegetação secundária de Floresta Ombrófila Mista.",NA,"Árvore, 8m. Frutos maduros marrons.","ESA055438","ESA055438","O.Berg in C.F.P.von Martius & auct. suc. (eds.)","Santos, M. F.","06","Santa Catarina","-49.9444007873535","-27.7444000244141","1334","1334","Bocaina do Sul",NA,NA,NA,"18696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:15:04-03","ESALQ","ESA","100297","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Costa, F.N.","925.0","2005","11",NA,"Brasil",NA,NA,NA,"ESA100297","ESA100297",NA,NA,"18","Minas Gerais","-43.3908004760742","-18.0041999816895",NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:15:04-03","ESALQ","ESA","16440","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Tamashiro, J.Y.","18827.0","1986","12",NA,"Brasil",NA,NA,NA,"ESA016440","ESA016440","O.Berg","Kawasaki, M.L.","02","São Paulo","-52.1599998474121","-22.5300006866455",NA,NA,"Teodoro Sampaio",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:15:04-03","ESALQ","ESA","76920","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Costa, L.V.",NA,"2000","06",NA,"Brasil",NA,NA,NA,"ESA076920","ESA076920","O.Berg",NA,"01","Minas Gerais","-43.0374984741211","-19.75",NA,NA,"Nova Era",NA,NA,NA,"21093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:15:04-03","ESALQ","ESA","23095","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Giulietti, A.M. et al.",NA,"1994","01",NA,"Brasil",NA,NA,NA,"ESA023095","ESA023095","O.Berg",NA,"16","Minas Gerais","-44.1781005859375","-21.1103000640869",NA,NA,"Tiradentes",NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:15:04-03","ESALQ","ESA","9526","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Souza, V.C. et al.","2493.0","1993","02",NA,"Brasil",NA,NA,NA,"ESA009526","ESA009526","O.Berg","Kawasaki, M.L.","15","São Paulo","-49.3400001525879","-24.1100006103516",NA,NA,"Itararé",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:15:04-03","ESALQ","ESA","83231","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Chaddad Jr., J.","114.0","2002","12",NA,"Brasil",NA,NA,NA,"ESA083231","ESA083231",NA,"Sobral, M.","20","São Paulo","-47.6399993896484","-22.7199993133545",NA,NA,"Piracicaba",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-31 13:40:33-03","MN","R","142751","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","minensis","Myrciaria minensis",NA,"Freire Allemão, F. 693; Cysneiros, M.",NA,NA,NA,NA,"Brasil",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 8065","R010052281","R010052281_001","O. Berg",NA,NA,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-19 10:24:27-03","CPAP","CPAP","16387","PreserverdSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Gomes Jr., J. C.","1689","1964","05",NA,"Paráguai","4 km da vila",NA,"Arbusto 2m de altura. FLOR: alva. FRUTO: vermelho. INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,NA,"Berg.",NA,"12",NA,NA,NA,NA,NA,"Capiton Bodo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-07-02 14:03:22-03","JBP","HPL","11703","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"H. Lorenzi","6350","2007","10",NA,"Brasil","Coletado em cultivo no Instituto Zoobotânico; originário da restinga litorânea.",NA,NA,NA,NA,NA,"H. Lorenzi","08","RS","-51.23","-30.0331",NA,NA,"Porto Alegre","2007","10","08","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2015-07-02 14:03:22-03","JBP","HPL","6143","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"H. Lorenzi","6003","2005","12",NA,"Brasil","Coletado na Fazenda do Matzenbacher, na subída do morro, em terreno pedregoso.",NA,NA,NA,NA,NA,"H. Lorenzi","11","RS","-51.325","-30.1139",NA,NA,"Guaiba","2005","12","11","28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:31:34-03","IAP","PACA-AGP","30712","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"E. Friderichs",NA,"1945","10",NA,"Brasil","Kappesberg",NA,"Habitat: in dumetosis secundariis Fenofase: flor nodum aperto","PACA030712",NA,"O. Berg","Emrich-Rambo","18","RS","-51.4611015319824","-29.6886005401611",NA,NA,"Montenegro","1954","08","31","21601","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:31:34-03","IAP","PACA-AGP","26438","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"P. Buck SJ",NA,"1945","01",NA,"Brasil","Faz. das Almas",NA,"Habitat: in dumetosis campestribus Fenofase: flor nodum aperto","PACA026438",NA,"O. Berg","D. Legrand",NA,"RS",NA,NA,NA,NA,"Palmares","1954","08","31",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:31:34-03","IAP","PACA-AGP","39392","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1949","01",NA,"Brasil","Lami",NA,"Habitat: in silvula campestri Fenofase: sterilis","PACA039392",NA,"O. Berg","Emrich-Rambo","03","RS",NA,NA,NA,NA,"Itapoan","1954","08","31",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:31:34-03","IAP","PACA-AGP","99239","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"C. Mondin et al.",NA,"1998","12",NA,"Brasil","Guaritas no belvedere",NA,"HASU 7147&nf;c/ ca. 3m alt. Flors perfumadas Habitat: Na beira da mata Hábito: arbusto","PACA099239",NA,"O. Berg","C. Mondin","09","RS",NA,NA,NA,NA,"Caçapava","1999","03",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:31:34-03","IAP","PACA-AGP","41934","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1946","06",NA,"Brasil","Esteio",NA,"SEM MATERIAL Habitat: in silvula campestri Fenofase: flor","PACA041934",NA,"O. Berg","Emrich-Rambo","11","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:31:34-03","IAP","PACA-AGP","39683","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1949","01",NA,"Brasil","Morro das Abertas",NA,"Habitat: in silvula campestri Fenofase: flor nodum aperto","PACA039683",NA,"O. Berg","Emrich-Rambo","09","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:31:34-03","IAP","PACA-AGP","41502","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1949","05",NA,"Brasil","Morro do Osso",NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA041502",NA,"O. Berg","Emrich-Rambo","13","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:31:34-03","IAP","PACA-AGP","62896","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Camargo, O. R.","3082","1957","12",NA,"Brasil","Petrópolis",NA,"Habitat: in silvula Fenofase: flor","PACA062896",NA,"O. Berg","Emrich-Rambo","24","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1958","09","24","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:31:34-03","IAP","PACA-AGP","47067.1","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1950","05",NA,"Brasil","Vila Manresa",NA,"SEM MATERIAL Habitat: in campestribus dumetosis Fenofase: fruto submaturo","PACA047067-1",NA,"O. Berg","Emrich-Rambo","15","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:31:34-03","IAP","PACA-AGP","46088","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1950","03",NA,"Brasil","Vila Manresa",NA,"SEM MATERIAL Habitat: in silvula campestri Fenofase: flor","PACA046088",NA,"O. Berg","Emrich-Rambo","03","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:31:34-03","IAP","PACA-AGP","42681","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1949","07",NA,"Brasil","Vila Manresa",NA,"SEM MATERIAL Habitat: in dumetosis campestribus Fenofase: flor","PACA042681",NA,"O. Berg","Emrich-Rambo","25","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:31:34-03","IAP","PACA-AGP","40074","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1949","01",NA,"Brasil","Vila Manresa",NA,"Habitat: in dumetosis campestribus Fenofase: flor","PACA040074",NA,"O. Berg","Emrich-Rambo","22","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"83","2019-08-27 13:31:34-03","IAP","PACA-AGP","38466","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1948","12",NA,"Brasil","Vila Manresa",NA,"Habitat: in silvula campestri Fenofase: fruto maturo","PACA038466",NA,"O. Berg","Emrich-Rambo","01","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"84","2019-08-27 13:31:34-03","IAP","PACA-AGP","37471","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1948","08",NA,"Brasil","Vila Manresa",NA,"Habitat: in silvula campestri Fenofase: flor submaturo","PACA037471",NA,"O. Berg","Emrich-Rambo","19","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"85","2019-08-27 13:31:34-03","IAP","PACA-AGP","29140","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1945","09",NA,"Brasil","Vila Manresa",NA,"Habitat: in campestribus dumetosis Fenofase: fruto maturo","PACA029140",NA,"O. Berg","Emrich-Rambo","12","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:31:34-03","IAP","PACA-AGP","28913","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1945","05",NA,"Brasil","Vila Manresa",NA,"Habitat: in silvula campestri Fenofase: flor","PACA028913",NA,"O. Berg","Emrich-Rambo","23","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"87","2019-08-27 13:31:34-03","IAP","PACA-AGP","27501","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1944","10",NA,"Brasil","Vila Manresa",NA,"Habitat: in dumetosis campestribus Fenofase: flor","PACA027501",NA,"O. Berg","Emrich-Rambo",NA,"RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"88","2019-08-27 13:31:34-03","IAP","PACA-AGP","27434","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1944","10",NA,"Brasil","Vila Manresa",NA,"Habitat: in silvula campestri Fenofase: fruto maturo","PACA027434",NA,"O. Berg","Emrich-Rambo",NA,"RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"89","2019-08-27 13:31:34-03","IAP","PACA-AGP","280","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1933","01",NA,"Brasil","Vila Manresa, Morro da Polícia",NA,"Habitat: in silvula campestri Fenofase: flor","PACA000280",NA,"O. Berg","D. Legrand","07","RS","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","1954","08","31","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"90","2019-08-27 13:31:34-03","IAP","PACA-AGP","93872","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Fernada C. Xavier","88","2004",NA,NA,"Brasil","Rio Jacuí (Ilhota)",NA,"Sem n° de HASU","PACA093872",NA,"O. Berg","Fernanda C. Xavier",NA,"RS","-51.7181015014648","-29.9433002471924",NA,NA,"Triunfo",NA,NA,NA,"41194","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
