"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"272","2020-09-02 16:38:23-03","Cenargen","CEN","45241","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E. Melo","Benedito Marques da Silva","122","2000","12","07",NA,"Brasil","BA","MARACAS","7 km da cidade de Lajedo do Tabocal, em direção a Maracás.","-40.4308013916016","-13.4411001205444","850","850","Exsicatas","Folhas cartáceas, discolores. face abaxial vinácea flores brancos-esverdeadas, filetes e anteras brancas, flores hermafroditas com perfume adocicado, Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (50041). Feira de Santana - Bahia.","CEN00045241","CEN00045241",NA,NA,"2000","50558","auto","-4028111.0","-1348250.0","12",NA,NA,NA,NA,"1",NA,NA
"273","2020-09-02 16:38:23-03","Cenargen","CEN","45239","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E. Melo","Benedito Marques da Silva","120","2000","12","07",NA,"Brasil","BA","MARACAS","7 km da cidade de Lajedo do Tabocal, em direção a Maracás.","-40.4308013916016","-13.4411001205444","850","850","Exsicatas","Folhas cartáceas, discolores. face abaxial vinácea flores brancos sem perfume, pistiladas, frutos imaturo verde-claro, Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (50039). Feira de Santana - Bahia.","CEN00045239","CEN00045239",NA,NA,"2000","50558","auto","-4028111.0","-1348250.0","12",NA,NA,NA,NA,"1",NA,NA
"274","2020-09-02 16:38:23-03","Cenargen","CEN","84357","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","cf. declinata","Coccoloba cf. declinata","(Vell.) Mart.","B. M. T. Walter","K. Santos - UEC","3208","2000","08","22",NA,"Brasil","SP","ITATIBA","Mata da Fazenda Malabar (fragmento M2); área total :21 ha.","-46.85","-22.9","777","777","Exsicatas","Árvore decídua, zoocórica; córtex rugoso, altura total: 7m; altura do fuste: 3m; PAP: 31cm. 01-25% da copa infestada por lianas.","CEN00084357","CEN00084357",NA,NA,"2018",NA,NA,"-46.85","-22.9","08",NA,NA,NA,NA,NA,NA,NA
"275","2020-09-02 16:38:23-03","Cenargen","CEN","17705","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E. Melo","J. L. Hage","2034","1986","06","03",NA,"Brasil","BA","ILHEUS","Área do CEPEC (Centro de Pesquisa do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR415). Quadra D- Parque Zoobotânico","-39.0494003295898","-14.7889003753662","50","50","Exsicatas","Doação do CEPEC.","CEN00017705","CEN00017705",NA,NA,"2004","61245","auto",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"276","2019-11-13 11:29:21-03","USP","SPF","80247","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Melo, E","Queiroz, LP","3046","1993","01","28",NA,"Brasil","Bahia","Feira de Santana","Serra de São José","-39.666667","-12.7",NA,NA,NA,NA,"SPF00080247",NA,NA,NA,"1994",NA,NA,"-39.666667","-12.7","09",NA,NA,NA,NA,NA,NA,NA
"277","2019-11-13 11:29:21-03","USP","SPF","155314","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Melo, E","Silva, BM","122","2000","12","07",NA,"Brasil","Bahia","Maracás",NA,"-40.281111","-13.4825","850","850",NA,NA,"SPF00155314",NA,NA,NA,"2000",NA,NA,"-40.281111","-13.4825","12",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-13 11:29:21-03","USP","SPF","155313","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Melo, E","Silva, BM","120","2000","12","07",NA,"Brasil","Bahia","Maracás",NA,"-40.281111","-13.4825","850","850",NA,NA,"SPF00155313",NA,NA,NA,"2000",NA,NA,"-40.281111","-13.4825","12",NA,NA,NA,NA,NA,NA,NA
"279","2019-11-13 11:29:21-03","USP","SPF","155312","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Melo, E","França, F","2621","1999","02","04",NA,"Brasil","Bahia",NA,"Lagedo do Tabocal: Estrada para Maracás.","-40.278333","-13.4825","865","865",NA,NA,"SPF00155312",NA,NA,NA,"1999",NA,NA,"-40.278333","-13.4825","05",NA,NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:29:21-03","USP","SPF","97316","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Melo, E","Furlan, A","1442","1994","04","15",NA,"Brasil","São Paulo","Ubatuba",NA,"-44.866667","-23.35",NA,NA,NA,NA,"SPF00097316",NA,NA,NA,"1997",NA,NA,"-44.866667","-23.35","03","26",NA,NA,NA,NA,NA,NA
"281","2019-11-13 11:29:21-03","USP","SPF","112242","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Melo, E","Andrade, PM","476","1984","11","17",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"SPF00112242",NA,NA,NA,"1995","49886","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:29:21-03","USP","SPF","160195","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","França, GS","França, GS","347","2003","06","04",NA,"Brasil","Minas Gerais","Marliéria","Fazenda Paraíso.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"SPF00160195",NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:12:49-03","USP","SPF","74008","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Melo, E","Guedes, MLS","s.n.","1990","02","15",NA,"Brasil","Pernambuco","Recife","Mata de Dois Irmãos.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"SPF00074008",NA,NA,NA,"1997","18865","auto",NA,NA,"03","26",NA,NA,NA,NA,NA,NA
"284","2019-11-13 11:29:21-03","USP","SPF","116781","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Melo, E","Leitão Filho, HF","34664","1996","02","05",NA,"Brasil","São Paulo","Ubatuba","23°23'46,8'' S 23°23'58''S, 45°00'20,02'' W 45°03'32,08'' W.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00116781",NA,NA,NA,"1997","34265","auto",NA,NA,"03","26",NA,NA,NA,NA,NA,NA
"285","2019-11-13 11:29:22-03","USP","SPF","48726","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E","Usteri, A","s.n.","1907","11","24",NA,"Brasil","São Paulo","Guarujá",NA,"-46.25","-23.9899997711182",NA,NA,NA,NA,"SPF00048726",NA,NA,NA,"2006","18989","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"286","2019-10-07 09:19:03-03","UEFS","HUEFS","33540","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Ducke, A.","RB19287","1925","10","20",NA,"Brasil","Rio de Janeiro",NA,"Estrela.",NA,NA,NA,NA,NA,NA,"HUEFS0033540","HUEFS0033540",NA,NA,"1999",NA,NA,NA,NA,"08",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"287","2019-10-07 09:19:03-03","UEFS","HUEFS","33567","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Kuhlmann, J.G.","6522","1943","11","23",NA,"Brasil","Rio de Janeiro","Goitacazes","Rio Doce.",NA,NA,NA,NA,NA,"Beira de rio.","HUEFS0033567","HUEFS0033567",NA,NA,"1999",NA,NA,NA,NA,"08",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"288","2019-10-07 09:19:03-03","UEFS","HUEFS","33578","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Kuhlmann, J.G.","6516","1943","10","20",NA,"Brasil","Rio de Janeiro","Goitacazes","Rio Doce.",NA,NA,NA,NA,NA,"Orla da mata.","HUEFS0033578","HUEFS0033578",NA,NA,"1999",NA,NA,NA,NA,"08",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"289","2019-10-07 09:19:03-03","UEFS","HUEFS","35679","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","França, F.","2621","1999","02","04",NA,"Brasil","Bahia","Lagedo do Tabocal","Entrada para Maracás.","-40.278333","-13.4825","865","865",NA,"Mata antropizada. Clareira no interior da mata.","HUEFS0035679","HUEFS0035679",NA,NA,"1999",NA,NA,"40W16'42''","13S28'57''","05",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"290","2019-10-07 09:19:03-03","UEFS","HUEFS","33586","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Apparicio","21","1946","06","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","(antiga Guanabara), Sacopan.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUEFS0033586","HUEFS0033586",NA,NA,"1999","57442","auto",NA,NA,"08",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"291","2019-10-07 09:19:03-03","UEFS","HUEFS","40407","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Andrade-Lima, D.de","747722","1974","12","20",NA,"Brasil","Alagoas","Mata Grande","Mata Grande.","-37.7322006225586","-9.11750030517578",NA,NA,NA,NA,"HUEFS0040407","HUEFS0040407",NA,NA,NA,"30053","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"292","2019-10-07 09:19:03-03","UEFS","HUEFS","33597","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Araújo, D.","664","1975","04","16",NA,"Brasil","Rio de Janeiro","Maricá","Perto de Maricá, Lagoa do Padre.","-42.8185997009277","-22.9193992614746",NA,NA,NA,"Restinga entre lagoa e a praia.","HUEFS0033597","HUEFS0033597",NA,NA,"1999","20726","auto",NA,NA,"08",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"293","2019-11-22 16:07:57-03","UEFS","HUEFS","151180","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Rosa, N.A.","4983","1986","03","24",NA,"Brasil","Rondônia","Presidente Médici","Picadão que confina a 7ª e a 8ª linha, margem esquerda da Br. 429.","-61.9014015197754","-11.1752996444702",NA,NA,NA,"Cerrado com Bambú.","HUEFS0151180","HUEFS0151180",NA,NA,NA,"32307","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"294","2019-10-07 09:19:03-03","UEFS","HUEFS","40047","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Furlan, A.","1010","1989","12","08",NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Trilha do Rio Picinguaba Mangue doce seco.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"HUEFS0040047","HUEFS0040047",NA,NA,NA,"34265","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"295","2019-10-07 09:19:03-03","UEFS","HUEFS","12840","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Queiroz, L.P.de","3046","1993","01","28",NA,"Brasil","Bahia","Feira de Santana",NA,"-39.666667","-12.7",NA,NA,NA,NA,"HUEFS0012840","HUEFS0012840",NA,NA,NA,NA,NA,"39W40'","12S42'",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"296","2019-10-07 09:19:03-03","UEFS","HUEFS","17384","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Hage, J.L.","2370","1993","03","11",NA,"Brasil","Bahia","Una",NA,"-39.083333","-15.15",NA,NA,NA,NA,"HUEFS0017384","HUEFS0017384",NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"297","2019-10-07 09:19:03-03","UEFS","HUEFS","19144","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Andrade, P.M.","476","1984","11","17",NA,"Brasil","Minas Gerais",NA,"E.B.de Caratinga, Matão, estrada.",NA,NA,NA,NA,NA,NA,"HUEFS0019144","HUEFS0019144",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"298","2019-11-22 16:07:57-03","UEFS","HUEFS","219516","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Lima, H.C.de","7936","2015","02","27",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Bairro Humaitá, Parque do Martelo. Fragmento de floresta sobre morrote.","-43.201667","-22.9575","41","41",NA,NA,"HUEFS0219516","HUEFS0219516",NA,NA,NA,NA,NA,"43W12'6''","22S57'27''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"299","2019-10-07 09:19:03-03","UEFS","HUEFS","33544","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Sucre, D.","2606","1968","03","30",NA,"Brasil","Rio de Janeiro","Bahia de Sepetiba","Ilha Furtada.",NA,NA,NA,NA,NA,NA,"HUEFS0033544","HUEFS0033544",NA,NA,"1999",NA,NA,NA,NA,"08",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"300","2019-10-07 09:19:03-03","UEFS","HUEFS","35923","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Salino, A.","4066","1998","02","27",NA,"Brasil","Minas Gerais",NA,"Rio Casca, área de inundação da Usina Hidrelétrica de Jurumirim, às margens do Rio Casca.",NA,NA,NA,NA,NA,NA,"HUEFS0035923","HUEFS0035923",NA,NA,"1999",NA,NA,NA,NA,"02",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"301","2019-10-07 09:19:03-03","UEFS","HUEFS","42563","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Melo, E.","3218","1999","12","05",NA,"Brasil","Bahia","Lagedo do Tabocal","Ca. 7 km W da sede do município na estrada para Maracás. Entre as fazendas de Sinhô e a de Alírio.","-40.281111","-13.4825","845","845",NA,"Mata de cipó antropizada.","HUEFS0042563","HUEFS0042563",NA,NA,NA,NA,NA,"40W16'52''","13S28'57''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"302","2019-10-07 09:19:03-03","UEFS","HUEFS","46376","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Ferraz, E.M.N.","508","1998","06","06",NA,"Brasil","Pernambuco","São Vicente Ferrer","Mata do Estado.","-35.5","-7.583333","600","600",NA,"Interior da mata, próximo ao curso d'água.","HUEFS0046376","HUEFS0046376",NA,NA,"2000",NA,NA,"35W30'","7S35'","06",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"303","2019-10-07 09:19:03-03","UEFS","HUEFS","46377","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Ferraz, E.M.N.","467","1998","10","15",NA,"Brasil","Pernambuco","São Vicente Ferrer","Mata do Estado.","-35.5","-7.583333","600","600",NA,"Borda da mata.","HUEFS0046377","HUEFS0046377",NA,NA,"2000",NA,NA,"35W30'","7S35'","06",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"304","2019-10-07 09:19:03-03","UEFS","HUEFS","50041","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Silva, B.M.","122","2000","12","07",NA,"Brasil","Bahia","Maracás","7 Km da cidade de Lajedo do Tabocal, em direção a Maracás.","-40.281111","-13.4825","850","850",NA,"Mata de cipó.","HUEFS0050041","HUEFS0050041",NA,NA,NA,NA,NA,"40W16'52''","13S28'57''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"305","2019-10-07 09:19:03-03","UEFS","HUEFS","50039","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Silva, B.M.","120","2000","12","07",NA,"Brasil","Bahia","Maracás","7 Km da cidade de Lajedo do Tabocal, em direção a Maracás.","-40.281111","-13.4825","850","850",NA,"Mata de cipó.","HUEFS0050039","HUEFS0050039",NA,NA,NA,NA,NA,"40W16'52''","13S28'57''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"306","2019-10-07 09:19:03-03","UEFS","HUEFS","19553","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Sobral, M.","4706","1986","03",NA,NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUEFS0019553","HUEFS0019553",NA,NA,"1994","48094","auto",NA,NA,"11",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"307","2019-10-07 09:19:03-03","UEFS","HUEFS","19559","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Anunciação, E.A.","187","1993","03","07",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"HUEFS0019559","HUEFS0019559",NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"308","2019-10-07 09:19:03-03","UEFS","HUEFS","19554","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Catharino, E.L.M.","1538","1990","11","22",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"HUEFS0019554","HUEFS0019554",NA,NA,"1994","55628","auto",NA,NA,"11",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"309","2019-10-07 09:19:03-03","UEFS","HUEFS","19555","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Carvalhaes, M.A.","22","1991","04","25",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"HUEFS0019555","HUEFS0019555",NA,NA,"1994","55628","auto",NA,NA,"11",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"310","2019-10-07 09:19:03-03","UEFS","HUEFS","19556","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Rossi, L.","873","1991","05","14",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"HUEFS0019556","HUEFS0019556",NA,NA,"1994","55628","auto",NA,NA,"11",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"311","2019-10-07 09:19:03-03","UEFS","HUEFS","19557","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Nicolau, S.A.","57","1991","02","21",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"HUEFS0019557","HUEFS0019557",NA,NA,"1994","55628","auto",NA,NA,"11",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"312","2019-10-07 09:19:03-03","UEFS","HUEFS","19558","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Silva, S.J.G.da","114","1990","12","12",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"HUEFS0019558","HUEFS0019558",NA,NA,"1994","55628","auto",NA,NA,"11",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"313","2019-10-07 09:19:03-03","UEFS","HUEFS","19552","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Kirizawa, M.","1676","1986","06","24",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"HUEFS0019552","HUEFS0019552",NA,NA,"1994","34265","auto",NA,NA,"11",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"314","2019-10-07 09:19:03-03","UEFS","HUEFS","17362","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Carvalho, A.M.de","4336","1993","10","05",NA,"Brasil","Sergipe","Santa Luzia do Itanhy",NA,"-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"HUEFS0017362","HUEFS0017362",NA,NA,NA,"26417","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"315","2019-10-07 09:19:03-03","UEFS","HUEFS","33596","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Duarte, A.P.","5501","1961","03","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","(antiga Guanabara). Fundos do Palácio das Laranjeiras.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUEFS0033596","HUEFS0033596",NA,NA,"1999","57442","auto",NA,NA,"08",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"316","2019-10-07 09:19:03-03","UEFS","HUEFS","33573","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Pereira, E.","424a","1945","12","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","(antiga Guanabara), Ilha Nhauguetá.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUEFS0033573","HUEFS0033573",NA,NA,"1999","57442","auto",NA,NA,"08",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"317","2019-10-07 09:19:03-03","UEFS","HUEFS","33553","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Sucre, D.","8734","1972","03","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","(antiga Guanabara), lado leste da Pedra Itaúna, Jacarepaguá.","-43.2075004577637","-22.9027996063232","5","5",NA,NA,"HUEFS0033553","HUEFS0033553",NA,NA,"1999","57442","auto",NA,NA,"08",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"318","2019-10-07 09:19:03-03","UEFS","HUEFS","33552","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","E.Melo","Sucre, D.","5318","1969","06","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","(antiga Guanabara), lado sudoeste da Pedra Itaúna, contígua à mata alagadiça.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Restinga.","HUEFS0033552","HUEFS0033552",NA,NA,"1999","57442","auto",NA,NA,"08",NA,"Caryophyllanae",NA,NA,NA,NA,NA
