"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"43","2016-11-01 12:25:00-02","NY","NYBG","563972","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","J. R. Pirani","1992","02","02","South America","Brazil","Bahia","sheet",NA,"SPF, CEPEC, HUEFS, K - Patrocínio Nat. Geographic Soc. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758767' target='other'> <mi>dwc_moreinfo</mi></a>","NY00563972","H51454","Magnoliophyta","Fabales",NA,"G. P. Lewis","Abaíra","Base da encosta da Serra da Tromba. Serra da Tromba, campos gerais.","-41.8","-13.28","1200","1200","NY00563972_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01057665","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","H. S. Irwin","1959","01","22","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162486' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057665","2504","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira","Mariana","10 km. N.E. of Mariana on road to Camargos","-43.4158","-20.3781",NA,NA,"NY01057665_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01057707","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","H. S. Irwin","1966","01","30","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162380' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057707","12139","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira","Brasília","Chapada da Contagem, ca. 15 km E. of Brasília","-47.77671","-15.7833","1050","1050","NY01057707_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","605286","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","H. S. Irwin","1966","04","15","South America","Brazil","Bahia","sheet",NA,"Field work conducted with the collaboration of the Universidade de Brasília, Instituto Agronómico do Norte, and the Ministério de Agricultura. Supported in part by funds from the National Science Foundation. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758825' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605286","14860","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira",NA,"Cerrado, ca. 5 Km. S. of Rio Roda Velha, ca. 150 km. S.W. of Barreiras.",NA,NA,"900","900","NY00605286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-29 18:32:00-03","NY","NYBG","605324","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","G. Martinelli","1978","10","28","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758763' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605324","5358","Magnoliophyta","Fabales",NA,"H. C. de Lima","Lençóis","Estrada para Fazenda Remanso, próximo a cidade de Lençóis, campos nativos.","-41.3897","-12.5633","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","563970","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","W. Ganev","1993","01","05","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758807' target='other'> <mi>dwc_moreinfo</mi></a>","NY00563970","1791","Magnoliophyta","Fabales","(Vell.) Taub.","G. P. Lewis","Abaíra","Catolés de Cima Bem Ouerer","-41.83","-13.28","1350","1350","NY00563970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-11-02 16:01:00-02","NY","NYBG","01057723","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","G. M. Barroso","1968","12","21","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162846' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057723","627","Magnoliophyta","Fabales",NA,"L. T. Silveira",NA,"Chapada dos Veadeiros",NA,NA,"1800","1800","NY01057723_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01057645","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","B. D. Sucre","1965","05","30","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162670' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057645","464","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira","Brasília","Terrenos do Country Club. Mata ciliar que limita com o Catetinho","-47.9815442","-15.94581",NA,NA,"NY01057645_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01057658","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","H. S. Irwin","1965","12","05","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162370' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057658","11060","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira","Brasília","Ca. 1 km W. of Sobradinho","-47.82603","-15.6333","1100","1100","NY01057658_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-11-02 15:59:00-02","NY","NYBG","01057690","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","F. Sellow",NA,NA,NA,"South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162633' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057690","5184","Magnoliophyta","Fabales",NA,"L. T. Silveira",NA,NA,NA,NA,NA,NA,"NY01057690_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01057721","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","G. G. Hatschbach","1973","05","20","South America","Brazil","Mato Grosso do Sul","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162832' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057721","32103","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira","Rio Verde de Mato Grosso","Capão Redondo","-54.8442","-18.9183",NA,NA,"NY01057721_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-11-01 12:24:00-02","NY","NYBG","605288","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","A. C. Brade","1912","03","24","South America","Brazil","São Paulo","sheet",NA,"Ex.Herv.do coll. n°5655 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758827' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605288","7066","Magnoliophyta","Fabales",NA,"L. T. Silveira",NA,"Jaragúa",NA,NA,"1100","1100","NY00605288_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","605329","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","G. G. Hatschbach","1973","05","14","South America","Brazil","Mato Grosso do Sul","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758731' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605329","31912","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira","Camapuã","Rod. Campo Grande-Cuiaba (mun. Camacua).","-54.0439","-19.5317",NA,NA,"NY00605329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","605249","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","R. M. Harley","1988","11","16","South America","Brazil","Bahia","sheet",NA,"Colab.: IBUSP, Univ. de Sao Paulo (SPF), CEPLAC (CEPEC) Bahia & R.B.G.Kew (K)-Patrocínio do Nat.Geographic Soc. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758765' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605249","26461","Magnoliophyta","Fabales","(Vell.) Taub.","G. P. Lewis","Barra da Estiva","Morro do Ouro. 9Km ao S da cidade na estrada para Ituaçú.","-41.3","-13.7","1100","1300","NY00605249_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-11-01 12:24:00-02","NY","NYBG","605302","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","G. Gardner","1840",NA,NA,"South America","Brazil","Ceará","sheet",NA,"This number is cited under this name in Martius, Flora Brasiliensis. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758823' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605302","1553","Magnoliophyta","Fabales",NA,"L. T. Silveira",NA,NA,NA,NA,NA,NA,"NY00605302_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","605295","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","A. C. Cervi","1982","10","06","South America","Brazil","Paraná","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758762' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605295","2081","Magnoliophyta","Fabales","(Vell.) Taub.","R. C. Barneby","Ponta Grossa","Vila Velha.","-50.012929","-25.234872",NA,NA,"NY00605295_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","605305","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","P. K. H. Dusén","1910","10","22","South America","Brazil","Paraná","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758816' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605305","10633","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira","Jaguariaíva",NA,"-49.7056","-24.2511",NA,NA,"NY00605305_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","563967","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","W. Ganev","1993","09","15","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758769' target='other'> <mi>dwc_moreinfo</mi></a>","NY00563967","2247","Magnoliophyta","Fabales","(Vell.) Taub.","G. P. Lewis","Abaíra","Guarda Mor.","-41.85","-13.33","1250","1250","NY00563967_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-11-02 16:01:00-02","NY","NYBG","01057725","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","L. Emygdio de Mello Filho","1972","07","23","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162853' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057725","3585","Magnoliophyta","Fabales",NA,"L. T. Silveira",NA,"Caraça (descida)",NA,NA,NA,NA,"NY01057725_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","563969","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","W. Ganev","1992","09","08","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758810' target='other'> <mi>dwc_moreinfo</mi></a>","NY00563969","1037","Magnoliophyta","Fabales","(Vell.) Taub.","G. P. Lewis","Piata","Estrada Unúbia-Piata, tres morros","-41.88","-13.08","1400","1400","NY00563969_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","605315","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","R. P. Belém","1965","09","08","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758832' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605315","1742","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira",NA,"Margem da Rodovia Camacan-Canavieiras, 32 km W de Canavieiras.","-39.1821063","-15.5102013",NA,NA,"NY00605315_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","605285","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","R. P. Belém","1968","06","07","South America","Brazil","Bahia","sheet",NA,"Programa de colaboraçao entre IPEAN, New York Botanical Garden, Universidade de Brasília e CEPLAC. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758829' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605285","3698","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira","Una","Margem do Rio Una.","-39.1952276","-15.2599041",NA,NA,"NY00605285_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-11-02 15:54:00-02","NY","NYBG","01057618","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","A. P. Duarte","1964","11","21","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162636' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057618","8514","Magnoliophyta","Fabales",NA,"L. T. Silveira",NA,"Planalto Diamantinense",NA,NA,NA,NA,"NY01057618_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01057615","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","H. S. Irwin","1969","01","16","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162431' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057615","22065","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira",NA,"Ca. 26km SW of Diamantina on road to Gouveia. Serra do Espinhaço.","-43.7","-18.38","1300","1300","NY01057615_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01057708","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","H. S. Irwin","1966","03","04","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162396' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057708","13507","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira","Cristalina","Serra dos Cristais, ca. 3 km E. of Cristalina","-47.57186","-16.75","1250","1250","NY01057708_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01057731","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","H. S. Irwin","1966","01","09","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162375' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057731","11525","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira","Brasília","Córrego Paranoazinho, near Sobradinho.","-47.9294","-15.7797","1050","1050","NY01057731_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-11-02 16:03:00-02","NY","NYBG","01057741","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","W. R. Anderson","1972","02","18","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162756' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057741","36239","Magnoliophyta","Fabales",NA,"L. T. Silveira",NA,"Serra do Espinhaço, Serra do Cipó",NA,NA,"1125","1125","NY01057741_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01057746","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","B. D. Sucre","1965","05","25","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162837' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057746","303","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira","Brasília","Parque Nacional do Gama","-48.0638","-16.01719",NA,NA,"NY01057746_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-11-02 15:59:00-02","NY","NYBG","01057694","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","M. Pereira Neto","1990","01","24","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162804' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057694","554","Magnoliophyta","Fabales",NA,"R. C. Barneby","Brasília","Area do Cristo Redentor","-47.9","-15.9",NA,NA,"NY01057694_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-11-02 15:57:00-02","NY","NYBG","01057666","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","J. R. Pirani","1988","02","14","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162706' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057666","2248","Magnoliophyta","Fabales",NA,"R. C. Barneby","Itacambira","Serra de Itacambira, a 45 km de Juramento.","-43.33","-17.07","1200","1200","NY01057666_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","605307","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","R. P. Belém","1965","09","08","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758831' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605307","1742","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira",NA,"Margem da Rodovia Camacan-Canavieiras, 32 Km W de Canavieiras.","-39.1821063","-15.5102013",NA,NA,"NY00605307_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","02796014","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","A. M. Amorim","2000","06","18","South America","Brazil","Alagoas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2474153' target='other'> <mi>dwc_moreinfo</mi></a>","NY02796014","3523","Magnoliophyta","Fabales","(Vell.) Taub.","H. C. de Lima","Barra de Sao Miguel","Rodovia AL 101, ca. 2 km do entrocamento da AL 215, sentido Piaçabuçu. Dunas do Cavalo Russo.","-35.8717","-9.78722",NA,NA,"NY02796014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-11-02 15:56:00-02","NY","NYBG","01057646","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","B. D. Sucre","1965","06","17","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162676' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057646","593","Magnoliophyta","Fabales",NA,"L. T. Silveira","Brasília","Cerrado da Chapada do Rio Prêto","-47.9294","-15.7797",NA,NA,"NY01057646_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","605282","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","S. C. de Sant'Ana","1998","10","12","South America","Brazil","Bahia","sheet",NA,"Projeto Financiado pela Fundaçao John D. & Catherine T. MacArthur. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758751' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605282","699","Magnoliophyta","Fabales","(Vell.) Taub.","R. C. Barneby","Canavieiras","Ca. de 19 Km de Santa Luzia, na estrada que liga Santa Luzia/Canavierias.","-38.94","-15.67",NA,NA,"NY00605282_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01057671","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","B. Maguire","1963","10","04","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162815' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057671","57026","Magnoliophyta","Fabales","(Vell.) Taub.","L. T. Silveira","Brasília","30 km north of Brasilia, Corrego Sobradinho, Farm N° 19","-47.9294","-15.7797",NA,NA,"NY01057671_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
