"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","county","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"696","2015-03-07 08:39:05-03","F","FMNH-SEEDPLANTS","V0102786F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0102786F","V0102786F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"697","2015-03-07 08:39:05-03","F","FMNH-SEEDPLANTS","V0102787F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0102787F","V0102787F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"698","2015-03-07 08:39:05-03","F","FMNH-SEEDPLANTS","V0102788F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0102788F","V0102788F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"699","2015-03-07 08:39:05-03","F","FMNH-SEEDPLANTS","V0102789F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0102789F","V0102789F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"700","2019-09-05 16:34:17-03","F","FMNH-SEEDPLANTS","V0057735F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","crystallina","Chamaecrista glandulosa crystallina",NA,NA,"B. Maguire et al.","36035","1953","11","7","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0057735F","V0057735F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"701","2020-03-19 13:09:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"702","2020-03-19 14:37:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"703","2019-06-13 10:04:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,"R. C. Barneby","J. G. Sánchez V.","80","1986",NA,NA,"South America","Peru","Amazonas","entre el cruce Chachapoyas y Jazán",NA,NA,"1300",NA,NA,NA,NA,NA,"Chachapoyas",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"704","2020-03-19 14:02:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"705","2019-06-13 10:41:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,"R. C. Barneby","J. G. Sánchez V.","868","1993","7","23","South America","Peru","Cajamarca","Distrito Antes de Paccha",NA,NA,"1950",NA,NA,NA,NA,NA,"Chota",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"706","2020-03-19 14:27:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"707","2020-03-19 13:39:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"708","2018-04-04 16:24:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,"RRC ID Flag","S. Yepes-Agredo","310",NA,NA,NA,"South America","Colombia","Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"310",NA,NA
"709","2018-05-14 17:43:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,"RRC ID Flag","H. E. Stork & O. B. Horton","10103","1938","12","9","South America","Peru","Cajamarca","Sucse River valley, W of Sócota, among grass in pasture",NA,NA,"2800",NA,NA,NA,NA,NA,"Cutervo",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"10103",NA,NA
"710","2018-04-04 16:36:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,"RRC ID Flag","P. C. Hutchison","6833",NA,NA,NA,"South America","Peru","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"6833",NA,NA
"711","2020-03-19 12:14:23-03","F","FMNH-SEEDPLANTS","V0102790F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"P. C. Hutchison & J. K. Wright","6833","1964","10","9","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102790F","V0102790F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"712","2015-03-07 08:39:05-03","F","FMNH-SEEDPLANTS","V0102791F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0102791F","V0102791F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"713","2020-03-30 14:29:25-03","F","FMNH-SEEDPLANTS","V0102792F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"H. F. Pittier","12864","1928","2","4","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0102792F","V0102792F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"714","2020-03-19 12:15:51-03","F","FMNH-SEEDPLANTS","V0102793F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"D. B. Stafford","1220","1938","2","2","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102793F","V0102793F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"715","2020-03-19 12:17:36-03","F","FMNH-SEEDPLANTS","V0102794F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"C. Sandeman","4464","1943","10",NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102794F","V0102794F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"716","2020-03-19 12:19:23-03","F","FMNH-SEEDPLANTS","V0102795F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"E. P. Killip & A. C. Smith","24108","1929","6","5","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102795F","V0102795F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"717","2020-03-19 12:21:12-03","F","FMNH-SEEDPLANTS","V0102796F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"E. P. Killip & A. C. Smith","22315","1929","5","5","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102796F","V0102796F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"718","2020-03-19 12:22:31-03","F","FMNH-SEEDPLANTS","V0102797F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"E. P. Killip & A. C. Smith","23108","1929","5","7","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102797F","V0102797F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"719","2020-03-30 14:31:56-03","F","FMNH-SEEDPLANTS","V0102798F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"J. A. Steyermark","56165","1944","4","27","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0102798F","V0102798F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"720","2020-03-19 12:30:42-03","F","FMNH-SEEDPLANTS","V0102799F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"A. López M. et al.","7392","1970","5","22","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102799F","V0102799F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"721","2020-03-19 12:55:42-03","F","FMNH-SEEDPLANTS","V0102800F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"P. Nuñez V. & F. Luna","8878","1988","3","16","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102800F","V0102800F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"722","2020-03-19 13:02:31-03","F","FMNH-SEEDPLANTS","V0102801F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"A. Sagástegui A.","7608","1972","3","29","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102801F","V0102801F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"723","2020-03-25 14:08:23-03","F","FMNH-SEEDPLANTS","V0102802F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"O. Buchtien","778","1917","12",NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0102802F","V0102802F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"724","2015-03-07 08:39:05-03","F","FMNH-SEEDPLANTS","V0102803F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0102803F","V0102803F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"725","2020-03-25 14:08:27-03","F","FMNH-SEEDPLANTS","V0102804F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"M. Bang et al.","613","1890",NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0102804F","V0102804F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"726","2020-03-19 13:04:33-03","F","FMNH-SEEDPLANTS","V0102805F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"E. P. Killip & A. C. Smith","23181","1929","5","7","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102805F","V0102805F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"727","2015-03-07 08:39:05-03","F","FMNH-SEEDPLANTS","V0102806F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0102806F","V0102806F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"728","2015-03-07 08:39:05-03","F","FMNH-SEEDPLANTS","V0102807F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0102807F","V0102807F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"729","2020-03-30 14:34:36-03","F","FMNH-SEEDPLANTS","V0102808F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"L. Aristeguieta","2412","1956","9",NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0102808F","V0102808F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"730","2020-03-25 14:08:30-03","F","FMNH-SEEDPLANTS","V0102809F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"H. H. Rusby","1022","1885",NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0102809F","V0102809F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"731","2020-03-25 14:08:33-03","F","FMNH-SEEDPLANTS","V0102810F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"O. Buchtien","5421","1920","2",NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0102810F","V0102810F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"732","2020-03-30 18:54:17-03","F","FMNH-SEEDPLANTS","V0102811F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"F. Tamayo","4356","1960","10",NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0102811F","V0102811F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"733","2020-03-19 13:10:02-03","F","FMNH-SEEDPLANTS","V0102812F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,"R. C. Barneby","J. G. Sánchez V.","352","1987","10","17","South America","Peru","Cajamarca","entre Cochabamba y Huambos",NA,NA,"1850",NA,NA,"V0102812F","V0102812F_01",NA,"Chota",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"734","2020-03-19 13:55:01-03","F","FMNH-SEEDPLANTS","V0102813F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,"R. C. Barneby","J. Mostacero L. et al.","1618","1986","11","14","South America","Peru","Cajamarca","La Pucarilla (Sócota - San Andres)",NA,NA,"2450",NA,NA,"V0102813F","V0102813F_01",NA,"Cutervo",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"735","2020-03-19 13:17:19-03","F","FMNH-SEEDPLANTS","V0102814F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"A. H. Gentry et al.","19150","1977","4","10","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102814F","V0102814F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"736","2020-03-19 13:24:13-03","F","FMNH-SEEDPLANTS","V0102815F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"H. E. Stork & O. B. Horton","10103","1938","12","9","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102815F","V0102815F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"737","2020-03-19 13:30:58-03","F","FMNH-SEEDPLANTS","V0102816F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"J. F. Macbride","3813","1923","5","13","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102816F","V0102816F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"738","2020-03-19 13:32:25-03","F","FMNH-SEEDPLANTS","V0102817F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"A. Weberbauer","5633","1910","6",NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102817F","V0102817F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"739","2020-03-30 18:56:33-03","F","FMNH-SEEDPLANTS","V0102818F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"W. Gehriger","348","1930","4",NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0102818F","V0102818F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"740","2020-03-19 13:35:08-03","F","FMNH-SEEDPLANTS","V0102819F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"J. F. Macbride","3260","1923","4","8","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102819F","V0102819F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"741","2020-03-19 13:37:00-03","F","FMNH-SEEDPLANTS","V0102820F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"F. Woytkowski","34010","1946","2","10","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102820F","V0102820F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"742","2020-03-19 13:40:49-03","F","FMNH-SEEDPLANTS","V0102821F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,"RRC ID Flag","I. M. Sánchez Vega et al.","5863","1991","11","2","South America","Peru","Cajamarca","arriba de Sócota, siguiendo la ruta a San Andres",NA,NA,"2000",NA,NA,"V0102821F","V0102821F_01",NA,"Cutervo",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"5863",NA,NA
"743","2020-03-19 13:45:38-03","F","FMNH-SEEDPLANTS","V0102822F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"J. F. Macbride","3541","1923","4","29","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102822F","V0102822F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"744","2020-03-19 13:51:11-03","F","FMNH-SEEDPLANTS","V0102823F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"J. F. Macbride","2853","1923","3","11","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102823F","V0102823F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"745","2020-03-30 18:59:42-03","F","FMNH-SEEDPLANTS","V0102824F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"F. J. Breteler","3302","1963","11","18","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0102824F","V0102824F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"746","2020-03-19 14:00:42-03","F","FMNH-SEEDPLANTS","V0102825F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"J. Mostacero L. et al.","1618","1986","11","14","South America","Peru","Cajamarca","La Pucarilla (Sócota - San Andres)",NA,NA,"2450",NA,NA,"V0102825F","V0102825F_01",NA,"Cutervo",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"747","2020-03-19 14:03:49-03","F","FMNH-SEEDPLANTS","V0102826F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,"R. C. Barneby","I. M. Sánchez Vega & W. M. Ruíz V.","505","1970","5","6","South America","Peru","Amazonas","entre Balsas y Saullomur",NA,NA,"2200",NA,NA,"V0102826F","V0102826F_01",NA,"Chachapoyas",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"748","2020-03-19 14:37:54-03","F","FMNH-SEEDPLANTS","V0102828F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,"R. C. Barneby","J. G. Sánchez V.","97","1986","7","1","South America","Peru","Amazonas","Distrito Aramayo, Comunidad de Tsuntsuntsa, margen izquierdo del Río Marañón",NA,NA,NA,NA,NA,"V0102828F","V0102828F_01",NA,"Bagua",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"749","2015-03-07 08:39:06-03","F","FMNH-SEEDPLANTS","V0102829F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0102829F","V0102829F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"750","2020-03-19 14:39:51-03","F","FMNH-SEEDPLANTS","V0102830F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,"E. F. Poeppig","1630",NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102830F","V0102830F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
