"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"155","2021-02-11 17:21:17-03","UFPR","UPCB","40836","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Kozera, C.","2000","05",NA,"Marques, M.C.M.","1999","05","30","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637","24916","Erva reptante, no interior da floresta de restinga..","UPCB0039667","auto",NA,NA,NA,NA,NA,"UPCB0039667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:21:17-03","UFPR","UPCB","40835","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Kozera, C.","2000","05",NA,"Marques, M.C.M.","1999","09","28","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637","24916","Erva reptante coletada no interior da floresta com flores..","UPCB0039672","auto",NA,NA,NA,NA,NA,"UPCB0039672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:21:17-03","UFPR","UPCB","42001","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Clark, L.G.","2002","02","22","Kozera, C.","1998","12","18","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637","24916","Herbácea escandente próxima a um córrego. Sub-bosque, floresta ombrófila densa de encosta..","UPCB0039671","auto",NA,NA,"674",NA,NA,"UPCB0039671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:21:17-03","UFPR","UPCB","47285","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Guimarães, O.A.","2003","11","10","Cervi, A.C.","1998","12","02","Brasil","Paraná","Guaraqueçaba","Reserva Natural de Salto Morato","-48.3288993835449","-25.3066997528076","37295","Decumbente, inflorescência esverdeada, serra da floresta..","UPCB0039663","auto",NA,NA,"6536",NA,NA,"UPCB0039663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2010-12-13 11:59:00-02","MO","MOBOT","100329742","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","L.G. Clark",NA,NA,NA,"Thomas R. Soderstrom","1964","11","18","Brazil",NA,NA,"Guanabara: Silvestre Corcovado, above Río de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"Soderstrom 1177","South America",NA,NA,"340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"160","2014-09-17 05:30:00-03","MO","MOBOT","100471536","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","L.G. Clark",NA,NA,NA,"André M. Amorim|Jomar G. Jardim|Cristina B. Costa|Sérgio C. de Sant'Ana","2000","6","28","Brazil","Bahia","Floresta Azul","Fazenda Aras Binow. Acesso pela BR415, em ramal que leva ao alto da torre de transmissão da EMBRATEL.","-39.6988889","-14.9422222",NA,NA,NA,NA,NA,NA,"Amorim 3562","South America",NA,NA,"774.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"161","2014-09-17 05:30:00-03","MO","MOBOT","1578235","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","R.T. Shirasuna (SP)",NA,NA,NA,"W. Wayt Thomas|André M. de Carvalho|H. Berbert|L. de Mello Berbert|Sérgio C. de Sant'Ana","2000","4","1","Brazil","Bahia",NA,"Santa Cruz da Vitória: headwaters of the Rio Limoeira. BR415, 13.4 km E of entrance to Santa Cruz da Vitoria; then S at entrance to Haras Binow following road to headwaters of the Rio Limoeiro, 11.6 km. Hike up through cacau plantation.","-39.6875","-14.96083",NA,NA,NA,NA,NA,NA,"Thomas 12121","South America",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2009-07-09 17:04:00-03","MO","MOBOT","230742","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Gert G. Hatschbach","1982","12","29","Brazil","Paraná",NA,"Mpio. Antonina, Serrinha.",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 45970","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2012-10-17 05:07:00-03","MO","MOBOT","230753","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Scott A. Mori|Talmon S. dos Santos","1979","4","6","Brazil","Bahia",NA,"Mpio. Camaca, Serra Boa, N Sao Joao da Panelinha.",NA,NA,NA,NA,NA,NA,NA,NA,"Mori 11710","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","230764","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"R. Ribeiro|Alwyn H. Gentry","1987","9","10","Brazil","Rio de Janeiro",NA,"Alto da Boa Vista, Morro Queimado.",NA,NA,NA,NA,NA,NA,NA,NA,"Ribeiro 1065","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2011-11-08 05:06:00-02","MO","MOBOT","2834342","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","S.A. Renvoize",NA,NA,NA,"Gert G. Hatschbach|Ricardo Callejas","1983","12","1","Brazil","Paraná",NA,"Col. Maria Luiza (Mun. Paranaguá).",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 47179","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","3100245","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"W. Wayt Thomas","2004","2","1","Brazil","Bahia",NA,"Mun. Camacan. Fazenda Serra Bonita, Reserva Serra Bonita, 9.7 km W of Camacan on road to Jacarecí, then 6 km SW on road to RPPN Serra Bonita and Embratel tower. Montane tropical moist forest.","-39.55972","-15.39166",NA,NA,NA,NA,NA,NA,"Thomas 13756","South America",NA,NA,"835.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","3100248","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Gerrit Davidse, 2006 (MO)",NA,NA,NA,"W. Wayt Thomas","2004","9","21","Brazil","Bahia",NA,"Mun. Camacan RPPN Serra Bonita. 9.6 km NNW of Camacan on road to Jacareci and Jussari; then 6 km up road to Serra Bonita. Montane Tropical Moist Rain Forest.","-39.56527","-15.39138",NA,NA,NA,NA,NA,NA,"Thomas 14231","South America",NA,NA,"820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","3100250","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Gerrit Davidse, 2006 (MO)",NA,NA,NA,"W. Wayt Thomas","2004","1","30","Brazil","Minas Gerais",NA,"Mun. Bandeiras. Fazenda Boi Rajado, 5.9 km E of Macarani-Bandeiras road on farm road ca. 12 km N of Bandeiras (at Fazenda Canada). Montaine humid forest.","-40.51805","-15.80638",NA,NA,NA,NA,NA,NA,"Thomas 13667","South America",NA,NA,"830.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","3100252","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Gerrit Davidse, 2006 (MO)",NA,NA,NA,"W. Wayt Thomas","2004","9","21","Brazil","Bahia",NA,"Mun. Camacan. RPPN Serra Bonita. 9.6 km NNW of Camacan on road to Jacareci and Jussari; then 6 km up road to Serra Bonita. Montane Tropical Moist Forest.","-39.56527","-15.39138",NA,NA,NA,NA,NA,NA,"Thomas 14210","South America",NA,NA,"820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2012-05-02 12:00:00-03","MO","MOBOT","3138055","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","L. Clarck",NA,NA,NA,"Dimitri Sucre","1969","10","22","Brazil","Rio de Janeiro",NA,"Paço das Pedras, Estrada da Vista Chineza.",NA,NA,NA,NA,NA,NA,NA,NA,"Sucre 6103","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"171","2018-06-22 05:25:00-03","MO","MOBOT","2476781","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,"Smith, L. B.",NA,NA,NA,"Pe. Raulino Reitz","1952","3","12","Brazil","Santa Catarina",NA,"Gracia",NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 4641","South America",NA,NA,NA,NA,NA,NA,NA,NA,"bambusoides",NA,NA,NA,NA
"172","2018-06-22 05:24:00-03","MO","MOBOT","251125","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides minor","McClure & L.B. Sm.","Smith, L. B.",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","1954",NA,NA,"Brazil","Santa Catarina",NA,"Cunhas, Itajai",NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 2020","South America",NA,NA,NA,NA,NA,NA,NA,NA,"minor",NA,NA,NA,NA
"173","2018-06-22 05:24:00-03","MO","MOBOT","251125","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides minor","McClure & L.B. Sm.","Smith, L. B.",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","1954",NA,NA,"Brazil","Santa Catarina",NA,"Cunhas, Itajai",NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 2020","South America",NA,NA,NA,NA,NA,NA,NA,NA,"minor",NA,NA,NA,NA
"174","2011-02-18 15:24:00-02","MO","MOBOT","221875","PreservedSpecimen","Plantae","Poaceae","Chusquea","gaudichaudii","Chusquea gaudichaudii","Kunth",NA,NA,NA,NA,"C. Gaudichaud-Beaupré",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaudichaud-Beaupré s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","04501","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel",NA,NA,NA,NA,"L. Clark",NA,NA,NA,"Brasil","São Paulo","Biritiba Mirim","estação biol. boraceia",NA,NA,NA,"Secondary atlantic forest.;",NA,NA,"Tracheophyta","Poales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"176","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","02739","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel",NA,NA,NA,NA,"P. Windisch",NA,NA,NA,"Brasil","Paraná","Serra da Graciosa","estrada da graciosa",NA,NA,NA,"Common here, the plants trailing, scandent and hanging.;",NA,NA,"Tracheophyta","Poales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"177","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","02673","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel",NA,NA,NA,NA,"L. Clark",NA,NA,NA,"Brasil","São Paulo","SP 139","serra da paranapiacaba",NA,NA,NA,"Primary Atlantic forest, along river.;",NA,NA,"Tracheophyta","Poales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"178","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","04565","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel",NA,NA,NA,NA,"L. Clark",NA,NA,NA,"Brasil","Santa Catarina","Brusque","BR 101","-48.9174995422363","-27.0981006622314","19684","Viny, climbing on secondary vegetation along roadside.;",NA,"auto","Tracheophyta","Poales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"179","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","06011","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel",NA,NA,NA,NA,"L. Clark",NA,NA,NA,"Brasil","Santa Catarina","Blumenau","parque ecológico Spitzkopf","-49.0661010742188","-26.9193992614746","34291","In Atlantic forest, not very common, at edge of forest.;",NA,"auto","Tracheophyta","Poales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"180","2020-08-31 09:21:10-03","INPA","INPA","217912","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Prance, GT","2014","06",NA,"Sucre, D","1969","10","22","Brasil","Rio de Janeiro",NA,"Paço das Pedras, Estrada da Vista Chineza. Jardim Botânico do Rio de Janeiro. RB 155075.",NA,NA,NA,NA,"INPA0217912",NA,"Monocotyledon","Poales","6103","Southern America",NA,"INPA0217912 INPA0217912_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-08-31 09:21:10-03","INPA","INPA","285747","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Afonso, EAL","2019","06","11","Afonso, EAL","2019","03","31","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Estrada Dona Castorina. Próximo da Cachoeira do Horto.","-43.242778","-22.966667",NA,NA,"INPA0285747",NA,"Monocotyledon","Poales","204","Southern America",NA,NA,"175","175","-43.242778","-22.966667",NA,NA,NA,NA,NA,NA,NA
"182","2020-08-31 09:21:10-03","INPA","INPA","70013","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,"Soderstrom, TR","1972","04","12","Brasil","Rio de Janeiro",NA,"Estrada da Vista Chinesa. Humid forest on rocky mountain slopes. Climbing over trees and forming large curtains of branches; seedlings abundant, in some the blades purplish below.",NA,NA,NA,NA,"INPA0070013",NA,"Monocotyledon","Poales","1937","Southern America",NA,"INPA0070013 INPA0070013_1 INPA0070013_1e INPA0070013_e","330","330",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-08-31 09:21:10-03","INPA","INPA","69974","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,"Soderstrom, TR","1972","03","14","Brasil","Espírito Santo","Linhares","Reserva Biológica de Sooretama. Mata do Cupido. In leafmold, sandy soil.","-40.133333","-19.05",NA,NA,"INPA0069974",NA,"Monocotyledon","Poales","1898","Southern America",NA,"INPA0069974 INPA0069974_e","30","45","-40.133333","-19.05",NA,NA,NA,NA,NA,NA,NA
"184","2020-08-31 09:21:10-03","INPA","INPA","70068","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,"Soderstrom, TR","1972","02","24","Brasil","Rio de Janeiro",NA,"Between Vista Chinesa and Alto da Boa Vista. In forest, scandent, climbing over othre vegetation.",NA,NA,NA,NA,"INPA0070068",NA,"Monocotyledon","Poales","1846","Southern America",NA,"INPA0070068 INPA0070068_e","300","350",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-08-31 09:21:10-03","INPA","INPA","171843","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,"Hatschbach, GG","1982","12","29","Brasil","Paraná","Antonina","Serrinha; apoiante em árvore na orla da mata.","-48.7118988037109","-25.4286003112793","38300",NA,"INPA0171843","auto","Monocotyledon","Poales","45970","Southern America",NA,"INPA0171843 INPA0171843_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","38197",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","T. S. Filgueiras/16-03-2015",NA,NA,NA,"D.R. Couto; T.R.Couto","2008","08","30","Brasil","Espírito Santo","Alegre","Pedra da Carneira","-41.5331001281738","-20.763599395752","26101","Liana; inflorescência verde. Carneiras, Mata do Vitalino.","MBML038197","auto",NA,NA,"841",NA,NA,"MBML038197","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","15138",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Pedro L. Viana/30-10-2007",NA,NA,NA,"M. Passamani; et al","2001","09","26","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha","-40.576944","-19.963056",NA,"Inflorescência verde a vinácea.","MBML015138",NA,NA,NA,NA,NA,NA,"MBML015138",NA,NA,"40W34'37","19S57'47",NA,NA,NA,NA,NA,NA,NA
"188","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","1524",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","I. G. Clark/20-02-1990",NA,NA,NA,"H. Q. Boudet Fernandes","1985","10","01","Brasil","Espírito Santo","Santa Teresa","Penha","-40.552778","-19.953333",NA,"Escandente, inflorescência verde, glumas com manchas vináceas, semi-sombra, mata.","MBML001524",NA,NA,NA,"1523",NA,NA,"MBML001524",NA,NA,"40W33'10","19S57'12",NA,NA,NA,NA,NA,NA,NA
"189","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","15396",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Pedro L. Viana/30-10-2007",NA,NA,NA,"L. Kollmann; et al","2001","09","26","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Erva na sombra. Botões verdes.","MBML015396",NA,NA,NA,"4730",NA,NA,"MBML015396",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"190","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","15665",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Pedro L. Viana/30-10-2007",NA,NA,NA,"L. Kollmann; et al","2001","11","07","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Erva na sombra. Estames amarelas.","MBML015665",NA,NA,NA,"4990",NA,NA,"MBML015665",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"191","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","1577",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","I. G. Clark/20-02-1990",NA,NA,NA,"H. Q. Boudet Fernandes","1985","11","07","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Planta escandente, inflorescência vinácea, semi-sombra, mata, encosta.","MBML001577",NA,NA,NA,"1608",NA,NA,"MBML001577",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"192","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","1581",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","I. G. Clark/20-02-1990",NA,NA,NA,"W. Pizziolo","1985","11","25","Brasil","Espírito Santo","Santa Teresa","Penha","-40.552778","-19.953333",NA,"Erva escandente, panícula verde com frutos (?) marrons, semi-sombra, mata ripária.","MBML001581",NA,NA,NA,"246",NA,NA,"MBML001581",NA,NA,"40W33'10","19S57'12",NA,NA,NA,NA,NA,NA,NA
"193","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","17624",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Pedro L. Viana/30-10-2007",NA,NA,NA,"R.R. Vervloet; et al","2002","10","08","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Terrestre, meia encosta, dossel 18m, botões de cor verde vináceo, altitude 810m.","MBML017624",NA,NA,NA,"1165",NA,NA,"MBML017624",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"194","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","17665",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Pedro L. Viana/30-10-2007",NA,NA,NA,"R.R. Vervloet; et al","2002","07","25","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Terrestre, flores de cor verde, fundo de vale, dossel aproximado de 22m.","MBML017665",NA,NA,NA,"561",NA,NA,"MBML017665",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"195","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","17927",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Pedro L. Viana/30-10-2007",NA,NA,NA,"R.R. Vervloet; et al","2002","09","19","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Inflorescência vinho, planta com 1m, meia encosta, dossel 18m.","MBML017927",NA,NA,NA,"1012",NA,NA,"MBML017927",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"196","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","18245",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Pedro L. Viana/30-10-2007",NA,NA,NA,"R.R. Vervloet; et al","2002","10","16","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Planta com hábito pendular, meia encosta, dossel 8m, vegetação tipo capoeira, frutos de cor vinho, altitude 775m.","MBML018245",NA,NA,NA,"1208",NA,NA,"MBML018245",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"197","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","18460",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","L.G. Clark/Julho-2009",NA,NA,NA,"L. Kollmann; et al","2002","11","19","Brasil","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333",NA,"Taquara na sombra.","MBML018460",NA,NA,NA,"5773",NA,NA,"MBML018460",NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA
"198","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","19317",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","L.G. Clark/Julho-2009",NA,NA,NA,"L. Kollmann; et al","2003","01","14","Brasil","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333",NA,"Erva escandente 4m, na sombra.","MBML019317",NA,NA,NA,"5903",NA,NA,"MBML019317",NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA
"199","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","20089",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Pedro L. Viana/30-10-2007",NA,NA,NA,"L. Kollmann; et al","2003","03","13","Brasil","Espírito Santo","Santa Maria de Jetibá","Terreno de Reinaldo Berger","-40.780556","-20.067222",NA,"Altura 6m, inflorescencia secas.","MBML020089",NA,NA,NA,"6042",NA,NA,"MBML020089",NA,NA,"40W46'50","20S4'2",NA,NA,NA,NA,NA,NA,NA
"200","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","20453",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Pedro L. Viana/30-10-2007",NA,NA,NA,"A. P. S. Gonçalves; et al","2002","10","09","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056",NA,"Ocorrendo no interior e borda de mata. Bambu ligniificado escandente atingindo ca 6-7m de altura. Floração em massa. Algumas inflorescências fixadas em até 70%. Comum no local.","MBML020453",NA,NA,NA,"499",NA,NA,"MBML020453",NA,NA,"40W35'38","19S58'23",NA,NA,NA,NA,NA,NA,NA
"201","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","20473",NA,"Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Pedro L. Viana/30-10-2007",NA,NA,NA,"R.R. Vervloet; et al","2003","04","29","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Escandente, frutos secos. Topo de morro, dossel 10m.","MBML020473",NA,NA,NA,"2332",NA,NA,"MBML020473",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
