"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","eventTime"
"2501","2020-09-02 16:40:04-03","Cenargen","CEN","55846","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","R. F. Vieira",NA,NA,NA,"Roberto Fontes Vieira","1988","08","25","Brasil","MG","VICOSA",NA,NA,NA,NA,"CEN00055846","CEN00055846","336","Campus da Universidade Federal de Viçosa, próximo ao mercado da FUNARBE.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"2502","2020-09-02 16:40:04-03","Cenargen","CEN","90575","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","W. A. Medina","2011",NA,NA,"W. A. Medina","2011","10","20","Argentina",NA,NA,"-58.129722","-25.174444","-58.129722","-25.174444","CEN00090575","CEN00090575","82","Formosa, Pilcomayo, P. N. Rio Pilcomayo, destacamento Laguna Blanca.","79","79","Interior de resto de monte, el costado del destacamento. Doação do Herbario del Instituto de Botanica del Nordeste (CTES).",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2503","2020-09-02 16:40:04-03","Cenargen","CEN","15873","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal",NA,NA,NA,NA,"Roberto Fontes Vieira","1990","12","05","Brasil","MG","MARIA DA FE","-45.375301361084","-22.3080997467041","-4538333.0","-2230000.0","CEN00015873","CEN00015873","656","Estrada de Carmo de Minas para Lambari.",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,"21815","auto",NA,NA,NA,NA,"5",NA,NA
"2504","2020-09-02 16:40:04-03","Cenargen","CEN","55826","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","L. D#?#Ávila Freire de Carvalho","1987","11",NA,"Roberto Fontes Vieira","1987","11","10","Brasil","PR","CURITIBA","-49.2731018066406","-25.4277992248535",NA,NA,"CEN00055826","CEN00055826","291","Estrada Curitiba - Paranaguá, ponto mais alto.",NA,NA,"Duplicata no RB 274694.",NA,NA,"Exsicatas",NA,NA,NA,"25180","auto",NA,NA,NA,NA,"2",NA,NA
"2505","2020-09-02 16:40:04-03","Cenargen","CEN","55827","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","L. D#?#Ávila Freire de Carvalho","1987","11",NA,"Roberto Fontes Vieira","1987","11","10","Brasil","PR","CURITIBA","-49.2731018066406","-25.4277992248535",NA,NA,"CEN00055827","CEN00055827","292","Estrada Curitiba - Paranaguá, ponto mais alto.",NA,NA,"Duplicata no RB 274695.",NA,NA,"Exsicatas",NA,NA,NA,"25180","auto",NA,NA,NA,NA,"3",NA,NA
"2506","2020-09-02 16:40:04-03","Cenargen","CEN","69597","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","J. R. Stehmann","2006",NA,NA,"J. V. Godoi","1993","04","05","Brasil","SP","AMPARO","-46.7599983215332","-22.7000007629395",NA,NA,"CEN00069597","CEN00069597","355","Estrada Amparo-Pedreira.",NA,NA,"Pétalas roxas, estames amarelos. Doação do Instituto de Botânica SP.",NA,NA,"Exsicatas",NA,NA,NA,"18036","auto",NA,NA,NA,NA,"1",NA,NA
"2507","2020-09-02 16:40:04-03","Cenargen","CEN","29343","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","S. R. Silva & V. M. de Carvalho","2002",NA,NA,"Ladislau Araújo Skorupa","1988","04","18","Brasil","TO","TAGUATINGA","-46.4361000061035","-12.4039001464844","-4673333.0","-1270000.0","CEN00029343","CEN00029343","559","Rua Salobro s/n. Dª Rita Alves de Almeida.","600","600",NA,NA,NA,"Exsicatas",NA,NA,NA,"53768","auto",NA,NA,NA,NA,"4",NA,NA
"2508","2020-09-02 16:40:04-03","Cenargen","CEN","21134","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","S. R. Silva","1998","05",NA,"Hamilton Garboggini Pinho dos Santos","1994","09","16","Brasil","MG","EWBANK DA CAMARA","-43.5099983215332","-21.5510997772217","-4350000.0","-2155000.0","CEN00021134","CEN00021134","355","Fazenda Cascatinha, ao longo da estrada para Chapéu D`Uvas.","778","778",NA,NA,NA,"Exsicatas",NA,NA,NA,"14340","auto",NA,NA,NA,NA,"2",NA,NA
"2509","2020-09-02 16:40:04-03","Cenargen","CEN","112060","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Maurício Figueira",NA,NA,NA,"Maurício Figueira","2013","05","02","Brasil","RS","ITAARA","-53.751666","-29.584722","-53.751666","-29.584722","CEN00112060","CEN00112060","207","Próximo da chácara dos Diefenthaeler.",NA,NA,"Floresta Estacional Subtropical do Domínio Atlântico com elementos da Mata de Araucária na região. Praticamente isolada, habitando campo antrópico e borda de mata, flores em botão. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6854.",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2510","2020-09-02 16:40:04-03","Cenargen","CEN","113747","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Maurício Figueira","2015","11",NA,"Maurício Figueira","2015","11","23","Brasil","RS","SANTA MARIA","-53.798888","-29.701388","-53.798888","-29.701388","CEN00113747","CEN00113747","376","Próximo a rodoviária de Santa Maria.",NA,NA,"Em área urbana. Folhagem de aspecto cinzento, casca externa fina, com lenticelas, casca interna branco-esverdeado, pétalas lilases, com porção central branca. Doação Plantas do Brasil.",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2511","2020-09-02 16:40:04-03","Cenargen","CEN","55830","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.",NA,NA,NA,NA,"Roberto Fontes Vieira","1988","01","26","Brasil",NA,NA,NA,NA,NA,NA,"CEN00055830","CEN00055830","302","Campo Largo ou Ponta Grossa - PR. Beira da rodovia Curitiba - Ponta Grossa. Entrada para Ouro Fino.","995","995","Presença de muitas samambaias. Frutos contém solasodina (alcalóide esteroidal). Utilizado em tese de R.F. Vieira. Duplicata em UPCB 15415.",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"2512","2020-09-02 16:40:04-03","Cenargen","CEN","55831","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.",NA,NA,NA,NA,"Roberto Fontes Vieira","1988","01","26","Brasil",NA,NA,NA,NA,NA,NA,"CEN00055831","CEN00055831","303","Paraná. Beira de estrada Curitiba - Ponta Grossa. Próxima a Fazenda Cambijú.","955","955","Repasse feito no dia 30/01 para coleta de frutos e solo. Frutos contém solasodina (alcalóide esteroidal). Utilizado em tese de R.F. Vieira. Duplicata em UPCB 15414.",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"2513","2020-09-02 16:40:04-03","Cenargen","CEN","73437","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Z. P. Pereira","2009",NA,NA,"Z. P. Pereira - UFGD","2009","05","08","Brasil","MS","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,"CEN00073437","CEN00073437","1855","Assentamento Taquaral.",NA,NA,"Arbusto com flores roxas e frutos imaturos. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN). Projeto: Emprapa Agropecuária Oeste. Doação - Universidade Federal da Grande Dourados (UFGD) - Herbário da Cidade de Dourados (DDMS). UEMS - UNIDERP - UNIGRAN.",NA,NA,"Exsicatas",NA,NA,NA,"295160","auto",NA,NA,NA,NA,"1",NA,NA
"2514","2020-09-02 16:40:04-03","Cenargen","CEN","107047","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","V. C. Souza","2016","11",NA,"Vinícius Castro Souza","2016","10","01","Brasil","SP","ITARARE","-49.3400001525879","-24.1100006103516",NA,NA,"CEN00107047","CEN00107047","40074","Arredores da Fazenda Santa Maria do Espinho e Saco Grande.",NA,NA,"Plantio em fase inicial de Pinus em área ocupada originalmente por campo limpo. Doação Universidade de São Paulo ESALQ/USP - Herbário ESA nº 138127.",NA,NA,"Exsicatas",NA,NA,NA,"27729","auto",NA,NA,NA,NA,"1",NA,NA
"2515","2020-09-02 16:40:04-03","Cenargen","CEN","55825","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","L. D#?#Ávila Freire de Carvalho","1987","11",NA,"Roberto Fontes Vieira","1987","10","07","Brasil","PR","CURITIBA","-49.2731018066406","-25.4277992248535",NA,NA,"CEN00055825","CEN00055825","290","Capão II, próximo ao Centro Politécnico.",NA,NA,"Duplicata no RB 274696.",NA,NA,"Exsicatas",NA,NA,NA,"25180","auto",NA,NA,NA,NA,"3",NA,NA
"2516","2020-09-02 16:40:04-03","Cenargen","CEN","55829","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.",NA,NA,NA,NA,"Roberto Fontes Vieira","1987","12","07","Brasil","PR","CURITIBA","-49.2731018066406","-25.4277992248535",NA,NA,"CEN00055829","CEN00055829","301","Centro Politécnico.",NA,NA,"Duplicata em UPCB 15416.",NA,NA,"Exsicatas",NA,NA,NA,"25180","auto",NA,NA,NA,NA,"3",NA,NA
"2517","2020-09-02 16:40:04-03","Cenargen","CEN","55832","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.",NA,NA,NA,NA,"Roberto Fontes Vieira","1988","02","09","Brasil","PR","CAMPO LARGO","-49.5283012390137","-25.4585990905762",NA,NA,"CEN00055832","CEN00055832","306","Rodovia Curitiba - Ponta Grossa na entrada para Ouro Fino BR 277","995","995","Ambiente de beira de estrada, divisa com terra de cultura. Presença de muitas samambaias. Frutos contém solasodina (alcalóide esteroidal). Utilizado em tese de R.F. Vieira. Duplicata em UPCB 15412.",NA,NA,"Exsicatas",NA,NA,NA,"53742","auto",NA,NA,NA,NA,"5",NA,NA
"2518","2019-12-09 17:30:59-03","UFPR","EFC","11367","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Saueressig, D.","2011","12","02","Saueressig, D.; Henke, J.M.","2011","12","01","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,"EFC011367",NA,"1685","Cascavel/PR",NA,NA,"árvore de 6 metros de altura, coletada na beira da estrada __COMMOM_NAME__: fumeiro",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"2519","2019-12-09 17:30:59-03","UFPR","EFC","1144","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Stehmann, J.R.","2016","04","20","Ziller, S.R.","1986","12","23","Brasil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,"EFC001144",NA,"8","BR 153",NA,NA,"Arbusto em beira de estrada, botões florais. __COMMOM_NAME__: Fumo-bravo",NA,NA,NA,NA,NA,NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA
"2520","2019-12-09 17:30:59-03","UFPR","EFC","12982","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Ribeiro, C.L.","2014","07","17","Ribeiro, C.L.","2014","07","06","Brasil","São Paulo","São Carlos","-47.8899993896484","-22.0100002288818",NA,NA,"EFC012982",NA,"72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA
"2521","2019-12-09 17:30:59-03","UFPR","EFC","3398","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Stehmann, J.R.","2016","04","20","Ziller, S.R.; Tramujas, A.P.","1993","01","13","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"EFC003398",NA,"431","Rio Iraí",NA,NA,"Árvore em floresta de galeria do rio Curralinho, 900m s.n.m. Frutos imaturos __COMMOM_NAME__: Fumo-bravo",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"2522","2019-12-09 17:30:59-03","UFPR","EFC","6506","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; Svolenski, A.C.","1996","06","24","Brasil","Paraná","Campo Magro","-49.5259","-25.1906","-49.5259","-25.1906","EFC006506",NA,"452","Caverna de Sumidouro","730","730","Flores lilases voltadas para baixo, anteras amarelas, frutos verdes. Árvore. Em capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2523","2019-12-09 17:30:59-03","UFPR","EFC","13159","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Völtz, R.R.","2014","06","15","Völtz, R.R.; et al.","2014","06","15","Brasil","São Paulo","Guapiara","-48.33","-25.16","-48.3300","-25.1600","EFC013159",NA,"379",NA,"850","850","Árvore 5m alt. crescendo em área aberta; flores com pétalas lilás e antera amarelas. __COMMOM_NAME__: Fumo-bravo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524","2019-12-09 17:30:59-03","UFPR","EFC","8231","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Stehmann, J.R.","2016","04","20","Steinbrenner, M.C.A.","1997","12","17","Brasil","Santa Catarina","Campo Belo do Sul","-50.7396","-27.9073","-50.7396","-27.9073","EFC008231",NA,NA,"Fazenda Guamirim-Gateados",NA,NA,"Árvore com 6 m de altura __COMMOM_NAME__: Fumo-brabo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2525","2019-12-09 17:30:59-03","UFPR","EFC","4276","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.",NA,NA,NA,NA,"Guapyassu, M.; Abrão, H.","1993","10","28","Brasil","Paraná","Maringá","-51.9312","-23.4275","-51.9312","-23.4275","EFC004276",NA,"314","Parque do Ingá",NA,NA,"Arvoreta em floresta primária, Frutos maduros. __COMMOM_NAME__: Jurubeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2526","2019-12-09 17:30:59-03","UFPR","EFC","11838","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Blum, C.T.","2013","11","20","Blum, C.T.","2013","11","20","Brasil","Paraná","Curitiba","-49.2404","-25.4481","-49.2404","-25.4481","EFC011838","EFC011838","1110","Capão do Cifloma","920","920","arvoreta com 2,5 cm, flores azuis, em borda de estágio inicial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2527","2019-12-09 17:30:59-03","UFPR","EFC","1770","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Stehmann, J.R.","2016","04","20","Pegoraro, A.","1987","08","12","Brasil","Paraná","Colombo","-49.1566","-25.3225","-49.1566","-25.3225","EFC001770",NA,"122","Embrapa - CNPF","920","920","Arvoreta em floresta secundária com araucária, 920m s.n.m. __COMMOM_NAME__: Fumo-bravo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2528","2019-12-09 17:30:59-03","UFPR","EFC","3868","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Stehmann, J.R.","2016","04","20",NA,"1993","09","12","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"EFC003868",NA,NA,"RPPN Martinus",NA,NA,"Arbusto em floresta secundária com araucária, 900m s.n.m. Botões florais. __COMMOM_NAME__: Fumo-bravo",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"2529","2019-12-09 17:30:59-03","UFPR","EFC","3652","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Stehmann, J.R.","2016","04","20","Lacerda, A.","1993","05","28","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"EFC003652",NA,"28",NA,NA,NA,"Botões florais. __COMMOM_NAME__: Fumo-bravo",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"2530","2019-12-09 17:30:59-03","UFPR","EFC","5422","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Hatschbach, G.","1996","03","01","Roderjan, C.V.; Galvão, F.","1996","02","15","Brasil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,"EFC005422",NA,"1247","Rio Jordão",NA,NA,"Encosta do túnel da barragem. 600m. Arvoreta. Flores lilases, anteras amarelas. Comum, __COMMOM_NAME__: Fumo-bravo",NA,NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA
"2531","2019-12-09 17:30:59-03","UFPR","EFC","11302","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Saueressig, D.","2011","12","02","Saueressig, D.; Henke, J.M.","2011","11","05","Brasil","Santa Catarina","Mafra","-49.8053016662598","-26.111400604248",NA,NA,"EFC011302",NA,"1631","Mafra",NA,NA,"arvoreta de 6 metros de altura, coletada na beira da estrada, (804 metros de altitude) __COMMOM_NAME__: fumeiro",NA,NA,NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA,NA
"2532","2019-12-09 17:30:59-03","UFPR","EFC","6021","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Hatschbach, G.","1996","10","01","Tiepolo, G.; Svolenski, A.C.","1996","04","13","Brasil","Paraná","Candói","-52.0905","-25.7665","-52.0905","-25.7665","EFC006021",NA,"307","Rio Jordão","560","560","Estrada para Usina da Trombini. Arvoreta. Frutos imaturos verdes. Muitas formigas pelo tronco e ramos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2533","2019-12-09 17:30:59-03","UFPR","EFC","9976","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Stehmann, J.R.","2016","04","18","Braga, F.","2003","02","18","Brasil","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,"EFC009976",NA,NA,NA,NA,NA,"Coletada em área de plantio de pinus.",NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA
"2534","2019-12-09 17:30:59-03","UFPR","EFC","11731","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Völtz, R.R.","2012","06","28","Völtz, R.R.","2012","06","28","Brasil","Paraná","Colombo","-49.1566","-25.3225","-49.1566","-25.3225","EFC011731",NA,"130","Embrapa - CNPF","940","940","Árvore 10m alt.; casca externa esverdeada, com inúmeras lenticelas (verrucosa) de cor creme; flores com pétalas roxas, anteras amareladas. __COMMOM_NAME__: Cuvitinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2535","2019-12-09 17:30:59-03","UFPR","EFC","4648","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Hatschbach, G.","1995","12","01","Tiepolo, G.","1995","05","09","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"EFC004648",NA,"156",NA,NA,NA,"Árvore comum em capoeira. Botões florais. 900 m s.n.m. __COMMOM_NAME__: Fumo-bravo",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"2536","2019-12-09 17:30:59-03","UFPR","EFC","3793","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Hatschbach, G.",NA,NA,NA,"Schimmelpfeng, L.C.","1993","11","12","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"EFC003793",NA,"12",NA,NA,NA,"__COMMOM_NAME__: Fumo branco",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"2537","2019-12-09 17:30:59-03","UFPR","EFC","1909","PreservedSpecimen","Plantae","Solanaceae","Solanum","mauritianum","Solanum mauritianum","Scop.","Stehmann, J.R.","2016","04","20","Schimmelpfeng, L.C.","1989","10","19","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"EFC001909",NA,"30",NA,NA,NA,"Flores.",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"2538","2019-11-13 11:32:13-03","USP","SPF","101358","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Nee, M","2000",NA,NA,"Tamashiro, JY","1995","06","14","Brasil","São Paulo","Timburi","-49.6345","-23.231639","-49.6345","-23.231639","SPF00101358","SPF00101358","1272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2539","2019-11-13 11:32:13-03","USP","SPF","116564","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Giacomin, LL","2009","08",NA,"Souza, VC","1996","02","13","Brasil","São Paulo","Assis","-50.477694","-22.61925","-50.477694","-22.61925","SPF00116564","SPF00116564","10826",NA,"540","540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2540","2019-11-13 11:32:13-03","USP","SPF","122246","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Anônimo",NA,NA,NA,"Ferretti, AR",NA,NA,NA,"Brasil","São Paulo","Cunha","-45.033611","-23.212222","-45.033611","-23.212222","SPF00122246","SPF00122246","150","Morro da Marlene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2541","2019-11-13 11:32:13-03","USP","SPF","130341","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Stehmann, JR","1997","09",NA,"Salino, A","1997","09","29","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"SPF00130341","SPF00130341","3531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2542","2019-11-13 11:32:14-03","USP","SPF","187869","PreservedSpecimen","Plantae","Solanaceae","Solanum","granulosoleprosum","Solanum granulosoleprosum","Dunal","Pinheiro-Ferreira, MA","2007",NA,NA,"Bazarian, SV","2006","03","02","Brasil","São Paulo","Ribeirão Grande","-48.183333","-23","-48.183333","-23","SPF00187869","SPF00187869","185",NA,"800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
