"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","typeStatus","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"385","2020-04-29 16:30:15-03","UFVJM","HDJF","673","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Machado, ELM","Magalhães, M; Machado, ELM","s.n.","2012","05",NA,"Southern America","Brasil","Minas Gerais","Diamantina","Campus JK, MGT 367.","-43.571111","-18.193333",NA,NA,NA,NA,"HDJF000673","HDJF000673_01",NA,NA,NA,"2012",NA,"-43.571111","-18.193333","05","11",NA,NA,NA,NA,NA
"386","2020-04-29 16:30:15-03","UFVJM","HDJF","4126","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Faria, JEQ","6164","2016","06","30","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Margem da rodovia entre o povoado de Serra do Cipó e Conceição do Mato Dentro, na estátua do Juquinha","-43.551111","-19.256944","1327","1327",NA,NA,"HDJF004126","HDJF004126_01",NA,NA,NA,"2016",NA,"-43.551111","-19.256944","06",NA,NA,NA,NA,NA,NA
"387","2020-04-29 16:30:15-03","UFVJM","HDJF","4330","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Faria, JEQ; Pinheiro, AC","6381","2016","07","25","Southern America","Brasil","Minas Gerais","Diamantina","Campus JK da UFVJM, próximo ao prédio da Biologia","-43.571389","-18.193333","1349","1349",NA,NA,"HDJF004330","HDJF004330_01",NA,NA,NA,"2016",NA,"-43.571389","-18.193333","07",NA,NA,NA,NA,NA,NA
"388","2020-04-29 16:30:15-03","UFVJM","HDJF","626","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Santos, RM","Oliveira, PA; Amaral, WG","s.n.","2010","05","27","Southern America","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri (PEB), próximo à cascalheira e do campus JK e à MGT 367.","-43.5875","-18.198611",NA,NA,NA,NA,"HDJF000626","HDJF000626_01",NA,NA,NA,"2011",NA,"-43.5875","-18.198611","09","29",NA,NA,NA,NA,NA
"389","2020-04-29 16:30:15-03","UFVJM","HDJF","5223","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Machado, ELM","Costa, TR; Moura, C C; Silva, LS","19","2016","04","11","Southern America","Brasil","Minas Gerais","Diamantina","Parque Nacional das Sempre-Vivas, região sul, Distrito de São João da Chapada","-43.786635","-17.914398","1300","1300",NA,NA,"HDJF005223","HDJF005223_01",NA,NA,NA,"2016",NA,"-43.786635","-17.914398","08",NA,NA,NA,NA,NA,NA
"390","2020-04-29 16:30:17-03","UFVJM","HDJF","710","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ; Proença, C","Magalhães, M; Machado, ELM","s.n.","2012","05",NA,"Southern America","Brasil","Minas Gerais","Diamantina","Campus JK, MGT 367.","-43.571111","-18.193333",NA,NA,NA,NA,"HDJF000710","HDJF000710_01",NA,NA,NA,"2012",NA,"-43.571111","-18.193333","12",NA,NA,NA,NA,NA,NA
"391","2020-11-23 11:39:25-03","IAC","IAC","40912","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","M.E.G. Sobral","R.B. Torres; J.B. Paula & C.A. Pereira","1429","2001","07","17",NA,"Brasil","Minas Gerais","Camanducaia","Mata do Eduardo","-46.1447","-22.7553",NA,NA,NA,"LR=708F; UTM(23)= 386327 E, 7481696 N, 1246 m.s.m.",NA,NA,NA,NA,NA,"2002",NA,"-46.1447","-22.7553","08","17",NA,NA,NA,NA,NA
"392","2020-11-23 11:39:25-03","IAC","IAC","45251","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","W. Mantovani","G.C.T. Ceccantini","130","1993","07","25",NA,"Brasil","Minas Gerais","Patrocínio","Serra do Salitre, Lagoa Campestre, trilha do poço a 40m da cerca","-46.9925","-18.9439",NA,NA,NA,"Projeto catalão - FAPESP/ORSTOM",NA,NA,NA,NA,NA,"1995",NA,"-46.9925","-18.9439","06","25",NA,NA,NA,NA,NA
"393","2020-11-23 11:39:25-03","IAC","IAC","55575","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","M.E.G. Sobral","F.F. d#?#Eça Neves","1401","1999","07","31",NA,"Brasil","São Paulo","Jundiaí","Base de Estudo de Ecológia e Educação Ambiental Miguel Castarde, Serra do Japi","-46.8842","-23.1864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.8842","-23.1864",NA,NA,NA,NA,NA,NA,NA
"394","2020-11-23 11:39:25-03","IAC","IAC","56119","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","O.T. Aguiar","C.F. Nardin; J.F. Benedito & L.C. Bernacci","240","2014","09","05",NA,"Brasil","São Paulo","Louveira","Fragmento H","-46.97","-23.1075",NA,NA,NA,"coordenadas originais: 23°06#?#27S, 46°58#?#12W",NA,NA,NA,NA,NA,"2015",NA,"-46.970000","-23.107500","02","25",NA,NA,NA,NA,NA
"395","2020-11-23 11:39:25-03","IAC","IAC","56699","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","L.D. Meireles","A.C.O. Souza & L.C. Bernacci","177","2016","04","12",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha","-44.9597","-45.012952",NA,NA,NA,"Vegetativo, Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem, sub-bosque Ind.295.",NA,NA,NA,NA,NA,"2017",NA,"-44.9597","-45.012952","08","12",NA,NA,NA,NA,NA
"396","2020-07-23 12:16:34-03","CEPLAC","CEPEC","101623","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,"M. T. V. A. Campos","M. T. V. A. Campos",NA,"1993","09","10",NA,"Brasil","Minas Gerais","santana do riacho","Serra do Cipó, estrada MG-10 ca. 1,5Km nates da bifurcação entre o Morro Pilar e Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"397","2020-07-23 12:16:34-03","CEPLAC","CEPEC","70049","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,"A. Stadnik","E. P. Heringer","8600","1961","08","19",NA,"Brasil","Distrito Federal","BRASÍLIA","Horto do Guara.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"25/03/1970",NA,NA,NA
"398","2020-02-17 11:30:15-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Ramos, P.C.M.","Heringer, E.P.; Faria, J.E.Q.","1453","2011","07","27","Southern America","Brasil","Minas Gerais",NA,"Margem da MG-010, en frente à entrada para Morro do Pilar","-43.506944","-19.2175",NA,NA,NA,"Arbusto ca. 1 m de altura, fruto imaturo verde; Campo rupestre",NA,NA,NA,NA,NA,"2011",NA,"-43.506944","-19.2175",NA,NA,NA,NA,NA,NA,NA
"399","2020-02-17 11:30:15-03","UEG","HUEG","12926","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, J.E.Q.","Faria, J.E.Q.; Câmara, P.E.A.S.; Costa, D.P.; Martins, D.S.;","1453","2011","07","27","Southern America","Brasil","Minas Gerais",NA,NA,"-43.506944","-19.2175","1309","1309",NA,"Arbusto ca. 1 m de altura, fruto imaturo verde.; Margem da MG-010, em frente à entrada para Morro do Pilar. Campo rupestre.","HUEG012926",NA,NA,NA,NA,"2011",NA,"-43.506944","-19.2175","07",NA,NA,NA,NA,NA,NA
"400","2020-02-17 11:30:15-03","UEG","HUEG","13682","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Ratter, J.A.; Faria, J.E.Q.","Faria, J.E.Q.; Moreira, H.J.C.","2083","2011","10","20","Southern America","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.553056","-19.260278","1302","1302",NA,"Arbusto ca. 2 m de altura, fruto imaturo avermelhado.; Margem da rodovia entre conceição do Mato Dentro e o povoado de Serra do Cipó, próximo ao córrego.","HUEG013682",NA,NA,NA,NA,"2011",NA,"-43.553056","-19.260278","10",NA,NA,NA,NA,NA,NA
"401","2020-02-17 11:30:15-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Ramos, P.C.M.","Maguire, B.; Faria, J.E.Q.","2083","2011","10","20","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, margem da rodovia entre Conceição do Mato Dentro e o povoado de Serra do Cipó, na estátua do Juquinha","-43.553056","-19.260278",NA,NA,NA,"Arbusto ca. 2 m de altura, fruto imaturo avermelhado (coletado material em sílica gel); Margem de córrego, vegetação arbustivo-arbórea",NA,NA,NA,NA,NA,NA,NA,"-43.553056","-19.260278",NA,NA,NA,NA,NA,NA,NA
"402","2020-02-17 11:30:15-03","UEG","HUEG","4079","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Oliveira, R.C.; Faria Júnior, J E Q","Gomes Júnior, J.C.; Faria, J.E.Q.","23","2006","08","10","Southern America","Brasil","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Árvore mais ou menos 4m, inflorescências com flores brancas, hipânto bem prolongado acima do nível de inserção do estilete, expondo o disco estaminal, folhas com pontos translúcidos na margem e no centro.","HUEG004079",NA,NA,"31830","auto","2007",NA,NA,NA,"07","14",NA,NA,NA,NA,NA
"403","2020-02-17 11:30:15-03","UEG","HUEG","4557","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Oliveira, R.C.; Faria Júnior, J E Q","Proença, C.E.B.; Faria, J.E.Q.","s.n.","2006","10","07","Southern America","Brasil","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Árvore de ca. de 5 m, frutos imaturos avermelhados sem os lobos calicínios, com cicratriz no local da queda dos lobos calicínios.; Mata seca","HUEG004557",NA,NA,"31830","auto","2007",NA,NA,NA,"07","16",NA,NA,NA,NA,NA
"404","2020-02-17 11:30:15-03","UEG","HUEG","4076","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Munhoz, C.B.R.; Faria Júnior, J E Q","Gomes Júnior, J.C.; Faria, J.E.Q.","23","2006","08","10","Southern America","Brasil","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Árvore mais ou menos 4m, inflorescências com flores brancas, hipânto bem prolongado acima do nível de inserção do estilete, expondo o disco estaminal, folhas com pontos translúcidos na margem e no centro.","HUEG004076",NA,NA,"31830","auto","2007",NA,NA,NA,"07","16",NA,NA,NA,NA,NA
"405","2020-02-17 11:30:15-03","UEG","HUEG","4449","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria Júnior, J.E.Q.","Faria Júnior, J.E.Q.","127","2007","01","24","Southern America","Brasil","Goiás","Pirenópolis","P.E. Serra dos Pireneus.","-48.9592018127441","-15.852499961853",NA,NA,NA,"Arvoreta de ca. 1,8m, estéril, crescendo sobre rochas (rupícula).; Campo rupestre.","HUEG004449",NA,NA,"40887","auto","2007",NA,NA,NA,"07","16",NA,NA,NA,NA,NA
"406","2020-02-17 11:30:15-03","UEG","HUEG","11780","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Proença, C.","Faria, J.E.Q.","2044","2011","10","19","Southern America","Brasil","Minas Gerais","Gouveia",NA,"-43.868333","-18.590833","1059","1059",NA,"Arvoreta ca. 3 m de altura, frutos imaturos verdes avermelhados e maduro vináceo.; Pasto próximo a córrego.","HUEG011780",NA,NA,NA,NA,"2011",NA,"-43.868333","-18.590833","11",NA,NA,NA,NA,NA,NA
"407","2020-02-17 11:30:15-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Ramos, P.C.M.","Toledo, A.; Faria, J.E.Q.","1438","2011","07","27","Southern America","Brasil","Minas Gerais",NA,"Margem da MG-010, en frente à entrada para Morro do Pilar","-43.506944","-19.2175",NA,NA,NA,"Arbusto ca. 2 m de altura, botões florais vináceos e flores com anteras e pétalas brancas; Fragmento de mata",NA,NA,NA,NA,NA,"2011",NA,"-43.506944","-19.2175",NA,NA,NA,NA,NA,NA,NA
"408","2020-02-17 11:30:15-03","UEG","HUEG","4984","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria Júnior, J.E.Q.","Faria Júnior, J.E.Q.","36","2006","08","13","Southern America","Brasil","Goiás","Pirenópolis","P.E. Serra dos Pireneus.","-48.822778","-15.7975",NA,NA,NA,"Árvore ca. 4m, inflorescência saindo dos nós do caule ou supraxilares, 4 pétalas brancas rudimentares, hipâncio bem prolongado acima do nível de inserção do estilete deixando o disco estaminal exposto.; Cerrado rupestre.","HUEG004984",NA,NA,NA,NA,"2007",NA,"-48.822778","-15.7975","07","14",NA,NA,NA,NA,NA
"409","2020-02-17 11:30:15-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Ramos, P.C.M.","Heringer, E.P.; Faria, J.E.Q.","2084","2011","10","20","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, margem da rodovia entre Conceição do Mato Dentro e o povoado de Serra do Cipó, na estátua do Juquinha","-43.553056","-19.260278",NA,NA,NA,"Arbusto ca. 3 m de altura, fruto imaturo avermelhado (coletado material em sílica gel); Margem de córrego, vegetação arbustivo-arbórea",NA,NA,NA,NA,NA,NA,NA,"-43.553056","-19.260278",NA,NA,NA,NA,NA,NA,NA
"410","2020-02-17 11:30:15-03","UEG","HUEG","4708","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Silva, S.R.; Faria Júnior, J E Q","Gomes Júnior, J.C.; Faria, J.E.Q.","190","2007","08","21","Southern America","Brasil","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Árvore de ca. de 4m, presença de flores e botões florais, flores com quatro pétalas brancas, cálice verde com lobos calicínios esbranquiçados, uma bráctea e duas bractéolas pequenas, inflorescências caulinares ou axilares, presença de","HUEG004708",NA,NA,"31830","auto","2007",NA,NA,NA,"08","21",NA,NA,NA,NA,NA
"411","2020-02-17 11:30:15-03","UEG","HUEG","4558","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Silva, S.R.; Faria Júnior, J E Q","Gomes Júnior, J.C.; Faria, J.E.Q.","s.n.","2006","10","07","Southern America","Brasil","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Árvore de ca. de 5 m, frutos imaturos avermelhados sem os lobos calicínios, com cicratriz no local da queda dos lobos calicínios.; Mata seca","HUEG004558",NA,NA,"31830","auto","2007",NA,NA,NA,"07","16",NA,NA,NA,NA,NA
"412","2020-02-17 11:30:15-03","UEG","HUEG","4479","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Incógnito; Faria Júnior, J.E.Q.","Bucci, F.F.B.; Faria Júnior, J.E.Q.","36","2006","08","13","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual serra dos Pireneus.","-48.9592018127441","-15.852499961853",NA,NA,NA,"Coordenadas:&nf;&nf;15°47'51'' S&nf;48°49'22'' W; Árvore de ca. de 4m, inflorescências saindo dos nós do caule ou supraxilares, 4 pétalas brancas rudimentares, hipâncio bem prolongado acima do nível de inserção do estilete deixando o disco","HUEG004479",NA,NA,"40887","auto","2007",NA,NA,NA,"07","14",NA,NA,NA,NA,NA
"413","2020-02-17 11:30:15-03","UEG","HUEG","4452","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Incógnito; Faria Júnior, J.E.Q.","Silva, A.P.; Faria Júnior, J.E.Q.","127","2007","01","24","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual serra dos Pireneus.","-48.9592018127441","-15.852499961853",NA,NA,NA,"Arvoreta de ca. de 1,8m , estéril.; Crescendo sobre rochas, campo rupestre","HUEG004452",NA,NA,"40887","auto","2007",NA,NA,NA,"07","16",NA,NA,NA,NA,NA
"414","2020-02-17 11:30:15-03","UEG","HUEG","4983","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Incógnito; Faria Júnior, J.E.Q.","Bucci, F.F.B.; Faria Júnior, J.E.Q.","36","2006","08","13","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual serra dos Pireneus.","-48.9592018127441","-15.852499961853",NA,NA,NA,"Coordenadas:&nf;&nf;15°47'51'' S&nf;48°49'22'' W; Árvore de ca. de 4m, inflorescências saindo dos nós do caule ou supraxilares, 4 pétalas brancas rudimentares, hipâncio bem prolongado acima do nível de inserção do estilete deixando o disco","HUEG004983",NA,NA,"40887","auto","2007",NA,NA,NA,"07","14",NA,NA,NA,NA,NA
"415","2020-02-17 11:30:15-03","UEG","HUEG","4796","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria Júnior, J.E.Q.","Faria Júnior, J.E.Q.","179","2007","07","07","Southern America","Brasil","Goiás","Pirenópolis","Próximo à entrada do P.E. Serra dos Pireneus por Cocalzinho.","-48.9592018127441","-15.852499961853",NA,NA,NA,"Árvore de ca. de 4,5m, botões florais vinácios em inflorescência no caule, crescendo sobre afloramento rochoso.; Cerrado rupestre.","HUEG004796",NA,NA,"40887","auto","2007",NA,NA,NA,"07","07",NA,NA,NA,NA,NA
"416","2020-02-17 11:30:15-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","França, F.; Jar.","Barbosa, M.; Faria, J.E.Q.","892","2010","07","14","Southern America","Brasil","Minas Gerais","Carmo do Paranaíba","Próximo a Marjor Porto, na região do cárrego da Vergem","-46.3161010742188","-19.0007991790771",NA,NA,NA,"Árvore ca. 5 m de altura, botões florais verde; Cerradão alterado",NA,NA,NA,"60699","auto","1998",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"417","2020-02-17 11:30:15-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Proença, C.E.B.","Belém, R.P.; Faria, J.E.Q.","1452","2011","07","27","Southern America","Brasil","Minas Gerais",NA,"Margem da MG-010, en frente à entrada para Morro do Pilar","-43.506944","-19.2175",NA,NA,NA,"Arbusto ca. 1 m de altura, fruto imaturo verde e maduro negro (coletado material em sílica gel); Campo rupestre",NA,NA,NA,NA,NA,"2011",NA,"-43.506944","-19.2175",NA,NA,NA,NA,NA,NA,NA
"418","2020-02-17 11:30:15-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Splett, S.","Heringer, E.P.; Faria, J.E.Q.","1593","2011","08","18","Southern America","Brasil","Distrito Federal",NA,"Reserva Biológica de Contagem",NA,NA,NA,NA,NA,"Árvore ca. 5 m de altura, flores velhas e frutos imaturos bem jovens verdes (coletado material em sílica gel); Cerrado sensu stricto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-02-17 11:30:15-03","UEG","HUEG","12925","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, J.E.Q.","Faria, J.E.Q.; Câmara, P.E.A.S.; Costa, D.P.; Martins, D.S.;","1452","2011","07","27","Southern America","Brasil","Minas Gerais",NA,NA,"-43.506944","-19.2175","1309","1309",NA,"Arbusto ca. 1 m de altura, fruto imaturo verde e maduro negro (coletado material em sílica gel).; Margem da MG-010, em frente à entrada para Morro do Pilar. Campo rupestre.","HUEG012925",NA,NA,NA,NA,"2011",NA,"-43.506944","-19.2175","07",NA,NA,NA,NA,NA,NA
"420","2020-02-17 11:30:15-03","UEG","HUEG","4296","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, J.F.","Araújo; et al.","s.n.","2005","09","24","Southern America","Brasil","Goiás","Anápolis",NA,"-48.9528007507324","-16.3267002105713",NA,NA,NA,"Folhas opostas, elípticas. Presença de gemas na base foliar.; Mata seca (Câmpus UEG - CET).","HUEG004296",NA,NA,"31830","auto","2008",NA,NA,NA,"07","15",NA,NA,NA,NA,NA
"421","2020-02-17 11:30:15-03","UEG","HUEG","4556","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Munhoz, C.B.R.; Faria Júnior, J E Q","Gomes Júnior, J.C.; Faria, J.E.Q.","s.n.","2006","11","22","Southern America","Brasil","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Árvore de ca. de 4m, folhas com glândulas translúcidas, caule rugoso, frutos imaturos avermelhados e maduros vináceos com a cicatriz da queda do hipâncio(arredondada), embrião globoso a meio riniforme verde-avermelhado com dois cotilé","HUEG004556",NA,NA,"31830","auto","2007",NA,NA,NA,"07","16",NA,NA,NA,NA,NA
"422","2020-02-17 11:30:15-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Sleumer, O.","Irwin, H.S.; Faria, J.E.Q.","627","2009","09","09","Southern America","Brasil","Goiás","Pirenópolis","Coletada no Parque Estadual dos Pireneus, próximo aos Três Picos","-48.9592018127441","-15.852499961853",NA,NA,NA,"Solo pedregoso, relevo acidentado; Árvore ca. de 3,5 m de altura, flores brancas e botões; Cerrado rupestre",NA,NA,NA,"40887","auto","1980",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"423","2020-02-17 11:30:15-03","UEG","HUEG","4367","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Incógnito; Faria Júnior, J.E.Q.","Bucci, F.F.B.; Faria Júnior, J.E.Q.","36","2006","08","13","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual serra dos Pireneus.","-48.9592018127441","-15.852499961853",NA,NA,NA,"Coordenadas:&nf;&nf;15°47'51'' S&nf;48°49'22'' W; Árvore de ca. de 4m, inflorescências saindo dos nós do caule ou supraxilares, 4 pétalas brancas rudimentares, hipâncio bem prolongado acima do nível de inserção do estilete deixando o disco","HUEG004367",NA,NA,"40887","auto","2007",NA,NA,NA,"07","14",NA,NA,NA,NA,NA
