"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"2836","2020-09-12 05:00:02-03","US","US","2564658","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"G. Hatschbach, H. Haas & J. C. Lindeman","1966","1","19","Brazil","Paraná",NA,NA,NA,NA,NA,"15",NA,"US01262977","US01262977_01","Estr. Cacatu-Serra Negra (Antonina)","13553","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2837","2020-09-12 05:00:02-03","US","US","2140494","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"E. L. Little Jr.","1944","6","24","Colombia","Huila",NA,NA,NA,NA,NA,"2377",NA,"US01262855",NA,"Hacienda Pensilvanica, 15 km. E. of Baraya.","8138","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2838","2020-09-12 05:00:02-03","US","US","2249893","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"F. B. Lamb","1954","8","28","Colombia","Santander",NA,NA,NA,NA,NA,NA,NA,"US01262848",NA,"Valle del Magdalena: Cimitarra, Kil. 2.5.","179","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2839","2020-09-12 05:00:02-03","US","US","3103895","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"I. Cordeiro","1985","7","8","Brazil","Amazonas",NA,"-63.35","0.8",NA,NA,NA,NA,"US01262882","US01262882_01","Mun. Barcelos. Proximo a base da Serra do Araca, acesso pelo Rio Jauari (Cuieiras), afluente do Rio Araca.","165","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2840","2020-09-12 05:00:02-03","US","US","2839152","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"G. T. Prance, W. C. Steward, F. P. Harter, J. F. Ramos, W. S. Pinheiro & O. P. Monteiro","1971","2","27","Brazil","Roraima",NA,"-63.18","3.55",NA,NA,NA,NA,"US01262870","US01262870_01","Vicinity of Uaica airstrip, Rio Uraricoeira","10746","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2841","2020-09-12 05:00:02-03","US","US","2780195","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","1974","2","5","Brazil","Bahia",NA,"-41.38","-13",NA,NA,"850",NA,"US01262948","US01262948_01","By Rio Cumbuca, about 3km. N. of Mucuge on the Andarai road.","16007","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2842","2020-09-12 05:00:02-03","US","US","1474511","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Ll. Williams","1929","8",NA,"Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,"US01262929",NA,"Caballo-cocha on the Amazon River","2162","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2843","2020-09-12 05:00:02-03","US","US","1563089","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"J. C. B. Mutis","1760",NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"US01262865","US01262865_01",NA,"437","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2844","2020-09-12 05:00:02-03","US","US","2573262","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"L. B. Smith, R. M. Klein & G. Hatschbach","1965","1","16","Brazil","Paraná",NA,"-49.28","-24.28",NA,NA,"860",NA,"US01262975","US01262975_01","Mun. Jaguariaiva: Cerrado (open scrub), Lajeado Cinco Reis","14617","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2845","2020-09-12 05:00:02-03","US","US","3300854","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"A. H. Gentry & B. Stein","1984","4","6","Colombia","Guainia",NA,"-67.1","1.78",NA,NA,"120",NA,"US01262846","US01262846_01",NA,"46399","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2846","2020-09-12 05:00:02-03","US","US","1563094","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"J. C. B. Mutis",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"US01262860","US01262860_01","Plants of Columbia","2912","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2847","2020-09-12 05:00:02-03","US","US","2959933","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Pastore, U.","1980","10","28","Brazil","Camaqup",NA,NA,NA,NA,NA,NA,NA,"US01262983","US01262983_01","Cerro dos Castellanos","31","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2848","2020-09-12 05:00:02-03","US","US","2747277","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"J. A. Steyermark","1967","8","31","Venezuela","Zulia",NA,NA,NA,NA,NA,"325","350","US01262837","US01262837_01","Sierra de Perija: Faldas inferiores, selva macrotermica, siempre verde, vecindad de la Quebrada Koshida (Kosida), al Sur de la Mision de Los Angeles de Tokuku (Tocucu), al Suroeste de Machiques.","99955","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2849","2020-09-12 05:00:02-03","US","US","2824775","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"G. T. Prance, F. P. Harter, W. S. Pinheiro, W. C. Steward, J. F. Ramos & O. P. Monteiro","1971","2","27","Brazil","Roraima",NA,"-63.18","3.55",NA,NA,NA,NA,"US01262872","US01262872_01","Territorio do Roraima. Indian trail from Surucucu. Vicinity of Uaica airstrip, Rio Uraricoeira","10747","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2850","2020-09-12 05:00:02-03","US","US","1544794","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"-- Brade","1917","12",NA,"Brazil","São Paolo",NA,NA,NA,NA,NA,NA,NA,"US01262970","US01262970_01","Iguape","7898","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2851","2020-09-12 05:00:02-03","US","US","2271864","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"R. Reitz & Klein, --","1958","1","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"600",NA,"US01263011","US01263011_01","CorrOa, Corupß, Jaraguß do Sul","6215","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2852","2020-09-12 05:00:02-03","US","US","2271771","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"P. Reitz & Klein, --","1957","11","8","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"30",NA,"US01262993","US01262993_01","Palacio Episcopal, Joinvile","5669","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2853","2020-09-12 05:00:02-03","US","US","1662040","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"B. A. Krukoff","1933","6","28","Brazil","Amazonas",NA,"-70.25","-7.5",NA,NA,NA,NA,"US01262884","US01262884_01","Near mouth of Rio Embira (tributary of Rio Tarauaca), Basin of Rio Jurua","5067","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2854","2020-09-12 05:00:02-03","US","US","2102218","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"B. Rambo S. J.","1952","1","10","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US01262984","US01262984_01","Morro Grande p. Osorio","51820","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2855","2020-09-12 05:00:02-03","US","US","1570994","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"L. Williams","1930","3",NA,"Peru","Loreto",NA,NA,NA,NA,NA,"120",NA,"US01262927",NA,"Iquitos.","7972","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2856","2020-09-12 05:00:02-03","US","US","2833006","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","1971","1","31","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1750",NA,"US01262949","US01262949_01","Serra do Espinhaco. Cerrado on middle slopes of Pico de Itacolomi, ca. 3 km S. of Ouro Preto","29470","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2857","2020-09-12 05:00:02-03","US","US","2271813","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1957","12","21","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"10",NA,"US01262992","US01262992_01","Porto do Palmital, Garuva, S. Francisco do Sul","5833","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2858","2020-09-12 05:00:02-03","US","US","2027621","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Klein, R.","1950","1","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US01263009","US01263009_01","Mata Sao Pedro, Brusque","17 e.p.","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2859","2020-09-12 05:00:02-03","US","US","3339376","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"C. A. Cid Ferreira & J. Lima","1982","10","21","Brazil","Amazonas",NA,"-64.7","-3.37",NA,NA,NA,NA,"US01262878","US01262878_01","Municipio de Tefe, rio Solimoes, estrada das Missoes, atras da cidade de Tefe","3338","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2860","2020-09-12 05:00:02-03","US","US","3401877","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"A. Licata, S. Niño, J. Rivero, R. González, B. Milano & A. González","1995","7","27","Venezuela","Trujillo",NA,"-70.2692","9.3781",NA,NA,"2250",NA,"US01262830",NA,"Municipio Carache. Burbusay, Sector el Alto.","494","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2861","2020-09-12 05:00:02-03","US","US","2854225","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"S. A. Mori, R. M. King, T. S. Santos & J. Hage","1979","7","21","Brazil","Rio de Contas",NA,"-41.77","-13.53",NA,NA,"1000",NA,"US01262944","US01262944_01","4 km ao N de Rio de Contas. Campo Rupestre.","12424","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2862","2020-09-12 05:00:02-03","US","US","3313549","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"E. M. Zardini & et al.","1988","12","3","Paraguay","Cordillera",NA,"-57.12","-25.2",NA,NA,"297",NA,"US01263030","US01263030_01","Meseta Ybytu","8271","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2863","2020-09-12 05:00:02-03","US","US","2199213","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"R. R. Castañeda","1954","8","31","Colombia","Santander",NA,NA,NA,NA,NA,NA,NA,"US01262847",NA,"10 leguas al SE. de Barranca Bermeja, a 8 kms. de la margen izquierda del rio Opon.","4780","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2864","2020-09-12 05:00:02-03","US","US","1158930","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"O. Buchtien","1917","12",NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,"1300",NA,"US01262899",NA,"Milluguaya [Milluhuaya] [?] Nord [Nor]-Yungas","4665","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2865","2020-09-12 05:00:02-03","US","US","1420918","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01262965","US01262965_01","Corcovado","s.n.","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2866","2020-09-12 05:00:02-03","US","US","2224799","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"E. Asplund","1940","10","24","Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,"US01262915",NA,"Iquitos","14008","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2867","2020-09-12 05:00:02-03","US","US","3330782","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"L. J. Dorr, L. C. Barnett & W. Diaz P.","1990","7","5","Venezuela","Trujillo",NA,"-70.3","9.35",NA,NA,"2000","2400","US01262831",NA,"Distr. Bocono. Montanas de Misisi, carretera vieja Trujillo-Bocono, ca. 12 km by air NW of Bocono","7259","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2868","2020-09-12 05:00:02-03","US","US","1619918","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"P. K. Dusén","1910","11","7","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US01262982","US01262982_01","ItararT, ad marg. silvulae","10572","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2869","2020-09-12 05:00:02-03","US","US","2173918","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"R. M. Klein","1955","1","7","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"150",NA,"US01263006","US01263006_01","Morro da Fazenda, Itajai","1011","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2870","2020-09-12 05:00:02-03","US","US","2572772","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"B. Maguire & C. K. Maguire","1954","11","29","Brazil","do Rio Branco",NA,NA,NA,NA,NA,"1097",NA,"US01262875","US01262875_01","Guyana Highland, Serra Tepequem","40092","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2871","2020-09-12 05:00:02-03","US","US","2796634","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Noriega M., R.","1973","12","22","Peru","Loreto",NA,NA,NA,NA,NA,"106",NA,"US01262918","US01262918_01","Prov. Maynas; Dist. Iquitos, Puerto Almendras.","s.n.","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2872","2020-09-12 05:00:02-03","US","US","3076631","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"G. Hatschbach","1984","5","12","Brazil","Espirito Santo",NA,NA,NA,NA,NA,NA,NA,"US01262941","US01262941_01","Conceitpo do Castelo. Rod. BR-262.","s.n.","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2873","2020-09-12 05:00:02-03","US","US","2750472","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"R. M. Klein & A. Bresolin","1971","11","18","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"5",NA,"US01263003","US01263003_01","Vargem do Macario, Governador Celso Ramos","9952","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2874","2020-09-12 05:00:02-03","US","US","3332660","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"M. Nee & J. C. Solomon","1985","9","28","Bolivia","La Paz",NA,"-67.57","-16.37",NA,NA,"2000",NA,"US01262902",NA,"Sud Yungas, 4.5 km. by road W of Huancane.","31981","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2875","2020-09-12 05:00:02-03","US","US","2707958","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"G. Hatschbach","1967","10","10","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US01262973","US01262973_01","Passo do Pupo (Mun. P. Grossa)","17367","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2876","2020-09-12 05:00:02-03","US","US","1341420","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Miers, --",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01262962","US01262962_01",NA,"3636","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2877","2020-09-12 05:00:02-03","US","US","1343930","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"J. Miers","1831",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01262963","US01262963_01",NA,"2638","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2878","2020-09-12 05:00:02-03","US","US","200465","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"A. Regnell","1865","2","22","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US01262953","US01262953_01",NA,"1068","Transcribed by digital volunteers","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2879","2020-09-12 05:00:02-03","US","US","2220605","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"Klein, R.","1956","2","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"100",NA,"US01263004","US01263004_01","Morro da Ressacada, Itajai","1847","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2880","2020-09-12 05:00:02-03","US","US","2323652","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll. Arg.",NA,NA,NA,NA,"P. Reitz & Klein, --","1958","12","16","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"350",NA,"US01263021","US01263021_01","Rio do Rastro, Lauro Muller","8051","Transcribed by digital volunteers","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
